"poly","ring","cat","x","y"
2353,1,1,521,388
2353,1,1,523,385
2353,1,1,524,385
2353,1,1,522,389
2353,1,1,521,388
2354,1,0,233,232
2354,1,0,235,232
2354,1,0,236,232
2354,1,0,237,234
2354,1,0,237,236
2354,1,0,235,237
2354,1,0,233,232
2355,1,0,705,534
2355,1,0,706,531
2355,1,0,715,533
2355,1,0,712,535
2355,1,0,705,534
2356,1,0,233,441
2356,1,0,233,438
2356,1,0,238,437
2356,1,0,238,441
2356,1,0,233,441
2357,1,0,99,241
2357,1,0,100,237
2357,1,0,107,237
2357,1,0,107,241
2357,1,0,99,241
2358,1,0,461,503
2358,1,0,466,503
2358,1,0,466,507
2358,1,0,461,507
2358,1,0,461,503
2359,1,0,307,394
2359,1,0,316,395
2359,1,0,316,396
2359,1,0,314,396
2359,1,0,308,396
2359,1,0,308,395
2359,1,0,307,395
2359,1,0,307,394
2360,1,0,460,546
2360,1,0,460,537
2360,1,0,465,537
2360,1,0,465,546
2360,1,0,460,546
2361,1,0,358,282
2361,1,0,365,281
2361,1,0,365,284
2361,1,0,359,285
2361,1,0,358,282
2362,1,0,209,111
2362,1,0,216,105
2362,1,0,221,105
2362,1,0,211,115
2362,1,0,209,111
2363,1,1,379,646
2363,1,1,382,643
2363,1,1,385,646
2363,1,1,382,649
2363,1,1,379,646
2364,1,0,306,313
2364,1,0,316,312
2364,1,0,315,313
2364,1,0,315,315
2364,1,0,312,315
2364,1,0,312,316
2364,1,0,309,316
2364,1,0,308,316
2364,1,0,306,313
2365,1,0,74,210
2365,1,0,80,204
2365,1,0,85,204
2365,1,0,85,210
2365,1,0,74,210
2366,1,0,383,725
2366,1,0,385,717
2366,1,0,392,719
2366,1,0,391,727
2366,1,0,383,725
2367,1,0,409,727
2367,1,0,410,726
2367,1,0,412,727
2367,1,0,414,727
2367,1,0,416,725
2367,1,0,415,734
2367,1,0,416,737
2367,1,0,409,737
2367,1,0,409,727
2368,1,0,378,780
2368,1,0,380,776
2368,1,0,387,776
2368,1,0,391,774
2368,1,0,391,779
2368,1,0,387,780
2368,1,0,378,780
2369,1,1,301,357
2369,1,1,301,338
2369,1,1,306,338
2369,1,1,306,348
2369,1,1,307,350
2369,1,1,307,357
2369,1,1,301,357
2370,1,1,330,429
2370,1,1,330,427
2370,1,1,334,428
2370,1,1,334,429
2370,1,1,330,429
2371,1,0,518,450
2371,1,0,525,450
2371,1,0,525,453
2371,1,0,518,453
2371,1,0,518,450
2372,1,0,513,482
2372,1,0,514,475
2372,1,0,517,475
2372,1,0,517,482
2372,1,0,513,482
2373,1,0,498,311
2373,1,0,504,311
2373,1,0,504,315
2373,1,0,498,316
2373,1,0,498,311
2374,1,0,350,312
2374,1,0,352,312
2374,1,0,363,311
2374,1,0,362,312
2374,1,0,363,313
2374,1,0,354,314
2374,1,0,352,314
2374,1,0,352,313
2374,1,0,351,313
2374,1,0,350,312
2375,1,0,356,175
2375,1,0,360,175
2375,1,0,361,174
2375,1,0,365,176
2375,1,0,365,179
2375,1,0,356,177
2375,1,0,356,175
2376,1,0,365,185
2376,1,0,373,185
2376,1,0,373,190
2376,1,0,365,190
2376,1,0,365,185
2377,1,0,504,306
2377,1,0,509,306
2377,1,0,509,310
2377,1,0,504,311
2377,1,0,504,306
2378,1,0,333,315
2378,1,0,335,315
2378,1,0,335,318
2378,1,0,334,317
2378,1,0,333,315
2379,1,0,82,357
2379,1,0,82,352
2379,1,0,91,352
2379,1,0,91,357
2379,1,0,82,357
2380,1,0,334,294
2380,1,0,336,288
2380,1,0,336,281
2380,1,0,341,283
2380,1,0,339,289
2380,1,0,339,290
2380,1,0,337,293
2380,1,0,337,295
2380,1,0,334,294
2381,1,0,338,304
2381,1,0,349,303
2381,1,0,350,308
2381,1,0,339,308
2381,1,0,338,304
2382,1,1,448,350
2382,1,1,456,347
2382,1,1,461,345
2382,1,1,461,346
2382,1,1,448,350
2383,1,0,376,383
2383,1,0,376,380
2383,1,0,381,378
2383,1,0,381,382
2383,1,0,376,383
2384,1,0,378,389
2384,1,0,378,385
2384,1,0,382,388
2384,1,0,381,389
2384,1,0,378,389
2385,1,0,402,390
2385,1,0,405,376
2385,1,0,420,376
2385,1,0,420,390
2385,1,0,402,390
2386,1,1,317,242
2386,1,1,319,242
2386,1,1,317,245
2386,1,1,317,242
2387,1,0,428,522
2387,1,0,428,516
2387,1,0,432,516
2387,1,0,432,522
2387,1,0,428,522
2388,1,1,359,473
2388,1,1,359,472
2388,1,1,362,472
2388,1,1,359,473
2389,1,1,553,343
2389,1,1,555,340
2389,1,1,555,343
2389,1,1,553,343
2390,1,0,490,351
2390,1,0,493,348
2390,1,0,496,351
2390,1,0,498,355
2390,1,0,499,361
2390,1,0,495,361
2390,1,0,494,355
2390,1,0,490,351
2391,1,0,330,144
2391,1,0,330,139
2391,1,0,334,139
2391,1,0,330,144
2392,1,0,398,194
2392,1,0,400,192
2392,1,0,404,193
2392,1,0,404,194
2392,1,0,398,194
2393,1,1,367,586
2393,1,1,367,580
2393,1,1,371,580
2393,1,1,371,586
2393,1,1,367,586
2394,1,0,565,302
2394,1,0,566,299
2394,1,0,570,299
2394,1,0,575,304
2394,1,0,571,309
2394,1,0,565,302
2395,1,0,371,721
2395,1,0,375,706
2395,1,0,377,701
2395,1,0,380,704
2395,1,0,375,722
2395,1,0,371,721
2396,1,0,508,424
2396,1,0,518,425
2396,1,0,518,428
2396,1,0,508,428
2396,1,0,508,424
2397,1,0,490,439
2397,1,0,492,435
2397,1,0,498,438
2397,1,0,496,442
2397,1,0,490,439
2398,1,0,380,237
2398,1,0,382,237
2398,1,0,390,242
2398,1,0,380,242
2398,1,0,380,237
2399,1,0,508,420
2399,1,0,510,416
2399,1,0,512,418
2399,1,0,512,419
2399,1,0,512,425
2399,1,0,508,424
2399,1,0,508,420
2400,1,1,418,486
2400,1,1,423,483
2400,1,1,423,484
2400,1,1,422,485
2400,1,1,418,486
2401,1,0,252,434
2401,1,0,247,433
2401,1,0,252,433
2401,1,0,252,434
2402,1,0,380,574
2402,1,0,383,566
2402,1,0,385,566
2402,1,0,384,574
2402,1,0,380,574
2403,1,1,378,612
2403,1,1,378,600
2403,1,1,384,600
2403,1,1,384,613
2403,1,1,378,612
2404,1,0,191,189
2404,1,0,197,189
2404,1,0,199,190
2404,1,0,200,191
2404,1,0,200,196
2404,1,0,191,196
2404,1,0,191,189
2405,1,1,288,440
2405,1,1,288,434
2405,1,1,292,434
2405,1,1,292,440
2405,1,1,288,440
2406,1,0,332,419
2406,1,0,332,414
2406,1,0,334,413
2406,1,0,334,421
2406,1,0,333,420
2406,1,0,332,419
2407,1,1,284,502
2407,1,1,286,500
2407,1,1,287,497
2407,1,1,288,500
2407,1,1,289,502
2407,1,1,284,502
2408,1,0,495,503
2408,1,0,495,498
2408,1,0,500,498
2408,1,0,500,503
2408,1,0,495,503
2409,1,0,263,412
2409,1,0,263,405
2409,1,0,269,406
2409,1,0,269,408
2409,1,0,266,412
2409,1,0,263,412
2410,1,0,277,253
2410,1,0,278,249
2410,1,0,279,246
2410,1,0,286,246
2410,1,0,286,251
2410,1,0,282,251
2410,1,0,277,253
2411,1,0,325,381
2411,1,0,325,374
2411,1,0,331,374
2411,1,0,331,381
2411,1,0,325,381
2412,1,0,289,361
2412,1,0,293,360
2412,1,0,294,360
2412,1,0,294,362
2412,1,0,289,361
2413,1,0,473,474
2413,1,0,476,474
2413,1,0,481,474
2413,1,0,480,477
2413,1,0,473,477
2413,1,0,473,474
2414,1,0,494,414
2414,1,0,497,409
2414,1,0,499,410
2414,1,0,496,415
2414,1,0,494,414
2415,1,1,514,320
2415,1,1,520,316
2415,1,1,521,316
2415,1,1,514,320
2416,1,0,148,145
2416,1,0,151,141
2416,1,0,158,141
2416,1,0,158,145
2416,1,0,148,145
2417,1,1,423,510
2417,1,1,423,508
2417,1,1,428,511
2417,1,1,428,512
2417,1,1,423,510
2418,1,0,142,159
2418,1,0,146,159
2418,1,0,146,168
2418,1,0,145,168
2418,1,0,144,163
2418,1,0,142,159
2419,1,0,567,641
2419,1,0,567,636
2419,1,0,572,636
2419,1,0,572,641
2419,1,0,567,641
2420,1,0,163,324
2420,1,0,163,321
2420,1,0,166,321
2420,1,0,166,324
2420,1,0,163,324
2421,1,0,389,386
2421,1,0,389,383
2421,1,0,400,383
2421,1,0,400,386
2421,1,0,389,386
2422,1,1,338,396
2422,1,1,341,395
2422,1,1,346,393
2422,1,1,338,397
2422,1,1,338,396
2423,1,1,277,200
2423,1,1,282,194
2423,1,1,284,192
2423,1,1,284,188
2423,1,1,283,184
2423,1,1,284,181
2423,1,1,284,177
2423,1,1,287,174
2423,1,1,288,172
2423,1,1,290,169
2423,1,1,289,167
2423,1,1,286,166
2423,1,1,285,165
2423,1,1,287,166
2423,1,1,290,167
2423,1,1,291,169
2423,1,1,289,172
2423,1,1,288,174
2423,1,1,286,176
2423,1,1,284,178
2423,1,1,285,181
2423,1,1,284,185
2423,1,1,285,189
2423,1,1,284,192
2423,1,1,282,193
2423,1,1,277,199
2423,1,1,277,200
2424,1,1,222,362
2424,1,1,225,359
2424,1,1,229,358
2424,1,1,232,356
2424,1,1,234,353
2424,1,1,235,352
2424,1,1,240,351
2424,1,1,242,352
2424,1,1,237,353
2424,1,1,232,357
2424,1,1,226,360
2424,1,1,222,363
2424,1,1,222,362
2425,1,1,396,533
2425,1,1,404,536
2425,1,1,408,537
2425,1,1,409,538
2425,1,1,401,536
2425,1,1,396,534
2425,1,1,396,533
2426,1,1,449,740
2426,1,1,451,740
2426,1,1,456,738
2426,1,1,466,735
2426,1,1,468,739
2426,1,1,450,744
2426,1,1,449,740
2427,1,0,174,224
2427,1,0,183,224
2427,1,0,183,228
2427,1,0,176,228
2427,1,0,174,224
2428,1,0,317,135
2428,1,0,330,136
2428,1,0,330,139
2428,1,0,317,139
2428,1,0,317,135
2429,1,0,172,328
2429,1,0,173,321
2429,1,0,177,321
2429,1,0,176,328
2429,1,0,172,328
2430,1,1,416,598
2430,1,1,419,593
2430,1,1,422,591
2430,1,1,426,591
2430,1,1,434,595
2430,1,1,429,596
2430,1,1,425,599
2430,1,1,427,594
2430,1,1,420,600
2430,1,1,416,598
2431,1,0,715,475
2431,1,0,715,468
2431,1,0,720,468
2431,1,0,720,475
2431,1,0,715,475
2432,1,1,294,547
2432,1,1,298,543
2432,1,1,307,544
2432,1,1,300,544
2432,1,1,297,545
2432,1,1,294,547
2433,1,1,311,526
2433,1,1,313,522
2433,1,1,314,516
2433,1,1,313,523
2433,1,1,311,526
2434,1,0,418,473
2434,1,0,422,473
2434,1,0,423,474
2434,1,0,423,479
2434,1,0,418,479
2434,1,0,418,473
2435,1,0,342,94
2435,1,0,343,87
2435,1,0,346,88
2435,1,0,346,94
2435,1,0,342,94
2436,1,0,263,347
2436,1,0,266,347
2436,1,0,267,346
2436,1,0,268,349
2436,1,0,263,350
2436,1,0,263,347
2437,1,1,358,508
2437,1,1,358,505
2437,1,1,366,505
2437,1,1,366,507
2437,1,1,360,508
2437,1,1,359,508
2437,1,1,358,508
2438,1,0,332,54
2438,1,0,333,44
2438,1,0,333,42
2438,1,0,338,48
2438,1,0,336,51
2438,1,0,336,55
2438,1,0,332,54
2439,1,0,498,223
2439,1,0,498,219
2439,1,0,499,218
2439,1,0,509,229
2439,1,0,506,232
2439,1,0,498,223
2440,1,1,404,669
2440,1,1,408,662
2440,1,1,413,648
2440,1,1,417,634
2440,1,1,418,635
2440,1,1,410,659
2440,1,1,406,669
2440,1,1,408,671
2440,1,1,409,671
2440,1,1,412,673
2440,1,1,419,672
2440,1,1,426,670
2440,1,1,426,669
2440,1,1,424,669
2440,1,1,422,665
2440,1,1,422,659
2440,1,1,424,658
2440,1,1,426,659
2440,1,1,429,656
2440,1,1,431,655
2440,1,1,435,655
2440,1,1,439,658
2440,1,1,437,661
2440,1,1,433,664
2440,1,1,431,666
2440,1,1,432,669
2440,1,1,432,672
2440,1,1,430,673
2440,1,1,427,673
2440,1,1,426,674
2440,1,1,428,677
2440,1,1,430,677
2440,1,1,431,679
2440,1,1,433,679
2440,1,1,433,676
2440,1,1,434,673
2440,1,1,433,671
2440,1,1,435,671
2440,1,1,436,671
2440,1,1,437,677
2440,1,1,436,682
2440,1,1,437,686
2440,1,1,438,688
2440,1,1,441,688
2440,1,1,441,689
2440,1,1,429,688
2440,1,1,404,669
2441,1,0,292,266
2441,1,0,293,265
2441,1,0,293,261
2441,1,0,297,261
2441,1,0,294,266
2441,1,0,292,266
2442,1,0,33,301
2442,1,0,36,299
2442,1,0,39,306
2442,1,0,36,308
2442,1,0,33,301
2443,1,0,36,308
2443,1,0,39,306
2443,1,0,42,313
2443,1,0,39,315
2443,1,0,36,308
2444,1,0,724,498
2444,1,0,727,488
2444,1,0,730,488
2444,1,0,729,498
2444,1,0,724,498
2445,1,0,477,326
2445,1,0,485,326
2445,1,0,486,331
2445,1,0,477,331
2445,1,0,477,326
2446,1,0,197,138
2446,1,0,206,138
2446,1,0,206,142
2446,1,0,197,142
2446,1,0,197,138
2447,1,0,485,302
2447,1,0,492,302
2447,1,0,492,307
2447,1,0,485,307
2447,1,0,485,302
2448,1,0,557,572
2448,1,0,564,572
2448,1,0,565,570
2448,1,0,566,570
2448,1,0,566,574
2448,1,0,557,574
2448,1,0,557,572
2449,1,0,300,401
2449,1,0,300,398
2449,1,0,302,398
2449,1,0,302,400
2449,1,0,301,400
2449,1,0,301,401
2449,1,0,300,401
2450,1,0,344,134
2450,1,0,345,133
2450,1,0,349,133
2450,1,0,349,134
2450,1,0,350,134
2450,1,0,344,134
2451,1,1,508,674
2451,1,1,509,673
2451,1,1,509,674
2451,1,1,509,676
2451,1,1,508,676
2451,1,1,508,674
2452,1,0,261,464
2452,1,0,262,458
2452,1,0,268,458
2452,1,0,268,464
2452,1,0,261,464
2453,1,1,561,372
2453,1,1,564,373
2453,1,1,568,373
2453,1,1,566,373
2453,1,1,560,373
2453,1,1,561,372
2454,1,1,512,371
2454,1,1,514,371
2454,1,1,514,374
2454,1,1,512,372
2454,1,1,512,371
2455,1,0,438,731
2455,1,0,440,731
2455,1,0,443,731
2455,1,0,447,729
2455,1,0,449,729
2455,1,0,449,734
2455,1,0,443,735
2455,1,0,438,736
2455,1,0,438,731
2456,1,0,575,482
2456,1,0,577,479
2456,1,0,585,479
2456,1,0,585,482
2456,1,0,575,482
2457,1,0,589,482
2457,1,0,589,477
2457,1,0,592,477
2457,1,0,592,482
2457,1,0,589,482
2458,1,0,436,479
2458,1,0,445,479
2458,1,0,445,486
2458,1,0,436,481
2458,1,0,436,479
2459,1,0,360,403
2459,1,0,360,396
2459,1,0,364,396
2459,1,0,364,403
2459,1,0,360,403
2460,1,0,249,372
2460,1,0,249,367
2460,1,0,262,363
2460,1,0,263,365
2460,1,0,253,368
2460,1,0,254,371
2460,1,0,249,372
2461,1,0,225,148
2461,1,0,230,144
2461,1,0,234,148
2461,1,0,234,151
2461,1,0,228,151
2461,1,0,227,150
2461,1,0,225,148
2462,1,0,226,90
2462,1,0,232,84
2462,1,0,236,86
2462,1,0,231,91
2462,1,0,226,90
2463,1,0,331,395
2463,1,0,334,395
2463,1,0,334,396
2463,1,0,332,396
2463,1,0,331,396
2463,1,0,331,395
2464,1,0,327,275
2464,1,0,330,272
2464,1,0,336,272
2464,1,0,336,274
2464,1,0,330,274
2464,1,0,331,272
2464,1,0,330,272
2464,1,0,329,275
2464,1,0,327,275
2465,1,1,422,211
2465,1,1,429,211
2465,1,1,434,229
2465,1,1,424,233
2465,1,1,427,226
2465,1,1,426,221
2465,1,1,424,217
2465,1,1,423,213
2465,1,1,422,211
2466,1,0,325,374
2466,1,0,326,368
2466,1,0,331,368
2466,1,0,331,374
2466,1,0,325,374
2467,1,0,350,308
2467,1,0,353,308
2467,1,0,363,306
2467,1,0,363,311
2467,1,0,351,312
2467,1,0,350,312
2467,1,0,350,308
2468,1,0,154,347
2468,1,0,154,342
2468,1,0,157,342
2468,1,0,159,347
2468,1,0,154,347
2469,1,0,93,339
2469,1,0,93,338
2469,1,0,94,338
2469,1,0,95,338
2469,1,0,96,340
2469,1,0,95,341
2469,1,0,94,341
2469,1,0,93,341
2469,1,0,93,339
2470,1,0,145,200
2470,1,0,145,195
2470,1,0,148,195
2470,1,0,147,200
2470,1,0,145,200
2471,1,0,385,558
2471,1,0,388,558
2471,1,0,387,566
2471,1,0,385,566
2471,1,0,385,558
2472,1,1,409,486
2472,1,1,409,478
2472,1,1,418,479
2472,1,1,418,486
2472,1,1,409,486
2472,2,1,416,485
2472,2,1,417,485
2472,2,1,417,484
2472,2,1,416,484
2472,2,1,416,485
2473,1,1,351,514
2473,1,1,358,517
2473,1,1,358,518
2473,1,1,350,518
2473,1,1,351,514
2474,1,1,359,455
2474,1,1,362,455
2474,1,1,362,460
2474,1,1,359,460
2474,1,1,359,455
2475,1,0,123,211
2475,1,0,124,205
2475,1,0,128,205
2475,1,0,128,211
2475,1,0,123,211
2476,1,0,350,111
2476,1,0,350,105
2476,1,0,356,105
2476,1,0,353,111
2476,1,0,350,111
2477,1,1,356,170
2477,1,1,361,172
2477,1,1,361,174
2477,1,1,356,172
2477,1,1,356,170
2478,1,0,93,230
2478,1,0,100,230
2478,1,0,100,233
2478,1,0,93,233
2478,1,0,93,230
2479,1,0,394,803
2479,1,0,398,802
2479,1,0,402,802
2479,1,0,403,803
2479,1,0,403,805
2479,1,0,404,813
2479,1,0,402,813
2479,1,0,401,814
2479,1,0,398,819
2479,1,0,397,818
2479,1,0,397,811
2479,1,0,394,803
2480,1,0,379,163
2480,1,0,379,156
2480,1,0,384,156
2480,1,0,384,163
2480,1,0,379,163
2481,1,0,279,246
2481,1,0,282,242
2481,1,0,286,237
2481,1,0,286,246
2481,1,0,279,246
2482,1,0,342,402
2482,1,0,345,402
2482,1,0,345,407
2482,1,0,342,407
2482,1,0,342,402
2483,1,1,376,448
2483,1,1,380,450
2483,1,1,376,449
2483,1,1,376,448
2484,1,0,462,624
2484,1,0,465,622
2484,1,0,471,630
2484,1,0,477,623
2484,1,0,479,625
2484,1,0,480,625
2484,1,0,481,628
2484,1,0,483,630
2484,1,0,484,629
2484,1,0,487,632
2484,1,0,487,634
2484,1,0,472,634
2484,1,0,471,635
2484,1,0,462,624
2485,1,0,291,325
2485,1,0,291,324
2485,1,0,294,324
2485,1,0,298,321
2485,1,0,300,324
2485,1,0,294,328
2485,1,0,291,326
2485,1,0,291,325
2486,1,0,472,547
2486,1,0,472,537
2486,1,0,480,541
2486,1,0,480,543
2486,1,0,472,547
2487,1,1,396,523
2487,1,1,397,522
2487,1,1,397,523
2487,1,1,396,523
2488,1,1,397,518
2488,1,1,397,513
2488,1,1,402,513
2488,1,1,404,518
2488,1,1,397,518
2489,1,0,424,698
2489,1,0,427,695
2489,1,0,437,703
2489,1,0,435,705
2489,1,0,432,705
2489,1,0,424,698
2490,1,1,436,624
2490,1,1,446,630
2490,1,1,448,632
2490,1,1,448,633
2490,1,1,445,630
2490,1,1,436,624
2491,1,0,513,444
2491,1,0,518,442
2491,1,0,518,447
2491,1,0,513,447
2491,1,0,513,444
2492,1,0,452,559
2492,1,0,460,559
2492,1,0,460,574
2492,1,0,455,574
2492,1,0,456,563
2492,1,0,452,563
2492,1,0,452,559
2493,1,0,208,304
2493,1,0,213,303
2493,1,0,214,305
2493,1,0,215,306
2493,1,0,221,306
2493,1,0,223,306
2493,1,0,225,310
2493,1,0,223,309
2493,1,0,212,309
2493,1,0,210,306
2493,1,0,208,304
2494,1,0,512,364
2494,1,0,519,360
2494,1,0,529,353
2494,1,0,534,363
2494,1,0,537,365
2494,1,0,536,366
2494,1,0,525,366
2494,1,0,512,367
2494,1,0,512,364
2495,1,0,518,262
2495,1,0,518,256
2495,1,0,522,257
2495,1,0,522,263
2495,1,0,518,262
2496,1,0,326,400
2496,1,0,328,395
2496,1,0,331,395
2496,1,0,330,399
2496,1,0,327,401
2496,1,0,326,400
2497,1,0,183,212
2497,1,0,183,207
2497,1,0,192,208
2497,1,0,194,213
2497,1,0,183,212
2498,1,0,156,235
2498,1,0,165,235
2498,1,0,165,238
2498,1,0,156,238
2498,1,0,156,235
2499,1,0,449,295
2499,1,0,454,292
2499,1,0,455,299
2499,1,0,449,299
2499,1,0,449,295
2500,1,0,203,232
2500,1,0,208,233
2500,1,0,220,234
2500,1,0,220,236
2500,1,0,219,241
2500,1,0,218,241
2500,1,0,216,242
2500,1,0,216,238
2500,1,0,214,239
2500,1,0,213,236
2500,1,0,210,238
2500,1,0,205,238
2500,1,0,203,232
2501,1,0,166,189
2501,1,0,166,181
2501,1,0,168,181
2501,1,0,169,186
2501,1,0,170,187
2501,1,0,170,186
2501,1,0,170,189
2501,1,0,166,189
2502,1,0,557,572
2502,1,0,557,570
2502,1,0,565,570
2502,1,0,564,572
2502,1,0,557,572
2503,1,0,106,286
2503,1,0,111,281
2503,1,0,113,281
2503,1,0,113,286
2503,1,0,106,286
2504,1,0,379,352
2504,1,0,384,351
2504,1,0,387,349
2504,1,0,389,349
2504,1,0,389,354
2504,1,0,379,354
2504,1,0,379,352
2505,1,0,174,119
2505,1,0,184,119
2505,1,0,186,124
2505,1,0,174,124
2505,1,0,174,119
2506,1,0,500,519
2506,1,0,505,519
2506,1,0,506,519
2506,1,0,506,525
2506,1,0,500,524
2506,1,0,500,519
2507,1,0,422,553
2507,1,0,427,553
2507,1,0,427,558
2507,1,0,422,558
2507,1,0,422,553
2508,1,1,329,528
2508,1,1,335,528
2508,1,1,335,529
2508,1,1,329,530
2508,1,1,329,528
2509,1,1,373,442
2509,1,1,373,436
2509,1,1,377,436
2509,1,1,376,442
2509,1,1,373,442
2510,1,0,397,403
2510,1,0,399,403
2510,1,0,399,414
2510,1,0,398,415
2510,1,0,398,413
2510,1,0,398,410
2510,1,0,397,410
2510,1,0,397,403
2511,1,0,296,43
2511,1,0,297,40
2511,1,0,298,38
2511,1,0,303,36
2511,1,0,306,33
2511,1,0,309,33
2511,1,0,308,40
2511,1,0,305,40
2511,1,0,301,41
2511,1,0,299,43
2511,1,0,299,46
2511,1,0,297,46
2511,1,0,296,43
2512,1,0,541,593
2512,1,0,545,594
2512,1,0,545,602
2512,1,0,541,600
2512,1,0,541,593
2513,1,0,309,132
2513,1,0,314,125
2513,1,0,317,126
2513,1,0,317,132
2513,1,0,316,132
2513,1,0,316,131
2513,1,0,315,130
2513,1,0,315,129
2513,1,0,312,129
2513,1,0,310,132
2513,1,0,309,132
2514,1,0,482,440
2514,1,0,485,436
2514,1,0,487,437
2514,1,0,485,442
2514,1,0,482,440
2515,1,1,357,230
2515,1,1,358,229
2515,1,1,359,232
2515,1,1,357,232
2515,1,1,357,230
2516,1,0,380,242
2516,1,0,384,242
2516,1,0,385,247
2516,1,0,380,247
2516,1,0,380,242
2517,1,1,414,486
2517,1,1,418,486
2517,1,1,417,487
2517,1,1,414,486
2518,1,1,350,803
2518,1,1,350,799
2518,1,1,359,800
2518,1,1,359,803
2518,1,1,350,803
2519,1,0,424,714
2519,1,0,426,713
2519,1,0,427,714
2519,1,0,427,719
2519,1,0,423,719
2519,1,0,424,714
2520,1,1,360,617
2520,1,1,361,605
2520,1,1,363,605
2520,1,1,362,617
2520,1,1,360,617
2521,1,1,405,558
2521,1,1,405,553
2521,1,1,408,553
2521,1,1,408,558
2521,1,1,405,558
2522,1,0,482,551
2522,1,0,482,547
2522,1,0,489,547
2522,1,0,489,551
2522,1,0,482,551
2523,1,0,457,492
2523,1,0,457,487
2523,1,0,461,487
2523,1,0,461,494
2523,1,0,457,492
2524,1,1,432,412
2524,1,1,436,407
2524,1,1,439,409
2524,1,1,436,415
2524,1,1,432,412
2525,1,1,239,499
2525,1,1,240,498
2525,1,1,241,501
2525,1,1,243,503
2525,1,1,248,505
2525,1,1,274,507
2525,1,1,282,506
2525,1,1,281,508
2525,1,1,280,509
2525,1,1,274,509
2525,1,1,270,510
2525,1,1,269,512
2525,1,1,268,514
2525,1,1,268,516
2525,1,1,270,518
2525,1,1,269,519
2525,1,1,269,518
2525,1,1,267,516
2525,1,1,265,518
2525,1,1,261,521
2525,1,1,269,529
2525,1,1,277,536
2525,1,1,278,537
2525,1,1,282,537
2525,1,1,282,538
2525,1,1,280,539
2525,1,1,278,539
2525,1,1,266,528
2525,1,1,245,506
2525,1,1,241,502
2525,1,1,239,499
2526,1,0,107,230
2526,1,0,107,226
2526,1,0,114,227
2526,1,0,114,230
2526,1,0,107,230
2527,1,0,529,636
2527,1,0,532,636
2527,1,0,533,633
2527,1,0,534,632
2527,1,0,536,632
2527,1,0,538,634
2527,1,0,537,636
2527,1,0,536,641
2527,1,0,533,640
2527,1,0,529,636
2528,1,0,437,470
2528,1,0,437,467
2528,1,0,445,467
2528,1,0,445,470
2528,1,0,437,470
2529,1,0,308,374
2529,1,0,308,367
2529,1,0,312,367
2529,1,0,312,374
2529,1,0,308,374
2530,1,1,634,451
2530,1,1,637,448
2530,1,1,641,448
2530,1,1,642,449
2530,1,1,642,451
2530,1,1,634,451
2531,1,0,357,131
2531,1,0,357,128
2531,1,0,362,128
2531,1,0,362,131
2531,1,0,357,131
2532,1,0,688,537
2532,1,0,688,534
2532,1,0,697,535
2532,1,0,696,538
2532,1,0,688,537
2533,1,0,183,196
2533,1,0,187,196
2533,1,0,189,201
2533,1,0,183,201
2533,1,0,183,196
2534,1,0,611,495
2534,1,0,611,491
2534,1,0,622,491
2534,1,0,622,496
2534,1,0,611,495
2535,1,0,479,390
2535,1,0,480,389
2535,1,0,484,399
2535,1,0,482,401
2535,1,0,479,399
2535,1,0,479,390
2536,1,0,124,205
2536,1,0,124,200
2536,1,0,128,200
2536,1,0,132,204
2536,1,0,132,205
2536,1,0,124,205
2537,1,0,140,172
2537,1,0,140,168
2537,1,0,146,168
2537,1,0,146,173
2537,1,0,140,172
2538,1,0,567,646
2538,1,0,567,641
2538,1,0,572,641
2538,1,0,572,646
2538,1,0,567,646
2539,1,1,375,513
2539,1,1,375,506
2539,1,1,379,506
2539,1,1,381,512
2539,1,1,380,513
2539,1,1,375,513
2540,1,0,550,343
2540,1,0,550,338
2540,1,0,557,338
2540,1,0,552,343
2540,1,0,550,343
2541,1,1,636,442
2541,1,1,639,439
2541,1,1,636,442
2542,1,0,305,185
2542,1,0,305,179
2542,1,0,306,180
2542,1,0,316,180
2542,1,0,316,185
2542,1,0,305,185
2543,1,0,544,647
2543,1,0,549,645
2543,1,0,552,642
2543,1,0,554,643
2543,1,0,554,645
2543,1,0,552,650
2543,1,0,548,650
2543,1,0,546,651
2543,1,0,544,647
2544,1,0,357,148
2544,1,0,366,148
2544,1,0,366,151
2544,1,0,356,151
2544,1,0,357,148
2545,1,0,366,159
2545,1,0,366,156
2545,1,0,372,156
2545,1,0,372,159
2545,1,0,366,159
2546,1,0,720,509
2546,1,0,723,509
2546,1,0,725,514
2546,1,0,729,519
2546,1,0,726,522
2546,1,0,721,520
2546,1,0,720,509
2547,1,0,301,131
2547,1,0,306,131
2547,1,0,306,138
2547,1,0,305,139
2547,1,0,302,132
2547,1,0,301,131
2548,1,0,316,292
2548,1,0,316,289
2548,1,0,323,289
2548,1,0,323,292
2548,1,0,316,292
2549,1,0,327,286
2549,1,0,327,278
2549,1,0,332,279
2549,1,0,331,286
2549,1,0,327,286
2550,1,0,117,245
2550,1,0,117,241
2550,1,0,140,242
2550,1,0,128,259
2550,1,0,125,256
2550,1,0,127,253
2550,1,0,121,246
2550,1,0,117,245
2551,1,0,695,543
2551,1,0,696,538
2551,1,0,704,540
2551,1,0,699,543
2551,1,0,695,543
2552,1,0,718,454
2552,1,0,722,450
2552,1,0,731,459
2552,1,0,730,460
2552,1,0,730,463
2552,1,0,726,463
