"poly","ring","x","y"
"o_1",1,24721,12689
"o_1",1,24696,12708
"o_1",1,24734,12704
"o_1",1,24799,12757
"o_1",1,24812,12795
"o_1",1,24817,12807
"o_1",1,24821,12813
"o_1",1,24844,12840
"o_1",1,24865,12860
"o_1",1,24872,12870
"o_1",1,24903,12903
"o_1",1,24989,12953
"o_1",1,24995,12963
"o_1",1,25016,12979
"o_1",1,25027,12992
"o_1",1,25052,13016
"o_1",1,25071,13033
"o_1",1,25079,13042
"o_1",1,25080,13047
"o_1",1,25085,13050
"o_1",1,25093,13060
"o_1",1,25133,13130
"o_1",1,25180,13199
"o_1",1,25235,13246
"o_1",1,25324,13348
"o_1",1,25363,13441
"o_1",1,25364,13448
"o_1",1,25362,13444
"o_1",1,25383,13490
"o_1",1,25414,13598
"o_1",1,25431,13601
"o_1",1,25430,13603
"o_1",1,25438,13613
"o_1",1,25462,13922
"o_1",1,25427,13924
"o_1",1,25384,13943
"o_1",1,25335,13966
"o_1",1,25315,13970
"o_1",1,25317,13984
"o_1",1,25320,14019
"o_1",1,25321,14047
"o_1",1,25327,14116
"o_1",1,25330,14173
"o_1",1,25353,14220
"o_1",1,25299,14289
"o_1",1,25276,14290
"o_1",1,25204,14281
"o_1",1,25187,14245
"o_1",1,25228,14207
"o_1",1,25239,14150
"o_1",1,25227,14192
"o_1",1,25151,14186
"o_1",1,25149,14244
"o_1",1,25165,14334
"o_1",1,25150,14453
"o_1",1,25169,14491
"o_1",1,25155,14576
"o_1",1,25071,14764
"o_1",1,25065,14806
"o_1",1,25043,14803
"o_1",1,25034,14821
"o_1",1,25032,14823
"o_1",1,25027,14823
"o_1",1,24987,14854
"o_1",1,25030,14865
"o_1",1,25063,14881
"o_1",1,25064,14937
"o_1",1,25088,14944
"o_1",1,25136,14922
"o_1",1,25133,14880
"o_1",1,25142,14823
"o_1",1,25127,14795
"o_1",1,25188,14790
"o_1",1,25202,14841
"o_1",1,25210,14844
"o_1",1,25235,14803
"o_1",1,25207,14788
"o_1",1,25162,14786
"o_1",1,25151,14791
"o_1",1,25073,14796
"o_1",1,25097,14707
"o_1",1,25130,14681
"o_1",1,25165,14562
"o_1",1,25255,14579
"o_1",1,25298,14612
"o_1",1,25287,14640
"o_1",1,25287,14648
"o_1",1,25308,14698
"o_1",1,25279,14733
"o_1",1,25267,14747
"o_1",1,25263,14753
"o_1",1,25257,14762
"o_1",1,25257,14764
"o_1",1,25257,14769
"o_1",1,25258,14789
"o_1",1,25262,14852
"o_1",1,25256,14853
"o_1",1,25240,14874
"o_1",1,25215,14924
"o_1",1,25177,14920
"o_1",1,25161,14991
"o_1",1,25091,15002
"o_1",1,25032,15033
"o_1",1,25062,15088
"o_1",1,25010,15090
"o_1",1,25032,15130
"o_1",1,24979,15155
"o_1",1,24969,15134
"o_1",1,24985,15058
"o_1",1,24955,15037
"o_1",1,24937,15086
"o_1",1,24834,15096
"o_1",1,24847,15060
"o_1",1,24883,15003
"o_1",1,24867,14962
"o_1",1,24840,14929
"o_1",1,24880,14863
"o_1",1,24885,14817
"o_1",1,24874,14812
"o_1",1,24850,14843
"o_1",1,24824,14924
"o_1",1,24822,14929
"o_1",1,24852,15040
"o_1",1,24814,15064
"o_1",1,24826,15177
"o_1",1,24805,15225
"o_1",1,24801,15175
"o_1",1,24783,15146
"o_1",1,24757,15091
"o_1",1,24752,15082
"o_1",1,24724,15017
"o_1",1,24679,15001
"o_1",1,24720,14914
"o_1",1,24669,14979
"o_1",1,24594,14961
"o_1",1,24581,14976
"o_1",1,24568,14993
"o_1",1,24617,15009
"o_1",1,24684,15007
"o_1",1,24730,15052
"o_1",1,24747,15119
"o_1",1,24797,15169
"o_1",1,24708,15170
"o_1",1,24689,15206
"o_1",1,24680,15269
"o_1",1,24705,15351
"o_1",1,24683,15391
"o_1",1,24698,15423
"o_1",1,24680,15540
"o_1",1,24731,15524
"o_1",1,24763,15514
"o_1",1,24746,15480
"o_1",1,24751,15439
"o_1",1,24783,15437
"o_1",1,24756,15477
"o_1",1,24788,15525
"o_1",1,24815,15528
"o_1",1,24817,15576
"o_1",1,24708,15581
"o_1",1,24706,15622
"o_1",1,24767,15641
"o_1",1,24776,15586
"o_1",1,24838,15599
"o_1",1,24886,15573
"o_1",1,24942,15578
"o_1",1,24941,15547
"o_1",1,24871,15533
"o_1",1,24844,15539
"o_1",1,24836,15364
"o_1",1,24786,15352
"o_1",1,24813,15284
"o_1",1,24873,15288
"o_1",1,24898,15362
"o_1",1,24946,15353
"o_1",1,24935,15443
"o_1",1,24857,15448
"o_1",1,24896,15461
"o_1",1,24966,15478
"o_1",1,24997,15512
"o_1",1,25036,15524
"o_1",1,25054,15585
"o_1",1,24979,15564
"o_1",1,24950,15596
"o_1",1,24951,15626
"o_1",1,24902,15626
"o_1",1,24907,15724
"o_1",1,24935,15708
"o_1",1,24939,15655
"o_1",1,25008,15624
"o_1",1,25063,15597
"o_1",1,25059,15677
"o_1",1,25060,15678
"o_1",1,25024,15734
"o_1",1,25052,15768
"o_1",1,25113,15796
"o_1",1,25053,15865
"o_1",1,25017,15858
"o_1",1,24914,15923
"o_1",1,24888,15885
"o_1",1,24828,15907
"o_1",1,24830,15937
"o_1",1,24767,15945
"o_1",1,24724,15999
"o_1",1,24673,15922
"o_1",1,24717,15916
"o_1",1,24726,15883
"o_1",1,24699,15862
"o_1",1,24693,15903
"o_1",1,24662,15930
"o_1",1,24675,15994
"o_1",1,24714,16015
"o_1",1,24732,16100
"o_1",1,24730,16128
"o_1",1,24774,16170
"o_1",1,24793,16236
"o_1",1,24781,16259
"o_1",1,24761,16250
"o_1",1,24742,16222
"o_1",1,24755,16246
"o_1",1,24739,16268
"o_1",1,24774,16267
"o_1",1,24696,16298
"o_1",1,24777,16301
"o_1",1,24729,16377
"o_1",1,24688,16357
"o_1",1,24661,16389
"o_1",1,24608,16401
"o_1",1,24663,16358
"o_1",1,24694,16305
"o_1",1,24642,16350
"o_1",1,24640,16327
"o_1",1,24551,16278
"o_1",1,24543,16345
"o_1",1,24476,16379
"o_1",1,24438,16281
"o_1",1,24425,16240
"o_1",1,24405,16323
"o_1",1,24449,16376
"o_1",1,24427,16424
"o_1",1,24438,16460
"o_1",1,24423,16477
"o_1",1,24422,16503
"o_1",1,24473,16512
"o_1",1,24503,16508
"o_1",1,24507,16519
"o_1",1,24465,16521
"o_1",1,24480,16548
"o_1",1,24416,16586
"o_1",1,24426,16626
"o_1",1,24392,16663
"o_1",1,24335,16659
"o_1",1,24319,16745
"o_1",1,24370,16786
"o_1",1,24433,16809
"o_1",1,24386,16815
"o_1",1,24323,16794
"o_1",1,24231,16800
"o_1",1,24371,16848
"o_1",1,24346,16911
"o_1",1,24297,16912
"o_1",1,24330,16934
"o_1",1,24314,16981
"o_1",1,24292,17023
"o_1",1,24216,17026
"o_1",1,24263,17066
"o_1",1,24293,17133
"o_1",1,24295,17214
"o_1",1,24316,17234
"o_1",1,24318,17305
"o_1",1,24334,17331
"o_1",1,24386,17368
"o_1",1,24373,17409
"o_1",1,24411,17481
"o_1",1,24430,17481
"o_1",1,24456,17530
"o_1",1,24461,17588
"o_1",1,24378,17598
"o_1",1,24333,17631
"o_1",1,24349,17679
"o_1",1,24324,17779
"o_1",1,24370,17842
"o_1",1,24375,17725
"o_1",1,24396,17822
"o_1",1,24435,17856
"o_1",1,24419,17927
"o_1",1,24448,17973
"o_1",1,24441,17909
"o_1",1,24500,17820
"o_1",1,24485,17770
"o_1",1,24507,17795
"o_1",1,24520,17760
"o_1",1,24456,17727
"o_1",1,24427,17633
"o_1",1,24470,17606
"o_1",1,24506,17548
"o_1",1,24491,17519
"o_1",1,24497,17450
"o_1",1,24420,17439
"o_1",1,24443,17391
"o_1",1,24506,17337
"o_1",1,24546,17317
"o_1",1,24606,17359
"o_1",1,24606,17429
"o_1",1,24629,17459
"o_1",1,24652,17513
"o_1",1,24674,17494
"o_1",1,24695,17493
"o_1",1,24731,17503
"o_1",1,24707,17581
"o_1",1,24704,17620
"o_1",1,24651,17578
"o_1",1,24597,17564
"o_1",1,24594,17621
"o_1",1,24556,17710
"o_1",1,24614,17716
"o_1",1,24655,17762
"o_1",1,24661,17761
"o_1",1,24674,17747
"o_1",1,24710,17752
"o_1",1,24770,17674
"o_1",1,24778,17615
"o_1",1,24743,17596
"o_1",1,24772,17590
"o_1",1,24783,17507
"o_1",1,24746,17488
"o_1",1,24733,17416
"o_1",1,24779,17278
"o_1",1,24710,17283
"o_1",1,24710,17293
"o_1",1,24679,17301
"o_1",1,24637,17302
"o_1",1,24656,17263
"o_1",1,24648,17247
"o_1",1,24651,17232
"o_1",1,24661,17200
"o_1",1,24724,17225
"o_1",1,24682,17183
"o_1",1,24679,17172
"o_1",1,24660,17200
"o_1",1,24659,17204
"o_1",1,24631,17292
"o_1",1,24600,17282
"o_1",1,24635,17177
"o_1",1,24642,17157
"o_1",1,24653,17121
"o_1",1,24549,17115
"o_1",1,24583,17097
"o_1",1,24544,17023
"o_1",1,24541,16954
"o_1",1,24518,16916
"o_1",1,24492,16877
"o_1",1,24496,16792
"o_1",1,24542,16804
"o_1",1,24546,16813
"o_1",1,24563,16816
"o_1",1,24601,16758
"o_1",1,24672,16759
"o_1",1,24688,16823
"o_1",1,24705,16920
"o_1",1,24728,16983
"o_1",1,24718,16993
"o_1",1,24732,16993
"o_1",1,24733,17001
"o_1",1,24733,17007
"o_1",1,24731,17008
"o_1",1,24731,17009
"o_1",1,24733,17009
"o_1",1,24732,17020
"o_1",1,24732,17041
"o_1",1,24730,17058
"o_1",1,24729,17062
"o_1",1,24715,17089
"o_1",1,24686,17091
"o_1",1,24708,17104
"o_1",1,24698,17124
"o_1",1,24700,17124
"o_1",1,24700,17140
"o_1",1,24745,17148
"o_1",1,24743,17128
"o_1",1,24775,17123
"o_1",1,24785,17114
"o_1",1,24744,17116
"o_1",1,24740,17114
"o_1",1,24736,17116
"o_1",1,24701,17118
"o_1",1,24726,17068
"o_1",1,24728,17064
"o_1",1,24729,17061
"o_1",1,24730,17057
"o_1",1,24731,17046
"o_1",1,24732,17039
"o_1",1,24733,17004
"o_1",1,24733,17000
"o_1",1,24732,16990
"o_1",1,24737,16984
"o_1",1,24731,16976
"o_1",1,24732,16955
"o_1",1,24712,16905
"o_1",1,24686,16761
"o_1",1,24744,16758
"o_1",1,24753,16791
"o_1",1,24729,16856
"o_1",1,24772,16886
"o_1",1,24832,16876
"o_1",1,24921,16904
"o_1",1,24961,16959
"o_1",1,24931,17002
"o_1",1,24897,16990
"o_1",1,24862,17025
"o_1",1,24812,17013
"o_1",1,24781,17053
"o_1",1,24809,17077
"o_1",1,24794,17056
"o_1",1,24931,17044
"o_1",1,24894,17095
"o_1",1,24929,17156
"o_1",1,24958,17207
"o_1",1,25018,17160
"o_1",1,25069,17166
"o_1",1,24990,17243
"o_1",1,24940,17234
"o_1",1,24887,17185
"o_1",1,24874,17229
"o_1",1,24801,17253
"o_1",1,24808,17301
"o_1",1,24853,17359
"o_1",1,24859,17449
"o_1",1,24888,17508
"o_1",1,24895,17588
"o_1",1,24852,17613
"o_1",1,24811,17598
"o_1",1,24883,17638
"o_1",1,24884,17653
"o_1",1,24897,17639
"o_1",1,24939,17607
"o_1",1,24916,17553
"o_1",1,24934,17515
"o_1",1,24860,17449
"o_1",1,24874,17345
"o_1",1,24921,17338
"o_1",1,24983,17297
"o_1",1,25065,17289
"o_1",1,24993,17279
"o_1",1,24990,17243
"o_1",1,25061,17205
"o_1",1,25085,17263
"o_1",1,25133,17274
"o_1",1,25131,17212
"o_1",1,25114,17203
"o_1",1,25093,17206
"o_1",1,25098,17183
"o_1",1,25123,17174
"o_1",1,25122,17148
"o_1",1,25035,17081
"o_1",1,25015,17073
"o_1",1,25053,17047
"o_1",1,25058,17088
"o_1",1,25094,17106
"o_1",1,25136,17065
"o_1",1,25069,17037
"o_1",1,24976,16986
"o_1",1,25008,16932
"o_1",1,25055,16902
"o_1",1,24990,16849
"o_1",1,24978,16884
"o_1",1,24883,16825
"o_1",1,24874,16759
"o_1",1,24775,16728
"o_1",1,24772,16673
"o_1",1,24759,16673
"o_1",1,24811,16615
"o_1",1,24846,16592
"o_1",1,24883,16684
"o_1",1,24926,16705
"o_1",1,24967,16653
"o_1",1,24931,16638
"o_1",1,24930,16580
"o_1",1,24965,16490
"o_1",1,24951,16432
"o_1",1,24943,16412
"o_1",1,24960,16355
"o_1",1,24902,16298
"o_1",1,24983,16184
"o_1",1,25031,16198
"o_1",1,24994,16248
"o_1",1,25020,16307
"o_1",1,25040,16305
"o_1",1,25015,16361
"o_1",1,24976,16385
"o_1",1,25002,16385
"o_1",1,25055,16319
"o_1",1,25059,16235
"o_1",1,25097,16232
"o_1",1,25071,16120
"o_1",1,25049,16123
"o_1",1,25017,16076
"o_1",1,24965,16101
"o_1",1,24962,16087
"o_1",1,24962,16046
"o_1",1,25025,16055
"o_1",1,25046,16011
"o_1",1,25021,15942
"o_1",1,25067,15982
"o_1",1,25083,15887
"o_1",1,25238,15888
"o_1",1,25277,16038
"o_1",1,25259,15938
"o_1",1,25266,15885
"o_1",1,25307,15870
"o_1",1,25323,15881
"o_1",1,25351,15870
"o_1",1,25408,15869
"o_1",1,25424,15867
"o_1",1,25428,15866
"o_1",1,25436,15862
"o_1",1,25459,15843
"o_1",1,25481,15834
"o_1",1,25485,15831
"o_1",1,25487,15828
"o_1",1,25489,15826
"o_1",1,25503,15801
"o_1",1,25505,15797
"o_1",1,25506,15791
"o_1",1,25505,15780
"o_1",1,25514,15769
"o_1",1,25570,15766
"o_1",1,25578,15763
"o_1",1,25588,15770
"o_1",1,25591,15767
"o_1",1,25608,15769
"o_1",1,25620,15780
"o_1",1,25792,15766
"o_1",1,25789,15752
"o_1",1,25778,15767
"o_1",1,25656,15775
"o_1",1,25626,15770
"o_1",1,25597,15767
"o_1",1,25580,15762
"o_1",1,25570,15765
"o_1",1,25522,15768
"o_1",1,25505,15770
"o_1",1,25498,15709
"o_1",1,25519,15688
"o_1",1,25544,15678
"o_1",1,25584,15689
"o_1",1,25496,15643
"o_1",1,25493,15562
"o_1",1,25481,15533
"o_1",1,25464,15486
"o_1",1,25556,15405
"o_1",1,25604,15372
"o_1",1,25611,15368
"o_1",1,25623,15369
"o_1",1,25624,15362
"o_1",1,25643,15353
"o_1",1,25651,15348
"o_1",1,25664,15336
"o_1",1,25703,15335
"o_1",1,25716,15308
"o_1",1,25740,15278
"o_1",1,25741,15276
"o_1",1,25744,15272
"o_1",1,25744,15268
"o_1",1,25782,15226
"o_1",1,25834,15233
"o_1",1,25937,15300
"o_1",1,25922,15288
"o_1",1,25908,15278
"o_1",1,25907,15245
"o_1",1,25868,15243
"o_1",1,25838,15206
"o_1",1,25770,15199
"o_1",1,25937,15119
"o_1",1,26042,15075
"o_1",1,26117,15120
"o_1",1,26102,15106
"o_1",1,26104,15084
"o_1",1,26099,15097
"o_1",1,26098,15097
"o_1",1,26098,15095
"o_1",1,26067,15059
"o_1",1,26117,15041
"o_1",1,26153,15029
"o_1",1,26157,15029
"o_1",1,26160,15027
"o_1",1,26170,15021
"o_1",1,26206,15000
"o_1",1,26243,14982
"o_1",1,26251,14995
"o_1",1,26290,14957
"o_1",1,26378,14923
"o_1",1,26410,14926
"o_1",1,26409,14916
"o_1",1,26474,14881
"o_1",1,26524,14901
"o_1",1,26538,14871
"o_1",1,26600,14860
"o_1",1,26661,14827
"o_1",1,26686,14818
"o_1",1,26690,14842
"o_1",1,26694,14860
"o_1",1,26731,14892
"o_1",1,26742,14855
"o_1",1,26756,14803
"o_1",1,26778,14802
"o_1",1,26813,14793
"o_1",1,26830,14780
"o_1",1,26878,14776
"o_1",1,26928,14793
"o_1",1,27001,14740
"o_1",1,27054,14679
"o_1",1,27078,14664
"o_1",1,27081,14662
"o_1",1,27083,14660
"o_1",1,27088,14654
"o_1",1,27111,14644
"o_1",1,27127,14645
"o_1",1,27182,14617
"o_1",1,27245,14605
"o_1",1,27287,14654
"o_1",1,27298,14666
"o_1",1,27311,14671
"o_1",1,27314,14680
"o_1",1,27321,14682
"o_1",1,27328,14691
"o_1",1,27332,14691
"o_1",1,27346,14705
"o_1",1,27348,14707
"o_1",1,27395,14729
"o_1",1,27434,14777
"o_1",1,27437,14779
"o_1",1,27440,14780
"o_1",1,27449,14782
"o_1",1,27457,14787
"o_1",1,27563,14776
"o_1",1,27591,14794
"o_1",1,27589,14796
"o_1",1,27589,14800
"o_1",1,27588,14813
"o_1",1,27585,14817
"o_1",1,27587,14822
"o_1",1,27588,14828
"o_1",1,27585,14841
"o_1",1,27584,14849
"o_1",1,27577,14921
"o_1",1,27574,15029
"o_1",1,27582,15068
"o_1",1,27597,15127
"o_1",1,27611,15159
"o_1",1,27609,15211
"o_1",1,27617,15231
"o_1",1,27617,15289
"o_1",1,27614,15299
"o_1",1,27621,15318
"o_1",1,27622,15350
"o_1",1,27636,15370
"o_1",1,27632,15406
"o_1",1,27633,15460
"o_1",1,27650,15579
"o_1",1,27609,15758
"o_1",1,27596,15768
"o_1",1,27597,15782
"o_1",1,27605,15864
"o_1",1,27526,15874
"o_1",1,27478,15921
"o_1",1,27462,15916
"o_1",1,27435,15919
"o_1",1,27427,15905
"o_1",1,27398,15898
"o_1",1,27400,15922
"o_1",1,27439,15926
"o_1",1,27464,15918
"o_1",1,27501,15927
"o_1",1,27524,15942
"o_1",1,27563,15949
"o_1",1,27543,15966
"o_1",1,27567,15964
"o_1",1,27615,15986
"o_1",1,27607,15960
"o_1",1,27605,15959
"o_1",1,27610,15954
"o_1",1,27615,15958
"o_1",2,28013,15871
"o_1",2,28011,15872
"o_1",2,28008,15872
"o_1",2,28007,15872
"o_1",2,28005,15869
"o_1",2,27998,15870
"o_1",2,27991,15859
"o_1",2,27988,15855
"o_1",2,27996,15854
"o_1",2,27997,15861
"o_1",2,28000,15863
"o_1",2,28005,15869
"o_1",2,28008,15872
"o_1",2,28013,15871
"o_1",3,27736,15794
"o_1",3,27815,15786
"o_1",3,27825,15828
"o_1",3,27803,15838
"o_1",3,27804,15843
"o_1",3,27781,15846
"o_1",3,27714,15874
"o_1",3,27734,15864
"o_1",3,27712,15815
"o_1",3,27736,15794
"o_1",4,27591,14458
"o_1",4,27599,14449
"o_1",4,27603,14451
"o_1",4,27610,14447
"o_1",4,27624,14476
"o_1",4,27591,14458
"o_1",5,25762,14863
"o_1",5,25814,14922
"o_1",5,25825,14948
"o_1",5,25911,15018
"o_1",5,25984,15050
"o_1",5,26005,15083
"o_1",5,25912,15129
"o_1",5,25903,15112
"o_1",5,25902,15135
"o_1",5,25772,15180
"o_1",5,25669,15241
"o_1",5,25658,15277
"o_1",5,25685,15232
"o_1",5,25751,15259
"o_1",5,25697,15307
"o_1",5,25677,15287
"o_1",5,25643,15300
"o_1",5,25649,15327
"o_1",5,25637,15338
"o_1",5,25648,15337
"o_1",5,25656,15334
"o_1",5,25660,15339
"o_1",5,25649,15348
"o_1",5,25639,15355
"o_1",5,25633,15353
"o_1",5,25633,15357
"o_1",5,25614,15366
"o_1",5,25609,15369
"o_1",5,25551,15408
"o_1",5,25466,15483
"o_1",5,25450,15457
"o_1",5,25441,15445
"o_1",5,25434,15441
"o_1",5,25425,15438
"o_1",5,25420,15434
"o_1",5,25388,15442
"o_1",5,25392,15442
"o_1",5,25413,15439
"o_1",5,25426,15439
"o_1",5,25435,15441
"o_1",5,25453,15467
"o_1",5,25451,15494
"o_1",5,25339,15573
"o_1",5,25335,15574
"o_1",5,25316,15583
"o_1",5,25311,15585
"o_1",5,25311,15579
"o_1",5,25271,15551
"o_1",5,25204,15564
"o_1",5,25176,15557
"o_1",5,25174,15611
"o_1",5,25175,15611
"o_1",5,25175,15608
"o_1",5,25181,15610
"o_1",5,25179,15612
"o_1",5,25175,15613
"o_1",5,25169,15620
"o_1",5,25174,15621
"o_1",5,25169,15629
"o_1",5,25162,15551
"o_1",5,25126,15444
"o_1",5,25085,15384
"o_1",5,25131,15329
"o_1",5,25110,15299
"o_1",5,25078,15329
"o_1",5,25097,15254
"o_1",5,25096,15242
"o_1",5,25146,15214
"o_1",5,25116,15169
"o_1",5,25115,15141
"o_1",5,25168,15110
"o_1",5,25152,15068
"o_1",5,25199,15038
"o_1",5,25198,15024
"o_1",5,25203,15004
"o_1",5,25205,15095
"o_1",5,25169,15180
"o_1",5,25152,15258
"o_1",5,25178,15298
"o_1",5,25178,15307
"o_1",5,25172,15337
"o_1",5,25146,15366
"o_1",5,25134,15383
"o_1",5,25179,15389
"o_1",5,25224,15327
"o_1",5,25221,15267
"o_1",5,25262,15253
"o_1",5,25288,15204
"o_1",5,25285,15141
"o_1",5,25270,15118
"o_1",5,25231,15067
"o_1",5,25329,15018
"o_1",5,25408,14963
"o_1",5,25448,14984
"o_1",5,25470,14917
"o_1",5,25467,14848
"o_1",5,25400,14772
"o_1",5,25402,14695
"o_1",5,25433,14666
"o_1",5,25418,14624
"o_1",5,25405,14625
"o_1",5,25384,14603
"o_1",5,25383,14595
"o_1",5,25374,14594
"o_1",5,25357,14585
"o_1",5,25345,14573
"o_1",5,25391,14423
"o_1",5,25432,14413
"o_1",5,25430,14481
"o_1",5,25373,14548
"o_1",5,25476,14628
"o_1",5,25439,14713
"o_1",5,25487,14683
"o_1",5,25527,14691
"o_1",5,25617,14694
"o_1",5,25650,14722
"o_1",5,25629,14727
"o_1",5,25635,14827
"o_1",5,25682,14795
"o_1",5,25707,14813
"o_1",5,25726,14832
"o_1",5,25762,14863
"o_1",6,25433,14666
"o_1",6,25405,14681
"o_1",6,25369,14786
"o_1",6,25373,14853
"o_1",6,25331,14856
"o_1",6,25335,14892
"o_1",6,25269,14943
"o_1",6,25220,14929
"o_1",6,25241,14887
"o_1",6,25275,14860
"o_1",6,25280,14783
"o_1",6,25269,14783
"o_1",6,25268,14768
"o_1",6,25257,14769
"o_1",6,25257,14764
"o_1",6,25259,14758
"o_1",6,25263,14759
"o_1",6,25269,14753
"o_1",6,25281,14748
"o_1",6,25280,14734
"o_1",6,25297,14713
"o_1",6,25320,14708
"o_1",6,25318,14688
"o_1",6,25358,14671
"o_1",6,25343,14595
"o_1",6,25356,14594
"o_1",6,25378,14597
"o_1",6,25410,14632
"o_1",6,25433,14666
"o_1",7,25432,14413
"o_1",7,25372,14380
"o_1",7,25428,14326
"o_1",7,25486,14331
"o_1",7,25432,14413
"o_1",8,25276,14290
"o_1",8,25222,14322
"o_1",8,25199,14351
"o_1",8,25179,14477
"o_1",8,25181,14347
"o_1",8,25207,14318
"o_1",8,25276,14290
"o_1",9,24979,15155
"o_1",9,25060,15144
"o_1",9,25063,15207
"o_1",9,25026,15209
"o_1",9,25058,15243
"o_1",9,25028,15314
"o_1",9,24962,15345
"o_1",9,24915,15283
"o_1",9,24886,15275
"o_1",9,24878,15250
"o_1",9,24940,15241
"o_1",9,24938,15206
"o_1",9,24979,15155
"o_1",10,24679,15001
"o_1",10,24651,15005
"o_1",10,24645,14978
"o_1",10,24657,14986
"o_1",10,24679,15001
"o_1",11,24873,15288
"o_1",11,24888,15292
"o_1",11,24909,15305
"o_1",11,24884,15297
"o_1",11,24873,15288
"o_1",12,25054,15585
"o_1",12,25059,15587
"o_1",12,25048,15541
"o_1",12,25050,15540
"o_1",12,25008,15427
"o_1",12,25060,15425
"o_1",12,25072,15491
"o_1",12,25121,15511
"o_1",12,25136,15570
"o_1",12,25081,15557
"o_1",12,25061,15593
"o_1",12,25054,15585
"o_1",13,24443,17391
"o_1",13,24442,17381
"o_1",13,24459,17354
"o_1",13,24443,17391
"o_1",14,24674,17494
"o_1",14,24644,17482
"o_1",14,24658,17454
"o_1",14,24674,17494
"o_1",15,24658,17454
"o_1",15,24656,17427
"o_1",15,24640,17392
"o_1",15,24642,17385
"o_1",15,24640,17341
"o_1",15,24697,17311
"o_1",15,24715,17468
"o_1",15,24658,17454
"o_1",16,24704,17620
"o_1",16,24738,17663
"o_1",16,24719,17703
"o_1",16,24670,17685
"o_1",16,24691,17641
"o_1",16,24690,17636
"o_1",16,24704,17633
"o_1",16,24704,17620
"o_1",17,24549,17115
"o_1",17,24513,17149
"o_1",17,24505,17095
"o_1",17,24455,17132
"o_1",17,24412,17134
"o_1",17,24348,17095
"o_1",17,24384,17050
"o_1",17,24438,17092
"o_1",17,24521,17065
"o_1",17,24535,17113
"o_1",17,24549,17115
"o_1",18,24412,17134
"o_1",18,24390,17180
"o_1",18,24346,17216
"o_1",18,24431,17268
"o_1",18,24444,17335
"o_1",18,24425,17357
"o_1",18,24388,17363
"o_1",18,24371,17354
"o_1",18,24369,17349
"o_1",18,24381,17304
"o_1",18,24351,17313
"o_1",18,24341,17310
"o_1",18,24335,17307
"o_1",18,24337,17292
"o_1",18,24373,17246
"o_1",18,24330,17203
"o_1",18,24383,17181
"o_1",18,24412,17134
"o_1",19,24444,17335
"o_1",19,24435,17255
"o_1",19,24403,17218
"o_1",19,24418,17185
"o_1",19,24508,17212
"o_1",19,24542,17223
"o_1",19,24528,17284
"o_1",19,24500,17296
"o_1",19,24501,17302
"o_1",19,24479,17313
"o_1",19,24475,17336
"o_1",19,24474,17338
"o_1",19,24474,17336
"o_1",19,24444,17335
"o_1",20,24846,16592
"o_1",20,24853,16515
"o_1",20,24900,16502
"o_1",20,24915,16518
"o_1",20,24919,16588
"o_1",20,24846,16592
"o_1",21,24440,16647
"o_1",21,24503,16676
"o_1",21,24554,16674
"o_1",21,24565,16719
"o_1",21,24451,16765
"o_1",21,24433,16747
"o_1",21,24440,16647
"o_1",22,24440,16647
"o_1",22,24437,16609
"o_1",22,24520,16554
"o_1",22,24501,16645
"o_1",22,24440,16647
"o_1",23,24674,16454
"o_1",23,24610,16487
"o_1",23,24604,16555
"o_1",23,24525,16511
"o_1",23,24576,16485
"o_1",23,24582,16431
"o_1",23,24652,16413
"o_1",23,24674,16454
"o_1",24,24582,16431
"o_1",24,24492,16491
"o_1",24,24468,16437
"o_1",24,24516,16413
"o_1",24,24582,16431
"o_1",25,24607,16680
"o_1",25,24597,16638
"o_1",25,24685,16593
"o_1",25,24712,16444
"o_1",25,24744,16444
"o_1",25,24761,16384
"o_1",25,24823,16432
"o_1",25,24847,16501
"o_1",25,24848,16529
"o_1",25,24848,16551
"o_1",25,24798,16574
"o_1",25,24736,16583
"o_1",25,24729,16632
"o_1",25,24679,16631
"o_1",25,24607,16680
"o_1",26,25036,15342
"o_1",26,25041,15296
"o_1",26,25065,15238
"o_1",26,25084,15199
"o_1",26,25119,15206
"o_1",26,25120,15228
"o_1",26,25070,15228
"o_1",26,25070,15268
"o_1",26,25036,15342
"o_1",27,26665,13599
"o_1",27,26682,13593
"o_1",27,26700,13581
"o_1",27,26713,13574
"o_1",27,26720,13571
"o_1",27,26737,13569
"o_1",27,26744,13568
"o_1",27,26747,13567
"o_1",27,26749,13566
"o_1",27,26751,13565
"o_1",27,26759,13557
"o_1",27,26764,13554
"o_1",27,26775,13550
"o_1",27,26780,13547
"o_1",27,26786,13541
"o_1",27,26788,13539
"o_1",27,26796,13535
"o_1",27,26799,13532
"o_1",27,26802,13528
"o_1",27,26805,13525
"o_1",27,26825,13509
"o_1",27,26831,13505
"o_1",27,26840,13504
"o_1",27,26847,13527
"o_1",27,26849,13520
"o_1",27,26842,13503
"o_1",27,26852,13501
"o_1",27,26894,13507
"o_1",27,26900,13507
"o_1",27,26906,13506
"o_1",27,26915,13503
"o_1",27,26920,13511
"o_1",27,26970,13494
"o_1",27,27020,13474
"o_1",27,27002,13552
"o_1",27,27006,13544
"o_1",27,27024,13663
"o_1",27,27029,13878
"o_1",27,27034,13904
"o_1",27,27020,13937
"o_1",27,26915,13871
"o_1",27,26913,13869
"o_1",27,26902,13867
"o_1",27,26887,13857
