"st","x","y"
"49",9103,8963
"49",9178,8930
"49",9155,9309
"49",10499,11729
"49",9098,9008
"49",9133,9071
"49",9108,9055
"49",9138,8987
"49",9040,9585
"49",9129,9069
"49",9097,9030
"49",9129,8967
"49",10802,9954
"49",9187,10086
"49",9077,9020
"49",9121,9106
"49",9085,9001
"49",9129,9086
"49",9086,10838
"49",8503,11779
"49",9217,9885
"49",8795,9544
"49",9125,8834
"49",9164,9288
"49",8821,9547
"49",8799,9561
"49",9191,8847
"49",9196,8854
"49",9040,9554
"49",9144,9396
"49",9139,9539
"49",9062,9534
"49",9060,9532
"49",8191,11647
"49",8999,9421
"49",9179,9405
"49",9141,9679
"49",9146,9765
"49",9247,9995
"49",9450,9683
"49",9217,10028
"49",9155,9369
"49",9268,10596
"49",9095,9625
"49",9090,9509
"49",9052,9493
"49",7298,12644
"49",7272,12687
"49",9229,9908
"49",9058,9789
"49",9107,9477
"49",9157,9395
"49",9186,10095
"49",9174,8641
"49",9363,8432
"49",9488,9575
"49",9015,9598
"49",9088,9510
"49",9158,9465
"49",9023,9601
"49",9042,9422
"49",7326,12743
"49",9174,8659
"49",7305,12676
"49",9171,9431
"49",9161,9498
"49",7761,12160
"49",7262,12634
"49",9241,8327
"49",8742,10796
"49",7229,12573
"49",7510,12619
"49",9059,9426
"49",9371,8440
"49",9132,9593
"49",9024,9528
"49",9114,9504
"49",9026,9425
"49",9118,9398
"49",9000,9510
"49",9074,9047
"49",9071,9555
"49",9021,9750
"49",9188,9829
"49",10412,10037
"49",9161,9444
"49",9044,9566
"49",9222,9909
"49",10756,9954
"49",9097,8982
"49",9290,10556
"49",9166,8963
"49",8796,9562
"49",9282,10009
"49",9174,9694
"49",9112,9096
"49",9105,9066
"49",9146,9277
"49",9156,8976
"49",9066,9631
"49",9163,9754
"49",9157,9759
"49",9200,9779
"49",9158,8834
"49",9166,8942
"49",10777,9934
"49",9168,9487
"49",9055,9467
"49",9736,10621
"49",9020,10375
"49",9169,9264
"49",9141,9064
"49",9157,9123
"49",9024,9560
"49",9142,9090
"49",9080,9041
"49",9078,8860
"49",9189,9276
"49",8689,11252
"49",9183,9464
"49",8824,9549
"49",9312,11209
"49",9156,9451
"49",9156,9382
"49",9118,9547
"49",9073,9638
"49",9110,9366
"49",9030,9500
"49",9010,9426
"49",9148,9372
"49",9111,9463
"49",7273,12620
"49",9169,9378
"49",9104,9360
"49",9079,9694
"49",7763,12093
"49",9089,9687
"49",9557,9739
"49",7719,12187
"49",7261,12681
"49",7271,12691
"49",7770,12171
"49",9111,9468
"49",9174,9524
"49",9142,9467
"49",9420,9512
"49",9197,9769
"49",9239,9932
"49",9147,9453
"49",9057,9726
"49",9150,9597
"49",9235,9853
"49",9174,8646
"49",9149,9395
"49",9004,9432
"49",9002,9434
"49",9126,9373
"49",9127,9373
"49",9127,9372
"49",9426,9690
"49",8992,9606
"49",9102,9419
"49",9400,9515
"49",9100,9754
"49",9257,10008
"49",9435,9678
"49",7247,12603
"49",7233,12585
"49",9032,9492
"49",9149,9480
"49",9044,9424
"49",9329,8476
"49",9107,9653
"49",9072,9452
"49",9154,9400
"49",9147,9442
"49",8993,9512
"49",9044,9486
"49",9133,9377
"49",9132,9538
"49",9185,9477
"49",9040,9416
"49",9029,9451
"49",9167,9562
"49",8980,9620
"49",9116,9599
"49",9101,9453
"49",9038,9559
"49",10429,10034
"49",8975,9611
"49",9063,9737
"49",9188,9828
"49",9202,9781
"49",9131,9747
"49",9168,8843
"49",9114,9725
"49",9257,10018
"49",9154,8942
"49",9174,8952
"49",9149,9278
"49",9141,9098
"49",9162,8956
"49",9135,9273
"49",9167,8900
"49",9176,9753
"49",9231,9889
"49",9032,9438
"49",9171,9069
"49",9044,9043
"49",9205,9901
"49",8618,11347
"49",9091,8917
"49",9119,8985
"49",9137,9302
"49",9163,9830
"49",9230,9904
"49",9069,9629
"49",9071,9602
"49",9178,9540
"49",9133,9511
"49",9108,9340
"49",9179,9865
"49",9045,9428
"49",9005,9427
"49",9121,9388
"49",9092,9505
"49",9017,9521
"49",9200,9833
"49",7276,12636
"49",9043,9449
"49",7260,12686
"49",9213,10035
"49",9192,9872
"49",9084,9739
"49",9175,9685
"49",9153,9761
"49",9157,9377
"49",9208,9908
"49",9345,8455
"49",7319,12696
"49",9347,8457
"49",9364,8441
"49",9221,9917
"49",9136,9469
"49",9152,9607
"49",9039,9448
"49",9121,9363
"49",9147,9556
"49",9166,9488
"49",9070,9706
"49",9676,8313
"49",9110,9336
"49",9132,9535
"49",9036,9596
"49",7218,12534
"49",9050,9428
"49",9156,9506
"49",8979,9410
"49",9125,9568
"49",9143,9415
"49",9397,9537
"49",9324,8492
"49",7507,12611
"49",7441,12611
"49",9115,9586
"49",9319,8532
"49",9078,9547
"49",9096,9476
"49",9130,9735
"49",9154,9693
"49",9051,9453
"49",9445,9696
"49",9133,9389
"49",7349,12628
"49",9095,9549
"49",9003,9592
"49",9071,9527
"49",9167,9371
"49",7681,12656
"49",9096,9551
"49",9066,9631
"49",8745,11270
"49",9083,9752
"49",9170,9687
"49",9201,9777
"49",9218,9920
"49",9186,9839
"49",9269,10004
"49",9004,9636
"49",8979,9631
"49",9096,8986
"49",9170,8971
"49",9166,8955
"49",9167,8911
"49",9175,9096
"49",8815,9523
"49",9111,9105
"49",9172,9074
"49",9162,9262
"49",9282,10512
"49",9001,9629
"49",9135,9495
"49",9281,10640
"49",9226,10640
"49",9111,9756
"49",9098,9001
"49",9161,9116
"49",8999,9485
"49",9192,9850
"49",9144,9136
"49",9119,9287
"49",9174,9131
"49",9165,8937
"49",9100,8986
"49",9071,9009
"49",9139,9737
"49",9172,9842
"49",9038,9455
"49",7624,12701
"49",7758,12179
"49",9156,9453
"49",9144,9374
"49",9142,9381
"49",9001,9425
"49",9073,9589
"49",9022,9539
"49",9133,9629
"49",9119,9513
"49",9147,9417
"49",9094,9486
"49",7265,12647
"49",9150,9502
"49",8539,11027
"49",8975,9792
"49",9035,10229
"49",9132,9726
"49",8988,8435
"49",9169,9737
"49",9008,9758
"49",9027,9497
"49",9152,10096
"49",8958,9546
"49",9057,9449
"49",9113,9635
"49",9129,9554
"49",9109,9461
"49",9199,9474
"49",9096,9568
"49",7326,12674
"49",9457,9698
"49",9331,8441
"49",9012,9436
"49",9092,9735
"49",9187,10089
"49",9123,9641
"49",9077,9520
"49",9301,8601
"49",7621,12674
"49",7321,12701
"49",9104,9453
"49",9009,9585
"49",9313,8486
"49",9109,9358
"49",9108,9359
"49",9074,9651
"49",9053,9427
"49",9107,9343
"49",8989,9407
"49",9116,9358
"49",9108,9524
"49",9106,9533
"49",9165,9443
"49",8993,9609
"49",9048,9597
"49",9101,9628
"49",9003,9416
"49",9032,9574
"49",10177,9890
"49",9036,9500
"49",8968,9610
"49",9157,8898
"49",9239,9897
"49",9134,10108
"49",10568,12425
"49",9115,9765
"49",9153,9453
"49",9150,8952
"49",9036,8979
"49",9166,8828
"49",9172,9785
"49",9241,10011
"49",9093,8988
"49",9179,8888
"49",9194,8851
"49",9094,9561
"49",9209,9926
"49",9093,9029
"49",9085,9072
"49",9136,9667
"49",9085,10141
"49",9071,9057
"49",9148,9292
"49",9143,9302
"49",9162,8990
"49",9002,9599
"49",9085,9008
"49",9095,9065
"49",9174,9218
"49",9174,9201
"49",9098,8969
"49",9195,9836
"49",9169,8854
"49",8820,9526
"49",9115,9642
"49",9203,9807
"49",9196,9814
"49",9100,9001
"49",9173,8872
"49",9075,8965
"49",9169,8937
"49",9083,9043
"49",9243,9943
"49",8621,11378
"49",8822,9562
"49",9143,9388
"49",9161,8676
"49",9037,9428
"49",9135,9503
"49",8257,12118
"49",9181,9385
"49",9182,9387
"49",9183,9387
"49",9184,9388
"49",9180,9387
"49",9525,10957
"49",9020,9491
"49",9057,9498
"49",9165,9769
"49",9171,9839
"49",9226,9918
"49",7773,12168
"49",8484,11101
"49",9408,9524
"49",7298,12653
"49",7354,12650
"49",9165,9777
"49",8507,11027
"49",9034,9475
"49",9112,9530
"49",9052,9594
"49",9166,9514
"49",9221,9896
"49",9085,9449
"49",9160,9389
"49",7965,11675
"49",9085,9471
"49",9165,9409
"49",9228,10020
"49",9460,9452
"49",9255,10026
"49",9064,9501
"49",9393,9712
"49",9081,9481
"49",7584,12311
"49",9329,8546
"49",9368,8357
"49",9443,9688
"49",7808,12092
"49",9221,9997
"49",9332,9214
"49",9371,8443
"49",9021,9632
"49",9104,9651
"49",9436,9707
"49",9076,9567
"49",9077,9563
"49",9144,9376
"49",9442,9621
"49",9145,9382
"49",9027,9563
"49",9114,9572
"49",9013,9418
"49",9142,9372
"49",9150,9515
"49",9356,8413
"49",9157,9468
"49",9051,9561
"49",9124,9476
"49",9029,9423
"49",9033,9414
"49",8635,11395
"49",9222,9818
"49",9144,9746
"49",10762,9964
"49",9190,9910
"49",9160,9760
"49",9201,9835
"49",9110,9763
"49",9159,8974
"49",9170,9211
"49",9191,9816
"49",9190,9828
"49",9140,10086
"49",9186,9781
"49",9262,9985
"49",9158,8997
"49",9205,9842
"49",9215,9897
"49",9154,9254
"49",9162,9026
"49",9106,9035
"49",9077,9059
"49",9152,9129
"49",9064,9046
"49",9109,9052
"49",9164,8952
"49",9208,10022
"49",10738,9954
"49",9066,9821
"49",8996,9510
"49",8812,11127
"49",9139,9095
"49",9099,9013
"49",9153,8929
"49",9130,8967
"49",9144,8987
"49",9183,9274
"49",8825,9547
"49",9154,8864
"49",9158,9294
"49",9514,10947
"49",9102,9447
"49",9179,9556
"49",9110,9342
"49",9047,9436
"49",9110,9402
"49",8750,11278
"49",9268,10017
"49",9156,9712
"49",9041,9750
"49",9032,9753
"49",9221,10055
"49",9140,9763
"49",9325,8566
"49",7452,12610
"49",9216,9883
"49",9215,9882
"49",9035,9489
"49",9334,8458
"49",9024,9476
"49",9079,9694
"49",9128,9517
"49",9150,9449
"49",9122,9521
"49",9035,9443
"49",9159,9493
"49",9156,9552
"49",9231,9872
"49",9356,8375
"49",9119,9537
"49",7253,12625
"49",9300,9074
"49",9073,9510
"49",9179,8653
"49",9441,9674
"49",9030,9524
"49",9032,9542
"49",9099,9511
"49",9311,9139
"49",9111,9475
"49",9149,9393
"49",9012,9594
"49",9046,9484
"49",9006,9582
"49",9183,9540
"49",9065,9457
"49",7724,12172
"49",9067,9497
"49",9407,9542
"49",9093,9441
"49",9085,9682
"49",9221,10039
"49",9007,9732
"49",9045,9782
"49",9064,9799
"49",9228,10002
"49",9097,8961
"49",9179,8847
"49",9274,10005
"49",9062,9807
"49",9210,9928
"49",9150,9318
"49",9192,8858
"49",9157,8995
"49",9048,9019
"49",9059,9045
"49",9159,9763
"49",9191,9836
"49",8614,11327
"49",9012,9491
"49",9144,9299
"49",9085,9024
"49",9258,10600
"49",9081,10833
"49",8986,9410
"49",9020,9632
"49",9176,10086
"49",8815,9552
"49",9103,8985
"49",9170,8920
"49",9104,9059
"49",9233,9924
"49",9219,9892
"49",9224,9905
"49",9155,9367
"49",9049,9523
"49",9090,8903
"49",8708,9452
"49",8724,9469
"49",9150,9436
"49",9126,9462
"49",9130,9453
"49",9042,9448
"49",8995,9415
"49",7476,9948
"49",9132,9390
"49",8977,9420
"49",9029,9501
"49",9101,9467
"49",7333,12645
"49",9088,10149
"49",9520,9291
"49",9102,9724
"49",9082,9718
"49",9196,9913
"49",9182,9856
"49",7530,12591
"49",9235,9910
"49",9082,8441
"49",9156,9705
"49",9238,10035
"49",9405,9426
"49",9195,9783
"49",9081,9469
"49",9342,8449
"49",9173,9730
"49",9033,9570
"49",7231,12578
"49",7282,12626
"49",7270,12623
"49",9306,8479
"49",9438,9672
"49",9162,9506
"49",9140,9497
"49",9088,9443
"49",7482,12603
"49",9102,9449
"49",9185,9903
"49",9183,10094
"49",9094,9560
"49",9142,9442
"49",9014,9601
"49",9309,8470
"49",9155,9568
"49",9070,9514
"49",9138,9458
"49",9139,9598
"49",9013,9416
"49",10108,10126
"49",9214,9915
"49",9174,8861
"49",9216,9818
"49",10725,9910
"49",9264,9994
"49",9027,9520
"49",9168,8866
"49",9084,8951
"49",9258,10006
"49",9162,8940
"49",9139,10102
"49",9044,9784
"49",9176,8902
"49",9165,8905
"49",9152,9723
"49",9168,9103
"49",9095,9080
"49",8505,12405
"49",9180,9048
"49",9165,9067
"49",9099,9015
"49",9146,9373
"49",9168,9118
"49",9172,9158
"49",9164,8896
"49",9171,8890
"49",9104,8992
"49",9059,9785
"49",9051,9029
"49",9150,9096
"49",10423,12648
"49",9732,10624
"49",9072,8982
"49",9084,8978
"49",9088,9069
"49",9090,9081
"49",9150,9717
"49",9225,9890
"49",9222,9907
"49",9007,11734
"49",9138,9439
"49",7720,12124
"49",9131,8872
"49",9073,9417
"49",9178,9398
"49",9176,9398
"49",9145,9385
"49",9147,9384
"49",9034,9564
"49",9083,9435
"49",9086,9436
"49",9132,9451
"49",9158,9472
"49",9153,9476
"49",9160,9475
"49",9001,9574
"49",9052,9533
"49",9102,9469
"49",9037,9475
"49",9261,9980
"49",8996,9750
"49",7252,12616
"49",9202,9794
"49",9143,9752
"49",8335,10510
"49",7256,12598
"49",9376,8408
"49",9134,9713
"49",8984,9810
"49",7346,12629
"49",9219,9895
"49",7774,12181
"49",7299,12672
"49",9188,9990
"49",9169,9450
"49",9118,9520
"49",9058,9457
"49",9222,9896
"49",9230,9921
"49",9009,9738
"49",9160,9414
"49",9120,9539
"49",9091,8437
"49",9173,9372
"49",9105,9360
"49",9106,9360
"49",9200,9864
"49",9218,9868
"49",9092,9435
"49",9147,9406
"49",9077,9506
"49",9179,9482
"49",7301,12666
"49",9369,8409
"49",7776,12149
"49",9118,8489
"49",7266,12173
"49",9438,9676
"49",7509,12637
"49",9177,9411
"49",9015,9628
"49",9109,10118
"49",9390,9568
"49",9239,10050
"49",9150,9376
"49",9148,9392
"49",9133,9449
"49",9143,9562
"49",9042,9483
"49",9181,9538
"49",9057,9466
"49",8980,9424
"49",9072,9518
"49",7523,12605
"49",9171,9443
"49",9175,9484
"49",9165,9403
"49",9139,9474
"49",9053,9526
"49",9164,9377
"49",9055,9570
"49",9106,9453
"49",9155,9278
"49",9010,9419
"49",8746,11273
"49",9128,9740
"49",8862,11111
"49",9103,9621
"49",9127,8983
"49",9098,8973
"49",9071,8984
"49",9162,8939
"49",9085,10132
"49",8841,9450
"49",8716,9468
"49",9210,9907
"49",9094,9064
"49",8942,10925
"49",9236,10050
"49",9179,8902
"49",9134,9517
"49",9054,9035
"49",9170,8931
"49",9166,9580
"49",9189,10079
"49",9101,9066
"49",9113,9106
"49",9094,9060
"49",9092,8972
"49",9092,9031
"49",8815,9545
"49",9192,10118
"49",8800,9558
"49",9225,9886
"49",9157,8994
"49",9207,9816
"49",9141,9369
"49",9164,9466
"49",9045,9472
"49",9017,9479
"49",9077,10840
"49",9183,8906
"49",8699,9499
"49",9038,9455
"49",9142,9530
"49",9036,9541
"49",9012,9593
"49",9013,9586
"49",8909,10314
"49",9173,9408
"49",7300,12653
"49",9172,10120
"49",10811,9998
"49",9161,9742
"49",9201,9825
"49",7982,12045
"49",7341,12655
"49",9072,9837
"49",9147,9384
"49",9047,9488
"49",9000,9603
"49",9158,9523
"49",9009,9603
"49",9032,9444
"49",9111,9362
"49",9143,9401
"49",9208,9857
"49",8986,9420
"49",7307,12644
"49",7260,12683
"49",7242,11977
"49",9337,8521
"49",9163,8668
"49",9158,9376
"49",9339,8435
"49",7752,12102
"49",9191,9908
"49",9376,9425
"49",9029,9530
"49",9165,9421
"49",9068,9424
"49",8997,9522
"49",9065,9556
"49",9150,9588
"49",9343,8446
"49",9015,9600
"49",9056,9466
"49",9144,9271
"49",9107,9485
"49",9140,9358
"49",9019,9580
"49",9153,9693
"49",9072,9744
"49",9134,9525
"49",8980,9419
"49",9114,8968
"49",9201,9815
"49",9188,9900
"49",9200,9814
"49",9161,8860
"49",8829,9540
"49",10407,10026
"49",9106,10149
"49",9218,9926
"49",9142,9291
"49",9136,9129
"49",9123,9285
"49",9083,9708
"49",9091,10149
"49",9180,9164
"49",9129,9085
"49",9161,8973
"49",9063,8983
"49",10520,11755
"49",9200,9853
"49",9231,9857
"49",8984,9612
"49",8509,11548
"49",9151,9172
"49",9184,9244
"49",9019,9768
"49",9142,9479
"49",9181,8910
"49",7724,12160
"49",9000,9612
"49",9085,9429
"49",9133,9503
"49",8684,11321
"49",9084,9434
"49",7271,12632
"49",9224,9840
"49",9128,10088
"49",9162,8675
"49",9085,9713
"49",8050,12361
"49",7358,12620
"49",9118,9493
"49",9129,9573
"49",9139,9477
"49",9045,9448
"49",7771,12181
"49",9347,8454
"49",9168,8660
"49",9179,9563
"49",9105,9703
"49",9173,9527
"49",8191,11659
"49",9138,9410
"49",9159,9710
"49",9050,9422
"49",9143,9365
"49",7224,12613
"49",9373,9471
"49",9117,9358
"49",9165,10114
"49",9107,9393
"49",9110,9441
"49",9113,9442
"49",9112,9444
"49",9181,8652
"49",9322,9192
"49",7256,12576
"49",7258,12684
"49",7335,12652
"49",9118,9365
"49",8024,12009
"49",9021,9637
"49",9104,9444
"49",9161,9838
"49",9226,9843
"49",9115,9350
"49",9019,9454
"49",9188,9448
"49",9165,9478
"49",9031,9460
"49",8976,9411
"49",7245,12603
"49",9150,9390
"49",9089,9516
"49",10519,11747
"49",9180,9536
"49",9161,9852
"49",9191,9728
"49",9009,9626
"49",9172,8843
"49",9127,9130
"49",9216,9843
"49",9156,8973
"49",9163,9264
"49",9133,9719
"49",9215,9902
"49",8836,9541
"49",9081,9704
"49",9087,9058
"49",9145,9092
"49",10752,9922
"49",9137,9578
"49",9065,9464
"49",8805,9539
"49",9719,10527
"49",9104,9001
"49",9275,10635
"49",9072,9654
"49",9018,9627
"49",9026,9630
"49",9093,9018
"49",9140,8988
"49",9176,9262
"49",9119,9064
"49",9068,9045
"49",8819,9460
"49",8821,9537
"49",9156,9748
"49",9137,10752
"49",10690,13013
"49",9165,9394
"49",9062,9611
"49",9036,9594
"49",9105,9392
"49",8979,9629
"49",9002,9421
"49",9045,9469
"49",9052,9798
"49",7454,12643
"49",8876,11108
"49",8994,9722
"49",9222,9855
"49",9164,9839
"49",9092,9691
"49",9215,10027
"49",9182,9690
"49",9118,9399
"49",9315,8510
"49",9079,9837
"49",9159,9483
"49",9057,9430
"49",9111,9704
"49",9162,9599
"49",9086,9475
"49",9054,9456
"49",9019,9441
"49",9128,9486
"49",9211,9866
"49",9147,9413
"49",9091,9511
"49",9041,9460
"49",8217,11606
"49",9357,8358
"49",9175,8653
"49",9323,8213
"49",7759,12073
"49",9164,9376
"49",9126,10093
"49",9226,10017
"49",9185,8664
"49",9030,9526
"49",7771,12146
"49",7433,12613
"49",9080,9432
"49",7506,12612
"49",9339,9141
"49",9112,9625
"49",9127,9572
"49",7348,12629
"49",7252,12638
"49",9103,9498
"49",9142,9487
"49",9044,9546
"49",9071,9540
"49",9053,9552
"49",9226,9912
"49",9187,9757
"49",10731,9913
"49",9801,13138
"49",9186,8918
"49",9175,9519
"49",9028,9594
"49",9038,8960
"49",9106,8982
"49",9158,8817
"49",9159,8893
"49",9127,8850
"49",9147,8857
"49",9124,8845
"49",9044,9781
"49",9165,8906
"49",8718,9468
"49",9159,9272
"49",9149,10085
"49",8981,9407
"49",9093,9432
"49",10432,12639
"49",9177,9168
"49",9164,8865
"49",9121,8825
"49",9150,9083
"49",9131,10104
"49",9137,9747
"49",9141,10490
"49",9129,9433
"49",9113,9395
"49",9003,9430
"49",8677,11251
"49",9184,9843
"49",8975,9804
"49",9188,9869
"49",9176,9730
"49",9185,9809
"49",9173,9681
"49",9028,9759
"49",9065,9718
"49",9229,9916
"49",9044,9742
"49",9068,9746
"49",9351,8361
"49",9182,9725
"49",9071,9523
"49",9167,9484
"49",9088,8449
"49",9182,9469
"49",8991,9428
"49",9152,9522
"49",9035,9639
"49",9181,9387
"49",9138,9550
"49",9141,9558
"49",9135,9529
"49",9082,9458
"49",9163,9392
"49",9150,9602
"49",7225,12565
"49",7257,12691
"49",7415,12610
"49",9361,8454
"49",9360,8455
"49",7981,12035
"49",9114,8543
"49",7286,12638
"49",9135,9590
"49",7743,12164
"49",7689,12243
"49",8982,9625
"49",9147,9461
"49",9035,9527
"49",9020,9439
"49",9027,9437
"49",9126,9503
"49",9181,9535
"49",9175,9527
"49",9350,8412
"49",9324,8439
"49",9020,9575
"49",9159,9367
"49",9048,9597
"49",9019,9582
"49",10744,9916
"49",8629,11382
"49",10552,9961
"49",9046,9619
"49",9169,8877
"49",9070,8966
"49",9010,9758
"49",9210,9910
"49",9172,9782
"49",9115,8825
"49",9146,9698
"49",9204,9917
"49",9104,9067
"49",9109,9061
"49",9170,9064
"49",9114,9066
"49",9129,8962
"49",9179,8895
"49",9171,8929
"49",9243,9876
"49",9075,9547
"49",9132,9381
"49",9124,9585
"49",10792,9980
"49",9161,9575
"49",9133,8865
"49",9104,9045
"49",9160,9047
"49",9062,9021
"49",9153,9078
"49",8809,9524
"49",7327,12636
"49",9161,9535
"49",9185,9428
"49",9106,9553
"49",9132,9617
"49",9080,9491
"49",9152,9580
"49",9212,9923
"49",9172,9736
"49",9213,9905
"49",9230,9871
"49",9166,9841
"49",9151,9678
"49",9252,9973
"49",9090,8448
"49",9369,8406
"49",9108,9594
"49",9034,9471
"49",9328,8489
"49",9152,9502
"49",8984,9427
"49",9161,9525
"49",7301,12649
"49",9087,9733
"49",9018,9639
"49",9039,9620
"49",9130,9367
"49",9097,9485
"49",9332,9132
"49",9171,8673
"49",9166,9554
"49",9201,9891
"49",9658,9281
"49",9090,9498
"49",9074,9515
"49",9091,9483
"49",9017,9486
"49",7261,12604
"49",9157,9445
"49",9139,9741
"49",9351,8453
"49",9350,8455
"49",7321,12639
"49",9021,9637
"49",9041,9576
"49",9135,9442
"49",9376,9482
"49",9144,9393
"49",9144,9393
"49",9068,9440
"49",9029,9462
"49",9158,9412
"49",7537,12579
"49",9055,9561
"49",9123,9641
"49",9175,9451
"49",9081,9571
"49",9084,9423
"49",10803,9970
"49",9238,9937
"49",9239,10014
"49",9076,9590
"49",9063,8984
"49",9137,9311
"49",9215,9845
"49",9159,8930
"49",9160,8901
"49",9184,8865
"49",9084,8981
"49",9157,9243
"49",9238,10060
"49",9238,10053
"49",9160,9007
"49",9157,9762
"49",9168,8989
"49",9025,9426
"49",8829,9533
"49",9181,9425
"49",9058,9522
"49",9166,8887
"49",10765,9950
"49",10906,10044
"49",8724,9480
"49",9131,9136
"49",9099,9764
"49",9205,9829
"49",9089,10134
"49",9238,9929
"49",9022,9433
"49",7589,12600
"49",7295,12689
"49",9148,9431
"49",9163,9383
"49",9068,9630
"49",9031,9499
"49",9098,9518
"49",9154,9468
"49",7301,12640
"49",9106,9397
"49",9072,9477
"49",9251,10032
"49",9117,9752
"49",9263,10032
"49",7509,12619
"49",9208,9800
"49",9122,9718
"49",9030,9757
"49",9101,9702
"49",9356,8472
"49",9435,9678
"49",7521,12617
"49",9248,9984
"49",9187,9907
"49",9351,8462
"49",7234,12567
"49",9109,9594
"49",9106,9376
"49",9139,8757
"49",9118,9537
"49",9249,9974
"49",9292,8555
"49",9092,8454
"49",9117,9582
"49",9154,9573
"49",9164,9546
"49",9198,9431
"49",9132,9372
"49",9131,9370
"49",9210,9841
"49",9322,8553
"49",9155,9580
"49",9052,9527
"49",9208,9933
"49",9037,9426
"49",9152,9537
"49",7264,12635
"49",7258,12610
"49",9392,9677
"49",7958,12052
"49",9138,9433
"49",9137,9436
"49",7484,12607
"49",7489,12523
"49",9347,8424
"49",9402,9527
"49",9364,8466
"49",9041,9745
"49",9168,9834
"49",9066,9597
"49",9100,9363
"49",9100,9362
"49",9169,9568
"49",7763,12192
"49",9155,9374
"49",9049,9476
"49",9144,9578
"49",10767,9921
"49",9028,9758
"49",9021,9499
"49",9224,9908
"49",9211,9863
"49",9144,8988
"49",9188,9454
"49",10501,11732
"49",9086,9685
"49",9163,8930
"49",9162,8935
"49",9194,9837
"49",9018,9582
"49",9180,9276
"49",9179,9180
"49",10012,10712
"49",9183,9729
"49",9162,9292
"49",9132,9059
"49",9134,9072
"49",9136,9094
"49",9176,9243
"49",9077,8973
"49",9136,9072
"49",10770,9934
"49",8813,9538
"49",9005,9575
"49",9013,9517
"49",9168,9097
"49",9171,9209
"49",9160,8913
"49",9130,9534
"49",9148,8981
"49",9139,9462
"49",9175,9421
"49",9163,9401
"49",9095,9422
"49",9035,9468
"49",9036,9557
"49",9129,9592
"49",9105,9352
"49",9014,9603
"49",9111,8431
"49",9011,9416
"49",9017,9534
"49",9035,9497
"49",9270,9991
"49",9013,9754
"49",7314,12647
"49",9334,8449
"49",9188,9699
"49",9143,9515
"49",9139,9514
"49",9072,9461
"49",9205,9830
"49",9211,9889
"49",9364,8362
"49",9348,9441
"49",9087,8456
"49",9017,9751
"49",9153,9573
"49",9113,9694
"49",9056,9495
"49",9032,9552
"49",9071,9646
"49",9361,8379
"49",9046,9462
"49",9298,8554
"49",7815,12086
"49",9153,9403
"49",9153,9395
"49",9109,9535
"49",8991,9428
"49",9135,9522
"49",7759,12163
"49",7354,12658
"49",9773,8745
"49",9332,8464
"49",9302,8406
"49",9308,8488
"49",9171,8664
"49",9005,9507
"49",9130,9584
"49",9089,9460
"49",9283,9055
"49",9011,9437
"49",9031,9488
"49",9205,9478
"49",9185,9530
"49",9101,9358
"49",9034,9456
"49",9075,9456
"49",9137,9362
"49",9029,9477
"49",9146,9302
"49",9224,10030
"49",9139,9751
"49",9144,9524
"49",9115,9762
"49",9068,9807
"49",9112,8963
"49",9125,9094
"49",9140,9305
"49",9109,9040
"49",9124,9107
"49",10797,9989
"49",9090,9021
"49",9210,10022
"49",9151,9573
"49",9156,10007
"49",9042,9427
"49",9178,9855
"49",9011,9741
"49",9087,8999
"49",9159,9127
"49",9138,8980
"49",9111,8948
"49",9120,9052
"49",9100,9064
"49",8816,9515
"49",8729,9491
"49",9181,9452
"49",9030,9563
"49",7327,12700
"49",9150,8829
"49",9032,9581
"49",9136,9458
"49",9142,9603
"49",9071,9605
"49",9099,9521
"49",7512,12618
"49",9138,9369
"49",9058,9468
"49",9023,9515
"49",8980,9808
"49",9209,9887
"49",9069,9716
"49",7777,12151
"49",7321,12649
"49",9125,10106
"49",7251,12619
"49",9101,9718
"49",7315,12682
"49",9056,9510
"49",9027,9557
"49",9031,9552
"49",9104,8415
"49",9176,8661
"49",9258,10023
"49",9348,8455
"49",8990,9728
"49",8997,9590
"49",9129,9498
"49",9130,9515
"49",9145,9460
"49",9129,9377
"49",9066,9426
"49",9164,9534
"49",9243,9382
"49",9114,9355
"49",9332,9429
"49",9329,8464
"49",9461,9534
"49",9121,9455
"49",9074,9624
"49",8991,9415
"49",7316,12632
"49",7757,12069
"49",9059,9451
"49",9053,9462
"49",9112,9402
"49",9064,8606
"49",7269,12617
"49",7543,12580
"49",9146,9444
"49",9177,10110
"49",9044,9570
"49",9147,9386
"49",9003,9428
"49",9136,9483
"49",9105,9356
"49",9169,9450
"49",7289,12635
"49",9109,9349
"49",9116,9342
"49",9144,9510
"49",9173,9459
"49",9038,9570
"49",9113,9520
"49",8996,9418
"49",8991,9616
"49",9138,9427
"49",9014,9616
"49",9057,9455
"49",9024,9576
"49",9027,9463
"49",9059,9521
"49",9048,9556
"49",9024,9418
"49",9228,9909
"49",9200,9836
"49",10783,9961
"49",10419,9919
"49",9128,9555
"49",9067,8975
"49",9072,9836
"49",9076,8962
"49",9167,8862
"49",9164,8933
"49",9162,8968
"49",9203,9927
"49",9292,10511
"49",9118,10634
"49",9142,9004
"49",9091,9007
"49",9115,9047
"49",9113,9068
"49",9125,9099
"49",9171,8954
"49",9161,8947
"49",9790,10684
"49",9201,9806
"49",9249,9986
