"poly","ring","x","y","st"
"c_29_273",1,24365,13776,"29"
"c_29_273",1,24338,13777,"29"
"c_29_273",1,24324,13780,"29"
"c_29_274",1,24007,12719,"29"
"c_29_274",1,24007,12724,"29"
"c_29_274",1,24210,12714,"29"
"c_29_275",1,23885,12780,"29"
"c_29_275",1,23882,12723,"29"
"c_29_275",1,23930,12721,"29"
"c_29_275",1,23964,12721,"29"
"c_29_275",1,24007,12719,"29"
"c_29_276",1,23781,12252,"29"
"c_29_276",1,23783,12278,"29"
"c_29_276",1,23787,12407,"29"
"c_29_276",1,23789,12444,"29"
"c_29_276",1,23793,12567,"29"
"c_29_276",1,23796,12652,"29"
"c_29_277",1,23385,12667,"29"
"c_29_277",1,23385,12625,"29"
"c_29_278",1,22599,14119,"29"
"c_29_278",1,22570,14119,"29"
"c_29_278",1,22569,13950,"29"
"c_29_278",1,22445,13952,"29"
"c_29_278",1,22362,13952,"29"
"c_29_279",1,25014,13793,"29"
"c_29_279",1,25012,13750,"29"
"c_29_279",1,24926,13754,"29"
"c_29_279",1,24924,13676,"29"
"c_29_279",1,24917,13534,"29"
"c_29_280",1,24290,12378,"29"
"c_29_280",1,24269,12371,"29"
"c_29_280",1,24252,12362,"29"
"c_29_280",1,24247,12355,"29"
"c_29_280",1,24238,12336,"29"
"c_29_280",1,24226,12326,"29"
"c_29_280",1,24219,12323,"29"
"c_29_280",1,24203,12322,"29"
"c_29_280",1,24177,12333,"29"
"c_29_280",1,24163,12335,"29"
"c_29_280",1,24148,12331,"29"
"c_29_280",1,24125,12328,"29"
"c_29_280",1,24092,12316,"29"
"c_29_280",1,24090,12296,"29"
"c_29_280",1,24082,12285,"29"
"c_29_280",1,24065,12274,"29"
"c_29_280",1,24054,12263,"29"
"c_29_280",1,24041,12254,"29"
"c_29_280",1,24026,12239,"29"
"c_29_280",1,24013,12237,"29"
"c_29_280",1,24003,12247,"29"
"c_29_280",1,23995,12250,"29"
"c_29_280",1,23983,12247,"29"
"c_29_281",1,23983,12247,"29"
"c_29_281",1,23963,12239,"29"
"c_29_281",1,23945,12238,"29"
"c_29_282",1,23258,11403,"29"
"c_29_282",1,23261,11651,"29"
"c_29_283",1,23176,11750,"29"
"c_29_283",1,22969,11687,"29"
"c_29_284",1,23876,11047,"29"
"c_29_284",1,23773,11051,"29"
"c_29_284",1,23665,11055,"29"
"c_29_284",1,23580,11058,"29"
"c_29_285",1,22394,14431,"29"
"c_29_285",1,22393,14411,"29"
"c_29_285",1,22393,14305,"29"
"c_29_285",1,22394,14202,"29"
"c_29_285",1,22394,14121,"29"
"c_29_285",1,22364,14121,"29"
"c_29_285",1,22363,14023,"29"
"c_29_286",1,24007,12719,"29"
"c_29_286",1,24003,12601,"29"
"c_29_286",1,24001,12578,"29"
"c_29_286",1,23997,12516,"29"
"c_29_286",1,23992,12430,"29"
"c_29_286",1,23990,12372,"29"
"c_29_286",1,23986,12318,"29"
"c_29_286",1,23984,12259,"29"
"c_29_286",1,23983,12247,"29"
"c_29_287",1,21575,11592,"29"
"c_29_287",1,21577,11592,"29"
"c_29_287",1,21696,11591,"29"
"c_29_287",1,21776,11589,"29"
"c_29_287",1,21861,11589,"29"
"c_29_288",1,24179,13992,"29"
"c_29_288",1,24180,14048,"29"
"c_29_288",1,24263,14046,"29"
"c_29_289",1,21569,11311,"29"
"c_29_289",1,21571,11437,"29"
"c_29_289",1,21572,11450,"29"
"c_29_289",1,21573,11521,"29"
"c_29_290",1,22017,14440,"29"
"c_29_290",1,22017,14430,"29"
"c_29_290",1,22019,14291,"29"
"c_29_290",1,22018,14283,"29"
"c_29_290",1,22020,14199,"29"
"c_29_290",1,22018,14199,"29"
"c_29_291",1,24507,13814,"29"
"c_29_291",1,24545,13812,"29"
"c_29_291",1,24546,13860,"29"
"c_29_291",1,24560,13859,"29"
"c_29_291",1,24561,13887,"29"
"c_29_291",1,24575,13887,"29"
"c_29_291",1,24576,13929,"29"
"c_29_291",1,24590,13929,"29"
"c_29_292",1,23684,11334,"29"
"c_29_292",1,23588,11338,"29"
"c_29_293",1,21859,11308,"29"
"c_29_293",1,21860,11350,"29"
"c_29_293",1,21862,11505,"29"
"c_29_293",1,21862,11519,"29"
"c_29_294",1,23157,12544,"29"
"c_29_294",1,23060,12545,"29"
"c_30_1",1,10636,2384,"30"
"c_30_1",1,10722,2398,"30"
"c_30_1",1,10774,2073,"30"
"c_30_1",1,10775,2073,"30"
"c_30_1",1,10828,1748,"30"
"c_30_1",1,10830,1748,"30"
"c_30_1",1,10843,1671,"30"
"c_30_2",1,11175,1722,"30"
"c_30_2",1,11163,1801,"30"
"c_30_2",1,11158,1801,"30"
"c_30_2",1,11108,2126,"30"
"c_30_2",1,11104,2125,"30"
"c_30_2",1,11083,2260,"30"
"c_30_2",1,11053,2450,"30"
"c_30_3",1,11053,2450,"30"
"c_30_3",1,11007,2443,"30"
"c_30_3",1,10995,2524,"30"
"c_30_3",1,10871,2505,"30"
"c_30_3",1,10773,2489,"30"
"c_30_3",1,10678,2475,"30"
"c_30_3",1,10623,2466,"30"
"c_30_4",1,10623,2466,"30"
"c_30_4",1,10636,2384,"30"
"c_30_5",1,12759,1948,"30"
"c_30_5",1,12749,2029,"30"
"c_30_5",1,12734,2027,"30"
"c_30_5",1,12713,2188,"30"
"c_30_5",1,12675,2183,"30"
"c_30_5",1,12654,2346,"30"
"c_30_5",1,12637,2344,"30"
"c_30_5",1,12619,2481,"30"
"c_30_5",1,12606,2469,"30"
"c_30_5",1,12607,2461,"30"
"c_30_5",1,12591,2463,"30"
"c_30_5",1,12580,2454,"30"
"c_30_5",1,12552,2666,"30"
"c_30_5",1,12538,2664,"30"
"c_30_5",1,12507,2893,"30"
"c_30_5",1,12421,2877,"30"
"c_30_5",1,12404,2865,"30"
"c_30_5",1,12398,2865,"30"
"c_30_5",1,12383,2895,"30"
"c_30_5",1,12377,2930,"30"
"c_30_5",1,12358,2927,"30"
"c_30_5",1,12348,2923,"30"
"c_30_5",1,12209,2905,"30"
"c_30_5",1,12202,2954,"30"
"c_30_5",1,12200,2954,"30"
"c_30_5",1,12183,3082,"30"
"c_30_6",1,12183,3082,"30"
"c_30_6",1,12164,3078,"30"
"c_30_6",1,12152,3083,"30"
"c_30_6",1,12145,3074,"30"
"c_30_6",1,12148,3069,"30"
"c_30_6",1,12165,3062,"30"
"c_30_6",1,12165,3054,"30"
"c_30_6",1,12152,3041,"30"
"c_30_6",1,12158,3030,"30"
"c_30_6",1,12157,3023,"30"
"c_30_6",1,12146,3021,"30"
"c_30_6",1,12138,3011,"30"
"c_30_6",1,12121,3007,"30"
"c_30_6",1,12111,3009,"30"
"c_30_6",1,12104,3014,"30"
"c_30_6",1,12091,3013,"30"
"c_30_6",1,12079,3004,"30"
"c_30_6",1,12046,3011,"30"
"c_30_6",1,12033,3016,"30"
"c_30_6",1,12015,3015,"30"
"c_30_6",1,11997,3002,"30"
"c_30_6",1,11985,3001,"30"
"c_30_6",1,11972,2995,"30"
"c_30_6",1,11943,2992,"30"
"c_30_6",1,11936,2998,"30"
"c_30_6",1,11935,3008,"30"
"c_30_6",1,11923,3011,"30"
"c_30_6",1,11914,3022,"30"
"c_30_6",1,11889,3025,"30"
"c_30_6",1,11874,3031,"30"
"c_30_6",1,11865,3029,"30"
"c_30_6",1,11860,3035,"30"
"c_30_6",1,11846,3044,"30"
"c_30_6",1,11836,3047,"30"
"c_30_6",1,11830,3041,"30"
"c_30_6",1,11812,3039,"30"
"c_30_6",1,11809,3033,"30"
"c_30_6",1,11798,3031,"30"
"c_30_6",1,11777,3014,"30"
"c_30_6",1,11766,3019,"30"
"c_30_7",1,11766,3019,"30"
"c_30_7",1,11784,2895,"30"
"c_30_7",1,11787,2895,"30"
"c_30_7",1,11817,2681,"30"
"c_30_7",1,11822,2647,"30"
"c_30_8",1,11822,2647,"30"
"c_30_8",1,11834,2566,"30"
"c_30_8",1,11822,2564,"30"
"c_30_8",1,11832,2497,"30"
"c_30_8",1,11853,2500,"30"
"c_30_8",1,11867,2404,"30"
"c_30_8",1,11881,2406,"30"
"c_30_8",1,11889,2352,"30"
"c_30_8",1,11909,2355,"30"
"c_30_8",1,11919,2287,"30"
"c_30_8",1,11898,2284,"30"
"c_30_8",1,11904,2244,"30"
"c_30_8",1,11899,2243,"30"
"c_30_8",1,11905,2203,"30"
"c_30_8",1,11934,1992,"30"
"c_30_8",1,11945,1919,"30"
"c_30_8",1,11955,1920,"30"
"c_30_8",1,11967,1839,"30"
"c_30_9",1,9220,2734,"30"
"c_30_9",1,9310,2750,"30"
"c_30_9",1,9309,2755,"30"
"c_30_9",1,9425,2776,"30"
"c_30_10",1,9425,2776,"30"
"c_30_10",1,9433,2785,"30"
"c_30_10",1,9433,2797,"30"
"c_30_10",1,9438,2803,"30"
"c_30_10",1,9432,2814,"30"
"c_30_10",1,9428,2829,"30"
"c_30_10",1,9428,2846,"30"
"c_30_10",1,9425,2853,"30"
"c_30_10",1,9428,2861,"30"
"c_30_10",1,9427,2878,"30"
"c_30_10",1,9440,2890,"30"
"c_30_10",1,9448,2887,"30"
"c_30_10",1,9458,2892,"30"
"c_30_10",1,9462,2886,"30"
"c_30_10",1,9409,3176,"30"
"c_30_10",1,9415,3179,"30"
"c_30_10",1,9579,3209,"30"
"c_30_10",1,9543,3410,"30"
"c_30_10",1,9521,3533,"30"
"c_30_10",1,9604,3548,"30"
"c_30_10",1,9604,3545,"30"
"c_30_10",1,9691,3560,"30"
"c_30_10",1,9668,3687,"30"
"c_30_10",1,9750,3701,"30"
"c_30_10",1,9743,3742,"30"
"c_30_10",1,9801,3752,"30"
"c_30_10",1,9804,3774,"30"
"c_30_10",1,9810,3781,"30"
"c_30_10",1,9809,3794,"30"
"c_30_10",1,9811,3803,"30"
"c_30_10",1,9805,3808,"30"
"c_30_10",1,9804,3815,"30"
"c_30_10",1,9791,3829,"30"
"c_30_10",1,9794,3837,"30"
"c_30_10",1,9792,3854,"30"
"c_30_10",1,9799,3873,"30"
"c_30_10",1,9795,3885,"30"
"c_30_10",1,9787,3891,"30"
"c_30_10",1,9786,3911,"30"
"c_30_10",1,9782,3922,"30"
"c_30_10",1,9778,3948,"30"
"c_30_10",1,9766,3952,"30"
"c_30_10",1,9766,3972,"30"
"c_30_10",1,9770,3974,"30"
"c_30_11",1,9770,3974,"30"
"c_30_11",1,9750,3987,"30"
"c_30_11",1,9738,4004,"30"
"c_30_11",1,9722,3999,"30"
"c_30_11",1,9714,4001,"30"
"c_30_11",1,9703,3996,"30"
"c_30_11",1,9685,4010,"30"
"c_30_11",1,9684,4021,"30"
"c_30_11",1,9676,4026,"30"
"c_30_11",1,9666,4025,"30"
"c_30_11",1,9664,4040,"30"
"c_30_11",1,9654,4044,"30"
"c_30_11",1,9650,4031,"30"
"c_30_11",1,9634,4027,"30"
"c_30_11",1,9628,4038,"30"
"c_30_11",1,9609,4034,"30"
"c_30_11",1,9590,4053,"30"
"c_30_11",1,9581,4054,"30"
"c_30_11",1,9578,4062,"30"
"c_30_11",1,9583,4070,"30"
"c_30_11",1,9584,4081,"30"
"c_30_11",1,9582,4092,"30"
"c_30_12",1,9582,4092,"30"
"c_30_12",1,9452,4069,"30"
"c_30_12",1,9364,4053,"30"
"c_30_12",1,9350,4050,"30"
"c_30_12",1,9268,4035,"30"
"c_30_13",1,9268,4035,"30"
"c_30_13",1,9306,3831,"30"
"c_30_13",1,9304,3831,"30"
"c_30_13",1,9326,3710,"30"
"c_30_13",1,9347,3595,"30"
"c_30_13",1,9342,3593,"30"
"c_30_13",1,9331,3596,"30"
"c_30_13",1,9319,3604,"30"
"c_30_13",1,9312,3602,"30"
"c_30_13",1,9293,3606,"30"
"c_30_13",1,9284,3593,"30"
"c_30_13",1,9273,3586,"30"
"c_30_13",1,9266,3587,"30"
"c_30_13",1,9263,3581,"30"
"c_30_13",1,9254,3579,"30"
"c_30_13",1,9255,3569,"30"
"c_30_13",1,9261,3563,"30"
"c_30_13",1,9260,3554,"30"
"c_30_13",1,9249,3543,"30"
"c_30_13",1,9242,3533,"30"
"c_30_13",1,9232,3527,"30"
"c_30_13",1,9226,3509,"30"
"c_30_13",1,9228,3497,"30"
"c_30_13",1,9225,3490,"30"
"c_30_13",1,9216,3484,"30"
"c_30_13",1,9206,3494,"30"
"c_30_13",1,9195,3498,"30"
"c_30_13",1,9199,3474,"30"
"c_30_13",1,9192,3473,"30"
"c_30_14",1,9192,3473,"30"
"c_30_14",1,9214,3350,"30"
"c_30_14",1,9232,3258,"30"
"c_30_14",1,9252,3147,"30"
"c_30_14",1,9146,3128,"30"
"c_30_14",1,9220,2734,"30"
"c_30_15",1,9390,4681,"30"
"c_30_15",1,9394,4677,"30"
"c_30_15",1,9408,4677,"30"
"c_30_15",1,9414,4672,"30"
"c_30_15",1,9454,4657,"30"
"c_30_15",1,9472,4643,"30"
"c_30_15",1,9491,4641,"30"
"c_30_15",1,9496,4634,"30"
"c_30_15",1,9512,4622,"30"
"c_30_15",1,9515,4602,"30"
"c_30_15",1,9524,4586,"30"
"c_30_15",1,9537,4576,"30"
"c_30_15",1,9546,4578,"30"
"c_30_15",1,9559,4596,"30"
"c_30_15",1,9739,4622,"30"
"c_30_16",1,9739,4622,"30"
"c_30_16",1,9754,4623,"30"
"c_30_16",1,9763,4619,"30"
"c_30_16",1,9778,4606,"30"
"c_30_16",1,9779,4597,"30"
"c_30_16",1,9800,4576,"30"
"c_30_16",1,9797,4569,"30"
"c_30_16",1,9801,4558,"30"
"c_30_16",1,9801,4549,"30"
"c_30_16",1,9817,4547,"30"
"c_30_16",1,9823,4538,"30"
"c_30_16",1,9836,4537,"30"
"c_30_16",1,9844,4541,"30"
"c_30_16",1,9868,4537,"30"
"c_30_16",1,9877,4541,"30"
"c_30_16",1,9877,4546,"30"
"c_30_16",1,9891,4553,"30"
"c_30_16",1,9916,4548,"30"
"c_30_16",1,9921,4552,"30"
"c_30_16",1,9930,4550,"30"
"c_30_16",1,9934,4562,"30"
"c_30_16",1,9939,4568,"30"
"c_30_16",1,9940,4579,"30"
"c_30_16",1,9955,4579,"30"
"c_30_16",1,9961,4592,"30"
"c_30_16",1,9980,4592,"30"
"c_30_16",1,10002,4607,"30"
"c_30_16",1,10002,4618,"30"
"c_30_17",1,10002,4618,"30"
"c_30_17",1,10000,4629,"30"
"c_30_17",1,10028,4633,"30"
"c_30_17",1,10025,4647,"30"
"c_30_17",1,10053,4652,"30"
"c_30_17",1,10048,4679,"30"
"c_30_17",1,10089,4686,"30"
"c_30_17",1,10087,4700,"30"
"c_30_17",1,10100,4702,"30"
"c_30_17",1,10098,4715,"30"
"c_30_17",1,10112,4718,"30"
"c_30_17",1,10109,4731,"30"
"c_30_17",1,10123,4734,"30"
"c_30_17",1,10121,4748,"30"
"c_30_17",1,10135,4750,"30"
"c_30_17",1,10132,4763,"30"
"c_30_17",1,10146,4765,"30"
"c_30_17",1,10144,4779,"30"
"c_30_17",1,10158,4781,"30"
"c_30_17",1,10155,4795,"30"
"c_30_17",1,10278,4815,"30"
"c_30_17",1,10256,4951,"30"
"c_30_17",1,10234,5091,"30"
"c_30_17",1,10219,5088,"30"
"c_30_17",1,10202,5187,"30"
"c_30_17",1,10189,5271,"30"
"c_30_17",1,10151,5503,"30"
"c_30_17",1,10148,5503,"30"
"c_30_17",1,10123,5655,"30"
"c_30_18",1,10051,5684,"30"
"c_30_18",1,10009,5678,"30"
"c_30_18",1,9845,5650,"30"
"c_30_18",1,9857,5582,"30"
"c_30_18",1,9775,5568,"30"
"c_30_18",1,9775,5567,"30"
"c_30_18",1,9693,5553,"30"
"c_30_18",1,9666,5547,"30"
"c_30_18",1,9673,5507,"30"
"c_30_18",1,9605,5495,"30"
"c_30_18",1,9619,5413,"30"
"c_30_18",1,9603,5411,"30"
"c_30_18",1,9614,5341,"30"
"c_30_18",1,9617,5328,"30"
"c_30_18",1,9522,5311,"30"
"c_30_18",1,9536,5228,"30"
"c_30_18",1,9454,5214,"30"
"c_30_18",1,9468,5132,"30"
"c_30_18",1,9480,5062,"30"
"c_30_18",1,9497,4967,"30"
"c_30_18",1,9492,4966,"30"
"c_30_18",1,9500,4925,"30"
"c_30_18",1,9480,4873,"30"
"c_30_18",1,9459,4866,"30"
"c_30_18",1,9437,4874,"30"
"c_30_18",1,9431,4878,"30"
"c_30_18",1,9424,4874,"30"
"c_30_18",1,9415,4875,"30"
"c_30_18",1,9411,4867,"30"
"c_30_18",1,9399,4862,"30"
"c_30_18",1,9396,4851,"30"
"c_30_18",1,9389,4843,"30"
"c_30_18",1,9381,4841,"30"
"c_30_18",1,9381,4835,"30"
"c_30_18",1,9374,4826,"30"
"c_30_18",1,9365,4820,"30"
"c_30_18",1,9364,4808,"30"
"c_30_18",1,9369,4791,"30"
"c_30_18",1,9364,4784,"30"
"c_30_18",1,9363,4765,"30"
"c_30_18",1,9373,4757,"30"
"c_30_18",1,9381,4733,"30"
"c_30_18",1,9386,4703,"30"
"c_30_18",1,9393,4694,"30"
"c_30_18",1,9390,4681,"30"
"c_30_19",1,12054,5251,"30"
"c_30_19",1,12108,5258,"30"
"c_30_19",1,12187,5268,"30"
"c_30_19",1,12187,5272,"30"
"c_30_19",1,12273,5283,"30"
"c_30_19",1,12277,5256,"30"
"c_30_19",1,12359,5266,"30"
"c_30_19",1,12362,5239,"30"
"c_30_19",1,12445,5249,"30"
"c_30_19",1,12477,4998,"30"
"c_30_19",1,12492,5000,"30"
"c_30_19",1,12506,4890,"30"
"c_30_19",1,12616,4904,"30"
"c_30_19",1,12619,4876,"30"
"c_30_19",1,12647,4880,"30"
"c_30_19",1,12650,4853,"30"
"c_30_19",1,12678,4856,"30"
"c_30_19",1,12681,4829,"30"
"c_30_19",1,12763,4839,"30"
"c_30_19",1,12770,4784,"30"
"c_30_19",1,12878,4797,"30"
"c_30_20",1,12878,4797,"30"
"c_30_20",1,12936,4804,"30"
"c_30_20",1,12926,4887,"30"
"c_30_20",1,13091,4906,"30"
"c_30_20",1,13086,4948,"30"
"c_30_20",1,13169,4957,"30"
"c_30_20",1,13164,4998,"30"
"c_30_20",1,13239,5007,"30"
"c_30_21",1,13239,5007,"30"
"c_30_21",1,13235,5044,"30"
"c_30_21",1,13276,5048,"30"
"c_30_21",1,13271,5090,"30"
"c_30_21",1,13247,5087,"30"
"c_30_21",1,13236,5186,"30"
"c_30_21",1,13280,5191,"30"
"c_30_21",1,13279,5198,"30"
"c_30_21",1,13359,5207,"30"
"c_30_21",1,13357,5211,"30"
"c_30_21",1,13322,5516,"30"
"c_30_21",1,13296,5512,"30"
"c_30_21",1,13278,5677,"30"
"c_30_21",1,13304,5681,"30"
"c_30_21",1,13346,5687,"30"
"c_30_21",1,13462,5700,"30"
"c_30_21",1,13526,5707,"30"
"c_30_21",1,13526,5705,"30"
"c_30_21",1,13606,5713,"30"
"c_30_22",1,13606,5713,"30"
"c_30_22",1,13617,5715,"30"
"c_30_22",1,13598,5892,"30"
"c_30_23",1,12261,5727,"30"
"c_30_23",1,12257,5720,"30"
"c_30_23",1,12260,5709,"30"
"c_30_23",1,12265,5706,"30"
"c_30_23",1,12265,5696,"30"
"c_30_23",1,12271,5685,"30"
"c_30_23",1,12284,5685,"30"
"c_30_23",1,12277,5677,"30"
"c_30_23",1,12283,5661,"30"
"c_30_23",1,12290,5655,"30"
"c_30_23",1,12294,5640,"30"
"c_30_23",1,12301,5641,"30"
"c_30_23",1,12304,5633,"30"
"c_30_23",1,12314,5637,"30"
"c_30_23",1,12322,5614,"30"
"c_30_23",1,12318,5607,"30"
"c_30_23",1,12331,5607,"30"
"c_30_23",1,12335,5603,"30"
"c_30_23",1,12331,5596,"30"
"c_30_23",1,12331,5583,"30"
"c_30_23",1,12340,5580,"30"
"c_30_23",1,12347,5574,"30"
"c_30_23",1,12356,5551,"30"
"c_30_23",1,12364,5553,"30"
"c_30_23",1,12362,5542,"30"
"c_30_23",1,12373,5532,"30"
"c_30_23",1,12390,5530,"30"
"c_30_23",1,12204,5507,"30"
"c_30_23",1,11986,5480,"30"
"c_30_23",1,12003,5355,"30"
"c_30_23",1,12017,5316,"30"
"c_30_23",1,12025,5277,"30"
"c_30_23",1,12054,5251,"30"
"c_30_24",1,9417,2084,"30"
"c_30_24",1,9689,2134,"30"
"c_30_24",1,9905,2173,"30"
"c_30_24",1,9908,2169,"30"
"c_30_24",1,9936,2011,"30"
"c_30_24",1,10157,2049,"30"
"c_30_24",1,10166,2053,"30"
"c_30_24",1,10169,2058,"30"
"c_30_24",1,10184,2060,"30"
"c_30_25",1,10184,2060,"30"
"c_30_25",1,10188,2070,"30"
"c_30_25",1,10197,2075,"30"
"c_30_25",1,10203,2069,"30"
"c_30_25",1,10214,2075,"30"
"c_30_25",1,10224,2087,"30"
"c_30_25",1,10224,2092,"30"
"c_30_25",1,10233,2095,"30"
"c_30_25",1,10235,2104,"30"
"c_30_25",1,10267,2102,"30"
"c_30_25",1,10285,2110,"30"
"c_30_25",1,10293,2106,"30"
"c_30_25",1,10300,2117,"30"
"c_30_25",1,10293,2159,"30"
"c_30_25",1,10334,2167,"30"
"c_30_25",1,10417,2181,"30"
"c_30_25",1,10410,2221,"30"
"c_30_25",1,10493,2235,"30"
"c_30_25",1,10473,2357,"30"
"c_30_25",1,10555,2371,"30"
"c_30_25",1,10636,2384,"30"
"c_30_26",1,10623,2466,"30"
"c_30_26",1,10601,2602,"30"
"c_30_27",1,10601,2602,"30"
"c_30_27",1,10436,2574,"30"
"c_30_27",1,10367,2566,"30"
"c_30_27",1,10322,2558,"30"
"c_30_27",1,10232,2543,"30"
"c_30_27",1,10242,2488,"30"
"c_30_27",1,10201,2481,"30"
"c_30_27",1,10208,2440,"30"
"c_30_27",1,10125,2426,"30"
"c_30_27",1,10132,2385,"30"
"c_30_27",1,10077,2375,"30"
"c_30_27",1,9833,2331,"30"
"c_30_27",1,9719,2310,"30"
"c_30_27",1,9678,2305,"30"
"c_30_27",1,9599,2290,"30"
"c_30_28",1,9599,2290,"30"
"c_30_28",1,9589,2286,"30"
"c_30_28",1,9582,2293,"30"
"c_30_28",1,9572,2291,"30"
"c_30_28",1,9577,2277,"30"
"c_30_28",1,9568,2268,"30"
"c_30_28",1,9552,2277,"30"
"c_30_28",1,9531,2271,"30"
"c_30_28",1,9522,2255,"30"
"c_30_28",1,9515,2256,"30"
"c_30_28",1,9509,2241,"30"
"c_30_28",1,9498,2233,"30"
"c_30_28",1,9486,2233,"30"
"c_30_28",1,9482,2237,"30"
"c_30_28",1,9467,2224,"30"
"c_30_28",1,9470,2218,"30"
"c_30_28",1,9471,2190,"30"
"c_30_28",1,9473,2183,"30"
"c_30_28",1,9479,2179,"30"
"c_30_28",1,9482,2168,"30"
"c_30_28",1,9478,2156,"30"
"c_30_28",1,9471,2147,"30"
"c_30_28",1,9456,2140,"30"
"c_30_28",1,9449,2129,"30"
"c_30_28",1,9445,2114,"30"
"c_30_28",1,9430,2108,"30"
"c_30_28",1,9425,2097,"30"
"c_30_28",1,9417,2091,"30"
"c_30_28",1,9417,2084,"30"
"c_30_29",1,11010,3216,"30"
"c_30_29",1,11093,3229,"30"
"c_30_29",1,11173,3241,"30"
"c_30_29",1,11285,3258,"30"
"c_30_30",1,11285,3258,"30"
"c_30_30",1,11277,3313,"30"
"c_30_30",1,11333,3321,"30"
"c_30_30",1,11321,3403,"30"
"c_30_30",1,11403,3415,"30"
"c_30_30",1,11397,3456,"30"
"c_30_30",1,11480,3468,"30"
"c_30_30",1,11474,3509,"30"
"c_30_30",1,11549,3520,"30"
"c_30_30",1,11510,3793,"30"
"c_30_30",1,11497,3791,"30"
"c_30_30",1,11495,3805,"30"
"c_30_30",1,11484,3803,"30"
"c_30_30",1,11479,3817,"30"
"c_30_30",1,11473,3850,"30"
"c_30_30",1,11449,3847,"30"
"c_30_30",1,11446,3868,"30"
"c_30_30",1,11449,3875,"30"
"c_30_30",1,11469,3878,"30"
"c_30_30",1,11475,3886,"30"
"c_30_30",1,11473,3899,"30"
"c_30_30",1,11494,3902,"30"
"c_30_30",1,11489,3936,"30"
"c_30_30",1,11496,3937,"30"
"c_30_30",1,11489,3985,"30"
"c_30_31",1,11489,3985,"30"
"c_30_31",1,11440,3978,"30"
"c_30_31",1,11434,3974,"30"
"c_30_31",1,11433,3965,"30"
"c_30_31",1,11426,3959,"30"
"c_30_31",1,11418,3961,"30"
"c_30_31",1,11407,3953,"30"
"c_30_31",1,11395,3940,"30"
"c_30_31",1,11370,3925,"30"
"c_30_31",1,11365,3918,"30"
"c_30_31",1,11352,3910,"30"
"c_30_31",1,11337,3908,"30"
"c_30_31",1,11328,3914,"30"
"c_30_31",1,11320,3914,"30"
"c_30_31",1,11310,3918,"30"
"c_30_31",1,11305,3910,"30"
"c_30_31",1,11296,3903,"30"
"c_30_31",1,11283,3905,"30"
"c_30_31",1,11274,3902,"30"
"c_30_31",1,11262,3903,"30"
"c_30_31",1,11251,3909,"30"
"c_30_31",1,11247,3921,"30"
"c_30_31",1,11243,3924,"30"
"c_30_31",1,11222,3924,"30"
"c_30_31",1,11202,3912,"30"
"c_30_31",1,11187,3926,"30"
"c_30_31",1,11180,3922,"30"
"c_30_31",1,11167,3923,"30"
"c_30_31",1,11156,3919,"30"
"c_30_31",1,11146,3918,"30"
"c_30_32",1,11146,3918,"30"
"c_30_32",1,11141,3918,"30"
"c_30_32",1,11129,3928,"30"
"c_30_32",1,11122,3936,"30"
"c_30_32",1,11108,3936,"30"
"c_30_32",1,11106,3945,"30"
"c_30_32",1,11094,3947,"30"
"c_30_32",1,11092,3937,"30"
"c_30_32",1,11086,3929,"30"
"c_30_32",1,11077,3924,"30"
"c_30_32",1,11053,3929,"30"
"c_30_32",1,11045,3934,"30"
"c_30_32",1,11036,3924,"30"
"c_30_32",1,11023,3929,"30"
"c_30_32",1,11008,3918,"30"
"c_30_32",1,11008,3906,"30"
"c_30_32",1,10998,3900,"30"
"c_30_32",1,10994,3893,"30"
"c_30_32",1,10982,3891,"30"
"c_30_32",1,10969,3872,"30"
"c_30_32",1,10961,3869,"30"
"c_30_32",1,10960,3862,"30"
"c_30_32",1,10967,3844,"30"
"c_30_32",1,10965,3832,"30"
"c_30_32",1,10940,3829,"30"
"c_30_32",1,10928,3825,"30"
"c_30_32",1,10916,3805,"30"
"c_30_32",1,10914,3795,"30"
"c_30_32",1,10919,3781,"30"
"c_30_32",1,10915,3773,"30"
"c_30_33",1,10915,3773,"30"
"c_30_33",1,10917,3761,"30"
"c_30_33",1,10927,3762,"30"
"c_30_33",1,10940,3680,"30"
"c_30_33",1,10937,3680,"30"
"c_30_33",1,10950,3598,"30"
"c_30_33",1,10947,3598,"30"
"c_30_33",1,10960,3518,"30"
"c_30_33",1,10878,3504,"30"
"c_30_33",1,10890,3422,"30"
"c_30_33",1,10893,3422,"30"
"c_30_33",1,10901,3375,"30"
"c_30_33",1,10894,3374,"30"
"c_30_33",1,10896,3360,"30"
"c_30_33",1,10889,3359,"30"
"c_30_33",1,10898,3304,"30"
"c_30_33",1,10908,3305,"30"
"c_30_33",1,10910,3316,"30"
"c_30_33",1,10919,3258,"30"
"c_30_33",1,11002,3271,"30"
"c_30_33",1,11010,3216,"30"
"c_30_34",1,11243,5424,"30"
"c_30_34",1,11317,5435,"30"
"c_30_34",1,11330,5346,"30"
"c_30_34",1,11383,5354,"30"
"c_30_34",1,11389,5312,"30"
"c_30_34",1,11403,5314,"30"
"c_30_34",1,11407,5287,"30"
"c_30_34",1,11420,5289,"30"
"c_30_34",1,11422,5275,"30"
"c_30_34",1,11428,5262,"30"
"c_30_34",1,11442,5264,"30"
"c_30_34",1,11444,5250,"30"
"c_30_34",1,11458,5252,"30"
"c_30_34",1,11460,5238,"30"
