"division","part","x","y"
"East South Central",1,767.8,504.5
"East South Central",1,768.5,504.3
"East South Central",1,769.1,503.6
"East South Central",1,769,503.2
"East South Central",1,769.8,502.6
"East South Central",1,769.7,502.1
"East South Central",1,770.1,501.2
"East South Central",1,770.6,501
"East South Central",1,771.2,500.5
"East South Central",1,771.2,500.1
"East South Central",1,770.3,500
"East South Central",1,769.8,499.5
"East South Central",1,769.5,498.4
"East South Central",1,770,497.5
"East South Central",1,770.3,495.9
"East South Central",1,770,494.8
"East South Central",1,767.9,493.9
"East South Central",1,767.3,493.5
"East South Central",1,766.8,492.5
"East South Central",1,765.8,491.8
"East South Central",1,765,490.8
"East South Central",1,765.2,490.3
"East South Central",1,765.7,488.4
"East South Central",1,765.4,487.6
"East South Central",1,772.3,487
"East South Central",1,774.6,486.8
"East South Central",1,782.9,486
"East South Central",1,783.3,486
"East South Central",1,786.2,485.7
"East South Central",1,787.1,485.7
"East South Central",1,790,485.4
"East South Central",1,795.2,484.9
"East South Central",1,799.6,484.4
"East South Central",1,807.5,483.5
"East South Central",1,812.6,482.8
"East South Central",1,817.5,482.2
"East South Central",1,817.1,481
"East South Central",1,816.5,479.8
"East South Central",1,816.1,479.6
"East South Central",1,815.6,478.8
"East South Central",1,814.9,478.1
"East South Central",1,814.9,477
"East South Central",1,814.5,476
"East South Central",1,814.9,475.6
"East South Central",1,814.9,474.5
"East South Central",1,814.7,474
"East South Central",1,815,472.3
"East South Central",1,814.8,471.5
"East South Central",1,815.2,470.2
"East South Central",1,815.2,469.6
"East South Central",1,814.8,469
"East South Central",1,814.6,467.8
"East South Central",1,813.1,466.3
"East South Central",1,813.2,465.4
"East South Central",1,812.7,464.1
"East South Central",1,812.7,463.5
"East South Central",1,812.4,462.9
"East South Central",1,812.5,461.9
"East South Central",1,813.3,460.3
"East South Central",1,813.7,458.7
"East South Central",1,813.6,456.9
"East South Central",1,813.3,455.8
"East South Central",1,814.1,454.6
"East South Central",1,815,454.1
"East South Central",1,814.8,453.6
"East South Central",1,815.7,453.5
"East South Central",1,815.8,452.8
"East South Central",1,816.3,452.5
"East South Central",1,815.3,451.7
"East South Central",1,813.9,451.3
"East South Central",1,813.7,451
"East South Central",1,814.1,450.3
"East South Central",1,814.1,448.4
"East South Central",1,813.6,448.2
"East South Central",1,813.2,446.6
"East South Central",1,811.9,445.4
"East South Central",1,811.3,444.2
"East South Central",1,811.3,443.6
"East South Central",1,810.7,443
"East South Central",1,810.4,442.4
"East South Central",1,810.6,442
"East South Central",1,810,441.3
"East South Central",1,810.3,441
"East South Central",1,809.3,440.2
"East South Central",1,809.5,439.4
"East South Central",1,808.8,439.1
"East South Central",1,807.2,433.4
"East South Central",1,804.8,424.8
"East South Central",1,803.1,418.6
"East South Central",1,800.8,410.2
"East South Central",1,799.4,405.2
"East South Central",1,798.1,400.9
"East South Central",1,796.6,395.5
"East South Central",1,795.5,391.5
"East South Central",1,795.1,390.1
"East South Central",1,799.3,389.7
"East South Central",1,807.8,388.6
"East South Central",1,810.3,388.3
"East South Central",1,819.5,387.1
"East South Central",1,819.4,381.5
"East South Central",1,820.6,380.3
"East South Central",1,821.1,380.9
"East South Central",1,823,380.5
"East South Central",1,823.8,379.9
"East South Central",1,824.3,379.1
"East South Central",1,824,378.7
"East South Central",1,823.9,378
"East South Central",1,824.4,377.4
"East South Central",1,824,376.7
"East South Central",1,824.5,375.8
"East South Central",1,825,375.1
"East South Central",1,825.9,374.7
"East South Central",1,826.3,373.7
"East South Central",1,827.3,373.4
"East South Central",1,828.2,372.4
"East South Central",1,829.2,372.2
"East South Central",1,829.4,372
"East South Central",1,830.9,371.9
"East South Central",1,831.4,371.6
"East South Central",1,832.1,371.8
"East South Central",1,833.4,371.7
"East South Central",1,834.2,370.4
"East South Central",1,834.5,370.4
"East South Central",1,835.6,369.5
"East South Central",1,836.2,368.8
"East South Central",1,836.6,369
"East South Central",1,837.6,367.9
"East South Central",1,837.7,367.2
"East South Central",1,838.8,366.9
"East South Central",1,839.1,366.1
"East South Central",1,840.2,365.7
"East South Central",1,840.6,365.3
"East South Central",1,841.4,365.2
"East South Central",1,842.3,365.4
"East South Central",1,842.7,365
"East South Central",1,843,364.1
"East South Central",1,843.3,363.7
"East South Central",1,843.6,362.9
"East South Central",1,843.3,361.9
"East South Central",1,843.5,361.2
"East South Central",1,844.3,360.9
"East South Central",1,844.9,361.3
"East South Central",1,845.5,360.7
"East South Central",1,845.4,359.9
"East South Central",1,847.1,358.2
"East South Central",1,848,357.6
"East South Central",1,848.9,358.4
"East South Central",1,848.6,359.1
"East South Central",1,848.8,359.9
"East South Central",1,849.9,359.8
"East South Central",1,850.7,359.4
"East South Central",1,851.4,358.5
"East South Central",1,852.2,356.6
"East South Central",1,853.1,355.7
"East South Central",1,853.4,355.7
"East South Central",1,854.2,355.1
"East South Central",1,855,355.1
"East South Central",1,855.7,354.3
"East South Central",1,856.2,354.6
"East South Central",1,856.8,354.4
"East South Central",1,857.3,355.3
"East South Central",1,858.2,355.2
"East South Central",1,858.6,354.6
"East South Central",1,859.1,354.7
"East South Central",1,860.8,350.1
"East South Central",1,861.6,349.2
"East South Central",1,862.7,348.5
"East South Central",1,863.3,348.9
"East South Central",1,863.9,348.7
"East South Central",1,864,348.4
"East South Central",1,863.5,347.1
"East South Central",1,863.8,346.8
"East South Central",1,863.8,345.9
"East South Central",1,864.1,345.6
"East South Central",1,864,344.8
"East South Central",1,863.6,344.1
"East South Central",1,864.1,343.2
"East South Central",1,864,342.8
"East South Central",1,864.5,342.1
"East South Central",1,859.4,342.8
"East South Central",1,859.2,343.3
"East South Central",1,854.1,344.1
"East South Central",1,849.4,344.8
"East South Central",1,841.5,345.9
"East South Central",1,834.6,346.8
"East South Central",1,834.3,346.8
"East South Central",1,827.9,347.6
"East South Central",1,826.9,347.7
"East South Central",1,827.9,346.8
"East South Central",1,828.6,346.5
"East South Central",1,829.3,345.8
"East South Central",1,830,345.6
"East South Central",1,831.4,345.5
"East South Central",1,832,345
"East South Central",1,833.4,344.2
"East South Central",1,835.4,343.3
"East South Central",1,836.4,343
"East South Central",1,836.4,342.1
"East South Central",1,836.9,341.3
"East South Central",1,836.8,340.9
"East South Central",1,837.3,340.2
"East South Central",1,839.2,339.9
"East South Central",1,840.7,338.9
"East South Central",1,841,338
"East South Central",1,841,337.4
"East South Central",1,840.6,336.9
"East South Central",1,841.4,336.1
"East South Central",1,842.1,335.9
"East South Central",1,843.1,334.6
"East South Central",1,842.9,333.1
"East South Central",1,844.1,332.2
"East South Central",1,844.4,332.1
"East South Central",1,845.1,331.3
"East South Central",1,846.6,330
"East South Central",1,847.5,329.5
"East South Central",1,849.2,328.7
"East South Central",1,849.8,327.9
"East South Central",1,852.8,324.3
"East South Central",1,855.3,321.3
"East South Central",1,854.6,321.5
"East South Central",1,853.7,321.6
"East South Central",1,853.3,321.2
"East South Central",1,852.5,321.2
"East South Central",1,852.1,320.4
"East South Central",1,851.7,320.5
"East South Central",1,851.1,319.9
"East South Central",1,850.5,319.9
"East South Central",1,850.2,319.3
"East South Central",1,849.6,319.3
"East South Central",1,848.8,318.7
"East South Central",1,847.9,317.5
"East South Central",1,848.1,317.1
"East South Central",1,847.7,316.5
"East South Central",1,847.1,316.2
"East South Central",1,846,315.3
"East South Central",1,845.8,314.4
"East South Central",1,845.3,314
"East South Central",1,844.8,314.1
"East South Central",1,844.2,313.4
"East South Central",1,844.7,312.8
"East South Central",1,844.7,312.2
"East South Central",1,844.2,311.9
"East South Central",1,843.7,311.9
"East South Central",1,842.9,310.3
"East South Central",1,842.2,310
"East South Central",1,842.1,309.6
"East South Central",1,841.1,309
"East South Central",1,840.9,308.2
"East South Central",1,841.4,308.1
"East South Central",1,841.5,307
"East South Central",1,841.2,306.7
"East South Central",1,841.6,306.3
"East South Central",1,841.8,305.9
"East South Central",1,841.5,305
"East South Central",1,841.7,304.6
"East South Central",1,841.1,304
"East South Central",1,840.9,302.2
"East South Central",1,840.4,301
"East South Central",1,839.5,300.6
"East South Central",1,838.8,299.8
"East South Central",1,838.1,299.4
"East South Central",1,836.7,299.4
"East South Central",1,835.7,298.8
"East South Central",1,835.2,297.1
"East South Central",1,834.9,296.6
"East South Central",1,834.9,295.7
"East South Central",1,834.4,295.1
"East South Central",1,833.5,295.5
"East South Central",1,832.9,296
"East South Central",1,832,296.2
"East South Central",1,831.7,296.9
"East South Central",1,830.9,297.5
"East South Central",1,830.3,298.8
"East South Central",1,829.3,299.2
"East South Central",1,828.5,299
"East South Central",1,828.2,299.2
"East South Central",1,827.7,299.9
"East South Central",1,827.2,299.6
"East South Central",1,827,299.1
"East South Central",1,826.2,298.6
"East South Central",1,824.3,298.4
"East South Central",1,823.2,297.9
"East South Central",1,821.6,298.6
"East South Central",1,821.2,299
"East South Central",1,821.2,299.8
"East South Central",1,820.8,300
"East South Central",1,819.8,299.7
"East South Central",1,818.8,299.6
"East South Central",1,818.5,298.7
"East South Central",1,817.4,298.2
"East South Central",1,816.9,297.4
"East South Central",1,815.7,297.2
"East South Central",1,815.3,297
"East South Central",1,814.7,297
"East South Central",1,813.6,297.5
"East South Central",1,813.1,297.6
"East South Central",1,811.5,297.2
"East South Central",1,810.4,297.1
"East South Central",1,810,296.6
"East South Central",1,809.8,295.1
"East South Central",1,808.6,293.7
"East South Central",1,808.2,292.6
"East South Central",1,807.7,292.1
"East South Central",1,807.1,291.9
"East South Central",1,806.2,291.9
"East South Central",1,805.8,291.6
"East South Central",1,805.6,290.8
"East South Central",1,805.3,290.3
"East South Central",1,804.8,290.2
"East South Central",1,804.2,291
"East South Central",1,803.5,290.9
"East South Central",1,803.1,291.4
"East South Central",1,802.1,291.6
"East South Central",1,801.7,291.3
"East South Central",1,801,291.1
"East South Central",1,800.3,290.4
"East South Central",1,799.7,290.3
"East South Central",1,799.2,291
"East South Central",1,798.6,291.4
"East South Central",1,797.4,292.8
"East South Central",1,798.6,294.2
"East South Central",1,798.7,294.9
"East South Central",1,798.1,295.8
"East South Central",1,798.4,296.3
"East South Central",1,799.3,296.3
"East South Central",1,799.8,296.5
"East South Central",1,799.8,297
"East South Central",1,799.3,297.6
"East South Central",1,799.3,298.1
"East South Central",1,799.6,298.7
"East South Central",1,799.2,299
"East South Central",1,798.1,298.9
"East South Central",1,797.5,299.3
"East South Central",1,796.6,299.4
"East South Central",1,795.1,300.5
"East South Central",1,794.1,301.5
"East South Central",1,793.1,302
"East South Central",1,792.4,301.6
"East South Central",1,791.7,300.9
"East South Central",1,790.8,300.9
"East South Central",1,789.6,301.3
"East South Central",1,788.9,301.3
"East South Central",1,788.3,302
"East South Central",1,788.3,302.7
"East South Central",1,788.6,303.2
"East South Central",1,788.7,304.3
"East South Central",1,789.3,305.4
"East South Central",1,789.1,306.3
"East South Central",1,788.4,306.9
"East South Central",1,788,307.8
"East South Central",1,787.4,308.1
"East South Central",1,786.5,308.4
"East South Central",1,785.9,309.1
"East South Central",1,785.6,311.4
"East South Central",1,785.1,312.2
"East South Central",1,784.2,313
"East South Central",1,783.2,312.6
"East South Central",1,782.5,313
"East South Central",1,782.4,313.9
"East South Central",1,781.8,314.8
"East South Central",1,781.4,315.8
"East South Central",1,781.6,317.6
"East South Central",1,781.4,319
"East South Central",1,781,319.6
"East South Central",1,779.7,319.9
"East South Central",1,779.3,320.9
"East South Central",1,778.6,320
"East South Central",1,778.1,319.7
"East South Central",1,776.8,319.9
"East South Central",1,776,319.6
"East South Central",1,775.1,319
"East South Central",1,774.8,318
"East South Central",1,774.8,317.1
"East South Central",1,774.4,316.6
"East South Central",1,773.3,315.9
"East South Central",1,772.8,316
"East South Central",1,772.9,316.6
"East South Central",1,773.8,316.8
"East South Central",1,773.6,317.4
"East South Central",1,772.9,317.4
"East South Central",1,772.4,318.1
"East South Central",1,771.9,317.7
"East South Central",1,771.3,318
"East South Central",1,771.5,318.4
"East South Central",1,771.9,318.6
"East South Central",1,772,319.1
"East South Central",1,771.7,319.5
"East South Central",1,770.5,319.8
"East South Central",1,770.4,320.1
"East South Central",1,770.6,321.6
"East South Central",1,771,322.3
"East South Central",1,770.5,322.8
"East South Central",1,769.5,322.8
"East South Central",1,769.3,323.1
"East South Central",1,769.5,324.1
"East South Central",1,768.8,324.7
"East South Central",1,768.3,324.4
"East South Central",1,768.5,323.5
"East South Central",1,768.4,323.1
"East South Central",1,767.7,323.2
"East South Central",1,767.2,323.7
"East South Central",1,766.5,323.3
"East South Central",1,765.6,321.6
"East South Central",1,765,321.4
"East South Central",1,764.4,321.7
"East South Central",1,763.4,323
"East South Central",1,762.3,323.3
"East South Central",1,761.4,323.9
"East South Central",1,760.9,326.5
"East South Central",1,760.6,326.8
"East South Central",1,759.9,327
"East South Central",1,759.2,325.8
"East South Central",1,758.1,325.6
"East South Central",1,757,324.9
"East South Central",1,755.6,324.3
"East South Central",1,754.9,323.8
"East South Central",1,754.2,323.7
"East South Central",1,753.6,323.8
"East South Central",1,752.8,324.6
"East South Central",1,751.8,324.3
"East South Central",1,751.1,323.2
"East South Central",1,750.5,324.3
"East South Central",1,750.6,324.9
"East South Central",1,751.2,325.3
"East South Central",1,751.3,325.9
"East South Central",1,750.9,326.7
"East South Central",1,749.8,326.8
"East South Central",1,749.6,326.2
"East South Central",1,749.9,325.7
"East South Central",1,749.4,325.1
"East South Central",1,749,325.4
"East South Central",1,748,325.5
"East South Central",1,747.5,325.9
"East South Central",1,746.8,326
"East South Central",1,746.1,325.1
"East South Central",1,745.3,324.9
"East South Central",1,744.8,325.8
"East South Central",1,744.9,326.3
"East South Central",1,745.3,326.7
"East South Central",1,745.5,327.7
"East South Central",1,745.1,328
"East South Central",1,744.9,328.5
"East South Central",1,743.6,328
"East South Central",1,743.3,328.1
"East South Central",1,742.8,329.6
"East South Central",1,741.7,330.4
"East South Central",1,741.2,331.5
"East South Central",1,741.2,332.1
"East South Central",1,741.8,333.6
"East South Central",1,743.1,334.6
"East South Central",1,743.3,335.4
"East South Central",1,742.9,335.9
"East South Central",1,742,336
"East South Central",1,741.3,336.2
"East South Central",1,739.3,336.7
"East South Central",1,738.8,337
"East South Central",1,738,338
"East South Central",1,737,337.5
"East South Central",1,736.2,338
"East South Central",1,735.9,338.5
"East South Central",1,735.7,339.6
"East South Central",1,735.3,341
"East South Central",1,735.5,341.5
"East South Central",1,736.3,342.4
"East South Central",1,736.7,342.8
"East South Central",1,737.3,344
"East South Central",1,736.8,345.9
"East South Central",1,735.6,346.2
"East South Central",1,735.2,346.1
"East South Central",1,733.5,345
"East South Central",1,732.4,344.7
"East South Central",1,731.6,344.6
"East South Central",1,730.1,343.7
"East South Central",1,728,343
"East South Central",1,726.8,343
"East South Central",1,725.9,343.5
"East South Central",1,724.8,344.8
"East South Central",1,724.6,345.7
"East South Central",1,723.8,346.5
"East South Central",1,723.5,347.2
"East South Central",1,723.4,347.8
"East South Central",1,723.7,348.5
"East South Central",1,724.4,349
"East South Central",1,724.8,349.1
"East South Central",1,725.1,349.9
"East South Central",1,724.8,351.2
"East South Central",2,754.7,506.5
"East South Central",2,755.9,506.4
"East South Central",2,756.7,506.6
"East South Central",2,757.1,505.8
"East South Central",2,756.3,505.3
"East South Central",2,756.2,505.8
"East South Central",2,755.2,506
"East South Central",2,753,506.6
"East South Central",2,752.2,506.8
"East South Central",2,752.3,507
"East South Central",2,753.2,507
"East South Central",2,754.7,506.5
"East South Central",3,745.3,507.6
"East South Central",3,746.5,507.6
"East South Central",3,746.5,507.3
"East South Central",3,745.6,507.2
"East South Central",3,744.3,506.9
"East South Central",3,743.2,507.2
"East South Central",3,743.9,507.5
"East South Central",3,744.4,507.3
"East South Central",3,745.3,507.6
"East South Central",4,750.7,507.6
"East South Central",4,750.6,507.3
"East South Central",4,749.5,507.6
"East South Central",4,748.6,507.5
"East South Central",4,748.9,507.9
"East South Central",4,749.8,508
"East South Central",4,750.7,507.6
"East South Central",5,739.3,508.6
"East South Central",5,740.8,507.9
"East South Central",5,738.9,508.2
"East South Central",5,739.3,508.6
"East South Central",6,735.4,508
"East South Central",6,736.4,508.6
"East South Central",6,737.1,508.5
"East South Central",6,736.9,507.9
"East South Central",6,735.4,508
"West South Central",1,464.2,360.2
"West South Central",1,463.5,370.7
"West South Central",1,462.7,380.9
"West South Central",1,462,389.7
"West South Central",1,461.3,399.1
"West South Central",1,460.6,408.3
"West South Central",1,459.8,419.1
"West South Central",1,459.1,426.9
"West South Central",1,458.5,433.6
"West South Central",1,457.6,442.7
"West South Central",1,457.1,450.2
"West South Central",1,456.5,458.4
"West South Central",1,455.9,466.3
"West South Central",1,450.7,465.9
"West South Central",1,442.8,465.3
"West South Central",1,436.9,464.8
"West South Central",1,426.8,463.9
"West South Central",1,419.1,463.2
"West South Central",1,409,462.2
"West South Central",1,403,461.6
"West South Central",1,395.2,460.7
"West South Central",1,393.6,460.6
"West South Central",1,385.5,459.7
"West South Central",1,385,460.1
"West South Central",1,385.4,460.8
"West South Central",1,384.7,462.1
"West South Central",1,384.8,462.8
"West South Central",1,385.4,463.5
"West South Central",1,385.8,464.2
"West South Central",1,386.4,464.4
"West South Central",1,386.7,465
"West South Central",1,387.4,465.9
"West South Central",1,388.2,465.6
"West South Central",1,389.5,466.5
"West South Central",1,390,467.4
"West South Central",1,390.2,468.2
"West South Central",1,390.7,469.3
"West South Central",1,391,470.7
"West South Central",1,391.7,471.3
"West South Central",1,391.8,471.9
"West South Central",1,392.3,473.1
"West South Central",1,392.9,473.4
"West South Central",1,393.6,474.2
"West South Central",1,394.2,474.4
"West South Central",1,394.6,475
"West South Central",1,396.1,475.3
"West South Central",1,396.7,476
"West South Central",1,397.1,476
"West South Central",1,397.4,477.3
"West South Central",1,397.8,477.3
"West South Central",1,398.1,477.9
"West South Central",1,398.6,478
"West South Central",1,399.9,480.2
"West South Central",1,400.2,481
"West South Central",1,400.8,481.1
"West South Central",1,401.4,481.9
"West South Central",1,402.6,482.5
"West South Central",1,403.4,483.4
"West South Central",1,403.7,484
"West South Central",1,403.7,484.8
"West South Central",1,404.1,485.6
"West South Central",1,404.6,485.8
"West South Central",1,405.4,486.9
"West South Central",1,407,488.3
"West South Central",1,407,489.1
"West South Central",1,407.7,489.3
"West South Central",1,408.5,489.9
"West South Central",1,409.1,490.1
"West South Central",1,409.6,490.7
"West South Central",1,410.5,490.7
"West South Central",1,410.9,491
"West South Central",1,411.7,492
"West South Central",1,412.5,492.3
"West South Central",1,412.7,492.9
"West South Central",1,413.4,493.4
"West South Central",1,413.3,493.7
"West South Central",1,414.2,493.8
"West South Central",1,414.8,494.4
"West South Central",1,415,495.7
"West South Central",1,415.9,495.9
"West South Central",1,416.4,496.7
"West South Central",1,416.7,498.2
"West South Central",1,416.7,499.4
"West South Central",1,417,500.4
"West South Central",1,416.8,501
"West South Central",1,417.6,501.8
"West South Central",1,417.7,502.4
"West South Central",1,418.6,503.3
"West South Central",1,418.7,504.2
"West South Central",1,419,504.3
"West South Central",1,419.8,506.3
"West South Central",1,419.5,507.4
"West South Central",1,419.6,508.5
"West South Central",1,419.1,509.3
"West South Central",1,419.1,509.9
"West South Central",1,419.4,510.1
"West South Central",1,419.5,511.1
"West South Central",1,419.4,512.2
"West South Central",1,419.8,513.1
"West South Central",1,420.2,513.6
"West South Central",1,420.6,514.8
"West South Central",1,420.9,515.1
"West South Central",1,421.4,516.1
"West South Central",1,421.6,517.3
"West South Central",1,421.8,518
"West South Central",1,421.7,518.3
"West South Central",1,422.3,519.2
"West South Central",1,423.1,520
"West South Central",1,424.4,521
"West South Central",1,424.4,521.4
"West South Central",1,425.5,522.3
"West South Central",1,426,522.2
"West South Central",1,427,522.6
"West South Central",1,428,523.7
"West South Central",1,427.9,524
"West South Central",1,428.5,524.8
"West South Central",1,428.5,525.1
"West South Central",1,429.2,525.9
"West South Central",1,430.1,526.3
"West South Central",1,430.4,526.9
"West South Central",1,431.3,527.5
"West South Central",1,432.5,528.2
"West South Central",1,433.5,528.3
"West South Central",1,433.7,528.6
"West South Central",1,435.3,528.9
"West South Central",1,436.4,529.5
"West South Central",1,436.4,530.1
"West South Central",1,436.9,530.1
"West South Central",1,437.4,531.1
"West South Central",1,438,531.5
"West South Central",1,438.7,531.7
"West South Central",1,439,532
"West South Central",1,439.7,531.9
"West South Central",1,440.1,532.3
"West South Central",1,440.8,532.2
"West South Central",1,441.4,532.7
"West South Central",1,442.4,534.1
"West South Central",1,443.3,535
"West South Central",1,444.6,535.7
"West South Central",1,445.1,535.7
"West South Central",1,446.8,536.8
"West South Central",1,447.3,536.6
"West South Central",1,448.5,536.9
"West South Central",1,449.6,536.9
"West South Central",1,449.9,536.1
"West South Central",1,450,535.2
"West South Central",1,450.6,534.5
"West South Central",1,451.3,534.3
"West South Central",1,451.9,533.7
"West South Central",1,452.3,532.7
"West South Central",1,452.8,532.4
"West South Central",1,453.2,532.7
"West South Central",1,453.7,532.3
"West South Central",1,455.1,531.6
"West South Central",1,455,531.3
"West South Central",1,454.4,530.8
"West South Central",1,454.8,530
"West South Central",1,455.1,528.6
"West South Central",1,455.8,528.6
"West South Central",1,456.3,527.6
"West South Central",1,456.2,526.6
"West South Central",1,456.8,525.4
"West South Central",1,456.8,524.8
"West South Central",1,457.6,524.2
"West South Central",1,457.8,523.1
"West South Central",1,458.3,523.1
"West South Central",1,458.5,522.1
"West South Central",1,459.4,521.3
"West South Central",1,459.3,520.9
"West South Central",1,459.9,519.9
"West South Central",1,461,520
"West South Central",1,462.3,519.4
"West South Central",1,462.7,519.8
"West South Central",1,463.7,519.1
"West South Central",1,465.8,519.7
"West South Central",1,466.4,518.1
"West South Central",1,466.9,517.3
"West South Central",1,467.7,517.2
"West South Central",1,468.1,517.5
"West South Central",1,469.6,518.1
"West South Central",1,470.1,518.1
"West South Central",1,470.5,518.8
"West South Central",1,471.4,519.4
"West South Central",1,472,519.4
"West South Central",1,472.7,519.7
"West South Central",1,473.1,519.3
"West South Central",1,474,519.4
"West South Central",1,474.3,519.2
"West South Central",1,475.2,519.7
"West South Central",1,475.6,519.6
"West South Central",1,476.3,519.7
"West South Central",1,476.8,519.5
"West South Central",1,477.2,519.9
"West South Central",1,478,520.1
"West South Central",1,478.3,519.9
"West South Central",1,479.6,520.5
"West South Central",1,480.6,520.5
"West South Central",1,480.9,520.9
"West South Central",1,481.4,520.5
"West South Central",1,482.4,520.5
"West South Central",1,483,520
"West South Central",1,483.3,520.8
"West South Central",1,483.9,520.8
"West South Central",1,484.5,520.5
"West South Central",1,485.1,521.2
"West South Central",1,485.5,521.1
"West South Central",1,486,521.7
"West South Central",1,486,522.1
"West South Central",1,486.3,522.5
"West South Central",1,486.5,523.4
"West South Central",1,486.8,523.6
"West South Central",1,487.5,523.6
"West South Central",1,487.7,524
"West South Central",1,487.5,525
"West South Central",1,487.9,525.6
"West South Central",1,488.2,525.1
"West South Central",1,488.2,524.6
"West South Central",1,488.8,524.4
"West South Central",1,488.9,525.7
"West South Central",1,488.5,526.5
"West South Central",1,489,526.8
"West South Central",1,490.3,527.1
"West South Central",1,490.7,528
"West South Central",1,492,528.2
"West South Central",1,492.5,528.5
"West South Central",1,492.9,529.8
"West South Central",1,493.4,530.7
"West South Central",1,494.7,531.2
"West South Central",1,494.8,531.6
"West South Central",1,495.9,532.2
"West South Central",1,496,532.8
"West South Central",1,497.7,533.7
"West South Central",1,498.2,535
"West South Central",1,498,535.5
"West South Central",1,498.6,536
"West South Central",1,499,536.6
"West South Central",1,499.7,536.9
"West South Central",1,500,537.3
"West South Central",1,500.5,540
"West South Central",1,500.3,541
"West South Central",1,500.7,542
"West South Central",1,501.3,542
"West South Central",1,501.5,542.9
"West South Central",1,501.8,543.3
"West South Central",1,501.9,543.8
"West South Central",1,502.3,543.9
"West South Central",1,502.6,544.7
"West South Central",1,502.6,545.3
"West South Central",1,503.1,545.9
"West South Central",1,502.9,546.7
"West South Central",1,503.1,547.7
"West South Central",1,503.9,548.3
"West South Central",1,504.2,548.2
"West South Central",1,504.2,549
"West South Central",1,505.1,549.6
"West South Central",1,504.8,550.4
"West South Central",1,505.3,551.3
"West South Central",1,506.3,551.6
"West South Central",1,505.7,552.2
"West South Central",1,506.2,552.9
"West South Central",1,506.3,553.3
"West South Central",1,506,553.9
"West South Central",1,506.6,555.3
"West South Central",1,507.1,556
"West South Central",1,507,556.8
"West South Central",1,507.5,557.6
"West South Central",1,507.9,558
"West South Central",1,508.5,558
"West South Central",1,508.7,559
"West South Central",1,509.6,559.6
"West South Central",1,510.1,559.6
"West South Central",1,511.2,560.2
"West South Central",1,511.8,561.2
"West South Central",1,511.8,561.6
"West South Central",1,512.5,562.1
"West South Central",1,512.7,563.1
"West South Central",1,513,563.8
"West South Central",1,514.2,564.2
"West South Central",1,514.1,565.1
"West South Central",1,515,566.1
"West South Central",1,514.8,566.9
"West South Central",1,515.3,567.6
"West South Central",1,515.2,568.5
"West South Central",1,515.7,568.6
"West South Central",1,515.9,569.3
"West South Central",1,516.5,569.1
"West South Central",1,516.7,569.9
"West South Central",1,517.4,570.1
"West South Central",1,518.7,572
"West South Central",1,519.4,571.9
"West South Central",1,519.5,572.4
"West South Central",1,520,572.7
"West South Central",1,520.8,572.4
"West South Central",1,521.3,572.9
"West South Central",1,522.1,573.3
"West South Central",1,522.7,574.2
"West South Central",1,522.4,574.7
"West South Central",1,522.2,575.7
"West South Central",1,522.9,575.7
"West South Central",1,523.2,576.1
"West South Central",1,522.9,576.9
"West South Central",1,523,577.8
"West South Central",1,522.9,578.5
"West South Central",1,522.5,579.1
"West South Central",1,522.6,579.5
"West South Central",1,521.9,580
"West South Central",1,522.8,580.3
"West South Central",1,522.7,581.1
"West South Central",1,523.4,581.2
"West South Central",1,523.9,581.6
"West South Central",1,523.8,582.2
"West South Central",1,524,582.6
"West South Central",1,524.1,583.3
"West South Central",1,523.8,583.9
"West South Central",1,524,584.5
"West South Central",1,523.7,585
"West South Central",1,524,585.3
"West South Central",1,523.5,586
"West South Central",1,523.6,586.9
"West South Central",1,524.4,587.5
"West South Central",1,525,588.1
"West South Central",1,524.6,588.4
"West South Central",1,524.9,589
"West South Central",1,525.8,589.3
"West South Central",1,526.1,589.7
"West South Central",1,525.9,590.3
"West South Central",1,526.6,590.7
"West South Central",1,527.2,591.2
"West South Central",1,527.3,591.9
"West South Central",1,527.7,592.5
"West South Central",1,527.7,593.5
"West South Central",1,528.3,594
"West South Central",1,528.3,594.7
"West South Central",1,528.5,595.6
"West South Central",1,528.9,596.5
"West South Central",1,529.1,598.4
"West South Central",1,529.9,598.7
"West South Central",1,530.6,599.9
"West South Central",1,530.2,601
"West South Central",1,530.8,601.7
"West South Central",1,531.7,601.4
"West South Central",1,532.4,601.8
"West South Central",1,533.2,601.8
"West South Central",1,533.7,602.3
"West South Central",1,534.2,602.2
"West South Central",1,534.8,602.8
"West South Central",1,536.2,602.5
"West South Central",1,536.8,602.8
"West South Central",1,537,603.4
"West South Central",1,537.7,603.6
"West South Central",1,537.9,604.1
"West South Central",1,538.6,604.5
"West South Central",1,538.7,604.9
"West South Central",1,539.2,605.1
"West South Central",1,539.5,605.7
"West South Central",1,540.4,605.4
"West South Central",1,541.3,605.4
"West South Central",1,541.4,605.8
"West South Central",1,542.1,605.9
"West South Central",1,543.1,606.4
"West South Central",1,543.8,606.2
"West South Central",1,544.3,606.7
"West South Central",1,545.1,607.1
"West South Central",1,545.4,607.7
"West South Central",1,546.1,607.8
"West South Central",1,546.8,608.6
"West South Central",1,548,608.7
"West South Central",1,547.7,609.1
"West South Central",1,548.3,609.8
"West South Central",1,548.9,609.7
"West South Central",1,549.4,610.2
"West South Central",1,549.8,609.8
"West South Central",1,550.4,610.2
"West South Central",1,551.4,610
"West South Central",1,552.1,610.4
