"lev","uid","geoid","name","pop"
"b",1379,"131530208002019","Block 2019",59
"b",1380,"131530203011006","Block 1006",5
"b",1381,"131530201133021","Block 3021",35
"b",1382,"131530214012014","Block 2014",17
"b",1383,"131530214021063","Block 1063",13
"b",1384,"131530201061022","Block 1022",139
"b",1385,"131530214021074","Block 1074",9
"b",1386,"131530210012009","Block 2009",32
"b",1387,"131530212042036","Block 2036",23
"b",1388,"131530211143004","Block 3004",0
"b",1389,"131530211151028","Block 1028",13
"b",1390,"131530211173022","Block 3022",0
"b",1391,"131530215022123","Block 2123",0
"b",1392,"131530211251009","Block 1009",0
"b",1393,"131530201082013","Block 2013",30
"b",1394,"131530201081007","Block 1007",22
"b",1395,"131530203024009","Block 4009",63
"b",1396,"131530211161025","Block 1025",33
"b",1397,"131530215023019","Block 3019",2
"b",1398,"131530212061028","Block 1028",4
"b",1399,"131530213003024","Block 3024",0
"b",1400,"131530201121014","Block 1014",69
"b",1401,"131530211252018","Block 2018",24
"b",1402,"131530211201003","Block 1003",41
"b",1403,"131530211151042","Block 1042",61
"b",1404,"131530204001020","Block 1020",10
"b",1405,"131530201121003","Block 1003",0
"b",1406,"131530211211014","Block 1014",0
"b",1407,"131530211212024","Block 2024",19
"b",1408,"131530213004004","Block 4004",0
"b",1409,"131530214022014","Block 2014",0
"b",1410,"131530210011009","Block 1009",90
"b",1411,"131530210022016","Block 2016",101
"b",1412,"131530214022027","Block 2027",116
"b",1413,"131530211161028","Block 1028",12
"b",1414,"131530211152033","Block 2033",19
"b",1415,"131530201123010","Block 3010",361
"b",1416,"131530211161010","Block 1010",0
"b",1417,"131530212031010","Block 1010",12
"b",1418,"131530211241024","Block 1024",25
"b",1419,"131530211252023","Block 2023",21
"b",1420,"131530209002008","Block 2008",54
"b",1421,"131530211252041","Block 2041",0
"b",1422,"131530201082015","Block 2015",51
"b",1423,"131530211144000","Block 4000",0
"b",1424,"131530211153001","Block 3001",45
"b",1425,"131530201121020","Block 1020",13
"b",1426,"131530211082010","Block 2010",35
"b",1427,"131530211204033","Block 4033",51
"b",1428,"131530211204007","Block 4007",202
"b",1429,"131530211211028","Block 1028",8
"b",1430,"131530212031022","Block 1022",110
"b",1431,"131530204001016","Block 1016",29
"b",1432,"131530214021008","Block 1008",24
"b",1433,"131530206001073","Block 1073",0
"b",1434,"131530211192002","Block 2002",24
"b",1435,"131530214021005","Block 1005",22
"b",1436,"131530215022088","Block 2088",29
"b",1437,"131530201122016","Block 2016",9
"b",1438,"131530215022010","Block 2010",26
"b",1439,"131530214011013","Block 1013",47
"b",1440,"131530211144013","Block 4013",46
"b",1441,"131530212042040","Block 2040",0
"b",1442,"131530215011008","Block 1008",15
"b",1443,"131530212041013","Block 1013",0
"b",1444,"131530214021036","Block 1036",0
"b",1445,"131530202004005","Block 4005",31
"b",1446,"131530214021026","Block 1026",11
"b",1447,"131530202003005","Block 3005",81
"b",1448,"131530207003002","Block 3002",44
"b",1449,"131530213003034","Block 3034",43
"b",1450,"131530208001003","Block 1003",217
"b",1451,"131530201061035","Block 1035",0
"b",1452,"131530201112005","Block 2005",42
"b",1453,"131530201062020","Block 2020",0
"b",1454,"131530212053011","Block 3011",24
"b",1455,"131530211082007","Block 2007",100
"b",1456,"131530212051011","Block 1011",58
"b",1457,"131530211231004","Block 1004",85
"b",1458,"131530213003078","Block 3078",20
"b",1459,"131530212042018","Block 2018",3
"b",1460,"131530201123001","Block 3001",52
"b",1461,"131530211161005","Block 1005",0
"b",1462,"131530209004010","Block 4010",68
"b",1463,"131530201083011","Block 3011",28
"b",1464,"131530201062013","Block 2013",0
"b",1465,"131530211211025","Block 1025",25
"b",1466,"131530209004003","Block 4003",0
"b",1467,"131530215023028","Block 3028",21
"b",1468,"131530209003010","Block 3010",44
"b",1469,"131530201101006","Block 1006",0
"b",1470,"131530202002002","Block 2002",92
"b",1471,"131530211163004","Block 3004",0
"b",1472,"131530207002025","Block 2025",0
"b",1473,"131530202004034","Block 4034",22
"b",1474,"131530206002036","Block 2036",20
"b",1475,"131530211161000","Block 1000",0
"b",1476,"131530201131000","Block 1000",0
"b",1477,"131530211153043","Block 3043",15
"b",1478,"131530206001057","Block 1057",37
"b",1479,"131530215023043","Block 3043",0
"b",1480,"131530211144006","Block 4006",25
"b",1481,"131530206001014","Block 1014",0
"b",1482,"131530211151026","Block 1026",0
"b",1483,"131530212032017","Block 2017",0
"b",1484,"131530202001000","Block 1000",40
"b",1485,"131530202004011","Block 4011",36
"b",1486,"131530215021005","Block 1005",0
"b",1487,"131530215022085","Block 2085",52
"b",1488,"131530209002012","Block 2012",43
"b",1489,"131530214013015","Block 3015",0
"b",1490,"131530213001024","Block 1024",0
"b",1491,"131530201122003","Block 2003",0
"b",1492,"131530211241004","Block 1004",49
"b",1493,"131530211253006","Block 3006",27
"b",1494,"131530201112010","Block 2010",37
"b",1495,"131530201111000","Block 1000",141
"b",1496,"131530215022106","Block 2106",0
"b",1497,"131530211252014","Block 2014",44
"b",1498,"131530201061017","Block 1017",22
"b",1499,"131530203022004","Block 2004",98
"b",1500,"131530201131010","Block 1010",0
"b",1501,"131530203024008","Block 4008",80
"b",1502,"131530215023016","Block 3016",13
"b",1503,"131530201133018","Block 3018",23
"b",1504,"131530211172000","Block 2000",0
"b",1505,"131530201112004","Block 2004",138
"b",1506,"131530211144016","Block 4016",37
"b",1507,"131530203022021","Block 2021",36
"b",1508,"131530210011001","Block 1001",41
"b",1509,"131530201083030","Block 3030",98
"b",1510,"131530201122009","Block 2009",34
"b",1511,"131530211171008","Block 1008",31
"b",1512,"131530208001008","Block 1008",22
"b",1513,"131530211241026","Block 1026",186
"b",1514,"131530204001030","Block 1030",6
"b",1515,"131530211152034","Block 2034",7
"b",1516,"131530209004000","Block 4000",15
"b",1517,"131530210022025","Block 2025",9
"b",1518,"131530206001020","Block 1020",0
"b",1519,"131530212042003","Block 2003",56
"b",1520,"131530211083008","Block 3008",91
"b",1521,"131530211222006","Block 2006",0
"b",1522,"131530211172013","Block 2013",25
"b",1523,"131530211211008","Block 1008",57
"b",1524,"131530201081016","Block 1016",42
"b",1525,"131530208002008","Block 2008",101
"b",1526,"131530212031038","Block 1038",47
"b",1527,"131530211192006","Block 2006",72
"b",1528,"131530214012036","Block 2036",33
"b",1529,"131530203011007","Block 1007",5
"b",1530,"131530201061025","Block 1025",9
"b",1531,"131530202004015","Block 4015",25
"b",1532,"131530212042029","Block 2029",5
"b",1533,"131530211143016","Block 3016",51
"b",1534,"131530211171010","Block 1010",0
"b",1535,"131530201112009","Block 2009",76
"b",1536,"131530202001010","Block 1010",42
"b",1537,"131530201062023","Block 2023",1
"b",1538,"131530215022115","Block 2115",0
"b",1539,"131530208001011","Block 1011",27
"b",1540,"131530211161017","Block 1017",16
"b",1541,"131530201111030","Block 1030",45
"b",1542,"131530206001040","Block 1040",0
"b",1543,"131530212052018","Block 2018",22
"b",1544,"131530211252006","Block 2006",46
"b",1545,"131530201081032","Block 1032",46
"b",1546,"131530203011002","Block 1002",0
"b",1547,"131530207002035","Block 2035",3
"b",1548,"131530211212012","Block 2012",209
"b",1549,"131530211211003","Block 1003",0
"b",1550,"131530214022036","Block 2036",0
"b",1551,"131530212063007","Block 3007",0
"b",1552,"131530211252031","Block 2031",59
"b",1553,"131530210021003","Block 1003",68
"b",1554,"131530211204025","Block 4025",14
"b",1555,"131530213003063","Block 3063",0
"b",1556,"131530201084011","Block 4011",94
"b",1557,"131530210012008","Block 2008",72
"b",1558,"131530208002018","Block 2018",42
"b",1559,"131530208002016","Block 2016",23
"b",1560,"131530211241030","Block 1030",27
"b",1561,"131530211082020","Block 2020",0
"b",1562,"131530211081005","Block 1005",12
"b",1563,"131530212062009","Block 2009",15
"b",1564,"131530211211018","Block 1018",4
"b",1565,"131530211212030","Block 2030",7
"b",1566,"131530211172024","Block 2024",0
"b",1567,"131530204001048","Block 1048",19
"b",1568,"131530211172025","Block 2025",10
"b",1569,"131530215011013","Block 1013",4
"b",1570,"131530210022027","Block 2027",16
"b",1571,"131530211083013","Block 3013",73
"b",1572,"131530212031032","Block 1032",31
"b",1573,"131530209002001","Block 2001",47
"b",1574,"131530215021031","Block 1031",9
"b",1575,"131530215021028","Block 1028",20
"b",1576,"131530201132005","Block 2005",45
"b",1577,"131530213004042","Block 4042",10
"b",1578,"131530214021067","Block 1067",0
"b",1579,"131530214012002","Block 2002",14
"b",1580,"131530204003007","Block 3007",68
"b",1581,"131530201082019","Block 2019",68
"b",1582,"131530211153042","Block 3042",5
"b",1583,"131530206001029","Block 1029",0
"b",1584,"131530211152005","Block 2005",45
"b",1585,"131530212062001","Block 2001",0
"b",1586,"131530202001030","Block 1030",24
"b",1587,"131530215023035","Block 3035",27
"b",1588,"131530211231018","Block 1018",39
"b",1589,"131530212031050","Block 1050",71
"b",1590,"131530212053007","Block 3007",60
"b",1591,"131530201121004","Block 1004",170
"b",1592,"131530211083018","Block 3018",21
"b",1593,"131530211183007","Block 3007",23
"b",1594,"131530211231009","Block 1009",77
"b",1595,"131530210011003","Block 1003",307
"b",1596,"131530210021025","Block 1025",40
"b",1597,"131530211171005","Block 1005",29
"b",1598,"131530211083010","Block 3010",64
"b",1599,"131530211164000","Block 4000",0
"b",1600,"131530202001027","Block 1027",53
"b",1601,"131530211222017","Block 2017",6
"b",1602,"131530206001066","Block 1066",46
"b",1603,"131530215022059","Block 2059",12
"b",1604,"131530211222019","Block 2019",80
"b",1605,"131530211161024","Block 1024",16
"b",1606,"131530211212028","Block 2028",19
"b",1607,"131530204002025","Block 2025",26
"b",1608,"131530211231019","Block 1019",24
"b",1609,"131530211231044","Block 1044",11
"b",1610,"131530215021019","Block 1019",63
"b",1611,"131530215021014","Block 1014",19
"b",1612,"131530210022022","Block 2022",19
"b",1613,"131530211081038","Block 1038",26
"b",1614,"131530201083029","Block 3029",132
"b",1615,"131530215023029","Block 3029",13
"b",1616,"131530201111002","Block 1002",47
"b",1617,"131530209001000","Block 1000",8
"b",1618,"131530201082020","Block 2020",57
"b",1619,"131530208001016","Block 1016",105
"b",1620,"131530207003016","Block 3016",25
"b",1621,"131530201082021","Block 2021",28
"b",1622,"131530201131007","Block 1007",24
"b",1623,"131530213001018","Block 1018",25
"b",1624,"131530204001002","Block 1002",74
"b",1625,"131530215023004","Block 3004",0
"b",1626,"131530211161003","Block 1003",24
"b",1627,"131530211232008","Block 2008",85
"b",1628,"131530213003008","Block 3008",0
"b",1629,"131530212061017","Block 1017",20
"b",1630,"131530212043003","Block 3003",0
"b",1631,"131530211193000","Block 3000",52
"b",1632,"131530208001001","Block 1001",0
"b",1633,"131530210021013","Block 1013",28
"b",1634,"131530207003018","Block 3018",23
"b",1635,"131530210011012","Block 1012",0
"b",1636,"131530201121008","Block 1008",8
"b",1637,"131530209002018","Block 2018",244
"b",1638,"131530215022075","Block 2075",33
"b",1639,"131530211153039","Block 3039",101
"b",1640,"131530211153015","Block 3015",8
"b",1641,"131530201083010","Block 3010",0
"b",1642,"131530201081003","Block 1003",33
"b",1643,"131530203011005","Block 1005",0
"b",1644,"131530201122010","Block 2010",34
"b",1645,"131530211231031","Block 1031",4
"b",1646,"131530211164013","Block 4013",37
"b",1647,"131530213004036","Block 4036",0
"b",1648,"131530206002039","Block 2039",0
"b",1649,"131530211083011","Block 3011",14
"b",1650,"131530211192008","Block 2008",80
"b",1651,"131530201082006","Block 2006",68
"b",1652,"131530211172026","Block 2026",0
"b",1653,"131530212052009","Block 2009",16
"b",1654,"131530211204006","Block 4006",0
"b",1655,"131530211082018","Block 2018",11
"b",1656,"131530202002006","Block 2006",57
"b",1657,"131530213004038","Block 4038",0
"b",1658,"131530211153030","Block 3030",87
"b",1659,"131530211203007","Block 3007",62
"b",1660,"131530203024018","Block 4018",39
"b",1661,"131530215022044","Block 2044",3
"b",1662,"131530215022038","Block 2038",4
"b",1663,"131530201082004","Block 2004",8
"b",1664,"131530207001018","Block 1018",45
"b",1665,"131530207002034","Block 2034",50
"b",1666,"131530214021066","Block 1066",0
"b",1667,"131530201132003","Block 2003",33
"b",1668,"131530211233002","Block 3002",109
"b",1669,"131530201082027","Block 2027",0
"b",1670,"131530207002012","Block 2012",0
"b",1671,"131530211252008","Block 2008",80
"b",1672,"131530201133001","Block 3001",0
"b",1673,"131530211202013","Block 2013",47
"b",1674,"131530211153019","Block 3019",47
"b",1675,"131530211202003","Block 2003",47
"b",1676,"131530201082031","Block 2031",41
"b",1677,"131530214022041","Block 2041",51
"b",1678,"131530207003006","Block 3006",67
"b",1679,"131530211082031","Block 2031",0
"b",1680,"131530214013010","Block 3010",18
"b",1681,"131530209004022","Block 4022",19
"b",1682,"131530209002022","Block 2022",29
"b",1683,"131530211081020","Block 1020",24
"b",1684,"131530201133007","Block 3007",46
"b",1685,"131530211161014","Block 1014",0
"b",1686,"131530209003006","Block 3006",32
"b",1687,"131530211204041","Block 4041",9
"b",1688,"131530201062004","Block 2004",65
"b",1689,"131530206001071","Block 1071",8
"b",1690,"131530212043030","Block 3030",83
"b",1691,"131530212042047","Block 2047",0
"b",1692,"131530203022001","Block 2001",57
"b",1693,"131530211253017","Block 3017",87
"b",1694,"131530211231008","Block 1008",80
"b",1695,"131530215011010","Block 1010",0
"b",1696,"131530210012004","Block 2004",31
"b",1697,"131530215022009","Block 2009",0
"b",1698,"131530211212009","Block 2009",11
"b",1699,"131530212052034","Block 2034",16
"b",1700,"131530212052045","Block 2045",17
"b",1701,"131530207003010","Block 3010",0
"b",1702,"131530208001018","Block 1018",45
"b",1703,"131530206001051","Block 1051",0
"b",1704,"131530202001007","Block 1007",100
"b",1705,"131530213001023","Block 1023",0
"b",1706,"131530201061009","Block 1009",0
"b",1707,"131530203023000","Block 3000",0
"b",1708,"131530215022000","Block 2000",3
"b",1709,"131530207001016","Block 1016",0
"b",1710,"131530201061030","Block 1030",13
"b",1711,"131530211253011","Block 3011",3
"b",1712,"131530211153061","Block 3061",7
"b",1713,"131530211151031","Block 1031",68
"b",1714,"131530212042024","Block 2024",10
"b",1715,"131530213004006","Block 4006",0
"b",1716,"131530214013026","Block 3026",130
"b",1717,"131530201062019","Block 2019",0
"b",1718,"131530212052011","Block 2011",41
"b",1719,"131530214013014","Block 3014",34
"b",1720,"131530201123013","Block 3013",36
"b",1721,"131530201133004","Block 3004",35
"b",1722,"131530213003026","Block 3026",19
"b",1723,"131530215011014","Block 1014",15
"b",1724,"131530201084009","Block 4009",68
"b",1725,"131530211191007","Block 1007",113
"b",1726,"131530204001015","Block 1015",15
"b",1727,"131530210022012","Block 2012",42
"b",1728,"131530211222008","Block 2008",7
"b",1729,"131530211171040","Block 1040",26
"b",1730,"131530212052012","Block 2012",0
"b",1731,"131530212063013","Block 3013",0
"b",1732,"131530211202015","Block 2015",44
"b",1733,"131530211204013","Block 4013",59
"b",1734,"131530209001014","Block 1014",25
"b",1735,"131530209002021","Block 2021",31
"b",1736,"131530211192005","Block 2005",66
"b",1737,"131530201061010","Block 1010",76
"b",1738,"131530211143029","Block 3029",65
"b",1739,"131530211081007","Block 1007",29
"b",1740,"131530211221014","Block 1014",6
"b",1741,"131530209001005","Block 1005",60
"b",1742,"131530211144009","Block 4009",0
"b",1743,"131530211144024","Block 4024",0
"b",1744,"131530204001034","Block 1034",7
"b",1745,"131530211212001","Block 2001",19
"b",1746,"131530212032012","Block 2012",0
"b",1747,"131530211193017","Block 3017",56
"b",1748,"131530211082000","Block 2000",583
"b",1749,"131530201133019","Block 3019",25
"b",1750,"131530201122015","Block 2015",60
"b",1751,"131530211164011","Block 4011",0
"b",1752,"131530201083024","Block 3024",83
"b",1753,"131530214012020","Block 2020",49
"b",1754,"131530211251011","Block 1011",188
"b",1755,"131530215022022","Block 2022",0
"b",1756,"131530211141005","Block 1005",81
"b",1757,"131530203024013","Block 4013",0
"b",1758,"131530201081023","Block 1023",13
"b",1759,"131530212062019","Block 2019",0
"b",1760,"131530211251013","Block 1013",69
"b",1761,"131530206001028","Block 1028",0
"b",1762,"131530203023003","Block 3003",35
"b",1763,"131530203022011","Block 2011",33
"b",1764,"131530204002001","Block 2001",0
"b",1765,"131530204001036","Block 1036",0
"b",1766,"131530206001039","Block 1039",0
"b",1767,"131530213004051","Block 4051",0
"b",1768,"131530213003038","Block 3038",0
"b",1769,"131530212042006","Block 2006",62
"b",1770,"131530212042017","Block 2017",0
"b",1771,"131530201083008","Block 3008",0
"b",1772,"131530201084003","Block 4003",53
"b",1773,"131530214013004","Block 3004",276
"b",1774,"131530201062021","Block 2021",0
"b",1775,"131530213003069","Block 3069",26
"b",1776,"131530215023018","Block 3018",10
"b",1777,"131530211171012","Block 1012",39
"b",1778,"131530213003020","Block 3020",0
"b",1779,"131530213003005","Block 3005",0
"b",1780,"131530211204019","Block 4019",46
"b",1781,"131530211143008","Block 3008",43
"b",1782,"131530206002042","Block 2042",0
"b",1783,"131530212052001","Block 2001",26
"b",1784,"131530211153063","Block 3063",8
"b",1785,"131530211152036","Block 2036",44
"b",1786,"131530212042037","Block 2037",0
"b",1787,"131530209002006","Block 2006",46
"b",1788,"131530209004012","Block 4012",37
"b",1789,"131530211173023","Block 3023",0
"b",1790,"131530201084017","Block 4017",0
"b",1791,"131530202001028","Block 1028",27
"b",1792,"131530201062027","Block 2027",2
"b",1793,"131530211152009","Block 2009",69
"b",1794,"131530211211005","Block 1005",166
"b",1795,"131530210022017","Block 2017",50
"b",1796,"131530211081024","Block 1024",18
"b",1797,"131530211082033","Block 2033",0
"b",1798,"131530214021003","Block 1003",0
"b",1799,"131530215023053","Block 3053",0
"b",1800,"131530202003009","Block 3009",144
"b",1801,"131530203011013","Block 1013",12
"b",1802,"131530201132006","Block 2006",53
"b",1803,"131530204001046","Block 1046",21
"b",1804,"131530214012008","Block 2008",29
"b",1805,"131530202004014","Block 4014",32
"b",1806,"131530214011042","Block 1042",0
"b",1807,"131530203013005","Block 3005",0
"b",1808,"131530212043012","Block 3012",0
"b",1809,"131530202003011","Block 3011",30
"b",1810,"131530212063004","Block 3004",192
"b",1811,"131530206001065","Block 1065",31
"b",1812,"131530215011051","Block 1051",0
"b",1813,"131530212043002","Block 3002",16
"b",1814,"131530201133003","Block 3003",33
"b",1815,"131530211231029","Block 1029",41
"b",1816,"131530215022019","Block 2019",0
"b",1817,"131530201122019","Block 2019",202
"b",1818,"131530202004026","Block 4026",0
"b",1819,"131530213003010","Block 3010",0
"b",1820,"131530213002004","Block 2004",179
"b",1821,"131530211151046","Block 1046",0
"b",1822,"131530212052024","Block 2024",15
"b",1823,"131530212061027","Block 1027",0
"b",1824,"131530211153016","Block 3016",38
"b",1825,"131530214021054","Block 1054",59
"b",1826,"131530204002035","Block 2035",40
"b",1827,"131530203022003","Block 2003",60
"b",1828,"131530212043009","Block 3009",47
"b",1829,"131530201132013","Block 2013",76
"b",1830,"131530213002006","Block 2006",0
"b",1831,"131530211082028","Block 2028",45
"b",1832,"131530214022028","Block 2028",0
"b",1833,"131530211201015","Block 1015",14
"b",1834,"131530210022003","Block 2003",89
"b",1835,"131530207002009","Block 2009",20
"b",1836,"131530212062016","Block 2016",38
"b",1837,"131530211152002","Block 2002",39
"b",1838,"131530209001007","Block 1007",30
"b",1839,"131530201062005","Block 2005",25
"b",1840,"131530204001031","Block 1031",9
"b",1841,"131530212042020","Block 2020",6
"b",1842,"131530211144005","Block 4005",380
"b",1843,"131530214021043","Block 1043",0
"b",1844,"131530211212010","Block 2010",35
"b",1845,"131530211172010","Block 2010",341
"b",1846,"131530204001051","Block 1051",107
"b",1847,"131530204001042","Block 1042",0
"b",1848,"131530201083003","Block 3003",83
"b",1849,"131530211211009","Block 1009",0
"b",1850,"131530214011017","Block 1017",0
"b",1851,"131530215022026","Block 2026",22
"b",1852,"131530215022099","Block 2099",10
"b",1853,"131530207002005","Block 2005",14
"b",1854,"131530213004029","Block 4029",36
"b",1855,"131530211171041","Block 1041",0
"b",1856,"131530211153068","Block 3068",30
"b",1857,"131530211241015","Block 1015",38
"b",1858,"131530211221024","Block 1024",10
"b",1859,"131530211231020","Block 1020",31
"b",1860,"131530201111028","Block 1028",53
"b",1861,"131530213001045","Block 1045",9
"b",1862,"131530215022039","Block 2039",20
"b",1863,"131530202004004","Block 4004",37
"b",1864,"131530208001009","Block 1009",37
"b",1865,"131530211201017","Block 1017",32
"b",1866,"131530213003035","Block 3035",14
"b",1867,"131530215022006","Block 2006",4
"b",1868,"131530211191012","Block 1012",25
"b",1869,"131530211221025","Block 1025",44
"b",1870,"131530211163007","Block 3007",57
"b",1871,"131530211153045","Block 3045",10
"b",1872,"131530211171018","Block 1018",22
"b",1873,"131530215011054","Block 1054",35
"b",1874,"131530203024016","Block 4016",62
"b",1875,"131530212061014","Block 1014",6
"b",1876,"131530212052023","Block 2023",21
"b",1877,"131530211252009","Block 2009",75
"b",1878,"131530214022013","Block 2013",55
"b",1879,"131530211222016","Block 2016",4
"b",1880,"131530211204035","Block 4035",76
"b",1881,"131530204002029","Block 2029",0
"b",1882,"131530211221026","Block 1026",63
"b",1883,"131530209002015","Block 2015",32
"b",1884,"131530209002016","Block 2016",51
"b",1885,"131530211172018","Block 2018",15
"b",1886,"131530212041004","Block 1004",30
"b",1887,"131530211173021","Block 3021",9
"b",1888,"131530201111016","Block 1016",35
"b",1889,"131530211221009","Block 1009",33
"b",1890,"131530206002003","Block 2003",0
"b",1891,"131530215023006","Block 3006",0
"b",1892,"131530213003023","Block 3023",4
"b",1893,"131530212042022","Block 2022",2
"b",1894,"131530211151017","Block 1017",33
"b",1895,"131530213004047","Block 4047",0
"b",1896,"131530211161006","Block 1006",3
"b",1897,"131530211222025","Block 2025",0
"b",1898,"131530211231006","Block 1006",102
"b",1899,"131530213003064","Block 3064",9
"b",1900,"131530215021030","Block 1030",20
"b",1901,"131530212053001","Block 3001",367
"b",1902,"131530214021033","Block 1033",17
"b",1903,"131530210011004","Block 1004",68
"b",1904,"131530201111001","Block 1001",71
"b",1905,"131530214022025","Block 2025",105
"b",1906,"131530212041015","Block 1015",0
"b",1907,"131530210022019","Block 2019",8
"b",1908,"131530211161015","Block 1015",30
"b",1909,"131530211082021","Block 2021",0
"b",1910,"131530207001017","Block 1017",20
"b",1911,"131530201112015","Block 2015",71
"b",1912,"131530201081004","Block 1004",40
"b",1913,"131530212043015","Block 3015",10
"b",1914,"131530203024017","Block 4017",54
"b",1915,"131530211173035","Block 3035",0
"b",1916,"131530214021061","Block 1061",8
"b",1917,"131530212052003","Block 2003",26
"b",1918,"131530212052017","Block 2017",14
"b",1919,"131530214013012","Block 3012",31
"b",1920,"131530213003060","Block 3060",0
"b",1921,"131530214021050","Block 1050",62
"b",1922,"131530212042048","Block 2048",0
"b",1923,"131530211203004","Block 3004",102
"b",1924,"131530204002016","Block 2016",35
"b",1925,"131530211172002","Block 2002",22
"b",1926,"131530201084013","Block 4013",204
"b",1927,"131530203013014","Block 3014",0
"b",1928,"131530201123000","Block 3000",595
"b",1929,"131530201112006","Block 2006",4
"b",1930,"131530211143000","Block 3000",21
"b",1931,"131530201131016","Block 1016",0
"b",1932,"131530215023047","Block 3047",121
"b",1933,"131530211082030","Block 2030",0
"b",1934,"131530211172020","Block 2020",0
"b",1935,"131530202004025","Block 4025",12
"b",1936,"131530211212025","Block 2025",39
"b",1937,"131530214021056","Block 1056",74
"b",1938,"131530206001072","Block 1072",0
"b",1939,"131530211253008","Block 3008",16
"b",1940,"131530203021005","Block 1005",99
"b",1941,"131530204001041","Block 1041",0
"b",1942,"131530210021009","Block 1009",43
"b",1943,"131530211201007","Block 1007",79
"b",1944,"131530214011041","Block 1041",0
"b",1945,"131530214022004","Block 2004",21
"b",1946,"131530211231024","Block 1024",104
"b",1947,"131530212061007","Block 1007",0
"b",1948,"131530211081008","Block 1008",47
"b",1949,"131530201081006","Block 1006",98
"b",1950,"131530202001012","Block 1012",56
"b",1951,"131530215021015","Block 1015",8
"b",1952,"131530215023010","Block 3010",3
"b",1953,"131530211241036","Block 1036",159
"b",1954,"131530201121012","Block 1012",40
"b",1955,"131530211212036","Block 2036",18
"b",1956,"131530211143026","Block 3026",56
"b",1957,"131530211141007","Block 1007",32
"b",1958,"131530201083022","Block 3022",0
"b",1959,"131530201082005","Block 2005",0
"b",1960,"131530213003019","Block 3019",10
"b",1961,"131530213004039","Block 4039",0
"b",1962,"131530204002010","Block 2010",27
"b",1963,"131530214013005","Block 3005",0
"b",1964,"131530210011011","Block 1011",0
"b",1965,"131530212031019","Block 1019",66
"b",1966,"131530212031014","Block 1014",206
"b",1967,"131530213002001","Block 2001",26
"b",1968,"131530211172022","Block 2022",35
"b",1969,"131530213004040","Block 4040",0
"b",1970,"131530204001047","Block 1047",15
"b",1971,"131530214022010","Block 2010",0
"b",1972,"131530210022004","Block 2004",39
"b",1973,"131530201082008","Block 2008",83
"b",1974,"131530211161011","Block 1011",28
"b",1975,"131530206002007","Block 2007",0
"b",1976,"131530212041002","Block 1002",15
"b",1977,"131530211201019","Block 1019",34
"b",1978,"131530214022033","Block 2033",48
"b",1979,"131530210012015","Block 2015",17
"b",1980,"131530211081009","Block 1009",22
"b",1981,"131530202001022","Block 1022",45
"b",1982,"131530211253003","Block 3003",19
"b",1983,"131530211161009","Block 1009",96
"b",1984,"131530211204038","Block 4038",46
"b",1985,"131530211172006","Block 2006",12
"b",1986,"131530214021070","Block 1070",6
"b",1987,"131530213001016","Block 1016",0
"b",1988,"131530212062003","Block 2003",0
"b",1989,"131530204001050","Block 1050",40
"b",1990,"131530212042014","Block 2014",33
"b",1991,"131530206002045","Block 2045",0
"b",1992,"131530212051009","Block 1009",11
"b",1993,"131530214011014","Block 1014",28
"b",1994,"131530215023031","Block 3031",0
"b",1995,"131530213004003","Block 4003",0
"b",1996,"131530215021023","Block 1023",8
"b",1997,"131530212051014","Block 1014",0
"b",1998,"131530201062040","Block 2040",3
"b",1999,"131530211171038","Block 1038",51
"b",2000,"131530202002001","Block 2001",56
"b",2001,"131530202002009","Block 2009",57
"b",2002,"131530215022119","Block 2119",0
"b",2003,"131530215022040","Block 2040",4
"b",2004,"131530215022101","Block 2101",12
"b",2005,"131530206001021","Block 1021",0
"b",2006,"131530207001014","Block 1014",12
"b",2007,"131530213004056","Block 4056",0
"b",2008,"131530211163009","Block 3009",0
"b",2009,"131530201062022","Block 2022",20
"b",2010,"131530211151032","Block 1032",15
"b",2011,"131530211141001","Block 1001",124
"b",2012,"131530214022038","Block 2038",0
"b",2013,"131530201112014","Block 2014",38
"b",2014,"131530213004013","Block 4013",0
"b",2015,"131530203013008","Block 3008",0
"b",2016,"131530212053005","Block 3005",38
"b",2017,"131530209004015","Block 4015",45
"b",2018,"131530211151016","Block 1016",144
"b",2019,"131530212043006","Block 3006",105
"b",2020,"131530201061012","Block 1012",51
"b",2021,"131530211144008","Block 4008",16
"b",2022,"131530211153051","Block 3051",83
"b",2023,"131530211164009","Block 4009",125
"b",2024,"131530214022029","Block 2029",0
"b",2025,"131530202004012","Block 4012",28
"b",2026,"131530215023025","Block 3025",12
"b",2027,"131530211242007","Block 2007",78
"b",2028,"131530211153014","Block 3014",4
"b",2029,"131530208002006","Block 2006",44
"b",2030,"131530211151022","Block 1022",5
"b",2031,"131530211241001","Block 1001",85
"b",2032,"131530212042004","Block 2004",57
"b",2033,"131530212031016","Block 1016",20
"b",2034,"131530211232000","Block 2000",131
"b",2035,"131530214021030","Block 1030",11
"b",2036,"131530215023017","Block 3017",2
"b",2037,"131530211252020","Block 2020",67
"b",2038,"131530206001030","Block 1030",0
"b",2039,"131530206001019","Block 1019",0
"b",2040,"131530211152016","Block 2016",47
"b",2041,"131530211082029","Block 2029",372
"b",2042,"131530212041012","Block 1012",98
"b",2043,"131530204001035","Block 1035",0
