"lev","uid","part","x","y"
"b",2581,1,15.43,38.8
"b",2581,1,15.23,39.03
"b",2581,1,15.37,39.06
"b",2581,1,15.38,39.38
"b",2581,1,15.43,39.47
"b",2581,1,15.54,39.43
"b",2581,1,15.73,39.45
"b",2581,1,15.42,39.41
"b",2581,1,15.43,39.24
"b",2581,1,15.75,39.28
"b",2581,1,15.76,39.17
"b",2581,1,15.43,39.12
"b",2581,1,15.43,38.8
"b",2582,1,6.4,20.31
"b",2582,1,7.11,20.23
"b",2582,1,7.13,19.69
"b",2582,1,6.43,20.06
"b",2582,1,6.4,20.31
"b",2583,1,18.79,39.63
"b",2583,1,18.91,39.71
"b",2583,1,19.07,39.76
"b",2583,1,19.09,39.66
"b",2583,1,18.86,39.55
"b",2583,1,18.79,39.63
"b",2584,1,12.36,35.95
"b",2584,1,12.52,36.12
"b",2584,1,12.77,35.94
"b",2584,1,13.24,35.99
"b",2584,1,13.29,35.93
"b",2584,1,12.89,35.89
"b",2584,1,12.78,35.81
"b",2584,1,12.65,35.84
"b",2584,1,12.66,35.79
"b",2584,1,12.55,35.81
"b",2584,1,12.51,35.88
"b",2584,1,12.36,35.95
"b",2585,1,12.92,40.86
"b",2585,1,12.94,40.96
"b",2585,1,13.02,40.92
"b",2585,1,12.97,40.81
"b",2585,1,12.92,40.86
"b",2586,1,13.31,30.3
"b",2586,1,13.59,30.34
"b",2586,1,13.92,30.28
"b",2586,1,13.91,30.25
"b",2586,1,13.58,30.32
"b",2586,1,13.31,30.3
"b",2587,1,10.62,32.06
"b",2587,1,10.71,32.07
"b",2587,1,10.73,31.93
"b",2587,1,10.64,31.91
"b",2587,1,10.62,32.06
"b",2588,1,9.41,40.98
"b",2588,1,9.69,41.02
"b",2588,1,9.71,40.89
"b",2588,1,9.47,40.86
"b",2588,1,9.41,40.98
"b",2589,1,13.82,41.52
"b",2589,1,13.84,41.56
"b",2589,1,13.98,41.57
"b",2589,1,14.25,41.7
"b",2589,1,14.27,41.56
"b",2589,1,13.82,41.52
"b",2590,1,16.91,25.5
"b",2590,1,17.17,25.76
"b",2590,1,17.32,25.79
"b",2590,1,17.29,25.52
"b",2590,1,17.33,25.27
"b",2590,1,17.16,25.24
"b",2590,1,17.06,25.31
"b",2590,1,16.94,25.32
"b",2590,1,16.91,25.5
"b",2591,1,20.91,38.52
"b",2591,1,20.96,38.54
"b",2591,1,20.98,38.48
"b",2591,1,20.92,38.47
"b",2591,1,20.91,38.52
"b",2592,1,14.4,27.68
"b",2592,1,14.56,27.5
"b",2592,1,14.56,27.46
"b",2592,1,14.4,27.68
"b",2593,1,20.51,34
"b",2593,1,20.78,34.18
"b",2593,1,20.96,34.22
"b",2593,1,20.95,34.05
"b",2593,1,21.09,34.02
"b",2593,1,21,33.89
"b",2593,1,21.01,33.62
"b",2593,1,20.76,33.59
"b",2593,1,20.65,33.63
"b",2593,1,20.51,34
"b",2594,1,10.79,24.93
"b",2594,1,11.02,25.14
"b",2594,1,11.07,25.3
"b",2594,1,11.18,25.31
"b",2594,1,11.27,24.61
"b",2594,1,11.05,24.58
"b",2594,1,11.07,24.39
"b",2594,1,11.01,24.39
"b",2594,1,10.95,25.03
"b",2594,1,10.81,24.91
"b",2594,1,10.79,24.93
"b",2595,1,15.21,41
"b",2595,1,15.31,41.01
"b",2595,1,15.3,41.15
"b",2595,1,15.36,41.27
"b",2595,1,15.33,41.35
"b",2595,1,15.64,41.73
"b",2595,1,15.73,41.78
"b",2595,1,16.23,41.9
"b",2595,1,16.31,42.02
"b",2595,1,16.43,42.07
"b",2595,1,16.48,41.61
"b",2595,1,16.16,41.56
"b",2595,1,16.15,41.39
"b",2595,1,16.08,41.39
"b",2595,1,16.03,41.59
"b",2595,1,15.91,41.67
"b",2595,1,15.78,41.68
"b",2595,1,15.46,41.35
"b",2595,1,15.5,40.94
"b",2595,1,15.22,40.9
"b",2595,1,15.21,41
"b",2596,1,10.09,34.17
"b",2596,1,10.01,35.26
"b",2596,1,10.37,35.31
"b",2596,1,10.68,35.26
"b",2596,1,10.72,34.97
"b",2596,1,10.49,34.94
"b",2596,1,10.58,34.22
"b",2596,1,10.09,34.17
"b",2597,1,11.32,18.52
"b",2597,1,11.55,18.4
"b",2597,1,11.55,18.29
"b",2597,1,11.67,18.11
"b",2597,1,11.7,18.12
"b",2597,1,12.01,17.8
"b",2597,1,12.26,17.66
"b",2597,1,12.3,17.56
"b",2597,1,12.15,17.45
"b",2597,1,11.89,17.6
"b",2597,1,11.32,18.52
"b",2598,1,13.95,40.87
"b",2598,1,14.15,41.22
"b",2598,1,14.31,41.22
"b",2598,1,14.38,41.14
"b",2598,1,14.72,41.18
"b",2598,1,14.74,41.01
"b",2598,1,14.6,40.99
"b",2598,1,14.57,41.06
"b",2598,1,14.19,40.99
"b",2598,1,14.2,40.86
"b",2598,1,14.25,40.82
"b",2598,1,14.41,40.84
"b",2598,1,14.43,40.75
"b",2598,1,14.22,40.7
"b",2598,1,14.14,40.64
"b",2598,1,14,40.76
"b",2598,1,13.95,40.87
"b",2599,1,12.22,40.87
"b",2599,1,12.39,40.91
"b",2599,1,12.39,40.9
"b",2599,1,12.22,40.87
"b",2600,1,8.9,15.86
"b",2600,1,9.06,16.39
"b",2600,1,9.13,16.4
"b",2600,1,9.12,16.48
"b",2600,1,9.71,16.56
"b",2600,1,9.78,16.03
"b",2600,1,9.39,15.98
"b",2600,1,9.4,15.9
"b",2600,1,8.9,15.86
"b",2601,1,19.99,40.63
"b",2601,1,20.11,40.66
"b",2601,1,20.03,40.91
"b",2601,1,20.27,40.34
"b",2601,1,20.05,40.31
"b",2601,1,19.99,40.63
"b",2602,1,18.28,10.29
"b",2602,1,18.38,10.37
"b",2602,1,18.48,10.52
"b",2602,1,18.55,10.3
"b",2602,1,18.28,10.29
"b",2603,1,20.24,39.22
"b",2603,1,20.38,39.24
"b",2603,1,20.41,38.9
"b",2603,1,20.28,38.89
"b",2603,1,20.24,39.22
"b",2604,1,16.6,32.12
"b",2604,1,16.64,32.17
"b",2604,1,16.66,32.05
"b",2604,1,16.61,32.04
"b",2604,1,16.6,32.12
"b",2605,1,15.39,21.56
"b",2605,1,15.26,22.45
"b",2605,1,16.41,23.65
"b",2605,1,16.57,23.35
"b",2605,1,16.94,22.96
"b",2605,1,17.17,22.47
"b",2605,1,17.76,21.65
"b",2605,1,16.17,21.44
"b",2605,1,16.14,21.73
"b",2605,1,15.88,21.69
"b",2605,1,15.85,21.9
"b",2605,1,15.62,21.87
"b",2605,1,15.39,21.56
"b",2606,1,13.82,34.95
"b",2606,1,13.79,35.22
"b",2606,1,13.91,35.24
"b",2606,1,13.96,35.15
"b",2606,1,13.98,35.08
"b",2606,1,13.91,34.97
"b",2606,1,13.82,34.95
"b",2607,1,11.75,33.47
"b",2607,1,11.87,33.48
"b",2607,1,11.92,33.12
"b",2607,1,11.8,33.11
"b",2607,1,11.75,33.47
"b",2608,1,19.25,32.78
"b",2608,1,19.23,32.88
"b",2608,1,19.25,32.88
"b",2608,1,19.25,32.78
"b",2609,1,24.86,29.58
"b",2609,1,24.92,29.71
"b",2609,1,25.05,29.7
"b",2609,1,25.12,29.18
"b",2609,1,24.95,29.21
"b",2609,1,24.86,29.58
"b",2610,1,14.92,35.21
"b",2610,1,15.06,35.08
"b",2610,1,15.4,34.88
"b",2610,1,15.52,34.64
"b",2610,1,15.08,34.59
"b",2610,1,15.03,34.77
"b",2610,1,15.13,34.78
"b",2610,1,15.12,34.84
"b",2610,1,15.09,34.9
"b",2610,1,15.01,34.89
"b",2610,1,14.92,35.21
"b",2611,1,18.32,38.87
"b",2611,1,18.29,39.13
"b",2611,1,18.58,39.18
"b",2611,1,18.62,38.91
"b",2611,1,18.32,38.87
"b",2612,1,17.77,38.79
"b",2612,1,17.76,38.93
"b",2612,1,17.98,38.96
"b",2612,1,18,38.82
"b",2612,1,17.77,38.79
"b",2613,1,15.79,40.29
"b",2613,1,15.79,40.42
"b",2613,1,15.98,40.36
"b",2613,1,16,40.23
"b",2613,1,15.79,40.29
"b",2614,1,16.25,40.37
"b",2614,1,16.36,40.38
"b",2614,1,16.38,40.31
"b",2614,1,16.26,40.28
"b",2614,1,16.25,40.37
"b",2615,1,21.65,37.95
"b",2615,1,21.76,38.08
"b",2615,1,21.83,38.31
"b",2615,1,21.93,38.29
"b",2615,1,21.87,38.07
"b",2615,1,21.75,37.93
"b",2615,1,21.74,37.8
"b",2615,1,21.65,37.95
"b",2616,1,18.78,32.74
"b",2616,1,18.8,32.92
"b",2616,1,18.92,32.93
"b",2616,1,18.94,32.74
"b",2616,1,18.78,32.74
"b",2617,1,10.04,26.05
"b",2617,1,10.02,26.23
"b",2617,1,10.11,26.24
"b",2617,1,10.14,26.06
"b",2617,1,10.04,26.05
"b",2618,1,22.19,37.2
"b",2618,1,22.39,37.24
"b",2618,1,22.39,36.96
"b",2618,1,22.24,36.94
"b",2618,1,22.19,37.2
"b",2619,1,11.5,41.35
"b",2619,1,11.34,41.81
"b",2619,1,11.5,41.4
"b",2619,1,11.64,41.16
"b",2619,1,11.5,41.35
"b",2620,1,20.79,30.95
"b",2620,1,20.91,30.97
"b",2620,1,20.93,30.84
"b",2620,1,20.82,30.83
"b",2620,1,20.79,30.95
"b",2621,1,13.14,39.48
"b",2621,1,13.35,39.5
"b",2621,1,13.36,39.43
"b",2621,1,13.15,39.38
"b",2621,1,13.14,39.48
"b",2622,1,8.96,19.31
"b",2622,1,9.04,19.66
"b",2622,1,9.07,19.66
"b",2622,1,8.96,19.31
"b",2623,1,10.72,20.21
"b",2623,1,10.87,20.26
"b",2623,1,10.85,20.09
"b",2623,1,10.79,20.06
"b",2623,1,10.72,20.21
"b",2624,1,14.64,40.02
"b",2624,1,14.75,40.04
"b",2624,1,14.75,40
"b",2624,1,14.65,39.94
"b",2624,1,14.64,40.02
"b",2625,1,12.61,19.19
"b",2625,1,12.72,19.19
"b",2625,1,12.73,19.06
"b",2625,1,12.79,18.98
"b",2625,1,12.69,18.94
"b",2625,1,12.61,19.19
"b",2626,1,22.94,29.66
"b",2626,1,23.06,29.65
"b",2626,1,23.19,29.43
"b",2626,1,23.07,29.41
"b",2626,1,22.94,29.66
"b",2627,1,16.71,33.85
"b",2627,1,16.75,33.94
"b",2627,1,16.88,34.03
"b",2627,1,17.04,34.01
"b",2627,1,17.05,33.79
"b",2627,1,16.91,33.76
"b",2627,1,16.79,33.69
"b",2627,1,16.71,33.85
"b",2628,1,17.32,25.37
"b",2628,1,17.56,25.4
"b",2628,1,17.65,25.48
"b",2628,1,17.75,25.4
"b",2628,1,17.66,25.31
"b",2628,1,17.33,25.27
"b",2628,1,17.32,25.37
"b",2629,1,14.49,29.63
"b",2629,1,14.46,29.84
"b",2629,1,14.68,29.87
"b",2629,1,14.59,29.63
"b",2629,1,14.49,29.63
"b",2630,1,11.86,37.83
"b",2630,1,12.2,37.96
"b",2630,1,12.39,38.04
"b",2630,1,12.4,38.02
"b",2630,1,11.86,37.83
"b",2631,1,13.71,30.33
"b",2631,1,13.72,30.41
"b",2631,1,13.8,30.4
"b",2631,1,14.15,30.34
"b",2631,1,14.16,30.26
"b",2631,1,13.71,30.33
"b",2632,1,14.31,33.42
"b",2632,1,14.33,33.47
"b",2632,1,14.39,33.46
"b",2632,1,14.39,33.4
"b",2632,1,14.31,33.42
"b",2633,1,16.14,28.91
"b",2633,1,16.14,29.24
"b",2633,1,16.27,29.26
"b",2633,1,16.21,28.75
"b",2633,1,16.18,28.89
"b",2633,1,16.14,28.91
"b",2634,1,10.36,35.4
"b",2634,1,10.44,35.45
"b",2634,1,10.39,35.75
"b",2634,1,10.56,35.75
"b",2634,1,10.77,35.5
"b",2634,1,10.89,35.5
"b",2634,1,10.92,35.21
"b",2634,1,10.37,35.31
"b",2634,1,10.36,35.4
"b",2635,1,15.38,20.15
"b",2635,1,15.61,20.18
"b",2635,1,15.39,20.14
"b",2635,1,15.38,20.15
"b",2636,1,20.65,31.06
"b",2636,1,20.77,31.08
"b",2636,1,20.79,30.95
"b",2636,1,20.67,30.94
"b",2636,1,20.65,31.06
"b",2637,1,26.41,26.84
"b",2637,1,26.5,27.15
"b",2637,1,26.49,27.47
"b",2637,1,26.66,27.45
"b",2637,1,26.76,27.48
"b",2637,1,26.81,27.42
"b",2637,1,26.75,27.24
"b",2637,1,26.94,27.17
"b",2637,1,28.11,27.14
"b",2637,1,28.03,27.06
"b",2637,1,27.72,27
"b",2637,1,27.53,26.9
"b",2637,1,27.49,26.48
"b",2637,1,27.29,26.19
"b",2637,1,27.08,26.07
"b",2637,1,27.05,25.8
"b",2637,1,26.86,25.7
"b",2637,1,26.56,26.22
"b",2637,1,26.41,26.84
"b",2638,1,19.2,33.42
"b",2638,1,19.17,33.71
"b",2638,1,19.18,33.72
"b",2638,1,19.2,33.42
"b",2639,1,20.28,34.41
"b",2639,1,20.4,34.45
"b",2639,1,20.38,34.31
"b",2639,1,20.28,34.41
"b",2640,1,20.37,38.9
"b",2640,1,20.61,38.93
"b",2640,1,20.68,38.59
"b",2640,1,20.42,38.59
"b",2640,1,20.37,38.9
"b",2641,1,15.41,35.97
"b",2641,1,15.59,36.12
"b",2641,1,15.78,35.86
"b",2641,1,15.43,35.82
"b",2641,1,15.41,35.97
"b",2642,1,22.88,32.63
"b",2642,1,23.11,32.54
"b",2642,1,22.91,32.52
"b",2642,1,22.88,32.63
"b",2643,1,12.19,19.46
"b",2643,1,12.48,19.5
"b",2643,1,12.5,19.39
"b",2643,1,12.21,19.35
"b",2643,1,12.19,19.46
"b",2644,1,16.04,38.82
"b",2644,1,16.39,38.86
"b",2644,1,16.42,38.63
"b",2644,1,16.08,38.59
"b",2644,1,16.04,38.82
"b",2645,1,5.78,17.17
"b",2645,1,6.31,17.46
"b",2645,1,6.4,17.32
"b",2645,1,6.42,17.14
"b",2645,1,6.05,17.1
"b",2645,1,6.16,16.98
"b",2645,1,6.04,16.89
"b",2645,1,5.78,17.17
"b",2646,1,14.34,31.78
"b",2646,1,14.43,31.79
"b",2646,1,14.45,31.58
"b",2646,1,14.36,31.57
"b",2646,1,14.34,31.78
"b",2647,1,14.35,30.69
"b",2647,1,15.21,30.79
"b",2647,1,15.29,30.49
"b",2647,1,15.05,30.32
"b",2647,1,14.62,30.31
"b",2647,1,14.57,30.52
"b",2647,1,14.39,30.6
"b",2647,1,14.35,30.69
"b",2648,1,9.29,18.41
"b",2648,1,9.45,18.62
"b",2648,1,9.63,18.49
"b",2648,1,9.46,18.27
"b",2648,1,9.29,18.41
"b",2649,1,12.68,18.77
"b",2649,1,12.69,18.94
"b",2649,1,12.79,18.98
"b",2649,1,12.85,18.91
"b",2649,1,12.81,18.83
"b",2649,1,12.68,18.77
"b",2650,1,22.16,36.17
"b",2650,1,22.4,36.2
"b",2650,1,22.4,36.19
"b",2650,1,22.22,36.17
"b",2650,1,22.25,36.12
"b",2650,1,22.19,36.1
"b",2650,1,22.16,36.17
"b",2651,1,16.01,36.39
"b",2651,1,16.02,36.56
"b",2651,1,16.15,36.48
"b",2651,1,16.16,36.41
"b",2651,1,16.01,36.39
"b",2652,1,16.26,33.03
"b",2652,1,16.25,33.24
"b",2652,1,16.32,33.29
"b",2652,1,16.33,33.01
"b",2652,1,16.26,33.03
"b",2653,1,9.28,23.64
"b",2653,1,9.48,23.66
"b",2653,1,9.61,23.62
"b",2653,1,9.87,23.35
"b",2653,1,9.56,23.64
"b",2653,1,9.28,23.64
"b",2654,1,13.71,25.06
"b",2654,1,13.7,25.72
"b",2654,1,13.99,25.76
"b",2654,1,14.19,25.64
"b",2654,1,14.23,25.26
"b",2654,1,14.54,25.3
"b",2654,1,14.61,24.7
"b",2654,1,14.09,24.78
"b",2654,1,13.79,24.74
"b",2654,1,13.77,25.07
"b",2654,1,13.71,25.06
"b",2655,1,22.58,36.98
"b",2655,1,22.89,37.02
"b",2655,1,22.9,36.74
"b",2655,1,22.61,36.77
"b",2655,1,22.58,36.98
"b",2656,1,21.76,37.82
"b",2656,1,21.75,37.93
"b",2656,1,21.87,38.07
"b",2656,1,21.93,38.29
"b",2656,1,22.02,38.31
"b",2656,1,22.01,37.98
"b",2656,1,22.06,37.69
"b",2656,1,21.87,37.66
"b",2656,1,21.76,37.82
"b",2657,1,18.92,37.02
"b",2657,1,18.89,37.24
"b",2657,1,18.96,37.27
"b",2657,1,19.05,37.05
"b",2657,1,18.92,37.02
"b",2658,1,1.56,14.73
"b",2658,1,1.34,16.54
"b",2658,1,2.37,16.65
"b",2658,1,2.84,16.76
"b",2658,1,3.07,15.62
"b",2658,1,1.56,14.73
"b",2659,1,21.35,30.98
"b",2659,1,21.79,31.1
"b",2659,1,21.83,30.95
"b",2659,1,21.37,30.9
"b",2659,1,21.35,30.98
"b",2660,1,22.95,21
"b",2660,1,23.03,21.22
"b",2660,1,23.47,21.61
"b",2660,1,24.02,21.68
"b",2660,1,24.17,21.65
"b",2660,1,24.17,21.81
"b",2660,1,24.25,21.93
"b",2660,1,24.4,22.09
"b",2660,1,24.6,22.21
"b",2660,1,24.86,20.08
"b",2660,1,24.15,19.94
"b",2660,1,23.71,20.43
"b",2660,1,22.95,21
"b",2661,1,11.26,37.04
"b",2661,1,11.83,37.14
"b",2661,1,11.73,37.04
"b",2661,1,11.67,36.5
"b",2661,1,11.49,36.53
"b",2661,1,11.49,36.66
"b",2661,1,11.44,36.7
"b",2661,1,11.47,36.84
"b",2661,1,11.26,36.99
"b",2661,1,11.26,37.04
"b",2662,1,20.05,40.91
"b",2662,1,19.48,42.26
"b",2662,1,20.05,40.91
"b",2662,1,20.05,40.91
"b",2663,1,14.2,18.93
"b",2663,1,14.64,18.98
"b",2663,1,14.68,18.93
"b",2663,1,14.99,18.88
"b",2663,1,14.99,18.82
"b",2663,1,15.05,18.81
"b",2663,1,14.94,18.66
"b",2663,1,14.23,18.79
"b",2663,1,14.2,18.93
"b",2664,1,17.99,40.38
"b",2664,1,18,40.71
"b",2664,1,18.05,40.62
"b",2664,1,18.04,40.39
"b",2664,1,17.99,40.38
"b",2665,1,18.77,40.63
"b",2665,1,18.77,40.74
"b",2665,1,18.93,40.76
"b",2665,1,18.94,40.65
"b",2665,1,18.77,40.63
"b",2666,1,14.07,32.41
"b",2666,1,14.29,32.45
"b",2666,1,14.31,32.36
"b",2666,1,14.08,32.33
"b",2666,1,14.07,32.41
"b",2667,1,16.25,36.48
"b",2667,1,16.75,36.55
"b",2667,1,16.76,36.45
"b",2667,1,16.72,36.42
"b",2667,1,16.27,36.36
"b",2667,1,16.25,36.48
"b",2668,1,14.38,30.28
"b",2668,1,14.56,30.32
"b",2668,1,14.62,30.31
"b",2668,1,14.38,30.28
"b",2669,1,8.72,23.19
"b",2669,1,8.8,23.24
"b",2669,1,8.83,23.2
"b",2669,1,8.72,23.19
"b",2670,1,12.14,41.02
"b",2670,1,12.2,41.06
"b",2670,1,12.21,41.03
"b",2670,1,12.14,41.02
"b",2671,1,16.14,34.2
"b",2671,1,16.13,34.43
"b",2671,1,16.25,34.45
"b",2671,1,16.26,34.2
"b",2671,1,16.14,34.2
"b",2672,1,18.18,37.91
"b",2672,1,18.24,38.04
"b",2672,1,18.2,38.42
"b",2672,1,18.67,38.48
"b",2672,1,18.72,38.07
"b",2672,1,18.49,38.03
"b",2672,1,18.52,37.76
"b",2672,1,18.37,37.72
"b",2672,1,18.38,37.66
"b",2672,1,18.26,37.64
"b",2672,1,18.24,37.84
"b",2672,1,18.18,37.91
"b",2673,1,20.32,39.98
"b",2673,1,20.39,39.99
"b",2673,1,20.46,39.84
"b",2673,1,20.37,39.81
"b",2673,1,20.32,39.98
"b",2674,1,21.8,39.23
"b",2674,1,21.9,39.24
"b",2674,1,22,39.06
"b",2674,1,21.85,39.04
"b",2674,1,21.8,39.23
"b",2675,1,5.89,7.32
"b",2675,1,6.11,7.07
"b",2675,1,6.14,6.99
"b",2675,1,5.95,6.97
"b",2675,1,5.89,7.32
"b",2676,1,15.47,38.19
"b",2676,1,15.51,38.3
"b",2676,1,15.47,38.5
"b",2676,1,15.86,38.56
"b",2676,1,15.86,38.39
"b",2676,1,15.91,38.32
"b",2676,1,16.13,38.3
"b",2676,1,16.21,38.23
"b",2676,1,15.94,38
"b",2676,1,15.86,37.79
"b",2676,1,15.74,37.84
"b",2676,1,15.68,38
"b",2676,1,15.53,37.99
"b",2676,1,15.47,38.19
"b",2677,1,11.8,40.7
"b",2677,1,12.03,40.73
"b",2677,1,11.94,40.84
"b",2677,1,11.86,40.83
"b",2677,1,11.86,40.92
"b",2677,1,11.8,41.01
"b",2677,1,12.04,40.74
"b",2677,1,12.11,40.39
"b",2677,1,11.93,40.49
"b",2677,1,11.82,40.49
"b",2677,1,11.8,40.7
"b",2678,1,19.11,40.14
"b",2678,1,19.03,40.79
"b",2678,1,19.27,40.82
"b",2678,1,19.34,40.24
"b",2678,1,19.11,40.14
"b",2679,1,21.6,36.53
"b",2679,1,21.9,36.55
"b",2679,1,22.14,36.18
"b",2679,1,21.68,36.11
"b",2679,1,21.6,36.53
"b",2680,1,13.94,37.55
"b",2680,1,13.93,37.62
"b",2680,1,13.97,37.62
"b",2680,1,13.99,37.54
"b",2680,1,13.94,37.55
"b",2681,1,10.92,37.32
"b",2681,1,10.92,37.41
"b",2681,1,10.98,37.45
"b",2681,1,11.12,37.38
"b",2681,1,11.03,37.28
"b",2681,1,10.92,37.32
"b",2682,1,13.24,30.55
"b",2682,1,13.41,30.85
"b",2682,1,13.51,30.76
"b",2682,1,13.65,30.79
"b",2682,1,13.62,31.04
"b",2682,1,13.76,31.08
"b",2682,1,13.78,30.84
"b",2682,1,13.71,30.33
"b",2682,1,13.31,30.31
"b",2682,1,13.3,30.49
"b",2682,1,13.24,30.55
"b",2683,1,14.06,33.62
"b",2683,1,14.04,33.68
"b",2683,1,14.08,33.65
"b",2683,1,14.06,33.62
"b",2684,1,20.48,39.54
"b",2684,1,20.57,39.55
"b",2684,1,20.61,39.46
"b",2684,1,20.53,39.43
"b",2684,1,20.48,39.54
"b",2685,1,14.58,36.53
"b",2685,1,14.69,36.55
"b",2685,1,14.72,36.47
"b",2685,1,14.59,36.42
"b",2685,1,14.58,36.53
"b",2686,1,17.57,24.47
"b",2686,1,17.6,24.74
"b",2686,1,17.71,24.93
"b",2686,1,17.79,25.21
"b",2686,1,17.87,25.28
"b",2686,1,17.65,24.76
"b",2686,1,17.63,24.62
"b",2686,1,17.71,24.52
"b",2686,1,17.66,24.42
"b",2686,1,17.57,24.47
"b",2687,1,15.37,20.52
"b",2687,1,15.26,21.3
"b",2687,1,15.53,21.31
"b",2687,1,15.54,21.26
"b",2687,1,15.47,21.21
"b",2687,1,15.29,21.19
"b",2687,1,15.37,20.52
"b",2688,1,10.17,19.85
"b",2688,1,10.31,19.74
"b",2688,1,10.23,19.65
"b",2688,1,10.18,19.82
"b",2688,1,10.17,19.85
"b",2689,1,6.43,20.06
"b",2689,1,6.39,20.27
"b",2689,1,6.39,20.32
"b",2689,1,6.43,20.06
"b",2690,1,11.9,24.61
"b",2690,1,12.05,24.63
"b",2690,1,12.06,24.52
"b",2690,1,11.92,24.5
"b",2690,1,11.9,24.61
"b",2691,1,20.86,31.33
"b",2691,1,21.01,31.37
"b",2691,1,21.14,31.25
"b",2691,1,20.88,31.22
"b",2691,1,20.86,31.33
"b",2692,1,8.77,15.89
"b",2692,1,8.86,16.65
"b",2692,1,9.44,16.6
"b",2692,1,10.76,16.75
"b",2692,1,10.77,16.71
"b",2692,1,10.69,16.7
"b",2692,1,8.99,16.49
"b",2692,1,8.77,15.89
"b",2693,1,13.1,39.72
"b",2693,1,13.09,39.83
"b",2693,1,13.54,39.91
"b",2693,1,13.57,39.74
"b",2693,1,13.3,39.72
"b",2693,1,13.3,39.78
"b",2693,1,13.15,39.78
"b",2693,1,13.1,39.78
"b",2693,1,13.1,39.72
"b",2694,1,23.32,37.02
"b",2694,1,23.41,37.09
"b",2694,1,23.49,37.05
"b",2694,1,23.37,36.93
"b",2694,1,23.32,37.02
"b",2695,1,29.43,16.51
"b",2695,1,29.57,16.71
"b",2695,1,29.63,17.01
"b",2695,1,29.7,17.07
"b",2695,1,29.91,17.53
"b",2695,1,30.06,17.43
"b",2695,1,29.94,17.35
"b",2695,1,29.79,16.99
"b",2695,1,30.14,16.84
"b",2695,1,30.25,16.89
"b",2695,1,30.47,16.68
"b",2695,1,31.12,16.61
"b",2695,1,31.26,16.35
"b",2695,1,31.4,16.2
"b",2695,1,31.49,16.19
"b",2695,1,31.62,16.39
"b",2695,1,31.58,16.53
"b",2695,1,31.81,17.01
"b",2695,1,32.07,16.95
"b",2695,1,32.11,17.07
"b",2695,1,32.2,17.15
"b",2695,1,32.21,17.43
"b",2695,1,32.26,17.55
"b",2695,1,32.45,17.52
"b",2695,1,32.85,17.6
"b",2695,1,33.03,17.56
"b",2695,1,33.33,17.71
"b",2695,1,33.32,17.67
"b",2695,1,33.49,17.69
"b",2695,1,33.74,17.83
"b",2695,1,33.8,17.98
"b",2695,1,34.08,18.17
"b",2695,1,34.28,18.54
"b",2695,1,34.42,18.48
"b",2695,1,34.42,18.29
"b",2695,1,34.56,17.5
"b",2695,1,34.49,17.09
"b",2695,1,34.38,16.93
"b",2695,1,33.93,16.92
"b",2695,1,33.51,16.76
"b",2695,1,33.22,16.45
"b",2695,1,33.06,16.17
"b",2695,1,33.12,15.55
"b",2695,1,33.03,15.32
"b",2695,1,33.02,15.06
"b",2695,1,32.94,15.18
"b",2695,1,32.85,15.2
"b",2695,1,32.66,14.98
"b",2695,1,32.6,15.07
"b",2695,1,32.59,15.17
"b",2695,1,32.5,15.26
"b",2695,1,32.14,15.25
"b",2695,1,32.02,15.3
"b",2695,1,31.99,15.39
"b",2695,1,31.75,15.63
"b",2695,1,31.66,15.63
"b",2695,1,31.67,15.68
"b",2695,1,31.55,15.79
"b",2695,1,31.55,15.84
"b",2695,1,31.44,15.81
"b",2695,1,31.41,15.85
"b",2695,1,31.46,15.89
"b",2695,1,31.4,15.96
"b",2695,1,31.37,15.93
"b",2695,1,31.22,16
"b",2695,1,31.21,16.14
"b",2695,1,31.13,16.14
"b",2695,1,30.97,16.25
"b",2695,1,30.82,16.25
"b",2695,1,30.77,16.36
"b",2695,1,30.66,16.37
"b",2695,1,30.66,16.31
"b",2695,1,30.62,16.29
"b",2695,1,30.47,16.34
"b",2695,1,30.38,16.59
"b",2695,1,30.18,16.51
"b",2695,1,30.14,16.55
"b",2695,1,30.08,16.42
"b",2695,1,29.94,16.41
"b",2695,1,29.94,16.48
"b",2695,1,29.76,16.52
"b",2695,1,29.65,16.52
"b",2695,1,29.68,16.44
"b",2695,1,29.6,16.41
"b",2695,1,29.49,16.54
"b",2695,1,29.43,16.51
"b",2696,1,8.74,15.2
"b",2696,1,8.79,15.2
"b",2696,1,8.89,15.84
"b",2696,1,9.4,15.9
"b",2696,1,9.39,15.98
"b",2696,1,9.78,16.03
"b",2696,1,9.71,16.56
"b",2696,1,10.63,16.67
"b",2696,1,10.65,16.48
"b",2696,1,10.41,16.45
"b",2696,1,10.48,15.89
"b",2696,1,10.76,15.95
"b",2696,1,11.01,16.07
"b",2696,1,10.97,16.14
"b",2696,1,10.9,16.13
"b",2696,1,10.88,16.24
"b",2696,1,10.72,16.23
"b",2696,1,10.66,16.68
"b",2696,1,10.77,16.7
"b",2696,1,11.08,16.11
"b",2696,1,11.24,15.93
"b",2696,1,11.03,15.77
"b",2696,1,11.02,15.65
"b",2696,1,10.92,15.5
"b",2696,1,10.54,15.3
"b",2696,1,10.13,15.22
"b",2696,1,9.85,15.1
"b",2696,1,9.08,15
"b",2696,1,8.74,15.2
"b",2697,1,11.56,16
"b",2697,1,12.3,17.1
