"plan","unit","part","x","y"
"fewest_contig",3,1,1060.8,1256.8
"fewest_contig",3,1,1061,1257
"fewest_contig",3,2,1062.4,1269.1
"fewest_contig",3,2,1062.5,1269.2
"fewest_contig",3,2,1062.4,1269.4
"fewest_contig",3,2,1062.3,1269.4
"fewest_contig",3,2,1062.3,1269.2
"fewest_contig",3,2,1062.4,1269.1
"fewest_contig",4,1,1064.5,1261
"fewest_contig",4,1,1064.3,1261.5
"fewest_contig",4,1,1064.3,1261.8
"fewest_contig",4,1,1064,1262.4
"fewest_contig",4,1,1063.8,1262.8
"fewest_contig",4,1,1063.9,1263.1
"fewest_contig",4,1,1064,1263.2
"fewest_contig",4,1,1063.7,1263.6
"fewest_contig",4,1,1063.4,1263.8
"fewest_contig",4,1,1063.5,1264.1
"fewest_contig",4,1,1063.5,1264.2
"fewest_contig",4,1,1063.3,1264.3
"fewest_contig",4,1,1063.4,1264.7
"fewest_contig",4,1,1063.2,1264.9
"fewest_contig",4,1,1063.5,1265.2
"fewest_contig",4,1,1063.5,1265.2
"fewest_contig",4,1,1062.8,1265.1
"fewest_contig",4,1,1062.5,1264.6
"fewest_contig",4,1,1062.4,1264.6
"fewest_contig",4,1,1062.4,1264.7
"fewest_contig",4,1,1062.8,1265.2
"fewest_contig",4,1,1063.2,1265.2
"fewest_contig",4,1,1063.2,1265.4
"fewest_contig",4,1,1063.3,1265.5
"fewest_contig",4,1,1062.9,1266
"fewest_contig",4,1,1063,1266.3
"fewest_contig",4,1,1062.9,1266.3
"fewest_contig",4,1,1062.8,1267.4
"fewest_contig",4,1,1062.7,1267.5
"fewest_contig",4,1,1063.1,1267.7
"fewest_contig",4,1,1063.2,1267.9
"fewest_contig",4,1,1063,1268.2
"fewest_contig",4,1,1062.9,1268.5
"fewest_contig",4,1,1062.6,1268.8
"fewest_contig",4,1,1062.7,1269.1
"fewest_contig",4,1,1062.6,1269.2
"fewest_contig",4,1,1062.5,1269.7
"fewest_contig",4,1,1062.2,1270.1
"fewest_contig",4,1,1062.5,1270.1
"fewest_contig",4,1,1062.5,1270
"fewest_contig",4,1,1062.8,1269.4
"fewest_contig",4,1,1062.9,1269.6
"fewest_contig",4,1,1062.7,1270
"fewest_contig",4,1,1062.7,1270.3
"fewest_contig",4,1,1063.4,1270.3
"fewest_contig",4,1,1063.4,1270.4
"fewest_contig",4,1,1064.4,1270.6
"fewest_contig",4,1,1064.6,1270.3
"fewest_contig",4,1,1065.1,1270.3
"fewest_contig",4,1,1065.4,1270.5
"fewest_contig",4,1,1065,1270.4
"fewest_contig",4,1,1065,1270.5
"fewest_contig",4,1,1064.7,1270.4
"fewest_contig",4,1,1064.6,1270.6
"fewest_contig",4,1,1065,1270.7
"fewest_contig",4,1,1064.9,1271
"fewest_contig",4,1,1065,1271
"fewest_contig",4,1,1065.1,1271
"fewest_contig",4,1,1065.1,1270.8
"fewest_contig",4,1,1065.3,1270.9
"fewest_contig",4,1,1065.2,1271.2
"fewest_contig",4,1,1065.4,1271.2
"fewest_contig",4,1,1065.5,1271
"fewest_contig",4,1,1066,1271.1
"fewest_contig",4,1,1065.9,1271.3
"fewest_contig",4,1,1066,1271.3
"fewest_contig",4,1,1066.1,1271.1
"fewest_contig",4,1,1066.2,1271.1
"fewest_contig",4,1,1066.4,1271.2
"fewest_contig",4,1,1066.4,1271.1
"fewest_contig",4,1,1066.5,1271.1
"fewest_contig",4,1,1066.6,1271.2
"fewest_contig",4,1,1066.9,1271.3
"fewest_contig",4,1,1068.6,1257.3
"fewest_contig",4,1,1070.3,1241.3
"fewest_contig",4,1,1069,1241.1
"fewest_contig",4,1,1068.9,1241.2
"fewest_contig",4,1,1069.4,1241.5
"fewest_contig",4,1,1069.2,1242
"fewest_contig",4,1,1069,1242.1
"fewest_contig",4,1,1069.2,1242.4
"fewest_contig",4,1,1069.7,1242.8
"fewest_contig",4,1,1069.3,1242.5
"fewest_contig",4,1,1069,1242.2
"fewest_contig",4,1,1068.7,1242.5
"fewest_contig",4,1,1068.5,1243
"fewest_contig",4,1,1068.8,1243.1
"fewest_contig",4,1,1068.8,1243.3
"fewest_contig",4,1,1068.7,1243.9
"fewest_contig",4,1,1068.5,1244.1
"fewest_contig",4,1,1068.5,1244.3
"fewest_contig",4,1,1069.1,1244.7
"fewest_contig",4,1,1068.5,1245
"fewest_contig",4,1,1068.5,1245.6
"fewest_contig",4,1,1068,1245.6
"fewest_contig",4,1,1067.9,1246.2
"fewest_contig",4,1,1067.8,1246.2
"fewest_contig",4,1,1067.8,1246.5
"fewest_contig",4,1,1067.9,1246.5
"fewest_contig",4,1,1067.4,1247.1
"fewest_contig",4,1,1067.6,1247.2
"fewest_contig",4,1,1067.4,1247.4
"fewest_contig",4,1,1067.5,1247.4
"fewest_contig",4,1,1067.4,1247.6
"fewest_contig",4,1,1067.2,1247.5
"fewest_contig",4,1,1067.2,1247.6
"fewest_contig",4,1,1067.3,1247.8
"fewest_contig",4,1,1067.4,1248.3
"fewest_contig",4,1,1067.4,1248.3
"fewest_contig",4,1,1067.4,1248.8
"fewest_contig",4,1,1067.6,1248.8
"fewest_contig",4,1,1067.5,1249.3
"fewest_contig",4,1,1066.7,1249.2
"fewest_contig",4,1,1066.7,1249.5
"fewest_contig",4,1,1067.2,1249.6
"fewest_contig",4,1,1067.6,1249.8
"fewest_contig",4,1,1067.6,1249.9
"fewest_contig",4,1,1067.1,1249.9
"fewest_contig",4,1,1067.1,1250.2
"fewest_contig",4,1,1067,1250.2
"fewest_contig",4,1,1066.9,1250.3
"fewest_contig",4,1,1067.1,1250.3
"fewest_contig",4,1,1067,1250.5
"fewest_contig",4,1,1067,1250.5
"fewest_contig",4,1,1066.9,1250.6
"fewest_contig",4,1,1066.9,1250.8
"fewest_contig",4,1,1066.7,1250.8
"fewest_contig",4,1,1066.7,1251.5
"fewest_contig",4,1,1066.4,1251.5
"fewest_contig",4,1,1066.4,1251.7
"fewest_contig",4,1,1066.6,1251.7
"fewest_contig",4,1,1066.5,1252.5
"fewest_contig",4,1,1066.4,1252.5
"fewest_contig",4,1,1066.5,1252.8
"fewest_contig",4,1,1066.3,1252.8
"fewest_contig",4,1,1066.2,1253.4
"fewest_contig",4,1,1065.9,1253.6
"fewest_contig",4,1,1066.3,1253.6
"fewest_contig",4,1,1066.2,1254.3
"fewest_contig",4,1,1065.8,1254.2
"fewest_contig",4,1,1065.8,1254.6
"fewest_contig",4,1,1065.9,1254.7
"fewest_contig",4,1,1065.9,1254.9
"fewest_contig",4,1,1065.8,1254.9
"fewest_contig",4,1,1065.7,1255.6
"fewest_contig",4,1,1065.6,1255.6
"fewest_contig",4,1,1065.6,1256.1
"fewest_contig",4,1,1065.5,1256.1
"fewest_contig",4,1,1065.4,1256.5
"fewest_contig",4,1,1065.5,1256.7
"fewest_contig",4,1,1065.2,1257.2
"fewest_contig",4,1,1065.3,1257.5
"fewest_contig",4,1,1065.3,1257.6
"fewest_contig",4,1,1065.2,1257.6
"fewest_contig",4,1,1065.1,1257.9
"fewest_contig",4,1,1065.2,1258.2
"fewest_contig",4,1,1065,1258.3
"fewest_contig",4,1,1064.9,1258.5
"fewest_contig",4,1,1064.9,1258.7
"fewest_contig",4,1,1065.1,1259
"fewest_contig",4,1,1065.2,1259
"fewest_contig",4,1,1065.2,1259.1
"fewest_contig",4,1,1065.1,1259
"fewest_contig",4,1,1064.7,1259.1
"fewest_contig",4,1,1065.2,1259.3
"fewest_contig",4,1,1065.1,1259.3
"fewest_contig",4,1,1064.8,1259.2
"fewest_contig",4,1,1064.7,1259.2
"fewest_contig",4,1,1064.7,1259.2
"fewest_contig",4,1,1064.6,1259.3
"fewest_contig",4,1,1064.4,1259.4
"fewest_contig",4,1,1064.4,1259.4
"fewest_contig",4,1,1064.4,1259.4
"fewest_contig",4,1,1064.5,1259.6
"fewest_contig",4,1,1064.5,1259.7
"fewest_contig",4,1,1064.6,1259.6
"fewest_contig",4,1,1064.4,1259.4
"fewest_contig",4,1,1064.6,1259.3
"fewest_contig",4,1,1064.7,1259.2
"fewest_contig",4,1,1065.5,1259.5
"fewest_contig",4,1,1065.2,1259.6
"fewest_contig",4,1,1065.2,1259.5
"fewest_contig",4,1,1064.9,1259.5
"fewest_contig",4,1,1065,1259.4
"fewest_contig",4,1,1064.6,1259.4
"fewest_contig",4,1,1064.7,1259.6
"fewest_contig",4,1,1064.5,1259.7
"fewest_contig",4,1,1064.6,1260.3
"fewest_contig",4,1,1064.5,1261
"fewest_contig",4,2,1062.4,1269.4
"fewest_contig",4,2,1062.4,1269.1
"fewest_contig",4,2,1062.3,1269.1
"fewest_contig",4,2,1062.2,1269.4
"fewest_contig",4,2,1062.4,1269.4
"fewest_contig",5,1,1060.6,1282.8
"fewest_contig",5,1,1060.4,1283.2
"fewest_contig",5,1,1060.2,1283.4
"fewest_contig",5,1,1060.3,1283.7
"fewest_contig",5,1,1060,1283.9
"fewest_contig",5,1,1059.9,1283.8
"fewest_contig",5,1,1059.4,1284.5
"fewest_contig",5,1,1059.4,1285.2
"fewest_contig",5,1,1058.7,1285.4
"fewest_contig",5,1,1058.5,1285.7
"fewest_contig",5,1,1057.9,1291.7
"fewest_contig",5,1,1058.2,1291.9
"fewest_contig",5,1,1058.5,1291.7
"fewest_contig",5,1,1059.1,1292
"fewest_contig",5,1,1059.5,1292
"fewest_contig",5,1,1059.6,1292.3
"fewest_contig",5,1,1059.8,1292.4
"fewest_contig",5,1,1059.9,1292.6
"fewest_contig",5,1,1060.1,1292.6
"fewest_contig",5,1,1060.1,1292.9
"fewest_contig",5,1,1060.4,1293
"fewest_contig",5,1,1060.5,1293.2
"fewest_contig",5,1,1061.3,1293.2
"fewest_contig",5,1,1062,1293.7
"fewest_contig",5,1,1062.5,1293.8
"fewest_contig",5,1,1062.8,1294
"fewest_contig",5,1,1062.9,1294.9
"fewest_contig",5,1,1062.8,1295.2
"fewest_contig",5,1,1062.7,1295.4
"fewest_contig",5,1,1062.8,1295.9
"fewest_contig",5,1,1062.6,1296.4
"fewest_contig",5,1,1062.7,1296.7
"fewest_contig",5,1,1062.6,1297.1
"fewest_contig",5,1,1062.8,1297.5
"fewest_contig",5,1,1062.4,1298.3
"fewest_contig",5,1,1062.7,1298.9
"fewest_contig",5,1,1062.8,1299.7
"fewest_contig",5,1,1062.9,1300
"fewest_contig",5,1,1063.8,1300
"fewest_contig",5,1,1063.9,1300.2
"fewest_contig",5,1,1064.2,1300.3
"fewest_contig",5,1,1065,1301.3
"fewest_contig",5,1,1066,1301.4
"fewest_contig",5,1,1065.9,1301.2
"fewest_contig",5,1,1066.1,1301
"fewest_contig",5,1,1066.2,1300.6
"fewest_contig",5,1,1066.6,1300.4
"fewest_contig",5,1,1066.7,1300.2
"fewest_contig",5,1,1066,1299.4
"fewest_contig",5,1,1066.1,1298.6
"fewest_contig",5,1,1066.5,1298.2
"fewest_contig",5,1,1066.5,1297.9
"fewest_contig",5,1,1066.7,1297.7
"fewest_contig",5,1,1067,1297.7
"fewest_contig",5,1,1067.3,1297.8
"fewest_contig",5,1,1067.4,1297.2
"fewest_contig",5,1,1067.2,1296.6
"fewest_contig",5,1,1067.1,1295.8
"fewest_contig",5,1,1066.9,1295.7
"fewest_contig",5,1,1066.6,1295.7
"fewest_contig",5,1,1066.9,1295.6
"fewest_contig",5,1,1067.6,1295.6
"fewest_contig",5,1,1067.5,1295
"fewest_contig",5,1,1067.7,1294.7
"fewest_contig",5,1,1067.4,1294.4
"fewest_contig",5,1,1067.5,1293.6
"fewest_contig",5,1,1067.2,1293.5
"fewest_contig",5,1,1068,1293
"fewest_contig",5,1,1068.3,1292.1
"fewest_contig",5,1,1068.3,1291.6
"fewest_contig",5,1,1068.1,1291.1
"fewest_contig",5,1,1068.2,1290.7
"fewest_contig",5,1,1068.5,1290.7
"fewest_contig",5,1,1068.5,1290.4
"fewest_contig",5,1,1068.6,1290.3
"fewest_contig",5,1,1068.6,1290
"fewest_contig",5,1,1068.8,1289.9
"fewest_contig",5,1,1068.8,1289.7
"fewest_contig",5,1,1069.1,1289.8
"fewest_contig",5,1,1069.1,1290
"fewest_contig",5,1,1069.2,1290
"fewest_contig",5,1,1069.4,1289.5
"fewest_contig",5,1,1069.2,1289.6
"fewest_contig",5,1,1069.2,1289.4
"fewest_contig",5,1,1068.6,1289.4
"fewest_contig",5,1,1068.6,1289
"fewest_contig",5,1,1069.3,1288.9
"fewest_contig",5,1,1068.9,1288.1
"fewest_contig",5,1,1069.4,1288.1
"fewest_contig",5,1,1069.5,1287.7
"fewest_contig",5,1,1069,1287.7
"fewest_contig",5,1,1069.4,1287.4
"fewest_contig",5,1,1069.3,1286.9
"fewest_contig",5,1,1069.5,1286.8
"fewest_contig",5,1,1069.2,1286.6
"fewest_contig",5,1,1069.1,1286.2
"fewest_contig",5,1,1069.2,1286.1
"fewest_contig",5,1,1069.4,1286.3
"fewest_contig",5,1,1069.4,1286
"fewest_contig",5,1,1069.6,1286.2
"fewest_contig",5,1,1069.7,1285.9
"fewest_contig",5,1,1069.9,1286
"fewest_contig",5,1,1069.8,1285.5
"fewest_contig",5,1,1069.4,1285.2
"fewest_contig",5,1,1069.9,1285.3
"fewest_contig",5,1,1070,1284.7
"fewest_contig",5,1,1070.2,1284.6
"fewest_contig",5,1,1070.3,1284.5
"fewest_contig",5,1,1070,1284.5
"fewest_contig",5,1,1070,1284.3
"fewest_contig",5,1,1070.2,1284.1
"fewest_contig",5,1,1070.2,1283.7
"fewest_contig",5,1,1070,1283.8
"fewest_contig",5,1,1069.9,1283.5
"fewest_contig",5,1,1069.8,1283.4
"fewest_contig",5,1,1069.9,1283.1
"fewest_contig",5,1,1070,1283.5
"fewest_contig",5,1,1070.1,1283.5
"fewest_contig",5,1,1070.2,1283.4
"fewest_contig",5,1,1070.4,1283.4
"fewest_contig",5,1,1070.4,1283.2
"fewest_contig",5,1,1070.5,1283.2
"fewest_contig",5,1,1070.5,1283
"fewest_contig",5,1,1070.3,1283
"fewest_contig",5,1,1070.3,1282.7
"fewest_contig",5,1,1070.1,1282.7
"fewest_contig",5,1,1070,1282.4
"fewest_contig",5,1,1070,1282.4
"fewest_contig",5,1,1070,1282.4
"fewest_contig",5,1,1070.2,1282.4
"fewest_contig",5,1,1070.1,1282.5
"fewest_contig",5,1,1070.3,1282.5
"fewest_contig",5,1,1070.1,1282
"fewest_contig",5,1,1070.2,1282
"fewest_contig",5,1,1070.4,1282
"fewest_contig",5,1,1070.6,1281.7
"fewest_contig",5,1,1070.9,1281.7
"fewest_contig",5,1,1070.8,1281.4
"fewest_contig",5,1,1071.1,1281.3
"fewest_contig",5,1,1071.1,1281.1
"fewest_contig",5,1,1071.1,1280.9
"fewest_contig",5,1,1070.9,1280.8
"fewest_contig",5,1,1070.9,1280.7
"fewest_contig",5,1,1071,1280.7
"fewest_contig",5,1,1071,1280.8
"fewest_contig",5,1,1071.1,1280.8
"fewest_contig",5,1,1071.1,1280.6
"fewest_contig",5,1,1071.2,1280.5
"fewest_contig",5,1,1071.5,1280.7
"fewest_contig",5,1,1071.3,1280.4
"fewest_contig",5,1,1071.1,1280.4
"fewest_contig",5,1,1071.1,1279.9
"fewest_contig",5,1,1071.2,1279.6
"fewest_contig",5,1,1071.4,1279.5
"fewest_contig",5,1,1071.4,1279.3
"fewest_contig",5,1,1071,1278.7
"fewest_contig",5,1,1071,1278.4
"fewest_contig",5,1,1071.5,1278.4
"fewest_contig",5,1,1072.2,1278.7
"fewest_contig",5,1,1072.4,1278.4
"fewest_contig",5,1,1072.3,1278.1
"fewest_contig",5,1,1071.8,1278
"fewest_contig",5,1,1071.8,1277.9
"fewest_contig",5,1,1071.5,1277.7
"fewest_contig",5,1,1071.4,1277.5
"fewest_contig",5,1,1071.5,1277.2
"fewest_contig",5,1,1071.6,1277.3
"fewest_contig",5,1,1071.9,1276.9
"fewest_contig",5,1,1072.1,1276.9
"fewest_contig",5,1,1072.1,1276.7
"fewest_contig",5,1,1072.1,1276.3
"fewest_contig",5,1,1071.2,1276.5
"fewest_contig",5,1,1070.6,1276.4
"fewest_contig",5,1,1069.4,1276.9
"fewest_contig",5,1,1068.7,1277.1
"fewest_contig",5,1,1068.1,1277
"fewest_contig",5,1,1067.2,1277.3
"fewest_contig",5,1,1066.4,1276.6
"fewest_contig",5,1,1066.2,1276.9
"fewest_contig",5,1,1066.9,1271.3
"fewest_contig",5,1,1066.6,1271.2
"fewest_contig",5,1,1066.5,1271.1
"fewest_contig",5,1,1066.4,1271.1
"fewest_contig",5,1,1066.4,1271.2
"fewest_contig",5,1,1066.2,1271.1
"fewest_contig",5,1,1066.1,1271.1
"fewest_contig",5,1,1066,1271.3
"fewest_contig",5,1,1065.9,1271.3
"fewest_contig",5,1,1066,1271.1
"fewest_contig",5,1,1065.5,1271
"fewest_contig",5,1,1065.4,1271.2
"fewest_contig",5,1,1065.2,1271.2
"fewest_contig",5,1,1065.3,1270.9
"fewest_contig",5,1,1065.1,1270.8
"fewest_contig",5,1,1065.1,1271
"fewest_contig",5,1,1065,1271
"fewest_contig",5,1,1064.9,1271
"fewest_contig",5,1,1065,1270.7
"fewest_contig",5,1,1064.6,1270.6
"fewest_contig",5,1,1064.7,1270.4
"fewest_contig",5,1,1065,1270.5
"fewest_contig",5,1,1065,1270.4
"fewest_contig",5,1,1065.4,1270.5
"fewest_contig",5,1,1065.1,1270.3
"fewest_contig",5,1,1064.6,1270.3
"fewest_contig",5,1,1064.4,1270.6
"fewest_contig",5,1,1063.4,1270.4
"fewest_contig",5,1,1063.4,1270.3
"fewest_contig",5,1,1062.4,1270.3
"fewest_contig",5,1,1062.1,1270.4
"fewest_contig",5,1,1062.4,1270.6
"fewest_contig",5,1,1062,1270.8
"fewest_contig",5,1,1061.5,1270.8
"fewest_contig",5,1,1061.5,1271
"fewest_contig",5,1,1061.7,1271.1
"fewest_contig",5,1,1061.6,1271.4
"fewest_contig",5,1,1062,1271.7
"fewest_contig",5,1,1061.7,1271.7
"fewest_contig",5,1,1061.4,1272.1
"fewest_contig",5,1,1061.3,1272.3
"fewest_contig",5,1,1061.1,1272.5
"fewest_contig",5,1,1061,1272.4
"fewest_contig",5,1,1061,1272.8
"fewest_contig",5,1,1061.3,1272.9
"fewest_contig",5,1,1061.4,1273.2
"fewest_contig",5,1,1061.3,1273.4
"fewest_contig",5,1,1061.4,1273.4
"fewest_contig",5,1,1061.3,1273.5
"fewest_contig",5,1,1061.8,1274.3
"fewest_contig",5,1,1062.5,1275
"fewest_contig",5,1,1063,1275.9
"fewest_contig",5,1,1063,1276.3
"fewest_contig",5,1,1062.8,1276.7
"fewest_contig",5,1,1063,1276.9
"fewest_contig",5,1,1063.3,1277
"fewest_contig",5,1,1063.5,1277.5
"fewest_contig",5,1,1063.5,1278.6
"fewest_contig",5,1,1063.1,1279
"fewest_contig",5,1,1062.6,1279.2
"fewest_contig",5,1,1062.4,1279.1
"fewest_contig",5,1,1062,1279.4
"fewest_contig",5,1,1062.2,1279.6
"fewest_contig",5,1,1061.7,1279.9
"fewest_contig",5,1,1061.4,1280.4
"fewest_contig",5,1,1061.2,1280.5
"fewest_contig",5,1,1061.2,1280.7
"fewest_contig",5,1,1060.8,1280.7
"fewest_contig",5,1,1060.9,1281
"fewest_contig",5,1,1060.8,1281.1
"fewest_contig",5,1,1060.8,1281.3
"fewest_contig",5,1,1060.7,1281.4
"fewest_contig",5,1,1061,1281.7
"fewest_contig",5,1,1060.8,1281.9
"fewest_contig",5,1,1060.8,1282.3
"fewest_contig",5,1,1060.7,1282.5
"fewest_contig",5,1,1060.5,1282.5
"fewest_contig",5,1,1060.6,1282.8
"fewest_contig",5,3,1067.2,1297.1
"fewest_contig",5,3,1067.2,1297.3
"fewest_contig",5,3,1067.1,1297.3
"fewest_contig",5,3,1067.1,1297.2
"fewest_contig",5,3,1067.2,1297.1
"fewest_contig",5,2,1068.7,1289.1
"fewest_contig",5,2,1068.9,1289.1
"fewest_contig",5,2,1068.9,1289
"fewest_contig",5,2,1068.7,1289
"fewest_contig",5,2,1068.7,1289.1
"fewest_contig",6,1,1069.5,1286.8
"fewest_contig",6,1,1069.3,1286.9
"fewest_contig",6,1,1069.4,1287.4
"fewest_contig",6,1,1069,1287.7
"fewest_contig",6,1,1069.5,1287.7
"fewest_contig",6,1,1069.4,1288.1
"fewest_contig",6,1,1068.9,1288.1
"fewest_contig",6,1,1069.3,1288.9
"fewest_contig",6,1,1068.6,1289
"fewest_contig",6,1,1068.6,1289.4
"fewest_contig",6,1,1069.2,1289.4
"fewest_contig",6,1,1069.2,1289.6
"fewest_contig",6,1,1069.4,1289.5
"fewest_contig",6,1,1069.2,1290
"fewest_contig",6,1,1069.1,1290
"fewest_contig",6,1,1069.1,1289.8
"fewest_contig",6,1,1068.8,1289.7
"fewest_contig",6,1,1068.8,1289.9
"fewest_contig",6,1,1068.6,1290
"fewest_contig",6,1,1068.6,1290.3
"fewest_contig",6,1,1068.5,1290.4
"fewest_contig",6,1,1068.5,1290.7
"fewest_contig",6,1,1068.2,1290.7
"fewest_contig",6,1,1068.1,1291.1
"fewest_contig",6,1,1068.3,1291.6
"fewest_contig",6,1,1068.3,1292.1
"fewest_contig",6,1,1068,1293
"fewest_contig",6,1,1067.2,1293.5
"fewest_contig",6,1,1067.5,1293.6
"fewest_contig",6,1,1067.4,1294.4
"fewest_contig",6,1,1067.7,1294.7
"fewest_contig",6,1,1067.5,1295
"fewest_contig",6,1,1067.6,1295.6
"fewest_contig",6,1,1066.9,1295.6
"fewest_contig",6,1,1066.6,1295.7
"fewest_contig",6,1,1066.9,1295.7
"fewest_contig",6,1,1067.1,1295.8
"fewest_contig",6,1,1067.2,1296.6
"fewest_contig",6,1,1067.4,1297.2
"fewest_contig",6,1,1067.3,1297.8
"fewest_contig",6,1,1067,1297.7
"fewest_contig",6,1,1066.7,1297.7
"fewest_contig",6,1,1066.5,1297.9
"fewest_contig",6,1,1066.5,1298.2
"fewest_contig",6,1,1066.1,1298.6
"fewest_contig",6,1,1066,1299.4
"fewest_contig",6,1,1066.7,1300.2
"fewest_contig",6,1,1066.6,1300.4
"fewest_contig",6,1,1066.2,1300.6
"fewest_contig",6,1,1066.1,1301
"fewest_contig",6,1,1065.9,1301.2
"fewest_contig",6,1,1066,1301.4
"fewest_contig",6,1,1071.3,1302
"fewest_contig",6,1,1072.3,1293.5
"fewest_contig",6,1,1072.7,1293.4
"fewest_contig",6,1,1072.9,1293
"fewest_contig",6,1,1073.2,1293.1
"fewest_contig",6,1,1074,1292.9
"fewest_contig",6,1,1074.6,1292.9
"fewest_contig",6,1,1074.8,1292.6
"fewest_contig",6,1,1075.1,1292.4
"fewest_contig",6,1,1075.6,1292.6
"fewest_contig",6,1,1075.9,1293
"fewest_contig",6,1,1076.6,1292.9
"fewest_contig",6,1,1077.4,1292.1
"fewest_contig",6,1,1078,1292
"fewest_contig",6,1,1078.8,1291.8
"fewest_contig",6,1,1079.4,1291.4
"fewest_contig",6,1,1079.5,1291
"fewest_contig",6,1,1080.3,1290.1
"fewest_contig",6,1,1081.7,1289.9
"fewest_contig",6,1,1082.1,1289.5
"fewest_contig",6,1,1083.6,1288.8
"fewest_contig",6,1,1083.8,1288.8
"fewest_contig",6,1,1084.5,1289.2
"fewest_contig",6,1,1085.5,1288.8
"fewest_contig",6,1,1086,1288.7
"fewest_contig",6,1,1087.8,1288.9
"fewest_contig",6,1,1087.6,1288.5
"fewest_contig",6,1,1087,1288.1
"fewest_contig",6,1,1086.6,1287.7
"fewest_contig",6,1,1086.3,1287.1
"fewest_contig",6,1,1085.7,1286.6
"fewest_contig",6,1,1085.2,1286.6
"fewest_contig",6,1,1084,1286
"fewest_contig",6,1,1083.2,1286
"fewest_contig",6,1,1082.7,1286.1
"fewest_contig",6,1,1082.2,1285.8
"fewest_contig",6,1,1081.6,1285.6
"fewest_contig",6,1,1081.2,1284.6
"fewest_contig",6,1,1080.9,1283
"fewest_contig",6,1,1081,1282.2
"fewest_contig",6,1,1080.6,1281.7
"fewest_contig",6,1,1080,1281.2
"fewest_contig",6,1,1079,1280.9
"fewest_contig",6,1,1078.9,1281.1
"fewest_contig",6,1,1079.1,1281.3
"fewest_contig",6,1,1079.1,1281.6
"fewest_contig",6,1,1079,1281.8
"fewest_contig",6,1,1078,1282.3
"fewest_contig",6,1,1076.7,1282.2
"fewest_contig",6,1,1075.7,1281.6
"fewest_contig",6,1,1074.8,1281.3
"fewest_contig",6,1,1074.7,1281.1
"fewest_contig",6,1,1074.8,1280.6
"fewest_contig",6,1,1074.5,1279.9
"fewest_contig",6,1,1074.2,1279.9
"fewest_contig",6,1,1073.8,1280
"fewest_contig",6,1,1073.6,1279.8
"fewest_contig",6,1,1073.7,1279.5
"fewest_contig",6,1,1073.9,1278.8
"fewest_contig",6,1,1073.9,1278.4
"fewest_contig",6,1,1074.4,1277.9
"fewest_contig",6,1,1073.6,1277.3
"fewest_contig",6,1,1073.5,1277
"fewest_contig",6,1,1073.2,1276.7
"fewest_contig",6,1,1073.1,1276.7
"fewest_contig",6,1,1072.5,1276.3
"fewest_contig",6,1,1072.1,1276.3
"fewest_contig",6,1,1072.1,1276.7
"fewest_contig",6,1,1072.1,1276.9
"fewest_contig",6,1,1071.9,1276.9
"fewest_contig",6,1,1071.6,1277.3
"fewest_contig",6,1,1071.5,1277.2
"fewest_contig",6,1,1071.4,1277.5
"fewest_contig",6,1,1071.5,1277.7
"fewest_contig",6,1,1071.8,1277.9
"fewest_contig",6,1,1071.8,1278
"fewest_contig",6,1,1072.3,1278.1
"fewest_contig",6,1,1072.4,1278.4
"fewest_contig",6,1,1072.2,1278.7
"fewest_contig",6,1,1071.5,1278.4
"fewest_contig",6,1,1071,1278.4
"fewest_contig",6,1,1071,1278.7
"fewest_contig",6,1,1071.4,1279.3
"fewest_contig",6,1,1071.4,1279.5
"fewest_contig",6,1,1071.2,1279.6
"fewest_contig",6,1,1071.1,1279.9
"fewest_contig",6,1,1071.1,1280.4
"fewest_contig",6,1,1071.3,1280.4
"fewest_contig",6,1,1071.5,1280.7
"fewest_contig",6,1,1071.2,1280.5
"fewest_contig",6,1,1071.1,1280.6
"fewest_contig",6,1,1071.1,1280.8
"fewest_contig",6,1,1071,1280.8
"fewest_contig",6,1,1071,1280.7
"fewest_contig",6,1,1070.9,1280.7
"fewest_contig",6,1,1070.9,1280.8
"fewest_contig",6,1,1071.1,1280.9
"fewest_contig",6,1,1071.1,1281.1
"fewest_contig",6,1,1071.1,1281.3
"fewest_contig",6,1,1070.8,1281.4
"fewest_contig",6,1,1070.9,1281.7
"fewest_contig",6,1,1070.6,1281.7
"fewest_contig",6,1,1070.4,1282
"fewest_contig",6,1,1070.2,1282
"fewest_contig",6,1,1070.1,1282
"fewest_contig",6,1,1070.3,1282.5
"fewest_contig",6,1,1070.1,1282.5
"fewest_contig",6,1,1070.2,1282.4
"fewest_contig",6,1,1070,1282.4
"fewest_contig",6,1,1070,1282.4
"fewest_contig",6,1,1070,1282.4
"fewest_contig",6,1,1070.1,1282.7
"fewest_contig",6,1,1070.3,1282.7
"fewest_contig",6,1,1070.3,1283
"fewest_contig",6,1,1070.5,1283
"fewest_contig",6,1,1070.5,1283.2
"fewest_contig",6,1,1070.4,1283.2
"fewest_contig",6,1,1070.4,1283.4
"fewest_contig",6,1,1070.2,1283.4
"fewest_contig",6,1,1070.1,1283.5
"fewest_contig",6,1,1070,1283.5
"fewest_contig",6,1,1069.9,1283.1
"fewest_contig",6,1,1069.8,1283.4
"fewest_contig",6,1,1069.9,1283.5
"fewest_contig",6,1,1070,1283.8
"fewest_contig",6,1,1070.2,1283.7
"fewest_contig",6,1,1070.2,1284.1
"fewest_contig",6,1,1070,1284.3
