"year","fecid","stab","dnum","last","first","party","nonpartisan","ran_prim","unopposed","prim_votes","won_nom","rivals","on_gen","ge_win","fec_flag","pid","how","denied","contested","prim_total","prim_share"
2014,"H8IL18043","IL","18","Schock","Aaron","R",FALSE,TRUE,FALSE,82412,TRUE,0,TRUE,TRUE,TRUE,"S001179","FEC candidate id",FALSE,FALSE,82412,100
2014,"H4IN01012","IN","01","Visclosky","Peter J.","D",FALSE,TRUE,FALSE,34446,TRUE,0,TRUE,TRUE,TRUE,"V000108","FEC candidate id",FALSE,FALSE,34446,100
2014,"H0IN02190","IN","02","Walorski","Jackie","R",FALSE,TRUE,FALSE,28641,TRUE,0,TRUE,TRUE,TRUE,"W000813","exact",FALSE,FALSE,28641,100
2014,"H0IN03198","IN","03","Stutzman","Marlin A.","R",FALSE,TRUE,FALSE,48837,TRUE,2,TRUE,TRUE,TRUE,"S001188","FEC candidate id",FALSE,TRUE,59799,81.6686
2014,"H0IN04170","IN","04","Rokita","Todd","R",FALSE,TRUE,FALSE,43179,TRUE,1,TRUE,TRUE,TRUE,"R000592","FEC candidate id",FALSE,TRUE,60651,71.1926
2014,"H2IN05082","IN","05","Brooks","Susan","R",FALSE,TRUE,FALSE,34996,TRUE,2,TRUE,TRUE,TRUE,"B001284","exact",FALSE,TRUE,48113,72.7371
2014,"H0IN02125","IN","06","Messer","Luke","R",FALSE,TRUE,FALSE,49094,TRUE,0,TRUE,TRUE,TRUE,"M001189","exact",FALSE,FALSE,49094,100
2014,"H8IN07184","IN","07","Carson","André","D",FALSE,TRUE,FALSE,19446,TRUE,3,TRUE,TRUE,TRUE,"C001072","FEC candidate id",FALSE,TRUE,21827,89.0915
2014,"H0IN08114","IN","08","Bucshon","Larry D.","R",FALSE,TRUE,FALSE,30967,TRUE,1,TRUE,TRUE,TRUE,"B001275","FEC candidate id",FALSE,TRUE,41372,74.8501
2014,"H0IN09070","IN","09","Young","Todd","R",FALSE,TRUE,FALSE,30402,TRUE,2,TRUE,TRUE,TRUE,"Y000064","FEC candidate id",FALSE,TRUE,38302,79.3744
2014,"H6KS01146","KS","01","Huelskamp","Tim","R",FALSE,TRUE,FALSE,42847,TRUE,1,TRUE,TRUE,TRUE,"H001057","FEC candidate id",FALSE,TRUE,77955,54.9638
2014,"H8KS02090","KS","02","Jenkins","Lynn","R",FALSE,TRUE,FALSE,41850,TRUE,1,TRUE,TRUE,TRUE,"J000290","FEC candidate id",FALSE,TRUE,60530,69.1393
2014,"H0KS03137","KS","03","Yoder","Kevin","R",FALSE,TRUE,FALSE,47319,TRUE,0,TRUE,TRUE,TRUE,"Y000063","FEC candidate id",FALSE,FALSE,47319,100
2014,"H0KS04051","KS","04","Pompeo","Mike","R",FALSE,TRUE,FALSE,43564,TRUE,1,TRUE,TRUE,TRUE,"P000602","FEC candidate id",FALSE,TRUE,69541,62.6451
2014,"H4KY01040","KY","01","Whitfield","Ed","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"W000413","exact",FALSE,FALSE,NA,NA
2014,"H8KY02031","KY","02","Guthrie","S. Brett","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"G000558","exact",FALSE,FALSE,NA,NA
2014,"H6KY03124","KY","03","Yarmuth","John A.","D",FALSE,TRUE,FALSE,52026,TRUE,1,TRUE,TRUE,TRUE,"Y000062","FEC candidate id",FALSE,TRUE,59773,87.0393
2014,"H2KY04121","KY","04","Massie","Thomas","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"M001184","exact",FALSE,FALSE,NA,NA
2014,"H0KY05015","KY","05","Rogers","Harold ""Hal""","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"R000395","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H0KY06104","KY","06","Barr","Andy","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"B001282","exact",FALSE,FALSE,NA,NA
2014,"H0LA01087","LA","01","Scalise","Steve","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"S001176","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H8LA02054","LA","02","Richmond","Cedric","D",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"R000588","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H4LA07029","LA","03","Boustany","Charles W., Jr.","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"B001255","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H8LA04225","LA","04","Fleming","John","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"F000456","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H4AL05130","LA","05","McAllister","Vance M.","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,FALSE,TRUE,"M001192","exact",FALSE,FALSE,NA,NA
2014,"H8MA02041","MA","01","Neal","Richard E.","D",FALSE,TRUE,FALSE,43225,TRUE,0,TRUE,TRUE,TRUE,"N000015","FEC candidate id",FALSE,FALSE,43225,100
2014,"H4MA03022","MA","02","McGovern","James P.","D",FALSE,TRUE,FALSE,39852,TRUE,0,TRUE,TRUE,TRUE,"M000312","FEC candidate id",FALSE,FALSE,39852,100
2014,"H8MA05143","MA","03","Tsongas","Nicola S.","D",FALSE,TRUE,FALSE,39152,TRUE,0,TRUE,TRUE,TRUE,"T000465","FEC candidate id",FALSE,FALSE,39152,100
2014,"H2MA04073","MA","04","Kennedy","Joseph P., III","D",FALSE,TRUE,FALSE,44606,TRUE,0,TRUE,TRUE,TRUE,"K000379","exact",FALSE,FALSE,44606,100
2014,"H4MA05084","MA","05","Clark","Katherine M.","D",FALSE,TRUE,FALSE,57014,TRUE,1,TRUE,TRUE,TRUE,"C001101","exact",FALSE,TRUE,70084,81.351
2014,"H4MA06033","MA","06","Tierney","John F.","D",FALSE,TRUE,FALSE,28915,FALSE,4,FALSE,FALSE,TRUE,"T000266","FEC candidate id",TRUE,TRUE,72001,40.1592
2014,"H8MA08071","MA","07","Capuano","Michael E.","D",FALSE,TRUE,FALSE,45292,TRUE,0,TRUE,TRUE,TRUE,"C001037","FEC candidate id",FALSE,FALSE,45292,100
2014,"H2MA09072","MA","08","Lynch","Stephen F.","D",FALSE,TRUE,FALSE,51077,TRUE,0,TRUE,TRUE,TRUE,"L000562","FEC candidate id",FALSE,FALSE,51077,100
2014,"H0MA10082","MA","09","Keating","William Richard","D",FALSE,TRUE,FALSE,42716,TRUE,0,TRUE,TRUE,TRUE,"K000375","FEC candidate id",FALSE,FALSE,42716,100
2014,"H8MD01094","MD","01","Harris","Andy","R",FALSE,TRUE,FALSE,45477,TRUE,1,TRUE,TRUE,TRUE,"H001052","FEC candidate id",FALSE,TRUE,58390,77.8849
2014,"H2MD02160","MD","02","Ruppersberger","C. A. Dutch","D",FALSE,TRUE,FALSE,43614,TRUE,2,TRUE,TRUE,TRUE,"R000576","FEC candidate id",FALSE,TRUE,56228,77.5663
2014,"H6MD03292","MD","03","Sarbanes","John","D",FALSE,TRUE,FALSE,54926,TRUE,1,TRUE,TRUE,TRUE,"S001168","FEC candidate id",FALSE,TRUE,64490,85.1698
2014,"H6MD04183","MD","04","Edwards","Donna F.","D",FALSE,TRUE,FALSE,53648,TRUE,1,TRUE,TRUE,TRUE,"E000290","FEC candidate id",FALSE,TRUE,61669,86.9935
2014,"H2MD05155","MD","05","Hoyer","Steny H.","D",FALSE,TRUE,FALSE,57240,TRUE,0,TRUE,TRUE,TRUE,"H000874","FEC candidate id",FALSE,FALSE,57240,100
2014,"H2MD06195","MD","06","Delaney","John K.","D",FALSE,TRUE,FALSE,33289,TRUE,0,TRUE,TRUE,TRUE,"D000620","exact",FALSE,FALSE,33289,100
2014,"H6MD07160","MD","07","Cummings","Elijah","D",FALSE,TRUE,FALSE,69790,TRUE,2,TRUE,TRUE,TRUE,"C000984","FEC candidate id",FALSE,TRUE,77036,90.594
2014,"H2MD08126","MD","08","Van Hollen","Chris","D",FALSE,TRUE,FALSE,60556,TRUE,2,TRUE,TRUE,TRUE,"V000128","FEC candidate id",FALSE,TRUE,66340,91.2813
2014,"H8ME01120","ME","01","Pingree","Chellie","D",FALSE,TRUE,FALSE,30950,TRUE,0,TRUE,TRUE,TRUE,"P000597","FEC candidate id",FALSE,FALSE,30950,100
2014,"H0MI01088","MI","01","Benishek","Dan","R",FALSE,TRUE,FALSE,49540,TRUE,1,TRUE,TRUE,TRUE,"B001271","FEC candidate id",FALSE,TRUE,71037,69.7383
2014,"H0MI02094","MI","02","Huizenga","Bill","R",FALSE,TRUE,FALSE,54416,TRUE,0,TRUE,TRUE,TRUE,"H001058","FEC candidate id",FALSE,FALSE,54416,100
2014,"H0MI03126","MI","03","Amash","Justin","R",FALSE,TRUE,FALSE,39706,TRUE,1,TRUE,TRUE,TRUE,"A000367","FEC candidate id",FALSE,TRUE,69128,57.4384
2014,"H2MI05119","MI","05","Kildee","Daniel T.","D",FALSE,TRUE,FALSE,46065,TRUE,0,TRUE,TRUE,TRUE,"K000380","exact",FALSE,FALSE,46065,100
2014,"H6MI04113","MI","06","Upton","Fred","R",FALSE,TRUE,FALSE,37731,TRUE,1,TRUE,TRUE,TRUE,"U000031","FEC candidate id",FALSE,TRUE,53014,71.1718
2014,"H4MI07103","MI","07","Walberg","Tim","R",FALSE,TRUE,FALSE,38046,TRUE,1,TRUE,TRUE,TRUE,"W000798","FEC candidate id",FALSE,TRUE,47980,79.2955
2014,"H2MI17023","MI","09","Levin","Sander","D",FALSE,TRUE,FALSE,40877,TRUE,0,TRUE,TRUE,TRUE,"L000263","FEC candidate id",FALSE,FALSE,40877,100
2014,"H6MI12181","MI","10","Miller","Candice S.","R",FALSE,TRUE,FALSE,55272,TRUE,0,TRUE,TRUE,TRUE,"M001150","FEC candidate id",FALSE,FALSE,55272,100
2014,"H2MI11133","MI","11","Bentivolio","Kerry Lynn","R",FALSE,TRUE,FALSE,21254,FALSE,1,TRUE,FALSE,TRUE,"B001280","exact",TRUE,TRUE,63262,33.5968
2014,"H6MI01028","MI","13","Conyers","John, Jr.","D",FALSE,TRUE,FALSE,42005,TRUE,1,TRUE,TRUE,TRUE,"C000714","FEC candidate id",FALSE,TRUE,56855,73.8809
2014,"H6MN01174","MN","01","Walz","Tim","D",FALSE,TRUE,FALSE,19983,TRUE,0,TRUE,TRUE,TRUE,"W000799","FEC candidate id",FALSE,FALSE,19983,100
2014,"H8MN06047","MN","02","Kline","John","R",FALSE,TRUE,FALSE,18236,TRUE,0,TRUE,TRUE,TRUE,"K000363","FEC candidate id",FALSE,FALSE,18236,100
2014,"H8MN03077","MN","03","Paulsen","Erik","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"P000594","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H0MN04049","MN","04","McCollum","Betty","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"M001143","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H6MN05183","MN","05","Ellison","Keith","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"E000288","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H2MN07014","MN","07","Peterson","Collin C.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"P000258","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H2MN08111","MN","08","Nolan","Rick","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"N000127","exact",FALSE,FALSE,NA,NA
2014,"H0MO01066","MO","01","Clay","Lacy","D",FALSE,TRUE,FALSE,69650,TRUE,0,TRUE,TRUE,TRUE,"C001049","exact",FALSE,FALSE,69650,100
2014,"H2MO02102","MO","02","Wagner","Ann","R",FALSE,TRUE,FALSE,55322,TRUE,0,TRUE,TRUE,TRUE,"W000812","exact",FALSE,FALSE,55322,100
2014,"H8MO09153","MO","03","Luetkemeyer","Blaine","R",FALSE,TRUE,FALSE,71030,TRUE,2,TRUE,TRUE,TRUE,"L000569","FEC candidate id",FALSE,TRUE,89396,79.4555
2014,"H0MO04086","MO","04","Hartzler","Vicky","R",FALSE,TRUE,FALSE,65404,TRUE,1,TRUE,TRUE,TRUE,"H001053","FEC candidate id",FALSE,TRUE,87535,74.7175
2014,"H4MO05234","MO","05","Cleaver","Emanuel, II","D",FALSE,TRUE,FALSE,44296,TRUE,4,TRUE,TRUE,TRUE,"C001061","FEC candidate id",FALSE,TRUE,53993,82.0403
2014,"H0MO06073","MO","06","Graves","Sam","R",FALSE,TRUE,FALSE,56789,TRUE,3,TRUE,TRUE,TRUE,"G000546","FEC candidate id",FALSE,TRUE,74142,76.5949
2014,"H0MO07113","MO","07","Long","Billy","R",FALSE,TRUE,FALSE,55505,TRUE,1,TRUE,TRUE,TRUE,"L000576","FEC candidate id",FALSE,TRUE,89003,62.3631
2014,"H4MO08162","MO","08","Smith","Jason","R",FALSE,TRUE,FALSE,66511,TRUE,0,TRUE,TRUE,TRUE,"S001195","exact",FALSE,FALSE,66511,100
2014,"H0MS01043","MS","01","Nunnelee","Alan","R",FALSE,TRUE,FALSE,56550,TRUE,0,TRUE,TRUE,TRUE,"N000186","FEC candidate id",FALSE,FALSE,56550,100
2014,"H4MS02068","MS","02","Thompson","Bennie G.","D",FALSE,TRUE,FALSE,41618,TRUE,1,TRUE,TRUE,TRUE,"T000193","FEC candidate id",FALSE,TRUE,43478,95.722
2014,"H8MS03067","MS","03","Harper","Gregg","R",FALSE,TRUE,FALSE,85674,TRUE,1,TRUE,TRUE,TRUE,"H001045","FEC candidate id",FALSE,TRUE,92932,92.19
2014,"H0MS04120","MS","04","Palazzo","Steven McCarty","R",FALSE,TRUE,FALSE,54268,TRUE,4,TRUE,TRUE,TRUE,"P000601","FEC candidate id",FALSE,TRUE,107389,50.534
2014,"H4NC01046","NC","01","Butterfield","G. K.","D",FALSE,TRUE,FALSE,60847,TRUE,1,TRUE,TRUE,TRUE,"B001251","FEC candidate id",FALSE,TRUE,74994,81.1358
2014,"H0NC02059","NC","02","Ellmers","Renee","R",FALSE,TRUE,FALSE,21412,TRUE,1,TRUE,TRUE,TRUE,"E000291","FEC candidate id",FALSE,TRUE,36457,58.7322
2014,"H2NC01081","NC","03","Jones","Walter","R",FALSE,TRUE,FALSE,22616,TRUE,2,TRUE,TRUE,TRUE,"J000255","FEC candidate id",FALSE,TRUE,44438,50.8934
2014,"H6NC04037","NC","04","Price","David","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"P000523","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H4NC05146","NC","05","Foxx","Virginia","R",FALSE,TRUE,FALSE,49572,TRUE,1,TRUE,TRUE,TRUE,"F000450","FEC candidate id",FALSE,TRUE,65747,75.3981
2014,"H2NC08185","NC","08","Hudson","Richard","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"H001067","exact",FALSE,FALSE,NA,NA
2014,"H2NC09134","NC","09","Pittenger","Robert","R",FALSE,TRUE,FALSE,29505,TRUE,1,TRUE,TRUE,TRUE,"P000606","exact",FALSE,TRUE,43651,67.593
2014,"H4NC10047","NC","10","McHenry","Patrick","R",FALSE,TRUE,FALSE,29400,TRUE,1,TRUE,TRUE,TRUE,"M001156","FEC candidate id",FALSE,TRUE,37673,78.04
2014,"H2NC11080","NC","11","Meadows","Mark","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"M001187","exact",FALSE,FALSE,NA,NA
2014,"H2NC13110","NC","13","Holding","George","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"H001065","exact",FALSE,FALSE,NA,NA
2014,"H0ND01026","ND","00","Cramer","Kevin","R",FALSE,TRUE,FALSE,50188,TRUE,0,TRUE,TRUE,TRUE,"C001096","exact",FALSE,FALSE,50188,100
2014,"H4NE01064","NE","01","Fortenberry","Jeff","R",FALSE,TRUE,FALSE,61171,TRUE,2,TRUE,TRUE,TRUE,"F000449","FEC candidate id",FALSE,TRUE,70638,86.5979
2014,"H8NE02139","NE","02","Terry","Lee","R",FALSE,TRUE,FALSE,25169,TRUE,1,TRUE,FALSE,TRUE,"T000459","FEC candidate id",FALSE,TRUE,47128,53.4056
2014,"H6NE03115","NE","03","Smith","Adrian","R",FALSE,TRUE,FALSE,66586,TRUE,1,TRUE,TRUE,TRUE,"S001172","FEC candidate id",FALSE,TRUE,97582,68.2359
2014,"H6NH01230","NH","01","Shea-Porter","Carol","D",FALSE,TRUE,FALSE,16956,TRUE,0,TRUE,FALSE,TRUE,"S001170","FEC candidate id",FALSE,FALSE,16956,100
2014,"H0NH02181","NH","02","Kuster","Ann McLane","D",FALSE,TRUE,FALSE,21269,TRUE,0,TRUE,TRUE,TRUE,"K000382","exact",FALSE,FALSE,21269,100
2014,"H2NJ02037","NJ","02","LoBiondo","Frank A.","R",FALSE,TRUE,FALSE,14294,TRUE,1,TRUE,TRUE,TRUE,"L000554","FEC candidate id",FALSE,TRUE,17331,82.4765
2014,"H8NJ04014","NJ","04","Smith","Christopher H.","R",FALSE,TRUE,FALSE,14810,TRUE,0,TRUE,TRUE,TRUE,"S000522","FEC candidate id",FALSE,FALSE,14810,100
2014,"H8NJ05052","NJ","05","Garrett","Scott","R",FALSE,TRUE,FALSE,15972,TRUE,0,TRUE,TRUE,TRUE,"G000548","FEC candidate id",FALSE,FALSE,15972,100
2014,"H8NJ03073","NJ","06","Pallone","Frank , Jr.","D",FALSE,TRUE,FALSE,11358,TRUE,0,TRUE,TRUE,TRUE,"P000034","FEC candidate id",FALSE,FALSE,11358,100
2014,"H6NJ12136","NJ","07","Lance","Leonard","R",FALSE,TRUE,FALSE,15900,TRUE,1,TRUE,TRUE,TRUE,"L000567","FEC candidate id",FALSE,TRUE,29208,54.4371
2014,"H6NJ13191","NJ","08","Sires","Albio","D",FALSE,TRUE,FALSE,25641,TRUE,0,TRUE,TRUE,TRUE,"S001165","FEC candidate id",FALSE,FALSE,25641,100
2014,"H6NJ08118","NJ","09","Pascrell","Bill, Jr.","D",FALSE,TRUE,FALSE,12907,TRUE,0,TRUE,TRUE,TRUE,"P000096","exact",FALSE,FALSE,12907,100
2014,"H2NJ10154","NJ","10","Payne","Donald M., Jr.","D",FALSE,TRUE,FALSE,24490,TRUE,3,TRUE,TRUE,TRUE,"P000604","exact",FALSE,TRUE,26838,91.2512
2014,"H2NJ05014","NJ","11","Frelinghuysen","Rodney P.","R",FALSE,TRUE,FALSE,15697,TRUE,1,TRUE,TRUE,TRUE,"F000372","FEC candidate id",FALSE,TRUE,23525,66.7248
2014,"H8NM01257","NM","01","Lujan Grisham","Michelle","D",FALSE,TRUE,FALSE,29133,TRUE,0,TRUE,TRUE,TRUE,"L000580","exact",FALSE,FALSE,29133,100
2014,"H2NM02126","NM","02","Pearce","Steve","R",FALSE,TRUE,FALSE,24598,TRUE,0,TRUE,TRUE,TRUE,"P000588","FEC candidate id",FALSE,FALSE,24598,100
2014,"H8NM03196","NM","03","Lujan","Ben R.","D",FALSE,TRUE,FALSE,50709,TRUE,1,TRUE,TRUE,TRUE,"L000570","FEC candidate id",FALSE,TRUE,57916,87.5561
2014,"H8NV03036","NV","01","Titus","Dina","D",FALSE,TRUE,FALSE,12966,TRUE,1,TRUE,TRUE,TRUE,"T000468","exact",FALSE,TRUE,15072,86.0271
2014,"H2NV02395","NV","02","Amodei","Mark E.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"A000369","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H0NV03058","NV","03","Heck","Joe","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"H001055","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H2NV04011","NV","04","Horsford","Steven A.","D",FALSE,TRUE,FALSE,16269,TRUE,2,TRUE,FALSE,TRUE,"H001066","exact",FALSE,TRUE,19299,84.2997
2014,"H2NY01067","NY","01","Bishop","Timothy H.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"B001242","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H2NY03089","NY","02","King","Peter T.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"K000210","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H0NY02085","NY","03","Israel","Steve J.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"I000057","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H8NY06048","NY","05","Meeks","Gregory  W.","D",FALSE,TRUE,FALSE,8119,TRUE,1,TRUE,TRUE,TRUE,"M001137","FEC candidate id",FALSE,TRUE,10142,80.0532
2014,"H2NY06116","NY","06","Meng","Grace","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"M001188","exact",FALSE,FALSE,NA,NA
2014,"H2NY00010","NY","07","Valezquez","Nydia M.","D",FALSE,TRUE,FALSE,7627,TRUE,1,TRUE,TRUE,TRUE,"V000081","edit distance <= 2",FALSE,TRUE,9423,80.9403
2014,"H2NY10092","NY","08","Jeffries","Hakeem S.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"J000294","exact",FALSE,FALSE,NA,NA
2014,"H4NY11138","NY","09","Clarke","Yvette D.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"C001067","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H2NY17071","NY","10","Nadler","Jerrold L.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"N000002","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H0NY13074","NY","11","Grimm","Michael G.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"G000569","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H2NY14037","NY","12","Maloney","Carolyn B.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"M000087","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H6NY19029","NY","13","Rangel","Charles B.","D",FALSE,TRUE,FALSE,23865,TRUE,3,TRUE,TRUE,TRUE,"R000053","FEC candidate id",FALSE,TRUE,50042,47.6899
2014,"H8NY07046","NY","14","Crowley","Joseph","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"C001038","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H0NY18065","NY","15","Serrano","Jose E.","D",FALSE,TRUE,FALSE,10346,TRUE,1,TRUE,TRUE,TRUE,"S000248","FEC candidate id",FALSE,TRUE,11350,91.1542
2014,"H8NY19058","NY","16","Engel","Eliot L.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"E000179","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H8NY20056","NY","17","Lowey","Nita M.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"L000480","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H2NY22139","NY","18","Maloney","Sean Patrick","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"M001185","exact",FALSE,FALSE,NA,NA
2014,"H0NY20095","NY","19","Gibson","Christopher P.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"G000564","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H8NY21203","NY","20","Tonko","Paul D.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"T000469","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H8NY24066","NY","22","Hanna","Richard L.","R",FALSE,TRUE,FALSE,16119,TRUE,1,TRUE,TRUE,TRUE,"H001051","FEC candidate id",FALSE,TRUE,30119,53.5177
2014,"H0NY29054","NY","23","Reed","Thomas W., II","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"R000585","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H6NY25125","NY","24","Maffei","Daniel B.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,FALSE,TRUE,"M001171","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H6NY03031","NY","25","Slaughter","Louise M.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"S000480","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H4NY27076","NY","26","Higgins","Brian","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"H001038","FEC candidate id",FALSE,FALSE,NA,NA
2014,"H8NY29032","NY","27","Collins","Chris","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"C001092","exact",FALSE,FALSE,NA,NA
2014,"H8OH01043","OH","01","Chabot","Steve","R",FALSE,TRUE,FALSE,31953,TRUE,0,TRUE,TRUE,TRUE,"C000266","FEC candidate id",FALSE,FALSE,31953,100
2014,"H2OH02085","OH","02","Wenstrup","Brad","R",FALSE,TRUE,FALSE,37134,TRUE,0,TRUE,TRUE,TRUE,"W000815","exact",FALSE,FALSE,37134,100
2014,"H2OH03125","OH","03","Beatty","Joyce B.","D",FALSE,TRUE,FALSE,25151,TRUE,0,TRUE,TRUE,TRUE,"B001281","exact",FALSE,FALSE,25151,100
2014,"H6OH04082","OH","04","Jordan","Jim","R",FALSE,TRUE,FALSE,47967,TRUE,0,TRUE,TRUE,TRUE,"J000289","FEC candidate id",FALSE,FALSE,47967,100
2014,"H8OH05036","OH","05","Latta","Bob","R",FALSE,TRUE,FALSE,42288,TRUE,0,TRUE,TRUE,TRUE,"L000566","exact",FALSE,FALSE,42288,100
2014,"H0OH06189","OH","06","Johnson","Bill","R",FALSE,TRUE,FALSE,30799,TRUE,0,TRUE,TRUE,TRUE,"J000292","FEC candidate id",FALSE,FALSE,30799,100
2014,"H0OH18077","OH","07","Gibbs","Bob","R",FALSE,TRUE,FALSE,32839,TRUE,0,TRUE,TRUE,TRUE,"G000563","FEC candidate id",FALSE,FALSE,32839,100
2014,"H0OH08029","OH","08","Boehner","John A.","R",FALSE,TRUE,FALSE,47261,TRUE,2,TRUE,TRUE,TRUE,"B000589","FEC candidate id",FALSE,TRUE,66103,71.496
2014,"H2OH09031","OH","09","Kaptur","Marcy","D",FALSE,TRUE,FALSE,32464,TRUE,0,TRUE,TRUE,TRUE,"K000009","FEC candidate id",FALSE,FALSE,32464,100
2014,"H2OH03067","OH","10","Turner","Mike","R",FALSE,TRUE,FALSE,32550,TRUE,1,TRUE,TRUE,TRUE,"T000463","FEC candidate id",FALSE,TRUE,40764,79.8499
2014,"H8OH11141","OH","11","Fudge","Marcia L.","D",FALSE,TRUE,FALSE,55088,TRUE,0,TRUE,TRUE,TRUE,"F000455","FEC candidate id",FALSE,FALSE,55088,100
2014,"H0OH12062","OH","12","Tiberi","Pat","R",FALSE,TRUE,FALSE,46186,TRUE,0,TRUE,TRUE,TRUE,"T000462","FEC candidate id",FALSE,FALSE,46186,100
2014,"H2OH17109","OH","13","Ryan","Tim","D",FALSE,TRUE,FALSE,45585,TRUE,1,TRUE,TRUE,TRUE,"R000577","FEC candidate id",FALSE,TRUE,53601,85.0451
2014,"H2OH14064","OH","14","Joyce","David P.","R",FALSE,TRUE,FALSE,27547,TRUE,1,TRUE,TRUE,TRUE,"J000295","exact",FALSE,TRUE,50093,54.9917
