"GEOID20","white","black","hispanic","asian","aian"
"131530212053007",52,5,3,0,0
"131530212053008",46,9,1,0,0
"131530212053009",65,6,0,3,0
"131530212053010",37,3,0,0,0
"131530212053011",11,2,6,1,0
"131530212053012",29,5,4,0,0
"131530212053013",19,4,2,0,0
"131530212053014",0,0,0,0,0
"131530212053015",0,0,0,0,0
"131530212053016",1,8,2,0,0
"131530212053017",0,0,0,0,0
"131530212061000",102,107,0,0,0
"131530212061001",4,13,2,0,0
"131530212061002",0,10,7,0,0
"131530212061003",0,3,0,0,0
"131530212061004",0,1,0,0,0
"131530212061005",0,0,0,0,0
"131530212061006",7,110,0,0,0
"131530212061007",0,0,0,0,0
"131530212061008",0,0,0,0,0
"131530212061009",2,37,4,0,0
"131530212061010",0,32,1,0,0
"131530212061011",0,14,3,0,0
"131530212061012",0,3,1,0,0
"131530212061013",30,39,4,0,0
"131530212061014",6,0,0,0,0
"131530212061015",0,4,1,0,0
"131530212061016",0,10,1,0,0
"131530212061017",3,15,2,0,0
"131530212061018",0,19,0,0,0
"131530212061019",5,0,0,0,0
"131530212061020",0,20,3,1,0
"131530212061021",4,27,0,0,0
"131530212061022",0,10,7,0,0
"131530212061023",7,2,5,0,0
"131530212061024",0,0,0,0,0
"131530212061025",0,0,0,0,0
"131530212061026",0,0,0,0,0
"131530212061027",0,0,0,0,0
"131530212061028",1,0,1,0,0
"131530212061029",0,0,0,0,0
"131530212061030",0,0,0,0,0
"131530212062000",1,2,7,0,0
"131530212062001",0,0,0,0,0
"131530212062002",0,0,0,0,0
"131530212062003",0,0,0,0,0
"131530212062004",71,13,4,1,0
"131530212062005",53,10,12,0,0
"131530212062006",119,77,10,0,0
"131530212062007",19,8,1,0,0
"131530212062008",11,24,5,0,0
"131530212062009",2,11,2,0,0
"131530212062010",15,10,4,0,0
"131530212062011",26,4,0,0,0
"131530212062012",8,5,3,0,0
"131530212062013",19,27,1,0,0
"131530212062014",0,0,0,0,0
"131530212062015",15,16,14,4,0
"131530212062016",23,14,1,0,0
"131530212062017",10,3,0,0,0
"131530212062018",0,9,4,0,0
"131530212062019",0,0,0,0,0
"131530212062020",0,0,0,0,0
"131530212062021",1,3,8,0,0
"131530212062022",0,0,0,0,0
"131530212062023",0,2,0,3,0
"131530212062024",0,0,0,0,0
"131530212062025",0,0,0,0,0
"131530212063000",0,0,0,0,0
"131530212063001",0,0,0,0,0
"131530212063002",0,0,0,0,0
"131530212063003",0,0,0,0,0
"131530212063004",54,133,2,2,0
"131530212063005",19,49,0,0,0
"131530212063006",0,0,0,0,0
"131530212063007",0,0,0,0,0
"131530212063008",5,6,3,0,0
"131530212063009",0,0,0,0,0
"131530212063010",233,440,14,7,0
"131530212063011",1,21,6,0,0
"131530212063012",5,17,6,2,0
"131530212063013",0,0,0,0,0
"131530212063014",0,0,0,0,0
"131530212063015",0,0,0,0,0
"131530213001000",43,0,0,0,0
"131530213001001",0,0,0,0,0
"131530213001002",0,0,0,0,0
"131530213001003",0,0,0,0,0
"131530213001004",0,0,0,0,0
"131530213001005",0,8,3,0,0
"131530213001006",0,0,0,0,0
"131530213001007",0,5,0,0,0
"131530213001008",31,0,4,0,0
"131530213001009",0,0,0,0,0
"131530213001010",0,0,0,0,0
"131530213001011",3,0,1,0,0
"131530213001012",48,0,0,0,0
"131530213001013",17,4,3,0,0
"131530213001014",0,0,0,0,0
"131530213001015",0,0,0,0,0
"131530213001016",0,0,0,0,0
"131530213001017",171,5,1,0,0
"131530213001018",20,5,0,0,0
"131530213001019",0,0,0,0,0
"131530213001020",6,4,2,0,0
"131530213001021",0,0,0,0,0
"131530213001022",0,0,0,0,0
"131530213001023",0,0,0,0,0
"131530213001024",0,0,0,0,0
"131530213001025",5,2,1,0,0
"131530213001026",196,182,9,22,0
"131530213001027",0,0,0,0,0
"131530213001028",0,0,0,0,0
"131530213001029",4,1,0,0,0
"131530213001030",0,0,0,0,0
"131530213001031",33,18,2,0,0
"131530213001032",163,5,1,0,0
"131530213001033",45,2,0,0,0
"131530213001034",46,5,3,2,0
"131530213001035",88,6,0,5,0
"131530213001036",22,4,0,1,0
"131530213001037",17,1,4,0,0
"131530213001038",0,0,0,0,0
"131530213001039",0,0,0,0,0
"131530213001040",0,0,0,0,0
"131530213001041",0,0,0,0,0
"131530213001042",53,13,2,0,0
"131530213001043",1,4,0,0,1
"131530213001044",0,0,0,0,0
"131530213001045",6,2,1,0,0
"131530213001046",0,0,0,0,0
"131530213001047",0,0,0,0,0
"131530213001048",19,13,2,0,0
"131530213001049",5,1,0,0,0
"131530213001050",2,3,3,0,0
"131530213001051",0,0,0,0,0
"131530213001052",0,0,0,0,0
"131530213002000",22,174,1,5,0
"131530213002001",2,23,1,0,0
"131530213002002",0,0,0,0,0
"131530213002003",0,0,0,0,0
"131530213002004",39,139,0,1,0
"131530213002005",3,15,3,0,0
"131530213002006",0,0,0,0,0
"131530213002007",20,63,7,0,0
"131530213002008",4,36,0,0,0
"131530213002009",126,34,1,0,0
"131530213002010",6,25,0,0,3
"131530213002011",8,32,2,1,0
"131530213002012",2,18,0,1,0
"131530213002013",13,40,0,2,0
"131530213002014",0,0,0,0,0
"131530213003000",0,0,0,0,0
"131530213003001",18,25,2,0,0
"131530213003002",20,1,2,1,0
"131530213003003",17,15,0,0,0
"131530213003004",0,0,0,0,0
"131530213003005",0,0,0,0,0
"131530213003006",0,0,0,0,0
"131530213003007",0,0,0,0,0
"131530213003008",0,0,0,0,0
"131530213003009",0,0,0,0,0
"131530213003010",0,0,0,0,0
"131530213003011",0,0,0,0,0
"131530213003012",7,1,0,0,0
"131530213003013",4,0,0,0,0
"131530213003014",0,0,0,0,0
"131530213003015",55,22,0,0,0
"131530213003016",0,0,0,0,0
"131530213003017",69,12,4,0,0
"131530213003018",77,4,3,0,0
"131530213003019",5,5,0,0,0
"131530213003020",0,0,0,0,0
"131530213003021",0,0,0,0,0
"131530213003022",44,9,3,0,0
"131530213003023",4,0,0,0,0
"131530213003024",0,0,0,0,0
"131530213003025",0,0,0,0,0
"131530213003026",11,1,2,6,0
"131530213003027",6,13,2,2,0
"131530213003028",0,0,0,0,0
"131530213003029",0,0,0,0,0
"131530213003030",41,27,2,0,0
"131530213003031",0,0,0,2,0
"131530213003032",0,0,0,0,0
"131530213003033",0,0,0,0,0
"131530213003034",26,14,0,3,0
"131530213003035",13,1,0,0,0
"131530213003036",2,0,0,0,0
"131530213003037",20,9,2,0,0
"131530213003038",0,0,0,0,0
"131530213003039",9,0,0,0,0
"131530213003040",33,28,0,0,0
"131530213003041",16,8,2,0,0
"131530213003042",0,0,0,0,0
"131530213003043",0,0,0,0,0
"131530213003044",6,2,0,0,0
"131530213003045",0,0,0,0,0
"131530213003046",18,10,0,0,0
"131530213003047",61,20,0,0,0
"131530213003048",9,1,0,0,0
"131530213003049",9,2,1,0,0
"131530213003050",18,0,0,0,0
"131530213003051",0,0,0,0,0
"131530213003052",0,0,0,0,0
"131530213003053",0,0,0,0,0
"131530213003054",40,13,0,0,0
"131530213003055",0,0,0,0,0
"131530213003056",62,37,0,0,0
"131530213003057",8,0,0,0,0
"131530213003058",0,0,0,0,0
"131530213003059",0,0,0,0,0
"131530213003060",0,0,0,0,0
"131530213003061",5,3,0,0,0
"131530213003062",33,4,1,2,0
"131530213003063",0,0,0,0,0
"131530213003064",8,1,0,0,0
"131530213003065",0,0,0,0,0
"131530213003066",5,1,0,0,0
"131530213003067",21,28,1,0,0
"131530213003068",4,2,2,0,0
"131530213003069",8,17,1,0,0
"131530213003070",7,5,0,0,0
"131530213003071",3,0,0,0,0
"131530213003072",19,1,5,0,0
"131530213003073",0,0,0,0,0
"131530213003074",0,0,0,0,0
"131530213003075",30,0,1,0,0
"131530213003076",2,7,2,0,0
"131530213003077",0,0,0,0,0
"131530213003078",13,7,0,0,0
"131530213004000",0,0,0,0,0
"131530213004001",0,0,0,0,0
"131530213004002",0,0,0,0,0
"131530213004003",0,0,0,0,0
"131530213004004",0,0,0,0,0
"131530213004005",0,0,0,0,0
"131530213004006",0,0,0,0,0
"131530213004007",0,17,0,1,0
"131530213004008",7,21,1,1,0
"131530213004009",0,42,2,0,0
"131530213004010",0,14,2,0,0
"131530213004011",2,32,0,0,0
"131530213004012",7,63,3,0,0
"131530213004013",0,0,0,0,0
"131530213004014",0,0,0,0,0
"131530213004015",7,8,1,0,0
"131530213004016",3,63,0,5,0
"131530213004017",2,22,0,0,0
"131530213004018",0,1,0,0,0
"131530213004019",0,0,0,0,0
"131530213004020",0,0,0,0,0
"131530213004021",0,0,0,0,0
"131530213004022",0,14,0,1,0
"131530213004023",0,0,0,0,0
"131530213004024",0,0,0,0,0
"131530213004025",1,27,1,0,0
"131530213004026",17,7,0,2,0
"131530213004027",12,12,0,0,0
"131530213004028",2,3,0,0,0
"131530213004029",6,28,1,1,0
"131530213004030",0,0,0,0,0
"131530213004031",0,0,0,0,0
"131530213004032",0,0,0,0,0
"131530213004033",0,4,0,0,0
"131530213004034",0,0,0,0,0
"131530213004035",0,0,0,0,0
"131530213004036",0,0,0,0,0
"131530213004037",0,0,0,0,0
"131530213004038",0,0,0,0,0
"131530213004039",0,0,0,0,0
"131530213004040",0,0,0,0,0
"131530213004041",13,8,2,0,0
"131530213004042",1,8,0,0,0
"131530213004043",1,15,1,2,0
"131530213004044",0,15,2,0,0
"131530213004045",0,0,0,0,0
"131530213004046",0,0,0,0,0
"131530213004047",0,0,0,0,0
"131530213004048",0,0,0,0,0
"131530213004049",15,0,0,1,0
"131530213004050",0,0,0,0,0
"131530213004051",0,0,0,0,0
"131530213004052",0,0,0,0,0
"131530213004053",4,1,0,1,0
"131530213004054",0,0,0,0,0
"131530213004055",36,2,2,0,0
"131530213004056",0,0,0,0,0
"131530214011000",0,0,0,0,0
"131530214011001",379,19,4,0,0
"131530214011002",79,3,1,2,0
"131530214011003",0,0,0,0,0
"131530214011004",46,1,5,0,0
"131530214011005",31,4,1,0,0
"131530214011006",10,2,2,0,0
"131530214011007",54,36,4,0,0
"131530214011008",15,0,0,0,1
"131530214011009",20,3,2,0,0
"131530214011010",20,3,2,0,0
"131530214011011",6,3,3,0,0
"131530214011012",21,2,0,0,0
"131530214011013",40,4,2,0,0
"131530214011014",19,6,3,0,0
"131530214011015",35,10,1,0,0
"131530214011016",359,63,8,7,0
"131530214011017",0,0,0,0,0
"131530214011018",0,0,0,0,0
"131530214011019",82,24,1,7,0
"131530214011020",28,2,4,0,0
"131530214011021",58,5,0,0,0
"131530214011022",31,6,0,0,0
"131530214011023",28,16,1,0,0
"131530214011024",36,0,1,0,0
"131530214011025",28,5,6,0,0
"131530214011026",9,2,0,0,0
"131530214011027",45,0,0,0,0
"131530214011028",78,9,2,0,0
"131530214011029",14,0,3,0,0
"131530214011030",0,0,8,3,0
"131530214011031",6,3,1,0,0
"131530214011032",24,1,3,0,0
"131530214011033",13,3,1,0,0
"131530214011034",3,0,2,1,0
"131530214011035",92,5,0,0,0
"131530214011036",21,0,1,0,0
"131530214011037",8,2,0,0,0
"131530214011038",56,1,4,4,0
"131530214011039",0,0,0,0,0
"131530214011040",19,18,1,0,1
"131530214011041",0,0,0,0,0
"131530214011042",0,0,0,0,0
"131530214011043",27,1,3,0,0
"131530214012000",26,1,1,0,0
"131530214012001",11,2,0,0,0
"131530214012002",10,1,2,0,0
"131530214012003",9,0,5,0,0
"131530214012004",6,2,0,0,0
"131530214012005",2,0,2,0,0
"131530214012006",47,0,0,0,0
"131530214012007",8,1,2,0,0
"131530214012008",27,0,2,0,0
"131530214012009",20,1,0,0,0
"131530214012010",41,1,0,0,0
"131530214012011",1,5,0,0,0
"131530214012012",2,0,0,0,1
"131530214012013",51,3,3,0,0
"131530214012014",13,0,0,3,1
"131530214012015",23,1,0,2,0
"131530214012016",26,0,0,1,0
"131530214012017",17,3,2,0,0
"131530214012018",30,3,0,2,0
"131530214012019",15,1,0,0,0
"131530214012020",33,14,2,0,0
"131530214012021",0,0,0,0,0
"131530214012022",26,2,2,0,0
"131530214012023",17,8,4,2,0
"131530214012024",38,7,1,0,0
"131530214012025",27,0,0,0,1
"131530214012026",45,4,0,0,0
"131530214012027",5,6,1,0,0
"131530214012028",55,1,0,0,0
"131530214012029",54,8,1,0,0
"131530214012030",13,6,4,0,0
"131530214012031",23,8,2,0,0
"131530214012032",18,4,0,3,0
"131530214012033",38,9,1,7,0
"131530214012034",39,0,0,0,0
"131530214012035",9,4,0,0,0
"131530214012036",29,3,3,0,0
"131530214012037",7,13,3,0,0
"131530214012038",33,3,2,0,0
"131530214012039",42,12,2,0,0
"131530214013000",4,3,1,0,0
"131530214013001",108,180,2,0,0
"131530214013002",55,289,8,2,0
"131530214013003",0,0,0,0,0
"131530214013004",96,173,1,2,0
"131530214013005",0,0,0,0,0
"131530214013006",10,13,0,0,0
"131530214013007",37,4,1,1,0
"131530214013008",23,11,0,0,0
"131530214013009",221,357,13,3,0
"131530214013010",2,14,2,0,0
"131530214013011",14,1,4,0,0
"131530214013012",6,22,1,0,0
"131530214013013",44,6,1,0,0
"131530214013014",5,27,1,0,0
"131530214013015",0,0,0,0,0
"131530214013016",35,3,1,3,0
"131530214013017",22,15,0,0,0
"131530214013018",0,0,0,0,0
"131530214013019",61,12,8,1,0
"131530214013020",0,0,0,0,0
"131530214013021",5,3,0,0,0
"131530214013022",0,0,0,0,0
"131530214013023",0,1,1,4,0
"131530214013024",0,0,0,0,0
"131530214013025",20,3,7,1,0
"131530214013026",55,65,1,0,0
"131530214021000",0,0,0,0,0
"131530214021001",0,0,0,0,0
"131530214021002",1,1,0,2,0
"131530214021003",0,0,0,0,0
"131530214021004",0,0,0,0,0
"131530214021005",14,5,3,0,0
"131530214021006",46,1,1,0,0
"131530214021007",4,1,0,0,1
"131530214021008",12,3,4,0,0
"131530214021009",39,2,0,0,0
"131530214021010",4,0,0,1,0
"131530214021011",0,0,0,0,0
"131530214021012",0,0,0,0,0
"131530214021013",2,1,1,0,0
"131530214021014",4,0,0,2,0
"131530214021015",0,0,0,0,0
"131530214021016",0,0,0,0,0
"131530214021017",249,69,2,1,0
"131530214021018",1,1,0,0,0
"131530214021019",0,0,0,0,0
"131530214021020",37,1,1,0,0
"131530214021021",0,0,0,0,0
"131530214021022",0,0,0,0,0
"131530214021023",110,17,1,5,0
"131530214021024",44,1,2,1,0
"131530214021025",49,2,4,0,0
"131530214021026",10,0,1,0,0
"131530214021027",0,0,0,0,0
"131530214021028",0,0,0,0,0
"131530214021029",91,82,16,4,0
"131530214021030",5,6,0,0,0
"131530214021031",212,27,14,6,0
"131530214021032",0,0,0,0,0
"131530214021033",6,5,1,2,0
"131530214021034",0,0,0,0,0
"131530214021035",0,0,0,0,0
"131530214021036",0,0,0,0,0
"131530214021037",0,0,0,0,0
"131530214021038",0,0,0,0,0
"131530214021039",0,0,0,0,0
"131530214021040",0,0,0,0,0
"131530214021041",0,0,0,0,0
"131530214021042",0,0,0,0,0
"131530214021043",0,0,0,0,0
"131530214021044",0,0,0,0,0
"131530214021045",0,0,0,0,0
"131530214021046",78,114,0,0,0
"131530214021047",262,34,9,3,0
"131530214021048",11,7,7,4,0
"131530214021049",5,7,2,0,0
"131530214021050",52,9,2,0,0
"131530214021051",0,0,0,0,0
"131530214021052",38,5,2,0,0
"131530214021053",0,0,0,0,0
"131530214021054",24,27,6,0,0
"131530214021055",370,96,20,1,0
"131530214021056",68,1,0,0,0
"131530214021057",33,11,4,0,0
"131530214021058",7,4,0,0,0
"131530214021059",48,24,8,0,0
"131530214021060",9,6,0,0,0
"131530214021061",2,2,0,3,0
"131530214021062",38,1,3,1,0
"131530214021063",9,0,4,0,0
"131530214021064",38,8,3,1,0
"131530214021065",25,1,1,0,0
"131530214021066",0,0,0,0,0
"131530214021067",0,0,0,0,0
"131530214021068",0,0,0,0,0
"131530214021069",0,0,0,0,0
"131530214021070",3,3,2,0,0
"131530214021071",0,0,0,0,0
"131530214021072",0,0,0,0,0
"131530214021073",0,0,0,0,0
"131530214021074",3,4,2,0,0
"131530214021075",27,4,0,0,0
"131530214021076",0,0,0,0,0
"131530214021077",0,0,0,0,0
"131530214022000",0,0,0,0,0
"131530214022001",0,0,0,0,0
"131530214022002",0,0,0,0,0
"131530214022003",0,0,0,0,0
"131530214022004",19,2,0,0,0
"131530214022005",225,57,2,0,0
"131530214022006",16,7,3,0,0
"131530214022007",10,12,4,1,0
"131530214022008",0,0,0,0,0
"131530214022009",0,0,0,0,0
"131530214022010",0,0,0,0,0
"131530214022011",116,0,9,0,0
"131530214022012",16,7,2,0,0
"131530214022013",42,12,1,0,0
"131530214022014",0,0,0,0,0
"131530214022015",16,6,4,0,0
"131530214022016",4,4,7,4,1
"131530214022017",136,10,0,0,0
"131530214022018",41,6,1,0,0
"131530214022019",0,0,0,0,0
"131530214022020",0,0,0,0,0
"131530214022021",0,23,1,1,0
"131530214022022",1,5,2,0,0
"131530214022023",245,179,24,23,0
"131530214022024",49,44,9,1,0
"131530214022025",55,39,6,4,0
"131530214022026",64,1,14,0,0
"131530214022027",44,61,12,1,0
"131530214022028",0,0,0,0,0
"131530214022029",0,0,0,0,0
"131530214022030",37,11,10,1,0
"131530214022031",0,0,0,0,0
"131530214022032",578,403,83,21,4
"131530214022033",38,1,4,5,0
"131530214022034",94,67,8,3,0
"131530214022035",41,24,6,1,0
"131530214022036",0,0,0,0,0
"131530214022037",58,47,12,2,0
"131530214022038",0,0,0,0,0
"131530214022039",0,0,0,0,0
"131530214022040",53,5,6,4,0
"131530214022041",27,10,8,0,0
"131530215011000",0,0,0,0,0
"131530215011001",0,0,0,0,0
"131530215011002",0,0,0,0,0
"131530215011003",0,0,0,0,0
"131530215011004",0,0,0,0,0
"131530215011005",0,0,0,0,0
"131530215011006",131,12,0,1,0
"131530215011007",8,8,2,0,0
"131530215011008",9,1,2,1,0
"131530215011009",0,0,0,0,0
"131530215011010",0,0,0,0,0
"131530215011011",0,0,0,0,0
"131530215011012",0,0,0,0,0
"131530215011013",3,1,1,0,0
"131530215011014",10,3,0,0,0
"131530215011015",0,0,0,0,0
"131530215011016",0,0,0,0,0
"131530215011017",15,0,0,0,0
"131530215011018",0,0,0,0,0
"131530215011019",0,0,0,0,0
"131530215011020",0,0,0,0,0
"131530215011021",0,0,0,0,0
"131530215011022",0,0,0,0,0
"131530215011023",40,1,0,0,0
"131530215011024",0,0,0,0,0
"131530215011025",0,0,0,0,0
"131530215011026",18,4,1,1,0
"131530215011027",0,0,0,0,0
"131530215011028",17,1,0,0,0
"131530215011029",43,1,1,0,0
"131530215011030",7,5,6,0,1
"131530215011031",0,0,0,0,0
"131530215011032",3,3,5,0,0
"131530215011033",6,2,0,0,0
"131530215011034",47,5,0,0,0
"131530215011035",0,0,0,0,0
"131530215011036",0,0,0,0,0
"131530215011037",0,0,0,0,0
"131530215011038",0,0,0,0,0
"131530215011039",0,0,0,0,0
"131530215011040",0,0,0,0,0
"131530215011041",22,8,5,0,0
"131530215011042",0,0,0,0,0
"131530215011043",61,2,1,1,0
"131530215011044",0,0,0,0,0
"131530215011045",222,6,6,1,0
"131530215011046",0,0,0,0,0
"131530215011047",11,0,0,2,0
"131530215011048",0,0,0,0,0
"131530215011049",0,0,0,0,0
"131530215011050",0,0,0,0,0
"131530215011051",0,0,0,0,0
"131530215011052",82,4,3,1,0
"131530215011053",72,2,1,2,0
"131530215011054",31,2,1,0,0
"131530215011055",0,0,0,0,0
"131530215011056",0,0,0,0,0
"131530215011057",1,5,1,0,0
"131530215011058",0,0,0,0,0
"131530215011059",0,0,0,0,0
"131530215011060",0,0,0,0,0
"131530215011061",10,1,0,0,0
"131530215011062",8,1,1,0,0
"131530215011063",7,5,1,0,0
"131530215011064",0,0,0,0,0
"131530215011065",0,0,0,0,0
"131530215011066",0,0,0,0,0
"131530215011067",0,0,0,0,0
"131530215011068",0,0,0,0,0
"131530215011069",0,0,0,0,0
"131530215021000",0,0,0,0,0
"131530215021001",16,11,2,0,0
"131530215021002",2,7,0,0,0
"131530215021003",0,0,0,0,0
"131530215021004",0,0,0,0,0
"131530215021005",0,0,0,0,0
"131530215021006",49,20,0,0,0
"131530215021007",4,2,0,0,0
"131530215021008",2,6,0,0,0
"131530215021009",29,26,0,0,0
"131530215021010",7,2,0,0,0
"131530215021011",22,60,1,0,0
"131530215021012",0,0,0,0,0
"131530215021013",8,2,1,0,0
"131530215021014",3,15,0,0,0
"131530215021015",8,0,0,0,0
"131530215021016",2,3,0,0,0
"131530215021017",0,0,0,0,0
"131530215021018",2,4,0,0,0
"131530215021019",24,39,0,0,0
"131530215021020",0,6,0,0,0
"131530215021021",0,0,0,0,0
"131530215021022",23,14,0,0,0
"131530215021023",6,0,0,1,0
"131530215021024",0,9,0,0,0
"131530215021025",10,3,0,0,0
"131530215021026",6,1,0,0,0
"131530215021027",0,1,1,1,0
"131530215021028",11,9,0,0,0
"131530215021029",0,0,0,0,0
"131530215021030",18,1,1,0,0
"131530215021031",8,1,0,0,0
"131530215021032",11,2,0,1,0
"131530215021033",2,12,0,0,0
"131530215021034",0,0,0,0,0
"131530215021035",0,0,0,0,0
"131530215021036",4,0,0,0,0
"131530215022000",1,0,0,2,0
"131530215022001",3,0,1,0,0
"131530215022002",9,0,0,0,0
"131530215022003",6,5,0,0,0
"131530215022004",0,0,0,0,0
"131530215022005",0,0,0,0,0
"131530215022006",3,1,1,0,0
"131530215022007",0,0,0,0,0
"131530215022008",12,1,0,0,0
"131530215022009",0,0,0,0,0
"131530215022010",20,2,2,0,0
"131530215022011",11,0,0,0,0
"131530215022012",0,0,0,0,0
"131530215022013",0,0,0,0,0
"131530215022014",8,0,0,0,0
"131530215022015",7,5,0,0,0
"131530215022016",4,4,0,1,0
"131530215022017",0,0,0,0,0
"131530215022018",0,0,0,0,0
"131530215022019",0,0,0,0,0
"131530215022020",0,0,0,0,0
"131530215022021",8,15,0,0,0
"131530215022022",0,0,0,0,0
"131530215022023",0,0,0,0,0
"131530215022024",0,0,0,0,0
"131530215022025",12,0,0,0,0
"131530215022026",20,0,0,2,0
"131530215022027",0,0,0,0,0
"131530215022028",19,0,0,0,0
"131530215022029",0,0,0,0,0
"131530215022030",10,0,0,3,0
"131530215022031",16,1,3,0,0
"131530215022032",0,0,0,0,0
"131530215022033",34,2,0,0,0
"131530215022034",30,1,0,0,0
"131530215022035",0,1,0,0,0
"131530215022036",3,1,1,0,0
"131530215022037",51,0,0,0,0
"131530215022038",2,0,1,0,0
"131530215022039",16,4,0,0,0
"131530215022040",1,0,0,0,3
"131530215022041",24,11,4,3,0
"131530215022042",9,2,3,0,0
"131530215022043",0,0,0,0,0
"131530215022044",1,0,2,0,0
"131530215022045",8,0,5,2,0
"131530215022046",0,0,0,0,0
"131530215022047",58,6,0,0,0
"131530215022048",11,0,1,1,0
"131530215022049",23,28,1,1,0
"131530215022050",84,0,0,0,0
"131530215022051",9,4,2,0,0
"131530215022052",42,4,0,0,0
"131530215022053",16,3,0,0,0
"131530215022054",34,6,0,0,1
"131530215022055",40,5,2,0,0
"131530215022056",0,0,0,0,0
"131530215022057",21,0,1,0,0
"131530215022058",7,0,0,0,0
"131530215022059",8,3,2,0,0
"131530215022060",2,11,1,0,0
"131530215022061",57,14,6,0,0
"131530215022062",26,0,0,0,0
"131530215022063",88,9,2,0,0
"131530215022064",5,5,0,0,0
"131530215022065",37,1,0,0,0
"131530215022066",6,12,0,0,0
"131530215022067",18,2,0,0,0
"131530215022068",0,0,0,0,0
"131530215022069",2,4,3,0,0
"131530215022070",0,0,0,0,0
"131530215022071",0,0,0,0,0
"131530215022072",15,16,0,0,0
"131530215022073",4,1,0,0,0
"131530215022074",19,12,0,0,0
"131530215022075",17,11,1,1,0
"131530215022076",27,15,2,0,1
"131530215022077",17,0,1,0,0
"131530215022078",17,1,2,0,0
"131530215022079",0,0,0,0,0
"131530215022080",0,1,1,0,0
"131530215022081",12,3,1,0,0
"131530215022082",10,14,0,0,0
"131530215022083",3,24,0,0,0
"131530215022084",21,13,1,0,0
"131530215022085",48,2,0,0,2
"131530215022086",1,5,1,0,0
"131530215022087",0,3,0,0,0
"131530215022088",26,3,0,0,0
"131530215022089",0,0,0,0,0
"131530215022090",53,3,2,0,0
"131530215022091",9,1,1,0,0
"131530215022092",10,7,1,0,0
"131530215022093",10,1,1,1,0
"131530215022094",32,4,1,0,0
"131530215022095",31,4,2,0,0
"131530215022096",16,0,1,0,0
"131530215022097",25,1,0,0,0
"131530215022098",1,2,2,0,0
"131530215022099",8,2,0,0,0
"131530215022100",0,0,0,0,0
"131530215022101",8,1,3,0,0
"131530215022102",41,0,0,0,0
"131530215022103",13,0,0,0,0
"131530215022104",19,14,1,0,0
"131530215022105",0,0,0,0,0
"131530215022106",0,0,0,0,0
"131530215022107",15,9,0,0,0
"131530215022108",0,0,0,0,0
"131530215022109",5,0,0,0,0
"131530215022110",4,1,0,1,0
"131530215022111",0,0,0,0,0
"131530215022112",0,0,0,0,0
"131530215022113",0,0,0,0,0
"131530215022114",0,0,0,0,0
"131530215022115",0,0,0,0,0
"131530215022116",1,1,1,0,0
"131530215022117",0,3,0,0,0
"131530215022118",6,1,1,0,0
"131530215022119",0,0,0,0,0
"131530215022120",13,2,0,0,0
"131530215022121",7,4,0,0,0
"131530215022122",3,0,0,0,0
"131530215022123",0,0,0,0,0
"131530215022124",1,0,2,0,0
"131530215023000",0,0,0,0,0
"131530215023001",7,3,0,0,0
"131530215023002",7,0,0,0,0
"131530215023003",0,0,0,0,0
"131530215023004",0,0,0,0,0
"131530215023005",0,1,0,0,0
"131530215023006",0,0,0,0,0
"131530215023007",9,2,0,0,0
"131530215023008",0,0,0,0,0
"131530215023009",18,39,0,0,0
"131530215023010",1,2,0,0,0
"131530215023011",41,7,0,0,0
"131530215023012",224,2,11,0,0
"131530215023013",7,10,1,0,0
"131530215023014",45,5,1,0,0
"131530215023015",40,19,1,0,0
"131530215023016",11,0,0,0,0
"131530215023017",0,2,1,0,0
"131530215023018",4,2,4,0,0
"131530215023019",0,1,0,0,0
"131530215023020",18,2,0,0,0
"131530215023021",6,0,1,0,0
"131530215023022",0,15,0,0,0
"131530215023023",1,9,0,0,0
"131530215023024",7,11,2,0,0
"131530215023025",0,5,4,0,0
"131530215023026",0,12,0,0,0
"131530215023027",19,10,0,0,0
"131530215023028",12,9,0,0,0
"131530215023029",7,5,1,0,0
"131530215023030",1,7,5,0,0
"131530215023031",0,0,0,0,0
"131530215023032",0,0,0,0,0
"131530215023033",0,0,0,0,0
"131530215023034",8,1,0,0,3
"131530215023035",22,2,3,0,0
"131530215023036",40,0,0,0,0
"131530215023037",57,4,0,0,0
"131530215023038",59,11,1,0,0
"131530215023039",2,2,0,0,0
"131530215023040",8,2,0,0,0
"131530215023041",31,0,0,0,0
"131530215023042",0,0,0,0,0
"131530215023043",0,0,0,0,0
"131530215023044",0,0,0,0,0
"131530215023045",8,7,0,0,0
"131530215023046",0,7,0,0,0
"131530215023047",42,74,2,0,0
"131530215023048",7,3,2,0,0
"131530215023049",1,14,0,0,0
"131530215023050",50,18,0,0,0
"131530215023051",2,1,1,1,0
"131530215023052",0,0,0,0,0
"131530215023053",0,0,0,0,0
