"fips","county","state","y1960","y1964","y1968","y1972","y1976","y1980","y1984","y1988","y1992","y1996","y2000","y2004","y2008","y2012","y2016","y2020","y2024"
"12009","BREVARD","FL","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12011","BROWARD","FL","R","R","R","R","D","R","R","R","D","D","D","D","D","D","D","D","D"
"12013","CALHOUN","FL","D","R","D","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"12015","CHARLOTTE","FL","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12017","CITRUS","FL","R","D","R","R","D","R","R","R","R","D","R","R","R","R","R","R","R"
"12019","CLAY","FL","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12021","COLLIER","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12023","COLUMBIA","FL","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"12027","DE SOTO","FL","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12029","DIXIE","FL","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12031","DUVAL","FL","D","R","D","R","D","R","R","R","R","R","R","R","R","R","R","D","R"
"12033","ESCAMBIA","FL","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12035","FLAGLER","FL","D","D","D","R","D","R","R","R","D","D","D","R","D","R","R","R","R"
"12037","FRANKLIN","FL","D","R","D","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"12039","GADSDEN","FL","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"12041","GILCHRIST","FL","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12043","GLADES","FL","D","R","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12045","GULF","FL","D","R","D","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"12047","HAMILTON","FL","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12049","HARDEE","FL","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12051","HENDRY","FL","D","R","R","R","D","R","R","R","R","D","R","R","R","R","R","R","R"
"12053","HERNANDO","FL","D","R","R","R","D","R","R","R","D","D","D","R","R","R","R","R","R"
"12055","HIGHLANDS","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12057","HILLSBOROUGH","FL","D","D","R","R","D","R","R","R","R","D","R","R","D","D","D","D","R"
"12059","HOLMES","FL","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12061","INDIAN RIVER","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12063","JACKSON","FL","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"12065","JEFFERSON","FL","D","R","D","R","D","D","R","R","D","D","D","D","D","D","R","R","R"
"12067","LAFAYETTE","FL","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"12069","LAKE","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12071","LEE","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12073","LEON","FL","D","R","D","R","D","D","R","R","D","D","D","D","D","D","D","D","D"
"12075","LEVY","FL","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12077","LIBERTY","FL","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"12079","MADISON","FL","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12081","MANATEE","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12083","MARION","FL","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12085","MARTIN","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12087","MONROE","FL","D","D","D","R","D","R","R","R","D","D","D","D","D","D","R","R","R"
"12089","NASSAU","FL","D","R","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12091","OKALOOSA","FL","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12093","OKEECHOBEE","FL","D","R","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12095","ORANGE","FL","R","R","R","R","R","R","R","R","R","R","D","D","D","D","D","D","D"
"12097","OSCEOLA","FL","R","R","R","R","R","R","R","R","R","D","D","R","D","D","D","D","R"
"12099","PALM BEACH","FL","R","R","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"12101","PASCO","FL","R","D","R","R","D","R","R","R","D","D","D","R","R","R","R","R","R"
"12103","PINELLAS","FL","R","D","R","R","R","R","R","R","D","D","D","R","D","D","R","D","R"
"12105","POLK","FL","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12107","PUTNAM","FL","D","R","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12109","ST JOHNS","FL","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12111","ST LUCIE","FL","R","D","R","R","D","R","R","R","R","D","D","D","D","D","R","R","R"
"12113","SANTA ROSA","FL","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12115","SARASOTA","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"12117","SEMINOLE","FL","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","D","R"
"12119","SUMTER","FL","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"12121","SUWANNEE","FL","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"12123","TAYLOR","FL","D","R","D","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"12125","UNION","FL","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"12127","VOLUSIA","FL","R","D","R","R","D","R","R","R","D","D","D","D","D","R","R","R","R"
"12129","WAKULLA","FL","D","R","D","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"12131","WALTON","FL","D","R","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"12133","WASHINGTON","FL","D","R","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13001","APPLING","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13003","ATKINSON","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13005","BACON","GA","D","R","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13007","BAKER","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","R","R","R"
"13009","BALDWIN","GA","D","R","R","R","D","D","R","R","D","D","R","R","D","D","D","D","R"
"13011","BANKS","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13013","BARROW","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13015","BARTOW","GA","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13017","BEN HILL","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13019","BERRIEN","GA","D","R","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13021","BIBB","GA","D","R","R","R","D","D","D","R","D","D","D","D","D","D","D","D","D"
"13023","BLECKLEY","GA","D","R","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13025","BRANTLEY","GA","D","R","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13027","BROOKS","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13029","BRYAN","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13031","BULLOCH","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13033","BURKE","GA","D","R","D","R","D","D","R","R","D","D","D","R","D","D","D","R","R"
"13035","BUTTS","GA","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13037","CALHOUN","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"13039","CAMDEN","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13043","CANDLER","GA","D","R","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13045","CARROLL","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13047","CATOOSA","GA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13049","CHARLTON","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13051","CHATHAM","GA","R","R","D","R","D","D","R","R","R","D","R","D","D","D","D","D","D"
"13053","CHATTAHOOCHEE","GA","D","R","D","R","D","D","R","R","D","D","D","R","D","R","R","R","R"
"13055","CHATTOOGA","GA","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13057","CHEROKEE","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13059","CLARKE","GA","D","D","R","R","D","D","R","D","D","D","D","D","D","D","D","D","D"
"13061","CLAY","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"13063","CLAYTON","GA","D","R","R","R","D","R","R","R","D","D","D","D","D","D","D","D","D"
"13065","CLINCH","GA","D","R","D","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"13067","COBB","GA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","D","D","D"
"13069","COFFEE","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13071","COLQUITT","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13073","COLUMBIA","GA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13075","COOK","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13077","COWETA","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13079","CRAWFORD","GA","D","R","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"13081","CRISP","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13083","DADE","GA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13085","DAWSON","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13087","DECATUR","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13089","DE KALB","GA","D","R","R","R","D","D","R","D","D","D","D","D","D","D","D","D","D"
"13091","DODGE","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13093","DOOLY","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","R","R","R"
"13095","DOUGHERTY","GA","D","R","R","R","D","D","R","R","D","D","D","D","D","D","D","D","D"
"13097","DOUGLAS","GA","D","R","R","R","D","R","R","R","R","R","R","R","D","D","D","D","D"
"13099","EARLY","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","D","R","R","R"
"13101","ECHOLS","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13103","EFFINGHAM","GA","R","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13105","ELBERT","GA","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13107","EMANUEL","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13109","EVANS","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13111","FANNIN","GA","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13113","FAYETTE","GA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13115","FLOYD","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13117","FORSYTH","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13119","FRANKLIN","GA","D","D","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13121","FULTON","GA","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"13123","GILMER","GA","R","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13125","GLASCOCK","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13127","GLYNN","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13129","GORDON","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13131","GRADY","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13133","GREENE","GA","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"13135","GWINNETT","GA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","D","D","D"
"13137","HABERSHAM","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13139","HALL","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13141","HANCOCK","GA","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"13143","HARALSON","GA","D","R","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13145","HARRIS","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13147","HART","GA","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13149","HEARD","GA","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13151","HENRY","GA","D","D","D","R","D","D","R","R","R","R","R","R","R","R","D","D","D"
"13153","HOUSTON","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13155","IRWIN","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13157","JACKSON","GA","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13159","JASPER","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13161","JEFF DAVIS","GA","D","R","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13163","JEFFERSON","GA","D","R","D","R","D","D","R","R","D","D","D","D","D","D","D","D","R"
"13165","JENKINS","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13167","JOHNSON","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13169","JONES","GA","D","R","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13171","LAMAR","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13173","LANIER","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13175","LAURENS","GA","D","R","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13177","LEE","GA","D","R","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13179","LIBERTY","GA","D","D","D","R","D","D","R","R","D","D","D","D","D","D","D","D","D"
"13181","LINCOLN","GA","D","R","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13183","LONG","GA","R","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13185","LOWNDES","GA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13187","LUMPKIN","GA","D","D","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13189","MCDUFFIE","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13191","MCINTOSH","GA","D","D","D","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"13193","MACON","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"13195","MADISON","GA","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13197","MARION","GA","D","R","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"13199","MERIWETHER","GA","D","D","D","R","D","D","R","R","D","D","D","R","R","R","R","R","R"
"13201","MILLER","GA","D","R","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13205","MITCHELL","GA","D","R","D","R","D","D","D","R","D","D","D","R","R","R","R","R","R"
"13207","MONROE","GA","D","R","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13209","MONTGOMERY","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13211","MORGAN","GA","D","D","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13213","MURRAY","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13215","MUSCOGEE","GA","R","R","R","R","D","D","R","R","D","D","D","D","D","D","D","D","D"
"13217","NEWTON","GA","D","D","D","R","D","D","R","R","D","R","R","R","D","D","D","D","D"
"13219","OCONEE","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13221","OGLETHORPE","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13223","PAULDING","GA","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13225","PEACH","GA","D","R","D","R","D","D","D","D","D","D","D","R","D","D","R","R","R"
"13227","PICKENS","GA","R","R","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"13229","PIERCE","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13231","PIKE","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13233","POLK","GA","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13235","PULASKI","GA","D","R","R","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"13237","PUTNAM","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13239","QUITMAN","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","R","R","R"
"13241","RABUN","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13243","RANDOLPH","GA","D","R","D","R","D","D","R","D","D","D","D","D","D","D","D","D","D"
"13245","RICHMOND","GA","R","R","R","R","D","D","R","R","D","D","D","D","D","D","D","D","D"
"13247","ROCKDALE","GA","D","D","D","R","D","R","R","R","R","R","R","R","D","D","D","D","D"
"13249","SCHLEY","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13251","SCREVEN","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13253","SEMINOLE","GA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13255","SPALDING","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13257","STEPHENS","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13259","STEWART","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"13261","SUMTER","GA","D","R","D","R","D","D","R","R","D","D","R","R","D","D","D","D","D"
"13263","TALBOT","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"13265","TALIAFERRO","GA","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"13267","TATTNALL","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13269","TAYLOR","GA","D","R","D","R","D","D","D","R","D","D","R","R","R","R","R","R","R"
"13271","TELFAIR","GA","D","R","D","R","D","D","D","R","D","D","D","R","R","R","R","R","R"
"13273","TERRELL","GA","D","R","D","R","D","D","R","R","D","D","D","D","D","D","D","D","D"
"13275","THOMAS","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13277","TIFT","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13279","TOOMBS","GA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13281","TOWNS","GA","R","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13283","TREUTLEN","GA","D","D","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13285","TROUP","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13287","TURNER","GA","D","R","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"13289","TWIGGS","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","R","R","R"
"13291","UNION","GA","R","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13293","UPSON","GA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13295","WALKER","GA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"13297","WALTON","GA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"13301","WARREN","GA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
