"year","state","stcd","south","midterm","dv","dvp","dpres","incwin","uncontested","margin","competitive","landslide","split_district","source"
1984,36,3605,0,0,22.5,30.1,22.9,1,FALSE,27.5,FALSE,TRUE,FALSE,"Jacobson"
1984,36,3606,0,0,58.9,75.4,29.92,1,FALSE,8.9,FALSE,FALSE,TRUE,"Jacobson"
1984,37,3701,0,0,53.1,53.8,43.28,1,FALSE,3.1,TRUE,FALSE,TRUE,"Jacobson"
1984,37,3702,0,0,43,44.4,35.55,1,FALSE,7,FALSE,FALSE,FALSE,"Jacobson"
1984,37,3703,0,0,72.3,78.3,53.44,1,FALSE,22.3,FALSE,TRUE,FALSE,"Jacobson"
1984,37,3704,0,0,58.2,59.1,46.44,1,FALSE,8.2,FALSE,FALSE,TRUE,"Jacobson"
1984,37,3705,0,0,45.5,48.8,40.98,1,FALSE,4.5,TRUE,FALSE,FALSE,"Jacobson"
1984,38,3801,0,0,74.9,73.1,65.17,1,FALSE,24.9,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3802,0,0,91.6,NA,89.59,1,FALSE,41.6,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3803,0,0,64.2,50.7,46.03,1,FALSE,14.2,FALSE,FALSE,TRUE,"Jacobson"
1984,38,3804,0,0,56.8,60.9,51.99,1,FALSE,6.8,FALSE,FALSE,FALSE,"Jacobson"
1984,38,3805,0,0,27.4,32.8,33.12,1,FALSE,22.6,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3806,0,0,NA,72,36.02,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,38,3807,0,0,50.1,55.4,37.67,1,FALSE,0.1,TRUE,FALSE,TRUE,"Jacobson"
1984,38,3808,0,0,50.9,50.7,35.79,1,FALSE,0.9,TRUE,FALSE,TRUE,"Jacobson"
1984,38,3809,0,0,33.5,34.9,33.29,1,FALSE,16.5,FALSE,FALSE,FALSE,"Jacobson"
1984,38,3810,0,0,22.9,32.5,38.05,1,FALSE,27.1,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3811,0,0,58.6,53.5,43.96,NA,FALSE,8.6,FALSE,FALSE,TRUE,"Jacobson"
1984,38,3812,0,0,70.1,64,49.2,1,FALSE,20.1,FALSE,TRUE,TRUE,"Jacobson"
1984,38,3813,0,0,43.9,35.4,39.96,1,FALSE,6.1,FALSE,FALSE,FALSE,"Jacobson"
1984,38,3814,0,0,79.4,78.7,69.35,1,FALSE,29.4,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3815,0,0,41.9,42.2,42.4,1,FALSE,8.1,FALSE,FALSE,FALSE,"Jacobson"
1984,38,3816,0,0,22.2,28.7,25.78,1,FALSE,27.8,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3817,0,0,19.7,42.4,33.15,1,FALSE,30.3,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3818,0,0,63.1,54.6,41.77,1,FALSE,13.1,FALSE,FALSE,TRUE,"Jacobson"
1984,38,3819,0,0,23.8,29.2,32.08,1,FALSE,26.2,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3820,0,0,76,76.9,62.15,1,FALSE,26,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3821,0,0,34.3,49.8,46.83,1,FALSE,15.7,FALSE,FALSE,FALSE,"Jacobson"
1984,38,3822,0,0,79.8,79.3,57.07,1,FALSE,29.8,FALSE,TRUE,FALSE,"Jacobson"
1984,38,3823,0,0,48.4,34.8,37.13,1,FALSE,1.6,TRUE,FALSE,FALSE,"Jacobson"
1984,39,3901,0,0,68.5,61.3,49.36,1,FALSE,18.5,FALSE,FALSE,TRUE,"Jacobson"
1984,39,3902,0,0,32.3,44.4,47.02,1,FALSE,17.7,FALSE,FALSE,FALSE,"Jacobson"
1984,40,4001,1,0,38.3,45.3,35.44,1,FALSE,11.7,FALSE,FALSE,FALSE,"Jacobson"
1984,40,4002,1,0,37.1,41.5,36.81,1,FALSE,12.9,FALSE,FALSE,FALSE,"Jacobson"
1984,40,4003,1,0,59,NA,32.44,1,FALSE,9,FALSE,FALSE,TRUE,"Jacobson"
1984,40,4004,1,0,35.5,36.7,29.81,1,FALSE,14.5,FALSE,FALSE,FALSE,"Jacobson"
1984,40,4005,1,0,NA,67.6,38.23,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,40,4006,1,0,60.7,52.5,42.51,1,FALSE,10.7,FALSE,FALSE,TRUE,"Jacobson"
1984,41,4101,0,0,57.4,51.6,36.7,1,FALSE,7.4,FALSE,FALSE,TRUE,"Jacobson"
1984,42,4201,1,0,NA,23.5,28.61,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1984,42,4202,1,0,22.7,NA,35.26,1,FALSE,27.3,FALSE,TRUE,FALSE,"Jacobson"
1984,42,4203,1,0,52.4,63,37.17,1,FALSE,2.4,TRUE,FALSE,TRUE,"Jacobson"
1984,42,4204,1,0,75.2,66.1,42.27,1,FALSE,25.2,FALSE,TRUE,TRUE,"Jacobson"
1984,42,4205,1,0,NA,80.2,47.9,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,42,4206,1,0,62.8,NA,41.06,NA,FALSE,12.8,FALSE,FALSE,TRUE,"Jacobson"
1984,42,4207,1,0,NA,49.5,33.92,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1984,42,4208,1,0,NA,74.9,43.02,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,42,4209,1,0,71.5,73.3,63.89,1,FALSE,21.5,FALSE,TRUE,FALSE,"Jacobson"
1984,43,4301,1,0,NA,NA,38.46,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4302,1,0,59.3,NA,41.34,1,FALSE,9.3,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4303,1,0,17,22,18.2,1,FALSE,33,FALSE,TRUE,FALSE,"Jacobson"
1984,43,4304,1,0,58,74.5,30.71,1,FALSE,8,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4305,1,0,NA,65.8,40.74,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4306,1,0,43.4,NA,30.23,NA,FALSE,6.6,FALSE,FALSE,FALSE,"Jacobson"
1984,43,4307,1,0,13.3,14.1,17,1,FALSE,36.7,FALSE,TRUE,FALSE,"Jacobson"
1984,43,4308,1,0,35.4,42.9,39.64,1,FALSE,14.6,FALSE,FALSE,FALSE,"Jacobson"
1984,43,4309,1,0,58.9,69.1,47.39,1,FALSE,8.9,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4310,1,0,NA,NA,41.95,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4311,1,0,NA,NA,33.72,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4312,1,0,NA,69.3,41.46,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4313,1,0,47,64.3,28.03,0,FALSE,3,TRUE,FALSE,FALSE,"Jacobson"
1984,43,4314,1,0,48.7,61.1,32.46,0,FALSE,1.3,TRUE,FALSE,FALSE,"Jacobson"
1984,43,4315,1,0,NA,NA,53.64,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1984,43,4316,1,0,57.4,54.9,43.04,1,FALSE,7.4,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4317,1,0,NA,NA,31.68,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4318,1,0,80.6,84.9,72.43,1,FALSE,30.6,FALSE,TRUE,FALSE,"Jacobson"
1984,43,4319,1,0,41.9,82.5,25.04,NA,FALSE,8.1,FALSE,FALSE,FALSE,"Jacobson"
1984,43,4320,1,0,NA,NA,58.62,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1984,43,4321,1,0,19.4,24.8,22.1,1,FALSE,30.6,FALSE,TRUE,FALSE,"Jacobson"
1984,43,4322,1,0,34.7,NA,29.84,NA,FALSE,15.3,FALSE,FALSE,FALSE,"Jacobson"
1984,43,4323,1,0,NA,55.6,40.81,NA,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4324,1,0,59.5,73.7,46.83,1,FALSE,9.5,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4325,1,0,64,61.4,47.13,1,FALSE,14,FALSE,FALSE,TRUE,"Jacobson"
1984,43,4326,1,0,48.7,50.1,23.41,0,FALSE,1.3,TRUE,FALSE,FALSE,"Jacobson"
1984,43,4327,1,0,63.6,65.4,46.95,1,FALSE,13.6,FALSE,FALSE,TRUE,"Jacobson"
1984,44,4401,0,0,28.4,37.2,21.73,1,FALSE,21.6,FALSE,TRUE,FALSE,"Jacobson"
1984,44,4402,0,0,49.8,46.2,30.86,NA,FALSE,0.2,TRUE,FALSE,FALSE,"Jacobson"
1984,44,4403,0,0,25.1,23.1,21.99,1,FALSE,24.9,FALSE,TRUE,FALSE,"Jacobson"
1984,45,4501,0,0,29,25.1,41.34,1,FALSE,21,FALSE,TRUE,FALSE,"Jacobson"
1984,46,4601,1,0,40.2,44.9,37.39,1,FALSE,9.8,FALSE,FALSE,FALSE,"Jacobson"
1984,46,4602,1,0,NA,NA,36.87,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1984,46,4603,1,0,NA,40.8,34.87,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1984,46,4604,1,0,NA,54.4,43.66,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,46,4605,1,0,NA,NA,33.84,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1984,46,4606,1,0,53.5,50.6,33.69,1,FALSE,3.5,TRUE,FALSE,TRUE,"Jacobson"
1984,46,4607,1,0,41.6,37.8,31.18,NA,FALSE,8.4,FALSE,FALSE,FALSE,"Jacobson"
1984,46,4608,1,0,43.8,49.4,38.62,1,FALSE,6.2,FALSE,FALSE,FALSE,"Jacobson"
1984,46,4609,1,0,52,50.4,41.34,1,FALSE,2,TRUE,FALSE,TRUE,"Jacobson"
1984,46,4610,1,0,37.5,46.7,40.9,1,FALSE,12.5,FALSE,FALSE,FALSE,"Jacobson"
1984,47,4701,0,0,43.7,32.4,42.65,NA,FALSE,6.3,FALSE,FALSE,FALSE,"Jacobson"
1984,47,4702,0,0,60.3,59.6,44.38,1,FALSE,10.3,FALSE,FALSE,TRUE,"Jacobson"
1984,47,4703,0,0,71.1,62,45.93,1,FALSE,21.1,FALSE,TRUE,TRUE,"Jacobson"
1984,47,4704,0,0,23.9,29.1,35.61,1,FALSE,26.1,FALSE,TRUE,FALSE,"Jacobson"
1984,47,4705,0,0,69.7,64.3,39.16,1,FALSE,19.7,FALSE,FALSE,TRUE,"Jacobson"
1984,47,4706,0,0,67.2,65.3,42.41,1,FALSE,17.2,FALSE,FALSE,TRUE,"Jacobson"
1984,47,4707,0,0,70.9,70.9,58.36,1,FALSE,20.9,FALSE,TRUE,FALSE,"Jacobson"
1984,47,4708,0,0,37.6,43,37.35,1,FALSE,12.4,FALSE,FALSE,FALSE,"Jacobson"
1984,48,4801,0,0,54.4,53.2,43.26,1,FALSE,4.4,TRUE,FALSE,TRUE,"Jacobson"
1984,48,4802,0,0,56,64,41.91,1,FALSE,6,FALSE,FALSE,TRUE,"Jacobson"
1984,48,4803,0,0,67.9,58.2,44.14,1,FALSE,17.9,FALSE,FALSE,TRUE,"Jacobson"
1984,48,4804,0,0,66.7,80.5,50.5,1,FALSE,16.7,FALSE,FALSE,FALSE,"Jacobson"
1984,49,4901,0,0,56.2,61.6,44.54,1,FALSE,6.2,FALSE,FALSE,TRUE,"Jacobson"
1984,49,4902,0,0,63.6,61,50.86,1,FALSE,13.6,FALSE,FALSE,FALSE,"Jacobson"
1984,49,4903,0,0,31.6,43.1,44.58,1,FALSE,18.4,FALSE,FALSE,FALSE,"Jacobson"
1984,49,4904,0,0,67,NA,51.91,1,FALSE,17,FALSE,FALSE,FALSE,"Jacobson"
1984,49,4905,0,0,NA,64.5,60.49,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1984,49,4906,0,0,24.2,35,37.58,1,FALSE,25.8,FALSE,TRUE,FALSE,"Jacobson"
1984,49,4907,0,0,61.2,68,47.44,1,FALSE,11.2,FALSE,FALSE,TRUE,"Jacobson"
1984,49,4908,0,0,31.2,42.3,36.54,1,FALSE,18.8,FALSE,FALSE,FALSE,"Jacobson"
1984,49,4909,0,0,26.3,NA,34.73,1,FALSE,23.7,FALSE,TRUE,FALSE,"Jacobson"
1984,50,5001,0,0,24.9,28.9,28.6,1,FALSE,25.1,FALSE,TRUE,FALSE,"Jacobson"
1986,1,101,1,1,NA,49,34.95,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,1,102,1,1,33.3,39.9,36.08,1,FALSE,16.7,FALSE,FALSE,FALSE,"Jacobson"
1986,1,103,1,1,80.6,NA,38.13,1,FALSE,30.6,FALSE,TRUE,TRUE,"Jacobson"
1986,1,104,1,1,77.5,NA,40.31,1,FALSE,27.5,FALSE,TRUE,TRUE,"Jacobson"
1986,1,105,1,1,78.9,NA,40.21,1,FALSE,28.9,FALSE,TRUE,TRUE,"Jacobson"
1986,1,106,1,1,72.8,60,40.83,1,FALSE,22.8,FALSE,TRUE,TRUE,"Jacobson"
1986,1,107,1,1,59.8,NA,40.48,NA,FALSE,9.8,FALSE,FALSE,TRUE,"Jacobson"
1986,2,201,0,1,42.1,43.1,30.94,1,FALSE,7.9,FALSE,FALSE,FALSE,"Jacobson"
1986,3,301,0,1,28.7,21.9,27.42,NA,FALSE,21.3,FALSE,TRUE,FALSE,"Jacobson"
1986,3,302,0,1,75.9,NA,48.4,1,FALSE,25.9,FALSE,TRUE,TRUE,"Jacobson"
1986,3,303,0,1,NA,26.9,27.9,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,3,304,0,1,35.4,NA,28.42,NA,FALSE,14.6,FALSE,FALSE,FALSE,"Jacobson"
1986,3,305,0,1,35.1,48.6,37.53,1,FALSE,14.9,FALSE,FALSE,FALSE,"Jacobson"
1986,4,401,1,1,64.2,NA,43.19,1,FALSE,14.2,FALSE,FALSE,TRUE,"Jacobson"
1986,4,402,1,1,75.7,53.2,39.65,1,FALSE,25.7,FALSE,TRUE,TRUE,"Jacobson"
1986,4,403,1,1,20.2,NA,29.75,1,FALSE,29.8,FALSE,TRUE,FALSE,"Jacobson"
1986,4,404,1,1,83.4,NA,43.57,1,FALSE,33.4,FALSE,TRUE,TRUE,"Jacobson"
1986,5,501,0,1,71.7,62.3,47.04,1,FALSE,21.7,FALSE,TRUE,TRUE,"Jacobson"
1986,5,502,0,1,40.6,30.5,35.55,NA,FALSE,9.4,FALSE,FALSE,FALSE,"Jacobson"
1986,5,503,0,1,75.9,NA,44.68,1,FALSE,25.9,FALSE,TRUE,TRUE,"Jacobson"
1986,5,504,0,1,70.2,62.6,43.2,1,FALSE,20.2,FALSE,TRUE,TRUE,"Jacobson"
1986,5,505,0,1,77.3,75.2,66.26,1,FALSE,27.3,FALSE,TRUE,FALSE,"Jacobson"
1986,5,506,0,1,73.9,69.6,57.1,1,FALSE,23.9,FALSE,TRUE,FALSE,"Jacobson"
1986,5,507,0,1,66.6,66.7,47.53,1,FALSE,16.6,FALSE,FALSE,TRUE,"Jacobson"
1986,5,508,0,1,61.3,60.3,66.08,1,FALSE,11.3,FALSE,FALSE,FALSE,"Jacobson"
1986,5,509,0,1,69.7,72.7,49.7,1,FALSE,19.7,FALSE,FALSE,TRUE,"Jacobson"
1986,5,510,0,1,72.6,64.5,48.47,1,FALSE,22.6,FALSE,TRUE,TRUE,"Jacobson"
1986,5,511,0,1,74.1,71.2,49.11,1,FALSE,24.1,FALSE,TRUE,TRUE,"Jacobson"
1986,5,512,0,1,38.5,36.8,42.08,NA,FALSE,11.5,FALSE,FALSE,FALSE,"Jacobson"
1986,5,513,0,1,69.7,66.4,41.5,1,FALSE,19.7,FALSE,FALSE,TRUE,"Jacobson"
1986,5,514,0,1,26.1,24.6,34.81,1,FALSE,23.9,FALSE,TRUE,FALSE,"Jacobson"
1986,5,515,0,1,72.3,66.7,40.8,1,FALSE,22.3,FALSE,TRUE,TRUE,"Jacobson"
1986,5,516,0,1,78.7,71.9,46.88,1,FALSE,28.7,FALSE,TRUE,TRUE,"Jacobson"
1986,5,517,0,1,39.8,27.5,36.03,1,FALSE,10.2,FALSE,FALSE,FALSE,"Jacobson"
1986,5,518,0,1,71.3,67.3,48.9,1,FALSE,21.3,FALSE,TRUE,TRUE,"Jacobson"
1986,5,519,0,1,27.1,31.5,36.91,1,FALSE,22.9,FALSE,TRUE,FALSE,"Jacobson"
1986,5,520,0,1,27.4,29.1,29.84,1,FALSE,22.6,FALSE,TRUE,FALSE,"Jacobson"
1986,5,521,0,1,29.2,26.4,27.02,NA,FALSE,20.8,FALSE,TRUE,FALSE,"Jacobson"
1986,5,522,0,1,23.8,NA,26.72,1,FALSE,26.2,FALSE,TRUE,FALSE,"Jacobson"
1986,5,523,0,1,67.4,62.5,46.7,1,FALSE,17.4,FALSE,FALSE,TRUE,"Jacobson"
1986,5,524,0,1,NA,65.6,55.76,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,5,525,0,1,78.1,74.8,60.89,1,FALSE,28.1,FALSE,TRUE,FALSE,"Jacobson"
1986,5,526,0,1,65.1,62.8,45.45,1,FALSE,15.1,FALSE,FALSE,TRUE,"Jacobson"
1986,5,527,0,1,65,56.8,46.93,1,FALSE,15,FALSE,FALSE,TRUE,"Jacobson"
1986,5,528,0,1,78.2,77.1,67.95,1,FALSE,28.2,FALSE,TRUE,FALSE,"Jacobson"
1986,5,529,0,1,85.4,86.6,78,1,FALSE,35.4,FALSE,TRUE,FALSE,"Jacobson"
1986,5,530,0,1,63.8,54.5,44.13,1,FALSE,13.8,FALSE,FALSE,TRUE,"Jacobson"
1986,5,531,0,1,71.8,70.7,58.99,1,FALSE,21.8,FALSE,TRUE,FALSE,"Jacobson"
1986,5,532,0,1,70,62.4,40.91,1,FALSE,20,FALSE,TRUE,TRUE,"Jacobson"
1986,5,533,0,1,27.2,26.9,29.32,1,FALSE,22.8,FALSE,TRUE,FALSE,"Jacobson"
1986,5,534,0,1,60.3,59.8,40.44,1,FALSE,10.3,FALSE,FALSE,TRUE,"Jacobson"
1986,5,535,0,1,23.1,NA,27.9,1,FALSE,26.9,FALSE,TRUE,FALSE,"Jacobson"
1986,5,536,0,1,57.1,56.6,43.68,1,FALSE,7.1,FALSE,FALSE,TRUE,"Jacobson"
1986,5,537,0,1,36.3,36.4,34.22,1,FALSE,13.7,FALSE,FALSE,FALSE,"Jacobson"
1986,5,538,0,1,43.4,45.8,29.86,1,FALSE,6.6,FALSE,FALSE,FALSE,"Jacobson"
1986,5,539,0,1,24.4,23.8,22.09,1,FALSE,25.6,FALSE,TRUE,FALSE,"Jacobson"
1986,5,540,0,1,38.7,34.6,24.17,1,FALSE,11.3,FALSE,FALSE,FALSE,"Jacobson"
1986,5,541,0,1,31,34.7,35.15,1,FALSE,19,FALSE,FALSE,FALSE,"Jacobson"
1986,5,542,0,1,25.3,25.2,26.9,1,FALSE,24.7,FALSE,TRUE,FALSE,"Jacobson"
1986,5,543,0,1,24.7,23.5,25.02,1,FALSE,25.3,FALSE,TRUE,FALSE,"Jacobson"
1986,5,544,0,1,66,71.3,47.3,1,FALSE,16,FALSE,FALSE,TRUE,"Jacobson"
1986,5,545,0,1,21.6,23.4,28.03,1,FALSE,28.4,FALSE,TRUE,FALSE,"Jacobson"
1986,6,601,0,1,68.4,63.1,52.51,1,FALSE,18.4,FALSE,FALSE,FALSE,"Jacobson"
1986,6,602,0,1,51.5,53.9,39.11,NA,FALSE,1.5,TRUE,FALSE,TRUE,"Jacobson"
1986,6,603,0,1,51.9,42.3,36.74,0,FALSE,1.9,TRUE,FALSE,TRUE,"Jacobson"
1986,6,604,0,1,30.2,27.8,31.83,1,FALSE,19.8,FALSE,FALSE,FALSE,"Jacobson"
1986,6,605,0,1,30.2,21.4,24.59,NA,FALSE,19.8,FALSE,FALSE,FALSE,"Jacobson"
1986,6,606,0,1,34,NA,30.63,1,FALSE,16,FALSE,FALSE,FALSE,"Jacobson"
1986,7,701,0,1,74.5,61.9,47.09,1,FALSE,24.5,FALSE,TRUE,TRUE,"Jacobson"
1986,7,702,0,1,67.4,54.6,39.09,1,FALSE,17.4,FALSE,FALSE,TRUE,"Jacobson"
1986,7,703,0,1,69.6,52.7,41.07,1,FALSE,19.6,FALSE,FALSE,TRUE,"Jacobson"
1986,7,704,0,1,46.5,29.6,36.53,1,FALSE,3.5,TRUE,FALSE,FALSE,"Jacobson"
1986,7,705,0,1,39.1,45.6,33.1,1,FALSE,10.9,FALSE,FALSE,FALSE,"Jacobson"
1986,7,706,0,1,35.8,36,37.1,1,FALSE,14.2,FALSE,FALSE,FALSE,"Jacobson"
1986,8,801,0,1,66.5,58.6,40.05,1,FALSE,16.5,FALSE,FALSE,TRUE,"Jacobson"
1986,9,901,1,1,63.8,NA,23.92,1,FALSE,13.8,FALSE,FALSE,TRUE,"Jacobson"
1986,9,902,1,1,NA,NA,38.28,NA,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1986,9,903,1,1,NA,NA,40.89,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1986,9,904,1,1,NA,64.8,33.09,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1986,9,905,1,1,NA,NA,28.55,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,9,906,1,1,70.2,NA,35.58,1,FALSE,20.2,FALSE,TRUE,TRUE,"Jacobson"
1986,9,907,1,1,NA,58.8,37.22,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1986,9,908,1,1,NA,19.7,37.31,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,9,909,1,1,29.2,21.4,32.54,1,FALSE,20.8,FALSE,TRUE,FALSE,"Jacobson"
1986,9,910,1,1,28.8,38.1,28.82,1,FALSE,21.2,FALSE,TRUE,FALSE,"Jacobson"
1986,9,911,1,1,72.7,60.5,25.68,1,FALSE,22.7,FALSE,TRUE,TRUE,"Jacobson"
1986,9,912,1,1,NA,NA,33.17,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,9,913,1,1,25,NA,25.79,1,FALSE,25,FALSE,TRUE,FALSE,"Jacobson"
1986,9,914,1,1,73.8,55.4,39.22,1,FALSE,23.8,FALSE,TRUE,TRUE,"Jacobson"
1986,9,915,1,1,NA,34.3,41.16,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,9,916,1,1,69.7,56.4,38.9,1,FALSE,19.7,FALSE,FALSE,TRUE,"Jacobson"
1986,9,917,1,1,NA,NA,53.66,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,9,918,1,1,73.5,60.5,39.63,1,FALSE,23.5,FALSE,TRUE,TRUE,"Jacobson"
1986,9,919,1,1,69.1,64.3,35.41,1,FALSE,19.1,FALSE,FALSE,TRUE,"Jacobson"
1986,10,1001,1,1,NA,81.6,40.84,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1986,10,1002,1,1,NA,NA,41.63,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1986,10,1003,1,1,NA,81.4,44.89,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1986,10,1004,1,1,46.8,46.9,34.29,1,FALSE,3.2,TRUE,FALSE,FALSE,"Jacobson"
1986,10,1005,1,1,75.3,NA,67.34,NA,FALSE,25.3,FALSE,TRUE,FALSE,"Jacobson"
1986,10,1006,1,1,40.5,30.9,31.41,1,FALSE,9.5,FALSE,FALSE,FALSE,"Jacobson"
1986,10,1007,1,1,66.4,55.2,27.19,1,FALSE,16.4,FALSE,FALSE,TRUE,"Jacobson"
1986,10,1008,1,1,86.4,NA,47.74,1,FALSE,36.4,FALSE,TRUE,TRUE,"Jacobson"
1986,10,1009,1,1,NA,67.5,30.67,1,TRUE,NA,FALSE,FALSE,TRUE,"Jacobson"
1986,10,1010,1,1,67.3,NA,34.76,1,FALSE,17.3,FALSE,FALSE,TRUE,"Jacobson"
1986,11,1101,0,1,38.8,84.8,44.72,NA,FALSE,11.2,FALSE,FALSE,FALSE,"Jacobson"
1986,11,1102,0,1,77.8,84.9,43.63,1,FALSE,27.8,FALSE,TRUE,TRUE,"Jacobson"
1986,12,1201,0,1,33.2,31.4,30.67,1,FALSE,16.8,FALSE,FALSE,FALSE,"Jacobson"
1986,12,1202,0,1,54.4,50.1,22.82,1,FALSE,4.4,TRUE,FALSE,TRUE,"Jacobson"
1986,13,1301,0,1,96.4,NA,95.08,1,FALSE,46.4,FALSE,TRUE,FALSE,"Jacobson"
1986,13,1302,0,1,83.8,83,83.61,1,FALSE,33.8,FALSE,TRUE,FALSE,"Jacobson"
1986,13,1303,0,1,66.2,64.4,35.76,1,FALSE,16.2,FALSE,FALSE,TRUE,"Jacobson"
1986,13,1304,0,1,48.4,36,49.95,NA,FALSE,1.6,TRUE,FALSE,FALSE,"Jacobson"
1986,13,1305,0,1,70.4,63.6,41.67,1,FALSE,20.4,FALSE,TRUE,TRUE,"Jacobson"
1986,13,1306,0,1,24.6,24.9,44.32,1,FALSE,25.4,FALSE,TRUE,FALSE,"Jacobson"
1986,13,1307,0,1,81.2,78.4,74.9,1,FALSE,31.2,FALSE,TRUE,FALSE,"Jacobson"
1986,13,1308,0,1,78.7,71.3,48.6,1,FALSE,28.7,FALSE,TRUE,TRUE,"Jacobson"
1986,13,1309,0,1,71.6,67.5,54.98,1,FALSE,21.6,FALSE,TRUE,FALSE,"Jacobson"
1986,13,1310,0,1,24.9,27.4,31.45,1,FALSE,25.1,FALSE,TRUE,FALSE,"Jacobson"
1986,13,1311,0,1,70.7,62.6,40.69,1,FALSE,20.7,FALSE,TRUE,TRUE,"Jacobson"
1986,13,1312,0,1,22.3,22.2,23.12,1,FALSE,27.7,FALSE,TRUE,FALSE,"Jacobson"
1986,13,1313,0,1,26.6,33,45.87,1,FALSE,23.4,FALSE,TRUE,FALSE,"Jacobson"
1986,13,1314,0,1,47.6,37.8,30.81,NA,FALSE,2.4,TRUE,FALSE,FALSE,"Jacobson"
1986,13,1315,0,1,NA,26.8,32,1,TRUE,NA,FALSE,FALSE,FALSE,"Jacobson"
1986,13,1316,0,1,33.1,41.6,36.84,1,FALSE,16.9,FALSE,FALSE,FALSE,"Jacobson"
1986,13,1317,0,1,55.6,56.7,45.69,1,FALSE,5.6,FALSE,FALSE,TRUE,"Jacobson"
1986,13,1318,0,1,37.4,39.8,38.14,1,FALSE,12.6,FALSE,FALSE,FALSE,"Jacobson"
1986,13,1319,0,1,66.4,52.3,37.6,1,FALSE,16.4,FALSE,FALSE,TRUE,"Jacobson"
1986,13,1320,0,1,68.1,61.3,41.94,1,FALSE,18.1,FALSE,FALSE,TRUE,"Jacobson"
1986,13,1321,0,1,50.4,60.2,46.58,1,FALSE,0.4,TRUE,FALSE,TRUE,"Jacobson"
1986,13,1322,0,1,53.2,50.3,44.16,1,FALSE,3.2,TRUE,FALSE,TRUE,"Jacobson"
1986,14,1401,0,1,74.1,71.1,56.92,1,FALSE,24.1,FALSE,TRUE,FALSE,"Jacobson"
1986,14,1402,0,1,62.3,53.6,32.09,1,FALSE,12.3,FALSE,FALSE,TRUE,"Jacobson"
1986,14,1403,0,1,49.9,47.4,37.84,1,FALSE,0.1,TRUE,FALSE,FALSE,"Jacobson"
1986,14,1404,0,1,30.1,38.8,32.8,1,FALSE,19.9,FALSE,FALSE,FALSE,"Jacobson"
