year,state,state_num,district,stcd,dem_votes,rep_votes,n_dem,n_rep,dv,uncontested,top_two,la_primary,runoff_mixed
2012,Wisconsin,49,3,4903,217712,121713,1,1,64.14,0,0,0,0
2012,Wisconsin,49,4,4904,235257,80787,1,1,74.44,0,0,0,0
2012,Wisconsin,49,5,4905,118478,250335,1,1,32.12,0,0,0,0
2012,Wisconsin,49,6,4906,135921,223460,1,1,37.82,0,0,0,0
2012,Wisconsin,49,7,4907,157524,201720,1,1,43.85,0,0,0,0
2012,Wisconsin,49,8,4908,156287,198874,1,1,44.0,0,0,0,0
2012,Wyoming,50,1,5001,57573,166452,1,1,25.7,0,0,0,0
2014,Alabama,1,1,101,48278,103758,1,1,31.75,0,0,0,0
2014,Alabama,1,2,102,54692,113103,1,1,32.59,0,0,0,0
2014,Alabama,1,3,103,52816,103558,1,1,33.78,0,0,0,0
2014,Alabama,1,4,104,0,132831,0,1,,1,0,0,0
2014,Alabama,1,5,105,0,115338,0,1,,1,0,0,0
2014,Alabama,1,6,106,42291,135945,1,1,23.73,0,0,0,0
2014,Alabama,1,7,107,133687,0,1,0,,1,0,0,0
2014,Alaska,2,1,201,114602,142572,1,1,44.56,0,0,0,0
2014,Arizona,3,1,301,97391,87723,1,1,52.61,0,0,0,0
2014,Arizona,3,2,302,109543,109704,1,1,49.96,0,0,0,0
2014,Arizona,3,3,303,58192,46185,1,1,55.75,0,0,0,0
2014,Arizona,3,4,304,45179,122560,1,1,26.93,0,0,0,0
2014,Arizona,3,5,305,54596,124867,1,1,30.42,0,0,0,0
2014,Arizona,3,6,306,70198,129578,1,1,35.14,0,0,0,0
2014,Arizona,3,7,307,54235,0,1,0,,1,0,0,0
2014,Arizona,3,8,308,0,128710,0,1,,1,0,0,0
2014,Arizona,3,9,309,88609,67841,1,1,56.64,0,0,0,0
2014,Arkansas,4,1,401,63555,124139,1,1,33.86,0,0,0,0
2014,Arkansas,4,2,402,103477,123073,1,1,45.68,0,0,0,0
2014,Arkansas,4,3,403,0,151630,0,1,,1,0,0,0
2014,Arkansas,4,4,404,87742,110789,1,1,44.2,0,0,0,0
2014,California,5,1,501,84320,132052,1,1,38.97,0,0,0,0
2014,California,5,2,502,163124,54400,1,1,74.99,0,0,0,0
2014,California,5,3,503,79224,71036,1,1,52.72,0,0,0,0
2014,California,5,4,504,0,211134,0,2,,0,1,0,0
2014,California,5,5,505,129613,0,1,0,,1,0,0,0
2014,California,5,6,506,97008,36448,1,1,72.69,0,0,0,0
2014,California,5,7,507,92521,91066,1,1,50.4,0,0,0,0
2014,California,5,8,508,37056,77480,1,1,32.35,0,0,0,0
2014,California,5,9,509,63475,57729,1,1,52.37,0,0,0,0
2014,California,5,10,510,55123,70582,1,1,43.85,0,0,0,0
2014,California,5,11,511,117502,57160,1,1,67.27,0,0,0,0
2014,California,5,12,512,160067,32197,1,1,83.25,0,0,0,0
2014,California,5,13,513,168491,21940,1,1,88.48,0,0,0,0
2014,California,5,14,514,114389,34757,1,1,76.7,0,0,0,0
2014,California,5,15,515,99756,43150,1,1,69.81,0,0,0,0
2014,California,5,16,516,46277,44943,1,1,50.73,0,0,0,0
2014,California,5,17,517,134408,0,2,0,,0,1,0,0
2014,California,5,18,518,133060,63326,1,1,67.75,0,0,0,0
2014,California,5,19,519,127788,0,2,0,,0,1,0,0
2014,California,5,20,520,106034,0,1,0,,1,0,0,0
2014,California,5,21,521,33470,45907,1,1,42.17,0,0,0,0
2014,California,5,22,522,37289,96053,1,1,27.96,0,0,0,0
2014,California,5,23,523,33726,100317,1,1,25.16,0,0,0,0
2014,California,5,24,524,103228,95566,1,1,51.93,0,0,0,0
2014,California,5,25,525,0,114072,0,2,,0,1,0,0
2014,California,5,26,526,87176,82653,1,1,51.33,0,0,0,0
2014,California,5,27,527,75728,51852,1,1,59.36,0,0,0,0
2014,California,5,28,528,91996,0,1,0,,1,0,0,0
2014,California,5,29,529,50096,17045,1,1,74.61,0,0,0,0
2014,California,5,30,530,86568,45315,1,1,65.64,0,0,0,0
2014,California,5,31,531,51622,48162,1,1,51.73,0,0,0,0
2014,California,5,32,532,50353,34053,1,1,59.66,0,0,0,0
2014,California,5,33,533,108331,74700,1,1,59.19,0,0,0,0
2014,California,5,34,534,61621,0,2,0,,0,1,0,0
2014,California,5,35,535,62255,0,2,0,,0,1,0,0
2014,California,5,36,536,72682,61457,1,1,54.18,0,0,0,0
2014,California,5,37,537,96787,18051,1,1,84.28,0,0,0,0
2014,California,5,38,538,58192,40288,1,1,59.09,0,0,0,0
2014,California,5,39,539,41906,91319,1,1,31.46,0,0,0,0
2014,California,5,40,540,49379,0,2,0,,0,1,0,0
2014,California,5,41,541,46948,35936,1,1,56.64,0,0,0,0
2014,California,5,42,542,38850,74540,1,1,34.26,0,0,0,0
2014,California,5,43,543,69681,28521,1,1,70.96,0,0,0,0
2014,California,5,44,544,59670,0,1,0,,1,0,0,0
2014,California,5,45,545,56819,106083,1,1,34.88,0,0,0,0
2014,California,5,46,546,49738,33577,1,1,59.7,0,0,0,0
2014,California,5,47,547,69091,54309,1,1,55.99,0,0,0,0
2014,California,5,48,548,62713,112082,1,1,35.88,0,0,0,0
2014,California,5,49,549,64981,98161,1,1,39.83,0,0,0,0
2014,California,5,50,550,45302,111997,1,1,28.8,0,0,0,0
2014,California,5,51,551,56373,25577,1,1,68.79,0,0,0,0
2014,California,5,52,552,98826,92746,1,1,51.59,0,0,0,0
2014,California,5,53,553,87104,60940,1,1,58.84,0,0,0,0
2014,Colorado,6,1,601,183281,80682,1,1,69.43,0,0,0,0
2014,Colorado,6,2,602,196300,149645,1,1,56.74,0,0,0,0
2014,Colorado,6,3,603,100364,163011,1,1,38.11,0,0,0,0
2014,Colorado,6,4,604,83727,185292,1,1,31.12,0,0,0,0
2014,Colorado,6,5,605,105673,157182,1,1,40.2,0,0,0,0
2014,Colorado,6,6,606,118847,143467,1,1,45.31,0,0,0,0
2014,Colorado,6,7,607,148225,120918,1,1,55.07,0,0,0,0
2014,Connecticut,7,1,701,135825,78609,1,1,63.34,0,0,0,0
2014,Connecticut,7,2,702,141948,80837,1,1,63.72,0,0,0,0
2014,Connecticut,7,3,703,140485,69454,1,1,66.92,0,0,0,0
2014,Connecticut,7,4,704,106873,91922,1,1,53.76,0,0,0,0
2014,Connecticut,7,5,705,113564,97767,1,1,53.74,0,0,0,0
2014,Delaware,8,1,801,137251,85146,1,1,61.71,0,0,0,0
2014,Florida,9,1,901,54976,165086,1,1,24.98,0,0,0,0
2014,Florida,9,2,902,126096,123262,1,1,50.57,0,0,0,0
2014,Florida,9,3,903,73910,148691,1,1,33.2,0,0,0,0
2014,Florida,9,4,904,0,177887,0,1,,1,0,0,0
2014,Florida,9,5,905,112340,59237,1,1,65.47,0,0,0,0
2014,Florida,9,6,906,99563,166254,1,1,37.46,0,0,0,0
2014,Florida,9,7,907,73011,144474,1,1,33.57,0,0,0,0
2014,Florida,9,8,908,93724,180728,1,1,34.15,0,0,0,0
2014,Florida,9,9,909,93850,74963,1,1,55.59,0,0,0,0
2014,Florida,9,10,910,89426,143128,1,1,38.45,0,0,0,0
2014,Florida,9,11,911,90786,181508,1,1,33.34,0,0,0,0
2014,Florida,9,12,912,0,0,0,0,,1,0,0,0
2014,Florida,9,13,913,0,168172,0,1,,1,0,0,0
2014,Florida,9,14,914,0,0,0,0,,1,0,0,0
2014,Florida,9,15,915,84832,128750,1,1,39.72,0,0,0,0
2014,Florida,9,16,916,105483,169126,1,1,38.41,0,0,0,0
2014,Florida,9,17,917,82263,141493,1,1,36.76,0,0,0,0
2014,Florida,9,18,918,151478,101896,1,1,59.78,0,0,0,0
2014,Florida,9,19,919,80824,159354,1,1,33.65,0,0,0,0
2014,Florida,9,20,920,128498,28968,1,1,81.6,0,0,0,0
2014,Florida,9,21,921,153395,0,1,0,,1,0,0,0
2014,Florida,9,22,922,125404,90685,1,1,58.03,0,0,0,0
2014,Florida,9,23,923,103269,61519,1,1,62.67,0,0,0,0
2014,Florida,9,24,924,129192,15239,1,1,89.45,0,0,0,0
2014,Florida,9,25,925,0,0,0,0,,1,0,0,0
2014,Florida,9,26,926,78306,83031,1,1,48.54,0,0,0,0
2014,Florida,9,27,927,0,0,0,0,,1,0,0,0
2014,Georgia,10,1,1001,61175,95337,1,1,39.09,0,0,0,0
2014,Georgia,10,2,1002,96363,66537,1,1,59.15,0,0,0,0
2014,Georgia,10,3,1003,0,156277,0,1,,1,0,0,0
2014,Georgia,10,4,1004,161211,0,1,0,,1,0,0,0
2014,Georgia,10,5,1005,170326,0,1,0,,1,0,0,0
2014,Georgia,10,6,1006,71486,139018,1,1,33.96,0,0,0,0
2014,Georgia,10,7,1007,60112,113557,1,1,34.61,0,0,0,0
2014,Georgia,10,8,1008,0,129938,0,1,,1,0,0,0
2014,Georgia,10,9,1009,34988,146059,1,1,19.33,0,0,0,0
2014,Georgia,10,10,1010,65777,130703,1,1,33.48,0,0,0,0
2014,Georgia,10,11,1011,0,161532,0,1,,1,0,0,0
2014,Georgia,10,12,1012,75478,91336,1,1,45.25,0,0,0,0
2014,Georgia,10,13,1013,159445,0,1,0,,1,0,0,0
2014,Georgia,10,14,1014,0,118782,0,1,,1,0,0,0
2014,Hawaii,11,1,1101,93390,86454,1,1,51.93,0,0,0,0
2014,Hawaii,11,2,1102,142010,33630,1,1,80.85,0,0,0,0
2014,Idaho,12,1,1201,77277,143580,1,1,34.99,0,0,0,0
2014,Idaho,12,2,1202,82801,131492,1,1,38.64,0,0,0,0
2014,Illinois,13,1,1301,162268,59749,1,1,73.09,0,0,0,0
2014,Illinois,13,2,1302,160337,43799,1,1,78.54,0,0,0,0
2014,Illinois,13,3,1303,116764,64091,1,1,64.56,0,0,0,0
2014,Illinois,13,4,1304,79666,22278,1,1,78.15,0,0,0,0
2014,Illinois,13,5,1305,116364,56350,1,1,67.37,0,0,0,0
2014,Illinois,13,6,1306,78465,160287,1,1,32.86,0,0,0,0
2014,Illinois,13,7,1307,155110,27168,1,1,85.1,0,0,0,0
2014,Illinois,13,8,1308,84178,66878,1,1,55.73,0,0,0,0
2014,Illinois,13,9,1309,141000,72384,1,1,66.08,0,0,0,0
2014,Illinois,13,10,1310,91136,95992,1,1,48.7,0,0,0,0
2014,Illinois,13,11,1311,93436,81335,1,1,53.46,0,0,0,0
2014,Illinois,13,12,1312,87860,110038,1,1,44.4,0,0,0,0
2014,Illinois,13,13,1313,86935,123337,1,1,41.34,0,0,0,0
2014,Illinois,13,14,1314,76861,145369,1,1,34.59,0,0,0,0
2014,Illinois,13,15,1315,55652,166274,1,1,25.08,0,0,0,0
2014,Illinois,13,16,1316,63810,153388,1,1,29.38,0,0,0,0
2014,Illinois,13,17,1317,110560,88785,1,1,55.46,0,0,0,0
2014,Illinois,13,18,1318,62377,184363,1,1,25.28,0,0,0,0
2014,Indiana,14,1,1401,86579,51000,1,1,62.93,0,0,0,0
2014,Indiana,14,2,1402,55590,85583,1,1,39.38,0,0,0,0
2014,Indiana,14,3,1403,39771,97892,1,1,28.89,0,0,0,0
2014,Indiana,14,4,1404,47056,94998,1,1,33.13,0,0,0,0
2014,Indiana,14,5,1405,49756,105277,1,1,32.09,0,0,0,0
2014,Indiana,14,6,1406,45509,102187,1,1,30.81,0,0,0,0
2014,Indiana,14,7,1407,61443,46887,1,1,56.72,0,0,0,0
2014,Indiana,14,8,1408,61384,103344,1,1,37.26,0,0,0,0
2014,Indiana,14,9,1409,55016,101594,1,1,35.13,0,0,0,0
2014,Iowa,15,1,1501,141145,147762,1,1,48.85,0,0,0,0
2014,Iowa,15,2,1502,143431,129455,1,1,52.56,0,0,0,0
2014,Iowa,15,3,1503,119109,148814,1,1,44.46,0,0,0,0
2014,Iowa,15,4,1504,105504,169834,1,1,38.32,0,0,0,0
2014,Kansas,16,1,1601,65397,138764,1,1,32.03,0,0,0,0
2014,Kansas,16,2,1602,87153,128742,1,1,40.37,0,0,0,0
2014,Kansas,16,3,1603,89584,134493,1,1,39.98,0,0,0,0
2014,Kansas,16,4,1604,69396,138757,1,1,33.34,0,0,0,0
2014,Kentucky,17,1,1701,63596,173022,1,1,26.88,0,0,0,0
2014,Kentucky,17,2,1702,69898,156936,1,1,30.81,0,0,0,0
2014,Kentucky,17,3,1703,157056,87981,1,1,64.09,0,0,0,0
2014,Kentucky,17,4,1704,71694,150464,1,1,32.27,0,0,0,0
2014,Kentucky,17,5,1705,47617,171350,1,1,21.75,0,0,0,0
2014,Kentucky,17,6,1706,98290,147404,1,1,40.01,0,0,0,0
2014,Louisiana,18,1,1801,46047,189250,2,1,19.57,0,0,1,1
2014,Louisiana,18,2,1802,190006,0,2,0,,0,1,1,1
2014,Louisiana,18,3,1803,0,207926,0,2,,0,1,1,1
2014,Louisiana,18,4,1804,0,152683,0,1,,1,0,1,1
2014,Louisiana,18,5,1805,75006,247211,1,6,23.28,0,0,1,1
2014,Louisiana,18,6,1806,95127,234200,3,8,28.89,0,0,1,1
2014,Maine,19,1,1901,186674,94751,1,1,66.33,0,0,0,0
2014,Maine,19,2,1902,118568,133320,1,1,47.07,0,0,0,0
2014,Maryland,20,1,2001,73843,176342,1,1,29.52,0,0,0,0
2014,Maryland,20,2,2002,120412,70411,1,1,63.1,0,0,0,0
2014,Maryland,20,3,2003,128594,87029,1,1,59.64,0,0,0,0
2014,Maryland,20,4,2004,134628,54217,1,1,71.29,0,0,0,0
2014,Maryland,20,5,2005,144725,80752,1,1,64.19,0,0,0,0
2014,Maryland,20,6,2006,94704,91930,1,1,50.74,0,0,0,0
2014,Maryland,20,7,2007,144639,55860,1,1,72.14,0,0,0,0
2014,Maryland,20,8,2008,136722,87859,1,1,60.88,0,0,0,0
2014,Massachusetts,21,1,2101,167612,0,1,0,,1,0,0,0
2014,Massachusetts,21,2,2102,169640,0,1,0,,1,0,0,0
2014,Massachusetts,21,3,2103,139104,81638,1,1,63.02,0,0,0,0
2014,Massachusetts,21,4,2104,184158,0,1,0,,1,0,0,0
2014,Massachusetts,21,5,2105,182100,0,1,0,,1,0,0,0
2014,Massachusetts,21,6,2106,149638,111989,1,1,57.2,0,0,0,0
2014,Massachusetts,21,7,2107,142133,0,1,0,,1,0,0,0
2014,Massachusetts,21,8,2108,200644,0,1,0,,1,0,0,0
2014,Massachusetts,21,9,2109,140413,114971,1,1,54.98,0,0,0,0
2014,Michigan,22,1,2201,113263,130414,1,1,46.48,0,0,0,0
2014,Michigan,22,2,2202,70851,135568,1,1,34.32,0,0,0,0
2014,Michigan,22,3,2203,84720,125754,1,1,40.25,0,0,0,0
2014,Michigan,22,4,2204,85777,123962,1,1,40.9,0,0,0,0
2014,Michigan,22,5,2205,148182,69222,1,1,68.16,0,0,0,0
2014,Michigan,22,6,2206,84391,116801,1,1,41.95,0,0,0,0
2014,Michigan,22,7,2207,92083,119564,1,1,43.51,0,0,0,0
2014,Michigan,22,8,2208,102269,132739,1,1,43.52,0,0,0,0
2014,Michigan,22,9,2209,136342,81470,1,1,62.6,0,0,0,0
2014,Michigan,22,10,2210,67143,157069,1,1,29.95,0,0,0,0
2014,Michigan,22,11,2211,101681,140435,1,1,42.0,0,0,0,0
2014,Michigan,22,12,2212,134346,64716,1,1,67.49,0,0,0,0
2014,Michigan,22,13,2213,132710,27234,1,1,82.97,0,0,0,0
2014,Michigan,22,14,2214,165272,41801,1,1,79.81,0,0,0,0
2014,Minnesota,23,1,2301,122851,103536,1,1,54.27,0,0,0,0
2014,Minnesota,23,2,2302,95565,137778,1,1,40.95,0,0,0,0
2014,Minnesota,23,3,2303,101846,167515,1,1,37.81,0,0,0,0
2014,Minnesota,23,4,2304,147857,79492,1,1,65.04,0,0,0,0
2014,Minnesota,23,5,2305,167079,56577,1,1,74.7,0,0,0,0
2014,Minnesota,23,6,2306,90926,133328,1,1,40.55,0,0,0,0
2014,Minnesota,23,7,2307,130546,109955,1,1,54.28,0,0,0,0
2014,Minnesota,23,8,2308,129090,125358,1,1,50.73,0,0,0,0
2014,Mississippi,24,1,2401,43713,102622,1,1,29.87,0,0,0,0
2014,Mississippi,24,2,2402,100688,0,1,0,,1,0,0,0
2014,Mississippi,24,3,2403,47744,117771,1,1,28.85,0,0,0,0
2014,Mississippi,24,4,2404,37869,108776,1,1,25.82,0,0,0,0
2014,Missouri,25,1,2501,119315,35273,1,1,77.18,0,0,0,0
2014,Missouri,25,2,2502,75384,148191,1,1,33.72,0,0,0,0
2014,Missouri,25,3,2503,52021,130940,1,1,28.43,0,0,0,0
2014,Missouri,25,4,2504,46464,120014,1,1,27.91,0,0,0,0
2014,Missouri,25,5,2505,79256,69071,1,1,53.43,0,0,0,0
2014,Missouri,25,6,2506,55157,124616,1,1,30.68,0,0,0,0
2014,Missouri,25,7,2507,47282,104054,1,1,31.24,0,0,0,0
2014,Missouri,25,8,2508,38721,106124,1,1,26.73,0,0,0,0
2014,Montana,26,1,2601,148690,203871,1,1,42.17,0,0,0,0
2014,Nebraska,27,1,2701,55838,123219,1,1,31.18,0,0,0,0
2014,Nebraska,27,2,2702,83872,78157,1,1,51.76,0,0,0,0
2014,Nebraska,27,3,2703,45524,139440,1,1,24.61,0,0,0,0
2014,Nevada,28,1,2801,45643,30413,1,1,60.01,0,0,0,0
2014,Nevada,28,2,2802,52016,122402,1,1,29.82,0,0,0,0
2014,Nevada,28,3,2803,52644,88528,1,1,37.29,0,0,0,0
2014,Nevada,28,4,2804,59844,63466,1,1,48.53,0,0,0,0
2014,New Hampshire,29,1,2901,116769,125508,1,1,48.2,0,0,0,0
2014,New Hampshire,29,2,2902,130700,106871,1,1,55.02,0,0,0,0
2014,New Jersey,30,1,3001,93315,64073,1,1,59.29,0,0,0,0
2014,New Jersey,30,2,3002,66026,108875,1,1,37.75,0,0,0,0
2014,New Jersey,30,3,3003,82537,100471,1,1,45.1,0,0,0,0
2014,New Jersey,30,4,3004,54415,118826,1,1,31.41,0,0,0,0
2014,New Jersey,30,5,3005,81808,104678,1,1,43.87,0,0,0,0
2014,New Jersey,30,6,3006,72190,46891,1,1,60.62,0,0,0,0
2014,New Jersey,30,7,3007,68232,104287,1,1,39.55,0,0,0,0
2014,New Jersey,30,8,3008,61510,15141,1,1,80.25,0,0,0,0
2014,New Jersey,30,9,3009,82498,36246,1,1,69.48,0,0,0,0
2014,New Jersey,30,10,3010,95734,14154,1,1,87.12,0,0,0,0
2014,New Jersey,30,11,3011,65477,109455,1,1,37.43,0,0,0,0
2014,New Jersey,30,12,3012,90430,54168,1,1,62.54,0,0,0,0
2014,New Mexico,31,1,3101,105474,74558,1,1,58.59,0,0,0,0
2014,New Mexico,31,2,3102,52499,95209,1,1,35.54,0,0,0,0
2014,New Mexico,31,3,3103,113249,70775,1,1,61.54,0,0,0,0
2014,New York,32,1,3201,78722,94035,1,1,45.57,0,0,0,0
2014,New York,32,2,3202,41814,0,1,0,,1,0,0,0
2014,New York,32,3,3203,90032,74269,1,1,54.8,0,0,0,0
2014,New York,32,4,3204,89793,80127,1,1,52.84,0,0,0,0
2014,New York,32,5,3205,75712,0,1,0,,1,0,0,0
2014,New York,32,6,3206,55368,0,1,0,,1,0,0,0
2014,New York,32,7,3207,56593,5713,1,1,90.83,0,0,0,0
2014,New York,32,8,3208,77255,0,1,0,,1,0,0,0
2014,New York,32,9,3209,82659,0,1,0,,1,0,0,0
2014,New York,32,10,3210,89080,0,1,0,,1,0,0,0
2014,New York,32,11,3211,45244,58886,1,1,43.45,0,0,0,0
2014,New York,32,12,3212,90603,22731,1,1,79.94,0,0,0,0
2014,New York,32,13,3213,68396,0,1,0,,1,0,0,0
2014,New York,32,14,3214,50352,0,1,0,,1,0,0,0
2014,New York,32,15,3215,54906,0,1,0,,1,0,0,0
2014,New York,32,16,3216,99658,0,1,0,,1,0,0,0
2014,New York,32,17,3217,98150,75781,1,1,56.43,0,0,0,0
2014,New York,32,18,3218,88993,85660,1,1,50.95,0,0,0,0
2014,New York,32,19,3219,72470,131594,1,1,35.51,0,0,0,0
2014,New York,32,20,3220,125111,79104,1,1,61.26,0,0,0,0
2014,New York,32,21,3221,59063,96226,1,1,38.03,0,0,0,0
2014,New York,32,22,3222,0,129851,0,1,,1,0,0,0
2014,New York,32,23,3223,70242,113130,1,1,38.31,0,0,0,0
2014,New York,32,24,3224,80304,118474,1,1,40.4,0,0,0,0
2014,New York,32,25,3225,96803,95932,1,1,50.23,0,0,0,0
2014,New York,32,26,3226,113210,52909,1,1,68.15,0,0,0,0
2014,New York,32,27,3227,58911,144675,1,1,28.94,0,0,0,0
2014,North Carolina,33,1,3301,154333,55990,1,1,73.38,0,0,0,0
2014,North Carolina,33,2,3302,85479,122128,1,1,41.17,0,0,0,0
2014,North Carolina,33,3,3303,66182,139415,1,1,32.19,0,0,0,0
2014,North Carolina,33,4,3304,169946,57416,1,1,74.75,0,0,0,0
2014,North Carolina,33,5,3305,88973,139279,1,1,38.98,0,0,0,0
2014,North Carolina,33,6,3306,103758,147312,1,1,41.33,0,0,0,0
2014,North Carolina,33,7,3307,84054,134431,1,1,38.47,0,0,0,0
2014,North Carolina,33,8,3308,65854,121568,1,1,35.14,0,0,0,0
2014,North Carolina,33,9,3309,0,163080,0,1,,1,0,0,0
2014,North Carolina,33,10,3310,85292,133504,1,1,38.98,0,0,0,0
2014,North Carolina,33,11,3311,85342,144682,1,1,37.1,0,0,0,0
2014,North Carolina,33,12,3312,130096,42568,1,1,75.35,0,0,0,0
2014,North Carolina,33,13,3313,114718,153991,1,1,42.69,0,0,0,0
2014,North Dakota,34,1,3401,95678,138100,1,1,40.93,0,0,0,0
2014,Ohio,35,1,3501,72604,124779,1,1,36.78,0,0,0,0
2014,Ohio,35,2,3502,68453,132658,1,1,34.04,0,0,0,0
2014,Ohio,35,3,3503,91769,51475,1,1,64.06,0,0,0,0
2014,Ohio,35,4,3504,60165,125907,1,1,32.33,0,0,0,0
2014,Ohio,35,5,3505,58507,134449,1,1,30.32,0,0,0,0
2014,Ohio,35,6,3506,73561,111026,1,1,39.85,0,0,0,0
2014,Ohio,35,7,3507,0,143959,0,1,,1,0,0,0
2014,Ohio,35,8,3508,51534,126539,1,1,28.94,0,0,0,0
2014,Ohio,35,9,3509,108870,51704,1,1,67.8,0,0,0,0
2014,Ohio,35,10,3510,63249,130752,1,1,32.6,0,0,0,0
2014,Ohio,35,11,3511,137105,35461,1,1,79.45,0,0,0,0
2014,Ohio,35,12,3512,61360,150573,1,1,28.95,0,0,0,0
2014,Ohio,35,13,3513,120230,55233,1,1,68.52,0,0,0,0
2014,Ohio,35,14,3514,70856,135736,1,1,34.3,0,0,0,0
2014,Ohio,35,15,3515,66125,128496,1,1,33.98,0,0,0,0
2014,Ohio,35,16,3516,75199,132176,1,1,36.26,0,0,0,0
2014,Oklahoma,36,1,3601,0,0,0,0,,1,0,0,0
2014,Oklahoma,36,2,3602,38964,110925,1,1,26.0,0,0,0,0
2014,Oklahoma,36,3,3603,36270,133335,1,1,21.38,0,0,0,0
2014,Oklahoma,36,4,3604,40998,117721,1,1,25.83,0,0,0,0
2014,Oklahoma,36,5,3605,57790,95632,1,1,37.67,0,0,0,0
2014,Oregon,37,1,3701,160038,96245,1,1,62.45,0,0,0,0
2014,Oregon,37,2,3702,73785,202374,1,1,26.72,0,0,0,0
2014,Oregon,37,3,3703,211748,57424,1,1,78.67,0,0,0,0
2014,Oregon,37,4,3704,181624,116534,1,1,60.92,0,0,0,0
2014,Oregon,37,5,3705,150944,110332,1,1,57.77,0,0,0,0
2014,Pennsylvania,38,1,3801,131248,27193,1,1,82.84,0,0,0,0
2014,Pennsylvania,38,2,3802,181141,25397,1,1,87.7,0,0,0,0
2014,Pennsylvania,38,3,3803,73931,113859,1,1,39.37,0,0,0,0
2014,Pennsylvania,38,4,3804,50250,147090,1,1,25.46,0,0,0,0
2014,Pennsylvania,38,5,3805,65839,115018,1,1,36.4,0,0,0,0
2014,Pennsylvania,38,6,3806,92901,119643,1,1,43.71,0,0,0,0
2014,Pennsylvania,38,7,3807,89256,145869,1,1,37.96,0,0,0,0
2014,Pennsylvania,38,8,3808,84767,137731,1,1,38.1,0,0,0,0
2014,Pennsylvania,38,9,3809,63223,110094,1,1,36.48,0,0,0,0
2014,Pennsylvania,38,10,3810,44737,112851,1,1,28.39,0,0,0,0
2014,Pennsylvania,38,11,3811,62228,122464,1,1,33.69,0,0,0,0
2014,Pennsylvania,38,12,3812,87928,127993,1,1,40.72,0,0,0,0
2014,Pennsylvania,38,13,3813,123601,60549,1,1,67.12,0,0,0,0
2014,Pennsylvania,38,14,3814,148351,0,1,0,,1,0,0,0
2014,Pennsylvania,38,15,3815,0,128285,0,1,,1,0,0,0
2014,Pennsylvania,38,16,3816,74513,101722,1,1,42.28,0,0,0,0
2014,Pennsylvania,38,17,3817,93680,71371,1,1,56.76,0,0,0,0
2014,Pennsylvania,38,18,3818,0,166076,0,1,,1,0,0,0
2014,Rhode Island,39,1,3901,87060,58877,1,1,59.66,0,0,0,0
2014,Rhode Island,39,2,3902,105716,63844,1,1,62.35,0,0,0,0
2014,South Carolina,40,1,4001,0,119392,0,1,,1,0,0,0
2014,South Carolina,40,2,4002,68719,121649,1,1,36.1,0,0,0,0
2014,South Carolina,40,3,4003,47181,116741,1,1,28.78,0,0,0,0
2014,South Carolina,40,4,4004,0,126452,0,1,,1,0,0,0
2014,South Carolina,40,5,4005,71985,103078,1,1,41.12,0,0,0,0
2014,South Carolina,40,6,4006,125747,44311,1,1,73.94,0,0,0,0
2014,South Carolina,40,7,4007,68576,102833,1,1,40.01,0,0,0,0
2014,South Dakota,41,1,4101,92485,183834,1,1,33.47,0,0,0,0
2014,Tennessee,42,1,4201,0,115533,0,1,,1,0,0,0
2014,Tennessee,42,2,4202,37612,120883,1,1,23.73,0,0,0,0
2014,Tennessee,42,3,4203,53983,97344,1,1,35.67,0,0,0,0
2014,Tennessee,42,4,4204,51357,84815,1,1,37.71,0,0,0,0
2014,Tennessee,42,5,4205,96148,55078,1,1,63.58,0,0,0,0
2014,Tennessee,42,6,4206,37232,115231,1,1,24.42,0,0,0,0
2014,Tennessee,42,7,4207,42280,110534,1,1,27.67,0,0,0,0
2014,Tennessee,42,8,4208,42433,122255,1,1,25.77,0,0,0,0
2014,Tennessee,42,9,4209,87376,27173,1,1,76.28,0,0,0,0
2014,Texas,43,1,4301,33476,115084,1,1,22.53,0,0,0,0
2014,Texas,43,2,4302,44462,101936,1,1,30.37,0,0,0,0
2014,Texas,43,3,4303,0,113404,0,1,,1,0,0,0
2014,Texas,43,4,4304,0,115085,0,1,,1,0,0,0
2014,Texas,43,5,4305,0,88998,0,1,,1,0,0,0
2014,Texas,43,6,4306,55027,92334,1,1,37.34,0,0,0,0
2014,Texas,43,7,4307,49478,90606,1,1,35.32,0,0,0,0
2014,Texas,43,8,4308,0,125066,0,1,,1,0,0,0
2014,Texas,43,9,4309,78109,0,1,0,,1,0,0,0
2014,Texas,43,10,4310,60243,109726,1,1,35.44,0,0,0,0
2014,Texas,43,11,4311,0,107939,0,1,,1,0,0,0
2014,Texas,43,12,4312,41757,113186,1,1,26.95,0,0,0,0
2014,Texas,43,13,4313,16822,110842,1,1,13.18,0,0,0,0
2014,Texas,43,14,4314,52545,90116,1,1,36.83,0,0,0,0
2014,Texas,43,15,4315,48708,39016,1,1,55.52,0,0,0,0
2014,Texas,43,16,4316,49338,21324,1,1,69.82,0,0,0,0
2014,Texas,43,17,4317,43049,85807,1,1,33.41,0,0,0,0
2014,Texas,43,18,4318,76097,26249,1,1,74.35,0,0,0,0
2014,Texas,43,19,4319,21458,90160,1,1,19.22,0,0,0,0
2014,Texas,43,20,4320,66554,0,1,0,,1,0,0,0
2014,Texas,43,21,4321,0,135660,0,1,,1,0,0,0
