"GEOID20","pop","district_2022","district_2026"
"120730024111014",78,2,2
"120730027024061",0,2,2
"120310135243003",360,4,4
"120950174012000",0,11,11
"120950136072015",99,9,10
"120150105061023",178,17,17
"120990073013020",0,23,25
"120010017013006",276,3,3
"120950167371054",58,9,9
"120010022043000",291,3,3
"120730018042015",329,2,2
"120559617013030",15,18,9
"120710104162014",0,19,19
"120710019222018",242,19,19
"120710401234001",139,17,17
"120710205022013",0,17,17
"120860111052036",17,28,28
"120860058041020",92,27,27
"120860036061060",0,27,27
"120869805001007",0,26,26
"121030268163014",244,13,13
"121050143011009",57,18,18
"121050141232016",9,18,18
"121050128044001",137,18,18
"120850003001012",0,21,21
"120850015001036",50,21,21
"120860081012007",0,27,27
"120310011001003",60,4,4
"120310168114002",70,5,5
"120710303003012",0,17,17
"120710803003004",0,19,17
"120950171191033",0,11,11
"121130101004102",118,1,1
"120869810001009",0,27,27
"121239504011021",0,2,2
"121150014043000",1172,17,16
"120810020102010",64,16,16
"121239504022137",0,2,2
"120299702021124",0,3,3
"120174509021008",0,12,15
"121150015042006",379,17,17
"121150005031026",60,17,17
"121150027462015",0,17,16
"120174507042001",49,12,15
"120710017011001",96,19,19
"120710017012003",31,19,19
"120299702011213",0,3,3
"120231105004000",125,3,3
"120190313021019",46,4,4
"120710012061025",0,19,19
"121050160032075",9,18,16
"121130101002031",0,1,1
"120210112102000",0,26,22
"120210104321000",76,19,19
"120210111131142",0,26,22
"120950168121014",44,9,9
"120860139001000",20,26,26
"120860082091002",0,27,27
"120869804001011",0,27,27
"121079508003028",9,6,6
"120730027024048",0,2,2
"121030267053007",136,13,13
"121030254073029",112,13,13
"120310141032004",32,5,5
"120710602022005",0,19,19
"120719900000042",0,19,19
"120174517011066",0,12,15
"120210111131227",0,26,22
"120710104142014",0,19,19
"120710401312002",272,19,17
"120710401271088",3,17,17
"120910202001083",23,1,1
"120150305012174",0,17,17
"120299702021109",0,3,3
"120999804001007",0,20,22
"121130101004107",96,1,1
"120559613042028",0,18,9
"120559612023007",0,18,9
"120559614012024",46,18,9
"121113818031010",0,21,21
"120174510011014",0,12,15
"120950167351011",0,9,9
"120950146071012",283,10,10
"120950168025168",0,9,9
"120950173021031",0,11,11
"121319505011078",0,2,2
"120710019081023",0,19,19
"120710601011011",0,19,19
"120710802041003",0,19,19
"120710502101011",60,19,19
"121030268191019",30,13,13
"120710501062004",28,19,19
"120710104203030",74,19,19
"120174509022016",130,12,15
"120174505022003",0,12,15
"120730026041025",43,2,2
"120559801001001",0,18,9
"120710201032010",0,17,17
"120310141041000",0,5,5
"120310173002008",15,4,4
"120950140004011",82,9,10
"120632110003037",46,2,2
"121130101002106",0,1,1
"121270829041121",0,7,7
"120869806001015",0,27,27
"120710401384019",0,19,19
"120710104123016",4,19,19
"120860168002008",361,28,28
"120174505011010",0,12,15
"120310103082013",39,4,4
"120860111061025",0,28,28
"120950179012045",0,11,11
"120730023041007",48,2,2
"120730024211006",38,2,2
"120990077583015",64,22,22
"120950178102026",0,11,11
"120150101001061",2,17,17
"120810018022000",0,16,16
"120860068022008",0,27,27
"121150023051005",27,17,17
"121199106022004",84,11,11
"120710506012015",0,19,19
"120710503183022",28,19,19
"120710104232016",0,19,19
"120710802043012",0,19,19
"121199105001014",104,11,11
"120710108022003",0,19,19
"120330026041028",0,1,1
"120174517021102",0,12,15
"121090207101000",0,5,5
"120860114093004",177,28,28
"120150105053236",1,17,17
"120090694003004",0,8,8
"121030268163025",9,13,13
"120860031002017",0,27,27
"120110302021017",80,23,25
"121270907014031",0,6,6
"121270902041011",0,6,6
"120632106002025",46,2,2
"120632109012018",17,2,2
"120910217002004",0,1,1
"120879714021060",0,28,28
"120879900000032",0,28,28
"120710503202004",54,19,19
"120719900000014",0,19,19
"120310144144003",91,5,5
"120869811001011",0,26,26
"120050014031035",0,2,2
"120110202062007",138,23,20
"120830012061072",56,6,6
"120710503242002",242,19,19
"120690313203012",427,11,11
"121030245092049",5,14,13
"120939106022020",0,18,9
"120939101022070",6,18,9
"120939105002001",13,18,9
"120950171161001",0,11,11
"120710802023006",307,19,19
"120330036143001",0,1,1
"120330023001000",0,1,1
"120330032042000",187,1,1
"120330006002053",25,1,1
"120690311072126",0,11,11
"120690310011040",25,11,11
"120690313181010",67,11,11
"120690312062015",10,11,11
"120690308061000",0,11,11
"120110421001037",0,23,25
"120110907001019",60,25,24
"120110203091015",213,23,22
"120110602113003",1001,20,20
"121270807003001",0,6,6
"120599601001059",36,2,2
"121030273261020",0,13,13
"120111103193021",123,24,24
"120939101022105",0,18,9
"120939104022029",22,18,9
"121170210001063",13,7,7
"120632110002089",39,2,2
"121113812041021",0,21,21
"120690301021001",3,6,6
"120690312033025",0,11,11
"120879706001047",0,28,28
"120110502083031",160,20,20
"120632102001022",18,2,2
"121030203022015",0,14,16
"121030271063027",0,13,13
"120570117122003",0,14,14
"120690313212000",364,11,11
"120710503253001",411,19,19
"120710104121015",0,19,19
"120330038002042",56,1,1
"120599604021016",2,2,2
"121290101022025",63,2,2
"120330036081002",490,1,1
"121270804002027",0,6,6
"121219704022053",29,3,3
"120010016051028",0,3,3
"120730024202013",62,2,2
"121010320011019",68,12,12
"120510003003102",18,18,22
"120110106033020",131,23,22
"120530407021030",609,12,15
"120530412013005",45,12,15
"121290102073002",44,2,2
"121290101011084",31,2,2
"120879800001271",0,28,28
"121030255011030",87,13,13
"120050008033002",21,2,2
"120599603001002",19,2,2
"120599604021041",10,2,2
"120690313181004",32,11,11
"120599602022134",0,2,2
"120599602022090",0,2,2
"120390208003021",5,2,2
"120690301021032",48,6,6
"121030245104000",51,13,13
"121030245171000",0,14,13
"121030272112011",201,13,13
"121030273202043",0,13,13
"121030280052001",0,13,16
"121030254151003",301,13,13
"121030273262008",360,13,13
"121030254111011",269,13,13
"120690303083021",0,11,11
"121010320092003",48,12,12
"120599601003049",41,2,2
"120299702021121",3,3,3
"121030273192010",0,13,13
"121030251201027",71,13,13
"120710505011023",201,19,19
"120690301111062",56,6,6
"120690301082001",352,6,6
"120879711002028",0,28,28
"120879715021004",0,28,28
"121290102071126",0,2,2
"120679601001060",10,2,2
"120599602022023",0,2,2
"120050004022012",203,2,2
"120599603003043",67,2,2
"120939101022097",24,18,9
"120939101022104",0,18,9
"120939101021067",0,18,9
"120690313141037",0,11,11
"120110602063003",213,20,20
"120110110001006",0,23,25
"120110605053007",0,20,20
"121039900000001",0,13,13
"121030253101017",61,13,13
"120990054113001",0,22,23
"120110601202002",391,20,22
"121339703011026",0,2,2
"120990059343008",107,22,23
"120530407012040",44,12,15
"120111103372002",0,25,26
"120939104011016",0,18,9
"120939104012044",0,18,9
"121030272022001",0,13,13
"120530411051012",25,12,15
"120879800001113",0,28,28
"120879728004040",0,28,28
"120879800001092",0,28,28
"121030240043009",0,14,13
"120050004012004",221,2,2
"120050027031025",331,2,2
"120050009003024",65,2,2
"120810014051016",11,16,16
"120810018013000",0,16,16
"120690302031009",67,6,6
"120779501001086",0,2,2
"120119800001050",0,20,26
"120330036032023",0,1,1
"120690301061013",39,6,6
"120690310024052",23,11,11
"120690311062046",0,11,11
"120690301111001",265,6,6
"120690301103103",0,6,6
"121010317033002",274,12,12
"120530402011012",108,12,15
"120530402011020",68,12,15
"120330040001028",18,1,1
"121030265011007",40,13,13
"121030275011036",0,13,13
"121030202012005",0,14,16
"120779502012014",0,2,2
"120690301021016",0,6,6
"120690310024016",37,11,11
"120510003003135",0,18,22
"120810018011020",0,16,16
"120690308061026",0,11,11
"120111103031006",0,25,26
"120110602153004",303,20,20
"120690312031104",0,11,11
"121270909061046",0,7,7
"121270910192011",80,7,7
"121270830092014",97,7,7
"121010328052043",51,15,15
"121090212102018",75,6,6
"120810007042029",0,16,16
"120690313181011",50,11,11
"120690312062100",0,11,11
"120690304101009",21,6,6
"120690312031004",0,11,11
"120690306023019",31,11,11
"120690301103052",0,6,6
"120690312031018",0,11,11
"120690311031059",7,11,11
"120690311031138",0,11,11
"120879717001003",0,28,28
"120879717002022",0,28,28
"120110104022029",165,23,25
"120810020111021",42,16,16
"120330021001007",396,1,1
"120330036131012",0,1,1
"120690311031068",0,11,11
"120690311031102",0,11,11
"121270910382002",574,7,7
"120632105001015",33,2,2
"120632110002007",203,2,2
"120879725002020",0,28,28
"121090207073001",0,5,5
"120810019132001",118,16,16
"120390203003015",0,2,2
"120530409083000",1522,12,15
"121030248041017",690,13,13
"120330039004018",66,1,1
"121270832092051",58,7,7
"121170221043007",92,7,7
"120810016032052",78,16,16
"121170215051017",99,7,7
"120330033083006",127,1,1
"121090211012044",18,6,6
"120111005022004",109,25,24
"120330036083002",0,1,1
"120330036103011",0,1,1
"120330040001066",33,1,1
"120530401013003",0,12,15
"120530401013015",11,12,15
"121030237002001",0,14,16
"121090209032030",228,5,5
"121010304051006",0,12,12
"121090208092007",69,5,5
"121090207042014",150,5,5
"120050008062034",0,2,2
"120810019141029",0,16,16
"121010311041005",0,12,12
"121270832093104",0,7,7
"121090213021050",71,5,5
"121090207133001",0,5,5
"121090206052028",97,5,5
"121090202002081",20,5,5
"120990077471005",0,23,25
"120050002031016",17,2,2
"120050005001017",0,2,2
"121090205003014",139,5,5
"121090207054000",266,5,5
"120111005023006",38,25,24
"120111103121005",29,25,26
"120690312021070",0,11,11
"121339703031114",20,2,2
"120390201011026",0,2,2
"120879706001005",0,28,28
"120879716001002",0,28,28
"120939106022033",0,18,9
"120939105001009",0,18,9
"120110601204010",953,20,22
"120910231001019",0,1,1
"121030249082008",19,13,13
"121030281022004",0,13,16
"120110203111011",167,23,22
"120330021001014",0,1,1
"121090209052000",325,5,5
"121090209081026",70,5,5
"120050026061014",0,2,2
"121010312062001",384,12,12
"120690312022131",29,11,11
"120050027071033",41,2,2
"121010301012020",65,12,12
"120330036082002",199,1,1
"120330025002001",0,1,1
"121030273191015",351,13,13
"121030245152006",0,13,13
"121219701005016",34,3,3
"121090207082000",0,5,5
"121090202001002",0,5,5
"121090214041009",0,6,6
"121090208023020",28,5,5
"121339703022032",0,2,2
"121339702003050",6,2,2
"121050147011015",25,18,18
"120850008001002",0,21,21
"120850006062003",0,21,21
"120210104311002",117,19,19
"120860038045012",0,24,25
"120570108114000",639,15,15
"120310167262001",303,5,5
"120860163003001",69,28,28
"120830007041117",0,6,6
"120850004001001",1503,21,21
"121050123091000",20,11,18
"120830026021004",22,3,3
"120830023021000",741,3,3
"120150305041046",0,17,17
"120150102003000",0,17,17
"120970438022113",0,9,9
"121130108232022",16,1,1
"120174517022034",0,12,15
"121319501023005",8,1,1
"120570102151003",106,15,15
"120570140071047",74,16,14
"120570139262006",0,16,14
"120570101051020",47,15,14
"120570137051000",517,16,14
"120570115101008",128,15,12
"120710104153046",0,19,19
"120710204003007",0,17,17
"120710801001044",0,19,19
"120210106061006",8,19,22
"120570102172000",1450,15,15
"120570133201000",1939,16,14
"120570110182009",0,15,15
"120570112045007",57,15,12
"120570034001023",11,14,15
"120830006052016",100,6,6
"120559601012011",0,18,9
"120860090243005",0,27,27
"120860106132000",0,27,27
"120860100261010",0,26,26
"120860075011001",0,27,27
"120860001341022",0,24,25
"120610505083020",0,8,9
"121150006021030",41,17,17
"120379701022012",7,2,2
"120570139173006",198,16,14
"120570139141019",124,16,14
"120570110062003",35,15,12
"120570134111042",0,16,14
"120970437002005",132,9,9
"120970438021014",241,9,9
"120970437001031",616,9,9
"120150103022021",0,17,17
"120150105032062",0,17,17
"120570114121002",23,14,12
"120570008001036",35,14,12
"120710403032010",9,17,19
"120990002174008",86,21,21
"120759704001074",0,3,3
"120759704001026",0,3,3
"120759701031087",92,3,3
"120860047032022",23,26,26
"120860005042023",0,24,24
"121050136012000",0,18,18
"121050156002000",28,18,9
"120710101112060",0,19,19
"120570139072012",61,16,14
"120570115123006",189,15,12
"120759707004020",0,3,3
"120759704002267",0,3,3
"121130102001003",0,1,1
"120860087023000",116,27,27
"120570138061016",29,16,14
"120570133151020",41,16,15
"120570118021011",40,14,12
"121050116043017",0,18,18
"121050157013018",0,18,9
"120570114152008",285,14,12
"120830006061030",83,6,6
"121319504002007",0,2,2
"120860124031053",0,26,26
"120210111131195",0,26,22
"121150018012017",0,17,17
"120379701022103",0,2,2
"121079501002027",0,6,6
"120710019081024",0,19,19
"120710701022018",0,19,19
"120850011082055",0,21,21
"120850006033015",87,21,21
"120570121073006",19,15,14
"120570134101017",0,16,14
"120570112053011",108,15,12
"120090664001025",0,8,8
"121050158022004",18,18,16
"121050125023005",21,18,18
"120710403121001",0,17,19
"120710101072061",0,19,19
"120090693002000",0,8,8
"121150027332013",0,17,17
"121150027462239",0,17,17
"120150202062039",131,17,17
"120860078062014",30,27,27
"120869900000026",0,28,28
"120210104241008",1262,26,22
"120210102172000",493,19,19
"120210111121025",0,26,22
"120210111072067",9,26,22
"120210107022016",0,19,19
"121150020143018",1,17,17
"120570139163063",0,16,14
"120570108241000",249,15,15
"121150012061017",465,17,17
"120850017021091",0,21,21
"120459603022005",12,2,2
"121050117222015",87,18,18
"121050160032013",5,18,16
"120010022103069",13,3,3
"120570065041021",7,14,14
"120570127023013",68,15,14
"120150207002006",0,17,17
"120610509031077",28,8,9
"120860114102014",0,28,28
"120570018004024",30,14,15
"121050146001015",0,18,18
"120210112104012",26,26,22
"120210111072046",29,26,22
"120990060122002",6,22,23
"120990078181001",253,20,21
"120990078372011",110,21,21
"120860201002001",30,28,28
"120860107071017",61,28,28
"120150205012032",0,17,17
"120150105052006",46,17,17
"120150304011011",75,17,17
"120150102001014",0,17,17
"120174517021024",0,12,15
"121050144013038",18,18,18
"121050117211000",7,18,18
"120359900000002",0,6,6
"120570108171000",202,15,12
"121030251103000",251,13,16
"121259601002057",0,3,3
"121150027382011",53,17,17
"121150027462180",70,17,17
"121150022053010",0,17,17
"121150005021023",50,17,17
"121150022032036",46,17,17
"121150022012001",47,17,17
"121150020071000",0,17,17
"121150027161040",591,17,17
"120850010001040",362,21,21
"120850006071010",184,21,21
"120990001031033",0,21,21
"121130101001082",0,1,1
"121130101004127",0,1,1
"121130108083037",34,1,1
"121150027262086",0,17,16
"121150027381006",0,17,17
"121150027253009",0,17,16
"120090602021005",77,8,8
"120570141061001",311,14,14
"120860082061001",0,27,27
"120910204004010",49,1,1
"120310139012011",0,5,5
"120910202001100",33,1,1
"120710603001007",6,19,19
"120570133071009",0,16,14
"120570117162015",348,14,14
"120010003021012",301,3,3
"121319506101080",0,2,2
"120632105001024",0,2,2
"120610505063001",0,8,9
"120970438022008",8,9,9
"120759704002126",0,3,3
"120570139252014",25,16,14
"120570130023012",59,15,14
"120570138031002",0,16,14
"121030275013017",0,13,13
"120570115161010",71,15,12
"120570117141006",245,14,14
"120570037001092",0,14,15
"120570012002032",0,14,12
"120570141041023",43,14,14
"120190301041004",24,4,4
"120190311051057",37,4,4
"120570139161019",287,16,14
"121150015051002",0,17,17
"121150027212045",22,17,17
"121150027262034",18,17,16
"120090650241008",105,8,8
"120710803003005",0,19,17
"120710401233016",23,17,17
"120970438023140",0,9,9
"120559616053000",0,18,9
"120570115141007",90,15,12
"121050154022079",0,18,9
"120210112061004",0,26,22
"120210107014000",369,19,22
"120759704002160",0,3,3
"120759704002123",0,3,3
"120570116032003",352,14,14
"121050137024005",116,18,18
"121050134001026",44,18,18
"120652501052000",62,2,2
"120559605011176",0,18,9
"121050153013038",7,18,18
"120860002212004",0,24,25
"120860090391003",151,26,26
"120860025014013",133,26,24
"120990013013015",0,20,21
"120910201011086",7,1,1
"120010020022018",0,3,3
"120010019072028",17,3,3
"120010020022165",68,3,3
"120010019071011",16,3,3
"120759704002254",0,3,3
"121259603001032",8,3,3
"120860041062013",66,24,25
"120990032011007",129,20,21
"120990019073001",37,21,23
"121050128022005",0,18,18
"121050145014055",43,18,18
"120759704002148",0,3,3
"121319501043022",8,1,1
"121319506081000",0,1,1
"121259603002025",57,3,3
"120570059001021",0,14,14
"120570054011015",0,14,14
"120570115244003",188,15,12
"120570128001010",519,15,14
"120570117141004",125,14,14
"120632104003060",37,2,2
"121150027162002",910,17,17
"121150004041007",86,17,17
"120174505011044",0,12,15
"120174517021105",0,12,15
"120174517022041",0,12,15
"120430002012040",0,18,9
"120430003002039",0,18,9
"120010022013027",103,3,3
"120010022192009",0,3,3
"120010020012031",0,3,3
"120310167291003",339,5,5
"120379702001197",0,2,2
"121130107071037",0,1,1
"121130108251034",13,1,1
"120430002012083",8,18,9
"120430001001015",0,18,9
"120430001001023",0,18,9
"120310143442005",218,5,5
"120950171201021",365,11,11
"120950179022011",53,11,11
"120759704001034",0,3,3
"121259603001036",34,3,3
"120570121101002",527,15,14
"120570116053031",13,14,14
"120570102131024",0,15,15
"120570101082008",108,15,14
"121239900000002",0,2,2
"120910201012037",0,1,1
"120910203031023",649,1,1
"120910201023056",27,1,1
"120860093051002",36,26,26
"120860106134003",264,27,27
"120210110033011",0,19,22
"120210006001001",0,19,19
"120210104233015",34,26,22
"120210112102004",0,26,22
"120310101043007",0,4,4
"120759707003066",0,3,3
"121050123061023",24,11,18
"120310102033012",48,4,4
"121130101001226",16,1,1
"120150204024069",12,17,17
"120860114102008",0,28,28
"120310105022002",249,4,4
"121050123061013",25,11,18
"121050140052032",0,18,18
"120099801001011",0,8,8
"120910202001013",6,1,1
"120910208001022",0,1,1
"120910201022040",592,1,1
"120310167311015",0,5,5
"121030201052008",151,13,16
"121030259022041",0,13,13
"121030245121011",97,13,13
"121030250152000",1300,13,16
"120950151064010",34,10,10
"120610504022001",0,8,9
"120610505051000",0,8,9
"120299701031234",0,3,3
"120299701012109",0,3,3
"120559616042009",18,18,9
"120730025071014",9,2,2
"120570139261011",27,16,14
"120570133052006",245,16,14
"120570111081013",181,15,12
"120010008083000",54,3,3
"120860084243000",993,27,27
"120210112083001",0,26,22
"120210112083003",0,26,22
"120210111072031",1,26,22
"120570117132003",199,14,14
"120730024211005",889,2,2
"120950171111132",110,11,11
"120559606023000",89,18,9
"120730024191004",0,2,2
"120850015001014",0,21,21
"120010018022000",89,3,3
"120850006063003",265,21,21
"121150027332020",0,17,17
"121150026022000",306,17,17
"121150020161005",92,17,17
"121150027332011",0,17,17
"121150027392022",37,17,17
"120860005071007",0,24,24
"121050124111025",0,18,18
"121050153021024",40,18,18
"120830027032063",0,3,3
"121130104001012",12,1,1
"120174517021082",0,12,15
"120710103092001",0,19,19
"120710102081028",29,19,19
"120190314002092",0,4,4
"120190307012004",0,4,4
"120010022094045",124,3,3
"120010019083002",12,3,3
"121130105033028",250,1,1
"121130101004079",54,1,1
"120299701033007",0,3,3
"120299701033039",6,3,3
"121050148031006",0,18,18
"120559801001032",0,18,9
"120850017011071",36,21,21
"120890503062000",0,4,4
"120860005092038",0,24,24
"120710005042038",0,19,17
"120310142043001",587,5,5
"120310119053010",62,4,4
"120090699051032",0,8,8
"121030255071020",294,13,13
"121030268162050",0,13,13
"121259603001020",45,3,3
"120559602001004",0,18,9
"120559602001008",42,18,9
"120860045003001",0,24,25
"120860158001015",0,28,28
"121259602021080",51,3,3
"121130108242017",16,1,1
"121130105051001",254,1,1
"121130108232048",0,1,1
"120860114081096",0,28,28
"120860009053001",67,26,24
"121050148022090",31,18,16
"121050141273058",78,9,18
"120310165003011",0,5,5
"120310132001023",32,4,4
"121030251122000",0,13,13
"120310138001000",0,5,5
"120199800001045",0,4,4
"120730026053054",0,2,2
"120950167443002",37,10,8
"120150204013041",0,17,17
"120990078373000",478,21,21
"120990005131013",0,21,21
"120990063012009",0,22,23
"120010016052020",16,3,3
"120090686042004",0,8,8
"120579805001007",0,14,14
"120710502111007",6,19,19
"120210113063013",14,26,22
"120950171201025",0,11,11
"120310119033005",24,4,4
"120730027024014",0,2,2
"120730026061003",54,2,2
"120570121062011",197,15,14
"120710205021023",0,17,17
"120710701023041",15,19,19
"120710102063057",0,19,19
"120860156002000",0,27,27
"120860090101040",0,28,28
"121030244114002",0,14,13
"121030245054008",122,13,13
"121030251073000",575,13,16
"120990074121000",0,22,25
"121319501041035",39,1,1
"121050141281038",0,18,18
"121050142012037",0,18,18
"121050141231019",263,18,18
"121050141292009",245,18,18
"121113816053000",138,21,21
"120850006043011",15,21,21
"120310139043018",160,5,5
"120310137322012",26,4,4
"120710204002040",29,17,17
"120710017011006",77,19,19
"120950175051046",94,11,10
"120174510021025",0,12,15
"121130105033036",9,1,1
"120860001451008",188,24,25
"121239504022208",0,2,2
"120070003022017",25,3,3
"120710101112062",26,19,19
"120810016041018",74,16,16
"121130108083044",0,1,1
"120090691004027",0,8,8
"120099900000023",0,8,8
"120174517021028",0,12,15
"120710102031001",0,19,19
"120710802042005",143,19,19
"120174505011050",0,12,15
"120174505011009",0,12,15
"121150027442118",24,17,16
"121150022032015",55,17,17
"120174501032007",88,12,15
"120174505022018",0,12,15
"120174510021045",0,12,15
"120950171103057",4,11,11
"121319505022101",0,1,1
"120730016023006",16,2,2
"120730022061018",73,2,2
"120710101092012",0,19,19
"120710503061000",321,19,19
"120150101001064",955,17,17
"120150305053011",30,17,17
"121113821293010",40,21,21
"121050149051003",137,18,18
"121050121321000",39,15,18
"121050157024004",16,18,9
"121050143042017",0,18,18
"121130108282000",1,1,1
"120210109041003",0,19,22
"120690301091098",0,6,6
"120690312073001",0,11,11
"120690302032006",312,6,6
"120950148092040",0,11,11
"121050156002126",11,18,9
"121050161001080",6,18,16
"120869804001009",0,27,27
"121170216123000",0,7,7
"121030273271007",639,13,13
"121079503004008",22,6,6
"120150203031010",107,17,17
"120150105052024",25,17,17
"120950166061056",29,10,8
"120710402061007",29,17,17
"120990019182007",0,20,23
"120559604022007",0,18,9
"120150207002044",0,17,17
"121113818031013",11,21,21
"120710009002001",0,19,17
"120710506013001",136,19,19
"120710019231003",13,19,19
"120679602013077",0,3,3
"120679602013092",9,3,3
"120530402011006",358,12,15
"121030257003032",135,13,13
"120860066051000",0,27,27
"120869812001003",0,28,28
"121150020123013",0,17,17
"121130106021098",5,1,1
"120830006051004",11,6,6
"121113813001027",0,21,21
"120530402011019",325,12,15
"121079505004047",186,6,6
"120174507061065",0,12,15
"120174505011018",0,12,15
"120950171081001",317,11,11
"120950171082001",1304,11,11
"120950147011005",412,10,10
"120710503163002",0,19,19
"120632111003084",11,2,2
"120710203013020",33,17,17
"120710401262015",22,17,19
"120710402061017",282,17,17
"120710503062007",248,19,19
"120710503245002",55,19,19
"120710012061013",0,19,19
"120710403032037",9,17,19
"120730022061012",167,2,2
"120090711001025",0,8,8
"120090685022000",0,8,8
"120099801001002",0,8,8
"120710107011002",0,19,19
"120710403033017",94,17,19
"120350601071025",0,6,6
"120710503061011",0,19,19
"120710019202014",169,19,19
"121199106021002",0,11,11
"120270104051049",0,18,16
"120174510021000",0,12,15
"120632109021016",9,2,2
"120950171111078",45,11,11
"121270910311028",0,7,7
"120860090292000",538,28,27
"120710104121001",104,19,19
"120860102013030",21,28,28
"121113815072018",357,21,21
"120860160001001",0,28,28
"120860084191000",379,27,27
"120310159251002",157,5,5
"120710301002016",0,17,17
"120990058073002",0,22,23
"121113815041000",0,21,21
"120632104003047",0,2,2
"120791104001028",67,2,2
"121113820143001",0,21,21
"121113816041020",0,21,21
"120379900000005",0,2,2
"120939101011045",34,18,9
"120710201024016",9,17,17
"120710506032011",0,19,19
"120710401341003",452,19,17
"120710019151012",466,19,19
"120610506041006",0,8,9
"120174517022030",0,12,15
"120860111031010",1,28,28
"120860077064015",79,27,27
"120690302111019",0,6,6
"120111001051000",0,25,25
"120111103213005",404,25,26
"120110703262000",589,25,22
"120710207002000",0,19,19
"120860010051015",0,24,24
"120110601192011",92,20,22
"120910207012069",4,1,1
"121270901012000",11,6,6
"120310143301001",0,5,5
"120310148001015",0,4,4
"121113809011000",0,21,21
"120710208011021",38,19,19
"120710103022020",305,19,19
"120710106014015",0,19,19
"120310146043006",430,5,5
"121199104022044",0,11,11
"120860129002008",0,26,26
"120710101102004",10,19,19
"120710402093045",0,17,19
"120710102071000",26,19,19
"120710104192020",0,19,19
"121339703031016",67,2,2
"120330036133005",30,1,1
"120330039001123",0,1,1
"120690301101004",12,6,6
"120690312062000",0,11,11
"120730024102010",84,2,2
"120599601003013",19,2,2
"121290101013011",59,2,2
"121290102091030",46,2,2
"120110204171005",0,20,20
"120459601011004",0,2,2
"121030273302003",44,13,13
"121030273203025",10,13,13
"121170209051019",0,7,7
"120599604022026",2,2,2
"120939102012009",9,18,9
"120690312031078",0,11,11
"121219705022013",76,3,3
"120710104123015",0,19,19
"120330037001020",0,1,1
"120530408013014",35,12,15
"120599602021054",27,2,2
"120599602011063",0,2,2
"121290102071151",0,2,2
"120710201031001",45,17,17
"120330036112003",191,1,1
"120330021001013",0,1,1
"120010018021030",10,3,3
"120010008091006",0,3,3
"120010022022018",167,3,3
"120730025151006",0,2,2
"120710005042036",12,19,17
"121010302041027",0,12,12
"121010302052021",0,12,12
"120710104041049",0,19,19
"121030250042007",372,13,13
"120530415012008",0,12,15
"121030245071008",0,13,13
"120990007022015",0,21,21
"120599602012061",14,2,2
"120599602021056",0,2,2
"120599602021049",0,2,2
"120599602021070",0,2,2
"121030201063012",0,13,16
"121030245092037",0,14,13
"120690304102007",333,6,6
"120690313011039",0,11,11
"121010320094011",211,12,12
"121170208081004",0,7,7
"120910224001001",0,1,1
"120299702021092",106,3,3
"120710504023009",38,19,19
"121170212032013",0,7,7
"120810020122020",227,16,16
"120810019131005",422,16,16
"120690302081034",16,6,6
"120879711001038",0,28,28
"120879715012002",0,28,28
"120879713002003",0,28,28
"121290101021012",0,2,2
"120599603002002",29,2,2
"120599604021003",2,2,2
"120599602013021",12,2,2
"120690309171001",0,6,6
"120690301021018",0,6,6
"120690312082055",0,11,11
"120690312081003",104,11,11
"120110203193021",0,23,20
"121030251203012",0,13,13
"121290101022050",0,2,2
"120810018022006",0,16,16
"120530403032025",9,12,15
"120939101021086",6,18,9
"120939105002000",0,18,9
"120330039001114",0,1,1
"120939101022072",0,18,9
"120939104012055",0,18,9
"120939101021043",8,18,9
"120939101022049",0,18,9
"120390206001012",0,2,2
"121030226011014",19,13,16
"121010310033014",94,12,12
"120879715021054",0,28,28
"120110203121003",406,23,22
"120110203261005",130,23,22
"121270903052100",363,6,6
"121010319011000",30,12,12
"121030281031008",0,13,16
"120310135021007",67,4,4
"120779501001088",0,2,2
"120330028022003",55,1,1
"120690313242023",0,11,11
"120879721001002",0,28,28
"120690312033023",0,11,11
"120690305053016",46,11,11
"120690311052054",157,11,11
"120690301041027",44,6,6
"121339701041054",4,2,2
"121270910162019",131,7,7
"121010317072000",277,12,12
"121010313011000",537,12,12
"120690312071027",0,11,11
"120910233032005",0,1,1
"120950134051003",516,10,10
"120530415012013",0,12,15
"120879709001046",0,28,28
"120110601204059",0,20,22
"120530402021011",479,12,15
"120050004021056",28,2,2
"121030201062002",0,13,16
"121030251191003",0,13,13
"121030251223003",0,13,13
"120110106012036",0,23,22
"120690301101020",0,6,6
"120690312061002",0,11,11
"120690313142000",17,11,11
"120530407022011",30,12,15
"121270828011011",0,7,7
"120810018013002",0,16,16
"121270901012052",8,6,6
"120690312031126",40,11,11
"120110704051026",0,25,26
"120110422002008",114,23,25
"121079502021004",16,6,6
"121339701042029",14,2,2
"121270909061028",289,7,7
"121270908061002",0,7,7
"120110105021026",0,23,22
"121270906002021",246,6,6
"121090212082011",101,6,6
"120690306011001",0,11,11
"120690311053007",69,11,11
"120879708003019",1,28,28
"121030250191005",0,13,16
"121030251081004",0,13,16
"121030271063024",0,13,13
"120050002042073",230,2,2
"120879715021043",0,28,28
"120879800001217",0,28,28
"120390205001044",24,2,2
"121090212093002",0,6,6
"121090207081009",23,5,5
"121090211011003",10,6,6
"120810019141012",118,16,16
"120390203004010",0,2,2
"120530403032012",8,12,15
