"year","stcd","dv","uncontested","source"
1970,"3701",28.2,FALSE,"Jacobson"
1970,"3702",71.2,FALSE,"Jacobson"
1970,"3703",73.7,FALSE,"Jacobson"
1970,"3704",41.7,FALSE,"Jacobson"
1970,"3801",69.6,FALSE,"Jacobson"
1970,"3802",68.2,FALSE,"Jacobson"
1970,"3803",56.4,FALSE,"Jacobson"
1970,"3804",59.4,FALSE,"Jacobson"
1970,"3805",67.2,FALSE,"Jacobson"
1970,"3806",66.6,FALSE,"Jacobson"
1970,"3807",40.8,FALSE,"Jacobson"
1970,"3808",41.3,FALSE,"Jacobson"
1970,"3809",40.8,FALSE,"Jacobson"
1970,"3810",33.4,FALSE,"Jacobson"
1970,"3811",NA,TRUE,"Jacobson"
1970,"3812",34.3,FALSE,"Jacobson"
1970,"3813",40.3,FALSE,"Jacobson"
1970,"3814",77,FALSE,"Jacobson"
1970,"3815",67.8,FALSE,"Jacobson"
1970,"3816",31.5,FALSE,"Jacobson"
1970,"3817",40.8,FALSE,"Jacobson"
1970,"3818",38.5,FALSE,"Jacobson"
1970,"3819",45,FALSE,"Jacobson"
1970,"3820",79,FALSE,"Jacobson"
1970,"3821",69.6,FALSE,"Jacobson"
1970,"3822",41.8,FALSE,"Jacobson"
1970,"3823",42.1,FALSE,"Jacobson"
1970,"3824",67.8,FALSE,"Jacobson"
1970,"3825",71.2,FALSE,"Jacobson"
1970,"3826",69.6,FALSE,"Jacobson"
1970,"3827",38.8,FALSE,"Jacobson"
1970,"3901",62,FALSE,"Jacobson"
1970,"3902",66.3,FALSE,"Jacobson"
1970,"4001",NA,TRUE,"Jacobson"
1970,"4002",46.6,FALSE,"Jacobson"
1970,"4003",75.2,FALSE,"Jacobson"
1970,"4004",NA,TRUE,"Jacobson"
1970,"4005",66.6,FALSE,"Jacobson"
1970,"4006",64.7,FALSE,"Jacobson"
1970,"401",NA,TRUE,"Jacobson"
1970,"402",NA,TRUE,"Jacobson"
1970,"403",33.3,FALSE,"Jacobson"
1970,"404",NA,TRUE,"Jacobson"
1970,"4101",56,FALSE,"Jacobson"
1970,"4102",52.3,FALSE,"Jacobson"
1970,"4201",32.1,FALSE,"Jacobson"
1970,"4202",26,FALSE,"Jacobson"
1970,"4203",47,FALSE,"Jacobson"
1970,"4204",82.6,FALSE,"Jacobson"
1970,"4205",70.5,FALSE,"Jacobson"
1970,"4206",81.7,FALSE,"Jacobson"
1970,"4207",74.2,FALSE,"Jacobson"
1970,"4208",NA,TRUE,"Jacobson"
1970,"4209",37.4,FALSE,"Jacobson"
1970,"4301",78.5,FALSE,"Jacobson"
1970,"4302",NA,TRUE,"Jacobson"
1970,"4303",39.4,FALSE,"Jacobson"
1970,"4304",NA,TRUE,"Jacobson"
1970,"4305",59.7,FALSE,"Jacobson"
1970,"4306",NA,TRUE,"Jacobson"
1970,"4307",35.2,FALSE,"Jacobson"
1970,"4308",NA,TRUE,"Jacobson"
1970,"4309",64.5,FALSE,"Jacobson"
1970,"4310",NA,TRUE,"Jacobson"
1970,"4311",NA,TRUE,"Jacobson"
1970,"4312",NA,TRUE,"Jacobson"
1970,"4313",64.9,FALSE,"Jacobson"
1970,"4314",NA,TRUE,"Jacobson"
1970,"4315",76.2,FALSE,"Jacobson"
1970,"4316",82.7,FALSE,"Jacobson"
1970,"4317",NA,TRUE,"Jacobson"
1970,"4318",NA,TRUE,"Jacobson"
1970,"4319",NA,TRUE,"Jacobson"
1970,"4320",NA,TRUE,"Jacobson"
1970,"4321",61.4,FALSE,"Jacobson"
1970,"4322",55.6,FALSE,"Jacobson"
1970,"4323",NA,TRUE,"Jacobson"
1970,"4401",51.7,FALSE,"Jacobson"
1970,"4402",47.1,FALSE,"Jacobson"
1970,"4501",30,FALSE,"Jacobson"
1970,"4601",NA,TRUE,"Jacobson"
1970,"4602",38.3,FALSE,"Jacobson"
1970,"4603",67.4,FALSE,"Jacobson"
1970,"4604",84.8,FALSE,"Jacobson"
1970,"4605",73,FALSE,"Jacobson"
1970,"4606",25.4,FALSE,"Jacobson"
1970,"4607",38.2,FALSE,"Jacobson"
1970,"4608",36.3,FALSE,"Jacobson"
1970,"4609",39.1,FALSE,"Jacobson"
1970,"4610",45.6,FALSE,"Jacobson"
1970,"4701",33.2,FALSE,"Jacobson"
1970,"4702",72.7,FALSE,"Jacobson"
1970,"4703",59.1,FALSE,"Jacobson"
1970,"4704",52.6,FALSE,"Jacobson"
1970,"4705",67,FALSE,"Jacobson"
1970,"4706",70,FALSE,"Jacobson"
1970,"4707",67.6,FALSE,"Jacobson"
1970,"4801",61.5,FALSE,"Jacobson"
1970,"4802",62.7,FALSE,"Jacobson"
1970,"4803",65.4,FALSE,"Jacobson"
1970,"4804",67.4,FALSE,"Jacobson"
1970,"4805",70.4,FALSE,"Jacobson"
1970,"4901",60.9,FALSE,"Jacobson"
1970,"4902",68.8,FALSE,"Jacobson"
1970,"4903",44.5,FALSE,"Jacobson"
1970,"4904",81.6,FALSE,"Jacobson"
1970,"4905",76.7,FALSE,"Jacobson"
1970,"4906",31.2,FALSE,"Jacobson"
1970,"4907",68.2,FALSE,"Jacobson"
1970,"4908",44,FALSE,"Jacobson"
1970,"4909",48,FALSE,"Jacobson"
1970,"4910",48.8,FALSE,"Jacobson"
1970,"5001",50.3,FALSE,"Jacobson"
1970,"501",36.6,FALSE,"Jacobson"
1970,"502",80.2,FALSE,"Jacobson"
1970,"503",62.6,FALSE,"Jacobson"
1970,"504",68,FALSE,"Jacobson"
1970,"505",70.8,FALSE,"Jacobson"
1970,"506",46.6,FALSE,"Jacobson"
1970,"507",58.1,FALSE,"Jacobson"
1970,"508",69,FALSE,"Jacobson"
1970,"509",70.8,FALSE,"Jacobson"
1970,"510",37.2,FALSE,"Jacobson"
1970,"511",21.3,FALSE,"Jacobson"
1970,"512",34.8,FALSE,"Jacobson"
1970,"513",40.8,FALSE,"Jacobson"
1970,"514",74.5,FALSE,"Jacobson"
1970,"515",63.9,FALSE,"Jacobson"
1970,"516",68.5,FALSE,"Jacobson"
1970,"517",63.7,FALSE,"Jacobson"
1970,"518",36,FALSE,"Jacobson"
1970,"519",70.4,FALSE,"Jacobson"
1970,"520",30.1,FALSE,"Jacobson"
1970,"521",94.5,FALSE,"Jacobson"
1970,"522",60.1,FALSE,"Jacobson"
1970,"523",36.7,FALSE,"Jacobson"
1970,"524",33.2,FALSE,"Jacobson"
1970,"525",35.7,FALSE,"Jacobson"
1970,"526",73.4,FALSE,"Jacobson"
1970,"527",31.4,FALSE,"Jacobson"
1970,"528",27.2,FALSE,"Jacobson"
1970,"529",62.6,FALSE,"Jacobson"
1970,"530",69.5,FALSE,"Jacobson"
1970,"531",73.2,FALSE,"Jacobson"
1970,"532",27.1,FALSE,"Jacobson"
1970,"533",27.8,FALSE,"Jacobson"
1970,"534",55.2,FALSE,"Jacobson"
1970,"535",31.1,FALSE,"Jacobson"
1970,"536",25.3,FALSE,"Jacobson"
1970,"537",74.5,FALSE,"Jacobson"
1970,"538",49.5,FALSE,"Jacobson"
1970,"601",46.8,FALSE,"Jacobson"
1970,"602",36.6,FALSE,"Jacobson"
1970,"603",65.5,FALSE,"Jacobson"
1970,"604",55.1,FALSE,"Jacobson"
1970,"701",50.3,FALSE,"Jacobson"
1970,"702",46.7,FALSE,"Jacobson"
1970,"703",56.3,FALSE,"Jacobson"
1970,"704",43,FALSE,"Jacobson"
1970,"705",55.3,FALSE,"Jacobson"
1970,"706",51.1,FALSE,"Jacobson"
1970,"801",45.3,FALSE,"Jacobson"
1970,"901",80.2,FALSE,"Jacobson"
1970,"902",NA,TRUE,"Jacobson"
1970,"903",NA,TRUE,"Jacobson"
1970,"904",57.8,FALSE,"Jacobson"
1970,"905",24.2,FALSE,"Jacobson"
1970,"906",72.3,FALSE,"Jacobson"
1970,"907",53.4,FALSE,"Jacobson"
1970,"908",32.8,FALSE,"Jacobson"
1970,"909",70.6,FALSE,"Jacobson"
1970,"910",45.9,FALSE,"Jacobson"
1970,"911",NA,TRUE,"Jacobson"
1970,"912",71.7,FALSE,"Jacobson"
1972,"1001",NA,TRUE,"Jacobson"
1972,"1002",NA,TRUE,"Jacobson"
1972,"1003",NA,TRUE,"Jacobson"
1972,"1004",24.1,FALSE,"Jacobson"
1972,"1005",52.8,FALSE,"Jacobson"
1972,"1006",NA,TRUE,"Jacobson"
1972,"1007",58.3,FALSE,"Jacobson"
1972,"1008",62.4,FALSE,"Jacobson"
1972,"1009",NA,TRUE,"Jacobson"
1972,"101",18.9,FALSE,"Jacobson"
1972,"1010",NA,TRUE,"Jacobson"
1972,"102",43,FALSE,"Jacobson"
1972,"103",78.6,FALSE,"Jacobson"
1972,"104",69.9,FALSE,"Jacobson"
1972,"105",75.3,FALSE,"Jacobson"
1972,"106",37.3,FALSE,"Jacobson"
1972,"107",NA,TRUE,"Jacobson"
1972,"1101",54.7,FALSE,"Jacobson"
1972,"1102",57.1,FALSE,"Jacobson"
1972,"1201",44.4,FALSE,"Jacobson"
1972,"1202",28.1,FALSE,"Jacobson"
1972,"1301",91.4,FALSE,"Jacobson"
1972,"1302",75,FALSE,"Jacobson"
1972,"1303",37.8,FALSE,"Jacobson"
1972,"1304",29.5,FALSE,"Jacobson"
1972,"1305",72.8,FALSE,"Jacobson"
1972,"1306",38.8,FALSE,"Jacobson"
1972,"1307",82.8,FALSE,"Jacobson"
1972,"1308",74,FALSE,"Jacobson"
1972,"1309",68.3,FALSE,"Jacobson"
1972,"1310",48.4,FALSE,"Jacobson"
1972,"1311",53.3,FALSE,"Jacobson"
1972,"1312",25.8,FALSE,"Jacobson"
1972,"1313",38.5,FALSE,"Jacobson"
1972,"1314",27.2,FALSE,"Jacobson"
1972,"1315",42.8,FALSE,"Jacobson"
1972,"1316",28.1,FALSE,"Jacobson"
1972,"1317",44.4,FALSE,"Jacobson"
1972,"1318",35.2,FALSE,"Jacobson"
1972,"1319",NA,TRUE,"Jacobson"
1972,"1320",31.2,FALSE,"Jacobson"
1972,"1321",45.2,FALSE,"Jacobson"
1972,"1322",57.9,FALSE,"Jacobson"
1972,"1323",75.1,FALSE,"Jacobson"
1972,"1324",NA,TRUE,"Jacobson"
1972,"1401",56.9,FALSE,"Jacobson"
1972,"1402",45.3,FALSE,"Jacobson"
1972,"1403",56.1,FALSE,"Jacobson"
1972,"1404",51.5,FALSE,"Jacobson"
1972,"1405",35.9,FALSE,"Jacobson"
1972,"1406",35.2,FALSE,"Jacobson"
1972,"1407",38.4,FALSE,"Jacobson"
1972,"1408",36.6,FALSE,"Jacobson"
1972,"1409",62.9,FALSE,"Jacobson"
1972,"1410",42.8,FALSE,"Jacobson"
1972,"1411",48.8,FALSE,"Jacobson"
1972,"1501",53.9,FALSE,"Jacobson"
1972,"1502",59.1,FALSE,"Jacobson"
1972,"1503",44.3,FALSE,"Jacobson"
1972,"1504",59.6,FALSE,"Jacobson"
1972,"1505",44.7,FALSE,"Jacobson"
1972,"1506",47.5,FALSE,"Jacobson"
1972,"1601",21.9,FALSE,"Jacobson"
1972,"1602",62,FALSE,"Jacobson"
1972,"1603",26.4,FALSE,"Jacobson"
1972,"1604",25.3,FALSE,"Jacobson"
1972,"1605",27.7,FALSE,"Jacobson"
1972,"1701",65.8,FALSE,"Jacobson"
1972,"1702",61.5,FALSE,"Jacobson"
1972,"1703",62.6,FALSE,"Jacobson"
1972,"1704",26.2,FALSE,"Jacobson"
1972,"1705",26.5,FALSE,"Jacobson"
1972,"1706",52.8,FALSE,"Jacobson"
1972,"1707",61.9,FALSE,"Jacobson"
1972,"1801",NA,TRUE,"Jacobson"
1972,"1802",NA,TRUE,"Jacobson"
1972,"1803",46,FALSE,"Jacobson"
1972,"1804",NA,TRUE,"Jacobson"
1972,"1805",NA,TRUE,"Jacobson"
1972,"1806",NA,TRUE,"Jacobson"
1972,"1807",NA,TRUE,"Jacobson"
1972,"1808",82.4,FALSE,"Jacobson"
1972,"1901",59.4,FALSE,"Jacobson"
1972,"1902",45.6,FALSE,"Jacobson"
1972,"2001",29.5,FALSE,"Jacobson"
1972,"2002",65.8,FALSE,"Jacobson"
1972,"2003",69.7,FALSE,"Jacobson"
1972,"2004",40.6,FALSE,"Jacobson"
1972,"2005",37.1,FALSE,"Jacobson"
1972,"2006",64.8,FALSE,"Jacobson"
1972,"2007",80,FALSE,"Jacobson"
1972,"2008",36.1,FALSE,"Jacobson"
1972,"201",56.2,FALSE,"Jacobson"
1972,"2101",NA,TRUE,"Jacobson"
1972,"2102",NA,TRUE,"Jacobson"
1972,"2103",NA,TRUE,"Jacobson"
1972,"2104",52.4,FALSE,"Jacobson"
1972,"2105",45.5,FALSE,"Jacobson"
1972,"2106",64.1,FALSE,"Jacobson"
1972,"2107",67.7,FALSE,"Jacobson"
1972,"2108",NA,TRUE,"Jacobson"
1972,"2109",NA,TRUE,"Jacobson"
1972,"2110",NA,TRUE,"Jacobson"
1972,"2111",NA,TRUE,"Jacobson"
1972,"2112",50.2,FALSE,"Jacobson"
1972,"2201",89.1,FALSE,"Jacobson"
1972,"2202",43.6,FALSE,"Jacobson"
1972,"2203",40.3,FALSE,"Jacobson"
1972,"2204",32.8,FALSE,"Jacobson"
1972,"2205",38.1,FALSE,"Jacobson"
1972,"2206",49.4,FALSE,"Jacobson"
1972,"2207",29.9,FALSE,"Jacobson"
1972,"2208",39.9,FALSE,"Jacobson"
1972,"2209",29.8,FALSE,"Jacobson"
1972,"2210",31.7,FALSE,"Jacobson"
1972,"2211",30,FALSE,"Jacobson"
1972,"2212",50.9,FALSE,"Jacobson"
1972,"2213",86.6,FALSE,"Jacobson"
1972,"2214",54.9,FALSE,"Jacobson"
1972,"2215",66.7,FALSE,"Jacobson"
1972,"2216",69.6,FALSE,"Jacobson"
1972,"2217",67.1,FALSE,"Jacobson"
1972,"2218",47.4,FALSE,"Jacobson"
1972,"2219",28.9,FALSE,"Jacobson"
1972,"2301",29.3,FALSE,"Jacobson"
1972,"2302",42.9,FALSE,"Jacobson"
1972,"2303",33.2,FALSE,"Jacobson"
1972,"2304",72.4,FALSE,"Jacobson"
1972,"2305",72.9,FALSE,"Jacobson"
1972,"2306",49,FALSE,"Jacobson"
1972,"2307",59,FALSE,"Jacobson"
1972,"2308",75.9,FALSE,"Jacobson"
1972,"2401",NA,TRUE,"Jacobson"
1972,"2402",64.1,FALSE,"Jacobson"
1972,"2403",NA,TRUE,"Jacobson"
1972,"2404",47.9,FALSE,"Jacobson"
1972,"2405",44.4,FALSE,"Jacobson"
1972,"2501",64,FALSE,"Jacobson"
1972,"2502",63.5,FALSE,"Jacobson"
1972,"2503",69.5,FALSE,"Jacobson"
1972,"2504",57.4,FALSE,"Jacobson"
1972,"2505",63.8,FALSE,"Jacobson"
1972,"2506",54.5,FALSE,"Jacobson"
1972,"2507",36.3,FALSE,"Jacobson"
1972,"2508",62.1,FALSE,"Jacobson"
1972,"2509",66.5,FALSE,"Jacobson"
1972,"2510",64.3,FALSE,"Jacobson"
1972,"2601",46.3,FALSE,"Jacobson"
1972,"2602",76,FALSE,"Jacobson"
1972,"2701",35.8,FALSE,"Jacobson"
1972,"2702",36.1,FALSE,"Jacobson"
1972,"2703",30.4,FALSE,"Jacobson"
1972,"2801",47.9,FALSE,"Jacobson"
1972,"2901",27.1,FALSE,"Jacobson"
1972,"2902",32.4,FALSE,"Jacobson"
1972,"3001",47.2,FALSE,"Jacobson"
1972,"3002",34.3,FALSE,"Jacobson"
1972,"3003",53,FALSE,"Jacobson"
1972,"3004",58,FALSE,"Jacobson"
1972,"3005",38,FALSE,"Jacobson"
1972,"3006",36.5,FALSE,"Jacobson"
1972,"3007",40.8,FALSE,"Jacobson"
1972,"3008",63.1,FALSE,"Jacobson"
1972,"3009",55.8,FALSE,"Jacobson"
1972,"301",42.7,FALSE,"Jacobson"
1972,"3010",79.7,FALSE,"Jacobson"
1972,"3011",59.2,FALSE,"Jacobson"
1972,"3012",36.3,FALSE,"Jacobson"
1972,"3013",43.6,FALSE,"Jacobson"
1972,"3014",64.1,FALSE,"Jacobson"
1972,"3015",52.3,FALSE,"Jacobson"
1972,"302",63.5,FALSE,"Jacobson"
1972,"303",37,FALSE,"Jacobson"
1972,"304",47,FALSE,"Jacobson"
1972,"3101",44.3,FALSE,"Jacobson"
1972,"3102",72.2,FALSE,"Jacobson"
1972,"3201",58.7,FALSE,"Jacobson"
1972,"3202",33.3,FALSE,"Jacobson"
1972,"3203",41.5,FALSE,"Jacobson"
1972,"3204",36.6,FALSE,"Jacobson"
1972,"3205",33.7,FALSE,"Jacobson"
1972,"3206",51.5,FALSE,"Jacobson"
1972,"3207",78.5,FALSE,"Jacobson"
1972,"3208",64.7,FALSE,"Jacobson"
1972,"3209",NA,TRUE,"Jacobson"
1972,"3210",NA,TRUE,"Jacobson"
1972,"3211",67.1,FALSE,"Jacobson"
1972,"3212",90.1,FALSE,"Jacobson"
1972,"3213",71.9,FALSE,"Jacobson"
1972,"3214",75.5,FALSE,"Jacobson"
1972,"3215",54.8,FALSE,"Jacobson"
1972,"3216",74.1,FALSE,"Jacobson"
1972,"3217",60.3,FALSE,"Jacobson"
1972,"3218",70.6,FALSE,"Jacobson"
1972,"3219",NA,TRUE,"Jacobson"
1972,"3220",82.5,FALSE,"Jacobson"
1972,"3221",88.4,FALSE,"Jacobson"
1972,"3222",76.5,FALSE,"Jacobson"
1972,"3223",49.6,FALSE,"Jacobson"
1972,"3224",52.2,FALSE,"Jacobson"
1972,"3225",27.3,FALSE,"Jacobson"
1972,"3226",45.1,FALSE,"Jacobson"
1972,"3227",32.4,FALSE,"Jacobson"
1972,"3228",80,FALSE,"Jacobson"
1972,"3229",30.1,FALSE,"Jacobson"
1972,"3230",34,FALSE,"Jacobson"
1972,"3231",43.4,FALSE,"Jacobson"
1972,"3232",57.2,FALSE,"Jacobson"
1972,"3233",28.6,FALSE,"Jacobson"
1972,"3234",24.6,FALSE,"Jacobson"
1972,"3235",29.5,FALSE,"Jacobson"
1972,"3236",42.7,FALSE,"Jacobson"
1972,"3237",72.2,FALSE,"Jacobson"
1972,"3238",26.8,FALSE,"Jacobson"
1972,"3239",28.1,FALSE,"Jacobson"
1972,"3301",68.8,FALSE,"Jacobson"
1972,"3302",71.6,FALSE,"Jacobson"
1972,"3303",NA,TRUE,"Jacobson"
1972,"3304",50.3,FALSE,"Jacobson"
1972,"3305",35.2,FALSE,"Jacobson"
1972,"3306",NA,TRUE,"Jacobson"
1972,"3307",60.9,FALSE,"Jacobson"
1972,"3308",39.8,FALSE,"Jacobson"
1972,"3309",41.1,FALSE,"Jacobson"
1972,"3310",27.5,FALSE,"Jacobson"
1972,"3311",59.6,FALSE,"Jacobson"
1972,"3401",27.1,FALSE,"Jacobson"
1972,"3501",29.7,FALSE,"Jacobson"
1972,"3502",37.2,FALSE,"Jacobson"
1972,"3503",23.8,FALSE,"Jacobson"
1972,"3504",37.3,FALSE,"Jacobson"
1972,"3505",27.3,FALSE,"Jacobson"
1972,"3506",NA,TRUE,"Jacobson"
1972,"3507",NA,TRUE,"Jacobson"
1972,"3508",47.8,FALSE,"Jacobson"
1972,"3509",69.1,FALSE,"Jacobson"
1972,"3510",26.8,FALSE,"Jacobson"
1972,"3511",31.8,FALSE,"Jacobson"
1972,"3512",43.9,FALSE,"Jacobson"
1972,"3513",31.9,FALSE,"Jacobson"
1972,"3514",74.4,FALSE,"Jacobson"
1972,"3515",32.3,FALSE,"Jacobson"
1972,"3516",42.7,FALSE,"Jacobson"
1972,"3517",40.3,FALSE,"Jacobson"
1972,"3518",70.2,FALSE,"Jacobson"
1972,"3519",64,FALSE,"Jacobson"
1972,"3520",87.6,FALSE,"Jacobson"
1972,"3521",87.7,FALSE,"Jacobson"
1972,"3522",66.1,FALSE,"Jacobson"
1972,"3523",48.9,FALSE,"Jacobson"
1972,"3601",55.4,FALSE,"Jacobson"
1972,"3602",71.1,FALSE,"Jacobson"
1972,"3603",NA,TRUE,"Jacobson"
1972,"3604",71.3,FALSE,"Jacobson"
1972,"3605",60.4,FALSE,"Jacobson"
1972,"3606",27.3,FALSE,"Jacobson"
1972,"3701",31.4,FALSE,"Jacobson"
1972,"3702",NA,TRUE,"Jacobson"
1972,"3703",62.5,FALSE,"Jacobson"
1972,"3704",37.4,FALSE,"Jacobson"
1972,"3801",66.6,FALSE,"Jacobson"
1972,"3802",70.1,FALSE,"Jacobson"
1972,"3803",63.6,FALSE,"Jacobson"
1972,"3804",55.9,FALSE,"Jacobson"
1972,"3805",35.3,FALSE,"Jacobson"
1972,"3806",65.1,FALSE,"Jacobson"
1972,"3807",39.4,FALSE,"Jacobson"
1972,"3808",35.6,FALSE,"Jacobson"
1972,"3809",38.2,FALSE,"Jacobson"
1972,"3810",26.4,FALSE,"Jacobson"
1972,"3811",68.3,FALSE,"Jacobson"
1972,"3812",31.9,FALSE,"Jacobson"
1972,"3813",33.4,FALSE,"Jacobson"
1972,"3814",59.5,FALSE,"Jacobson"
1972,"3815",60.7,FALSE,"Jacobson"
1972,"3816",26.5,FALSE,"Jacobson"
1972,"3817",26.9,FALSE,"Jacobson"
1972,"3818",27.2,FALSE,"Jacobson"
1972,"3819",41.7,FALSE,"Jacobson"
1972,"3820",61.5,FALSE,"Jacobson"
1972,"3821",62,FALSE,"Jacobson"
1972,"3822",60.8,FALSE,"Jacobson"
1972,"3823",43.5,FALSE,"Jacobson"
1972,"3824",68.8,FALSE,"Jacobson"
1972,"3825",55.8,FALSE,"Jacobson"
1972,"3901",64.3,FALSE,"Jacobson"
1972,"3902",61.2,FALSE,"Jacobson"
1972,"4001",54.5,FALSE,"Jacobson"
1972,"4002",NA,TRUE,"Jacobson"
1972,"4003",75.2,FALSE,"Jacobson"
1972,"4004",66.1,FALSE,"Jacobson"
1972,"4005",60.9,FALSE,"Jacobson"
1972,"4006",45.6,FALSE,"Jacobson"
1972,"401",NA,TRUE,"Jacobson"
1972,"402",NA,TRUE,"Jacobson"
1972,"403",22.7,FALSE,"Jacobson"
1972,"404",NA,TRUE,"Jacobson"
1972,"4101",60.5,FALSE,"Jacobson"
1972,"4102",45.1,FALSE,"Jacobson"
1972,"4201",20.6,FALSE,"Jacobson"
1972,"4202",NA,TRUE,"Jacobson"
1972,"4203",43.1,FALSE,"Jacobson"
1972,"4204",81.1,FALSE,"Jacobson"
1972,"4205",63,FALSE,"Jacobson"
1972,"4206",43.8,FALSE,"Jacobson"
1972,"4207",70.5,FALSE,"Jacobson"
1972,"4208",44.3,FALSE,"Jacobson"
1972,"4301",NA,TRUE,"Jacobson"
1972,"4302",73.8,FALSE,"Jacobson"
1972,"4303",26.7,FALSE,"Jacobson"
1972,"4304",70.2,FALSE,"Jacobson"
1972,"4305",44.3,FALSE,"Jacobson"
1972,"4306",72.6,FALSE,"Jacobson"
1972,"4307",17.7,FALSE,"Jacobson"
1972,"4308",65.1,FALSE,"Jacobson"
1972,"4309",66.2,FALSE,"Jacobson"
1972,"4310",NA,TRUE,"Jacobson"
1972,"4311",NA,TRUE,"Jacobson"
1972,"4312",NA,TRUE,"Jacobson"
1972,"4313",45.2,FALSE,"Jacobson"
1972,"4314",NA,TRUE,"Jacobson"
1972,"4315",NA,TRUE,"Jacobson"
1972,"4316",NA,TRUE,"Jacobson"
1972,"4317",NA,TRUE,"Jacobson"
1972,"4318",81.6,FALSE,"Jacobson"
1972,"4319",NA,TRUE,"Jacobson"
1972,"4320",NA,TRUE,"Jacobson"
1972,"4321",56.8,FALSE,"Jacobson"
1972,"4322",70.8,FALSE,"Jacobson"
1972,"4323",NA,TRUE,"Jacobson"
1972,"4324",65.1,FALSE,"Jacobson"
1972,"4401",56.9,FALSE,"Jacobson"
1972,"4402",55.3,FALSE,"Jacobson"
1972,"4501",35,FALSE,"Jacobson"
1972,"4601",78.1,FALSE,"Jacobson"
1972,"4602",26.6,FALSE,"Jacobson"
1972,"4603",NA,TRUE,"Jacobson"
1972,"4604",44.3,FALSE,"Jacobson"
1972,"4605",NA,TRUE,"Jacobson"
1972,"4606",41.8,FALSE,"Jacobson"
1972,"4607",33.8,FALSE,"Jacobson"
1972,"4608",46,FALSE,"Jacobson"
1972,"4609",26.9,FALSE,"Jacobson"
1972,"4610",43.7,FALSE,"Jacobson"
1972,"4701",49.4,FALSE,"Jacobson"
1972,"4702",60.5,FALSE,"Jacobson"
1972,"4703",66.3,FALSE,"Jacobson"
1972,"4704",52.1,FALSE,"Jacobson"
1972,"4705",81.2,FALSE,"Jacobson"
1972,"4706",72.1,FALSE,"Jacobson"
1972,"4707",87.6,FALSE,"Jacobson"
1972,"4801",69.3,FALSE,"Jacobson"
1972,"4802",70,FALSE,"Jacobson"
1972,"4803",63.7,FALSE,"Jacobson"
1972,"4804",61,FALSE,"Jacobson"
1972,"4901",64.9,FALSE,"Jacobson"
1972,"4902",68.5,FALSE,"Jacobson"
1972,"4903",44.9,FALSE,"Jacobson"
1972,"4904",76.9,FALSE,"Jacobson"
1972,"4905",79.1,FALSE,"Jacobson"
1972,"4906",32.7,FALSE,"Jacobson"
1972,"4907",62.8,FALSE,"Jacobson"
1972,"4908",49,FALSE,"Jacobson"
1972,"4909",37.4,FALSE,"Jacobson"
1972,"5001",51.7,FALSE,"Jacobson"
1972,"501",35.4,FALSE,"Jacobson"
1972,"502",70.4,FALSE,"Jacobson"
1972,"503",69.9,FALSE,"Jacobson"
1972,"504",67.4,FALSE,"Jacobson"
1972,"505",81.8,FALSE,"Jacobson"
1972,"506",47.9,FALSE,"Jacobson"
1972,"507",59.5,FALSE,"Jacobson"
1972,"508",52.9,FALSE,"Jacobson"
1972,"509",74.2,FALSE,"Jacobson"
1972,"510",35.4,FALSE,"Jacobson"
1972,"511",62.1,FALSE,"Jacobson"
1972,"512",44.4,FALSE,"Jacobson"
1972,"513",26.1,FALSE,"Jacobson"
1972,"514",77.6,FALSE,"Jacobson"
1972,"515",NA,TRUE,"Jacobson"
1972,"516",79.1,FALSE,"Jacobson"
1972,"517",39.7,FALSE,"Jacobson"
1972,"518",33.6,FALSE,"Jacobson"
1972,"519",70.7,FALSE,"Jacobson"
1972,"520",42.6,FALSE,"Jacobson"
1972,"521",82.9,FALSE,"Jacobson"
1972,"522",69.8,FALSE,"Jacobson"
1972,"523",38.6,FALSE,"Jacobson"
1972,"524",29.9,FALSE,"Jacobson"
1972,"525",32.9,FALSE,"Jacobson"
1972,"526",71.1,FALSE,"Jacobson"
1972,"527",42.6,FALSE,"Jacobson"
1972,"528",38.2,FALSE,"Jacobson"
1972,"529",65.2,FALSE,"Jacobson"
1972,"530",70.5,FALSE,"Jacobson"
1972,"531",55.2,FALSE,"Jacobson"
1972,"532",32.7,FALSE,"Jacobson"
1972,"533",25,FALSE,"Jacobson"
1972,"534",69.8,FALSE,"Jacobson"
1972,"535",74.8,FALSE,"Jacobson"
1972,"536",45.2,FALSE,"Jacobson"
1972,"537",74.8,FALSE,"Jacobson"
1972,"538",56.3,FALSE,"Jacobson"
1972,"539",34.3,FALSE,"Jacobson"
1972,"540",30.9,FALSE,"Jacobson"
1972,"541",74,FALSE,"Jacobson"
1972,"542",30.1,FALSE,"Jacobson"
1972,"543",37.3,FALSE,"Jacobson"
1972,"601",52,FALSE,"Jacobson"
1972,"602",33.5,FALSE,"Jacobson"
1972,"603",66.3,FALSE,"Jacobson"
1972,"604",49,FALSE,"Jacobson"
1972,"605",36.9,FALSE,"Jacobson"
1972,"701",57.6,FALSE,"Jacobson"
1972,"702",34.1,FALSE,"Jacobson"
1972,"703",53.3,FALSE,"Jacobson"
1972,"704",36.9,FALSE,"Jacobson"
1972,"705",48.8,FALSE,"Jacobson"
1972,"706",60.2,FALSE,"Jacobson"
1972,"801",37.1,FALSE,"Jacobson"
1972,"901",NA,TRUE,"Jacobson"
