"lev","uid","part","x","y","code"
"b",164,1,13.539,11.869,"15213"
"b",164,1,13.552,11.851,"15213"
"b",164,1,13.569,11.825,"15213"
"b",164,1,13.575,11.816,"15213"
"b",164,1,13.588,11.792,"15213"
"b",164,1,13.589,11.789,"15213"
"b",164,1,13.596,11.775,"15213"
"b",164,1,13.599,11.763,"15213"
"b",164,1,13.592,11.76,"15213"
"b",164,1,13.586,11.759,"15213"
"b",164,1,13.576,11.759,"15213"
"b",164,1,13.569,11.76,"15213"
"b",164,1,13.561,11.762,"15213"
"b",164,1,13.56,11.773,"15213"
"b",164,1,13.546,11.791,"15213"
"b",164,1,13.531,11.81,"15213"
"b",164,1,13.494,11.863,"15213"
"b",164,1,13.497,11.866,"15213"
"b",165,1,13.331,11.931,"15213"
"b",165,1,13.334,11.934,"15213"
"b",165,1,13.343,11.945,"15213"
"b",165,1,13.346,11.948,"15213"
"b",165,1,13.356,11.959,"15213"
"b",165,1,13.375,11.982,"15213"
"b",165,1,13.384,11.991,"15213"
"b",165,1,13.39,11.992,"15213"
"b",165,1,13.397,11.991,"15213"
"b",165,1,13.432,11.985,"15213"
"b",165,1,13.463,11.982,"15213"
"b",165,1,13.476,11.962,"15213"
"b",165,1,13.481,11.955,"15213"
"b",165,1,13.522,11.894,"15213"
"b",165,1,13.514,11.887,"15213"
"b",165,1,13.502,11.872,"15213"
"b",165,1,13.497,11.866,"15213"
"b",165,1,13.494,11.863,"15213"
"b",165,1,13.531,11.81,"15213"
"b",165,1,13.546,11.791,"15213"
"b",165,1,13.56,11.773,"15213"
"b",165,1,13.561,11.762,"15213"
"b",165,1,13.558,11.761,"15213"
"b",165,1,13.549,11.761,"15213"
"b",165,1,13.545,11.761,"15213"
"b",165,1,13.524,11.751,"15213"
"b",165,1,13.515,11.749,"15213"
"b",165,1,13.508,11.749,"15213"
"b",165,1,13.499,11.751,"15213"
"b",165,1,13.497,11.763,"15213"
"b",165,1,13.484,11.783,"15213"
"b",165,1,13.466,11.797,"15213"
"b",165,1,13.453,11.811,"15213"
"b",165,1,13.441,11.825,"15213"
"b",165,1,13.424,11.846,"15213"
"b",165,1,13.419,11.851,"15213"
"b",165,1,13.413,11.856,"15213"
"b",165,1,13.394,11.868,"15213"
"b",165,1,13.387,11.873,"15213"
"b",165,1,13.368,11.882,"15213"
"b",165,1,13.367,11.883,"15213"
"b",165,1,13.322,11.92,"15213"
"b",165,1,13.331,11.931,"15213"
"b",166,1,13.069,11.624,"15213"
"b",166,1,13.098,11.656,"15213"
"b",166,1,13.1,11.658,"15213"
"b",166,1,13.159,11.723,"15213"
"b",166,1,13.176,11.743,"15213"
"b",166,1,13.183,11.748,"15213"
"b",166,1,13.186,11.751,"15213"
"b",166,1,13.2,11.769,"15213"
"b",166,1,13.208,11.78,"15213"
"b",166,1,13.211,11.788,"15213"
"b",166,1,13.216,11.794,"15213"
"b",166,1,13.232,11.814,"15213"
"b",166,1,13.237,11.821,"15213"
"b",166,1,13.247,11.832,"15213"
"b",166,1,13.275,11.865,"15213"
"b",166,1,13.285,11.877,"15213"
"b",166,1,13.305,11.88,"15213"
"b",166,1,13.313,11.882,"15213"
"b",166,1,13.323,11.884,"15213"
"b",166,1,13.349,11.888,"15213"
"b",166,1,13.367,11.883,"15213"
"b",166,1,13.368,11.882,"15213"
"b",166,1,13.387,11.873,"15213"
"b",166,1,13.394,11.868,"15213"
"b",166,1,13.413,11.856,"15213"
"b",166,1,13.419,11.851,"15213"
"b",166,1,13.424,11.846,"15213"
"b",166,1,13.441,11.825,"15213"
"b",166,1,13.453,11.811,"15213"
"b",166,1,13.466,11.797,"15213"
"b",166,1,13.484,11.783,"15213"
"b",166,1,13.463,11.784,"15213"
"b",166,1,13.388,11.826,"15213"
"b",166,1,13.35,11.834,"15213"
"b",166,1,13.322,11.826,"15213"
"b",166,1,13.308,11.817,"15213"
"b",166,1,13.278,11.796,"15213"
"b",166,1,13.27,11.786,"15213"
"b",166,1,13.088,11.573,"15213"
"b",166,1,13.053,11.606,"15213"
"b",166,1,13.069,11.624,"15213"
"b",167,1,13.294,11.887,"15213"
"b",167,1,13.322,11.92,"15213"
"b",167,1,13.367,11.883,"15213"
"b",167,1,13.349,11.888,"15213"
"b",167,1,13.323,11.884,"15213"
"b",167,1,13.313,11.882,"15213"
"b",167,1,13.305,11.88,"15213"
"b",167,1,13.285,11.877,"15213"
"b",167,1,13.294,11.887,"15213"
"b",168,1,12.942,11.593,"15213"
"b",168,1,12.949,11.596,"15213"
"b",168,1,12.953,11.598,"15213"
"b",168,1,13.002,11.626,"15213"
"b",168,1,13.005,11.627,"15213"
"b",168,1,13.017,11.634,"15213"
"b",168,1,13.019,11.64,"15213"
"b",168,1,13.053,11.606,"15213"
"b",168,1,13.04,11.592,"15213"
"b",168,1,13.034,11.579,"15213"
"b",168,1,13.019,11.56,"15213"
"b",168,1,13.008,11.548,"15213"
"b",168,1,12.998,11.539,"15213"
"b",168,1,12.995,11.538,"15213"
"b",168,1,12.992,11.538,"15213"
"b",168,1,12.989,11.54,"15213"
"b",168,1,12.979,11.549,"15213"
"b",168,1,12.978,11.55,"15213"
"b",168,1,12.958,11.571,"15213"
"b",168,1,12.946,11.582,"15213"
"b",168,1,12.936,11.593,"15213"
"b",168,1,12.942,11.593,"15213"
"b",169,1,12.998,11.67,"15213"
"b",169,1,13.04,11.693,"15213"
"b",169,1,13.131,11.744,"15213"
"b",169,1,13.168,11.764,"15213"
"b",169,1,13.211,11.788,"15213"
"b",169,1,13.208,11.78,"15213"
"b",169,1,13.2,11.769,"15213"
"b",169,1,13.186,11.751,"15213"
"b",169,1,13.183,11.748,"15213"
"b",169,1,13.176,11.743,"15213"
"b",169,1,13.159,11.723,"15213"
"b",169,1,13.1,11.658,"15213"
"b",169,1,13.098,11.656,"15213"
"b",169,1,13.069,11.624,"15213"
"b",169,1,13.053,11.606,"15213"
"b",169,1,13.019,11.64,"15213"
"b",169,1,13.018,11.646,"15213"
"b",169,1,13.017,11.647,"15213"
"b",169,1,13.003,11.664,"15213"
"b",169,1,12.998,11.67,"15213"
"b",170,1,12.909,11.62,"15213"
"b",170,1,12.927,11.63,"15213"
"b",170,1,12.98,11.66,"15213"
"b",170,1,12.998,11.67,"15213"
"b",170,1,13.003,11.664,"15213"
"b",170,1,13.017,11.647,"15213"
"b",170,1,13.018,11.646,"15213"
"b",170,1,13.019,11.64,"15213"
"b",170,1,13.017,11.634,"15213"
"b",170,1,13.005,11.627,"15213"
"b",170,1,13.002,11.626,"15213"
"b",170,1,12.953,11.598,"15213"
"b",170,1,12.949,11.596,"15213"
"b",170,1,12.942,11.593,"15213"
"b",170,1,12.936,11.593,"15213"
"b",170,1,12.93,11.598,"15213"
"b",170,1,12.914,11.614,"15213"
"b",170,1,12.909,11.62,"15213"
"b",171,1,12.781,11.512,"15213"
"b",171,1,12.786,11.521,"15213"
"b",171,1,12.805,11.535,"15213"
"b",171,1,12.886,11.603,"15213"
"b",171,1,12.909,11.62,"15213"
"b",171,1,12.914,11.614,"15213"
"b",171,1,12.93,11.598,"15213"
"b",171,1,12.936,11.593,"15213"
"b",171,1,12.907,11.568,"15213"
"b",171,1,12.883,11.548,"15213"
"b",171,1,12.835,11.507,"15213"
"b",171,1,12.822,11.495,"15213"
"b",171,1,12.793,11.471,"15213"
"b",171,1,12.781,11.512,"15213"
"b",172,1,12.835,11.507,"15213"
"b",172,1,12.883,11.548,"15213"
"b",172,1,12.907,11.568,"15213"
"b",172,1,12.936,11.593,"15213"
"b",172,1,12.946,11.582,"15213"
"b",172,1,12.958,11.571,"15213"
"b",172,1,12.978,11.55,"15213"
"b",172,1,12.979,11.549,"15213"
"b",172,1,12.989,11.54,"15213"
"b",172,1,12.992,11.538,"15213"
"b",172,1,12.995,11.538,"15213"
"b",172,1,12.988,11.526,"15213"
"b",172,1,12.956,11.489,"15213"
"b",172,1,12.951,11.493,"15213"
"b",172,1,12.868,11.397,"15213"
"b",172,1,12.835,11.507,"15213"
"b",173,1,13.618,11.113,"15213"
"b",173,1,13.618,11.122,"15213"
"b",173,1,13.62,11.178,"15213"
"b",173,1,13.62,11.199,"15213"
"b",173,1,13.623,11.205,"15213"
"b",173,1,13.635,11.227,"15213"
"b",173,1,13.655,11.265,"15213"
"b",173,1,13.677,11.309,"15213"
"b",173,1,13.692,11.338,"15213"
"b",173,1,13.702,11.368,"15213"
"b",173,1,13.715,11.422,"15213"
"b",173,1,13.721,11.453,"15213"
"b",173,1,13.721,11.459,"15213"
"b",173,1,13.719,11.464,"15213"
"b",173,1,13.716,11.47,"15213"
"b",173,1,13.71,11.477,"15213"
"b",173,1,13.707,11.478,"15213"
"b",173,1,13.697,11.483,"15213"
"b",173,1,13.669,11.493,"15213"
"b",173,1,13.647,11.501,"15213"
"b",173,1,13.645,11.502,"15213"
"b",173,1,13.643,11.504,"15213"
"b",173,1,13.643,11.51,"15213"
"b",173,1,13.644,11.512,"15213"
"b",173,1,13.646,11.514,"15213"
"b",173,1,13.652,11.515,"15213"
"b",173,1,13.671,11.509,"15213"
"b",173,1,13.674,11.508,"15213"
"b",173,1,13.706,11.5,"15213"
"b",173,1,13.733,11.495,"15213"
"b",173,1,13.748,11.491,"15213"
"b",173,1,13.751,11.49,"15213"
"b",173,1,13.758,11.486,"15213"
"b",173,1,13.77,11.473,"15213"
"b",173,1,13.776,11.465,"15213"
"b",173,1,13.781,11.449,"15213"
"b",173,1,13.783,11.431,"15213"
"b",173,1,13.782,11.416,"15213"
"b",173,1,13.776,11.398,"15213"
"b",173,1,13.772,11.387,"15213"
"b",173,1,13.755,11.348,"15213"
"b",173,1,13.709,11.253,"15213"
"b",173,1,13.696,11.227,"15213"
"b",173,1,13.66,11.163,"15213"
"b",173,1,13.635,11.117,"15213"
"b",173,1,13.619,11.091,"15213"
"b",173,1,13.618,11.113,"15213"
"b",174,1,13.623,11.205,"15213"
"b",174,1,13.669,11.493,"15213"
"b",174,1,13.697,11.483,"15213"
"b",174,1,13.707,11.478,"15213"
"b",174,1,13.71,11.477,"15213"
"b",174,1,13.716,11.47,"15213"
"b",174,1,13.719,11.464,"15213"
"b",174,1,13.721,11.459,"15213"
"b",174,1,13.721,11.453,"15213"
"b",174,1,13.715,11.422,"15213"
"b",174,1,13.702,11.368,"15213"
"b",174,1,13.692,11.338,"15213"
"b",174,1,13.677,11.309,"15213"
"b",174,1,13.655,11.265,"15213"
"b",174,1,13.635,11.227,"15213"
"b",174,1,13.623,11.205,"15213"
"b",175,1,13.53,10.898,"15213"
"b",175,1,13.549,10.931,"15213"
"b",175,1,13.57,10.972,"15213"
"b",175,1,13.583,10.964,"15213"
"b",175,1,13.586,10.942,"15213"
"b",175,1,13.579,10.934,"15213"
"b",175,1,13.575,10.929,"15213"
"b",175,1,13.561,10.91,"15213"
"b",175,1,13.543,10.886,"15213"
"b",175,1,13.532,10.873,"15213"
"b",175,1,13.53,10.898,"15213"
"b",176,1,13.591,10.972,"15213"
"b",176,1,13.592,10.981,"15213"
"b",176,1,13.609,11.056,"15213"
"b",176,1,13.611,11.062,"15213"
"b",176,1,13.617,11.088,"15213"
"b",176,1,13.619,11.091,"15213"
"b",176,1,13.635,11.117,"15213"
"b",176,1,13.66,11.163,"15213"
"b",176,1,13.696,11.227,"15213"
"b",176,1,13.709,11.253,"15213"
"b",176,1,13.755,11.348,"15213"
"b",176,1,13.772,11.387,"15213"
"b",176,1,13.776,11.398,"15213"
"b",176,1,13.782,11.416,"15213"
"b",176,1,13.783,11.431,"15213"
"b",176,1,13.781,11.449,"15213"
"b",176,1,13.776,11.465,"15213"
"b",176,1,13.77,11.473,"15213"
"b",176,1,13.778,11.47,"15213"
"b",176,1,13.801,11.46,"15213"
"b",176,1,13.809,11.457,"15213"
"b",176,1,13.81,11.449,"15213"
"b",176,1,13.809,11.433,"15213"
"b",176,1,13.809,11.425,"15213"
"b",176,1,13.808,11.417,"15213"
"b",176,1,13.807,11.402,"15213"
"b",176,1,13.801,11.359,"15213"
"b",176,1,13.799,11.345,"15213"
"b",176,1,13.789,11.345,"15213"
"b",176,1,13.787,11.341,"15213"
"b",176,1,13.781,11.313,"15213"
"b",176,1,13.775,11.282,"15213"
"b",176,1,13.775,11.281,"15213"
"b",176,1,13.764,11.201,"15213"
"b",176,1,13.752,11.184,"15213"
"b",176,1,13.697,11.111,"15213"
"b",176,1,13.68,11.089,"15213"
"b",176,1,13.659,11.06,"15213"
"b",176,1,13.647,11.038,"15213"
"b",176,1,13.651,11.027,"15213"
"b",176,1,13.638,11.01,"15213"
"b",176,1,13.637,11.008,"15213"
"b",176,1,13.611,10.975,"15213"
"b",176,1,13.599,10.959,"15213"
"b",176,1,13.586,10.942,"15213"
"b",176,1,13.591,10.972,"15213"
"b",177,1,13.647,11.038,"15213"
"b",177,1,13.659,11.06,"15213"
"b",177,1,13.68,11.089,"15213"
"b",177,1,13.697,11.111,"15213"
"b",177,1,13.752,11.184,"15213"
"b",177,1,13.764,11.201,"15213"
"b",177,1,13.775,11.281,"15213"
"b",177,1,13.775,11.282,"15213"
"b",177,1,13.781,11.313,"15213"
"b",177,1,13.787,11.341,"15213"
"b",177,1,13.789,11.345,"15213"
"b",177,1,13.799,11.345,"15213"
"b",177,1,13.795,11.317,"15213"
"b",177,1,13.784,11.231,"15213"
"b",177,1,13.781,11.203,"15213"
"b",177,1,13.776,11.195,"15213"
"b",177,1,13.758,11.17,"15213"
"b",177,1,13.756,11.166,"15213"
"b",177,1,13.742,11.144,"15213"
"b",177,1,13.686,11.072,"15213"
"b",177,1,13.678,11.061,"15213"
"b",177,1,13.651,11.027,"15213"
"b",177,1,13.647,11.038,"15213"
"b",178,1,12.258,10.118,"15213"
"b",178,1,12.259,10.119,"15213"
"b",178,1,12.287,10.141,"15213"
"b",178,1,12.296,10.148,"15213"
"b",178,1,12.301,10.153,"15213"
"b",178,1,12.318,10.166,"15213"
"b",178,1,12.324,10.171,"15213"
"b",178,1,12.334,10.179,"15213"
"b",178,1,12.345,10.188,"15213"
"b",178,1,12.363,10.203,"15213"
"b",178,1,12.372,10.212,"15213"
"b",178,1,12.395,10.23,"15213"
"b",178,1,12.464,10.284,"15213"
"b",178,1,12.487,10.303,"15213"
"b",178,1,12.522,10.288,"15213"
"b",178,1,12.544,10.279,"15213"
"b",178,1,12.555,10.275,"15213"
"b",178,1,12.582,10.278,"15213"
"b",178,1,12.626,10.286,"15213"
"b",178,1,12.644,10.29,"15213"
"b",178,1,12.655,10.291,"15213"
"b",178,1,12.664,10.255,"15213"
"b",178,1,12.668,10.234,"15213"
"b",178,1,12.66,10.233,"15213"
"b",178,1,12.607,10.223,"15213"
"b",178,1,12.56,10.215,"15213"
"b",178,1,12.558,10.214,"15213"
"b",178,1,12.554,10.21,"15213"
"b",178,1,12.552,10.207,"15213"
"b",178,1,12.552,10.203,"15213"
"b",178,1,12.557,10.17,"15213"
"b",178,1,12.563,10.132,"15213"
"b",178,1,12.566,10.125,"15213"
"b",178,1,12.57,10.122,"15213"
"b",178,1,12.573,10.12,"15213"
"b",178,1,12.58,10.118,"15213"
"b",178,1,12.619,10.125,"15213"
"b",178,1,12.634,10.127,"15213"
"b",178,1,12.644,10.066,"15213"
"b",178,1,12.648,10.043,"15213"
"b",178,1,12.65,10.04,"15213"
"b",178,1,12.653,10.039,"15213"
"b",178,1,12.695,10.044,"15213"
"b",178,1,12.707,9.959,"15213"
"b",178,1,12.706,9.957,"15213"
"b",178,1,12.71,9.928,"15213"
"b",178,1,12.691,9.913,"15213"
"b",178,1,12.682,9.906,"15213"
"b",178,1,12.658,9.888,"15213"
"b",178,1,12.627,9.862,"15213"
"b",178,1,12.539,9.791,"15213"
"b",178,1,12.527,9.784,"15213"
"b",178,1,12.503,9.8,"15213"
"b",178,1,12.485,9.811,"15213"
"b",178,1,12.45,9.833,"15213"
"b",178,1,12.447,9.834,"15213"
"b",178,1,12.441,9.836,"15213"
"b",178,1,12.434,9.837,"15213"
"b",178,1,12.425,9.836,"15213"
"b",178,1,12.421,9.835,"15213"
"b",178,1,12.416,9.834,"15213"
"b",178,1,12.412,9.831,"15213"
"b",178,1,12.402,9.824,"15213"
"b",178,1,12.4,9.822,"15213"
"b",178,1,12.392,9.816,"15213"
"b",178,1,12.372,9.846,"15213"
"b",178,1,12.358,9.872,"15213"
"b",178,1,12.35,9.895,"15213"
"b",178,1,12.344,9.925,"15213"
"b",178,1,12.338,9.955,"15213"
"b",178,1,12.331,9.985,"15213"
"b",178,1,12.322,10.007,"15213"
"b",178,1,12.308,10.034,"15213"
"b",178,1,12.306,10.038,"15213"
"b",178,1,12.288,10.06,"15213"
"b",178,1,12.249,10.111,"15213"
"b",178,1,12.258,10.118,"15213"
"b",179,1,12.644,10.066,"15213"
"b",179,1,12.634,10.127,"15213"
"b",179,1,12.643,10.129,"15213"
"b",179,1,12.682,10.136,"15213"
"b",179,1,12.692,10.062,"15213"
"b",179,1,12.695,10.044,"15213"
"b",179,1,12.653,10.039,"15213"
"b",179,1,12.65,10.04,"15213"
"b",179,1,12.648,10.043,"15213"
"b",179,1,12.644,10.066,"15213"
"b",180,1,12.557,10.17,"15213"
"b",180,1,12.552,10.203,"15213"
"b",180,1,12.552,10.207,"15213"
"b",180,1,12.554,10.21,"15213"
"b",180,1,12.558,10.214,"15213"
"b",180,1,12.56,10.215,"15213"
"b",180,1,12.607,10.223,"15213"
"b",180,1,12.66,10.233,"15213"
"b",180,1,12.668,10.234,"15213"
"b",180,1,12.669,10.218,"15213"
"b",180,1,12.673,10.196,"15213"
"b",180,1,12.678,10.168,"15213"
"b",180,1,12.682,10.136,"15213"
"b",180,1,12.643,10.129,"15213"
"b",180,1,12.634,10.127,"15213"
"b",180,1,12.619,10.125,"15213"
"b",180,1,12.58,10.118,"15213"
"b",180,1,12.573,10.12,"15213"
"b",180,1,12.57,10.122,"15213"
"b",180,1,12.566,10.125,"15213"
"b",180,1,12.563,10.132,"15213"
"b",180,1,12.557,10.17,"15213"
"b",181,1,12.706,9.957,"15213"
"b",181,1,12.707,9.959,"15213"
"b",181,1,12.709,9.961,"15213"
"b",181,1,12.727,9.963,"15213"
"b",181,1,12.732,9.965,"15213"
"b",181,1,12.736,9.967,"15213"
"b",181,1,12.739,9.971,"15213"
"b",181,1,12.776,10.029,"15213"
"b",181,1,12.804,10.073,"15213"
"b",181,1,12.811,10.084,"15213"
"b",181,1,12.816,10.091,"15213"
"b",181,1,12.821,10.099,"15213"
"b",181,1,12.829,10.113,"15213"
"b",181,1,12.834,10.121,"15213"
"b",181,1,12.836,10.122,"15213"
"b",181,1,12.843,10.125,"15213"
"b",181,1,12.846,10.126,"15213"
"b",181,1,12.858,10.109,"15213"
"b",181,1,12.817,10.049,"15213"
"b",181,1,12.821,10.041,"15213"
"b",181,1,12.84,10.003,"15213"
"b",181,1,12.826,10.023,"15213"
"b",181,1,12.71,9.928,"15213"
"b",181,1,12.706,9.957,"15213"
"b",182,1,12.715,9.878,"15213"
"b",182,1,12.712,9.901,"15213"
"b",182,1,12.711,9.917,"15213"
"b",182,1,12.71,9.928,"15213"
"b",182,1,12.826,10.023,"15213"
"b",182,1,12.84,10.003,"15213"
"b",182,1,12.853,9.983,"15213"
"b",182,1,12.859,9.971,"15213"
"b",182,1,12.863,9.962,"15213"
"b",182,1,12.872,9.946,"15213"
"b",182,1,12.878,9.939,"15213"
"b",182,1,12.879,9.938,"15213"
"b",182,1,12.884,9.933,"15213"
"b",182,1,12.872,9.916,"15213"
"b",182,1,12.871,9.914,"15213"
"b",182,1,12.866,9.907,"15213"
"b",182,1,12.841,9.87,"15213"
"b",182,1,12.836,9.84,"15213"
"b",182,1,12.831,9.837,"15213"
"b",182,1,12.817,9.789,"15213"
"b",182,1,12.839,9.742,"15213"
"b",182,1,12.822,9.748,"15213"
"b",182,1,12.812,9.752,"15213"
"b",182,1,12.799,9.758,"15213"
"b",182,1,12.791,9.764,"15213"
"b",182,1,12.786,9.767,"15213"
"b",182,1,12.781,9.771,"15213"
"b",182,1,12.766,9.784,"15213"
"b",182,1,12.755,9.796,"15213"
"b",182,1,12.751,9.801,"15213"
"b",182,1,12.741,9.815,"15213"
"b",182,1,12.732,9.831,"15213"
"b",182,1,12.724,9.849,"15213"
"b",182,1,12.72,9.859,"15213"
"b",182,1,12.719,9.863,"15213"
"b",182,1,12.715,9.878,"15213"
"b",183,1,12.627,9.862,"15213"
"b",183,1,12.658,9.888,"15213"
"b",183,1,12.682,9.906,"15213"
"b",183,1,12.691,9.913,"15213"
"b",183,1,12.71,9.928,"15213"
"b",183,1,12.711,9.917,"15213"
"b",183,1,12.712,9.901,"15213"
"b",183,1,12.715,9.878,"15213"
"b",183,1,12.719,9.863,"15213"
"b",183,1,12.72,9.859,"15213"
"b",183,1,12.724,9.849,"15213"
"b",183,1,12.732,9.831,"15213"
"b",183,1,12.741,9.815,"15213"
"b",183,1,12.751,9.801,"15213"
"b",183,1,12.755,9.796,"15213"
"b",183,1,12.737,9.776,"15213"
"b",183,1,12.727,9.765,"15213"
"b",183,1,12.71,9.747,"15213"
"b",183,1,12.701,9.738,"15213"
"b",183,1,12.696,9.745,"15213"
"b",183,1,12.64,9.839,"15213"
"b",183,1,12.627,9.862,"15213"
"b",184,1,12.841,9.87,"15213"
"b",184,1,12.866,9.907,"15213"
"b",184,1,12.871,9.914,"15213"
"b",184,1,12.872,9.916,"15213"
"b",184,1,12.884,9.933,"15213"
"b",184,1,12.888,9.928,"15213"
"b",184,1,12.889,9.926,"15213"
"b",184,1,12.897,9.909,"15213"
"b",184,1,12.899,9.902,"15213"
"b",184,1,12.906,9.885,"15213"
"b",184,1,12.926,9.832,"15213"
"b",184,1,12.933,9.814,"15213"
"b",184,1,12.925,9.809,"15213"
"b",184,1,12.917,9.807,"15213"
"b",184,1,12.914,9.806,"15213"
"b",184,1,12.909,9.806,"15213"
"b",184,1,12.9,9.806,"15213"
"b",184,1,12.889,9.809,"15213"
"b",184,1,12.878,9.813,"15213"
"b",184,1,12.871,9.817,"15213"
"b",184,1,12.855,9.827,"15213"
"b",184,1,12.849,9.831,"15213"
"b",184,1,12.836,9.84,"15213"
"b",184,1,12.841,9.87,"15213"
"b",185,1,12.817,9.789,"15213"
"b",185,1,12.831,9.837,"15213"
"b",185,1,12.836,9.84,"15213"
"b",185,1,12.849,9.831,"15213"
"b",185,1,12.855,9.827,"15213"
"b",185,1,12.871,9.817,"15213"
"b",185,1,12.878,9.813,"15213"
"b",185,1,12.889,9.809,"15213"
"b",185,1,12.9,9.806,"15213"
"b",185,1,12.909,9.806,"15213"
"b",185,1,12.914,9.806,"15213"
"b",185,1,12.917,9.807,"15213"
"b",185,1,12.925,9.809,"15213"
"b",185,1,12.933,9.814,"15213"
"b",185,1,12.935,9.806,"15213"
"b",185,1,12.937,9.801,"15213"
"b",185,1,12.939,9.795,"15213"
"b",185,1,12.941,9.79,"15213"
"b",185,1,12.943,9.785,"15213"
"b",185,1,12.945,9.779,"15213"
"b",185,1,12.945,9.774,"15213"
"b",185,1,12.948,9.759,"15213"
"b",185,1,12.947,9.758,"15213"
"b",185,1,12.944,9.751,"15213"
"b",185,1,12.939,9.745,"15213"
"b",185,1,12.933,9.741,"15213"
"b",185,1,12.925,9.737,"15213"
"b",185,1,12.914,9.734,"15213"
"b",185,1,12.898,9.732,"15213"
"b",185,1,12.884,9.732,"15213"
"b",185,1,12.881,9.732,"15213"
"b",185,1,12.87,9.734,"15213"
"b",185,1,12.85,9.739,"15213"
"b",185,1,12.839,9.742,"15213"
"b",185,1,12.817,9.789,"15213"
"b",186,1,12.85,9.739,"15213"
"b",186,1,12.87,9.734,"15213"
"b",186,1,12.881,9.732,"15213"
"b",186,1,12.884,9.732,"15213"
"b",186,1,12.882,9.717,"15213"
"b",186,1,12.88,9.709,"15213"
"b",186,1,12.87,9.676,"15213"
"b",186,1,12.839,9.742,"15213"
"b",186,1,12.85,9.739,"15213"
"b",187,1,12.701,9.738,"15213"
"b",187,1,12.71,9.747,"15213"
"b",187,1,12.727,9.765,"15213"
"b",187,1,12.737,9.776,"15213"
"b",187,1,12.755,9.796,"15213"
"b",187,1,12.766,9.784,"15213"
"b",187,1,12.781,9.771,"15213"
"b",187,1,12.786,9.767,"15213"
"b",187,1,12.791,9.764,"15213"
"b",187,1,12.799,9.758,"15213"
"b",187,1,12.812,9.752,"15213"
"b",187,1,12.822,9.748,"15213"
"b",187,1,12.839,9.742,"15213"
"b",187,1,12.87,9.676,"15213"
"b",187,1,12.866,9.66,"15213"
"b",187,1,12.799,9.68,"15213"
"b",187,1,12.791,9.683,"15213"
"b",187,1,12.769,9.691,"15213"
"b",187,1,12.742,9.704,"15213"
"b",187,1,12.734,9.709,"15213"
"b",187,1,12.719,9.72,"15213"
"b",187,1,12.706,9.732,"15213"
"b",187,1,12.701,9.738,"15213"
"b",188,1,12.527,9.784,"15213"
"b",188,1,12.539,9.791,"15213"
"b",188,1,12.627,9.862,"15213"
"b",188,1,12.64,9.839,"15213"
"b",188,1,12.696,9.745,"15213"
"b",188,1,12.701,9.738,"15213"
"b",188,1,12.685,9.73,"15213"
"b",188,1,12.677,9.726,"15213"
"b",188,1,12.654,9.716,"15213"
"b",188,1,12.65,9.714,"15213"
"b",188,1,12.64,9.709,"15213"
"b",188,1,12.635,9.708,"15213"
"b",188,1,12.631,9.707,"15213"
"b",188,1,12.63,9.707,"15213"
"b",188,1,12.62,9.706,"15213"
"b",188,1,12.611,9.707,"15213"
"b",188,1,12.604,9.708,"15213"
"b",188,1,12.595,9.713,"15213"
"b",188,1,12.59,9.717,"15213"
"b",188,1,12.588,9.718,"15213"
"b",188,1,12.583,9.723,"15213"
"b",188,1,12.575,9.734,"15213"
"b",188,1,12.572,9.74,"15213"
"b",188,1,12.563,9.755,"15213"
"b",188,1,12.555,9.763,"15213"
"b",188,1,12.542,9.774,"15213"
"b",188,1,12.527,9.784,"15213"
"b",189,1,12.943,10.613,"15213"
"b",189,1,12.943,10.638,"15213"
"b",189,1,12.945,10.676,"15213"
"b",189,1,12.947,10.702,"15213"
"b",189,1,12.956,10.725,"15213"
"b",189,1,12.985,10.764,"15213"
"b",189,1,13.003,10.788,"15213"
"b",189,1,13.005,10.799,"15213"
"b",189,1,12.996,10.819,"15213"
"b",189,1,13.021,10.835,"15213"
"b",189,1,13.03,10.837,"15213"
"b",189,1,13.038,10.839,"15213"
"b",189,1,13.059,10.841,"15213"
"b",189,1,13.203,10.866,"15213"
"b",189,1,13.252,10.864,"15213"
"b",189,1,13.27,10.861,"15213"
"b",189,1,13.268,10.856,"15213"
"b",189,1,13.264,10.852,"15213"
"b",189,1,13.258,10.849,"15213"
"b",189,1,13.244,10.846,"15213"
"b",189,1,13.232,10.843,"15213"
"b",189,1,13.218,10.84,"15213"
"b",189,1,13.214,10.837,"15213"
"b",189,1,13.213,10.829,"15213"
"b",189,1,13.213,10.804,"15213"
"b",189,1,13.215,10.801,"15213"
"b",189,1,13.15,10.752,"15213"
"b",189,1,13.096,10.633,"15213"
"b",189,1,13.127,10.599,"15213"
"b",189,1,13.13,10.599,"15213"
"b",189,1,13.181,10.592,"15213"
"b",189,1,13.314,10.573,"15213"
"b",189,1,13.342,10.567,"15213"
"b",189,1,13.344,10.567,"15213"
"b",189,1,13.348,10.566,"15213"
"b",189,1,13.351,10.563,"15213"
"b",189,1,13.353,10.559,"15213"
"b",189,1,13.354,10.556,"15213"
"b",189,1,13.352,10.527,"15213"
"b",189,1,13.352,10.524,"15213"
"b",189,1,13.357,10.509,"15213"
"b",189,1,13.336,10.509,"15213"
"b",189,1,13.329,10.508,"15213"
"b",189,1,13.318,10.506,"15213"
"b",189,1,13.311,10.505,"15213"
"b",189,1,13.299,10.502,"15213"
