"lev","uid","part","x","y"
"z",21,1,9.527,16.399
"z",21,1,9.719,15.405
"z",21,1,9.632,15.387
"z",21,1,9.611,15.414
"z",21,1,9.563,15.31
"z",21,1,9.656,14.951
"z",21,1,9.583,14.608
"z",21,1,9.787,13.964
"z",21,1,9.344,13.821
"z",21,1,9.357,13.757
"z",21,1,9.592,13.766
"z",21,1,9.629,13.699
"z",21,1,9.801,13.731
"z",21,1,9.933,13.546
"z",21,1,9.945,13.227
"z",21,1,9.797,13.208
"z",21,1,9.833,13.031
"z",21,1,9.584,12.979
"z",21,1,9.582,12.893
"z",21,1,9.541,12.803
"z",21,1,9.684,12.502
"z",21,1,9.83,12.373
"z",21,1,9.78,12.227
"z",21,1,9.793,12.204
"z",21,1,9.349,12.091
"z",21,1,9.314,12.038
"z",21,1,9.516,11.568
"z",21,1,9.463,11.55
"z",21,1,9.365,11.625
"z",21,1,9.329,11.609
"z",21,1,9.227,11.76
"z",21,1,9.2,11.702
"z",21,1,9.166,11.676
"z",21,1,9.097,11.696
"z",21,1,9.038,11.781
"z",21,1,8.991,11.762
"z",21,1,9.01,11.627
"z",21,1,8.931,11.447
"z",21,1,8.716,11.483
"z",21,1,8.799,11.41
"z",21,1,8.61,11.288
"z",21,1,8.525,11.252
"z",21,1,8.464,11.285
"z",21,1,8.478,11.342
"z",21,1,8.376,11.611
"z",21,1,8.273,11.463
"z",21,1,8.112,11.602
"z",21,1,7.983,11.626
"z",21,1,7.92,11.661
"z",21,1,7.725,11.818
"z",21,1,7.594,12.231
"z",21,1,7.533,12.371
"z",21,1,7.77,12.588
"z",21,1,8.218,12.681
"z",21,1,8.109,13.228
"z",21,1,7.928,13.118
"z",21,1,7.676,13.083
"z",21,1,7.47,12.996
"z",21,1,7.297,13.026
"z",21,1,7.355,13.336
"z",21,1,7.561,13.374
"z",21,1,7.318,13.714
"z",21,1,7.314,14.053
"z",21,1,7.197,14.25
"z",21,1,7.097,14.168
"z",21,1,6.973,14.598
"z",21,1,6.599,14.527
"z",21,1,6.481,14.72
"z",21,1,6.414,14.877
"z",21,1,6.377,14.868
"z",21,1,6.401,14.694
"z",21,1,6.147,14.701
"z",21,1,6.058,14.529
"z",21,1,5.881,14.785
"z",21,1,5.548,14.62
"z",21,1,5.405,15.044
"z",22,1,13.46,17.758
"z",22,1,13.606,18.055
"z",22,1,13.786,18.088
"z",22,1,13.817,18.313
"z",22,1,13.713,18.829
"z",22,1,13.877,18.98
"z",22,1,13.967,19.002
"z",22,1,14.142,18.214
"z",22,1,13.989,18.952
"z",22,1,14.204,19.514
"z",22,1,15.162,19.608
"z",22,1,15.103,19.782
"z",22,1,15.417,19.983
"z",22,1,15.418,20.102
"z",22,1,15.668,20.088
"z",22,1,15.819,19.359
"z",22,1,15.948,19.406
"z",22,1,16.165,19.716
"z",22,1,16.505,20.013
"z",22,1,16.842,19.677
"z",22,1,17.422,19.495
"z",22,1,17.573,19.358
"z",22,1,17.755,18.855
"z",22,1,17.825,18.774
"z",22,1,18.212,18.553
"z",22,1,18.259,18.455
"z",22,1,18.304,18.032
"z",22,1,18.509,18.07
"z",22,1,18.642,17.607
"z",22,1,18.776,17.542
"z",22,1,19.01,17.065
"z",22,1,18.893,17.014
"z",22,1,19.089,16.765
"z",22,1,18.853,16.609
"z",22,1,18.922,16.212
"z",22,1,18.642,16.063
"z",22,1,18.687,15.788
"z",22,1,17.549,15.848
"z",22,1,17.213,15.851
"z",22,1,15.629,16.034
"z",22,1,15.253,16.063
"z",22,1,14.833,16.004
"z",22,1,14.62,15.95
"z",22,1,14.399,15.854
"z",22,1,14.324,16.03
"z",22,1,14.296,16.314
"z",22,1,14.17,16.362
"z",22,1,14.123,16.422
"z",22,1,14.019,16.983
"z",22,1,13.859,16.955
"z",22,1,13.686,17.136
"z",22,1,13.838,17.15
"z",22,1,13.933,17.191
"z",22,1,13.873,17.241
"z",22,1,13.737,17.294
"z",22,1,13.801,17.313
"z",22,1,13.766,17.464
"z",22,1,13.781,17.543
"z",22,1,13.673,17.56
"z",22,1,13.687,17.589
"z",22,1,13.53,17.584
"z",22,1,13.46,17.758
"z",23,1,5.791,3.286
"z",23,1,5.993,3.57
"z",23,1,6.113,3.607
"z",23,1,6.29,3.625
"z",23,1,6.416,3.659
"z",23,1,6.575,3.787
"z",23,1,6.427,4.27
"z",23,1,6.697,4.283
"z",23,1,6.734,4.501
"z",23,1,6.915,4.411
"z",23,1,6.996,4.576
"z",23,1,7.038,4.373
"z",23,1,7.228,4.362
"z",23,1,7.325,4.383
"z",23,1,7.388,4.769
"z",23,1,7.047,5.098
"z",23,1,6.905,5.126
"z",23,1,6.919,5.177
"z",23,1,7.203,5.169
"z",23,1,7.497,4.946
"z",23,1,7.579,5.104
"z",23,1,7.392,5.428
"z",23,1,7.438,5.546
"z",23,1,7.712,5.392
"z",23,1,7.811,5.519
"z",23,1,7.567,5.821
"z",23,1,7.808,6.073
"z",23,1,8.096,5.918
"z",23,1,8.022,6.299
"z",23,1,7.933,6.39
"z",23,1,8.172,6.322
"z",23,1,8.213,6.277
"z",23,1,8.102,6.62
"z",23,1,8.112,7.028
"z",23,1,8.078,7.128
"z",23,1,7.968,7.253
"z",23,1,7.947,7.589
"z",23,1,8.11,7.864
"z",23,1,8.469,7.516
"z",23,1,8.775,7.421
"z",23,1,8.815,7.228
"z",23,1,8.924,7.31
"z",23,1,9.248,7.009
"z",23,1,9.276,6.953
"z",23,1,9.322,6.703
"z",23,1,9.455,6.417
"z",23,1,9.537,6.349
"z",23,1,9.508,6.154
"z",23,1,9.821,6.135
"z",23,1,9.844,6.119
"z",23,1,9.827,6.093
"z",23,1,9.51,5.97
"z",23,1,9.461,5.926
"z",23,1,9.515,5.87
"z",23,1,9.366,5.619
"z",23,1,9.318,5.111
"z",23,1,9.127,4.817
"z",23,1,9.016,4.693
"z",23,1,8.919,4.801
"z",23,1,8.823,4.651
"z",23,1,8.849,4.518
"z",23,1,8.937,4.493
"z",23,1,8.854,4.381
"z",23,1,8.479,4.124
"z",23,1,8.507,4.062
"z",23,1,8.408,4.034
"z",23,1,8.405,3.999
"z",23,1,8.54,3.991
"z",23,1,8.579,3.89
"z",23,1,8.643,3.867
"z",23,1,8.813,3.59
"z",23,1,8.784,3.568
"z",23,1,8.772,3.242
"z",23,1,8.913,3.196
"z",23,1,9.045,2.966
"z",23,1,8.927,2.789
"z",23,1,8.955,2.727
"z",23,1,8.682,2.694
"z",23,1,8.724,2.493
"z",23,1,8.701,2.422
"z",23,1,8.726,2.402
"z",23,1,8.696,2.364
"z",23,1,8.294,2.634
"z",23,1,8.243,2.69
"z",23,1,8.145,2.56
"z",23,1,7.834,2.844
"z",23,1,7.622,2.71
"z",23,1,7.618,2.875
"z",23,1,7.422,2.814
"z",23,1,7.364,2.833
"z",23,1,6.825,2.552
"z",23,1,6.692,2.75
"z",23,1,6.579,2.842
"z",23,1,6.631,2.873
"z",23,1,6.608,2.907
"z",23,1,6.512,2.888
"z",23,1,6.518,2.847
"z",23,1,6.475,2.858
"z",23,1,6.422,2.892
"z",23,1,6.265,3.09
"z",23,1,6.452,3.194
"z",23,1,6.434,3.243
"z",23,1,6.327,3.235
"z",23,1,6.305,3.292
"z",23,1,6.103,3.331
"z",23,1,5.992,3.222
"z",23,1,5.862,3.277
"z",23,1,5.791,3.286
"z",24,1,15.265,10.293
"z",24,1,15.385,10.437
"z",24,1,15.387,10.514
"z",24,1,15.25,10.647
"z",24,1,15.263,10.755
"z",24,1,15.314,10.774
"z",24,1,15.294,10.841
"z",24,1,15.262,10.84
"z",24,1,15.259,10.997
"z",24,1,15.308,11.099
"z",24,1,15.646,11.023
"z",24,1,15.901,11.158
"z",24,1,16.024,11.25
"z",24,1,15.948,11.358
"z",24,1,16.013,11.454
"z",24,1,16.026,11.435
"z",24,1,16.086,11.463
"z",24,1,16.206,11.248
"z",24,1,16.267,11.28
"z",24,1,16.456,10.863
"z",24,1,16.644,10.887
"z",24,1,16.684,11.101
"z",24,1,16.672,11.371
"z",24,1,16.728,11.747
"z",24,1,16.828,11.786
"z",24,1,16.918,11.748
"z",24,1,16.798,11.455
"z",24,1,16.901,11.193
"z",24,1,16.956,11.218
"z",24,1,17.014,11.081
"z",24,1,17.112,11.121
"z",24,1,17.208,11.312
"z",24,1,17.269,11.285
"z",24,1,17.447,11.342
"z",24,1,17.459,11.376
"z",24,1,17.755,11.267
"z",24,1,17.731,11.141
"z",24,1,17.97,11.166
"z",24,1,18.14,11.424
"z",24,1,18.16,11.431
"z",24,1,18.316,11.393
"z",24,1,18.294,11.216
"z",24,1,18.346,10.984
"z",24,1,18.666,10.52
"z",24,1,18.69,10.39
"z",24,1,18.733,10.298
"z",24,1,18.667,9.339
"z",24,1,18.462,9.177
"z",24,1,18.295,9.144
"z",24,1,18.234,8.891
"z",24,1,18.137,8.873
"z",24,1,17.931,8.381
"z",24,1,17.768,8.272
"z",24,1,17.672,8.066
"z",24,1,17.913,7.915
"z",24,1,18.309,8.098
"z",24,1,18.734,8.236
"z",24,1,19.033,8.245
"z",24,1,19.034,8.063
"z",24,1,18.869,8.083
"z",24,1,18.503,8.001
"z",24,1,18.064,7.827
"z",24,1,17.767,7.593
"z",24,1,17.551,7.276
"z",24,1,17.276,7.395
"z",24,1,17.183,7.332
"z",24,1,17.059,7.187
"z",24,1,16.995,7.141
"z",24,1,16.951,7.143
"z",24,1,16.866,7.099
"z",24,1,16.841,7.107
"z",24,1,16.825,7.138
"z",24,1,16.646,7.009
"z",24,1,16.532,7.194
"z",24,1,16.092,7.771
"z",24,1,16.186,7.932
"z",24,1,16.128,8.053
"z",24,1,16.175,8.068
"z",24,1,16.157,8.113
"z",24,1,15.787,7.97
"z",24,1,15.66,8.306
"z",24,1,15.586,8.444
"z",24,1,15.709,8.524
"z",24,1,15.573,8.694
"z",24,1,15.615,8.976
"z",24,1,15.768,8.995
"z",24,1,15.993,9.075
"z",24,1,15.98,9.226
"z",24,1,15.999,9.354
"z",24,1,15.982,9.424
"z",24,1,15.79,9.404
"z",24,1,15.885,9.545
"z",24,1,15.923,9.575
"z",24,1,15.761,10.033
"z",24,1,15.839,10.046
"z",24,1,15.732,10.164
"z",24,1,15.649,10.153
"z",24,1,15.407,10.186
"z",24,1,15.265,10.293
"z",25,1,17.768,8.272
"z",25,1,17.931,8.381
"z",25,1,18.137,8.873
"z",25,1,18.234,8.891
"z",25,1,18.295,9.144
"z",25,1,18.462,9.177
"z",25,1,18.667,9.339
"z",25,1,18.851,9.337
"z",25,1,19.323,9.383
"z",25,1,19.416,9.542
"z",25,1,19.303,9.413
"z",25,1,19.169,9.531
"z",25,1,19.012,9.461
"z",25,1,18.815,9.597
"z",25,1,18.887,9.655
"z",25,1,18.782,9.96
"z",25,1,18.877,10.123
"z",25,1,18.786,10.275
"z",25,1,18.868,10.319
"z",25,1,18.898,10.261
"z",25,1,19.002,10.191
"z",25,1,19.003,10.149
"z",25,1,19.061,10.196
"z",25,1,19.15,10.162
"z",25,1,19.26,10.251
"z",25,1,19.314,10.182
"z",25,1,19.459,10.301
"z",25,1,19.406,10.368
"z",25,1,19.777,10.621
"z",25,1,19.793,10.619
"z",25,1,19.83,10.496
"z",25,1,20.092,10.559
"z",25,1,20.379,10.4
"z",25,1,20.487,10.591
"z",25,1,20.769,10.612
"z",25,1,20.962,10.473
"z",25,1,20.894,10.131
"z",25,1,20.769,9.795
"z",25,1,21.059,9.249
"z",25,1,21.046,9.176
"z",25,1,21.074,8.984
"z",25,1,21.2,8.789
"z",25,1,21.303,8.591
"z",25,1,21.517,8.571
"z",25,1,21.688,8.48
"z",25,1,21.377,8.136
"z",25,1,21.163,8.23
"z",25,1,20.969,8.238
"z",25,1,20.705,8.275
"z",25,1,20.473,8.362
"z",25,1,20.386,8.356
"z",25,1,20.033,8.395
"z",25,1,19.948,8.178
"z",25,1,19.876,7.633
"z",25,1,19.187,8.032
"z",25,1,19.034,8.063
"z",25,1,19.033,8.245
"z",25,1,18.734,8.236
"z",25,1,18.309,8.098
"z",25,1,17.913,7.915
"z",25,1,17.672,8.066
"z",25,1,17.768,8.272
"z",26,1,6.87,10.377
"z",26,1,7.783,9.693
"z",26,1,8.256,9.531
"z",26,1,8.838,9.479
"z",26,1,9.056,9.231
"z",26,1,9.428,9.059
"z",26,1,10.176,8.782
"z",26,1,10.317,8.955
"z",26,1,10.389,9.196
"z",26,1,10.335,9.302
"z",26,1,10.393,9.468
"z",26,1,10.47,9.443
"z",26,1,10.496,9.522
"z",26,1,10.454,9.534
"z",26,1,10.474,9.769
"z",26,1,10.806,9.872
"z",26,1,11.346,10.554
"z",26,1,11.834,11.038
"z",26,1,12.182,11.476
"z",26,1,12.576,11.913
"z",26,1,12.695,11.979
"z",26,1,13.151,12.174
"z",26,1,13.151,11.931
"z",26,1,12.776,11.576
"z",26,1,12.793,11.471
"z",26,1,12.868,11.397
"z",26,1,13.053,11.606
"z",26,1,13.088,11.573
"z",26,1,13.322,11.826
"z",26,1,13.484,11.783
"z",26,1,13.495,11.534
"z",26,1,13.669,11.493
"z",26,1,13.586,10.942
"z",26,1,13.57,10.972
"z",26,1,13.53,10.898
"z",26,1,13.532,10.873
"z",26,1,13.441,10.738
"z",26,1,13.15,10.752
"z",26,1,13.27,10.861
"z",26,1,13.203,10.866
"z",26,1,12.996,10.819
"z",26,1,12.974,10.518
"z",26,1,12.899,10.458
"z",26,1,12.776,10.313
"z",26,1,12.655,10.291
"z",26,1,12.487,10.303
"z",26,1,12.249,10.111
"z",26,1,12.308,10.034
"z",26,1,12.392,9.816
"z",26,1,12.489,9.711
"z",26,1,12.544,9.49
"z",26,1,12.406,9.497
"z",26,1,12.416,9.405
"z",26,1,12.561,9.421
"z",26,1,12.563,9.33
"z",26,1,12.926,9.328
"z",26,1,13.107,9.287
"z",26,1,13.469,9.153
"z",26,1,13.795,9.023
"z",26,1,14.079,8.769
"z",26,1,14.054,8.737
"z",26,1,13.941,8.841
"z",26,1,13.764,8.651
"z",26,1,12.561,9.052
"z",26,1,12.36,9.068
"z",26,1,11.373,8.705
"z",26,1,11.288,8.69
"z",26,1,11.339,8.555
"z",26,1,10.798,8.443
"z",26,1,10.877,8.224
"z",26,1,10.548,8.265
"z",26,1,10.527,8.203
"z",26,1,10.309,8.323
"z",26,1,10.069,8.428
"z",26,1,9.916,8.397
"z",26,1,9.176,8.831
"z",26,1,9.186,8.855
"z",26,1,8.924,8.917
"z",26,1,8.855,9.052
"z",26,1,7.811,9.389
"z",26,1,7.824,9.426
"z",26,1,7.687,9.512
"z",26,1,6.743,10.224
"z",26,1,6.87,10.377
"z",26,2,11.244,8.792
"z",26,2,11.171,8.926
"z",26,2,11.44,8.987
"z",26,2,11.631,9.073
"z",26,2,11.611,9.22
"z",26,2,11.416,9.203
"z",26,2,11.408,9.294
"z",26,2,11.25,9.33
"z",26,2,10.788,9.222
"z",26,2,10.784,9.276
"z",26,2,10.773,8.966
"z",26,2,10.702,8.737
"z",26,2,11.244,8.792
"z",27,1,6.305,3.292
"z",27,1,6.327,3.235
"z",27,1,6.248,3.102
"z",27,1,5.992,3.222
"z",27,1,6.103,3.331
"z",27,1,6.305,3.292
"z",27,2,4.374,3.799
"z",27,2,5.246,3.798
"z",27,2,5.387,4.096
"z",27,2,5.342,4.189
"z",27,2,5.379,4.247
"z",27,2,5.376,4.448
"z",27,2,5.441,4.691
"z",27,2,5.356,4.827
"z",27,2,5.119,4.565
"z",27,2,5.051,4.655
"z",27,2,4.862,4.728
"z",27,2,4.929,4.797
"z",27,2,5.243,5.024
"z",27,2,5.387,5.18
"z",27,2,5.305,5.307
"z",27,2,5.231,5.379
"z",27,2,6.321,6.367
"z",27,2,6.494,6.492
"z",27,2,6.451,6.628
"z",27,2,6.234,6.567
"z",27,2,6.047,6.309
"z",27,2,5.824,6.153
"z",27,2,5.615,6.087
"z",27,2,5.49,6.273
"z",27,2,5.288,6.246
"z",27,2,5.491,6.469
"z",27,2,5.395,6.645
"z",27,2,5.415,6.843
"z",27,2,5.801,6.813
"z",27,2,6.09,6.704
"z",27,2,6.147,6.923
"z",27,2,6.731,6.907
"z",27,2,6.846,7.054
"z",27,2,6.941,6.989
"z",27,2,7.076,7.219
"z",27,2,7.044,7.498
"z",27,2,6.938,7.499
"z",27,2,6.894,7.427
"z",27,2,6.579,7.53
"z",27,2,6.388,7.819
"z",27,2,6.633,7.92
"z",27,2,6.632,7.96
"z",27,2,6.592,7.949
"z",27,2,6.592,7.979
"z",27,2,6.514,8.1
"z",27,2,6.551,8.113
"z",27,2,6.551,8.229
"z",27,2,6.621,8.23
"z",27,2,6.612,8.258
"z",27,2,6.469,8.274
"z",27,2,6.465,8.519
"z",27,2,6.183,8.446
"z",27,2,6.168,8.467
"z",27,2,6.208,8.519
"z",27,2,5.868,8.932
"z",27,2,6.096,9.509
"z",27,2,6.264,9.454
"z",27,2,6.29,9.485
"z",27,2,6.455,9.535
"z",27,2,6.455,9.592
"z",27,2,6.299,9.868
"z",27,2,6.352,9.883
"z",27,2,6.685,10.165
"z",27,2,6.549,10.151
"z",27,2,6.523,10.176
"z",27,2,6.601,10.258
"z",27,2,6.704,10.186
"z",27,2,6.743,10.224
"z",27,2,7.687,9.512
"z",27,2,7.824,9.426
"z",27,2,7.54,8.804
"z",27,2,7.551,8.663
"z",27,2,7.636,8.415
"z",27,2,8.003,8.221
"z",27,2,8.236,7.991
"z",27,2,8.338,8.091
"z",27,2,8.426,8.057
"z",27,2,8.582,8.06
"z",27,2,8.787,7.885
"z",27,2,8.818,7.899
"z",27,2,8.798,7.538
"z",27,2,8.775,7.421
"z",27,2,8.469,7.516
"z",27,2,8.11,7.864
"z",27,2,7.947,7.589
"z",27,2,7.968,7.253
"z",27,2,8.078,7.128
"z",27,2,8.112,7.028
"z",27,2,8.102,6.62
"z",27,2,8.213,6.277
"z",27,2,8.172,6.322
"z",27,2,7.933,6.39
"z",27,2,8.022,6.299
"z",27,2,8.096,5.918
"z",27,2,7.808,6.073
"z",27,2,7.567,5.821
"z",27,2,7.811,5.519
"z",27,2,7.712,5.392
"z",27,2,7.438,5.546
"z",27,2,7.392,5.428
"z",27,2,7.579,5.104
"z",27,2,7.497,4.946
"z",27,2,7.203,5.169
"z",27,2,6.919,5.177
"z",27,2,6.905,5.126
"z",27,2,7.047,5.098
"z",27,2,7.388,4.769
"z",27,2,7.325,4.383
"z",27,2,7.228,4.362
"z",27,2,7.038,4.373
"z",27,2,6.996,4.576
"z",27,2,6.915,4.411
"z",27,2,6.734,4.501
"z",27,2,6.697,4.283
"z",27,2,6.427,4.27
"z",27,2,6.575,3.787
"z",27,2,6.416,3.659
"z",27,2,6.29,3.625
"z",27,2,6.113,3.607
"z",27,2,5.993,3.57
"z",27,2,5.791,3.286
"z",27,2,5.516,3.067
"z",27,2,5.451,3.048
"z",27,2,5.491,2.74
"z",27,2,5.082,2.59
"z",27,2,5.334,2.323
"z",27,2,5.428,2.251
"z",27,2,5.394,2.213
"z",27,2,5.025,2.399
"z",27,2,4.793,2.803
"z",27,2,5.018,2.871
"z",27,2,4.98,2.903
"z",27,2,4.762,2.927
"z",27,2,4.214,3.124
"z",27,2,4.282,3.386
"z",27,2,4.344,3.716
"z",27,2,4.374,3.799
"z",27,3,6.42,5.435
"z",27,3,6.403,5.532
"z",27,3,6.301,5.424
"z",27,3,6.058,5.301
"z",27,3,5.98,5.229
"z",27,3,5.845,5.192
"z",27,3,5.702,5.211
"z",27,3,5.461,5.119
"z",27,3,5.471,5.039
"z",27,3,5.982,5.009
"z",27,3,6.42,5.435
"z",28,1,18.294,11.216
"z",28,1,18.316,11.393
"z",28,1,18.477,11.353
"z",28,1,18.46,11.29
"z",28,1,18.592,11.303
"z",28,1,18.605,11.377
"z",28,1,18.702,11.392
"z",28,1,18.841,11.73
"z",28,1,18.976,11.696
"z",28,1,18.973,12.009
"z",28,1,19.094,11.974
"z",28,1,19.212,11.912
"z",28,1,19.353,11.791
"z",28,1,19.366,11.982
"z",28,1,19.419,11.969
"z",28,1,19.441,12.063
"z",28,1,19.463,12.007
"z",28,1,19.63,11.96
"z",28,1,19.685,12.003
"z",28,1,19.745,12.002
"z",28,1,19.555,12.527
"z",28,1,19.49,12.458
"z",28,1,19.419,12.632
"z",28,1,19.537,12.69
"z",28,1,19.626,12.71
"z",28,1,19.574,12.77
"z",28,1,19.461,13.242
"z",28,1,19.462,13.362
"z",28,1,19.293,13.416
"z",28,1,19.549,13.583
"z",28,1,19.567,13.226
"z",28,1,19.898,13.177
"z",28,1,19.913,13.136
"z",28,1,20.066,12.972
"z",28,1,20.196,13.114
"z",28,1,20.216,13
"z",28,1,20.268,13.051
"z",28,1,20.352,13.187
"z",28,1,20.241,13.179
"z",28,1,20.397,13.429
"z",28,1,20.484,13.491
"z",28,1,20.604,13.528
"z",28,1,20.613,13.475
"z",28,1,20.574,13.247
"z",28,1,20.987,13.394
"z",28,1,21.058,13.309
"z",28,1,21.104,13.317
"z",28,1,21.536,13.28
"z",28,1,21.751,13.24
"z",28,1,21.789,13.197
"z",28,1,21.802,12.64
"z",28,1,21.84,12.431
"z",28,1,21.873,12.443
"z",28,1,21.837,12.134
"z",28,1,21.881,11.927
"z",28,1,21.976,11.683
"z",28,1,22.038,11.579
"z",28,1,22.104,11.661
"z",28,1,22.656,11.132
"z",28,1,22.757,11.234
"z",28,1,23.053,11.074
"z",28,1,22.933,10.871
"z",28,1,22.974,10.838
"z",28,1,23.193,10.498
"z",28,1,23.668,10.607
"z",28,1,23.814,10.503
"z",28,1,23.935,10.383
"z",28,1,24.177,10.185
"z",28,1,24.231,10.107
"z",28,1,24.176,10.059
"z",28,1,24.298,9.624
"z",28,1,24.271,9.452
"z",28,1,24.18,9.453
"z",28,1,23.95,9.146
"z",28,1,24.095,8.913
"z",28,1,23.837,8.179
"z",28,1,23.748,8.293
"z",28,1,23.689,8.496
"z",28,1,23.299,8.37
"z",28,1,23.026,8.01
"z",28,1,22.396,7.908
"z",28,1,22.312,8.203
"z",28,1,22.022,8.113
"z",28,1,21.558,8.335
"z",28,1,21.688,8.48
"z",28,1,21.517,8.571
"z",28,1,21.303,8.591
"z",28,1,21.2,8.789
"z",28,1,21.074,8.984
"z",28,1,21.046,9.176
"z",28,1,21.059,9.249
"z",28,1,20.769,9.795
"z",28,1,20.894,10.131
"z",28,1,20.962,10.473
"z",28,1,20.769,10.612
"z",28,1,20.487,10.591
"z",28,1,20.379,10.4
"z",28,1,20.092,10.559
"z",28,1,19.83,10.496
"z",28,1,19.793,10.619
"z",28,1,19.777,10.621
"z",28,1,19.406,10.368
"z",28,1,19.459,10.301
"z",28,1,19.314,10.182
"z",28,1,19.26,10.251
"z",28,1,19.15,10.162
"z",28,1,19.061,10.196
"z",28,1,19.003,10.149
"z",28,1,19.002,10.191
"z",28,1,18.898,10.261
"z",28,1,18.868,10.319
"z",28,1,18.786,10.275
"z",28,1,18.877,10.123
"z",28,1,18.782,9.96
"z",28,1,18.887,9.655
"z",28,1,18.815,9.597
"z",28,1,19.012,9.461
"z",28,1,19.169,9.531
"z",28,1,19.303,9.413
"z",28,1,19.416,9.542
"z",28,1,19.323,9.383
"z",28,1,18.851,9.337
"z",28,1,18.667,9.339
"z",28,1,18.733,10.298
"z",28,1,18.69,10.39
"z",28,1,18.666,10.52
"z",28,1,18.346,10.984
"z",28,1,18.294,11.216
"z",29,1,8.915,9.478
"z",29,1,9.865,9.931
"z",29,1,10.143,10.095
"z",29,1,10.284,10.187
"z",29,1,10.683,10.612
"z",29,1,10.794,10.764
"z",29,1,10.698,10.84
"z",29,1,11.369,11.833
"z",29,1,11.521,12.35
"z",29,1,11.668,12.762
"z",29,1,11.803,12.966
"z",29,1,11.929,13.088
"z",29,1,12.096,13.152
"z",29,1,12.061,12.957
"z",29,1,11.803,12.243
"z",29,1,12.095,12.068
"z",29,1,11.935,11.782
"z",29,1,12.118,11.635
"z",29,1,12.019,11.507
"z",29,1,12.182,11.476
"z",29,1,11.834,11.038
"z",29,1,11.346,10.554
"z",29,1,10.806,9.872
"z",29,1,10.474,9.769
"z",29,1,10.454,9.534
"z",29,1,10.496,9.522
"z",29,1,10.47,9.443
"z",29,1,10.393,9.468
"z",29,1,10.335,9.302
"z",29,1,10.389,9.196
"z",29,1,10.317,8.955
"z",29,1,10.176,8.782
"z",29,1,9.428,9.059
"z",29,1,9.056,9.231
"z",29,1,8.838,9.479
"z",29,1,8.915,9.478
"z",30,1,11.431,18.282
"z",30,1,11.55,18.39
"z",30,1,11.495,18.663
"z",30,1,11.558,18.772
"z",30,1,11.653,18.865
"z",30,1,12.064,18.917
"z",30,1,12.179,19.005
"z",30,1,12.332,18.958
"z",30,1,12.342,18.9
"z",30,1,12.582,18.773
"z",30,1,12.543,18.575
"z",30,1,12.542,18.409
"z",30,1,12.791,18.096
"z",30,1,12.837,18.222
"z",30,1,13.039,18.073
"z",30,1,13.275,18.271
"z",30,1,13.259,18.102
"z",30,1,13.281,18.058
"z",30,1,13.61,18.764
"z",30,1,13.768,18.948
"z",30,1,13.877,18.98
"z",30,1,13.713,18.829
"z",30,1,13.817,18.313
"z",30,1,13.786,18.088
"z",30,1,13.606,18.055
"z",30,1,13.46,17.758
"z",30,1,13.53,17.584
"z",30,1,13.687,17.589
"z",30,1,13.673,17.56
"z",30,1,13.781,17.543
"z",30,1,13.766,17.464
"z",30,1,13.801,17.313
"z",30,1,13.737,17.294
"z",30,1,13.873,17.241
"z",30,1,13.933,17.191
"z",30,1,13.838,17.15
"z",30,1,13.686,17.136
"z",30,1,13.859,16.955
"z",30,1,14.019,16.983
"z",30,1,14.123,16.422
"z",30,1,14.17,16.362
"z",30,1,14.296,16.314
"z",30,1,14.324,16.03
"z",30,1,14.399,15.854
"z",30,1,14.196,15.763
"z",30,1,13.393,15.297
"z",30,1,13.207,15.487
"z",30,1,12.946,15.694
"z",30,1,12.838,15.594
"z",30,1,12.638,15.283
"z",30,1,12.352,15.752
"z",30,1,12.661,15.872
"z",30,1,12.637,15.993
"z",30,1,12.688,16.003
"z",30,1,12.537,16.016
"z",30,1,12.501,16.188
"z",30,1,12.799,16.546
"z",30,1,12.743,16.797
"z",30,1,12.558,16.725
"z",30,1,12.506,16.996
"z",30,1,12.743,17.048
"z",30,1,12.615,17.263
"z",30,1,12.493,17.423
"z",30,1,12.162,17.359
"z",30,1,12.086,17.71
"z",30,1,11.964,17.69
"z",30,1,11.923,18.032
"z",30,1,11.783,18.003
"z",30,1,11.718,18.193
"z",30,1,11.49,18.088
"z",30,1,11.431,18.282
"z",31,1,13.123,12.24
"z",31,1,13.24,12.276
"z",31,1,13.095,12.661
"z",31,1,13.26,12.728
"z",31,1,13.136,12.827
"z",31,1,13.19,12.902
"z",31,1,13.325,12.799
"z",31,1,13.51,12.876
"z",31,1,13.548,12.847
"z",31,1,13.711,12.914
"z",31,1,13.649,13.089
"z",31,1,13.454,13.182
"z",31,1,13.461,13.457
"z",31,1,13.09,13.685
"z",31,1,13.082,13.942
"z",31,1,13.2,14.214
"z",31,1,13.362,14.123
"z",31,1,13.58,14.178
"z",31,1,13.741,14.285
"z",31,1,13.93,14.255
"z",31,1,13.995,14.276
"z",31,1,14.129,14.406
"z",31,1,14.729,13.992
"z",31,1,14.865,14.035
"z",31,1,14.986,13.861
"z",31,1,15.067,13.83
"z",31,1,14.998,13.963
"z",31,1,15.023,14.028
"z",31,1,14.976,14.156
"z",31,1,15.229,14.205
"z",31,1,15.292,14.067
"z",31,1,15.306,13.857
"z",31,1,15.232,13.65
"z",31,1,15.191,13.656
"z",31,1,15.106,13.336
"z",31,1,15.103,13.165
"z",31,1,15.013,12.822
"z",31,1,14.943,12.829
"z",31,1,14.965,12.389
