"SUMLVL","LEVEL","S203_GEOID","ST","CNTY","NAMELSAD","LANGUAGE","VACIT","MVACIT","VACLEP","MVACLEP","ILLIT","MILLIT","LEPPCT","MLEPPCT","ILLRAT","MILLRAT","FLAG10","FLAG5","FLAG_EDU","FLAG_AIAN","FLAG_ANRC","FLAG_COV"
"270","AIAN/County","2500000US7020","02","050","Napaskiak ANVSA","American Indian alone or in combination",187,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7020","02","050","Napaskiak ANVSA","Yup'ik alone or in combination",143,17,21,6,2,1,11.2,2.9,9.5,2.2,0,1,1,1,0,0
"270","AIAN/County","2500000US7055","02","050","Newtok ANVSA","American Indian alone or in combination",184,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7055","02","050","Newtok ANVSA","Yup'ik alone or in combination",180,17,67,10,8,2,36.4,5.7,11.9,1.6,0,1,1,1,0,0
"270","AIAN/County","2500000US7065","02","050","Nightmute ANVSA","American Indian alone or in combination",115,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7065","02","050","Nightmute ANVSA","Yup'ik alone or in combination",73,14,26,7,7,2,22.6,5.9,26.9,3.3,0,1,1,1,0,0
"270","AIAN/County","2500000US7175","02","050","Oscarville ANVSA","American Indian alone or in combination",51,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7175","02","050","Oscarville ANVSA","Yup'ik alone or in combination",47,9,6,2,1,0,11.8,3,16.7,5.7,0,1,1,1,0,0
"270","AIAN/County","2500000US7625","02","050","Toksook Bay ANVSA","American Indian alone or in combination",315,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7625","02","050","Toksook Bay ANVSA","Yup'ik alone or in combination",255,25,48,11,10,3,15.2,3.4,20.8,2.3,0,1,1,1,0,0
"270","AIAN/County","2500000US7630","02","050","Tuluksak ANVSA","American Indian alone or in combination",164,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7630","02","050","Tuluksak ANVSA","Yup'ik alone or in combination",160,25,18,12,2,1,11,7.1,11.1,1.3,0,1,1,1,0,0
"270","AIAN/County","2500000US7640","02","050","Tuntutuliak ANVSA","American Indian alone or in combination",366,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7640","02","050","Tuntutuliak ANVSA","Yup'ik alone or in combination",362,27,80,10,14,3,21.9,2.7,17.5,3.4,0,1,1,1,0,0
"270","AIAN/County","2500000US7645","02","050","Tununak ANVSA","American Indian alone or in combination",240,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7645","02","050","Tununak ANVSA","Yup'ik alone or in combination",169,20,49,9,5,1,20.4,3.9,10.2,1.4,0,1,1,1,0,0
"270","AIAN/County","2500000US6045","02","070","Aleknagik ANVSA","American Indian alone or in combination",115,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6045","02","070","Aleknagik ANVSA","Yup'ik alone or in combination",108,15,7,2,1,0,6.1,1.7,14.3,0.9,0,1,1,1,0,0
"270","AIAN/County","2500000US6905","02","070","Manokotak ANVSA","American Indian alone or in combination",404,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6905","02","070","Manokotak ANVSA","Yup'ik alone or in combination",397,28,64,9,7,1,15.8,2.3,10.9,1.3,0,1,1,1,0,0
"270","AIAN/County","2500000US7040","02","070","New Koliganek ANVSA","American Indian alone or in combination",128,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7040","02","070","New Koliganek ANVSA","Yup'ik alone or in combination",119,15,19,4,3,1,14.8,3.3,15.8,2.1,0,1,1,1,0,0
"270","AIAN/County","2500000US7050","02","070","New Stuyahok ANVSA","American Indian alone or in combination",299,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7050","02","070","New Stuyahok ANVSA","Yup'ik alone or in combination",288,18,46,7,8,1,15.4,2.2,17.4,1.8,0,1,1,1,0,0
"270","AIAN/County","2500000US7605","02","070","Togiak ANVSA","American Indian alone or in combination",456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7605","02","070","Togiak ANVSA","Yup'ik alone or in combination",446,31,38,8,14,4,8.3,1.9,36.8,6.5,0,1,1,1,0,0
"270","AIAN/County","2500000US7650","02","070","Twin Hills ANVSA","American Indian alone or in combination",43,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7650","02","070","Twin Hills ANVSA","Yup'ik alone or in combination",41,10,6,2,1,1,14,5,16.7,6.7,0,1,1,1,0,0
"270","AIAN/County","2500000US6065","02","158","Algaaciq ANVSA","American Indian alone or in combination",356,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6065","02","158","Algaaciq ANVSA","Yup'ik alone or in combination",349,30,31,8,4,1,8.7,2.1,12.9,1.4,0,1,1,1,0,0
"270","AIAN/County","2500000US6095","02","158","Andreafsky ANVSA","American Indian alone or in combination",95,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6095","02","158","Andreafsky ANVSA","Yup'ik alone or in combination",88,12,16,5,2,1,16.8,5.7,12.5,1.4,0,1,1,1,0,0
"270","AIAN/County","2500000US6480","02","158","Emmonak ANVSA","American Indian alone or in combination",529,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6480","02","158","Emmonak ANVSA","Yup'ik alone or in combination",485,30,40,7,8,2,7.6,1.3,20,2.3,0,1,1,1,0,0
"270","AIAN/County","2500000US6595","02","158","Hooper Bay ANVSA","American Indian alone or in combination",539,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6595","02","158","Hooper Bay ANVSA","Yup'ik alone or in combination",478,44,67,13,4,1,12.4,2.5,6,1.6,0,1,1,1,0,0
"270","AIAN/County","2500000US6815","02","158","Kotlik ANVSA","American Indian alone or in combination",497,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6815","02","158","Kotlik ANVSA","Yup'ik alone or in combination",469,30,25,5,3,1,5,1.1,12,2.4,0,1,1,1,0,0
"270","AIAN/County","2500000US6910","02","158","Marshall ANVSA","American Indian alone or in combination",159,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6910","02","158","Marshall ANVSA","Yup'ik alone or in combination",157,21,14,4,2,1,8.8,2.5,14.3,1.9,0,1,1,1,0,0
"270","AIAN/County","2500000US6975","02","158","Mountain Village ANVSA","American Indian alone or in combination",413,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6975","02","158","Mountain Village ANVSA","Yup'ik alone or in combination",331,35,21,5,3,1,5.1,1.3,14.3,1.7,0,1,1,1,0,0
"270","AIAN/County","2500000US7133","02","158","Nunam Iqua ANVSA","American Indian alone or in combination",86,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7133","02","158","Nunam Iqua ANVSA","Yup'ik alone or in combination",86,14,6,2,1,0,7,2.1,16.7,1.2,0,1,1,1,0,0
"270","AIAN/County","2500000US7230","02","158","Pilot Station ANVSA","American Indian alone or in combination",325,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7230","02","158","Pilot Station ANVSA","Yup'ik alone or in combination",279,28,19,5,3,1,5.8,1.4,15.8,1.7,0,1,1,1,0,0
"270","AIAN/County","2500000US7235","02","158","Pitkas Point ANVSA","American Indian alone or in combination",90,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7235","02","158","Pitkas Point ANVSA","Yup'ik alone or in combination",88,13,8,2,1,0,8.9,2.2,12.5,1,0,1,1,1,0,0
"270","AIAN/County","2500000US7425","02","158","Scammon Bay ANVSA","American Indian alone or in combination",292,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7425","02","158","Scammon Bay ANVSA","Yup'ik alone or in combination",280,24,36,7,4,1,12.3,2.2,11.1,1.1,0,1,1,1,0,0
"270","AIAN/County","2500000US6620","02","164","Igiugig ANVSA","American Indian alone or in combination",41,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6620","02","164","Igiugig ANVSA","Aleut alone or in combination",28,10,4,3,4,3,9.8,7,100,24.2,0,1,1,1,0,0
"270","AIAN/County","2500000US6865","02","164","Levelock ANVSA","American Indian alone or in combination",52,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6865","02","164","Levelock ANVSA","Yup'ik alone or in combination",49,11,4,1,1,0,7.7,2.2,25,5.1,0,1,1,1,0,0
"270","AIAN/County","2500000US7035","02","164","Newhalen ANVSA","American Indian alone or in combination",85,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7035","02","164","Newhalen ANVSA","Yup'ik alone or in combination",55,12,6,3,1,0,7.1,3.2,16.7,1.3,0,1,1,1,0,0
"270","AIAN/County","2500000US6530","02","180","Gambell ANVSA","American Indian alone or in combination",385,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6530","02","180","Gambell ANVSA","Yup'ik alone or in combination",379,32,78,15,3,1,20.3,3.9,3.8,1,0,1,1,1,0,0
"270","AIAN/County","2500000US7375","02","180","St. Michael ANVSA","American Indian alone or in combination",218,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7375","02","180","St. Michael ANVSA","Yup'ik alone or in combination",185,18,14,4,2,0,6.4,1.8,14.3,1.3,0,1,1,1,0,0
"270","AIAN/County","2500000US7415","02","180","Savoonga ANVSA","American Indian alone or in combination",551,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7415","02","180","Savoonga ANVSA","Yup'ik alone or in combination",531,38,65,11,5,1,11.8,2,7.7,1.3,0,1,1,1,0,0
"270","AIAN/County","2500000US7510","02","180","Stebbins ANVSA","American Indian alone or in combination",313,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7510","02","180","Stebbins ANVSA","Yup'ik alone or in combination",310,25,19,5,2,1,6.1,1.7,10.5,1.1,0,1,1,1,0,0
"270","AIAN/County","2500000US6175","02","185","Barrow ANVSA","American Indian alone or in combination",1882,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US6175","02","185","Barrow ANVSA","Inupiat alone or in combination",1622,121,221,43,3,4,11.7,2.3,1.4,2,0,1,1,1,0,0
"270","AIAN/County","2500000US7125","02","185","Nuiqsut ANVSA","American Indian alone or in combination",229,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7125","02","185","Nuiqsut ANVSA","Inupiat alone or in combination",213,31,26,8,1,1,11.4,3.4,3.8,2.2,0,1,1,1,0,0
"270","AIAN/County","2500000US7250","02","185","Point Hope ANVSA","American Indian alone or in combination",317,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7250","02","185","Point Hope ANVSA","Inupiat alone or in combination",303,39,16,5,1,1,5,1.7,6.3,4.2,0,1,1,1,0,0
"270","AIAN/County","2500000US7735","02","185","Wainwright ANVSA","American Indian alone or in combination",283,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7735","02","185","Wainwright ANVSA","Inupiat alone or in combination",266,30,33,10,1,0,11.7,3.7,3,1.1,0,1,1,1,0,0
"270","AIAN/County","2500000US7110","02","188","Noorvik ANVSA","American Indian alone or in combination",334,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7110","02","188","Noorvik ANVSA","Inupiat alone or in combination",329,26,17,5,1,0,5.1,1.4,5.9,1.1,0,1,1,1,0,0
"270","AIAN/County","2500000US7430","02","188","Selawik ANVSA","American Indian alone or in combination",411,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US7430","02","188","Selawik ANVSA","Inupiat alone or in combination",402,40,33,9,1,0,8,2.3,3,1,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","04","001","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","04","001","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US4785","04","001","Zuni Reservation and Off-Reservation Trust Land","American Indian alone or in combination",6229,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US4785","04","001","Zuni Reservation and Off-Reservation Trust Land","Pueblo alone or in combination",6015,293,2089,212,42,21,33.5,3.4,2,1,0,1,1,1,0,0
"270","AIAN/County","2500000US1505","04","005","Hopi Reservation and Off-Reservation Trust Land","American Indian alone or in combination",6412,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US1505","04","005","Hopi Reservation and Off-Reservation Trust Land","Hopi alone or in combination",5597,263,914,115,18,9,14.3,1.8,2,1,0,1,1,1,0,0
"270","AIAN/County","2500000US1720","04","005","Kaibab Indian Reservation","American Indian alone or in combination",164,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US1720","04","005","Kaibab Indian Reservation","Paiute alone or in combination",128,30,23,21,1,1,14,13.1,4.3,5.4,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","04","005","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","04","005","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US3355","04","007","San Carlos Reservation","American Indian alone or in combination",6571,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US3355","04","007","San Carlos Reservation","Apache alone or in combination",6175,203,737,92,40,19,11.2,1.4,5.4,2.4,0,1,1,1,0,0
"270","AIAN/County","2500000US3355","04","009","San Carlos Reservation","American Indian alone or in combination",6571,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US3355","04","009","San Carlos Reservation","Apache alone or in combination",6175,203,737,92,40,19,11.2,1.4,5.4,2.4,0,1,1,1,0,0
"270","AIAN/County","2500000US1720","04","015","Kaibab Indian Reservation","American Indian alone or in combination",164,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US1720","04","015","Kaibab Indian Reservation","Paiute alone or in combination",128,30,23,21,1,1,14,13.1,4.3,5.4,0,1,1,1,0,0
"270","AIAN/County","2500000US1505","04","017","Hopi Reservation and Off-Reservation Trust Land","American Indian alone or in combination",6412,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US1505","04","017","Hopi Reservation and Off-Reservation Trust Land","Hopi alone or in combination",5597,263,914,115,18,9,14.3,1.8,2,1,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","04","017","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","04","017","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US3355","04","021","San Carlos Reservation","American Indian alone or in combination",6571,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US3355","04","021","San Carlos Reservation","Apache alone or in combination",6175,203,737,92,40,19,11.2,1.4,5.4,2.4,0,1,1,1,0,0
"270","AIAN/County","2500000US4470","08","067","Ute Mountain Reservation and Off-Reservation Trust Land","American Indian alone or in combination",1025,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US4470","08","067","Ute Mountain Reservation and Off-Reservation Trust Land","Ute alone or in combination",933,108,117,33,15,7,11.4,3.2,12.8,6.2,0,1,1,1,0,0
"270","AIAN/County","2500000US4470","08","083","Ute Mountain Reservation and Off-Reservation Trust Land","American Indian alone or in combination",1025,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US4470","08","083","Ute Mountain Reservation and Off-Reservation Trust Land","Ute alone or in combination",933,108,117,33,15,7,11.4,3.2,12.8,6.2,0,1,1,1,0,0
"270","AIAN/County","2500000US0360","12","043","Brighton Reservation","American Indian alone or in combination",294,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US0360","12","043","Brighton Reservation","Seminole alone or in combination",256,28,16,10,2,2,5.4,3.2,12.5,8.5,0,1,1,1,0,0
"270","AIAN/County","2500000US2445","16","035","Nez Perce Reservation","American Indian alone or in combination",2131,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2445","16","035","Nez Perce Reservation","All other American Indian tribes alone or in combination",1516,85,120,35,6,3,5.6,1.6,5,2,0,1,1,1,0,0
"270","AIAN/County","2500000US2445","16","049","Nez Perce Reservation","American Indian alone or in combination",2131,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2445","16","049","Nez Perce Reservation","All other American Indian tribes alone or in combination",1516,85,120,35,6,3,5.6,1.6,5,2,0,1,1,1,0,0
"270","AIAN/County","2500000US2445","16","061","Nez Perce Reservation","American Indian alone or in combination",2131,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2445","16","061","Nez Perce Reservation","All other American Indian tribes alone or in combination",1516,85,120,35,6,3,5.6,1.6,5,2,0,1,1,1,0,0
"270","AIAN/County","2500000US2445","16","069","Nez Perce Reservation","American Indian alone or in combination",2131,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2445","16","069","Nez Perce Reservation","All other American Indian tribes alone or in combination",1516,85,120,35,6,3,5.6,1.6,5,2,0,1,1,1,0,0
"270","AIAN/County","2500000US1450","27","055","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US1450","27","055","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","007","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","007","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","015","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","015","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","059","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","059","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","067","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","067","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","069","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","069","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","079","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","079","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","099","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","099","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","101","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","101","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","103","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","103","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","123","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","123","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2300","28","159","Mississippi Choctaw Reservation and Off-Reservation Trust Land","American Indian alone or in combination",4587,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2300","28","159","Mississippi Choctaw Reservation and Off-Reservation Trust Land","Choctaw alone or in combination",4453,179,455,104,49,23,9.9,2.3,10.8,5.2,0,1,1,1,0,0
"270","AIAN/County","2500000US0975","32","023","Duckwater Reservation","American Indian alone or in combination",237,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US0975","32","023","Duckwater Reservation","Shoshone alone or in combination",212,49,13,10,2,3,5.5,4.2,15.4,22.9,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","35","001","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","35","001","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US4785","35","003","Zuni Reservation and Off-Reservation Trust Land","American Indian alone or in combination",6229,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US4785","35","003","Zuni Reservation and Off-Reservation Trust Land","Pueblo alone or in combination",6015,293,2089,212,42,21,33.5,3.4,2,1,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","35","006","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","35","006","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US4785","35","006","Zuni Reservation and Off-Reservation Trust Land","American Indian alone or in combination",6229,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US4785","35","006","Zuni Reservation and Off-Reservation Trust Land","Pueblo alone or in combination",6015,293,2089,212,42,21,33.5,3.4,2,1,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","35","031","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","35","031","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US4785","35","031","Zuni Reservation and Off-Reservation Trust Land","American Indian alone or in combination",6229,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US4785","35","031","Zuni Reservation and Off-Reservation Trust Land","Pueblo alone or in combination",6015,293,2089,212,42,21,33.5,3.4,2,1,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","35","039","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","35","039","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","35","043","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","35","043","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
