"id","part","x","y","tgt","pop"
27,1,2.907,5.4733,"38 DAVES CREEK",1388
27,1,2.9046,5.3793,"38 DAVES CREEK",1388
27,1,2.8736,5.3164,"38 DAVES CREEK",1388
27,1,2.8635,5.2267,"38 DAVES CREEK",1388
27,1,2.9235,5.1542,"38 DAVES CREEK",1388
27,1,2.9126,5.0948,"38 DAVES CREEK",1388
27,1,2.8012,4.9341,"38 DAVES CREEK",1388
27,1,2.7672,4.8469,"38 DAVES CREEK",1388
27,1,2.7813,4.6564,"38 DAVES CREEK",1388
27,1,2.7557,4.5182,"38 DAVES CREEK",1388
27,1,2.672,4.4601,"38 DAVES CREEK",1388
27,1,2.6849,4.3491,"38 DAVES CREEK",1388
27,1,2.6669,4.2504,"38 DAVES CREEK",1388
27,1,2.6264,4.129,"38 DAVES CREEK",1388
27,1,2.6302,4.0367,"38 DAVES CREEK",1388
27,1,2.6592,3.9627,"38 DAVES CREEK",1388
27,1,2.4556,3.96,"38 DAVES CREEK",1388
27,1,2.2363,4.0888,"38 DAVES CREEK",1388
27,1,2.1867,4.2061,"38 DAVES CREEK",1388
27,1,2.1374,4.3558,"38 DAVES CREEK",1388
27,1,2.0605,4.49,"38 DAVES CREEK",1388
27,1,2.0025,4.5587,"38 DAVES CREEK",1388
27,1,1.9661,4.6824,"38 DAVES CREEK",1388
27,1,1.9132,4.6971,"38 DAVES CREEK",1388
27,1,1.8694,4.3727,"38 DAVES CREEK",1388
27,1,1.8178,4.0298,"38 DAVES CREEK",1388
27,2,2.5835,3.2528,"38 DAVES CREEK",1388
27,2,2.5965,3.3803,"38 DAVES CREEK",1388
27,2,2.6372,3.4132,"38 DAVES CREEK",1388
27,2,2.6695,3.3615,"38 DAVES CREEK",1388
27,2,2.6704,3.2526,"38 DAVES CREEK",1388
27,2,2.5835,3.2528,"38 DAVES CREEK",1388
27,3,3.1523,5.2771,"38 DAVES CREEK",1388
27,3,3.1009,5.2656,"38 DAVES CREEK",1388
27,3,3.0411,5.2882,"38 DAVES CREEK",1388
27,3,3.0358,5.4273,"38 DAVES CREEK",1388
27,3,3.049,5.4788,"38 DAVES CREEK",1388
27,3,3.117,5.5378,"38 DAVES CREEK",1388
27,3,3.1693,5.5385,"38 DAVES CREEK",1388
27,3,3.2052,5.4539,"38 DAVES CREEK",1388
27,3,3.25,5.4749,"38 DAVES CREEK",1388
27,3,3.264,5.3985,"38 DAVES CREEK",1388
27,3,3.3096,5.3109,"38 DAVES CREEK",1388
27,3,3.2867,5.2809,"38 DAVES CREEK",1388
27,3,3.1523,5.2771,"38 DAVES CREEK",1388
28,1,3.2052,5.4539,"38 DAVES CREEK",80
28,1,3.1421,5.3917,"38 DAVES CREEK",80
28,1,3.1523,5.2771,"38 DAVES CREEK",80
28,1,3.2867,5.2809,"38 DAVES CREEK",80
28,1,3.3096,5.3109,"38 DAVES CREEK",80
28,1,3.264,5.3985,"38 DAVES CREEK",80
28,1,3.25,5.4749,"38 DAVES CREEK",80
28,1,3.2052,5.4539,"38 DAVES CREEK",80
29,1,2.5835,3.2528,"38 DAVES CREEK",42
29,1,2.6704,3.2526,"38 DAVES CREEK",42
29,1,2.6695,3.3615,"38 DAVES CREEK",42
29,1,2.6372,3.4132,"38 DAVES CREEK",42
29,1,2.5965,3.3803,"38 DAVES CREEK",42
29,1,2.5835,3.2528,"38 DAVES CREEK",42
30,1,3.2052,5.4539,"38 DAVES CREEK",98
30,1,3.1693,5.5385,"38 DAVES CREEK",98
30,1,3.117,5.5378,"38 DAVES CREEK",98
30,1,3.049,5.4788,"38 DAVES CREEK",98
30,1,3.0358,5.4273,"38 DAVES CREEK",98
30,1,3.0411,5.2882,"38 DAVES CREEK",98
30,1,3.1009,5.2656,"38 DAVES CREEK",98
30,1,3.1523,5.2771,"38 DAVES CREEK",98
30,1,3.1421,5.3917,"38 DAVES CREEK",98
30,1,3.2052,5.4539,"38 DAVES CREEK",98
31,1,2.3685,5.8035,"38 DAVES CREEK",0
31,1,2.2649,5.6756,"38 DAVES CREEK",0
31,1,2.2031,5.5727,"38 DAVES CREEK",0
31,1,1.9679,5.0296,"38 DAVES CREEK",0
31,1,1.9505,4.9674,"38 DAVES CREEK",0
31,1,1.9132,4.6971,"38 DAVES CREEK",0
31,1,1.9661,4.6824,"38 DAVES CREEK",0
31,1,2.0025,4.5587,"38 DAVES CREEK",0
31,1,2.0605,4.49,"38 DAVES CREEK",0
31,1,2.1374,4.3558,"38 DAVES CREEK",0
31,1,2.1867,4.2061,"38 DAVES CREEK",0
31,1,2.2363,4.0888,"38 DAVES CREEK",0
31,1,2.4556,3.96,"38 DAVES CREEK",0
31,1,2.6592,3.9627,"38 DAVES CREEK",0
31,1,2.6302,4.0367,"38 DAVES CREEK",0
31,1,2.6264,4.129,"38 DAVES CREEK",0
31,1,2.6669,4.2504,"38 DAVES CREEK",0
31,1,2.6849,4.3491,"38 DAVES CREEK",0
31,1,2.672,4.4601,"38 DAVES CREEK",0
31,1,2.7557,4.5182,"38 DAVES CREEK",0
31,1,2.7813,4.6564,"38 DAVES CREEK",0
31,1,2.7672,4.8469,"38 DAVES CREEK",0
31,1,2.8012,4.9341,"38 DAVES CREEK",0
31,1,2.9126,5.0948,"38 DAVES CREEK",0
31,1,2.9235,5.1542,"38 DAVES CREEK",0
31,1,2.8635,5.2267,"38 DAVES CREEK",0
31,1,2.8736,5.3164,"38 DAVES CREEK",0
31,1,2.9046,5.3793,"38 DAVES CREEK",0
31,1,2.907,5.4733,"38 DAVES CREEK",0
31,1,2.8873,5.5909,"38 DAVES CREEK",0
31,1,2.8506,5.6445,"38 DAVES CREEK",0
31,1,2.6046,5.7936,"38 DAVES CREEK",0
31,1,2.5673,5.8258,"38 DAVES CREEK",0
31,1,2.5521,5.8881,"38 DAVES CREEK",0
31,1,2.4178,5.8461,"38 DAVES CREEK",0
31,1,2.3685,5.8035,"38 DAVES CREEK",0
32,1,3.1146,5.8409,"07 CUMMING",0
32,1,3.0491,5.6319,"07 CUMMING",0
32,1,3.0631,5.5901,"07 CUMMING",0
32,1,3.2581,5.5947,"07 CUMMING",0
32,1,3.2517,5.8326,"07 CUMMING",0
32,1,3.1778,5.8598,"07 CUMMING",0
32,1,3.1146,5.8409,"07 CUMMING",0
33,1,1.8003,4.0313,"38 DAVES CREEK",0
33,1,1.8178,4.0298,"38 DAVES CREEK",0
33,1,1.8694,4.3727,"38 DAVES CREEK",0
33,1,1.9132,4.6971,"38 DAVES CREEK",0
33,1,1.8996,4.6984,"38 DAVES CREEK",0
33,1,1.8003,4.0313,"38 DAVES CREEK",0
34,1,1.7042,3.7957,"38 DAVES CREEK",0
34,1,1.7129,3.7806,"38 DAVES CREEK",0
34,1,1.7689,3.8415,"38 DAVES CREEK",0
34,1,1.805,3.9341,"38 DAVES CREEK",0
34,1,1.8178,4.0298,"38 DAVES CREEK",0
34,1,1.8003,4.0313,"38 DAVES CREEK",0
34,1,1.7856,3.921,"38 DAVES CREEK",0
34,1,1.7548,3.8505,"38 DAVES CREEK",0
34,1,1.7042,3.7957,"38 DAVES CREEK",0
35,1,0.0467,3.9972,"38 DAVES CREEK",583
35,1,0.0354,3.8698,"38 DAVES CREEK",583
35,1,0,3.7616,"38 DAVES CREEK",583
35,1,0.1992,3.722,"38 DAVES CREEK",583
35,1,0.2845,3.6905,"38 DAVES CREEK",583
35,1,0.4288,3.5348,"38 DAVES CREEK",583
35,1,0.4679,3.6173,"38 DAVES CREEK",583
35,1,0.5596,3.7103,"38 DAVES CREEK",583
35,1,0.7015,3.7568,"38 DAVES CREEK",583
35,1,0.9853,3.754,"38 DAVES CREEK",583
35,1,1.5775,3.7511,"38 DAVES CREEK",583
35,1,1.7042,3.7957,"38 DAVES CREEK",583
35,1,1.7548,3.8505,"38 DAVES CREEK",583
35,1,1.7856,3.921,"38 DAVES CREEK",583
35,1,1.8003,4.0313,"38 DAVES CREEK",583
35,1,1.8996,4.6984,"38 DAVES CREEK",583
35,1,1.7199,4.7129,"38 DAVES CREEK",583
35,1,1.6092,4.7178,"38 DAVES CREEK",583
35,1,1.452,4.7507,"38 DAVES CREEK",583
35,1,1.2997,4.7558,"38 DAVES CREEK",583
35,1,0.798,4.7431,"38 DAVES CREEK",583
35,1,0.5782,4.4632,"38 DAVES CREEK",583
35,1,0.4438,4.2823,"38 DAVES CREEK",583
35,1,0.3088,4.1435,"38 DAVES CREEK",583
35,1,0.138,4.0347,"38 DAVES CREEK",583
35,1,0.0467,3.9972,"38 DAVES CREEK",583
36,1,0.9853,3.754,"38 DAVES CREEK",0
36,1,0.9857,3.7389,"38 DAVES CREEK",0
36,1,1.2046,3.7377,"38 DAVES CREEK",0
36,1,1.6154,3.7385,"38 DAVES CREEK",0
36,1,1.7129,3.7806,"38 DAVES CREEK",0
36,1,1.7042,3.7957,"38 DAVES CREEK",0
36,1,1.5775,3.7511,"38 DAVES CREEK",0
36,1,0.9853,3.754,"38 DAVES CREEK",0
37,1,0.798,4.7431,"38 DAVES CREEK",15
37,1,1.2997,4.7558,"38 DAVES CREEK",15
37,1,1.452,4.7507,"38 DAVES CREEK",15
37,1,1.6092,4.7178,"38 DAVES CREEK",15
37,1,1.7199,4.7129,"38 DAVES CREEK",15
37,1,1.7109,4.8832,"38 DAVES CREEK",15
37,1,1.8815,4.8863,"38 DAVES CREEK",15
37,1,1.9237,4.8719,"38 DAVES CREEK",15
37,1,1.9526,5.0307,"38 DAVES CREEK",15
37,1,2.1117,5.3995,"38 DAVES CREEK",15
37,1,2.0607,5.3984,"38 DAVES CREEK",15
37,1,1.9699,5.2404,"38 DAVES CREEK",15
37,1,1.9067,5.2408,"38 DAVES CREEK",15
37,1,1.891,5.522,"38 DAVES CREEK",15
37,1,1.8977,5.5649,"38 DAVES CREEK",15
37,1,1.4132,5.5435,"38 DAVES CREEK",15
37,1,1.0588,5.0892,"38 DAVES CREEK",15
37,1,0.798,4.7431,"38 DAVES CREEK",15
38,1,1.8996,4.6984,"38 DAVES CREEK",0
38,1,1.9132,4.6971,"38 DAVES CREEK",0
38,1,1.9505,4.9674,"38 DAVES CREEK",0
38,1,1.9679,5.0296,"38 DAVES CREEK",0
38,1,2.2031,5.5727,"38 DAVES CREEK",0
38,1,2.2649,5.6756,"38 DAVES CREEK",0
38,1,2.3685,5.8035,"38 DAVES CREEK",0
38,1,2.3627,5.8206,"38 DAVES CREEK",0
38,1,2.2879,5.7278,"38 DAVES CREEK",0
38,1,2.1928,5.5879,"38 DAVES CREEK",0
38,1,2.1117,5.3995,"38 DAVES CREEK",0
38,1,1.9526,5.0307,"38 DAVES CREEK",0
38,1,1.9237,4.8719,"38 DAVES CREEK",0
38,1,1.8996,4.6984,"38 DAVES CREEK",0
39,1,2.3627,5.8206,"38 DAVES CREEK",0
39,1,2.3685,5.8035,"38 DAVES CREEK",0
39,1,2.4178,5.8461,"38 DAVES CREEK",0
39,1,2.5521,5.8881,"38 DAVES CREEK",0
39,1,2.5511,5.9062,"38 DAVES CREEK",0
39,1,2.4278,5.8696,"38 DAVES CREEK",0
39,1,2.3627,5.8206,"38 DAVES CREEK",0
40,1,0.4288,3.5348,"38 DAVES CREEK",0
40,1,0.4412,3.5244,"38 DAVES CREEK",0
40,1,0.5118,3.6537,"38 DAVES CREEK",0
40,1,0.6161,3.7245,"38 DAVES CREEK",0
40,1,0.721,3.7444,"38 DAVES CREEK",0
40,1,0.9857,3.7389,"38 DAVES CREEK",0
40,1,0.9853,3.754,"38 DAVES CREEK",0
40,1,0.7015,3.7568,"38 DAVES CREEK",0
40,1,0.5596,3.7103,"38 DAVES CREEK",0
40,1,0.4679,3.6173,"38 DAVES CREEK",0
40,1,0.4288,3.5348,"38 DAVES CREEK",0
41,1,0.9857,3.7389,"38 DAVES CREEK",274
41,1,0.721,3.7444,"38 DAVES CREEK",274
41,1,0.6161,3.7245,"38 DAVES CREEK",274
41,1,0.5118,3.6537,"38 DAVES CREEK",274
41,1,0.4412,3.5244,"38 DAVES CREEK",274
41,1,0.5077,3.4607,"38 DAVES CREEK",274
41,1,0.6213,3.3779,"38 DAVES CREEK",274
41,1,0.8556,3.2336,"38 DAVES CREEK",274
41,1,1.0838,3.1825,"38 DAVES CREEK",274
41,1,1.1626,3.1825,"38 DAVES CREEK",274
41,1,1.1765,3.2642,"38 DAVES CREEK",274
41,1,1.2227,3.3493,"38 DAVES CREEK",274
41,1,1.2003,3.574,"38 DAVES CREEK",274
41,1,1.2046,3.7377,"38 DAVES CREEK",274
41,1,0.9857,3.7389,"38 DAVES CREEK",274
42,1,1.2046,3.7377,"38 DAVES CREEK",78
42,1,1.2003,3.574,"38 DAVES CREEK",78
42,1,1.2227,3.3493,"38 DAVES CREEK",78
42,1,1.1765,3.2642,"38 DAVES CREEK",78
42,1,1.1626,3.1825,"38 DAVES CREEK",78
42,1,1.4034,3.1841,"38 DAVES CREEK",78
42,1,1.6206,3.1961,"38 DAVES CREEK",78
42,1,1.7341,3.2179,"38 DAVES CREEK",78
42,1,1.9974,3.3209,"38 DAVES CREEK",78
42,1,1.8378,3.4887,"38 DAVES CREEK",78
42,1,1.7997,3.5621,"38 DAVES CREEK",78
42,1,1.7583,3.7187,"38 DAVES CREEK",78
42,1,1.7129,3.7806,"38 DAVES CREEK",78
42,1,1.6154,3.7385,"38 DAVES CREEK",78
42,1,1.2046,3.7377,"38 DAVES CREEK",78
43,1,3.5623,5.6432,"38 DAVES CREEK",1043
43,1,3.5498,5.5892,"38 DAVES CREEK",1043
43,1,3.5576,5.1845,"38 DAVES CREEK",1043
43,1,3.5492,5.1334,"38 DAVES CREEK",1043
43,1,3.4931,5.0781,"38 DAVES CREEK",1043
43,1,3.4461,4.9942,"38 DAVES CREEK",1043
43,1,3.3722,4.9179,"38 DAVES CREEK",1043
43,1,3.3151,4.7719,"38 DAVES CREEK",1043
43,1,3.2812,4.6512,"38 DAVES CREEK",1043
43,1,3.2373,4.5822,"38 DAVES CREEK",1043
43,1,3.2312,4.3469,"38 DAVES CREEK",1043
43,1,3.0465,4.2933,"38 DAVES CREEK",1043
43,1,2.9371,4.2345,"38 DAVES CREEK",1043
43,1,2.8868,4.1522,"38 DAVES CREEK",1043
43,1,2.9871,4.0894,"38 DAVES CREEK",1043
43,1,3.2037,3.8739,"38 DAVES CREEK",1043
43,1,3.2493,3.7562,"38 DAVES CREEK",1043
43,1,3.3139,3.6864,"38 DAVES CREEK",1043
43,1,3.368,3.5889,"38 DAVES CREEK",1043
43,1,3.4523,3.4706,"38 DAVES CREEK",1043
43,1,3.6701,3.4885,"38 DAVES CREEK",1043
43,1,3.7442,3.4343,"38 DAVES CREEK",1043
43,1,3.9053,3.3609,"38 DAVES CREEK",1043
43,1,3.9878,3.2836,"38 DAVES CREEK",1043
43,1,4.0247,3.1749,"38 DAVES CREEK",1043
43,1,4.0233,3.0991,"38 DAVES CREEK",1043
43,1,3.9883,3.0164,"38 DAVES CREEK",1043
43,1,4.0204,2.9512,"38 DAVES CREEK",1043
43,1,4.0536,2.9479,"38 DAVES CREEK",1043
43,1,4.0638,3.1861,"38 DAVES CREEK",1043
43,1,4.0591,3.253,"38 DAVES CREEK",1043
43,1,4.0242,3.3684,"38 DAVES CREEK",1043
43,1,3.9437,3.5008,"38 DAVES CREEK",1043
43,1,3.9109,3.6164,"38 DAVES CREEK",1043
43,1,3.9051,3.7467,"38 DAVES CREEK",1043
43,1,3.9556,3.9259,"38 DAVES CREEK",1043
43,1,4.0025,4.0107,"38 DAVES CREEK",1043
43,1,4.1399,4.1861,"38 DAVES CREEK",1043
43,1,4.2613,4.3263,"38 DAVES CREEK",1043
43,1,4.3802,4.4042,"38 DAVES CREEK",1043
43,1,4.5205,4.6958,"38 DAVES CREEK",1043
43,1,4.5503,4.7347,"38 DAVES CREEK",1043
43,1,4.6932,4.8513,"38 DAVES CREEK",1043
43,1,4.6903,5.0398,"38 DAVES CREEK",1043
43,1,4.5793,5.1098,"38 DAVES CREEK",1043
43,1,4.3893,5.2278,"38 DAVES CREEK",1043
43,1,4.3239,5.2144,"38 DAVES CREEK",1043
43,1,4.1413,5.146,"38 DAVES CREEK",1043
43,1,4.0749,5.1124,"38 DAVES CREEK",1043
43,1,4.0353,5.065,"38 DAVES CREEK",1043
43,1,3.9039,5.0243,"38 DAVES CREEK",1043
43,1,3.8392,5.0568,"38 DAVES CREEK",1043
43,1,3.8166,5.1328,"38 DAVES CREEK",1043
43,1,3.8129,5.2455,"38 DAVES CREEK",1043
43,1,3.8291,5.2967,"38 DAVES CREEK",1043
43,1,3.9096,5.2859,"38 DAVES CREEK",1043
43,1,4.0368,5.32,"38 DAVES CREEK",1043
43,1,4.1802,5.4273,"38 DAVES CREEK",1043
43,1,4.2173,5.5093,"38 DAVES CREEK",1043
43,1,4.2949,5.5546,"38 DAVES CREEK",1043
43,1,4.272,5.5929,"38 DAVES CREEK",1043
43,1,4.2014,5.6012,"38 DAVES CREEK",1043
43,1,4.0035,5.6544,"38 DAVES CREEK",1043
43,1,3.8788,5.6539,"38 DAVES CREEK",1043
43,1,3.6796,5.6271,"38 DAVES CREEK",1043
43,1,3.5623,5.6432,"38 DAVES CREEK",1043
43,2,3.3937,4.5186,"38 DAVES CREEK",1043
43,2,3.3855,4.5475,"38 DAVES CREEK",1043
43,2,3.4516,4.673,"38 DAVES CREEK",1043
43,2,3.5868,4.5698,"38 DAVES CREEK",1043
43,2,3.6423,4.497,"38 DAVES CREEK",1043
43,2,3.5102,4.447,"38 DAVES CREEK",1043
43,2,3.44,4.4522,"38 DAVES CREEK",1043
43,2,3.3937,4.5186,"38 DAVES CREEK",1043
44,1,3.3937,4.5186,"38 DAVES CREEK",107
44,1,3.44,4.4522,"38 DAVES CREEK",107
44,1,3.5102,4.447,"38 DAVES CREEK",107
44,1,3.6423,4.497,"38 DAVES CREEK",107
44,1,3.5868,4.5698,"38 DAVES CREEK",107
44,1,3.4516,4.673,"38 DAVES CREEK",107
44,1,3.3855,4.5475,"38 DAVES CREEK",107
44,1,3.3937,4.5186,"38 DAVES CREEK",107
45,1,4.2949,5.5546,"38 DAVES CREEK",20
45,1,4.2173,5.5093,"38 DAVES CREEK",20
45,1,4.1802,5.4273,"38 DAVES CREEK",20
45,1,4.2391,5.373,"38 DAVES CREEK",20
45,1,4.2805,5.262,"38 DAVES CREEK",20
45,1,4.3239,5.2144,"38 DAVES CREEK",20
45,1,4.3893,5.2278,"38 DAVES CREEK",20
45,1,4.3231,5.5041,"38 DAVES CREEK",20
45,1,4.2949,5.5546,"38 DAVES CREEK",20
46,1,4.2949,5.5546,"38 DAVES CREEK",0
46,1,4.3231,5.5041,"38 DAVES CREEK",0
46,1,4.3893,5.2278,"38 DAVES CREEK",0
46,1,4.5793,5.1098,"38 DAVES CREEK",0
46,1,4.6109,5.1696,"38 DAVES CREEK",0
46,1,4.6839,5.2289,"38 DAVES CREEK",0
46,1,4.4323,5.5982,"38 DAVES CREEK",0
46,1,4.3901,5.5518,"38 DAVES CREEK",0
46,1,4.2949,5.5546,"38 DAVES CREEK",0
47,1,4.1802,5.4273,"38 DAVES CREEK",126
47,1,4.0368,5.32,"38 DAVES CREEK",126
47,1,3.9096,5.2859,"38 DAVES CREEK",126
47,1,3.8291,5.2967,"38 DAVES CREEK",126
47,1,3.8129,5.2455,"38 DAVES CREEK",126
47,1,3.8166,5.1328,"38 DAVES CREEK",126
47,1,3.8392,5.0568,"38 DAVES CREEK",126
47,1,3.9039,5.0243,"38 DAVES CREEK",126
47,1,4.0353,5.065,"38 DAVES CREEK",126
47,1,4.0749,5.1124,"38 DAVES CREEK",126
47,1,4.1413,5.146,"38 DAVES CREEK",126
47,1,4.3239,5.2144,"38 DAVES CREEK",126
47,1,4.2805,5.262,"38 DAVES CREEK",126
47,1,4.2391,5.373,"38 DAVES CREEK",126
47,1,4.1802,5.4273,"38 DAVES CREEK",126
48,1,4.5793,5.1098,"38 DAVES CREEK",499
48,1,4.6903,5.0398,"38 DAVES CREEK",499
48,1,4.6932,4.8513,"38 DAVES CREEK",499
48,1,4.5503,4.7347,"38 DAVES CREEK",499
48,1,4.5205,4.6958,"38 DAVES CREEK",499
48,1,4.3802,4.4042,"38 DAVES CREEK",499
48,1,4.2613,4.3263,"38 DAVES CREEK",499
48,1,4.1399,4.1861,"38 DAVES CREEK",499
48,1,4.0025,4.0107,"38 DAVES CREEK",499
48,1,3.9556,3.9259,"38 DAVES CREEK",499
48,1,3.9051,3.7467,"38 DAVES CREEK",499
48,1,3.9109,3.6164,"38 DAVES CREEK",499
48,1,3.9437,3.5008,"38 DAVES CREEK",499
48,1,4.0242,3.3684,"38 DAVES CREEK",499
48,1,4.0591,3.253,"38 DAVES CREEK",499
48,1,4.0638,3.1861,"38 DAVES CREEK",499
48,1,4.0536,2.9479,"38 DAVES CREEK",499
48,1,4.1779,2.86,"38 DAVES CREEK",499
48,1,4.2662,2.8247,"38 DAVES CREEK",499
48,1,4.3433,2.9349,"38 DAVES CREEK",499
48,1,4.4602,3.0342,"38 DAVES CREEK",499
48,1,4.4794,3.117,"38 DAVES CREEK",499
48,1,4.4766,3.2339,"38 DAVES CREEK",499
48,1,4.528,3.3368,"38 DAVES CREEK",499
48,1,4.6682,3.4962,"38 DAVES CREEK",499
48,1,4.8093,3.7459,"38 DAVES CREEK",499
48,1,4.8403,3.9166,"38 DAVES CREEK",499
48,1,4.8346,4.3959,"38 DAVES CREEK",499
48,1,4.9457,4.548,"38 DAVES CREEK",499
48,1,4.9914,4.5794,"38 DAVES CREEK",499
48,1,5.1166,4.5855,"38 DAVES CREEK",499
48,1,5.1851,4.6873,"38 DAVES CREEK",499
48,1,4.9201,4.9026,"38 DAVES CREEK",499
48,1,4.8263,5.0142,"38 DAVES CREEK",499
48,1,4.6839,5.2289,"38 DAVES CREEK",499
48,1,4.6109,5.1696,"38 DAVES CREEK",499
48,1,4.5793,5.1098,"38 DAVES CREEK",499
49,1,4.6839,5.2289,"08 MASHBURN",0
49,1,4.8263,5.0142,"08 MASHBURN",0
49,1,4.9201,4.9026,"08 MASHBURN",0
49,1,5.1851,4.6873,"08 MASHBURN",0
49,1,5.1968,4.7094,"08 MASHBURN",0
49,1,4.9621,4.8903,"08 MASHBURN",0
49,1,4.8392,5.03,"08 MASHBURN",0
49,1,4.6969,5.2389,"08 MASHBURN",0
49,1,4.6839,5.2289,"08 MASHBURN",0
50,1,1.9237,4.8719,"38 DAVES CREEK",0
50,1,1.8815,4.8863,"38 DAVES CREEK",0
50,1,1.7109,4.8832,"38 DAVES CREEK",0
50,1,1.7199,4.7129,"38 DAVES CREEK",0
50,1,1.8996,4.6984,"38 DAVES CREEK",0
50,1,1.9237,4.8719,"38 DAVES CREEK",0
51,1,4.0204,2.9512,"25 WINDERMERE",0
51,1,4.0305,2.9172,"25 WINDERMERE",0
51,1,4.2291,2.7674,"25 WINDERMERE",0
51,1,4.2662,2.8247,"25 WINDERMERE",0
51,1,4.1779,2.86,"25 WINDERMERE",0
51,1,4.0536,2.9479,"25 WINDERMERE",0
51,1,4.0204,2.9512,"25 WINDERMERE",0
52,1,3.5799,2.9915,"25 WINDERMERE",69
52,1,3.5707,2.9441,"25 WINDERMERE",69
52,1,3.4314,2.9134,"25 WINDERMERE",69
52,1,3.4104,2.8254,"25 WINDERMERE",69
52,1,3.4759,2.8313,"25 WINDERMERE",69
52,1,3.5903,2.7702,"25 WINDERMERE",69
52,1,3.7601,2.7901,"25 WINDERMERE",69
52,1,3.8608,2.8679,"25 WINDERMERE",69
52,1,3.9625,2.9076,"25 WINDERMERE",69
52,1,4.0305,2.9172,"25 WINDERMERE",69
52,1,4.0204,2.9512,"25 WINDERMERE",69
52,1,3.9221,2.9637,"25 WINDERMERE",69
52,1,3.8131,2.9602,"25 WINDERMERE",69
52,1,3.7433,2.9887,"25 WINDERMERE",69
52,1,3.5799,2.9915,"25 WINDERMERE",69
53,1,2.9771,3.1342,"25 WINDERMERE",154
53,1,2.9725,3.0635,"25 WINDERMERE",154
53,1,3.019,2.9474,"25 WINDERMERE",154
53,1,3.0378,2.8547,"25 WINDERMERE",154
53,1,3.1057,2.7602,"25 WINDERMERE",154
53,1,3.1311,2.7791,"25 WINDERMERE",154
53,1,3.2821,2.8132,"25 WINDERMERE",154
53,1,3.4104,2.8254,"25 WINDERMERE",154
53,1,3.4314,2.9134,"25 WINDERMERE",154
53,1,3.5707,2.9441,"25 WINDERMERE",154
53,1,3.5799,2.9915,"25 WINDERMERE",154
53,1,3.4428,3.0074,"25 WINDERMERE",154
53,1,3.3155,3.0495,"25 WINDERMERE",154
53,1,3.203,3.0684,"25 WINDERMERE",154
53,1,2.9771,3.1342,"25 WINDERMERE",154
54,1,2.4998,3.1609,"25 WINDERMERE",703
54,1,2.7065,2.6919,"25 WINDERMERE",703
54,1,2.7289,2.5527,"25 WINDERMERE",703
54,1,2.9665,2.5473,"25 WINDERMERE",703
54,1,3.0048,2.3271,"25 WINDERMERE",703
54,1,3.0863,2.3329,"25 WINDERMERE",703
54,1,3.1833,2.3161,"25 WINDERMERE",703
54,1,3.2907,2.2544,"25 WINDERMERE",703
54,1,3.3829,2.2311,"25 WINDERMERE",703
54,1,3.654,2.2086,"25 WINDERMERE",703
54,1,3.7436,2.1764,"25 WINDERMERE",703
54,1,3.8833,2.1439,"25 WINDERMERE",703
54,1,4.0146,2.1069,"25 WINDERMERE",703
54,1,3.9371,2.3331,"25 WINDERMERE",703
54,1,3.7789,2.4549,"25 WINDERMERE",703
54,1,3.6879,2.3906,"25 WINDERMERE",703
54,1,3.6345,2.4312,"25 WINDERMERE",703
54,1,3.586,2.5965,"25 WINDERMERE",703
54,1,3.4415,2.7536,"25 WINDERMERE",703
54,1,3.4104,2.8254,"25 WINDERMERE",703
54,1,3.2821,2.8132,"25 WINDERMERE",703
54,1,3.1311,2.7791,"25 WINDERMERE",703
54,1,3.1057,2.7602,"25 WINDERMERE",703
54,1,3.0378,2.8547,"25 WINDERMERE",703
54,1,3.019,2.9474,"25 WINDERMERE",703
54,1,2.9725,3.0635,"25 WINDERMERE",703
54,1,2.9771,3.1342,"25 WINDERMERE",703
54,1,2.7238,3.1833,"25 WINDERMERE",703
54,1,2.6356,3.1872,"25 WINDERMERE",703
54,1,2.4998,3.1609,"25 WINDERMERE",703
55,1,2.4998,3.1609,"25 WINDERMERE",367
55,1,2.3832,3.1463,"25 WINDERMERE",367
55,1,2.3272,3.1563,"25 WINDERMERE",367
55,1,2.2815,3.1333,"25 WINDERMERE",367
55,1,2.3254,3.0685,"25 WINDERMERE",367
55,1,2.3564,2.8313,"25 WINDERMERE",367
55,1,2.3805,2.2026,"25 WINDERMERE",367
55,1,2.4164,2.208,"25 WINDERMERE",367
55,1,2.4963,2.2764,"25 WINDERMERE",367
55,1,2.661,2.3061,"25 WINDERMERE",367
55,1,2.8571,2.3247,"25 WINDERMERE",367
55,1,3.0048,2.3271,"25 WINDERMERE",367
55,1,2.9665,2.5473,"25 WINDERMERE",367
55,1,2.7289,2.5527,"25 WINDERMERE",367
55,1,2.7065,2.6919,"25 WINDERMERE",367
55,1,2.4998,3.1609,"25 WINDERMERE",367
55,2,2.421,2.8887,"25 WINDERMERE",367
55,2,2.4117,2.9444,"25 WINDERMERE",367
55,2,2.4896,2.9797,"25 WINDERMERE",367
55,2,2.5125,2.9021,"25 WINDERMERE",367
55,2,2.5337,2.6982,"25 WINDERMERE",367
55,2,2.4398,2.7011,"25 WINDERMERE",367
55,2,2.421,2.8887,"25 WINDERMERE",367
56,1,2.421,2.8887,"25 WINDERMERE",75
56,1,2.4398,2.7011,"25 WINDERMERE",75
56,1,2.5337,2.6982,"25 WINDERMERE",75
56,1,2.5125,2.9021,"25 WINDERMERE",75
