"yr","name","part","x","y"
2020,"01 BIG CREEK",1,5.324,4.436
2020,"01 BIG CREEK",1,5.332,4.429
2020,"01 BIG CREEK",1,5.337,4.425
2020,"01 BIG CREEK",1,5.344,4.419
2020,"01 BIG CREEK",1,5.349,4.414
2020,"01 BIG CREEK",1,5.357,4.405
2020,"01 BIG CREEK",1,5.387,4.367
2020,"01 BIG CREEK",1,5.389,4.364
2020,"01 BIG CREEK",1,5.436,4.284
2020,"01 BIG CREEK",1,5.437,4.282
2020,"01 BIG CREEK",1,5.452,4.257
2020,"01 BIG CREEK",1,5.458,4.249
2020,"01 BIG CREEK",1,5.495,4.208
2020,"01 BIG CREEK",1,5.507,4.197
2020,"01 BIG CREEK",1,5.552,4.167
2020,"01 BIG CREEK",1,5.902,4.124
2020,"01 BIG CREEK",1,5.908,4.126
2020,"01 BIG CREEK",1,6.003,4.132
2020,"01 BIG CREEK",1,6.015,4.131
2020,"01 BIG CREEK",1,6.03,4.13
2020,"01 BIG CREEK",1,6.034,4.13
2020,"01 BIG CREEK",1,6.055,4.127
2020,"01 BIG CREEK",1,6.057,4.127
2020,"01 BIG CREEK",1,6.06,4.126
2020,"01 BIG CREEK",1,6.12,4.108
2020,"01 BIG CREEK",1,6.136,4.103
2020,"01 BIG CREEK",1,6.138,4.102
2020,"01 BIG CREEK",1,6.14,4.101
2020,"01 BIG CREEK",1,6.165,4.09
2020,"01 BIG CREEK",1,6.186,4.079
2020,"01 BIG CREEK",1,6.333,4.007
2020,"01 BIG CREEK",1,6.336,4.006
2020,"01 BIG CREEK",1,6.345,4.001
2020,"01 BIG CREEK",1,6.393,3.978
2020,"01 BIG CREEK",1,6.395,3.977
2020,"01 BIG CREEK",1,6.41,3.97
2020,"01 BIG CREEK",1,6.431,3.96
2020,"01 BIG CREEK",1,6.506,3.923
2020,"01 BIG CREEK",1,6.508,3.922
2020,"01 BIG CREEK",1,6.536,3.91
2020,"01 BIG CREEK",1,6.541,3.907
2020,"01 BIG CREEK",1,6.543,3.906
2020,"01 BIG CREEK",1,6.557,3.9
2020,"01 BIG CREEK",1,6.571,3.894
2020,"01 BIG CREEK",1,6.587,3.886
2020,"01 BIG CREEK",1,6.609,3.876
2020,"01 BIG CREEK",1,6.649,3.859
2020,"01 BIG CREEK",1,6.669,3.85
2020,"01 BIG CREEK",1,6.696,3.838
2020,"01 BIG CREEK",1,6.715,3.832
2020,"01 BIG CREEK",1,6.742,3.825
2020,"01 BIG CREEK",1,6.761,3.819
2020,"01 BIG CREEK",1,6.802,3.809
2020,"01 BIG CREEK",1,6.886,3.785
2020,"01 BIG CREEK",1,6.911,3.776
2020,"01 BIG CREEK",1,6.926,3.768
2020,"01 BIG CREEK",1,6.937,3.763
2020,"01 BIG CREEK",1,7.035,3.686
2020,"01 BIG CREEK",1,7.052,3.67
2020,"01 BIG CREEK",1,7.085,3.639
2020,"01 BIG CREEK",1,7.449,3.746
2020,"01 BIG CREEK",1,7.66,3.886
2020,"01 BIG CREEK",1,7.903,4.238
2020,"01 BIG CREEK",1,7.914,4.254
2020,"01 BIG CREEK",1,7.955,4.323
2020,"01 BIG CREEK",1,8.214,4.791
2020,"01 BIG CREEK",1,8.24,4.814
2020,"21 SOUTH FORSYTH",1,10.5,8.29
2020,"21 SOUTH FORSYTH",1,10.675,8.622
2020,"21 SOUTH FORSYTH",1,10.567,9.152
2020,"21 SOUTH FORSYTH",1,10.564,9.24
2020,"21 SOUTH FORSYTH",1,10.72,9.789
2020,"21 SOUTH FORSYTH",1,10.717,9.941
2020,"21 SOUTH FORSYTH",1,10.706,10.198
2020,"21 SOUTH FORSYTH",1,10.647,10.805
2020,"21 SOUTH FORSYTH",1,10.335,11.018
2020,"21 SOUTH FORSYTH",1,10.072,10.915
2020,"21 SOUTH FORSYTH",1,9.193,10.931
2020,"21 SOUTH FORSYTH",1,8.622,11.388
2020,"21 SOUTH FORSYTH",1,8.333,11.463
2020,"21 SOUTH FORSYTH",1,8.302,11.115
2020,"21 SOUTH FORSYTH",1,8.452,10.241
2020,"21 SOUTH FORSYTH",1,8.381,9.296
2020,"21 SOUTH FORSYTH",1,8.546,8.72
2020,"21 SOUTH FORSYTH",1,8.556,8.672
2020,"21 SOUTH FORSYTH",1,8.568,8.617
2020,"21 SOUTH FORSYTH",1,8.583,8.545
2020,"21 SOUTH FORSYTH",1,8.59,8.514
2020,"21 SOUTH FORSYTH",1,8.667,8.139
2020,"21 SOUTH FORSYTH",1,8.671,8.018
2020,"21 SOUTH FORSYTH",1,8.639,7.852
2020,"21 SOUTH FORSYTH",1,8.554,7.552
2020,"21 SOUTH FORSYTH",1,8.505,7.469
2020,"21 SOUTH FORSYTH",1,8.409,7.354
2020,"21 SOUTH FORSYTH",1,8.341,7.28
2020,"21 SOUTH FORSYTH",1,8.273,7.206
2020,"21 SOUTH FORSYTH",1,8.214,7.139
2020,"21 SOUTH FORSYTH",1,8.176,6.998
2020,"21 SOUTH FORSYTH",1,8.175,6.747
2020,"21 SOUTH FORSYTH",1,8.176,6.667
2020,"21 SOUTH FORSYTH",1,8.179,6.471
2020,"21 SOUTH FORSYTH",1,8.178,6.273
2020,"21 SOUTH FORSYTH",1,8.181,5.821
2020,"21 SOUTH FORSYTH",1,8.197,5.536
2020,"21 SOUTH FORSYTH",1,8.18,4.983
2020,"21 SOUTH FORSYTH",1,8.24,4.814
2020,"21 SOUTH FORSYTH",1,8.785,4.448
2020,"21 SOUTH FORSYTH",1,9.65,3.608
2020,"21 SOUTH FORSYTH",1,9.72,3.648
2020,"21 SOUTH FORSYTH",1,9.758,3.671
2020,"21 SOUTH FORSYTH",1,10.285,4.186
2020,"21 SOUTH FORSYTH",1,10.331,4.217
2020,"21 SOUTH FORSYTH",1,10.751,4.27
2020,"21 SOUTH FORSYTH",1,11.15,4.482
2020,"21 SOUTH FORSYTH",1,12.061,4.576
2020,"21 SOUTH FORSYTH",1,11.977,4.823
2020,"21 SOUTH FORSYTH",1,11.975,4.862
2020,"21 SOUTH FORSYTH",1,11.967,5.025
2020,"21 SOUTH FORSYTH",1,11.892,5.305
2020,"21 SOUTH FORSYTH",1,11.809,5.46
2020,"21 SOUTH FORSYTH",1,11.789,5.499
2020,"21 SOUTH FORSYTH",1,11.761,5.541
2020,"21 SOUTH FORSYTH",1,11.604,5.702
2020,"21 SOUTH FORSYTH",1,11.385,5.91
2020,"21 SOUTH FORSYTH",1,10.925,6.218
2020,"21 SOUTH FORSYTH",1,10.768,6.324
2020,"21 SOUTH FORSYTH",1,10.616,6.412
2020,"21 SOUTH FORSYTH",1,10.216,6.905
2020,"21 SOUTH FORSYTH",1,10.099,7.595
2020,"21 SOUTH FORSYTH",1,10.347,8.009
2020,"21 SOUTH FORSYTH",1,10.5,8.29
2020,"29 POLO",1,10.957,13.853
2020,"29 POLO",1,11.028,14.072
2020,"29 POLO",1,11.404,14.46
2020,"29 POLO",1,11.771,14.42
2020,"29 POLO",1,11.613,14.555
2020,"29 POLO",1,11.718,14.73
2020,"29 POLO",1,11.647,14.809
2020,"29 POLO",1,11.577,14.8
2020,"29 POLO",1,11.549,14.778
2020,"29 POLO",1,11.486,14.726
2020,"29 POLO",1,11.259,14.888
2020,"29 POLO",1,11.183,15.12
2020,"29 POLO",1,10.872,14.948
2020,"29 POLO",1,10.663,14.417
2020,"29 POLO",1,10.106,14.188
2020,"29 POLO",1,9.337,15.106
2020,"29 POLO",1,8.679,15.075
2020,"29 POLO",1,8.357,14.878
2020,"29 POLO",1,8.127,14.962
2020,"29 POLO",1,7.867,14.813
2020,"29 POLO",1,7.491,14.598
2020,"29 POLO",1,7.399,14.5
2020,"29 POLO",1,7.016,14.636
2020,"29 POLO",1,6.451,14.113
2020,"29 POLO",1,6.443,14.145
2020,"29 POLO",1,6.376,14.454
2020,"29 POLO",1,6.061,14.924
2020,"29 POLO",1,6.062,15.565
2020,"29 POLO",1,6.058,15.631
2020,"29 POLO",1,6.031,16.01
2020,"29 POLO",1,5.401,15.96
2020,"29 POLO",1,5.082,15.554
2020,"29 POLO",1,5.045,15.547
2020,"29 POLO",1,4.691,15.389
2020,"29 POLO",1,4.284,14.999
2020,"29 POLO",1,4.169,14.619
2020,"29 POLO",1,4.187,14.449
2020,"29 POLO",1,4.181,14.396
2020,"29 POLO",1,4.167,14.343
2020,"29 POLO",1,3.579,13.497
2020,"29 POLO",1,3.134,13.064
2020,"29 POLO",1,2.707,12.648
2020,"29 POLO",1,2.682,12.618
2020,"29 POLO",1,2.566,12.26
2020,"29 POLO",1,2.515,11.703
2020,"29 POLO",1,2.52,11.669
2020,"29 POLO",1,2.549,11.681
2020,"29 POLO",1,2.582,11.693
2020,"29 POLO",1,2.598,11.7
2020,"29 POLO",1,3.43,11.491
2020,"29 POLO",1,4.178,11.39
2020,"29 POLO",1,4.705,11.411
2020,"29 POLO",1,5.344,11.254
2020,"29 POLO",1,6.178,11.434
2020,"29 POLO",1,6.511,11.807
2020,"29 POLO",1,7.385,12.036
2020,"29 POLO",1,8.304,12.014
2020,"29 POLO",1,8.367,11.706
2020,"29 POLO",1,8.412,11.722
2020,"29 POLO",1,8.436,11.731
2020,"29 POLO",1,8.487,11.753
2020,"29 POLO",1,8.596,11.82
2020,"29 POLO",1,8.735,11.946
2020,"29 POLO",1,9.354,12.745
2020,"29 POLO",1,9.471,12.904
2020,"29 POLO",1,9.783,13.305
2020,"29 POLO",1,9.949,13.477
2020,"29 POLO",1,10.053,13.567
2020,"29 POLO",1,10.055,13.568
2020,"29 POLO",1,10.187,13.662
2020,"29 POLO",1,11.006,14.1
2020,"29 POLO",1,10.957,13.853
2020,"10 MIDWAY",1,6.756,18.735
2020,"10 MIDWAY",1,6.281,17.826
2020,"10 MIDWAY",1,5.931,17.528
2020,"10 MIDWAY",1,5.869,17.779
2020,"10 MIDWAY",1,5.859,17.802
2020,"10 MIDWAY",1,5.849,17.828
2020,"10 MIDWAY",1,5.627,17.851
2020,"10 MIDWAY",1,5.586,17.826
2020,"10 MIDWAY",1,5.517,17.776
2020,"10 MIDWAY",1,5.462,17.737
2020,"10 MIDWAY",1,5.446,17.724
2020,"10 MIDWAY",1,5.079,17.7
2020,"10 MIDWAY",1,4.763,17.675
2020,"10 MIDWAY",1,4.678,17.681
2020,"10 MIDWAY",1,4.12,17.487
2020,"10 MIDWAY",1,3.912,17.194
2020,"10 MIDWAY",1,3.431,17.223
2020,"10 MIDWAY",1,3.346,17.211
2020,"10 MIDWAY",1,2.54,17.312
2020,"10 MIDWAY",1,2.512,17.337
2020,"10 MIDWAY",1,2.406,17.4
2020,"10 MIDWAY",1,2.378,17.411
2020,"10 MIDWAY",1,2.36,17.417
2020,"10 MIDWAY",1,1.768,17.247
2020,"10 MIDWAY",1,1.692,17.227
2020,"10 MIDWAY",1,1.256,17.201
2020,"10 MIDWAY",1,0.695,17.004
2020,"10 MIDWAY",1,0.456,16.967
2020,"10 MIDWAY",1,0.359,16.969
2020,"10 MIDWAY",1,0.316,16.985
2020,"10 MIDWAY",1,0.305,16.981
2020,"10 MIDWAY",1,0.326,16.964
2020,"10 MIDWAY",1,0.343,16.32
2020,"10 MIDWAY",1,0.52,16.212
2020,"10 MIDWAY",1,0.66,15.434
2020,"10 MIDWAY",1,0.705,15.275
2020,"10 MIDWAY",1,1.004,14.67
2020,"10 MIDWAY",1,1.6,14.314
2020,"10 MIDWAY",1,1.939,13.842
2020,"10 MIDWAY",1,2.278,13.872
2020,"10 MIDWAY",1,2.305,13.88
2020,"10 MIDWAY",1,2.582,13.831
2020,"10 MIDWAY",1,3.134,13.064
2020,"10 MIDWAY",1,3.579,13.497
2020,"10 MIDWAY",1,4.167,14.343
2020,"10 MIDWAY",1,4.181,14.396
2020,"10 MIDWAY",1,4.187,14.449
2020,"10 MIDWAY",1,4.169,14.619
2020,"10 MIDWAY",1,4.284,14.999
2020,"10 MIDWAY",1,4.691,15.389
2020,"10 MIDWAY",1,5.045,15.547
2020,"10 MIDWAY",1,5.082,15.554
2020,"10 MIDWAY",1,5.401,15.96
2020,"10 MIDWAY",1,6.031,16.01
2020,"10 MIDWAY",1,6.058,15.631
2020,"10 MIDWAY",1,6.062,15.565
2020,"10 MIDWAY",1,6.061,14.924
2020,"10 MIDWAY",1,6.376,14.454
2020,"10 MIDWAY",1,6.443,14.145
2020,"10 MIDWAY",1,6.451,14.113
2020,"10 MIDWAY",1,7.016,14.636
2020,"10 MIDWAY",1,7.399,14.5
2020,"10 MIDWAY",1,7.491,14.598
2020,"10 MIDWAY",1,7.867,14.813
2020,"10 MIDWAY",1,8.127,14.962
2020,"10 MIDWAY",1,8.357,14.878
2020,"10 MIDWAY",1,8.679,15.075
2020,"10 MIDWAY",1,9.337,15.106
2020,"10 MIDWAY",1,8.945,15.231
2020,"10 MIDWAY",1,8.645,15.647
2020,"10 MIDWAY",1,8.266,16.255
2020,"10 MIDWAY",1,8.654,16.493
2020,"10 MIDWAY",1,8.682,16.49
2020,"10 MIDWAY",1,9.115,16.666
2020,"10 MIDWAY",1,9.083,16.956
2020,"10 MIDWAY",1,8.795,17.011
2020,"10 MIDWAY",1,8.518,17.861
2020,"10 MIDWAY",1,8.352,17.942
2020,"10 MIDWAY",1,7.601,18.111
2020,"10 MIDWAY",1,7.355,18.363
2020,"10 MIDWAY",1,6.768,18.721
2020,"10 MIDWAY",1,6.756,18.735
2020,"15 HEARDSVILLE",1,0.237,20.284
2020,"15 HEARDSVILLE",1,0.778,20.756
2020,"15 HEARDSVILLE",1,0.864,20.952
2020,"15 HEARDSVILLE",1,1.988,21.633
2020,"15 HEARDSVILLE",1,2.064,21.896
2020,"15 HEARDSVILLE",1,2.539,21.98
2020,"15 HEARDSVILLE",1,2.87,22.194
2020,"15 HEARDSVILLE",1,3.312,22.288
2020,"15 HEARDSVILLE",1,3.743,21.928
2020,"15 HEARDSVILLE",1,4.192,22.157
2020,"15 HEARDSVILLE",1,4.706,21.925
2020,"15 HEARDSVILLE",1,5.076,21.925
2020,"15 HEARDSVILLE",1,5.511,22.27
2020,"15 HEARDSVILLE",1,5.854,22.416
2020,"15 HEARDSVILLE",1,6.051,23.066
2020,"15 HEARDSVILLE",1,6.706,23.414
2020,"15 HEARDSVILLE",1,7.061,23.589
2020,"15 HEARDSVILLE",1,7.124,23.628
2020,"15 HEARDSVILLE",1,7.653,23.733
2020,"15 HEARDSVILLE",1,7.742,23.828
2020,"15 HEARDSVILLE",1,7.826,23.93
2020,"15 HEARDSVILLE",1,7.79,24.739
2020,"15 HEARDSVILLE",1,7.885,25.103
2020,"15 HEARDSVILLE",1,7.936,25.243
2020,"15 HEARDSVILLE",1,7.945,25.336
2020,"15 HEARDSVILLE",1,7.96,25.376
2020,"15 HEARDSVILLE",1,8.105,25.495
2020,"15 HEARDSVILLE",1,8.249,25.657
2020,"15 HEARDSVILLE",1,8.401,25.778
2020,"15 HEARDSVILLE",1,8.368,26.052
2020,"15 HEARDSVILLE",1,8.34,26.107
2020,"15 HEARDSVILLE",1,8.81,26.995
2020,"15 HEARDSVILLE",1,8.776,27.314
2020,"15 HEARDSVILLE",1,8.341,27.509
2020,"15 HEARDSVILLE",1,7.647,27.317
2020,"15 HEARDSVILLE",1,6.28,27.714
2020,"15 HEARDSVILLE",1,5.693,27.629
2020,"15 HEARDSVILLE",1,5.16,27.927
2020,"15 HEARDSVILLE",1,4.03,28.082
2020,"15 HEARDSVILLE",1,3.218,27.585
2020,"15 HEARDSVILLE",1,2.185,27.17
2020,"15 HEARDSVILLE",1,1.741,27.058
2020,"15 HEARDSVILLE",1,1.514,27.156
2020,"15 HEARDSVILLE",1,0.944,27.185
2020,"15 HEARDSVILLE",1,0.078,26.714
2020,"15 HEARDSVILLE",1,0.148,23.792
2020,"15 HEARDSVILLE",1,0.237,20.284
2020,"37 SAWNEE",1,0.305,16.981
2020,"37 SAWNEE",1,0.316,16.985
2020,"37 SAWNEE",1,0.359,16.969
2020,"37 SAWNEE",1,0.456,16.967
2020,"37 SAWNEE",1,0.695,17.004
2020,"37 SAWNEE",1,1.256,17.201
2020,"37 SAWNEE",1,1.692,17.227
2020,"37 SAWNEE",1,1.768,17.247
2020,"37 SAWNEE",1,2.36,17.417
2020,"37 SAWNEE",1,2.378,17.411
2020,"37 SAWNEE",1,2.406,17.4
2020,"37 SAWNEE",1,2.512,17.337
2020,"37 SAWNEE",1,2.54,17.312
2020,"37 SAWNEE",1,3.346,17.211
2020,"37 SAWNEE",1,3.431,17.223
2020,"37 SAWNEE",1,3.912,17.194
2020,"37 SAWNEE",1,4.12,17.487
2020,"37 SAWNEE",1,4.678,17.681
2020,"37 SAWNEE",1,4.763,17.675
2020,"37 SAWNEE",1,5.079,17.7
2020,"37 SAWNEE",1,5.446,17.724
2020,"37 SAWNEE",1,5.462,17.737
2020,"37 SAWNEE",1,5.517,17.776
2020,"37 SAWNEE",1,5.586,17.826
2020,"37 SAWNEE",1,5.627,17.851
2020,"37 SAWNEE",1,5.849,17.828
2020,"37 SAWNEE",1,5.859,17.802
2020,"37 SAWNEE",1,5.869,17.779
2020,"37 SAWNEE",1,5.931,17.528
2020,"37 SAWNEE",1,6.281,17.826
2020,"37 SAWNEE",1,6.756,18.735
2020,"37 SAWNEE",1,6.768,18.721
2020,"37 SAWNEE",1,7.355,18.363
2020,"37 SAWNEE",1,7.601,18.111
2020,"37 SAWNEE",1,8.352,17.942
2020,"37 SAWNEE",1,8.375,18.48
2020,"37 SAWNEE",1,8.486,18.935
2020,"37 SAWNEE",1,8.689,19.151
2020,"37 SAWNEE",1,8.974,19.117
2020,"37 SAWNEE",1,9.136,18.942
2020,"37 SAWNEE",1,9.766,18.909
2020,"37 SAWNEE",1,9.846,18.954
2020,"37 SAWNEE",1,9.849,18.958
2020,"37 SAWNEE",1,9.835,18.969
2020,"37 SAWNEE",1,9.825,18.986
2020,"37 SAWNEE",1,9.689,19.162
2020,"37 SAWNEE",1,9.169,19.421
2020,"37 SAWNEE",1,8.815,19.478
2020,"37 SAWNEE",1,8.555,19.897
2020,"37 SAWNEE",1,8.366,20.359
2020,"37 SAWNEE",1,8.322,21.057
2020,"37 SAWNEE",1,8.359,21.607
2020,"37 SAWNEE",1,8.282,22.915
2020,"37 SAWNEE",1,7.826,23.93
2020,"37 SAWNEE",1,7.742,23.828
2020,"37 SAWNEE",1,7.653,23.733
2020,"37 SAWNEE",1,7.124,23.628
2020,"37 SAWNEE",1,7.061,23.589
2020,"37 SAWNEE",1,6.706,23.414
2020,"37 SAWNEE",1,6.051,23.066
2020,"37 SAWNEE",1,5.854,22.416
2020,"37 SAWNEE",1,5.511,22.27
2020,"37 SAWNEE",1,5.076,21.925
2020,"37 SAWNEE",1,4.706,21.925
2020,"37 SAWNEE",1,4.192,22.157
2020,"37 SAWNEE",1,3.743,21.928
2020,"37 SAWNEE",1,3.312,22.288
2020,"37 SAWNEE",1,2.87,22.194
2020,"37 SAWNEE",1,2.539,21.98
2020,"37 SAWNEE",1,2.064,21.896
2020,"37 SAWNEE",1,1.988,21.633
2020,"37 SAWNEE",1,0.864,20.952
2020,"37 SAWNEE",1,0.778,20.756
2020,"37 SAWNEE",1,0.237,20.284
2020,"37 SAWNEE",1,0.288,18.425
2020,"37 SAWNEE",1,0.31,17.597
2020,"37 SAWNEE",1,0.301,17.11
2020,"37 SAWNEE",1,0.305,16.988
2020,"37 SAWNEE",1,0.305,16.981
2020,"27 CONCORD",1,6.157,31.307
2020,"27 CONCORD",1,0,31.164
2020,"27 CONCORD",1,0.03,29.215
2020,"27 CONCORD",1,0.037,28.764
2020,"27 CONCORD",1,0.078,26.714
2020,"27 CONCORD",1,0.944,27.185
2020,"27 CONCORD",1,1.514,27.156
2020,"27 CONCORD",1,1.741,27.058
2020,"27 CONCORD",1,2.185,27.17
2020,"27 CONCORD",1,3.218,27.585
2020,"27 CONCORD",1,4.03,28.082
2020,"27 CONCORD",1,5.16,27.927
2020,"27 CONCORD",1,5.693,27.629
2020,"27 CONCORD",1,6.28,27.714
2020,"27 CONCORD",1,7.647,27.317
2020,"27 CONCORD",1,8.341,27.509
2020,"27 CONCORD",1,8.776,27.314
2020,"27 CONCORD",1,9.045,27.264
2020,"27 CONCORD",1,9.516,27.421
2020,"27 CONCORD",1,9.76,27.39
2020,"27 CONCORD",1,10.537,27.033
2020,"27 CONCORD",1,11.149,26.841
2020,"27 CONCORD",1,11.245,26.797
2020,"27 CONCORD",1,11.298,26.762
2020,"27 CONCORD",1,11.919,26.328
2020,"27 CONCORD",1,12.113,26.035
2020,"27 CONCORD",1,12.622,26.56
2020,"27 CONCORD",1,12.969,27.143
2020,"27 CONCORD",1,13.631,27.211
2020,"27 CONCORD",1,13.754,27.349
2020,"27 CONCORD",1,14.047,27.168
2020,"27 CONCORD",1,14.597,27.203
2020,"27 CONCORD",1,14.954,27.106
2020,"27 CONCORD",1,15.709,27.336
2020,"27 CONCORD",1,16.038,27.227
2020,"27 CONCORD",1,16.474,27.172
2020,"27 CONCORD",1,16.715,27.474
2020,"27 CONCORD",1,16.912,28.41
2020,"27 CONCORD",1,17.402,28.385
2020,"27 CONCORD",1,17.579,28.64
2020,"27 CONCORD",1,18.429,30.768
2020,"27 CONCORD",1,18.569,31.509
2020,"27 CONCORD",1,18.561,31.547
2020,"27 CONCORD",1,18.54,31.6
2020,"27 CONCORD",1,18.472,31.597
2020,"27 CONCORD",1,17.631,31.576
2020,"27 CONCORD",1,13.895,31.486
2020,"27 CONCORD",1,13.18,31.469
2020,"27 CONCORD",1,8.495,31.36
2020,"27 CONCORD",1,7.519,31.338
2020,"27 CONCORD",1,6.616,31.316
2020,"27 CONCORD",1,6.157,31.307
2020,"25 WINDERMERE",1,10.5,8.29
2020,"25 WINDERMERE",1,10.954,7.934
2020,"25 WINDERMERE",1,11.073,8.09
2020,"25 WINDERMERE",1,11.486,7.774
2020,"25 WINDERMERE",1,11.777,7.697
2020,"25 WINDERMERE",1,12.418,8.397
2020,"25 WINDERMERE",1,13.157,8.922
2020,"25 WINDERMERE",1,13.627,8.875
2020,"25 WINDERMERE",1,13.77,8.721
2020,"25 WINDERMERE",1,13.737,8.351
2020,"25 WINDERMERE",1,14.041,8.291
2020,"25 WINDERMERE",1,14.285,8.614
2020,"25 WINDERMERE",1,14.777,8.284
2020,"25 WINDERMERE",1,15.392,8.304
2020,"25 WINDERMERE",1,15.448,8.032
2020,"25 WINDERMERE",1,15.776,8.284
2020,"25 WINDERMERE",1,15.799,8.338
2020,"25 WINDERMERE",1,15.815,8.384
2020,"25 WINDERMERE",1,15.817,8.391
2020,"25 WINDERMERE",1,15.821,8.413
2020,"25 WINDERMERE",1,15.61,8.597
2020,"25 WINDERMERE",1,15.536,8.662
2020,"25 WINDERMERE",1,15.203,9.361
2020,"25 WINDERMERE",1,14.828,9.803
2020,"25 WINDERMERE",1,14.821,9.811
2020,"25 WINDERMERE",1,14.685,10.221
2020,"25 WINDERMERE",1,14.698,10.887
2020,"25 WINDERMERE",1,14.684,10.985
2020,"25 WINDERMERE",1,14.487,11.522
2020,"25 WINDERMERE",1,14.177,11.905
2020,"25 WINDERMERE",1,14.077,12.004
2020,"25 WINDERMERE",1,13.989,12.08
2020,"25 WINDERMERE",1,13.932,12.124
2020,"25 WINDERMERE",1,13.391,12.509
2020,"25 WINDERMERE",1,12.728,13.249
2020,"25 WINDERMERE",1,12.61,13.29
2020,"25 WINDERMERE",1,11.869,13.351
2020,"25 WINDERMERE",1,11.761,13.393
2020,"25 WINDERMERE",1,11.429,13.54
2020,"25 WINDERMERE",1,10.889,13.596
2020,"25 WINDERMERE",1,10.887,13.713
2020,"25 WINDERMERE",1,10.957,13.853
2020,"25 WINDERMERE",1,11.006,14.1
2020,"25 WINDERMERE",1,10.187,13.662
2020,"25 WINDERMERE",1,10.055,13.568
2020,"25 WINDERMERE",1,10.053,13.567
2020,"25 WINDERMERE",1,9.949,13.477
2020,"25 WINDERMERE",1,9.783,13.305
2020,"25 WINDERMERE",1,9.471,12.904
2020,"25 WINDERMERE",1,9.354,12.745
2020,"25 WINDERMERE",1,8.735,11.946
2020,"25 WINDERMERE",1,8.596,11.82
2020,"25 WINDERMERE",1,8.487,11.753
2020,"25 WINDERMERE",1,8.436,11.731
2020,"25 WINDERMERE",1,8.412,11.722
2020,"25 WINDERMERE",1,8.367,11.706
2020,"25 WINDERMERE",1,8.364,11.642
2020,"25 WINDERMERE",1,8.333,11.463
2020,"25 WINDERMERE",1,8.622,11.388
2020,"25 WINDERMERE",1,9.193,10.931
2020,"25 WINDERMERE",1,10.072,10.915
2020,"25 WINDERMERE",1,10.335,11.018
2020,"25 WINDERMERE",1,10.647,10.805
2020,"25 WINDERMERE",1,10.706,10.198
2020,"25 WINDERMERE",1,10.717,9.941
2020,"25 WINDERMERE",1,10.72,9.789
2020,"25 WINDERMERE",1,10.564,9.24
2020,"25 WINDERMERE",1,10.567,9.152
2020,"25 WINDERMERE",1,10.675,8.622
2020,"25 WINDERMERE",1,10.5,8.29
2020,"07 CUMMING",1,15.059,17.134
2020,"07 CUMMING",1,15.276,17.71
2020,"07 CUMMING",1,14.961,18.204
2020,"07 CUMMING",1,14.458,18.466
2020,"07 CUMMING",1,14.199,18.988
2020,"07 CUMMING",1,14.713,19.825
2020,"07 CUMMING",1,14.673,19.826
2020,"07 CUMMING",1,14.473,19.865
2020,"07 CUMMING",1,14.481,20.053
2020,"07 CUMMING",1,14.446,20.47
2020,"07 CUMMING",1,14.417,20.519
2020,"07 CUMMING",1,13.976,20.832
2020,"07 CUMMING",1,13.649,21.482
2020,"07 CUMMING",1,13.383,21.619
2020,"07 CUMMING",1,12.788,20.667
2020,"07 CUMMING",1,12.774,20.642
2020,"07 CUMMING",1,12.769,20.63
2020,"07 CUMMING",1,12.745,20.555
2020,"07 CUMMING",1,12.657,20.194
2020,"07 CUMMING",1,12.64,20.152
2020,"07 CUMMING",1,12.619,20.139
2020,"07 CUMMING",1,12.389,20.156
2020,"07 CUMMING",1,11.559,20.008
2020,"07 CUMMING",1,11.561,19.879
2020,"07 CUMMING",1,11.571,19.853
2020,"07 CUMMING",1,11.587,19.826
2020,"07 CUMMING",1,11.617,19.783
2020,"07 CUMMING",1,12.038,19.72
2020,"07 CUMMING",1,12.044,19.391
2020,"07 CUMMING",1,11.747,19.384
2020,"07 CUMMING",1,11.51,19.061
2020,"07 CUMMING",1,11.127,19.381
2020,"07 CUMMING",1,10.907,19.448
2020,"07 CUMMING",1,10.865,19.447
2020,"07 CUMMING",1,10.444,19.339
2020,"07 CUMMING",1,10.361,19.339
2020,"07 CUMMING",1,9.918,19.274
2020,"07 CUMMING",1,9.825,18.986
2020,"07 CUMMING",1,9.835,18.969
2020,"07 CUMMING",1,9.849,18.958
2020,"07 CUMMING",1,9.94,18.788
2020,"07 CUMMING",1,10.456,18.916
2020,"07 CUMMING",1,11.476,18.948
2020,"07 CUMMING",1,11.48,18.823
2020,"07 CUMMING",1,10.771,18.744
2020,"07 CUMMING",1,10.04,18.36
2020,"07 CUMMING",1,9.673,18.304
2020,"07 CUMMING",1,9.702,17.614
2020,"07 CUMMING",1,9.692,17.583
2020,"07 CUMMING",1,9.681,17.14
2020,"07 CUMMING",1,9.689,17.062
2020,"07 CUMMING",1,9.709,16.845
2020,"07 CUMMING",1,9.673,16.795
2020,"07 CUMMING",1,9.717,16.2
2020,"07 CUMMING",1,9.717,16.181
2020,"07 CUMMING",1,9.943,15.778
2020,"07 CUMMING",1,10.1,15.998
2020,"07 CUMMING",1,10.177,15.666
2020,"07 CUMMING",1,10.178,15.614
2020,"07 CUMMING",1,10.183,15.308
2020,"07 CUMMING",1,10.648,15.273
2020,"07 CUMMING",1,11.2,15.256
2020,"07 CUMMING",1,11.183,15.12
