"from_2020","to_2024","weight_area","weight_pop","diff"
"COLUMBIA|BELAIR BAPTIST CHURCH","COLUMBIA|BELAIR BAPTIST CHURCH",0.976554,1,0.023446
"FLOYD|CHULIO","FLOYD|EAST ROME",0.064643,0.087946,0.023303
"FLOYD|CHULIO","FLOYD|CHULIO",0.935354,0.912054,-0.0233
"CRAWFORD|DISTRICT 5","CRAWFORD|DISTRICT 5",0.87839,0.90137,0.02298
"CRAWFORD|DISTRICT 5","CRAWFORD|DISTRICT 4",0.121609,0.09863,-0.022979
"COBB|MABLETON 01","COBB|MABLETON 5B",0.618203,0.641011,0.022808
"PAULDING|BURNT HICKORY PARK","PAULDING|WATSON GOVERNMENT COMPLEX",0.025724,0.00298,-0.022744
"PAULDING|NEBO ELEMENTARY SCHOOL","PAULDING|DIANNE WRIGHT INNOVATION CENTER",0.181889,0.159188,-0.022701
"PAULDING|WATSON GOVT COMPLEX","PAULDING|WHITE OAK PARK",0.007962,0.030659,0.022697
"CLAYTON|RIVERDALE 8","CLAYTON|RIVERDALE 12",0.016527,0.039196,0.022669
"DEKALB|BURGESS ELEM (ATL)","DEKALB|BURGESS ELEM (ATL)",0.93882,0.961372,0.022552
"GWINNETT|PINCKNEYVILLE U","GWINNETT|PINCKNEYVILLE U",0.977453,1,0.022547
"DEKALB|NORTH DECATUR","DEKALB|NORTH DECATUR",0.955498,0.933109,-0.022389
"FULTON|AP14","FULTON|AP14A",0.926858,0.94918,0.022322
"GWINNETT|CATES C","GWINNETT|ROCKBRIDGE D",0.004904,0.027199,0.022295
"FULTON|07M","FULTON|07M",0.977755,1,0.022245
"FULTON|SC29A","FULTON|SC29C",0.35642,0.378604,0.022184
"LIBERTY|HINESVILLE","LIBERTY|MEMORIAL DRIVE EAST",0.068448,0.046348,-0.0221
"FULTON|RW11A","FULTON|RW11A",0.977927,1,0.022073
"COBB|ACWORTH 1C","COBB|NORTH COBB 01",0.042344,0.020489,-0.021855
"COBB|PINE MOUNTAIN 02","COBB|MARIETTA 4C",0.025309,0.003602,-0.021707
"LIBERTY|WALTHOURVILLE","LIBERTY|LYMAN HALL SCHOOL",0.016873,0.038003,0.02113
"GWINNETT|CATES C","GWINNETT|CATES C",0.993929,0.972801,-0.021128
"EFFINGHAM|4C","EFFINGHAM|1B",0.039659,0.018545,-0.021114
"COLUMBIA|PHILADELPHIA CHURCH","COLUMBIA|HARLEM BRANCH LIBRARY",0.049475,0.028515,-0.02096
"DEKALB|TUCKER LIBRARY","DEKALB|TUCKER LIBRARY",0.979174,1,0.020826
"LIBERTY|HINESVILLE","LIBERTY|HINESVILLE",0.928914,0.949719,0.020805
"FORSYTH|05 COAL MOUNTAIN","FORSYTH|16 OTWELL",0.388522,0.409189,0.020667
"DEKALB|LIN-MARY LIN ELEM (ATL)","DEKALB|LIN-MARY LIN ELEM (ATL)",0.979384,1,0.020616
"BARTOW|CARTERSVILLE EAST","BARTOW|CARTERSVILLE EAST",0.972407,0.992969,0.020562
"BIBB|HAZZARD 4","MONROE|BURGAYS",0.027571,0.007108,-0.020463
"NEWTON|CROWELL","NEWTON|13-BEAVERDAM",0.064904,0.085339,0.020435
"COWETA|NORTHSIDE","COWETA|NORTHSIDE",0.979658,1,0.020342
"BALDWIN|SOUTH MILLEDGEVILLE","BALDWIN|COURTHOUSE",0.016092,0.036427,0.020335
"DEKALB|ROCKBRIDGE ELEM","DEKALB|ROCKBRIDGE ELEM",0.971543,0.991819,0.020276
"DEKALB|TERRY MILL","DEKALB|TERRY MILL",0.979795,1,0.020205
"GLYNN|BALLARD","GLYNN|BAL",0.905745,0.885624,-0.020121
"EFFINGHAM|4A","EFFINGHAM|5A",0.093156,0.113197,0.020041
"EFFINGHAM|4A","EFFINGHAM|4A",0.906841,0.886803,-0.020038
"DEKALB|JOHNSON ESTATES (ATL)","DEKALB|EMORY SOUTH",0.024691,0.004657,-0.020034
"COBB|HARMONY-LELAND 01","COBB|MABLETON 2A",0.309126,0.289096,-0.02003
"FULTON|SC07D","FULTON|UC02E",0.029293,0.049307,0.020014
"FULTON|03M","FULTON|03M",0.98,1,0.02
"COBB|NORTON PARK 01","COBB|SMYRNA 3B",0.023173,0.003351,-0.019822
"COLUMBIA|MARVIN METHODIST","COLUMBIA|WESTMINSTER PRESBYTERIAN CHURCH",0.980226,1,0.019774
"GWINNETT|PINCKNEYVILLE E","GWINNETT|PINCKNEYVILLE E",0.970631,0.990391,0.01976
"CLARKE|7C","CLARKE|7B",0.016505,0.036232,0.019727
"CARROLL|OAK GROVE","CARROLL|TABERNACLE",0.007675,0.027386,0.019711
"CARROLL|OAK GROVE","CARROLL|OAK GROVE",0.992324,0.972614,-0.01971
"COBB|CLARKDALE 02","COBB|AUSTELL 1B",0.044483,0.024855,-0.019628
"CHATHAM|SAVANNAH HIGH SCHOOL","CHATHAM|SAVANNAH HIGH SCHOOL",0.98042,1,0.01958
"CARROLL|V R COUNTY SOUTH","CARROLL|VR SPORTS COMPLEX",0.97079,0.990299,0.019509
"SCREVEN|BAY BRANCH","SCREVEN|HILTONIA TOWN HALL",0.056232,0.075676,0.019444
"CLARKE|1B","CLARKE|1A",0.010388,0.029703,0.019315
"COLUMBIA|GROVETOWN DEPT OF PUBLIC SAFETY STATION #2","COLUMBIA|THE FORMER EUCHEE CREEK LIBRARY",0.193571,0.174295,-0.019276
"RICHMOND|810","RICHMOND|810",0.980764,1,0.019236
"FORSYTH|04 CHESTATEE","FORSYTH|04 CHESTATEE",0.32213,0.341205,0.019075
"FORSYTH|08 MASHBURN","FORSYTH|08 MASHBURN",0.729044,0.710091,-0.018953
"SCREVEN|SCREVEN REC. DEPT.","SCREVEN|HILTONIA TOWN HALL",0.981051,1,0.018949
"COBB|MABLETON 03","COBB|MABLETON 4C",0.070991,0.08975,0.018759
"BALDWIN|NORTH MILLEDGEVILLE","BALDWIN|EAST BALDWIN",0.020164,0.001486,-0.018678
"CHATHAM|THE LIGHT CHURCH","CHATHAM|THE LIGHT CHURCH",0.981359,1,0.018641
"WALKER|WALNUT GROVE","WALKER|WALNUT GROVE",0.955314,0.973782,0.018468
"WALKER|WALNUT GROVE","WALKER|LA FAYETTE",0.044643,0.026218,-0.018425
"FULTON|SC07A","FULTON|SC07A",0.981644,1,0.018356
"COBB|NORTON PARK 01","COBB|SMYRNA 5A",0.021873,0.003609,-0.018264
"FULTON|SS03","FULTON|SS03A",0.563928,0.582173,0.018245
"FULTON|SS03","FULTON|SS03",0.436071,0.417827,-0.018244
"DEKALB|STONEVIEW ELEM","DEKALB|STONEVIEW ELEM",0.981766,1,0.018234
"CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL","CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL",0.981872,1,0.018128
"COLUMBIA|CHRIST CHURCH, PRESBYTERIAN","COLUMBIA|CHRIST CHURCH, PRESBYTERIAN",0.981945,1,0.018055
"COBB|CLARKDALE 01","COBB|POWDER SPRINGS 2A",0.031608,0.013588,-0.01802
"FULTON|AP14","FULTON|AP14",0.068772,0.05082,-0.017952
"DEKALB|EMORY SOUTH","DEKALB|JOHNSON ESTATES (ATL)",0.065155,0.08309,0.017935
"COBB|OREGON 03","COBB|OREGON 03",0.982076,1,0.017924
"TROUP|LONG CANE","TROUP|WEST POINT",0.047875,0.029983,-0.017892
"EFFINGHAM|4B","EFFINGHAM|4C",0.598857,0.61665,0.017793
"DEKALB|LAVISTA","DEKALB|LAVISTA",0.979655,0.997308,0.017653
"DEKALB|LAVISTA","DEKALB|WOODWARD (BHAVN)",0.020342,0.002692,-0.01765
"COBB|MARS HILL 02","COBB|MARS HILL 02",0.964576,0.98217,0.017594
"PAULDING|WEST RIDGE CHURCH","PAULDING|TABERNACLE BAPTIST CHURCH",0.308644,0.326122,0.017478
"LOWNDES|HAHIRA TRAIN DEPOT","LOWNDES|HAH COMM",0.178526,0.195991,0.017465
"FULTON|SC212","FULTON|FA01C",0.031723,0.014316,-0.017407
"PAULDING|WEST RIDGE CHURCH","PAULDING|EAST PAULDING MIDDLE SCHOOL",0.691194,0.673878,-0.017316
"CARROLL|SANDHILL","CARROLL|MIDWAY",0.964342,0.981643,0.017301
"FORSYTH|15 HEARDSVILLE","FORSYTH|51 MATT",0.151336,0.134045,-0.017291
"MONROE|BENTONS","BIBB|HOWARD 3",0.004555,0.021398,0.016843
"BALDWIN|SOUTH MILLEDGEVILLE","BALDWIN|NORTH MILLEDGEVILLE",0.044956,0.061792,0.016836
"FORSYTH|15 HEARDSVILLE","FORSYTH|15 HEARDSVILLE",0.730079,0.71329,-0.016789
"MACON|MONTEZUMA #5","MACON|MONTEZUMA #4",0.000175,0.016949,0.016774
"FORSYTH|21 SOUTH FORSYTH","FORSYTH|21 SOUTH FORSYTH",0.366336,0.383002,0.016666
"LOWNDES|NORTHGATE ASSEMBLY","LOWNDES|PINE GROVE",0.987183,0.970534,-0.016649
"LOWNDES|NORTHGATE ASSEMBLY","LOWNDES|JAYCEE",0.012817,0.029466,0.016649
"GLYNN|HOWARD COFFIN PARK","GLYNN|HCP",0.983356,1,0.016644
"MACON|MONTEZUMA #5","MACON|MONTEZUMA #5",0.999676,0.983051,-0.016625
"FULTON|SC13","FULTON|CH02",0.019817,0.003212,-0.016605
"BARROW|16","BARROW|13",0.21589,0.199404,-0.016486
"COBB|NORTH COBB 01","COBB|ACWORTH 1C",0.032051,0.015592,-0.016459
"COBB|DOBBINS 02","COBB|SMYRNA 2A",0.01851,0.002107,-0.016403
"FULTON|SC212","FULTON|SC212",0.963909,0.980216,0.016307
"DEKALB|CANBY LANE ELEM","DEKALB|CANBY LANE ELEM",0.983744,1,0.016256
"DEKALB|SMOKE RISE","DEKALB|SMOKE RISE",0.983776,1,0.016224
"FULTON|SC29A","FULTON|SC29A",0.63754,0.621396,-0.016144
"FULTON|SC17A","FULTON|SC17A",0.983869,1,0.016131
"COBB|HAYES 01","COBB|HAYES 01",0.949054,0.965173,0.016119
"COBB|SMYRNA 6A","COBB|OAKDALE 01",0.022341,0.006276,-0.016065
"COBB|ACWORTH 1C","COBB|BAKER 01",0.019293,0.003278,-0.016015
"MONROE|BENTONS","MONROE|BENTONS",0.994571,0.978602,-0.015969
"COBB|FAIR OAKS 04","COBB|FAIR OAKS 04",0.983918,0.999763,0.015845
"COBB|HAYES 01","COBB|KENNESAW 2A",0.050552,0.034827,-0.015725
"FULTON|SC13","FULTON|SC13B",0.019351,0.003706,-0.015645
"FULTON|SC08B","FULTON|SC08I",0.058254,0.04263,-0.015624
"CARROLL|LAKESHORE REC CENTER","CARROLL|LAKESHORE",0.984404,1,0.015596
"FULTON|07E","FULTON|07E",0.984446,1,0.015554
"DEKALB|CLAIREMONT EAST (DEC)","DEKALB|CLAIREMONT EAST (DEC)",0.984486,1,0.015514
"FULTON|FC02","FULTON|SC14A",0.033799,0.01847,-0.015329
"JONES|ETHRIDGE","JONES|ETHRIDGE",0.984697,1,0.015303
"CLARKE|5C","CLARKE|7B",0.026283,0.041541,0.015258
"COBB|SMYRNA 5A","COBB|SMYRNA 5A",0.967407,0.98263,0.015223
"FLOYD|ALTO PARK","FLOYD|SOUTH ROME",0.028154,0.043366,0.015212
"CLARKE|7C","CLARKE|7A",0.07252,0.057383,-0.015137
"TROUP|GRAY HILL","TROUP|GRAY HILL",0.981635,0.996741,0.015106
"FULTON|AP12B","FULTON|ML06A",0.004988,0.020042,0.015054
"SCREVEN|BAY BRANCH","SCREVEN|CAIL COMMUNITY CENTER",0.040017,0.025,-0.015017
"FULTON|AP12B","FULTON|AP12B",0.994964,0.979958,-0.015006
"COBB|PITNER 01","COBB|PITNER 01",0.985086,1,0.014914
"DEKALB|LIVSEY ELEM","DEKALB|LIVSEY ELEM",0.973985,0.959083,-0.014902
"FULTON|CP051","FULTON|CP05C",0.941144,0.956038,0.014894
"DEKALB|OAK GROVE ELEM","DEKALB|OAK GROVE ELEM",0.982093,0.996915,0.014822
"FULTON|09C","FULTON|09C",0.985226,1,0.014774
"FULTON|11J","FULTON|11J",0.985228,1,0.014772
"SUMTER|REES PARK","SUMTER|REES PARK",0.985263,1,0.014737
"FAYETTE|CAMP CREEK","FAYETTE|CAMP CREEK",0.985268,1,0.014732
"CLARKE|8B","CLARKE|1D",0.244176,0.258893,0.014717
"CLARKE|3B","CLARKE|3B",0.712282,0.697567,-0.014715
"BIBB|HOWARD 2","BIBB|HOWARD 2",0.983512,0.998193,0.014681
"FULTON|UC01E","FULTON|UC01E",0.985367,1,0.014633
"DEKALB|DORAVILLE SOUTH (DOR)","DEKALB|DORAVILLE SOUTH (DOR)",0.985424,1,0.014576
"FLOYD|ALTO PARK","FLOYD|ALTO PARK",0.971141,0.956634,-0.014507
"DEKALB|CLAIRMONT ROAD","DEKALB|CLAIRMONT ROAD",0.979344,0.99385,0.014506
"FULTON|SC10","FULTON|SC10",0.985538,1,0.014462
"DEKALB|DRUID HILLS HIGH","DEKALB|DRUID HILLS HIGH",0.985266,0.999606,0.01434
"FULTON|UC02A","FULTON|SC07A",0.015007,0.000673,-0.014334
"BANKS|WILMONTS","FRANKLIN|WEST FRANKLIN",0.000397,0.014634,0.014237
"COBB|MARIETTA 6A","COBB|MARIETTA 6A",0.985796,1,0.014204
"DOUGHERTY|SHERWOOD ELEM SCHOOL","DOUGHERTY|SHERWOOD ELEMENTARY SCHOOL",0.985817,1,0.014183
"COLUMBIA|HARLEM BRANCH LIBRARY","COLUMBIA|THE FORMER EUCHEE CREEK LIBRARY",0.144765,0.158902,0.014137
"MONROE|BURGAYS","MONROE|BURGAYS",0.985921,1,0.014079
"DEKALB|EMBRY HILLS","DEKALB|EMBRY HILLS",0.875805,0.889851,0.014046
"COBB|KENNESAW 3A","COBB|KENNESAW 3A",0.975748,0.989751,0.014003
"COBB|SMYRNA 5A","COBB|NORTON PARK 01",0.025701,0.011722,-0.013979
"DEKALB|EVANSDALE ELEM","DEKALB|EVANSDALE ELEM",0.98604,1,0.01396
"LOWNDES|NORTHSIDE","LOWNDES|TRINITY",0.014368,0.000596,-0.013772
"COLUMBIA|HARLEM BRANCH LIBRARY","COLUMBIA|HARLEM BRANCH LIBRARY",0.807274,0.793503,-0.013771
"DEKALB|JOLLY ELEM","DEKALB|JOLLY ELEM",0.986297,1,0.013703
"TROUP|HIGHLAND","TROUP|GARDNER NEWMAN",0.021079,0.034767,0.013688
"COBB|KENNESAW 5A","COBB|NORTH COBB 01",0.015906,0.002258,-0.013648
"COBB|BIG SHANTY 01","COBB|KENNESAW 1A",0.009611,0.023206,0.013595
"FULTON|SC211","FULTON|SC211",0.986555,1,0.013445
"COBB|MABLETON 04","COBB|SMYRNA 7A",0.01217,0.025586,0.013416
"FULTON|JC04B","FULTON|JC04B",0.986691,1,0.013309
"DEKALB|AVONDALE HIGH","DEKALB|AVONDALE HIGH",0.928681,0.941973,0.013292
"BANKS|WILMONTS","BANKS|WILMONTS",0.998655,0.985366,-0.013289
"BARTOW|CARTERSVILLE EAST","BARTOW|ZENA DRIVE",0.016658,0.00343,-0.013228
"THOMAS|TC PUBLIC LIBRARY/SCOTT","THOMAS|TC PUBLIC LIBRARY/SCOTT",0.986812,1,0.013188
"COLUMBIA|GOSPEL WATER BRANCH","COLUMBIA|GOSPEL WATER BRANCH BAPT. CHURCH",0.979939,0.99312,0.013181
"FORSYTH|03 BROWNS BRIDGE","FORSYTH|42 KEITH BRIDGE",0.01228,0.025351,0.013071
"FULTON|FA01A","FULTON|FA01A",0.985931,0.998972,0.013041
"LIBERTY|RICEBORO YOUTH CENTER","LIBERTY|VICTORY BAPTIST",0.008238,0.02126,0.013022
"CHATHAM|PB EDWARDS GYMNASIUM","CHATHAM|PB EDWARDS GYMNASIUM",0.98698,1,0.01302
"BALDWIN|BODDIE","BALDWIN|CITY HALL ANNEX",0.014778,0.001768,-0.01301
"DEKALB|EMORY SOUTH","DEKALB|EMORY SOUTH",0.929909,0.91691,-0.012999
"DEKALB|KELLEY LAKE ELEM","DEKALB|KELLEY LAKE ELEM",0.987003,1,0.012997
"COBB|MCCLURE 01","COBB|MCCLURE 01",0.979886,0.992804,0.012918
"FULTON|11C","FULTON|11C",0.043032,0.030131,-0.012901
"PAULDING|BURNT HICKORY PARK","PAULDING|PAULDING COUNTY AIRPORT",0.004331,0.017219,0.012888
"COLUMBIA|GOSPEL WATER BRANCH","COLUMBIA|STEVENS CREEK CHURCH",0.019754,0.00688,-0.012874
"COBB|MARIETTA 2B","COBB|MARIETTA 2B",0.987181,1,0.012819
"COBB|SOPE CREEK 02","COBB|SOPE CREEK 02",0.987191,1,0.012809
"COBB|MARIETTA 1A","COBB|OREGON 03",0.018187,0.005382,-0.012805
"DEKALB|CHESNUT ELEM (DUN)","DEKALB|CHESNUT ELEM (DUN)",0.987271,1,0.012729
"LIBERTY|MEMORIAL DR. EAST","LIBERTY|HINESVILLE",0.025236,0.012518,-0.012718
"LOWNDES|CLYATTVILLE","LOWNDES|S LOWNDES",0.085497,0.09817,0.012673
"CHATHAM|ISLE OF HOPE BAPTIST","CHATHAM|ISLE OF HOPE BAPTIST",0.987328,1,0.012672
"CLARKE|7C","CLARKE|8C",0.038655,0.051312,0.012657
"BARTOW|ADAIRSVILLE","BARTOW|ADAIRSVILLE",0.987443,1,0.012557
"FULTON|CH02","FULTON|CH01A",0.002147,0.014644,0.012497
"FULTON|11P","FULTON|11P",0.987655,1,0.012345
"FULTON|AP09B","FULTON|AP05",0.020777,0.033094,0.012317
"DEKALB|HUGH HOWELL","DEKALB|HUGH HOWELL",0.98774,1,0.01226
"FULTON|ML07B","FULTON|ML07B",0.987805,1,0.012195
"COBB|SMYRNA 7A","COBB|MABLETON 4C",0.013747,0.001595,-0.012152
"PAULDING|PAULDING SENIOR CENTER","PAULDING|SHELTON ELEMENTARY SCHOOL",0.100053,0.087906,-0.012147
"PAULDING|PAULDING SENIOR CENTER","PAULDING|PAULDING SENIOR CENTER",0.899947,0.912094,0.012147
"FULTON|SC30B","FULTON|11C",0.152027,0.140036,-0.011991
"BARTOW|ZENA DRIVE","BARTOW|CARTERSVILLE WEST",0.00513,0.01708,0.01195
"DEKALB|STONE MTN CHAMPION","DEKALB|ROCKBRIDGE ELEM",0.015613,0.003685,-0.011928
"COBB|DOBBINS 01","COBB|DOBBINS 01",0.987409,0.999301,0.011892
"FORSYTH|10 MIDWAY","FORSYTH|10 MIDWAY",0.623178,0.635049,0.011871
"WORTH|ISABELLA","WORTH|SYLVESTER",0.025289,0.037158,0.011869
"COBB|MCEACHERN 01","COBB|MCEACHERN 01",0.980263,0.992117,0.011854
"FLOYD|MT ALTO NORTH","FLOYD|GARDEN LAKES",0.403642,0.391856,-0.011786
"FLOYD|MT ALTO NORTH","FLOYD|TOWN ROME",0.596358,0.608144,0.011786
"DEKALB|HAMBRICK ELEM","DEKALB|HAMBRICK ELEM",0.988237,1,0.011763
"FULTON|JC04A","FULTON|JC04A",0.988332,1,0.011668
"RICHMOND|801B","RICHMOND|801B",0.988373,1,0.011627
"CARROLL|SANDHILL","CARROLL|FAIRFIELD",0.024283,0.01266,-0.011623
"CLARKE|5A","CLARKE|7B",0.012615,0.024215,0.0116
"DEKALB|SCOTT","DEKALB|SCOTT",0.978515,0.990104,0.011589
"COBB|FAIR OAKS 04","COBB|SMYRNA 5A",0.011809,0.000237,-0.011572
"COBB|WADE GREEN 02","CHEROKEE|CLARK CREEK",0.014726,0.026284,0.011558
"BALDWIN|BODDIE","BALDWIN|NORTH MILLEDGEVILLE",0.0209,0.03241,0.01151
"COBB|SMYRNA 3B","COBB|SMYRNA 3B",0.844285,0.855794,0.011509
"WORTH|RED ROCK","WORTH|WARWICK",0.019432,0.007927,-0.011505
"WORTH|RED ROCK","WORTH|RED ROCK",0.980568,0.992073,0.011505
"GWINNETT|BERKSHIRE J","GWINNETT|BERKSHIRE J",0.988513,1,0.011487
"DEKALB|GEORGETOWN SQ (DUN)","DEKALB|DUNWOODY (DUN)",0.005757,0.017233,0.011476
"COBB|BIG SHANTY 01","COBB|BIG SHANTY 01",0.981912,0.970588,-0.011324
"DECATUR|KENDRICK","DECATUR|KENDRICK",0.988732,1,0.011268
"COBB|MARIETTA 3B","COBB|MARIETTA 3B",0.988766,1,0.011234
"FULTON|SS13B","FULTON|SS13B",0.988802,1,0.011198
"TROUP|WEST POINT","TROUP|WEST POINT",0.988808,1,0.011192
"BARTOW|WOODLAND","BARTOW|WOODLAND",0.981089,0.992263,0.011174
"DAWSON|CENTRAL","DAWSON|EAST",0.126015,0.137055,0.01104
"LOWNDES|DASHER","LOWNDES|RAINWATER",0.003416,0.014416,0.011
"CLARKE|4B","CLARKE|7C",0.550142,0.539184,-0.010958
"FORSYTH|06 CROSSROADS","FORSYTH|50 BROWNS BRIDGE",0.016892,0.005934,-0.010958
"RICHMOND|701","RICHMOND|701",0.989043,1,0.010957
"COBB|NORTON PARK 01","COBB|MABLETON 6B",0.012884,0.001933,-0.010951
"BARTOW|WOODLAND","BARTOW|CARTERSVILLE WEST",0.018648,0.007737,-0.010911
"FORSYTH|05 COAL MOUNTAIN","FORSYTH|06 CROSSROADS",0.061472,0.050685,-0.010787
"COBB|MARIETTA 6B","COBB|MARIETTA 6B",0.989213,1,0.010787
"FULTON|AP09B","FULTON|AP09B",0.977653,0.966906,-0.010747
"CHEROKEE|BELLS","CHEROKEE|CLARK CREEK",0.989254,1,0.010746
"LIBERTY|WALTHOURVILLE","LIBERTY|TOWN OF ALLENHURST",0.014689,0.003973,-0.010716
"COBB|SWEETWATER 01","COBB|SWEETWATER 01",0.98929,1,0.01071
"COWETA|DRESDEN","COWETA|DRESDEN",0.989322,1,0.010678
"RICHMOND|208","RICHMOND|208",0.989339,1,0.010661
"DEKALB|MOUNT VERNON WEST (DUN)","DEKALB|MOUNT VERNON WEST (DUN)",0.989434,1,0.010566
"DEKALB|ROCKBRIDGE ELEM","DEKALB|STONE MILL ELEM",0.017815,0.007252,-0.010563
"WHITFIELD|AN","WHITFIELD|AN",0.98944,1,0.01056
"COBB|MCEACHERN 01","COBB|POWDER SPRINGS 1A",0.018395,0.007883,-0.010512
"DEKALB|DRUID HILLS HIGH","DEKALB|SCOTT",0.010864,0.000394,-0.01047
"FAYETTE|MCINTOSH","FAYETTE|MCINTOSH",0.989558,1,0.010442
"DEKALB|LIVSEY ELEM","DEKALB|TUCKER LIBRARY",0.020121,0.030551,0.01043
"LOWNDES|JAYCEE SHACK","LOWNDES|NEW JERUSALEM",0.332887,0.322537,-0.01035
"DEKALB|GEORGETOWN SQ (DUN)","DEKALB|GEORGETOWN SQ (DUN)",0.993097,0.982767,-0.01033
"FULTON|04D","FULTON|04D",0.989685,1,0.010315
"FULTON|FC03","FULTON|SC33",0.989694,1,0.010306
"FULTON|SC27","FULTON|SC27",0.989766,1,0.010234
"COBB|SMYRNA 6A","COBB|SMYRNA 6A",0.895533,0.905735,0.010202
"WAYNE|REC CENTER","WAYNE|REC CENTER",0.989842,1,0.010158
"RICHMOND|114","RICHMOND|602",0.989844,1,0.010156
"DEKALB|SNAPFINGER ELEM","DEKALB|SNAPFINGER ELEM",0.989878,1,0.010122
"GILMER|CHERRY LOG","GILMER|CHERRY LOG",0.989037,0.99912,0.010083
"FULTON|10A","FULTON|10A",0.989947,1,0.010053
"FULTON|03L","FULTON|03L",0.990151,1,0.009849
"FULTON|UC01A","FULTON|UC01A",0.981655,0.991476,0.009821
"CHATHAM|FIRST AFRICAN BAPTIST CHURCH","CHATHAM|FIRST AFRICAN BAPTIST CHURCH",0.990181,1,0.009819
"FORSYTH|06 CROSSROADS","FORSYTH|06 CROSSROADS",0.751796,0.74199,-0.009806
"BIBB|HOWARD 2","BIBB|HOWARD 1",0.011604,0.001807,-0.009797
"COWETA|WELCOME","COWETA|WELCOME",0.990229,1,0.009771
"COBB|ACWORTH 1B","COBB|ACWORTH 1B",0.989563,0.999321,0.009758
"THOMAS|REMINGTON ESC","THOMAS|REMINGTON ESC",0.990252,1,0.009748
"PIERCE|BLACKSHEAR","PIERCE|ALABAHA",0.091352,0.08166,-0.009692
"DEKALB|DORAVILLE NORTH (DOR)","DEKALB|OAKCLIFF ELEM",0.008271,0.017935,0.009664
"SPALDING|16","SPALDING|16",0.989835,0.99942,0.009585
"COLUMBIA|WOODLAWN BAPT CHURCH","COLUMBIA|WOODLAWN BAPT CHURCH",0.990518,1,0.009482
"DEKALB|FERNBANK ELEM","DEKALB|FERNBANK ELEM",0.979022,0.98847,0.009448
"FULTON|UC02C","FULTON|UC02D",0.949012,0.958438,0.009426
"FULTON|EP04B","FULTON|EP04B",0.990623,1,0.009377
"DEKALB|MILLER GROVE HIGH","DEKALB|MILLER GROVE HIGH",0.990628,1,0.009372
"EFFINGHAM|2C","EFFINGHAM|4B",0.387061,0.377695,-0.009366
"FULTON|AP05","FULTON|AP09B",0.002554,0.011907,0.009353
"FULTON|AP05","FULTON|AP05",0.997437,0.988093,-0.009344
"RICHMOND|503","RICHMOND|505",0.428203,0.437446,0.009243
"COBB|KENNESAW 2A","COBB|KENNESAW 2A",0.988983,0.998206,0.009223
"HENRY|LIGHTHOUSE","CLAYTON|MORROW 10",0.008519,0.01773,0.009211
"CLARKE|5C","CLARKE|3A",0.051128,0.041918,-0.00921
"COBB|SMYRNA 7A","COBB|NICKAJACK 01",0.009777,0.000613,-0.009164
"LIBERTY|LYMAN HALL SCHOOL","LIBERTY|MEMORIAL DRIVE EAST",0.011273,0.002143,-0.00913
"LIBERTY|LYMAN HALL SCHOOL","LIBERTY|LYMAN HALL SCHOOL",0.988727,0.997857,0.00913
"HENRY|LIGHTHOUSE","HENRY|LIGHTHOUSE",0.991384,0.98227,-0.009114
"CLARKE|7C","CLARKE|3A",0.004239,0.013318,0.009079
"SPALDING|16","SPALDING|21",0.009648,0.00058,-0.009068
"GLYNN|COLLEGE PLACE","GLYNN|CPM",0.987808,0.996753,0.008945
"COWETA|THOMAS CROSSROADS","COWETA|THOMAS CROSSROADS",0.991171,1,0.008829
"RICHMOND|807","RICHMOND|807",0.983372,0.992155,0.008783
"RICHMOND|807","RICHMOND|803",0.016627,0.007845,-0.008782
"PAULDING|DIANNE WRIGHT INNOVATION CENTER","PAULDING|SOUTH PAULDING MIDDLE SCHOOL",0.633966,0.625239,-0.008727
"PAULDING|DIANNE WRIGHT INNOVATION CENTER","PAULDING|DIANNE WRIGHT INNOVATION CENTER",0.366034,0.374761,0.008727
"COBB|SMYRNA 3A","COBB|DOBBINS 01",0.011654,0.002937,-0.008717
"DEKALB|GLENNWOOD (DEC)","DEKALB|AVONDALE HIGH",0.007541,0.016252,0.008711
"CHEROKEE|TOONIGH","CHEROKEE|TOONIGH",0.991333,1,0.008667
"FORSYTH|35 JOHNS CREEK","FORSYTH|35 JOHNS CREEK",0.820944,0.829611,0.008667
"DEKALB|PRINCETON ELEM","DEKALB|LITHONIA (LIT)",0.001386,0.010016,0.00863
"DEKALB|SOUTH HAIRSTON","DEKALB|SOUTH HAIRSTON",0.991406,1,0.008594
"DEKALB|PANOLA ROAD","DEKALB|PANOLA ROAD",0.991446,1,0.008554
"DEKALB|LITHONIA (LIT)","DEKALB|LITHONIA (LIT)",0.969153,0.977703,0.00855
"WARE|400","WARE|200B - CITY AUDITORIUM",0.000244,0.008723,0.008479
"WORTH|POULAN","WORTH|SCOOTERVILLE",0.003083,0.011561,0.008478
"LIBERTY|HINESVILLE LODGE 271","LIBERTY|PROGRESSIVE CHURCH",0.973457,0.981919,0.008462
"CLARKE|4A","CLARKE|2C",0.009566,0.001116,-0.00845
"DEKALB|SCOTT","DEKALB|CLAIREMONT WEST (DEC)",0.012753,0.004314,-0.008439
