"to_2024","TRUMP20","BIDEN20","JORGENSON2","PURDUE20","OSSOFF20","HAZEL20","LOEFFLER20","COLLINS20","WARNOCK20","REG20","VOTED20"
"COLUMBIA|COL CTY BOARD OF EDU",1069,570,16,1061,539,37,603,389,304,2374,1672
"COLUMBIA|COL CTY MAIN LIBRARY",1125,615,16,1133,582,28,645,420,351,2636,1783
"COLUMBIA|COLUMBIA CO. FIRE  HDQTR.",512,323,19,511,305,25,309,160,177,1449,860
"COLUMBIA|COLUMBIA COUNTY HEALTH DEPARTMENT",835,984,50,849,928,72,445,302,530,2865,1877
"COLUMBIA|DAMASCUS BAPTIST CHURCH",720,99,5,718,90,13,409,276,54,1064,830
"COLUMBIA|EUBANK/BLANCHARD CTR",693,203,8,688,197,12,392,273,135,1191,905
"COLUMBIA|G A APOSTOLIC CHURCH",902,727,28,897,693,48,479,345,379,2575,1669
"COLUMBIA|GOSPEL WATER BRANCH BAPT. CHURCH",992,641,18,1017,603,20,621,354,342,2157,1667
"COLUMBIA|GRACE BAPTIST CHURCH",3394,1963,96,3472,1828,121,2066,1189,1128,7541,5481
"COLUMBIA|GROVETOWN BRANCH LIBRARY",568,837,25,564,800,45,312,191,464,2446,1450
"COLUMBIA|GROVETOWN DEPT OF PUBLIC SAFETY STATION #2",349,486,22,349,466,32,196,115,234,1443,862
"COLUMBIA|GROVETOWN METHODIST CHURCH",455,788,21,452,750,36,243,157,401,2317,1260
"COLUMBIA|HARLEM BRANCH LIBRARY",1231,421,27,1214,402,48,648,473,232,2484,1680
"COLUMBIA|HARLEM SENIOR CENTER",827,540,24,818,508,46,488,259,305,1977,1389
"COLUMBIA|HARVEST POINTE FELLOWSHIP",1001,376,19,995,349,32,583,358,213,1991,1410
"COLUMBIA|JOURNEY COMM. CHURCH",1493,617,32,1508,574,37,899,549,385,2751,2155
"COLUMBIA|KIOKEE BAPTIST CHURCH",2041,370,26,2030,356,38,1114,806,216,3053,2408
"COLUMBIA|LEWIS METHODIST CHURCH",2177,1401,75,2192,1350,92,1262,779,803,5093,3595
"COLUMBIA|LIBERTY PARK - GROVETOWN",1597,1823,70,1582,1762,117,889,526,932,5953,3510
"COLUMBIA|MACEDONIA CHURCH OF GROVETOWN",185,218,11,188,206,16,99,67,118,636,416
"COLUMBIA|MARTINEZ BAPTIST CHURCH",767,528,28,764,509,36,411,272,299,2149,1340
"COLUMBIA|NEW LIFE CHURCH",421,499,25,429,470,36,225,152,268,1451,949
"COLUMBIA|PARKWAY BAPTIST CHURCH",791,432,20,796,417,24,453,292,242,1731,1262
"COLUMBIA|PARKWAY ELEMENTARY SCHOOL",1533,837,40,1541,809,46,878,566,470,3353,2445
"COLUMBIA|PATRIOTS PARK",967,605,37,991,577,41,567,343,358,2326,1635
"COLUMBIA|SAVANNAH RAPIDS PAVILION",998,380,12,1002,356,15,581,395,212,1665,1352
"COLUMBIA|SECOND MOUNT MORIAH BAPTIST CHURCH",921,204,22,916,181,37,548,304,118,1554,1152
"COLUMBIA|SECOND MT. CARMEL BAPTIST CHURCH",268,284,4,271,280,2,167,85,192,771,560
"COLUMBIA|STEVENS CREEK CHURCH",1563,749,25,1600,699,30,984,581,440,2964,2357
"COLUMBIA|STEVENS CREEK CHURCH - GROVETOWN",409,256,16,419,244,17,240,145,151,983,691
"COLUMBIA|THE FORMER EUCHEE CREEK LIBRARY",1697,1425,82,1703,1354,114,928,617,759,5048,3235
"COLUMBIA|TRINITY BAPTIST CHURCH",1485,574,28,1482,549,44,841,541,317,3052,2104
"COLUMBIA|WESLEY METHODIST CHURCH",1205,534,27,1210,510,37,669,480,298,2397,1780
"COLUMBIA|WEST ACRES BAPTIST CHURCH",1233,570,20,1231,544,31,676,475,347,2709,1847
"COLUMBIA|WESTMINSTER PRESBYTERIAN CHURCH",817,522,26,831,491,31,465,297,265,2117,1359
"COLUMBIA|WOODLAWN BAPT CHURCH",721,274,11,713,263,21,435,265,161,1346,1003
"COOK|CECIL",637,514,15,650,476,31,310,248,262,2049,1176
"COOK|DELLE BEAMGUARD",1249,404,19,1231,402,28,706,440,214,2603,1679
"COOK|ELM PINE",17,260,5,23,242,9,8,8,157,575,282
"COOK|LENOX",702,180,8,691,171,18,381,268,112,1333,892
"COOK|MASSEE",521,119,5,512,114,10,304,174,60,970,646
"COOK|NEW LIFE BAPTIST CH.",761,113,11,752,109,22,436,254,59,1291,890
"COOK|RIVERBEND",799,127,7,783,126,16,445,292,57,1334,934
"COOK|SPARKS",214,342,6,222,323,11,113,78,164,1174,563
"COWETA|CANNONGATE",4608,1642,104,4643,1509,158,2710,1668,1141,8370,6393
"COWETA|CENTRAL",868,1559,44,837,1512,78,447,292,1030,4825,2485
"COWETA|COWETA CENTRAL LIBRARY",1038,327,17,1037,311,27,612,351,224,1798,1388
"COWETA|DRESDEN",525,122,8,517,120,16,255,223,80,897,659
"COWETA|EXPO CENTER",1028,478,26,1047,427,38,564,417,344,2170,1554
"COWETA|GRANTVILLE",1219,524,25,1201,502,48,622,464,355,2754,1781
"COWETA|GREENTOP",1236,802,29,1244,745,60,698,448,511,3098,2084
"COWETA|HARALSON",1465,322,26,1452,304,47,788,545,229,2429,1814
"COWETA|MADRAS",5561,2262,105,5541,2109,198,3212,1980,1569,10327,7962
"COWETA|MORELAND",1768,423,21,1760,389,46,987,686,304,2894,2219
"COWETA|NEWNAN",846,1317,25,849,1264,55,464,314,939,3706,2214
"COWETA|NORTHSIDE",1098,590,33,1108,559,56,632,422,436,2356,1746
"COWETA|PANTHER CREEK",1644,516,25,1612,494,63,925,579,375,3220,2190
"COWETA|PINE ROAD",1285,269,16,1280,245,29,741,464,188,2206,1574
"COWETA|RAYMOND",1524,394,15,1495,376,44,824,582,272,2627,1940
"COWETA|SENOIA",3419,1182,62,3420,1094,108,1983,1209,781,6156,4688
"COWETA|SHARPSBURG",2837,726,53,2802,708,83,1560,1042,521,4815,3640
"COWETA|SMOKEY ROAD",944,764,20,914,743,49,503,334,543,2706,1734
"COWETA|THE NEWNAN CENTRE",8469,6420,227,8497,6090,370,4679,3124,4192,22486,15186
"COWETA|THOMAS CROSSROADS",2921,897,49,2897,845,91,1620,1081,641,5192,3883
"COWETA|TURIN",2755,750,49,2752,720,79,1619,982,529,4581,3585
"COWETA|WELCOME",1834,490,32,1798,480,52,1034,674,370,3363,2356
"COWETA|WESTSIDE",189,343,7,177,336,15,80,81,273,890,544
"COWETA|WHITE OAK",2379,1086,70,2376,1027,97,1344,847,743,4919,3556
"CRAWFORD|DISTRICT 1",807,711,12,795,687,28,414,311,506,2291,1540
"CRAWFORD|DISTRICT 2",638,397,11,626,380,23,331,250,277,1494,1052
"CRAWFORD|DISTRICT 3",989,178,14,968,176,26,513,392,148,1756,1185
"CRAWFORD|DISTRICT 4",1044,157,11,1017,157,27,546,417,118,1778,1217
"CRAWFORD|DISTRICT 5",951,171,12,924,161,31,477,401,123,1665,1135
"CRISP|ARABI",459,112,1,459,104,6,238,195,56,810,576
"CRISP|CONEY",624,88,3,627,81,4,304,292,62,887,721
"CRISP|CORDELE",2488,2649,56,2559,2495,86,1114,1165,1536,9346,5186
"CRISP|JAMESTOWN",832,108,3,838,98,4,393,409,69,1242,956
"CRISP|LISTONIA",584,29,3,571,31,5,281,255,15,842,621
"DADE|DAVIS",1216,108,15,1152,120,44,638,373,42,2130,1348
"DADE|NEW HOME",414,60,6,390,67,11,217,135,17,739,484
"DADE|NEW SALEM",729,198,11,707,194,24,372,268,79,1348,938
"DADE|NORTH DADE",945,283,18,921,271,37,477,320,93,2051,1254
"DADE|SOUTH DADE",533,121,8,505,120,25,234,202,44,1099,663
"DADE|TRENTON",1600,300,29,1561,299,42,808,536,97,3913,1926
"DADE|WEST BROW",629,191,20,635,182,25,342,229,89,1520,865
"DAWSON|CENTRAL",4098,561,53,4022,512,135,1589,2227,317,6788,4718
"DAWSON|EAST",3818,726,61,3763,672,125,1481,2094,412,6434,4633
"DAWSON|SOUTH",3848,695,59,3789,643,126,1492,2107,394,6465,4627
"DAWSON|WEST",1634,504,24,1643,462,33,698,917,383,2813,2178
"DECATUR|ATTAPULGUS",462,795,9,461,764,18,165,228,272,1883,1273
"DECATUR|BAINBRIDGE-COLISEUM",74,50,1,74,48,2,35,31,18,188,125
"DECATUR|BDGE-FAIRGROUNDS",1009,1099,20,995,1030,64,444,408,402,3496,2142
"DECATUR|BRINSON",492,122,5,472,132,8,232,204,49,882,614
"DECATUR|CLIMAX",558,200,5,559,190,6,216,288,84,1033,763
"DECATUR|KENDRICK",311,97,0,303,100,3,140,136,34,590,304
"DECATUR|KIRBO CENTER",2269,1549,36,2265,1475,55,1085,965,567,5780,3866
"DECATUR|MT. PLEASANT",392,55,1,391,50,2,147,209,24,586,450
"DECATUR|RECOVERY",391,116,1,383,118,5,168,168,44,735,504
"DECATUR|WEST BAINBRIDGE",800,697,11,794,657,27,348,353,244,2406,1502
"DEKALB|ALLGOOD ELEM",201,1719,12,189,1684,39,97,63,1238,2937,1947
"DEKALB|ASHFORD DUNWOODY RD (BHAVN)",996,1489,37,1143,1336,40,712,344,1065,3144,2546
"DEKALB|ASHFORD PARK ELEM (BHAVN)",890,1078,39,1008,949,45,617,288,760,2575,2029
"DEKALB|ASHFORD PARKSIDE (BHAVN)",1056,1731,33,1162,1588,51,681,372,1156,3967,2851
"DEKALB|AUSTIN (DUN)",1104,1081,31,1225,953,29,716,421,797,2657,2233
"DEKALB|AUSTIN DRIVE",97,1280,21,90,1250,41,43,28,937,2648,1408
"DEKALB|AVONDALE (AVO)",544,2074,43,592,1984,60,333,204,1778,3259,2676
"DEKALB|AVONDALE HIGH",263,2071,35,278,2021,46,172,91,1717,3163,2375
"DEKALB|BETHUNE MIDDLE",138,2699,17,128,2639,38,49,50,2027,4970,2867
"DEKALB|BOULDERCREST ROAD",57,1297,8,55,1277,15,17,21,994,2080,1360
"DEKALB|BOULEVARD (ATL)",256,3335,44,307,3238,62,179,103,2833,4884,3648
"DEKALB|BRIAR VISTA ELEM",448,1789,33,491,1709,46,276,179,1342,3287,2268
"DEKALB|BRIARCLIFF",742,1570,30,821,1456,49,475,258,1153,3343,2361
"DEKALB|BRIARLAKE ELEM",455,950,23,514,874,32,297,162,785,1738,1437
"DEKALB|BRIARWOOD (BHAVN)",615,1159,30,688,1070,38,440,172,769,2624,1818
"DEKALB|BROCKETT (TUC)",553,1338,29,548,1287,51,297,202,944,2795,1928
"DEKALB|BROCKETT ELEM (TUC)",565,1422,29,583,1377,43,313,215,1037,2959,2038
"DEKALB|BROOKHAVEN (BHAVN)",1077,1580,48,1208,1438,56,726,378,1085,3640,2722
"DEKALB|BROWNS MILL ELEM",107,2660,17,98,2611,44,51,23,2006,3914,2798
"DEKALB|BURGESS ELEM (ATL)",173,2343,23,185,2289,48,103,55,1939,3534,2548
"DEKALB|CANBY LANE ELEM",63,1172,14,54,1152,30,35,12,882,2011,1251
"DEKALB|CANDLER",137,1850,21,130,1813,45,78,29,1380,3710,2020
"DEKALB|CANDLER PARK (ATL)",301,3118,39,359,3025,49,212,116,2720,4263,3469
"DEKALB|CANDLER-MURPHEY CANDLER ELEM",181,2321,17,159,2282,52,84,61,1664,3838,2533
"DEKALB|CEDAR GROVE ELEM",96,2537,34,86,2524,49,29,21,1902,4195,2683
"DEKALB|CEDAR GROVE MIDDLE",54,941,5,48,921,26,18,6,687,2076,1006
"DEKALB|CEDAR GROVE SOUTH",105,2581,29,105,2529,53,50,29,1903,4063,2730
"DEKALB|CHAMBLEE (CHA)",497,1127,33,528,1063,52,310,168,702,2364,1659
"DEKALB|CHAMBLEE 2 (CHA)",809,1609,36,906,1484,56,517,290,1096,3234,2478
"DEKALB|CHAPEL HILL ELEM",79,2161,20,75,2122,46,33,21,1617,3432,2287
"DEKALB|CHESNUT ELEM (DUN)",415,1247,16,432,1208,32,247,135,791,2501,1681
"DEKALB|CLAIREMONT EAST (DEC)",329,2346,36,423,2242,35,239,137,1975,3422,2722
"DEKALB|CLAIREMONT WEST (DEC)",365,2410,28,428,2323,46,240,151,2022,3481,2823
"DEKALB|CLAIRMONT ROAD",446,1879,20,487,1806,26,276,167,1458,3443,2352
"DEKALB|CLARKSTON (CLA)",180,1608,23,164,1586,46,66,46,923,3870,1833
"DEKALB|CLARKSTON COMMUNITY CENTER (CLA)",249,1498,19,239,1457,51,105,70,979,3229,1776
"DEKALB|CLIFTON",47,973,7,46,948,16,26,12,738,1729,1020
"DEKALB|COAN RECREATION CENTER (ATL)",236,2681,47,271,2612,68,153,85,2079,4470,2994
"DEKALB|COLUMBIA DRIVE",61,1280,10,58,1247,26,28,17,979,2608,1362
"DEKALB|COLUMBIA ELEM",27,707,7,27,685,7,14,6,527,1863,744
"DEKALB|COLUMBIA MIDDLE",60,1168,5,42,1146,21,15,11,849,2392,1229
"DEKALB|CORALWOOD",699,1961,39,779,1856,45,411,296,1649,3305,2721
"DEKALB|COVINGTON",136,1088,24,145,1073,28,79,50,782,2354,1258
"DEKALB|COVINGTON HWY",13,224,4,15,214,8,7,2,160,1098,241
"DEKALB|CROSS KEYS HIGH (BHAVN)",528,1289,43,583,1217,45,342,173,849,2811,1866
"DEKALB|CROSSROADS",91,1738,17,79,1710,38,47,22,1310,2963,1854
"DEKALB|DECATUR (DEC)",137,1476,12,164,1434,27,103,44,1258,2015,1611
"DEKALB|DORAVILLE NORTH (DOR)",492,1444,26,472,1416,51,230,169,765,3325,1970
"DEKALB|DORAVILLE SOUTH (DOR)",241,590,12,237,576,24,126,78,363,1322,851
"DEKALB|DRESDEN ELEM (CHA)",892,2547,52,925,2435,92,520,301,1551,5612,3507
"DEKALB|DRUID HILLS HIGH",282,1419,18,334,1351,27,179,119,1144,3171,1729
"DEKALB|DUNAIRE ELEM",178,1213,11,166,1182,37,78,54,879,2330,1415
"DEKALB|DUNWOODY (DUN)",707,1501,31,777,1404,45,419,281,958,3321,2254
"DEKALB|DUNWOODY 2 (DUN)",794,936,27,900,829,28,500,314,676,2124,1778
"DEKALB|DUNWOODY LIBRARY (DUN)",1080,1142,26,1225,977,42,705,432,809,2702,2269
"DEKALB|EAST LAKE (ATL)",263,2768,54,296,2698,76,152,97,2220,4488,3116
"DEKALB|EMBRY HILLS",380,803,23,406,765,28,216,143,566,1573,1209
"DEKALB|EMORY ROAD",186,1311,7,205,1256,19,126,62,934,2717,1518
"DEKALB|EMORY SOUTH",415,1937,40,483,1851,46,282,163,1519,3383,2415
"DEKALB|EVANSDALE ELEM",751,1704,40,802,1639,46,463,275,1192,3585,2522
"DEKALB|FAIRINGTON ELEM",103,2699,20,88,2652,57,41,18,1740,5715,2843
"DEKALB|FERNBANK ELEM",345,1596,27,419,1518,16,230,142,1410,2341,1971
"DEKALB|FLAKES MILL",71,1299,11,55,1278,18,24,20,959,2153,1391
"DEKALB|FLAT ROCK ELEM",95,2110,15,83,2090,37,31,26,1547,3288,2238
"DEKALB|FLAT SHOALS",53,1229,8,38,1205,32,17,6,940,2608,1299
"DEKALB|FLAT SHOALS ELEM",46,1304,9,48,1265,24,22,11,966,2501,1369
"DEKALB|FLAT SHOALS LIBRARY",55,1391,16,43,1366,32,18,11,1030,2874,1470
"DEKALB|FLAT SHOALS PARKWAY",77,2283,20,77,2244,35,38,34,1744,3522,2389
"DEKALB|FREEDOM MIDDLE",193,1683,13,182,1653,36,88,52,1191,3345,1893
"DEKALB|GEORGETOWN SQ (DUN)",888,1928,45,944,1849,49,534,308,1196,4546,2881
"DEKALB|GLENHAVEN",123,999,12,113,993,22,55,41,716,1934,1149
"DEKALB|GLENNWOOD (DEC)",229,1778,28,243,1726,43,126,97,1449,2875,2051
"DEKALB|GLENWOOD ROAD",101,1122,14,91,1106,25,51,23,808,2397,1237
"DEKALB|GRESHAM ROAD",117,2219,28,106,2172,53,59,24,1624,3824,2370
"DEKALB|HAMBRICK ELEM",370,1924,22,319,1925,44,134,104,1300,3884,2323
"DEKALB|HARRIS-MARGARET HARRIS ED",173,894,15,191,857,29,116,74,598,1634,1087
"DEKALB|HAWTHORNE ELEM",578,1883,37,620,1808,56,352,206,1309,3843,2513
"DEKALB|HENDERSON MILL",687,1671,41,776,1541,59,410,284,1148,3294,2409
"DEKALB|HUGH HOWELL",516,909,27,526,872,29,295,202,718,1822,1456
"DEKALB|HUNTLEY HILLS ELEM (CHA)",593,1812,49,623,1742,74,389,183,1173,3726,2475
"DEKALB|IDLEWOOD ELEM (TUC)",334,1311,13,330,1286,23,164,113,882,2617,1672
"DEKALB|INDIAN CREEK",213,993,21,202,981,33,82,58,627,2450,1242
"DEKALB|JOHNSON ESTATES (ATL)",289,1220,24,373,1123,20,229,101,997,1885,1539
"DEKALB|JOLLY ELEM",437,1864,24,402,1826,54,167,145,1189,4146,2332
"DEKALB|KELLEY CHAPEL ROAD",41,897,5,34,894,9,17,10,729,1361,957
"DEKALB|KELLEY LAKE ELEM",77,1606,17,83,1556,42,27,32,1238,3124,1701
"DEKALB|KINGSLEY ELEM (DUN)",1067,1043,26,1164,937,27,694,386,756,2591,2153
"DEKALB|KITTREDGE ELEM (BHAVN)",735,1082,32,839,963,45,513,263,766,2258,1864
"DEKALB|KNOLLWOOD",107,1404,15,103,1376,34,60,29,1109,2676,1536
"DEKALB|LAKESIDE HIGH",848,1859,51,955,1737,57,595,310,1463,3533,2785
"DEKALB|LAVISTA",511,1618,26,554,1537,47,298,175,1087,3512,2166
"DEKALB|LAVISTA ROAD",398,1182,20,435,1133,29,268,131,939,2261,1621
"DEKALB|LIN-MARY LIN ELEM (ATL)",317,2128,34,386,2051,37,212,133,1770,3278,2493
"DEKALB|LITHONIA (LIT)",72,811,15,70,797,24,29,25,514,1742,904
"DEKALB|LITHONIA HIGH",80,1955,25,58,1918,51,23,20,1344,3710,2072
"DEKALB|LIVSEY ELEM",387,713,16,422,677,20,247,142,533,1400,1119
"DEKALB|MARBUT ELEM",81,2377,21,72,2333,59,25,15,1613,4397,2489
"DEKALB|MATHIS-BOB MATHIS ELEM",90,1852,11,91,1828,24,34,29,1502,2840,1968
"DEKALB|MCLENDON",422,2020,43,422,1970,72,216,148,1525,3875,2506
"DEKALB|MCNAIR",80,1609,20,88,1575,37,41,27,1230,2833,1727
"DEKALB|MCNAIR ACADEMY",52,1195,14,53,1171,25,24,19,976,1945,1270
"DEKALB|MCNAIR HIGH",171,2771,35,174,2708,54,92,43,2173,4473,2990
"DEKALB|MCWILLIAMS",63,1683,14,55,1655,24,22,10,1309,2617,1765
"DEKALB|MEADOWVIEW",101,1945,22,85,1918,47,47,21,1519,3600,2087
"DEKALB|MEDLOCK",315,1504,26,354,1433,43,189,116,1256,2427,1858
"DEKALB|MEMORIAL SOUTH",154,1364,10,148,1346,24,57,43,799,3365,1535
"DEKALB|METROPOLITAN (ATL)",161,2306,43,181,2256,60,104,50,1852,3552,2521
"DEKALB|MIDVALE ELEM",965,1337,31,1016,1261,44,600,349,984,2867,2362
"DEKALB|MIDVALE ROAD",160,803,12,176,778,19,90,66,535,1491,983
"DEKALB|MIDWAY",141,1578,26,132,1548,38,72,41,1200,3333,1748
"DEKALB|MILLER GROVE",97,2438,17,87,2396,44,33,22,1625,4945,2559
"DEKALB|MILLER GROVE HIGH",69,1684,19,60,1651,42,29,12,1146,3598,1787
"DEKALB|MILLER GROVE ROAD",75,1406,11,64,1385,24,29,26,1070,2219,1498
"DEKALB|MILLER-ELDRIDGE L MILLER ELEM",143,1928,18,135,1900,39,51,51,1417,3566,2105
"DEKALB|MONTCLAIR ELEM",168,1066,13,174,1040,20,98,56,629,2439,1249
"DEKALB|MONTGOMERY ELEM  (BHAVN)",783,1257,35,893,1119,46,517,285,888,2572,2091
"DEKALB|MONTREAL",440,1693,24,463,1629,49,240,154,1177,3217,2165
"DEKALB|MOUNT VERNON EAST (DUN)",1108,1124,33,1215,1001,44,699,417,826,2767,2289
"DEKALB|MOUNT VERNON WEST (DUN)",795,1076,35,893,960,39,515,296,775,2391,1921
"DEKALB|NARVIE J HARRIS ELEM",91,2532,26,70,2526,35,28,10,1819,4119,2673
"DEKALB|NORTH DECATUR",186,1212,16,199,1157,33,120,51,797,2301,1413
"DEKALB|NORTH HAIRSTON",158,1242,13,148,1216,27,71,51,845,2421,1416
"DEKALB|NORTH PEACHTREE (DUN)",350,868,22,366,836,32,205,120,581,2053,1241
"DEKALB|NORTHLAKE",323,909,28,369,861,25,186,131,718,1578,1273
"DEKALB|OAK GROVE ELEM",516,1317,24,582,1221,34,348,191,1015,2314,1863
"DEKALB|OAK VIEW ELEM",88,2850,15,81,2789,59,29,20,2042,5179,2967
"DEKALB|OAKCLIFF ELEM",358,869,12,336,865,19,169,112,432,2093,1243
"DEKALB|OAKHURST (DEC)",135,1908,34,186,1835,40,92,65,1608,2597,2109
"DEKALB|PANOLA",62,928,7,59,914,11,31,18,698,1626,1002
"DEKALB|PANOLA ROAD",52,1776,11,54,1731,28,19,13,1259,2969,1848
"DEKALB|PANOLA WAY ELEM",50,1087,15,52,1066,23,21,16,775,2286,1159
"DEKALB|PEACHCREST",121,1218,17,111,1186,39,68,32,923,2567,1369
"DEKALB|PEACHTREE MIDDLE (DUN)",653,1803,25,641,1758,66,358,226,1129,3803,2505
"DEKALB|PINE LAKE (PIN)",47,409,4,42,409,11,29,12,346,621,466
"DEKALB|PINEY GROVE",56,933,10,53,914,19,30,20,689,1857,1008
"DEKALB|PLEASANTDALE ROAD",397,2076,42,387,2044,69,201,133,1193,4856,2540
"DEKALB|PONCE DE LEON (DEC)",271,2589,24,298,2474,36,154,103,1931,3838,2903
"DEKALB|PRINCETON ELEM",73,1466,5,60,1450,26,28,25,1045,2484,1555
"DEKALB|RAINBOW ELEM",120,2333,10,105,2299,32,55,27,1824,3911,2482
"DEKALB|REDAN ELEM",83,1942,9,69,1916,32,31,14,1398,3103,2040
"DEKALB|REDAN MIDDLE",86,1535,17,84,1498,32,35,33,1140,2565,1652
"DEKALB|REDAN ROAD",93,1620,18,73,1604,34,33,21,1196,3031,1747
"DEKALB|REDAN-TROTTI LIBRARY",89,2297,25,82,2246,48,31,21,1654,4102,2418
"DEKALB|REHOBOTH",410,994,21,434,939,42,231,159,810,1816,1427
"DEKALB|ROCK CHAPEL ELEM",92,1809,13,66,1802,31,28,24,1224,2961,1919
"DEKALB|ROCK CHAPEL ROAD",232,2645,12,216,2611,46,121,67,1846,4302,2895
"DEKALB|ROCKBRIDGE ELEM",168,1757,13,154,1729,43,81,45,1150,3886,1951
"DEKALB|ROCKBRIDGE ROAD",144,2719,18,127,2695,42,54,43,2062,4064,2897
"DEKALB|ROWLAND ELEM",138,1782,20,123,1744,51,61,38,1267,3962,1948
"DEKALB|ROWLAND ROAD",112,1179,8,100,1160,29,48,39,853,2148,1304
"DEKALB|SAGAMORE HILLS ELEM",710,1801,35,824,1657,39,471,303,1471,3013,2563
"DEKALB|SALEM MIDDLE",94,2421,21,85,2402,40,37,31,1851,3609,2547
"DEKALB|SCOTT",316,1802,36,353,1727,48,210,108,1443,3031,2164
"DEKALB|SHADOW ROCK ELEM",157,2870,16,125,2851,40,58,39,2172,4507,3070
"DEKALB|SHAMROCK",299,1029,10,312,986,26,169,116,854,1695,1348
"DEKALB|SHAW-ROBERT SHAW ELEM",145,1394,19,139,1349,45,74,37,1062,2548,1565
"DEKALB|SILVER LAKE (BHAVN)",1558,2225,54,1747,1982,81,1032,526,1465,5560,3866
"DEKALB|SKYLAND (BHAVN)",650,990,29,731,907,35,429,226,658,2214,1690
"DEKALB|SMOKE RISE",666,1046,22,666,1022,35,373,262,830,2178,1743
"DEKALB|SNAPFINGER ELEM",62,1257,10,47,1240,25,28,13,1009,1918,1339
"DEKALB|SNAPFINGER ROAD",116,3496,16,112,3448,49,44,34,2615,4968,3648
"DEKALB|SNAPFINGER ROAD N",69,1395,8,62,1357,37,31,20,1075,2786,1492
"DEKALB|SNAPFINGER ROAD S",62,1302,13,60,1280,24,33,14,1020,2003,1381
"DEKALB|SOUTH DESHON",95,2156,15,83,2136,32,29,28,1515,3592,2284
"DEKALB|SOUTH HAIRSTON",105,2049,17,96,2010,46,43,28,1452,3911,2188
"DEKALB|STEPHENSON HIGH",159,2220,19,140,2194,44,80,44,1623,3651,2409
"DEKALB|STEPHENSON MIDDLE",154,2431,14,146,2404,35,65,49,1796,3923,2620
"DEKALB|STN MTN MIDDLE",146,1369,22,145,1346,28,59,51,869,3885,1541
"DEKALB|STONE MILL ELEM",124,1325,16,115,1294,35,48,36,844,3558,1468
"DEKALB|STONE MOUNTAIN ELEM",398,1273,11,393,1223,43,219,161,923,2627,1697
"DEKALB|STONE MTN   (STO)",172,752,8,169,729,23,89,55,523,1690,940
"DEKALB|STONE MTN CHAMPION (STO)",177,1444,22,169,1417,41,91,43,1002,3124,1647
"DEKALB|STONECREST LIBRARY (STC)",103,2292,13,93,2246,30,45,19,1512,3933,2412
"DEKALB|STONEVIEW ELEM",72,908,7,65,880,27,29,20,597,2075,987
"DEKALB|TERRY MILL",96,1763,17,82,1744,38,48,26,1362,2878,1890
"DEKALB|TILLY MILL ROAD (DUN)",609,674,15,646,619,31,370,226,495,1613,1312
"DEKALB|TONEY ELEM",43,984,6,39,948,31,26,8,755,1753,1042
"DEKALB|TUCKER",633,1642,24,669,1570,40,393,224,1181,3317,2309
"DEKALB|TUCKER LIBRARY",1027,1840,54,1060,1768,74,623,349,1300,3855,2937
"DEKALB|VALLEY BROOK",152,643,11,158,632,12,86,57,498,1098,805
"DEKALB|WADSWORTH",82,1825,15,70,1781,42,35,16,1422,3337,1787
"DEKALB|WARREN TECH",259,688,12,272,661,28,178,79,474,1507,972
"DEKALB|WESLEY CHAPEL LIBRARY",73,2029,13,71,1996,27,23,22,1617,2994,2123
"DEKALB|WHITE OAK",62,1461,10,47,1442,36,26,12,980,3113,1534
"DEKALB|WINNONA PARK  (DEC)",170,1580,23,205,1525,28,123,61,1355,2238,1781
"DEKALB|WINTERS CHAPEL (DUN)",546,684,19,581,634,28,351,194,497,1574,1258
"DEKALB|WOODRIDGE ELEM",140,2113,19,134,2062,41,61,44,1565,3971,2281
"DEKALB|WOODROW ROAD",125,1833,15,118,1802,40,64,30,1316,3673,1995
"DEKALB|WOODWARD (BHAVN)",501,1624,31,530,1567,45,325,167,1111,3207,2164
"DEKALB|WYNBROOKE ELEM",162,2394,11,143,2363,40,69,47,1819,3608,2579
"DEKALB|YOUNG ROAD",57,1289,16,49,1269,30,19,23,1003,2002,1368
"DODGE|CHAUN",248,58,2,245,56,3,121,98,41,430,307
"DODGE|CLARK",70,3,0,66,4,1,32,34,0,113,74
"DODGE|EDDIN",540,235,1,527,231,10,265,220,175,1073,777
"DODGE|EMPIR",289,29,5,283,27,11,160,108,21,482,325
"DODGE|JAYBI",102,46,0,102,43,2,47,46,36,228,149
"DODGE|JONES",275,45,3,266,47,7,130,124,31,463,322
"DODGE|LEE",1962,1194,25,1974,1088,66,951,846,729,5089,3192
"DODGE|MCCRA",190,39,1,191,37,1,100,82,24,299,230
"DODGE|MILAN",189,41,1,185,43,1,71,102,30,352,233
"DODGE|MITCH",220,55,3,215,52,5,114,86,42,342,279
"DODGE|MULLI",290,75,2,276,72,9,139,127,60,519,369
"DODGE|PLAIN",299,38,2,297,37,1,134,134,31,472,341
"DODGE|PONDT",398,116,2,390,107,5,234,137,79,704,516
"DODGE|RAWLI",480,163,6,486,148,12,250,196,101,962,652
"DODGE|VILUL",133,10,1,132,7,2,61,69,4,177,145
"DODGE|YONKE",158,24,2,158,22,2,88,58,17,269,183
"DOOLY|BYROMVILLE",230,215,3,229,212,6,116,93,143,634,449
"DOOLY|LILLY",174,179,3,174,169,4,77,86,123,579,359
"DOOLY|PINEHURST",282,100,4,286,90,10,140,129,62,492,386
