"to_2024","TRUMP20","BIDEN20","PURDUE20","OSSOFF20","WARNOCK20","REG20","VOTED20"
"DEKALB|CROSSROADS",91,1738,79,1710,1310,2963,1854
"DEKALB|DECATUR (DEC)",137,1480,164,1438,1261,2020,1615
"DEKALB|DORAVILLE NORTH (DOR)",467,1377,448,1350,728,3174,1877
"DEKALB|DORAVILLE SOUTH (DOR)",243,595,239,581,366,1333,858
"DEKALB|DRESDEN ELEM (CHA)",867,2469,897,2361,1496,5458,3402
"DEKALB|DRUID HILLS HIGH",285,1430,338,1361,1154,3198,1743
"DEKALB|DUNAIRE ELEM",178,1215,166,1184,880,2334,1417
"DEKALB|DUNWOODY (DUN)",720,1530,791,1432,977,3390,2298
"DEKALB|DUNWOODY 2 (DUN)",794,936,900,829,676,2124,1778
"DEKALB|DUNWOODY LIBRARY (DUN)",1071,1129,1214,965,800,2672,2246
"DEKALB|EAST LAKE (ATL)",258,2699,292,2630,2167,4365,3041
"DEKALB|EMBRY HILLS",386,816,413,778,575,1598,1228
"DEKALB|EMORY ROAD",150,1211,166,1160,854,2527,1379
"DEKALB|EMORY SOUTH",401,1867,466,1785,1463,3268,2327
"DEKALB|EVANSDALE ELEM",759,1723,811,1658,1206,3624,2551
"DEKALB|FAIRINGTON ELEM",103,2692,88,2645,1734,5705,2835
"DEKALB|FERNBANK ELEM",343,1568,416,1490,1386,2299,1940
"DEKALB|FLAKES MILL",71,1292,55,1271,954,2143,1384
"DEKALB|FLAT ROCK ELEM",95,2098,83,2078,1538,3270,2225
"DEKALB|FLAT SHOALS",56,1300,40,1275,994,2759,1374
"DEKALB|FLAT SHOALS ELEM",45,1276,47,1238,945,2448,1339
"DEKALB|FLAT SHOALS LIBRARY",55,1391,43,1366,1030,2874,1470
"DEKALB|FLAT SHOALS PARKWAY",77,2283,77,2244,1744,3522,2389
"DEKALB|FREEDOM MIDDLE",193,1683,182,1653,1191,3345,1893
"DEKALB|GEORGETOWN SQ (DUN)",878,1906,933,1827,1182,4492,2847
"DEKALB|GLENHAVEN",123,999,113,993,716,1934,1149
"DEKALB|GLENNWOOD (DEC)",239,1864,254,1811,1524,3000,2149
"DEKALB|GLENWOOD ROAD",101,1122,91,1106,808,2397,1237
"DEKALB|GRESHAM ROAD",115,2181,104,2135,1595,3754,2329
"DEKALB|HAMBRICK ELEM",374,1947,323,1948,1315,3930,2351
"DEKALB|HARRIS-MARGARET HARRIS ED",206,1021,227,979,684,1876,1250
"DEKALB|HAWTHORNE ELEM",530,1726,569,1658,1200,3524,2304
"DEKALB|HENDERSON MILL",687,1671,776,1541,1148,3294,2409
"DEKALB|HUGH HOWELL",516,910,526,873,720,1819,1457
"DEKALB|HUNTLEY HILLS ELEM (CHA)",595,1819,625,1748,1177,3740,2484
"DEKALB|IDLEWOOD ELEM (TUC)",332,1307,328,1282,879,2606,1666
"DEKALB|INDIAN CREEK",214,1001,203,988,632,2470,1251
"DEKALB|JOHNSON ESTATES (ATL)",304,1286,391,1185,1049,1993,1621
"DEKALB|JOLLY ELEM",432,1800,398,1763,1154,3989,2262
"DEKALB|KELLEY CHAPEL ROAD",41,897,34,894,729,1361,957
"DEKALB|KELLEY LAKE ELEM",78,1627,84,1576,1254,3165,1723
"DEKALB|KINGSLEY ELEM (DUN)",1067,1043,1164,937,756,2591,2153
"DEKALB|KITTREDGE ELEM (BHAVN)",734,1079,837,960,764,2252,1860
"DEKALB|KNOLLWOOD",105,1387,101,1359,1095,2649,1517
"DEKALB|LAKESIDE HIGH",914,2074,1025,1943,1612,3972,3071
"DEKALB|LAVISTA",544,1725,589,1640,1160,3729,2309
"DEKALB|LAVISTA ROAD",433,1282,473,1230,1019,2455,1760
"DEKALB|LIN-MARY LIN ELEM (ATL)",321,2161,391,2083,1798,3325,2529
"DEKALB|LITHONIA (LIT)",73,824,71,809,523,1764,918
"DEKALB|LITHONIA HIGH",80,1955,58,1918,1344,3710,2072
"DEKALB|LIVSEY ELEM",375,690,409,655,516,1353,1083
"DEKALB|MARBUT ELEM",81,2377,72,2333,1613,4397,2489
"DEKALB|MATHIS-BOB MATHIS ELEM",90,1852,91,1828,1502,2840,1968
"DEKALB|MCLENDON",436,2108,437,2054,1584,4043,2610
"DEKALB|MCNAIR",80,1613,88,1578,1232,2839,1730
"DEKALB|MCNAIR ACADEMY",54,1202,55,1178,982,1957,1279
"DEKALB|MCNAIR HIGH",169,2752,173,2689,2157,4444,2969
"DEKALB|MCWILLIAMS",63,1673,55,1645,1303,2596,1755
"DEKALB|MEADOWVIEW",102,1959,86,1931,1530,3625,2102
"DEKALB|MEDLOCK",308,1471,346,1401,1230,2368,1817
"DEKALB|MEMORIAL SOUTH",150,1346,145,1328,787,3328,1513
"DEKALB|METROPOLITAN (ATL)",161,2304,181,2254,1850,3549,2519
"DEKALB|MIDVALE ELEM",967,1340,1018,1264,987,2874,2368
"DEKALB|MIDVALE ROAD",210,1060,231,1028,706,1968,1296
"DEKALB|MIDWAY",163,1663,157,1629,1273,3467,1858
"DEKALB|MILLER GROVE",96,2424,86,2383,1615,4915,2544
"DEKALB|MILLER GROVE HIGH",70,1700,61,1666,1157,3632,1804
"DEKALB|MILLER GROVE ROAD",75,1404,64,1383,1069,2214,1496
"DEKALB|MILLER-ELDRIDGE L MILLER ELEM",143,1928,135,1900,1417,3566,2105
"DEKALB|MONTCLAIR ELEM",168,1067,174,1041,630,2441,1250
"DEKALB|MONTGOMERY ELEM  (BHAVN)",783,1256,893,1119,888,2571,2090
"DEKALB|MONTREAL",376,1462,393,1408,1011,2786,1864
"DEKALB|MOUNT VERNON EAST (DUN)",1108,1124,1215,1001,826,2767,2289
"DEKALB|MOUNT VERNON WEST (DUN)",802,1084,901,967,781,2408,1936
"DEKALB|NARVIE J HARRIS ELEM",91,2532,70,2526,1818,4119,2673
"DEKALB|NORTH DECATUR",179,1168,192,1115,765,2224,1362
"DEKALB|NORTH HAIRSTON",158,1242,148,1216,845,2421,1416
"DEKALB|NORTH PEACHTREE (DUN)",348,863,365,831,579,2040,1234
"DEKALB|NORTHLAKE",323,909,369,861,718,1578,1273
"DEKALB|OAK GROVE ELEM",523,1337,591,1239,1030,2349,1891
"DEKALB|OAK VIEW ELEM",88,2854,81,2793,2045,5186,2971
"DEKALB|OAKCLIFF ELEM",379,922,356,917,456,2221,1318
"DEKALB|OAKHURST (DEC)",134,1904,185,1831,1604,2591,2104
"DEKALB|PANOLA",62,928,59,914,698,1627,1002
"DEKALB|PANOLA ROAD",52,1791,54,1746,1270,2995,1864
"DEKALB|PANOLA WAY ELEM",51,1114,53,1092,794,2342,1187
"DEKALB|PEACHCREST",121,1218,111,1186,923,2567,1369
"DEKALB|PEACHTREE MIDDLE (DUN)",653,1803,641,1758,1129,3803,2505
"DEKALB|PINE LAKE (PIN)",49,425,44,425,362,641,485
"DEKALB|PINEY GROVE",58,968,55,949,713,1940,1046
"DEKALB|PLEASANTDALE ROAD",394,2068,384,2036,1189,4837,2529
"DEKALB|PONCE DE LEON (DEC)",269,2578,297,2464,1923,3821,2890
"DEKALB|PRINCETON ELEM",72,1454,59,1438,1037,2465,1542
"DEKALB|RAINBOW ELEM",118,2302,104,2268,1800,3860,2449
"DEKALB|REDAN ELEM",83,1942,69,1916,1398,3103,2040
"DEKALB|REDAN MIDDLE",86,1535,84,1498,1140,2564,1652
"DEKALB|REDAN ROAD",93,1620,73,1604,1196,3031,1747
"DEKALB|REDAN-TROTTI LIBRARY",89,2296,82,2245,1653,4100,2417
"DEKALB|REHOBOTH",423,1025,448,969,836,1874,1473
"DEKALB|ROCK CHAPEL ELEM",92,1819,66,1812,1231,2977,1929
"DEKALB|ROCK CHAPEL ROAD",231,2640,216,2606,1843,4294,2891
"DEKALB|ROCKBRIDGE ELEM",165,1745,151,1716,1137,3875,1935
"DEKALB|ROCKBRIDGE ROAD",144,2715,127,2691,2059,4058,2893
"DEKALB|ROWLAND ELEM",138,1780,123,1742,1266,3958,1946
"DEKALB|ROWLAND ROAD",112,1182,100,1163,855,2153,1307
"DEKALB|SAGAMORE HILLS ELEM",710,1801,824,1657,1471,3013,2563
"DEKALB|SALEM MIDDLE",95,2436,85,2417,1862,3630,2562
"DEKALB|SCOTT",311,1772,347,1699,1418,2981,2129
"DEKALB|SHADOW ROCK ELEM",156,2853,124,2835,2160,4475,3052
"DEKALB|SHAMROCK",299,1029,312,986,854,1695,1348
"DEKALB|SHAW-ROBERT SHAW ELEM",154,1488,148,1440,1134,2720,1671
"DEKALB|SILVER LAKE (BHAVN)",1522,2173,1707,1935,1429,5441,3777
"DEKALB|SKYLAND (BHAVN)",650,990,731,907,658,2214,1690
"DEKALB|SMOKE RISE",672,1058,672,1033,840,2200,1761
"DEKALB|SNAPFINGER ELEM",63,1269,47,1252,1019,1936,1352
"DEKALB|SNAPFINGER ROAD",116,3499,112,3451,2618,4972,3651
"DEKALB|SNAPFINGER ROAD N",69,1395,62,1357,1075,2786,1492
"DEKALB|SNAPFINGER ROAD S",62,1300,60,1278,1018,2000,1379
"DEKALB|SOUTH DESHON",95,2156,83,2136,1515,3592,2284
"DEKALB|SOUTH HAIRSTON",106,2064,97,2025,1463,3940,2204
"DEKALB|STEPHENSON HIGH",159,2219,140,2193,1622,3649,2408
"DEKALB|STEPHENSON MIDDLE",154,2431,146,2404,1796,3923,2620
"DEKALB|STN MTN MIDDLE",131,1208,131,1189,767,3450,1363
"DEKALB|STONE MILL ELEM",134,1458,124,1424,926,3941,1612
"DEKALB|STONE MOUNTAIN ELEM",390,1236,385,1187,897,2543,1651
"DEKALB|STONE MTN   (STO)",182,794,179,770,552,1784,994
"DEKALB|STONE MTN CHAMPION (STO)",178,1454,170,1427,1010,3135,1658
"DEKALB|STONECREST LIBRARY (STC)",102,2285,92,2240,1508,3917,2405
"DEKALB|STONEVIEW ELEM",72,918,65,890,604,2099,998
"DEKALB|TERRY MILL",99,1808,84,1788,1397,2952,1939
"DEKALB|TILLY MILL ROAD (DUN)",609,674,646,619,495,1613,1312
"DEKALB|TONEY ELEM",43,984,39,948,755,1753,1042
"DEKALB|TUCKER",609,1521,643,1453,1102,3091,2162
"DEKALB|TUCKER LIBRARY",1047,1873,1081,1799,1325,3921,2991
"DEKALB|VALLEY BROOK",152,643,158,632,498,1098,805
"DEKALB|WADSWORTH",82,1825,70,1781,1422,3337,1787
"DEKALB|WARREN TECH",248,665,261,638,458,1457,937
"DEKALB|WESLEY CHAPEL LIBRARY",73,2029,71,1996,1617,2993,2123
"DEKALB|WHITE OAK",62,1461,47,1442,980,3113,1534
"DEKALB|WINNONA PARK  (DEC)",161,1503,195,1450,1292,2120,1694
"DEKALB|WINTERS CHAPEL (DUN)",532,652,568,603,478,1492,1212
"DEKALB|WOODRIDGE ELEM",140,2113,134,2062,1565,3971,2281
"DEKALB|WOODROW ROAD",124,1805,117,1775,1297,3616,1965
"DEKALB|WOODWARD (BHAVN)",473,1484,501,1431,1012,2956,1994
"DEKALB|WYNBROOKE ELEM",162,2394,143,2363,1819,3608,2579
"DEKALB|YOUNG ROAD",57,1289,49,1269,1003,2002,1368
"DODGE|CHAUN",248,58,245,56,41,430,307
"DODGE|CLARK",70,3,66,4,0,113,74
"DODGE|EDDIN",540,235,527,231,175,1073,777
"DODGE|EMPIR",289,29,283,27,21,482,325
"DODGE|JAYBI",102,46,102,43,36,228,149
"DODGE|JONES",275,45,266,47,31,463,322
"DODGE|LEE",1962,1194,1974,1088,729,5089,3192
"DODGE|MCCRA",190,39,191,37,24,299,230
"DODGE|MILAN",189,41,185,43,30,352,233
"DODGE|MITCH",220,55,215,52,42,342,279
"DODGE|MULLI",290,75,276,72,60,519,369
"DODGE|PLAIN",299,38,297,37,31,472,341
"DODGE|PONDT",398,116,390,107,79,704,516
"DODGE|RAWLI",480,163,486,148,101,962,652
"DODGE|VILUL",133,10,132,7,4,177,145
"DODGE|YONKE",158,24,158,22,17,269,183
"DOOLY|BYROMVILLE",230,215,229,212,143,634,449
"DOOLY|LILLY",174,179,174,169,123,579,359
"DOOLY|PINEHURST",282,100,286,90,62,492,386
"DOOLY|UNADILLA",547,532,542,514,324,1678,1090
"DOOLY|VIENNA",926,885,927,841,536,2849,1833
"DOUGHERTY|1ST MOUNT OLIVE",21,623,30,605,435,1855,669
"DOUGHERTY|ALBANY HIGH SCHOOL",929,1288,943,1221,847,5022,2253
"DOUGHERTY|ALBANY MIDDLE SCHOOL",63,871,74,840,600,2098,945
"DOUGHERTY|ALICE COACHMAN ELEMENTARY",16,494,18,484,361,786,520
"DOUGHERTY|ASU EAST CAMPUS-LOVETT HALL",12,392,19,378,116,1345,405
"DOUGHERTY|ASU WEST CAMPUS",502,2043,525,1983,1379,4659,2578
"DOUGHERTY|BILL MILLER COMMUNITY CENTER",117,989,114,965,686,2628,1129
"DOUGHERTY|CHRIST METHODIST CHURCH",914,583,924,559,433,1981,1514
"DOUGHERTY|COVENANT CHURCH",655,759,659,736,510,2625,1441
"DOUGHERTY|GREENBRIAR CHURCH",1390,1527,1406,1474,1122,4156,2949
"DOUGHERTY|INTERNATIONAL STUDIES ELEMENTARY",185,485,183,469,375,1136,667
"DOUGHERTY|LAMAR REESE ELEMENTARY",44,637,45,621,484,1122,686
"DOUGHERTY|LITMAN CATHEDRAL",32,656,49,628,444,1656,691
"DOUGHERTY|MERRY ACRES MIDDLE SCHOOL",816,775,819,757,529,2712,1621
"DOUGHERTY|MT ZION CENTER",49,1762,68,1709,1237,3944,1831
"DOUGHERTY|PINE BLUFF BAPTIST CHURCH",436,838,430,810,593,2229,1291
"DOUGHERTY|PUTNEY 1ST BAPTIST CHURCH",856,909,847,890,700,2937,1780
"DOUGHERTY|RADIUM MIDDLE SCHOOL",119,290,117,288,219,743,419
"DOUGHERTY|ROBERT H. HARVEY ELEMENTARY SCHOOL",32,1101,47,1061,794,2755,1147
"DOUGHERTY|SECOND MT ZION CHURCH",549,450,532,450,354,1537,1004
"DOUGHERTY|SHERWOOD ELEMENTARY SCHOOL",722,1208,704,1176,819,3645,1932
"DOUGHERTY|SHILOH BAPTIST CHURCH",42,663,53,630,446,1718,706
"DOUGHERTY|TURNER ELEMENTARY",220,1520,241,1458,973,4922,1750
"DOUGHERTY|WESTOVER HIGH SCHOOL",1626,1905,1619,1869,1393,5364,3573
"DOUGHERTY|WESTTOWN ELEMENTARY",103,1805,118,1756,1362,3436,1903
"DOUGLAS|ARBOR STATION",579,1336,570,1307,889,3191,1952
"DOUGLAS|ATLANTA WEST PENTECOSTAL",253,1889,233,1852,1187,4649,2162
"DOUGLAS|BEULAH BAPTIST CHURCH",1131,1197,1104,1167,837,3682,2368
"DOUGLAS|BOUNDARY WATERS",384,2496,370,2472,1756,4412,2940
"DOUGLAS|CHAPEL HILL",767,2098,740,2072,1493,4179,2914
"DOUGLAS|CHAPEL HILL HIGH SCHOOL",1370,3250,1346,3199,2190,6730,4674
"DOUGLAS|CHESTNUT LOG",677,2065,651,2033,1400,4250,2799
"DOUGLAS|DEER LICK",749,1107,739,1066,756,3152,1877
"DOUGLAS|DOG RIVER LIBRARY",2838,1051,2812,1016,768,5119,3953
"DOUGLAS|DORSETT SHOALS",1342,1116,1315,1074,760,4116,2515
"DOUGLAS|ELIZABETH BAPTIST CHURCH",1008,802,1000,783,526,2884,1843
"DOUGLAS|EPHESUS BAPTIST CHUR",2282,754,2264,742,560,4043,3090
"DOUGLAS|FACTORY SHOALS",770,2347,750,2296,1727,4543,3163
"DOUGLAS|FIRST BAPTIST LITHIA SPRINGS",581,679,572,648,468,2133,1303
"DOUGLAS|GOLDEN METHODIST CH",497,2960,470,2877,1978,5934,3500
"DOUGLAS|LITHIA SPRINGS HIGH SCHOOL",674,3331,646,3271,2348,6425,4066
"DOUGLAS|LUTHERAN CHURCH - GS",1056,2009,1058,1940,1442,4370,3114
"DOUGLAS|MIRROR LAKE ELEMENTA",1975,2577,1942,2488,1737,7150,4635
"DOUGLAS|OLD COURTHOUSE",1014,2249,1010,2157,1511,6057,3334
"DOUGLAS|PRAYS MILL GYM",2182,1702,2146,1663,1187,5710,3946
"DOUGLAS|ST JULIANS EPISCOPAL",751,749,733,731,489,2366,1528
"DOUGLAS|ST THERESA'S CATHOLIC CHURCH",729,1143,735,1119,823,2576,1908
"DOUGLAS|STEWART",279,1699,264,1662,1144,3368,2005
"DOUGLAS|TURNER",1040,1466,1020,1436,952,4073,2558
"DOUGLAS|WINSTON",529,743,517,731,530,1999,1300
"EARLY|ARLINGTON",294,369,302,354,212,948,668
"EARLY|BLAKELY",833,1452,897,1309,545,3703,2308
"EARLY|CEDAR SPRINGS",641,191,636,172,68,1172,821
"EARLY|CUBA",535,316,541,299,127,1237,883
"EARLY|URQUHART",419,109,420,98,53,692,539
"ECHOLS|STATENVILLE",1256,167,1232,162,36,2280,1446
"EFFINGHAM|1A",1449,372,1395,369,237,2597,1845
"EFFINGHAM|1B",1425,284,1378,279,181,2566,1735
"EFFINGHAM|1C",1064,266,1039,275,195,2020,1363
"EFFINGHAM|1D",1230,202,1203,196,125,2161,1458
"EFFINGHAM|2A",1203,356,1196,338,229,2210,1604
"EFFINGHAM|2B",730,263,712,259,167,1569,1009
"EFFINGHAM|2C",1296,480,1259,475,297,2731,1806
"EFFINGHAM|2D",1521,539,1483,533,330,2999,2107
"EFFINGHAM|3A",780,171,760,165,110,1376,957
"EFFINGHAM|3B",1010,501,1012,476,324,2174,1544
"EFFINGHAM|3C",728,229,717,224,149,1442,974
"EFFINGHAM|3D",1537,582,1502,574,394,3163,2154
"EFFINGHAM|3E",643,126,626,132,82,1230,791
"EFFINGHAM|4A",1983,610,1957,606,404,4014,2659
"EFFINGHAM|4B",1192,489,1153,487,302,2514,1710
"EFFINGHAM|4C",1246,400,1213,401,265,2602,1678
"EFFINGHAM|5A",1537,446,1503,444,266,3067,2022
"EFFINGHAM|5B",898,445,878,440,278,2153,1363
"EFFINGHAM|5C",1039,591,1017,583,373,2642,1654
"EFFINGHAM|5D",847,369,828,369,234,1807,1250
"ELBERT|CENTERVILLE",604,154,604,141,59,1064,766
"ELBERT|ELBERTON",1326,1263,1329,1202,582,4123,2627
"ELBERT|ELIAM",469,144,476,135,63,771,619
"ELBERT|GAINES",371,55,372,54,22,600,439
"ELBERT|GOSHEN",962,248,954,232,95,1696,1228
"ELBERT|LONGSTREET",347,122,352,109,38,633,477
"ELBERT|MOSS-RUCKERSVILLE",271,83,267,78,33,485,358
"ELBERT|PETERSBURG",247,55,243,48,18,389,299
"ELBERT|PIKE",756,441,741,428,219,1654,1208
"ELBERT|WEBBSBORO",243,77,251,73,23,417,327
"ELBERT|WYCHE",630,237,636,217,85,1130,871
"EMANUEL|ADRIAN",489,74,479,66,44,850,568
"EMANUEL|BLUNDALE",549,29,544,30,19,773,581
"EMANUEL|CANOOCHEE",399,101,397,96,69,709,510
"EMANUEL|CROSS-GREEN",65,117,65,113,90,255,186
"EMANUEL|GARFIELD",294,77,294,75,46,517,377
"EMANUEL|NUNEZ",222,52,222,48,37,409,279
"EMANUEL|OAK PARK",456,34,446,38,27,735,495
"EMANUEL|STILLMORE",270,128,252,125,68,653,403
"EMANUEL|SUMMERTOWN",287,86,285,78,57,538,373
"EMANUEL|SWAINSBORO",2790,1786,2792,1666,1005,7476,4645
"EMANUEL|TWIN CITY",730,400,737,385,230,1729,1145
"EVANS|VETERAN'S COMM CTR",2888,1324,2876,1251,791,6450,4264
"FANNIN|COLWELL",711,150,708,147,100,1135,873
"FANNIN|FAIRPLAY",726,169,715,168,116,1297,913
"FANNIN|FLINTHILL",1816,298,1769,287,167,3264,2131
"FANNIN|HEMPTOWN",791,181,778,170,132,1377,983
"FANNIN|HOTHOUSE",792,170,775,157,95,1344,966
"FANNIN|MINERAL BLUFF",1168,212,1146,206,161,1864,1395
"FANNIN|MOBILE",711,124,697,119,64,1193,850
"FANNIN|MORGANTON",1265,267,1254,252,199,2120,1544
"FANNIN|NOONTOOTLA",524,138,519,128,96,870,669
"FANNIN|SKENIAH",211,59,206,51,32,342,272
"FANNIN|SUGAR CREEK",1449,332,1448,303,222,2510,1813
"FANNIN|TOCCOA",2005,471,1958,427,310,3674,2502
"FAYETTE|ABERDEEN",886,488,911,442,319,1894,1408
"FAYETTE|ANTIOCH",870,596,866,571,423,2026,1508
"FAYETTE|BANKS",567,643,557,619,425,1687,1226
"FAYETTE|BLACKROCK",598,1490,592,1451,1076,2784,2087
"FAYETTE|BRAELINN",1114,387,1146,331,252,1965,1535
"FAYETTE|BROOKS",1793,343,1789,314,213,2632,2124
"FAYETTE|CAMP CREEK",1021,489,1023,458,326,1994,1546
"FAYETTE|DOGWOOD",1519,970,1553,921,685,3171,2545
"FAYETTE|EUROPE",323,2211,316,2178,1757,3368,2550
"FAYETTE|FAYETTEVILLE EAST",568,915,579,875,580,2257,1508
"FAYETTE|FAYETTEVILLE WEST",732,984,706,965,685,2463,1748
"FAYETTE|FIELDING RIDGE",1677,1105,1727,1032,730,3693,2850
"FAYETTE|FLAT CREEK",879,621,893,583,387,2237,1547
"FAYETTE|FLINT",478,825,465,816,579,1796,1330
"FAYETTE|HARPS CROSSING",803,478,821,440,339,1684,1300
"FAYETTE|HOPEFUL",628,1070,610,1053,815,2356,1718
"FAYETTE|JEFF DAVIS",664,1299,657,1257,852,3032,1993
"FAYETTE|KEDRON",1991,1731,2005,1646,1116,5134,3789
"FAYETTE|KENWOOD",155,625,158,618,481,1042,794
"FAYETTE|MCINTOSH",1620,1007,1698,894,651,3518,2669
"FAYETTE|MORNING CREEK",920,1415,925,1395,1025,3164,2387
"FAYETTE|MURPHY",1189,1290,1215,1228,927,3356,2533
"FAYETTE|OAK GROVE",640,412,654,376,262,1421,1075
"FAYETTE|OAK RIDGE",643,1038,648,1016,735,2290,1713
"FAYETTE|RAREOVER",1528,824,1559,742,566,3176,2401
"FAYETTE|RISING STAR",2320,1068,2375,978,663,4036,3079
"FAYETTE|SANDY CREEK",1338,2252,1330,2191,1624,5015,3667
"FAYETTE|SHAKERAG EAST",775,471,783,452,280,1771,1248
"FAYETTE|SHAKERAG WEST",634,417,658,363,281,1292,1010
"FAYETTE|SPRING HILL",1083,1453,1093,1400,1025,3420,2562
"FAYETTE|STARRSMILL",1885,653,1901,603,432,3706,2955
"FAYETTE|WHITEWATER",1899,997,1959,916,657,3723,2949
"FAYETTE|WILLOW POND",1166,1188,1174,1134,833,3240,2387
"FAYETTE|WILLOWBEND",967,554,972,513,344,2095,1567
"FAYETTE|WINDGATE",496,280,502,267,180,1043,825
"FAYETTE|WOOLSEY",1583,476,1583,439,315,2643,2081
"FLOYD|ALTO PARK",3049,1717,3049,1606,1117,7177,4850
"FLOYD|CAVE SPRING",883,242,862,233,176,1646,1138
"FLOYD|CHULIO",658,128,645,125,99,1083,798
"FLOYD|COOSA (NORTH CAROLINA)",977,216,940,207,152,1911,1197
"FLOYD|EAST ROME",2493,1645,2504,1567,1128,6666,4245
"FLOYD|ETOWAH",2057,552,2022,550,425,3513,2640
"FLOYD|EVERETT SPRINGS",280,55,274,53,46,432,334
"FLOYD|FLOYD SPRINGS",1154,150,1149,146,123,1709,1319
"FLOYD|FOSTER'S MILL",631,83,615,84,60,991,711
"FLOYD|GARDEN LAKES",1697,1028,1664,988,611,4376,2684
"FLOYD|GLENWOOD",2024,657,1982,632,444,4207,2710
"FLOYD|HOWELL",971,120,954,117,77,1517,1106
"FLOYD|LINDALE",2186,616,2130,608,418,4290,2857
"FLOYD|NEW ARMUCHEE",1215,219,1207,203,170,1882,1417
"FLOYD|NORTH ROME",2400,1426,2370,1384,1032,5834,3898
"FLOYD|SHANNON",2138,397,2088,381,262,3637,2544
"FLOYD|SOUTH FLOYD",1980,332,1927,335,225,3325,2335
"FLOYD|SOUTH ROME",344,716,349,662,495,1953,1092
"FLOYD|TOWN ROME",1987,1709,2021,1599,1092,6111,3715
"FORSYTH|01 BIG CREEK",3605,2739,3642,2595,1535,8335,6464
"FORSYTH|02 BRANDYWINE",1404,1820,1415,1747,1004,4718,3297
"FORSYTH|04 CHESTATEE",1650,367,1645,345,238,2823,2065
"FORSYTH|05 COAL MOUNTAIN",3125,1012,3125,937,572,5598,4235
"FORSYTH|06 CROSSROADS",4186,1179,4151,1102,685,7576,5489
"FORSYTH|07 CUMMING",4868,1884,4804,1760,1077,9932,6908
"FORSYTH|08 MASHBURN",3290,1384,3338,1256,866,6182,4796
"FORSYTH|10 MIDWAY",5099,2609,5190,2384,1512,9948,7858
"FORSYTH|15 HEARDSVILLE",3425,1069,3402,999,626,6008,4586
"FORSYTH|16 OTWELL",3842,1377,3835,1272,784,7238,5331
"FORSYTH|19 OLD ATLANTA",1811,1169,1862,1070,670,3878,3029
"FORSYTH|21 SOUTH FORSYTH",1698,880,1736,803,491,3331,2624
"FORSYTH|25 WINDERMERE",3471,2440,3539,2280,1183,7641,6011
"FORSYTH|34 FOWLER",2708,1728,2725,1615,993,5997,4518
"FORSYTH|35 JOHNS CREEK",2936,2627,3010,2446,1402,7290,5675
"FORSYTH|36 NICHOLS",3306,2379,3408,2188,1301,7255,5808
"FORSYTH|38 DAVES CREEK",3866,2572,3931,2404,1380,8377,6554
"FORSYTH|39 MATHIS",2090,1310,2139,1206,718,4415,3464
"FORSYTH|40 WEST FORSYTH",4013,1771,3995,1653,1046,7657,5897
"FORSYTH|41 GRASSLAND",1531,1133,1524,1089,626,3570,2717
"FORSYTH|42 KEITH BRIDGE",2309,552,2296,519,347,4039,2929
"FORSYTH|43 LAKELAND",3686,1939,3718,1782,1132,7650,5729
"FORSYTH|44 LANIER",1495,452,1480,420,271,2743,1991
"FORSYTH|45 MOUNTAINSIDE",2573,1118,2570,1035,659,4931,3762
"FORSYTH|46 SAWMILL BRANCH",2319,1141,2365,1039,660,4406,3528
"FORSYTH|47 RIVERCLUB",1343,565,1363,513,353,2524,1958
"FORSYTH|49 CHEATAM CREEK",1241,583,1236,544,345,2410,1859
"FORSYTH|50 BROWNS BRIDGE",4406,1270,4380,1186,764,7942,5809
"FORSYTH|51 MATT",3825,1134,3830,1041,656,6586,5075
"FRANKLIN|CANON",805,110,780,112,40,1296,920
"FRANKLIN|CARNESVILLE",1570,193,1564,183,79,2455,1779
"FRANKLIN|LAVONIA",1199,382,1211,336,141,2502,1604
"FRANKLIN|NORTHEAST FRANKLIN",1750,325,1731,295,109,3096,2094
"FRANKLIN|ROYSTON",1130,282,1120,259,113,2155,1428
"FRANKLIN|SOUTHWEST FRANKLIN",1563,173,1545,162,80,2514,1783
"FRANKLIN|WEST FRANKLIN",1058,128,1048,118,51,1866,1217
"FULTON|01A",247,2579,271,2524,2034,3912,2827
"FULTON|01B",301,2984,329,2903,2539,4557,3332
"FULTON|01C",49,713,43,695,483,1954,790
"FULTON|01D",34,435,40,422,327,787,475
"FULTON|01E",287,2435,317,2369,1993,3947,2770
"FULTON|01F",34,481,23,478,347,1649,529
"FULTON|01G",87,1159,84,1136,866,2401,1279
"FULTON|01H",16,405,18,387,261,926,431
"FULTON|01I",0,0,0,0,0,0,0
"FULTON|01J",72,1287,83,1238,869,2937,1383
"FULTON|01P",28,603,23,593,445,1479,650
"FULTON|01R",37,468,33,459,355,1591,524
"FULTON|01S",56,932,54,917,661,2174,995
"FULTON|01T",67,808,76,794,593,1873,903
"FULTON|02A",666,2975,792,2810,2046,5299,3652
"FULTON|02A1",88,354,101,333,222,830,504
"FULTON|02B",168,1242,164,1218,867,4255,1426
"FULTON|02C",138,1175,135,1138,775,2243,1291
"FULTON|02D",478,3200,553,3053,2285,5965,3713
"FULTON|02E",143,1463,174,1421,1244,2150,1616
"FULTON|02F1",280,2092,331,2001,1531,3567,2438
"FULTON|02F2",65,432,72,421,308,933,510
"FULTON|02G",349,2523,408,2426,1914,4246,2927
