"year","st","district","party","candidates","total_votes","leader","leader_votes","leader_share","second","second_share","runoff","runoff_winner","leader_won_runoff","top_two_state"
2006,"OH","2","R",4,71194,"Schmidt, Jean",33938,47.67,"McEwen, Bob",42.56,FALSE,NA,NA,FALSE
2006,"OH","3","D",5,30252,"Studebaker, Stephanie",12363,40.87,"Chema, Richard",19.65,FALSE,NA,NA,FALSE
2006,"OH","4","R",6,75174,"Jordan, Jim",38017,50.57,"Guglielmi, Frank A.",29.94,FALSE,NA,NA,FALSE
2006,"OH","6","D",2,22359,"Carr, Bob",14900,66.64,"Luchansky, John S.",33.36,FALSE,NA,NA,FALSE
2006,"OH","6","R",4,39148,"Blasdel, Chuck",18519,47.31,"Harmon, Danny",22.24,FALSE,NA,NA,FALSE
2006,"OH","9","R",3,21475,"Leavitt, Bradley S.",8625,40.16,"Emery, Ed",30.28,FALSE,NA,NA,FALSE
2006,"OK","1","R",3,46000,"Sullivan, John",38279,83.22,"Rogers, Evelyn L.",12.67,FALSE,NA,NA,FALSE
2006,"OK","2","R",2,13770,"Miller, Patrick K.",9941,72.19,"Wickson, Raymond J.",27.81,FALSE,NA,NA,FALSE
2006,"OK","3","D",3,45259,"Barton, Sue",24177,53.42,"Wilson, Gregory M.",24.85,FALSE,NA,NA,FALSE
2006,"OK","5","D",2,39115,"Hunter, David",24660,63.04,"Smith, Bert",36.96,FALSE,NA,NA,FALSE
2006,"OK","5","R",6,48287,"Fallin, Mary",16691,34.57,"Cornett, Mick",24.27,TRUE,"Fallin, Mary",TRUE,FALSE
2006,"OR","1","D",4,63160,"Wu, David",55188,87.38,"Lewis, Alexa J.",7.59,FALSE,NA,NA,FALSE
2006,"OR","2","D",4,40925,"Voisin, Carol",18982,46.38,"Davis, Dan",27.44,FALSE,NA,NA,FALSE
2006,"OR","2","R",2,77920,"Walden, Greg",70519,90.5,"Daghlian, Paul A.",9.5,FALSE,NA,NA,FALSE
2006,"OR","3","D",2,69688,"Blumenauer, Earl",63350,90.91,"Sweeney, John",9.09,FALSE,NA,NA,FALSE
2006,"OR","4","R",2,57317,"Feldkamp, Jim",47560,82.98,"Johnson, Monica",17.02,FALSE,NA,NA,FALSE
2006,"PA","10","R",2,55830,"Sherwood, Don",31434,56.3,"Scott, Kathy",43.7,FALSE,NA,NA,FALSE
