"to_2024","two_pres","two_sen","margin_pres","margin_sen","gap"
"CHEROKEE|TOONIGH",5028,4910,36.3962,39.8371,3.44089
"CHEROKEE|UNION HILL",3405,3355,58.1791,61.3115,3.13233
"CHEROKEE|UNIVETER",4030,3952,57.1712,58.9575,1.78627
"CHEROKEE|VICTORIA",2276,2210,47.3638,49.9548,2.59095
"CHEROKEE|WALESKA",2233,2181,53.0676,56.3503,3.28268
"CHEROKEE|WILDCAT",2369,2294,48.2482,50.3051,2.05694
"CHEROKEE|WOODLANDS",2631,2569,18.054,21.5259,3.47191
"CHEROKEE|WOODSTOCK",5078,4965,16.345,21.2487,4.90372
"CLARKE|1A",1528,1487,-25.9162,-24.4116,1.50466
"CLARKE|1B",1873,1840,-39.7758,-36.5217,3.25402
"CLARKE|1C",2211,2200,-36.7707,-32.7273,4.04342
"CLARKE|1D",2651,2610,-32.1011,-27.9693,4.13175
"CLARKE|2A",1944,1899,-60.3909,-59.0311,1.35988
"CLARKE|2B",2074,2020,-65.6702,-63.6634,2.00684
"CLARKE|2C",903,878,-75.4153,-73.3485,2.06676
"CLARKE|3A",1998,1961,-52.953,-48.3937,4.55928
"CLARKE|3B",2757,2705,-60.3192,-56.1553,4.16392
"CLARKE|4A",1738,1701,-35.443,-32.863,2.58002
"CLARKE|4B",2265,2255,-34.9227,-27.0067,7.91609
"CLARKE|5A",2438,2393,-45.9393,-43.3347,2.60457
"CLARKE|5B",1909,1863,-43.1116,-40.3113,2.80025
"CLARKE|5C",2241,2220,-68.2285,-64.7748,3.45369
"CLARKE|5D",2429,2382,-51.5027,-48.1108,3.39184
"CLARKE|6A",2843,2768,-23.6722,-21.8931,1.77911
"CLARKE|6B",2387,2330,-19.8157,-18.0258,1.78992
"CLARKE|6C",2805,2764,-27.5579,-22.7207,4.83724
"CLARKE|7A",1983,1957,-27.887,-23.2499,4.63717
"CLARKE|7B",2078,2041,-42.4447,-37.2856,5.15901
"CLARKE|7C",2047,2030,-45.872,-40.0985,5.77349
"CLARKE|8A",1998,1973,-47.2472,-44.6528,2.59443
"CLARKE|8B",1660,1637,-43.8554,-40.0122,3.8432
"CLARKE|8C",1732,1714,-44.2263,-41.4236,2.80276
"CLAY|BLUFFTON",264,259,31.0606,35.1351,4.07453
"CLAY|COURT HOUSE",252,247,-57.9365,-52.2267,5.70979
"CLAY|DAYS CROSS ROAD",350,346,14.2857,16.763,2.47729
"CLAY|OLD HEAD START",309,299,-15.8576,-10.3679,5.48971
"CLAY|ZETTO",252,244,-35.7143,-36.8852,-1.17096
"CLAYTON|ELLENWOOD 1",2158,2109,-88.8786,-89.0944,-0.215766
"CLAYTON|ELLENWOOD 2",2303,2248,-85.4103,-85.4093,0.00108168
"CLAYTON|FOREST PARK 1",1541,1489,-59.2472,-61.4506,-2.2034
"CLAYTON|FOREST PARK 2",1466,1430,-63.0286,-64.3357,-1.30701
"CLAYTON|FOREST PARK 3",1344,1289,-59.0774,-60.5896,-1.51222
"CLAYTON|FOREST PARK 4",1002,975,-30.7385,-33.1282,-2.38968
"CLAYTON|FOREST PARK 5",1890,1837,-59.4709,-61.2412,-1.77025
"CLAYTON|FOREST PARK 6",822,802,-26.2774,-26.9327,-0.655296
"CLAYTON|JONESBORO 1",2001,1962,-82.7086,-84.5056,-1.79696
"CLAYTON|JONESBORO 10",1606,1575,-73.9726,-76.6349,-2.66232
"CLAYTON|JONESBORO 11",1572,1536,-59.4148,-60.1562,-0.741492
"CLAYTON|JONESBORO 12",1717,1672,-83.4595,-85.7656,-2.30603
"CLAYTON|JONESBORO 13",1435,1407,-69.8955,-71.7129,-1.81739
"CLAYTON|JONESBORO 14",2978,2920,-44.3251,-43.9726,0.352448
"CLAYTON|JONESBORO 15",1298,1250,-77.812,-78.56,-0.747982
"CLAYTON|JONESBORO 16",1336,1297,-69.6108,-72.2436,-2.63286
"CLAYTON|JONESBORO 17",1710,1658,-82.4561,-83.3534,-0.897298
"CLAYTON|JONESBORO 18",1874,1827,-72.9989,-74.0558,-1.0569
"CLAYTON|JONESBORO 19",1820,1783,-80.5495,-81.7162,-1.16676
"CLAYTON|JONESBORO 2",1113,1095,-87.7808,-86.6667,1.11411
"CLAYTON|JONESBORO 20",1427,1403,-87.8066,-86.6001,1.20644
"CLAYTON|JONESBORO 21",1857,1814,-65.105,-66.4829,-1.3779
"CLAYTON|JONESBORO 22",1011,989,-59.4461,-60.1618,-0.715687
"CLAYTON|JONESBORO 3",781,763,-65.1729,-66.4482,-1.27538
"CLAYTON|JONESBORO 4",1182,1144,-64.8054,-63.2867,1.5187
"CLAYTON|JONESBORO 5",1329,1292,-53.9503,-56.3467,-2.39641
"CLAYTON|JONESBORO 6",1975,1951,-11.4937,-9.58483,1.90884
"CLAYTON|JONESBORO 7",1997,1962,-62.0431,-61.6718,0.371301
"CLAYTON|JONESBORO 8",1939,1888,-81.64,-82.6271,-0.987098
"CLAYTON|JONESBORO 9",776,744,-60.3093,-65.0538,-4.74449
"CLAYTON|LAKE CITY",1684,1611,-70.6651,-72.9361,-2.27098
"CLAYTON|LOVEJOY 1",2601,2548,-72.9335,-73.7834,-0.849872
"CLAYTON|LOVEJOY 2",2037,1977,-73.8832,-75.5185,-1.6353
"CLAYTON|LOVEJOY 3",1288,1248,-69.0994,-67.4679,1.63143
"CLAYTON|LOVEJOY 4",1704,1670,-81.1033,-81.1976,-0.0943184
"CLAYTON|LOVEJOY 5",1979,1938,-81.9101,-83.2817,-1.37168
"CLAYTON|LOVEJOY 6",2308,2247,-78.6828,-79.7953,-1.11244
"CLAYTON|LOVEJOY 7",1456,1417,-64.9725,-66.8313,-1.85881
"CLAYTON|LOVEJOY 8",978,960,-81.1861,-81.0417,0.144427
"CLAYTON|MORROW 1",1687,1631,-75.9336,-78.9086,-2.97504
"CLAYTON|MORROW 10",1477,1440,-64.3873,-65.2778,-0.890506
"CLAYTON|MORROW 11",1346,1309,-75.1857,-76.929,-1.74322
"CLAYTON|MORROW 2",1257,1219,-25.537,-31.0911,-5.55407
"CLAYTON|MORROW 3",1454,1407,-46.3549,-47.548,-1.19309
"CLAYTON|MORROW 4",1152,1124,-54.8611,-56.4057,-1.54458
"CLAYTON|MORROW 5",2147,2104,-77.5501,-78.4221,-0.871983
"CLAYTON|MORROW 6",1932,1876,-65.3209,-65.6716,-0.350731
"CLAYTON|MORROW 7",1146,1126,-61.9546,-63.0551,-1.10044
"CLAYTON|MORROW 8",2061,2022,-83.212,-83.6795,-0.467492
"CLAYTON|MORROW 9",857,827,-67.5613,-69.2866,-1.72532
"CLAYTON|OAK 1",1408,1369,-89.2045,-91.5267,-2.32212
"CLAYTON|OAK 2",963,932,-83.8006,-86.4807,-2.68006
"CLAYTON|OAK 3",1429,1392,-90.9027,-91.8103,-0.907616
"CLAYTON|OAK 4",1473,1435,-87.3727,-88.9895,-1.61684
"CLAYTON|OAK 6",695,678,-87.3381,-89.0855,-1.74742
"CLAYTON|OAK5",710,699,-85.0704,-85.1216,-0.0511798
"CLAYTON|PANHANDLE 1",2045,2003,-77.7017,-79.2312,-1.52944
"CLAYTON|PANHANDLE 2",2342,2304,-58.1554,-59.4618,-1.30638
"CLAYTON|RIVERDALE 1",1643,1602,-83.9318,-85.2684,-1.33658
"CLAYTON|RIVERDALE 10",1380,1334,-91.4493,-90.8546,0.594703
"CLAYTON|RIVERDALE 11",1172,1161,-87.884,-88.1137,-0.229736
"CLAYTON|RIVERDALE 12",1944,1907,-81.1728,-83.849,-2.67614
"CLAYTON|RIVERDALE 2",1896,1862,-86.9198,-88.0773,-1.1575
"CLAYTON|RIVERDALE 3",2312,2258,-86.2457,-87.0682,-0.822527
"CLAYTON|RIVERDALE 4",2283,2204,-80.2891,-80.127,0.162052
"CLAYTON|RIVERDALE 5",1697,1645,-81.0253,-81.2766,-0.251257
"CLAYTON|RIVERDALE 6",1592,1549,-70.4774,-71.5946,-1.11719
"CLAYTON|RIVERDALE 7",1335,1303,-68.0899,-69.9156,-1.82569
"CLAYTON|RIVERDALE 8",1638,1607,-78.7546,-80.8339,-2.07927
"CLAYTON|RIVERDALE 9",1567,1531,-74.984,-75.3103,-0.326209
"CLINCH|ARGYLE",259,254,69.8842,66.9291,-2.95504
"CLINCH|DUPONT",238,231,54.6218,55.8442,1.22231
"CLINCH|FARGO",191,186,76.9634,77.4194,0.456004
"CLINCH|HOMERVILLE",2084,1994,40.499,46.1384,5.63937
"COBB|ACWORTH 1A",4058,3954,-1.57713,0.708144,2.28528
"COBB|ACWORTH 1B",3676,3565,7.18172,7.93829,0.75657
"COBB|ACWORTH 1C",3376,3292,-30.8649,-30.2552,0.609765
"COBB|ADDISON 01",1920,1886,-3.125,0.636267,3.76127
"COBB|AUSTELL 1A",1705,1658,-61.4076,-63.0881,-1.68043
"COBB|AUSTELL 1B",1624,1580,-60.3448,-62.0253,-1.68049
"COBB|BAKER 01",3314,3246,-20.1569,-19.2237,0.93325
"COBB|BELLS FERRY 02",2254,2219,0,2.65886,2.65886
"COBB|BELLS FERRY 03",1639,1610,-6.28432,-3.10559,3.17873
"COBB|BELLS FERRY 04",2626,2570,10.1295,12.1401,2.0106
"COBB|BIG SHANTY 01",1528,1498,5.10471,6.54206,1.43734
"COBB|BIG SHANTY 02",2460,2421,0.0813008,3.09789,3.01659
"COBB|BIRNEY 01",2136,2070,-29.6816,-28.1159,1.56571
"COBB|BLACKWELL 01",2021,1983,-10.1435,-7.81644,2.32705
"COBB|CHALKER 01",3823,3723,-29.2702,-28.0688,1.20144
"COBB|CHATTAHOOCHEE 01",3846,3763,-48.7259,-47.7013,1.02465
"COBB|CHEATHAM HILL 02",2442,2400,14.0049,18.25,4.24509
"COBB|CHEATHAM HILL 03",3244,3210,-1.418,2.86604,4.28405
"COBB|CHESTNUT RIDGE 01",2661,2642,8.68095,17.6382,8.95721
"COBB|CLARKDALE 01",2329,2259,-39.459,-40.5046,-1.04565
"COBB|CLARKDALE 02",3512,3433,-43.3941,-44.0722,-0.678163
"COBB|DAVIS 01",1664,1655,3.00481,6.22356,3.21876
"COBB|DICKERSON 01",2358,2331,2.54453,10.4247,7.88018
"COBB|DOBBINS 01",1548,1508,-47.2868,-46.5517,0.735098
"COBB|DOBBINS 02",2461,2384,-49.614,-48.5738,1.04015
"COBB|DODGEN 01",1731,1718,6.41248,14.4354,8.02291
"COBB|DOWELL 01",2456,2439,-12.785,-7.83108,4.95394
"COBB|DURHAM 01",3462,3393,31.8891,35.868,3.97888
"COBB|EAST PIEDMONT 01",1814,1779,-15.8765,-13.8842,1.99231
"COBB|EASTSIDE 01",2535,2503,5.32544,15.1418,9.81639
"COBB|EASTSIDE 02",3299,3260,2.94028,11.9632,9.02291
"COBB|ELIZABETH 01",2449,2416,-40.7922,-40.8113,-0.0190982
"COBB|ELIZABETH 02",1886,1850,8.37752,11.8919,3.51437
"COBB|ELIZABETH 03",2240,2204,9.46429,12.7042,3.23989
"COBB|ELIZABETH 04",1991,1936,-29.5831,-25.7231,3.85998
"COBB|ELIZABETH 05",2271,2231,-2.86218,3.54101,6.40319
"COBB|FAIR OAKS 02",3507,3418,-45.4805,-46.694,-1.21351
"COBB|FAIR OAKS 04",2696,2600,-36.2018,-37.1538,-0.952066
"COBB|FORD 01",2530,2506,31.5415,37.2706,5.72905
"COBB|FREY 01",2019,1975,27.4889,29.9241,2.43519
"COBB|FULLERS PARK 01",2810,2765,2.20641,7.4141,5.2077
"COBB|GARRISON MILL 01",2316,2268,4.57686,9.78836,5.2115
"COBB|GRITTERS 01",2937,2887,7.45659,10.0104,2.5538
"COBB|HARRISON 01",2481,2453,34.2201,36.7305,2.51046
"COBB|HAYES 01",3136,3107,24.6811,27.5185,2.83738
"COBB|HIGHTOWER 01",3498,3462,6.23213,12.4783,6.2462
"COBB|KELL 01",1503,1478,10.5788,12.0433,1.46446
"COBB|KEMP 01",1569,1551,30.4015,35.0097,4.60814
"COBB|KEMP 02",3194,3143,10.5197,14.8584,4.33869
"COBB|KEMP 03",3192,3180,37.0301,40.2516,3.2215
"COBB|KENNESAW 1A",1662,1625,-7.46089,-6.21538,1.24551
"COBB|KENNESAW 2A",2869,2805,-0.52283,2.8877,3.41053
"COBB|KENNESAW 3A",4196,4092,-26.1201,-24.9267,1.19343
"COBB|KENNESAW 4A",2791,2734,-5.8402,-2.12143,3.71877
"COBB|KENNESAW 5A",4300,4215,-12.8837,-10.3203,2.56344
"COBB|LASSITER 01",2929,2913,10.14,16.3062,6.16623
"COBB|LOST MOUNTAIN 01",2970,2938,15.2189,20.1498,4.93091
"COBB|LOST MOUNTAIN 02",3532,3495,30.521,36.0229,5.50194
"COBB|LOST MOUNTAIN 03",4323,4251,19.7317,24.2061,4.4744
"COBB|LOST MOUNTAIN 04",2107,2081,24.6322,26.6699,2.03769
"COBB|MABLETON 1A",2591,2517,-67.6573,-69.0107,-1.35345
"COBB|MABLETON 1B",2212,2155,-84.991,-85.7077,-0.716698
"COBB|MABLETON 2A",2423,2358,-73.3388,-73.7913,-0.452512
"COBB|MABLETON 2B",1716,1675,-84.0326,-84.9552,-0.92259
"COBB|MABLETON 3A",2318,2255,-54.7023,-55.4767,-0.774389
"COBB|MABLETON 3B",1541,1500,-68.8514,-69.2,-0.348605
"COBB|MABLETON 3C",1674,1628,-68.8172,-69.1646,-0.347415
"COBB|MABLETON 4A",1806,1785,-20.7087,-17.3109,3.39782
"COBB|MABLETON 4B",1825,1793,-16.7123,-15.5605,1.15182
"COBB|MABLETON 4C",3533,3478,-56.2412,-53.364,2.87715
"COBB|MABLETON 5A",2411,2353,-50.1452,-50.7862,-0.641062
"COBB|MABLETON 5B",3243,3168,-42.399,-42.6136,-0.214623
"COBB|MABLETON 6A",2854,2778,-54.8003,-55.2196,-0.419302
"COBB|MABLETON 6B",2770,2715,-39.8556,-39.3002,0.555412
"COBB|MABRY 01",1371,1364,21.5171,28.8856,7.36849
"COBB|MACLAND 01",2942,2868,-48.4024,-48.675,-0.272588
"COBB|MARIETTA 1A",2186,2140,-39.4328,-36.9159,2.51687
"COBB|MARIETTA 2A",1698,1681,11.0718,16.0024,4.93053
"COBB|MARIETTA 2B",3066,3018,-25.3098,-21.5374,3.77241
"COBB|MARIETTA 3A",3190,3128,-8.77743,-3.6445,5.13293
"COBB|MARIETTA 3B",1360,1315,-64.5588,-65.6274,-1.06855
"COBB|MARIETTA 4A",1648,1651,31.068,41.49,10.422
"COBB|MARIETTA 4B",1508,1496,-9.81432,-2.54011,7.27422
"COBB|MARIETTA 4C",2281,2271,15.388,21.9727,6.58471
"COBB|MARIETTA 5A",2068,2003,-43.0368,-39.8902,3.14659
"COBB|MARIETTA 5B",1663,1634,-51.7739,-53.6108,-1.83687
"COBB|MARIETTA 6A",1635,1577,-50.3364,-49.2708,1.06562
"COBB|MARIETTA 6B",2253,2219,-13.8926,-8.51735,5.37524
"COBB|MARIETTA 7A",1819,1754,-60.5278,-61.1174,-0.589683
"COBB|MARS HILL 01",2593,2542,45.4686,47.7577,2.2891
"COBB|MARS HILL 02",2030,1983,8.47291,10.8422,2.36925
"COBB|MCCLESKEY 01",1419,1400,14.1649,18.8571,4.69224
"COBB|MCCLURE 01",2566,2530,23.3048,27.8261,4.52133
"COBB|MCEACHERN 01",2676,2628,-21.7489,-21.3851,0.363795
"COBB|MT BETHEL 01",3386,3378,3.95747,14.5648,10.6074
"COBB|MT BETHEL 03",2643,2616,-1.70261,6.49847,8.20108
"COBB|MT BETHEL 04",2399,2391,8.79533,16.6039,7.8086
"COBB|MURDOCK 01",3320,3288,3.73494,11.0097,7.27479
"COBB|NICHOLSON 01",1852,1812,7.01944,9.60265,2.58321
"COBB|NICKAJACK 01",3735,3656,-55.4485,-52.4617,2.98675
"COBB|NORTH COBB 01",1684,1641,-5.22565,-5.42352,-0.197869
"COBB|NORTON PARK 01",3065,3003,-26.9821,-24.6087,2.37333
"COBB|OAKDALE 01",3106,3056,-25.4346,-19.5026,5.93202
"COBB|OREGON 01",1334,1307,14.9925,17.6741,2.68156
"COBB|OREGON 02",3271,3189,-47.967,-48.2596,-0.29266
"COBB|OREGON 03",3155,3043,-44.7227,-44.9228,-0.200111
"COBB|OREGON 04",3220,3141,-44.4099,-43.1391,1.27081
"COBB|OREGON 05",3052,3003,-20.249,-17.8821,2.3669
"COBB|PALMER 01",1997,1957,13.971,13.8477,-0.12323
"COBB|PINE MOUNTAIN 01",2804,2784,26.1769,30.4598,4.28288
"COBB|PINE MOUNTAIN 02",2633,2601,33.1561,40.7151,7.55901
"COBB|PITNER 01",2077,2048,6.98122,9.27734,2.29612
"COBB|POPE 01",2522,2505,6.97859,12.1756,5.19706
"COBB|POST OAK 01",2969,2927,13.1694,19.4397,6.27028
"COBB|POWDER SPRINGS 1A",3600,3506,-44.7222,-42.6697,2.05251
"COBB|POWDER SPRINGS 2A",2285,2217,-58.9497,-58.5025,0.447191
"COBB|POWDER SPRINGS 3A",2699,2644,-45.9059,-46.8986,-0.992747
"COBB|POWERS FERRY 01",2465,2429,-2.96146,0.0411692,3.00263
"COBB|ROCKY MOUNT 01",2675,2638,7.73832,13.95,6.21164
"COBB|ROSWELL 01",4528,4463,5.43286,12.5252,7.09235
"COBB|ROSWELL 02",3063,3037,0.881489,11.5575,10.676
"COBB|SANDY PLAINS 01",2309,2261,-3.24816,-0.48651,2.76165
"COBB|SEWELL MILL 01",2815,2757,-5.22202,1.70475,6.92678
"COBB|SEWELL MILL 03",3108,3060,-19.6268,-16.7974,2.82938
"COBB|SHALLOWFORD FALLS 01",2803,2796,6.95683,15.2361,8.27922
"COBB|SIMPSON 01",1494,1466,-1.20482,6.27558,7.4804
"COBB|SMYRNA 1A",3054,2992,-51.146,-48.9973,2.14871
"COBB|SMYRNA 2A",4120,4034,-50.9223,-48.6862,2.23616
"COBB|SMYRNA 3A",2013,1983,-41.381,-36.2582,5.12283
"COBB|SMYRNA 3B",2094,2057,-21.49,-16.9665,4.52352
"COBB|SMYRNA 4A",4686,4638,-25.7789,-18.9737,6.80522
"COBB|SMYRNA 5A",3301,3229,-41.4723,-37.6277,3.84453
"COBB|SMYRNA 6A",4718,4666,-23.9084,-17.0167,6.89172
"COBB|SMYRNA 7A",4500,4434,-46.1333,-39.9188,6.21452
"COBB|SOPE CREEK 01",1805,1799,7.47922,16.0645,8.58526
"COBB|SOPE CREEK 02",3595,3565,-9.20723,0.981767,10.189
"COBB|SOPE CREEK 03",2302,2267,5.38662,14.689,9.3024
"COBB|SWEETWATER 01",2306,2276,-24.8049,-24.1652,0.639655
"COBB|TERRELL MILL 01",3507,3431,-41.2603,-37.8607,3.39965
"COBB|TIMBER RIDGE 01",2041,2040,0.44096,10.7843,10.3434
"COBB|VAUGHAN 01",2507,2461,30.0359,33.848,3.81213
"COBB|VININGS 01",2298,2269,-39.0775,-35.39,3.68742
"COBB|VININGS 02",4403,4333,-34.5446,-30.21,4.33461
"COBB|VININGS 03",3238,3180,-38.1099,-31.5723,6.53762
"COBB|VININGS 04",2646,2627,-2.04082,8.33651,10.3773
"COBB|WADE GREEN 01",1864,1830,-7.29614,-6.01093,1.28521
"COBB|WADE GREEN 02",1509,1481,-7.35586,-6.00945,1.34641
"COBB|WILLEO 01",2327,2317,8.12205,15.9258,7.80372
"COFFEE|AMBROSE",1368,1348,61.4035,61.5727,0.169192
"COFFEE|BRIDGETOWN",250,244,52,52.459,0.459016
"COFFEE|BROXTON",1578,1542,52.0913,52.6589,0.56763
"COFFEE|DOUGLAS",9995,9725,30.2651,32.3599,2.09476
"COFFEE|NICHOLLS",1251,1205,53.9568,54.8548,0.897937
"COFFEE|WEST GREEN",647,641,88.8717,88.1435,-0.72819
"COLQUITT|AUTREYVILLE",948,921,57.384,57.6547,0.270757
"COLQUITT|BRIDGECREEK",894,881,77.8523,77.2985,-0.553825
"COLQUITT|CROSLAND",188,186,45.7447,49.4624,3.71768
"COLQUITT|DOERUN",434,424,35.4839,34.9057,-0.578211
"COLQUITT|FUNSTON",720,709,70.2778,72.0733,1.79556
"COLQUITT|HAMILTON",567,554,80.5996,81.5884,0.9888
"COLQUITT|HARTSFIELD",318,318,83.0189,83.0189,0
"COLQUITT|HOPEWELL",1158,1136,67.7029,70.9507,3.24777
"COLQUITT|LEE",666,659,67.5676,68.7405,1.17295
"COLQUITT|MILLCREEK",308,300,82.4675,82.6667,0.199134
"COLQUITT|MONK",1058,1040,67.8639,67.1154,-0.74851
"COLQUITT|MOULTRIE",2968,2907,21.2264,23.6326,2.4062
"COLQUITT|MURPHY",772,759,75.1295,74.4401,-0.689481
"COLQUITT|NORMAN PARK",1598,1575,53.4418,53.5238,0.0820073
"COLQUITT|ROBINSON",573,555,67.5393,69.3694,1.8301
"COLQUITT|SHAW",1581,1530,-45.7306,-43.3987,2.33186
"COLQUITT|THIGPEN",176,172,80.6818,83.7209,3.03911
"COLQUITT|TYTY",359,354,82.7298,85.3107,2.58093
"COLQUITT|WARRIOR",678,654,75.2212,77.6758,2.4546
"COLUMBIA|ABILENE BAPTIST CHURCH",2628,2583,38.3562,40.9214,2.56524
"COLUMBIA|ACS - FURYS FERRY RD CAMPUS",1415,1384,32.4382,37.1387,4.70057
"COLUMBIA|AUGUSTA CHRISTIAN SCHOOL",1620,1595,24.6914,27.2727,2.58137
"COLUMBIA|BELAIR BAPTIST CHURCH",1786,1747,24.1881,25.0143,0.82618
"COLUMBIA|BLANCHARD PARK",1392,1362,14.3678,14.8311,0.463315
"COLUMBIA|CCBOE - SUPPORT COMPLEX",2961,2904,24.0122,26.584,2.57186
"COLUMBIA|CHRIST CHURCH, PRESBYTERIAN",1814,1813,39.0298,43.1881,4.15832
"COLUMBIA|CHRIST SANCTIFIED CHURCH",1838,1812,37.9761,40.0662,2.09016
"COLUMBIA|CHRIST THE KING LUTHERAN CHURCH",1751,1719,35.4654,39.4997,4.03426
"COLUMBIA|CHURCH OF OUR SAVIOR",1633,1603,20.5144,21.2726,0.758223
"COLUMBIA|COL CTY BOARD OF EDU",1638,1599,30.4029,32.5829,2.17993
"COLUMBIA|COL CTY MAIN LIBRARY",1708,1684,29.274,32.0665,2.7925
"COLUMBIA|COLUMBIA CO. FIRE  HDQTR.",828,809,22.4638,25.0927,2.62894
"COLUMBIA|COLUMBIA COUNTY HEALTH DEPARTMENT",1413,1382,-8.28025,-4.48625,3.794
"COLUMBIA|DAMASCUS BAPTIST CHURCH",819,808,75.8242,77.7228,1.8986
"COLUMBIA|EUBANK/BLANCHARD CTR",1013,1001,54.7878,55.4446,0.656796
"COLUMBIA|G A APOSTOLIC CHURCH",1238,1211,20.8401,22.8737,2.03359
"COLUMBIA|GOSPEL WATER BRANCH BAPT. CHURCH",1655,1642,21.4502,25.5786,4.12841
"COLUMBIA|GRACE BAPTIST CHURCH",5361,5304,26.7301,31.0332,4.30309
"COLUMBIA|GROVETOWN BRANCH LIBRARY",1464,1423,-17.0765,-15.2495,1.82703
"COLUMBIA|GROVETOWN DEPT OF PUBLIC SAFETY STATION #2",1328,1297,-16.4157,-14.2637,2.15198
"COLUMBIA|GROVETOWN METHODIST CHURCH",1628,1575,-26.7813,-24.8254,1.95593
"COLUMBIA|HARLEM BRANCH LIBRARY",1739,1700,50.6613,52.1176,1.45635
"COLUMBIA|HARLEM SENIOR CENTER",1367,1326,20.9949,23.3786,2.3837
"COLUMBIA|HARVEST POINTE FELLOWSHIP",1385,1352,45.4152,48.0769,2.66176
"COLUMBIA|JOURNEY COMM. CHURCH",2107,2079,41.5282,44.8773,3.34911
"COLUMBIA|KIOKEE BAPTIST CHURCH",2288,2264,70.0175,70.9364,0.918913
"COLUMBIA|LEWIS METHODIST CHURCH",3042,3007,21.4333,23.3123,1.879
"COLUMBIA|LIBERTY PARK - GROVETOWN",2766,2705,-5.20607,-4.10351,1.10256
"COLUMBIA|MACEDONIA CHURCH OF GROVETOWN",1182,1156,-8.29103,-4.49827,3.79276
"COLUMBIA|MARTINEZ BAPTIST CHURCH",1295,1273,18.4556,20.0314,1.57582
"COLUMBIA|NEW LIFE CHURCH",529,517,-8.12854,-4.44874,3.6798
"COLUMBIA|PARKWAY BAPTIST CHURCH",2092,2075,29.3499,31.1807,1.83082
"COLUMBIA|PARKWAY ELEMENTARY SCHOOL",1501,1488,29.3804,31.1828,1.80238
"COLUMBIA|PATRIOTS PARK",1240,1236,23.0645,26.3754,3.31089
"COLUMBIA|SAVANNAH RAPIDS PAVILION",1378,1358,44.8476,47.57,2.72235
"COLUMBIA|SECOND MOUNT MORIAH BAPTIST CHURCH",890,868,63.8202,67.0507,3.23047
"COLUMBIA|SECOND MT. CARMEL BAPTIST CHURCH",552,551,-2.89855,-1.63339,1.26516
"COLUMBIA|STEVENS CREEK CHURCH",2290,2277,35.3712,39.3061,3.93493
"COLUMBIA|STEVENS CREEK CHURCH - GROVETOWN",1537,1532,22.9668,26.3708,3.40394
"COLUMBIA|THE FORMER EUCHEE CREEK LIBRARY",3355,3285,10.2235,12.9376,2.71405
"COLUMBIA|TRINITY BAPTIST CHURCH",2056,2028,44.2607,45.9566,1.69591
"COLUMBIA|WESLEY METHODIST CHURCH",1559,1541,38.5504,40.6879,2.13751
"COLUMBIA|WEST ACRES BAPTIST CHURCH",1802,1775,36.737,38.7042,1.96727
"COLUMBIA|WESTMINSTER PRESBYTERIAN CHURCH",1364,1347,21.9941,25.761,3.76682
"COLUMBIA|WOODLAWN BAPT CHURCH",1001,982,45.0549,46.2322,1.17723
"COOK|CECIL",1151,1126,10.6864,15.4529,4.76657
"COOK|DELLE BEAMGUARD",1653,1633,51.1192,50.7655,-0.353715
"COOK|ELM PINE",277,265,-87.7256,-82.6415,5.08412
"COOK|LENOX",882,862,59.1837,60.3248,1.14115
"COOK|MASSEE",640,626,62.8125,63.5783,0.765775
"COOK|NEW LIFE BAPTIST CH.",874,861,74.1419,74.6806,0.538728
"COOK|RIVERBEND",926,909,72.5702,72.2772,-0.292967
"COOK|SPARKS",556,545,-23.0216,-18.5321,4.48947
"COWETA|CANNONGATE",6251,6153,47.5284,51.0158,3.48737
"COWETA|CENTRAL",2427,2349,-28.4714,-28.7356,-0.264268
"COWETA|COWETA CENTRAL LIBRARY",1365,1349,52.0879,53.8918,1.80386
"COWETA|DRESDEN",632,622,62.3418,62.3794,0.0376491
"COWETA|EXPO CENTER",1506,1474,36.5206,42.0624,5.54183
"COWETA|GRANTVILLE",1743,1703,39.8738,41.0452,1.17143
"COWETA|GREENTOP",2022,1973,21.365,25.1901,3.82508
"COWETA|HARALSON",1787,1756,63.9619,65.3759,1.41391
"COWETA|MADRAS",7790,7618,42.2336,44.9199,2.68629
"COWETA|MORELAND",2193,2151,61.5139,63.9238,2.40985
"COWETA|NEWNAN",2163,2113,-21.7753,-19.6403,2.13499
"COWETA|NORTHSIDE",1721,1699,30.0407,32.9017,2.86103
"COWETA|PANTHER CREEK",2160,2106,52.2222,53.0864,0.864198
"COWETA|PINE ROAD",1539,1512,65.822,68.254,2.43201
"COWETA|RAYMOND",1918,1871,58.9155,59.8076,0.892053
"COWETA|SENOIA",4606,4519,48.6322,51.538,2.90573
"COWETA|SHARPSBURG",3566,3514,59.3382,59.704,0.365847
"COWETA|SMOKEY ROAD",1718,1667,10.4773,10.2579,-0.219351
"COWETA|THE NEWNAN CENTRE",14907,14604,13.7586,16.5023,2.74369
"COWETA|THOMAS CROSSROADS",3849,3773,53.0268,54.837,1.81024
"COWETA|TURIN",3513,3480,57.1876,58.5057,1.31816
"COWETA|WELCOME",2343,2297,57.8318,57.8581,0.0262362
"COWETA|WESTSIDE",532,513,-28.9474,-30.9942,-2.04678
"COWETA|WHITE OAK",3465,3403,37.316,39.6415,2.32548
"CRAWFORD|DISTRICT 1",1181,1153,8.38273,9.28014,0.897412
