"part","x","y"
72,420.3,234.6
72,417,239.4
72,413.2,239.8
72,411.3,241.7
72,409.4,246.4
72,404.7,248.8
72,401.4,252.6
72,394.7,257.8
72,393.3,259.7
72,393.3,265.8
72,391.9,268.7
72,387.7,271.5
72,385.8,275.7
72,387.7,280
72,387.7,281.9
72,385.3,284.7
72,381,293.2
72,381,295.6
72,379.2,303.6
72,378.7,309.3
72,379.2,311.2
72,378.7,315.4
72,379.6,320.2
72,382,327.7
72,385.3,332
72,383.4,332.4
72,380.1,332.4
72,379.6,333.9
72,376.3,335.3
72,376.8,337.2
72,375.8,340.5
72,373,340.5
72,370.2,344.3
72,368.3,345.2
72,367.3,349.5
72,362.6,350.4
72,361.7,353.7
72,358.4,357
72,339.9,355.1
72,327.6,354.2
72,295,352.3
72,271.9,350.9
72,256.8,349.9
72,229.8,348.5
72,205.7,348
72,193.9,347.1
72,165.1,346.2
72,126.8,345.2
72,115,345.2
72,84.8,345.2
72,39.9,345.7
72,19.5,345.7
73,719.4,-785.1
73,720.8,-787
73,725.1,-787.5
73,729.3,-785.6
73,728.8,-784.2
73,723.6,-785.6
73,719.4,-785.1
74,693.9,-783.7
74,697.2,-785.1
74,699.5,-784.2
74,703.8,-785.6
74,709.5,-785.6
74,709.5,-784.2
74,705.2,-783.7
74,699.1,-782.3
74,693.9,-783.7
75,673.5,-788.4
75,675.4,-790.3
75,682.5,-787
75,673.5,-788.4
76,657,-787.5
76,661.7,-790.3
76,665,-789.8
76,664.1,-787
76,657,-787.5
77,448.6,-491.7
77,448.1,-493.6
77,445.8,-496.4
77,444.8,-501.1
77,446.3,-502.5
77,450,-503
77,452.4,-499.7
77,451.5,-494
77,454.3,-493.1
77,456.2,-494.5
77,457.1,-497.8
77,458.5,-499.7
77,458.1,-504
77,455.2,-507.7
77,451.5,-509.6
77,450,-512.9
77,451,-516.7
77,450,-520
77,460,-521.9
77,460,-524.7
77,455.2,-528.1
77,451.9,-531.8
77,452.9,-536.1
77,455.7,-538
77,461.8,-535.1
77,463.7,-530.9
77,466.1,-534.7
77,463.3,-538.4
77,459.5,-540.8
77,460,-541.8
77,467.5,-546
77,466.6,-548.8
77,463.7,-548.4
77,460.4,-544.6
77,457.6,-542.7
77,456.2,-547.4
77,456.2,-549.3
77,458.5,-552.2
77,464.7,-554.5
77,468,-552.6
77,470.4,-554
77,469.9,-556.9
77,468,-557.8
77,467.5,-561.6
77,469.4,-563.5
77,476,-564.4
77,477.9,-565.4
77,476,-568.2
77,473.2,-571.1
77,470.4,-569.6
77,469.9,-572.5
77,470.4,-579.1
77,465.2,-575.8
77,462.8,-578.6
77,460.9,-577.7
77,457.6,-580
77,456.2,-579.6
77,453.3,-581.4
77,452.9,-586.2
77,453.8,-588.5
77,459,-589.5
77,461.4,-588.1
77,464.2,-589
77,464.2,-582.9
77,468.5,-585.2
77,468,-588.1
77,466.6,-589.5
77,465.6,-591.8
77,461.8,-594.2
77,462.3,-597.5
77,460.4,-597.5
77,457.6,-594.7
77,454.3,-596.1
77,456.2,-598
77,460.9,-598.9
77,462.8,-601.3
77,459,-604.6
77,454.8,-605.5
77,452.4,-607.9
77,451.5,-613.6
77,448.6,-617.4
77,445.8,-619.3
77,447.7,-622.6
77,446.3,-624.9
77,443.9,-623
77,442.9,-619.7
77,438.2,-621.6
77,436.8,-630.1
77,438.7,-630.1
77,446.7,-629.6
77,445.3,-632.5
77,438.2,-633
77,435.9,-634.4
77,434.4,-636.7
77,434.9,-644.3
77,434.4,-646.7
77,432.6,-648.1
77,428.3,-647.1
77,425,-644.3
77,423.6,-648.1
77,426.4,-650.9
77,432.6,-649.5
77,434,-652.3
77,430.2,-656.1
77,427.4,-657.1
77,424,-657.1
77,424,-662.7
77,424.5,-667
77,425.9,-669.3
77,428.8,-672.2
77,428.3,-675.5
77,425,-675
77,423.1,-673.1
77,421.2,-668.4
77,418.8,-672.2
77,419.8,-674.5
77,421.7,-674.5
77,421.7,-677.8
77,425.5,-681.2
77,425,-685.9
77,419.8,-687.3
77,413.6,-686.8
77,412.2,-688.2
77,413.2,-690.6
77,417.4,-693.4
77,418.8,-694.9
77,418.4,-698.6
77,416,-701.5
77,415.5,-703.8
77,421.7,-708.6
77,422.2,-712.3
77,416.5,-716.6
77,435.4,-716.1
77,470.4,-714.2
77,501.1,-712.3
77,534.6,-710.5
77,555.4,-709
77,594.2,-706.7
77,597,-707.1
77,596,-710.5
77,594.6,-713.3
77,595.1,-716.6
77,593.2,-718.5
77,593.7,-721.8
77,592.3,-723.2
77,590.9,-728.9
77,588.5,-733.1
77,589.4,-737.9
77,587.5,-739.8
77,588.5,-741.6
77,587.5,-744.9
77,589.4,-745.4
77,590.9,-747.8
77,590.9,-752
77,592.3,-754.9
77,595.1,-757.7
77,596.5,-760.5
77,600.8,-762.9
77,605,-767.2
77,605.5,-772.4
77,608.3,-777.6
77,611.2,-779.4
77,611.6,-781.8
77,610.2,-783.2
77,611.6,-788.4
77,613.1,-791.7
77,617.8,-796.5
77,621.1,-794.6
77,622.5,-796
77,626.3,-794.6
77,629.6,-795
77,629.6,-793.1
77,631,-790.8
77,632,-787.5
77,635.3,-785.6
77,640,-781.3
77,639.5,-777.6
77,636.2,-776.1
77,637.2,-774.2
77,640.9,-773.3
77,644.2,-775.7
77,643.3,-778.5
77,645.7,-780.9
77,653.7,-777.1
77,663.2,-772.4
77,669.3,-770
77,678.3,-768.6
77,682.5,-769
77,688.7,-771.4
77,689.1,-768.6
77,695.3,-772.4
77,700,-772.4
77,703.3,-770
77,709.5,-770
77,711.4,-772.8
77,715.6,-771.4
77,718.9,-773.3
77,721.3,-773.3
77,723.6,-771.9
77,724.1,-770
77,728.8,-767.2
77,726.5,-749.2
77,724.1,-727.5
77,720.3,-697.7
77,717,-670.3
77,710.4,-620.7
77,708,-598.9
77,709,-567.7
77,709.5,-536.6
77,709.9,-507.3
77,710.9,-466.6
77,711.8,-417.5
77,712.3,-394.3
77,713.2,-359.4
77,714.2,-319.7
77,714.7,-292.7
77,715.1,-281.4
77,715.6,-262.5
77,709.9,-259.2
77,705.2,-251.6
77,668.8,-254.5
77,618.7,-258.2
77,593.7,-260.1
77,566.3,-262
77,556.4,-262.5
77,514.8,-264.8
77,516.2,-267.2
77,521.4,-271
77,520.9,-275.2
77,519,-277.1
77,514.8,-279
77,508.6,-283.7
77,504.4,-284.7
77,503.4,-282.8
77,504.4,-280.9
77,503.9,-278.1
77,501.5,-277.6
77,499.7,-279.5
77,502.5,-285.6
77,501.1,-288
77,503.9,-294.1
77,502.5,-295.6
77,499.2,-296.5
77,497.3,-295.6
77,499.7,-292.7
77,499.7,-290.8
77,496.8,-288
77,494.5,-289.9
77,495.4,-293.2
77,493.5,-295.1
77,493,-297.9
77,498.2,-299.8
77,502,-298.4
77,503,-300.3
77,502,-302.6
77,498.2,-306.9
77,495.4,-306.4
77,495.9,-301.2
77,493,-300.3
77,493,-303.1
77,491.6,-308.3
77,494,-311.6
77,496.3,-314.9
77,496.8,-317.3
77,493.5,-320.1
77,492.6,-323.4
77,494,-329.6
77,493.5,-331.5
77,491.6,-334.3
77,488.3,-334.8
77,486.9,-338.6
77,487.4,-341.9
77,484.5,-342.3
77,485,-337.1
77,482.2,-338.1
77,478.9,-337.6
77,477.4,-340
77,480.7,-343.8
77,480.3,-346.1
77,477.9,-348.5
77,473.7,-347.5
77,471.8,-348.5
77,471.3,-356
77,468,-355.1
77,465.6,-352.3
77,462.8,-353.2
77,462.8,-355.1
77,465.2,-357.5
77,467.5,-358.9
77,473.7,-358.4
77,475.1,-360.8
77,473.7,-362.7
77,470.8,-363.6
77,465.6,-360.8
77,461.4,-364.1
77,462.3,-367.4
77,464.7,-368.8
77,468.5,-368.3
77,469.4,-370.2
77,468,-373.1
77,468.5,-375.4
77,466.6,-376.8
77,461.8,-376.4
77,459,-377.8
77,461.8,-381.6
77,461.4,-383.5
77,458.5,-383.5
77,456.6,-379.7
77,453.8,-380.6
77,450.5,-379.2
77,450,-383.9
77,451.5,-385.3
77,456.6,-386.3
77,457.6,-387.7
77,456.2,-391
77,452.4,-395.3
77,453.3,-398.1
77,454.8,-400.5
77,460,-402.8
77,460,-405.2
77,457.6,-406.1
77,454.8,-404.7
77,446.3,-406.1
77,446.3,-410.4
77,448.1,-412.8
77,450.5,-413.2
77,453.3,-411.8
77,456.2,-413.2
77,457.1,-416.5
77,452.4,-418.4
77,448.6,-417
77,445.3,-413.2
77,440.6,-414.2
77,439.2,-416.1
77,439.6,-418.4
77,444.4,-419.8
77,447.7,-422.2
77,448.6,-425.5
77,445.3,-428.3
77,440.6,-428.8
77,439.2,-430.2
77,441.5,-434
77,443.9,-436.4
77,442,-440.2
77,440.1,-441.6
77,440.6,-443.5
77,442.5,-443.9
77,445.8,-442
77,445.3,-438.7
77,446.7,-436.9
77,450,-439.2
77,450.5,-442
77,449.1,-444.4
77,442.9,-445.8
77,442.9,-447.7
77,444.8,-449.1
77,450,-449.1
77,452.9,-444.9
77,453.3,-441.6
77,456.2,-441.6
77,456.2,-443.9
77,450.5,-451.5
77,449.1,-452.9
77,449.1,-458.6
77,450.5,-461.9
77,453.8,-464.7
77,455.2,-460
77,458.1,-460
77,457.6,-463.8
77,455.2,-467.1
77,453.8,-467.1
77,455.7,-471.3
77,455.7,-476.1
77,453.3,-477.5
77,449.6,-477.5
77,446.3,-476.5
77,444.8,-480.3
77,452.4,-485.1
77,452.4,-487.9
77,449.1,-490.2
77,448.6,-491.7
78,-1474.2,1437.7
78,-1483.1,1396.6
78,-1487.9,1374.4
78,-1497.8,1327.6
78,-1496.8,1326.7
78,-1494.5,1320.1
78,-1490.2,1310.6
78,-1488.3,1311.1
78,-1486.9,1308.2
78,-1487.4,1303.5
78,-1486.4,1299.7
78,-1485,1300.2
78,-1484.1,1296.4
78,-1480.3,1291.7
78,-1482.2,1287.9
78,-1479.8,1283.7
78,-1481.7,1279.4
78,-1486,1277.1
78,-1483.6,1274.2
78,-1482.2,1268.6
78,-1478.4,1267.1
78,-1480.3,1264.8
78,-1485.5,1265.7
78,-1486.4,1262.9
78,-1482.2,1259.1
78,-1481.7,1256.3
78,-1479.8,1256.3
78,-1475.1,1251.5
78,-1474.6,1246.3
78,-1471.8,1243.5
78,-1468,1242.6
78,-1466.6,1240.2
78,-1461.4,1239.3
78,-1459.5,1234.5
78,-1460.5,1230.3
78,-1457.6,1229.3
78,-1457.1,1225.6
78,-1453.4,1222.2
78,-1452.4,1219.9
78,-1450.5,1218.5
78,-1450.1,1214.7
78,-1447.7,1211.8
78,-1446.3,1202.9
78,-1443,1202.4
78,-1442,1200
78,-1438.2,1195.3
78,-1439.7,1193.4
78,-1440.1,1186.3
78,-1435.9,1183.5
78,-1434,1179.2
78,-1430.7,1178.3
78,-1429.7,1175.9
78,-1432.6,1171.2
78,-1431.2,1169.3
78,-1426.9,1170.3
78,-1425,1172.6
78,-1421.2,1170.7
78,-1420.3,1168.4
78,-1422.2,1165.5
78,-1419.3,1159.4
78,-1415.6,1160.3
78,-1410.8,1158
78,-1406.1,1159.9
78,-1400.9,1159.9
78,-1399,1158
78,-1399.5,1153.3
78,-1402.8,1147.1
78,-1404.2,1142.4
78,-1408,1141.9
78,-1407.1,1137.7
78,-1408.9,1132.5
78,-1411.8,1130.1
78,-1411.3,1127.7
78,-1412.3,1124.4
78,-1414.6,1121.6
78,-1415.1,1118.3
78,-1417.9,1117.8
78,-1417.5,1115
78,-1418.4,1107.4
78,-1420.8,1106.5
78,-1423.1,1107.4
78,-1425,1103.6
78,-1421.7,1101.3
78,-1420.8,1099.4
78,-1422.2,1096.1
78,-1425.5,1093.7
78,-1424.1,1092.3
78,-1425,1089
78,-1419.8,1085.7
78,-1419.8,1082.8
78,-1422.2,1081.4
78,-1420.3,1077.2
78,-1420.3,1074.8
78,-1422.2,1072
78,-1424.5,1073.4
78,-1429.3,1072.9
78,-1434,1067.2
78,-1435.9,1065.8
78,-1434.9,1062.1
78,-1432.6,1059.7
78,-1432.1,1056.9
78,-1433,1053.1
78,-1438.2,1051.2
78,-1437.3,1046.9
78,-1439.7,1045
78,-1435.4,1040.8
78,-1432.6,1040.8
78,-1430.2,1034.6
78,-1426.9,1031.8
78,-1425,1028
78,-1420.3,1029.4
78,-1417,1033.7
78,-1416.5,1036.1
78,-1413.2,1034.2
78,-1411.3,1035.6
78,-1407.5,1035.6
78,-1406.1,1038.4
78,-1402.8,1039.4
78,-1400.9,1042.2
78,-1396.2,1045
78,-1395.7,1048.8
78,-1393.4,1049.3
78,-1389.6,1045
78,-1387.7,1041.3
78,-1388.6,1039.4
78,-1385.3,1038.9
78,-1381.5,1035.6
78,-1381.5,1033.7
78,-1383.4,1031.8
78,-1385.3,1027.1
78,-1380.1,1026.1
78,-1380.1,1022.4
78,-1383,1019.1
78,-1382,1016.2
78,-1383,1014.8
78,-1380.1,1011.5
78,-1381.5,1004.4
78,-1379.2,999.2
78,-1379.2,995.9
78,-1376.8,993.1
78,-1376.3,990.7
78,-1374,987.9
78,-1374,985
78,-1371.6,978.4
78,-1368.3,977.5
78,-1370.2,975.6
78,-1367.4,971.8
78,-1365.5,971.3
78,-1365.5,965.2
78,-1366.9,960.5
78,-1371.1,959
78,-1369.3,951
78,-1367.4,946.8
78,-1364.1,945.3
78,-1362.6,943.4
78,-1362.2,939.7
78,-1354.1,942.5
78,-1350.4,939.2
78,-1349.9,937.8
78,-1346.1,935.4
78,-1347,933
78,-1344.7,930.2
78,-1345.2,926.4
78,-1343.3,924.1
78,-1343.3,917.5
78,-1346.1,916
78,-1343.3,911.3
78,-1343.7,908.9
78,-1341.4,906.6
78,-1343.7,903.8
78,-1342.8,898.1
78,-1339,893.8
78,-1334.3,891
78,-1334.8,888.6
78,-1331.9,885.8
78,-1329.1,887.7
78,-1330,892.9
78,-1329.1,894.8
78,-1324.4,898.6
78,-1319.2,900
78,-1315.4,897.1
78,-1310.7,897.1
78,-1306.4,895.7
78,-1303.1,892.4
78,-1300.7,893.8
78,-1294.6,889.6
78,-1291.3,893.8
78,-1290.8,897.6
78,-1287.5,898.6
78,-1284.2,901.4
78,-1280.9,900.4
78,-1279.9,897.6
78,-1277.1,895.7
78,-1273.3,896.2
78,-1271.4,893.4
78,-1264.8,895.2
78,-1261,893.8
78,-1258.2,895.2
78,-1252.1,895.2
78,-1250.6,890.5
78,-1247.8,889.6
78,-1240.2,891
78,-1238.8,892.4
78,-1232.2,890
78,-1229.9,891.5
78,-1226.5,890
78,-1224.7,887.7
78,-1223.2,890
78,-1224.2,895.2
78,-1219,900.9
78,-1219.5,906.1
78,-1215.2,906.6
78,-1212.4,906.6
78,-1210,909.4
78,-1208.6,906.6
78,-1207.2,906.6
78,-1205.3,903.8
78,-1200.6,893.4
78,-1201.5,891.9
78,-1201,888.2
78,-1198.2,887.2
78,-1197.7,884.4
78,-1194.9,882
78,-1195.4,880.6
78,-1193.9,876.8
78,-1189.7,875.4
78,-1187.3,891.5
78,-1183.1,917.9
78,-1180.7,932.6
78,-1159.4,929.7
78,-1153.3,927.4
78,-1129.7,924.1
78,-1126.8,924.1
78,-1114.1,921.7
78,-1107,921.7
78,-1079.1,917.5
78,-1050.8,913.7
78,-1028.5,910.8
78,-1027.1,909.9
78,-990.7,904.7
78,-963.8,901.4
78,-942.1,898.6
78,-922.7,896.2
78,-891.5,892.4
78,-874.5,890
78,-870.7,889.6
78,-855.6,887.7
78,-806.9,882
78,-780.5,879.2
78,-779,879.7
78,-736.5,875.4
78,-689.3,870.7
78,-666.1,868.3
78,-634,865.5
78,-632.1,865.9
78,-628.8,907.1
78,-625.5,948.6
78,-624.1,970.4
78,-622.2,990.2
78,-618.4,1032.8
78,-615.5,1068.2
78,-612.7,1100.8
78,-610.8,1124.9
78,-607,1169.3
78,-605.6,1181.6
78,-604.7,1193.9
78,-601.4,1238.3
78,-599.5,1262.9
78,-595.7,1306.8
78,-636.8,1310.1
78,-657.1,1312
78,-682.6,1314.4
78,-726.1,1319.1
78,-757.8,1322.4
78,-788,1325.7
78,-810.2,1328.1
78,-843.8,1332.3
78,-892.5,1338
78,-932.6,1343.2
78,-960,1347
78,-1009.2,1354.1
78,-1035.6,1357.9
78,-1060.2,1361.6
78,-1107,1368.7
78,-1147.2,1375.3
78,-1180.2,1381
78,-1206.7,1385.3
78,-1235.1,1390.5
78,-1279,1398.5
78,-1308.8,1404.2
78,-1330.5,1408
78,-1348,1411.7
78,-1378.2,1417.9
78,-1407.5,1423.5
78,-1445.3,1431.6
78,-1474.2,1437.7
79,1799.1,17.3
79,1806.7,10.6
79,1806.7,6.4
79,1811.9,6.4
79,1810.5,10.6
79,1805.3,16.8
79,1802,18.2
79,1799.1,17.3
80,1794.4,-82.9
80,1795.4,-82.9
80,1799.6,-77.7
80,1813.3,-65.9
80,1816.6,-64
80,1826.1,-57.9
80,1833.2,-55.5
80,1833.2,-45.6
80,1832.2,-27.6
80,1830.8,-14.4
80,1827,-5.9
80,1823.2,0.7
80,1822.3,-0.7
80,1824.2,-6.4
80,1826.5,-10.1
80,1828.9,-14.9
80,1829.9,-19.6
80,1829.9,-22.9
80,1830.8,-27.2
80,1831.3,-38.5
80,1831.7,-51.3
80,1827.5,-53.1
80,1823.2,-57.9
80,1819,-58.8
80,1817.1,-62.1
80,1811.4,-65
80,1810.5,-66.4
80,1802.9,-71.6
80,1798.2,-76.3
80,1795.8,-76.8
80,1795.4,-80.1
80,1794.4,-82.9
81,1152.2,-115.1
81,1147,-116.9
81,1145.6,-120.7
81,1140.4,-122.1
81,1139.9,-125.4
81,1135.2,-130.6
81,1133.3,-129.7
81,1130.5,-133
81,1125.3,-137.3
81,1123.9,-137.3
81,1120.1,-143.4
81,1114,-143.9
81,1110.6,-142.9
81,1108.3,-144.3
81,1101.2,-144.8
81,1100.3,-145.8
81,1095.5,-146.7
81,1091.3,-151.4
81,1086.5,-152.9
81,1084.7,-157.6
81,1080.4,-159.5
81,1078,-162.8
81,1075.7,-167
81,1077.6,-170.3
81,1075.2,-173.2
81,1075.7,-176.5
81,1077.1,-178.4
81,1074.7,-182.2
81,1071,-185
81,1062,-186.9
81,1059.6,-184
81,1053.9,-189.7
81,1054.4,-216.2
81,1071.9,-214.3
81,1117.7,-208.6
81,1117.7,-208.1
81,1144.2,-203.9
81,1163.1,-201.1
81,1191,-187.3
81,1193.8,-188.8
81,1196.2,-185.9
81,1199,-185
81,1199.5,-181.7
81,1201.4,-182.2
81,1205.6,-179.3
81,1209.4,-178.4
81,1218.4,-173.2
81,1220.8,-174.1
81,1221.7,-170.3
81,1224.1,-168
81,1225.5,-171.3
81,1231.1,-169.9
81,1234.9,-168.4
81,1243.9,-167.5
81,1285,-163.2
81,1297.3,-161.8
81,1327.5,-159
81,1345.5,-157.1
81,1345.5,-159.5
81,1347.4,-160.9
81,1345.5,-164.2
81,1346,-167
81,1347.9,-168.9
81,1355.9,-160.4
81,1361.6,-165.6
81,1372.9,-177
81,1373.4,-190.2
81,1400.3,-185.9
81,1423.9,-182.6
81,1456.5,-177.9
81,1474,-175.1
81,1507.6,-198.7
81,1518.9,-207.2
81,1538.3,-220.9
81,1559.1,-236
81,1595,-261.5
81,1597.8,-259.2
81,1606.8,-254
81,1613,-251.6
81,1620.5,-249.3
81,1630,-247.8
81,1636.1,-247.8
81,1641.3,-248.8
81,1643.2,-251.6
81,1646.5,-252.6
81,1647.5,-251.1
81,1647.5,-244.5
81,1648.9,-237.4
81,1650.3,-225.2
81,1652.7,-215.2
81,1656,-206.3
81,1660.2,-197.3
81,1669.7,-184.5
81,1678.6,-174.6
81,1688.1,-166.6
81,1698.5,-155.7
81,1706.1,-150
81,1716.4,-144.8
81,1724,-141.5
81,1735.8,-137.7
81,1743.9,-136.3
81,1747.2,-137.3
81,1753.3,-138.2
81,1756.6,-139.1
81,1756.6,-142.5
81,1759,-145.3
81,1760.9,-136.3
81,1767.5,-121.2
81,1773.2,-112.2
81,1778.3,-105.1
81,1785,-94.3
81,1790.2,-87.2
81,1792.5,-84.8
81,1789.2,-83.4
81,1787.8,-86.7
81,1780.7,-98
81,1777.9,-102.8
81,1771.7,-111.3
81,1763.7,-125
81,1763.7,-126.4
81,1758.5,-138.2
81,1743.9,-134.9
81,1749.1,-133
81,1746.7,-125.4
81,1750.5,-126.4
81,1751.9,-134
81,1757.6,-134.9
81,1758.5,-127.8
81,1760.9,-122.6
81,1761.3,-118.8
81,1764.2,-116.5
81,1763.7,-113.2
81,1766.5,-113.2
81,1769.4,-110.8
81,1773.6,-101.8
81,1773.6,-99.5
81,1771.3,-97.1
81,1771.3,-95.2
81,1765.1,-93.3
81,1768,-98
81,1768.4,-99.5
81,1762.8,-100.4
81,1759.4,-98
81,1757.1,-91.9
81,1753.3,-91.4
81,1752.4,-99
81,1745.3,-102.3
81,1741,-103.2
81,1731.1,-113.2
81,1718.8,-111.3
81,1710.3,-107.5
81,1708.4,-103.2
81,1708.4,-101.8
81,1726.8,-108.9
81,1739.1,-96.6
81,1742.4,-93.8
81,1745.7,-86.7
81,1745.3,-82
81,1746.2,-76.8
81,1748.1,-75.4
81,1747.6,-73
81,1749.5,-70.2
81,1747.2,-65
81,1742,-64.5
81,1736.8,-65
81,1734.4,-64.5
81,1730.2,-64.5
81,1708.4,-59.3
81,1701.8,-60.2
81,1699,-57.4
81,1695.2,-55.5
81,1696.1,-52.2
81,1699.4,-54.6
81,1706.1,-56
81,1713.1,-56.5
81,1720.2,-58.3
81,1724.5,-56.5
81,1734.4,-59.3
81,1736.8,-58.8
81,1733.5,-50.8
81,1729.2,-46.1
81,1731.6,-42.3
81,1735.8,-42.8
81,1742,-40.4
81,1742.9,-43.2
81,1733.5,-45.1
81,1739.6,-55.5
81,1745.7,-58.3
81,1748.6,-56.5
81,1750.5,-58.3
81,1759,-58.8
81,1761.8,-56.9
81,1765.6,-57.4
81,1768,-56.5
81,1770.8,-57.4
81,1776.9,-56.9
81,1776.9,-54.6
81,1782.1,-50.8
81,1782.1,-47
81,1785.4,-46.1
81,1785.9,-44.2
81,1786.4,-38
81,1788.7,-35.7
81,1788.3,-31.9
81,1791.6,-29.5
81,1793,-25.3
81,1794.4,-23.8
81,1798.2,-24.8
81,1802,-22.9
81,1802.4,-20.5
81,1805.3,-16.8
81,1804.8,-14.4
81,1802,-13.5
81,1802,-11.1
81,1804.8,-10.6
81,1805.3,-7.3
81,1802.4,-3.1
81,1801,5.4
81,1799.1,7.3
81,1797.3,11.6
81,1794.4,15.4
81,1791.6,18.2
81,1787.3,19.6
81,1783.1,18.7
81,1779.3,15.8
81,1781.7,14
81,1779.3,9.2
81,1777.9,8.3
81,1778.3,1.7
81,1780.2,-5.9
81,1780.2,-17.2
81,1777.4,-19.1
81,1777.9,-15.3
81,1776,-12.5
81,1773.6,-3.1
81,1771.7,2.1
81,1774.1,10.2
81,1773.6,14.4
81,1768.4,17.3
81,1758.5,15.4
81,1750.5,11.1
81,1747.2,7.8
81,1743.4,6.4
81,1739.1,10.2
81,1733.9,7.3
81,1728.7,3.6
81,1722.1,1.2
81,1716,-0.2
81,1713.1,2.6
81,1714.6,5.9
81,1708.9,13.5
81,1704.6,21.5
81,1703.7,29.1
81,1706.5,37.1
81,1708.4,36.2
81,1706.1,28.1
81,1707,22.5
81,1713.6,11.6
81,1715.5,11.1
81,1718.8,12.1
81,1723.1,9.2
81,1728.7,10.6
81,1733,13.5
81,1735.8,20.1
81,1740.5,22
81,1743.4,22.5
81,1745.3,24.8
81,1740.5,26.2
81,1738.2,25.3
81,1729.7,31
81,1730.2,31.9
81,1735.3,30
81,1737.7,27.7
81,1741.5,27.7
81,1748.1,25.8
81,1752.4,25.8
81,1754.3,27.7
81,1750.5,29.5
81,1748.1,32.4
81,1749.1,33.3
81,1752.4,30.5
81,1755.2,29.5
81,1764.2,33.3
81,1765.1,34.7
81,1761.8,39.5
81,1758.5,40.4
81,1754.3,45.6
81,1750.5,46.6
81,1750.5,48.4
81,1755.2,48.4
81,1760.9,43.7
81,1763.7,43.3
81,1768,39.5
81,1775,38.5
81,1772.7,41.8
81,1773.2,44.7
81,1771.7,47
81,1774.6,47.5
81,1776.5,44.2
81,1781.7,39.5
81,1782.1,35.7
81,1784.5,33.3
81,1789.2,31
81,1788.3,35.2
81,1783.5,41.8
81,1783.1,44.2
81,1780.7,46.1
81,1779.3,49.4
81,1779.3,52.7
81,1777.4,52.7
81,1775,56
81,1771.7,61.2
81,1771.7,63.6
81,1770.3,67.4
81,1767,65.5
81,1765.1,67.4
81,1761.3,69.2
81,1758,74.4
81,1759.4,76.8
81,1762.8,77.3
81,1762.8,73.5
81,1768,74.4
81,1771.3,74
81,1773.2,69.7
81,1776.9,67.4
81,1777.4,64
81,1780.2,59.3
81,1779.8,55.5
81,1783.1,54.1
81,1784.5,49.4
81,1786.4,48
81,1791.1,40.4
81,1794.4,32.4
81,1795.8,28.6
81,1797.3,28.1
81,1797.7,24.8
81,1802,24.8
81,1805.8,21
81,1808.6,16.3
81,1809.1,14.4
81,1811.4,12.1
81,1816.6,5.4
81,1819.5,5
81,1814.3,12.5
81,1802.9,28.1
81,1795.4,37.1
81,1788.3,48.4
81,1781.2,61.7
81,1774.1,76.8
81,1772.2,82
81,1733.5,74
81,1690.5,65
81,1681,63.1
81,1681.5,62.2
81,1656.4,57.4
81,1623.8,50.8
81,1575.6,41.4
81,1565.7,39.5
81,1542.6,34.7
81,1502.4,27.7
81,1478.3,22.9
81,1455.1,19.2
81,1422.5,13.5
81,1401.7,10.2
81,1386.6,7.8
81,1350.7,4
81,1338.9,1.7
81,1297.3,-3.1
81,1291.6,-4
81,1278.9,-5.4
81,1271.8,-5.9
81,1264.7,-6.8
81,1265.2,-8.7
81,1262.8,-13
81,1264.7,-16.3
81,1265.2,-20.1
81,1263.8,-21.5
81,1263.8,-25.7
81,1262.3,-27.2
81,1264.7,-33.3
81,1264.2,-34.7
81,1261.4,-35.7
81,1258.6,-33.8
81,1253.4,-37.1
81,1249.6,-41.3
81,1241.5,-63.1
81,1239.2,-62.6
81,1237.3,-65.4
81,1233,-65.9
81,1230.7,-61.7
81,1227.8,-62.6
81,1225.5,-61.2
81,1222.2,-65
81,1218.4,-65
81,1214.6,-67.8
81,1213.2,-67.8
81,1208.9,-72
81,1205.2,-81
81,1201.8,-85.3
81,1198.1,-87.2
81,1192.9,-87.6
81,1191.9,-83.9
81,1193.3,-80.6
81,1189.1,-76.8
81,1184.8,-79.6
81,1176.8,-87.6
81,1177.3,-91.4
81,1174.4,-94.3
81,1171.6,-92.4
81,1167.8,-93.8
81,1166.9,-97.1
81,1168.3,-101.8
81,1166.9,-105.6
81,1165.5,-107.5
81,1164,-111.7
81,1162.2,-113.6
81,1157.9,-112.7
81,1154.1,-113.2
81,1152.2,-115.1
82,-595.7,1306.8
82,-599.5,1262.9
82,-601.4,1238.3
82,-604.7,1193.9
82,-605.6,1181.6
82,-607,1169.3
82,-610.8,1124.9
82,-612.7,1100.8
82,-615.5,1068.2
82,-618.4,1032.8
82,-622.2,990.2
82,-624.1,970.4
82,-594.8,968
82,-565,965.7
82,-536.6,963.8
82,-508.3,961.4
82,-479.5,959.5
82,-444,957.1
82,-420.4,955.7
82,-383.1,953.8
82,-359,952.4
82,-323.5,951
82,-290.9,949.1
82,-253.1,947.7
82,-225.7,946.8
82,-187.4,945.3
82,-138.8,944.4
82,-115.1,943.9
82,-89.1,943.4
82,-43.8,943
82,-44.7,953.4
82,-42.8,959.5
82,-45.2,969.9
82,-46.1,974.6
82,-46.1,986.9
82,-51.3,992.1
82,-52.3,995.4
82,-55.6,999.2
82,-55.1,1001.6
82,-56.5,1003.5
82,-57,1008.7
82,-57.9,1014.8
82,-60.8,1020.5
82,-61.3,1024.2
