"county_fips","state_name","county_name","lon","lat","x","y","pop","votes_dem_16","votes_gop_16","total_votes_16","votes_dem_24","votes_gop_24","total_votes_24","margin_16","margin_24","swing","swing_a","swing_b","angle_deg","len_km","dx","dy","lw","in_frame","capped_len","capped_angle"
"26053","Michigan","Gogebic",-89.993,46.4464,462.547,1014.21,14380,2925,4018,7329,3385,4803,8292,15.7425,17.318,1.57555,-3.13538,4.71093,12.6044,31.6589,6.90857,30.896,0.047645,TRUE,FALSE,FALSE
"26055","Michigan","Grand Traverse",-85.613,44.7134,819.758,851.875,95238,20965,27413,51589,30339,31423,62760,13.3284,1.75512,-11.5732,-10.255,-1.31829,-90,90.6755,-90.6755,0.00000000000000555227,0.130855,TRUE,FALSE,TRUE
"26057","Michigan","Gratiot",-84.6313,43.3441,915.103,709.147,41761,5666,9880,16465,6682,12894,19848,27.1067,31.7327,4.62608,1.67228,2.9538,37.0087,46.7666,28.1505,37.3452,0.07367,TRUE,FALSE,FALSE
"26059","Michigan","Hillsdale",-84.6052,41.9169,936.275,551.028,45746,4799,14095,19940,5875,18631,24813,49.2008,52.0526,2.85175,-0.535883,3.38764,22.814,43.8173,16.9898,40.3894,0.0824261,TRUE,FALSE,FALSE
"26061","Michigan","Houghton",-88.5418,47.1273,568.173,1097.3,37361,6018,8475,15624,7881,11181,19364,16.953,17.3119,0.358918,-2.4561,2.81502,2.87134,29.1699,1.46122,29.1333,0.0726964,TRUE,FALSE,FALSE
"26063","Michigan","Huron",-83.063,43.8324,1033.21,779.275,31407,4579,10692,15917,5522,13224,18969,40.0301,41.0861,1.05598,-0.290262,1.34624,8.44781,33.8454,4.97218,33.4782,0.0720913,TRUE,FALSE,FALSE
"26065","Michigan","Ingham",-84.4863,42.6884,935.571,637.843,284900,79110,43868,131138,94542,50564,148012,-28.6572,-30.3075,-1.65034,-4.17518,2.52484,-13.2027,61.9611,-14.1518,60.3234,0.200572,TRUE,FALSE,FALSE
"26067","Michigan","Ionia",-85.0867,42.957,883.565,661.901,66804,8352,16635,26854,11338,22179,34013,33.1492,32.3448,-0.804457,-2.23473,1.43027,-6.43566,35.7411,-4.00613,35.5159,0.0963965,TRUE,FALSE,FALSE
"26069","Michigan","Iosco",-83.5324,44.357,988.292,832.252,25237,4345,8345,13361,5344,10155,15731,31.5209,31.0407,-0.48017,-2.53595,2.05578,-3.84136,29.4565,-1.97341,29.3903,0.0655512,TRUE,FALSE,FALSE
"26071","Michigan","Iron",-88.5376,46.0996,577.424,983.81,11631,2004,3675,5910,2441,4501,7027,29.4242,29.6744,0.250251,-3.74227,3.99253,2.00201,25.861,0.903442,25.8452,0.0438703,TRUE,FALSE,FALSE
"26073","Michigan","Isabella",-84.8034,43.6085,897.846,736.811,64394,11404,12338,25392,14011,16320,30817,3.93396,7.61267,3.67872,-1.36187,5.04058,29.4297,49.4359,24.2906,43.0567,0.0917006,TRUE,FALSE,FALSE
"26075","Michigan","Jackson",-84.4066,42.2418,948.091,589.073,160366,25795,39793,69677,32348,50199,83803,21.3423,21.6253,0.282937,-1.96777,2.2507,2.2635,34.8236,1.37536,34.7964,0.151279,TRUE,FALSE,FALSE
"26077","Michigan","Kalamazoo",-85.5864,42.2625,851.764,580.2,261670,67148,51034,126299,84501,58671,145646,-13.6349,-18.0412,-4.40634,-5.48345,1.07711,-35.2507,86.5484,-49.9518,70.6784,0.199231,TRUE,FALSE,FALSE
"26079","Michigan","Kalkaska",-85.165,44.7206,854.873,856.619,17939,2280,6116,8833,3206,8149,11529,45.6884,43.5315,-2.15694,-3.20902,1.05208,-17.2555,35.1198,-10.4177,33.5391,0.0561077,TRUE,FALSE,FALSE
"26081","Michigan","Kent",-85.6256,42.9618,840.054,657.547,657974,138683,148180,308184,192668,172720,371722,3.31064,-5.4594,-8.77004,-9.58057,0.810533,-70.1603,150,-141.097,50.9084,0.318277,TRUE,TRUE,FALSE
"26083","Michigan","Keweenaw",-88.2893,47.3361,585.496,1121.84,2046,527,814,1434,690,896,1611,21.4019,12.9887,-8.41329,-9.01602,0.602732,-67.3063,31.8148,-29.3517,12.2743,0.0209691,TRUE,FALSE,FALSE
"26085","Michigan","Lake",-85.7994,43.9572,814.132,766.496,12096,1939,3159,5328,2298,4523,6915,23.931,32.6199,8.6889,2.66513,6.02376,69.5112,42.1312,39.466,14.747,0.0434863,TRUE,FALSE,FALSE
"26087","Michigan","Lapeer",-83.2494,43.0582,1029.98,691.617,88619,12734,30037,45183,16338,38398,55435,40.455,40.3025,-0.152438,-3.58831,3.43587,-1.2195,29.8659,-0.635628,29.8591,0.123187,TRUE,FALSE,FALSE
"26089","Michigan","Leelanau",-85.7301,44.907,808.228,872.298,22301,6774,7239,14757,9406,8035,17680,3.31835,-7.86079,-11.1791,-8.57836,-2.60078,-89.4331,58.1066,-58.1037,0.574933,0.0695367,TRUE,FALSE,FALSE
"26091","Michigan","Lenawee",-84.0528,41.9261,981.301,557.623,99423,16750,26430,45939,20787,33463,55012,22.4178,23.3659,0.948113,-2.16769,3.1158,7.5849,40.7882,5.38384,40.4313,0.122639,TRUE,FALSE,FALSE
"26093","Michigan","Livingston",-83.8565,42.575,988.09,631.64,193866,34384,65680,105866,49503,81217,132402,31.276,24.261,-7.01497,-8.30351,1.28854,-56.1197,99.719,-82.7871,55.5893,0.190371,TRUE,FALSE,FALSE
"26095","Michigan","Luce",-85.5614,46.3357,804.051,1031.52,5339,681,1756,2579,769,2170,2985,44.1116,47.6693,3.55766,-1.17701,4.73468,28.4613,30.7456,14.6523,27.0297,0.0285449,TRUE,FALSE,FALSE
"26097","Michigan","Mackinac",-84.8813,45.9973,860.587,1000.18,10834,2085,3744,6097,2675,4476,7238,28.4611,25.1853,-3.27585,-4.35503,1.07918,-26.2068,34.842,-15.3867,31.2604,0.0445258,TRUE,FALSE,FALSE
"26099","Michigan","Macomb",-82.9579,42.5891,1060.55,642.888,881217,176317,224665,419312,214977,284660,509056,12.0574,13.9467,1.88933,-3.87581,5.76514,15.1146,100.847,26.2959,97.3581,0.372183,TRUE,FALSE,FALSE
"26101","Michigan","Manistee",-86.1853,44.3063,779.432,801.965,25032,4979,6915,12599,6309,8748,15296,16.2771,16.1984,-0.0786686,-0.931952,0.853284,-0.629349,25.2753,-0.277624,25.2738,0.0646097,TRUE,FALSE,FALSE
"26103","Michigan","Marquette",-87.4928,46.4867,654.228,1033.36,66017,16042,14646,32976,20866,17459,38992,-4.54901,-8.88976,-4.34075,-6.82211,2.48136,-34.726,55.39,-31.553,45.5242,0.103079,TRUE,FALSE,FALSE
"26105","Michigan","Mason",-86.3467,43.9746,770.409,763.863,29052,5281,8505,14685,6973,10830,18056,23.386,21.6649,-1.72116,-3.36723,1.64607,-13.7692,36.6155,-8.71494,35.5633,0.0702547,TRUE,FALSE,FALSE
"26107","Michigan","Mecosta",-85.3822,43.6509,851.104,736.185,39714,5827,10305,17168,7688,14445,22489,27.7585,30.5291,2.77058,0.785253,1.98533,22.1647,42.4685,16.0221,39.3302,0.0783337,TRUE,FALSE,FALSE
"26109","Michigan","Menominee",-87.5798,45.3421,658.799,906.192,23502,3539,6702,10768,4256,8647,13060,30.8857,34.0308,3.14519,-0.313791,3.45898,25.1615,38.7446,16.4731,35.0682,0.05981,TRUE,FALSE,FALSE
"26111","Michigan","Midland",-84.2963,43.6433,937.832,745.564,83494,15635,23846,42506,20926,28571,50287,20.7973,15.4454,-5.35197,-5.88703,0.535067,-42.8157,64.0036,-43.4996,46.9495,0.117143,TRUE,FALSE,FALSE
"26113","Michigan","Missaukee",-85.1799,44.3077,858.929,810.787,15052,1565,5386,7317,1945,7066,9151,54.9705,56.8305,1.86003,-0.635046,2.49508,14.8803,32.9397,8.4589,31.835,0.0499822,TRUE,FALSE,FALSE
"26115","Michigan","Monroe",-83.4864,41.9017,1027.92,560.904,154809,26863,43261,74218,32622,57405,91338,23.3843,27.5284,4.14412,-0.352255,4.49637,33.1529,71.7541,39.2406,60.0735,0.157985,TRUE,FALSE,FALSE
"26117","Michigan","Montcalm",-85.1727,43.2836,872.486,697.346,66614,7874,16907,26609,10368,23946,34835,36.4513,39.5699,3.11854,1.97752,1.14102,24.9483,48.8786,20.617,44.3177,0.0975359,TRUE,FALSE,FALSE
"26119","Michigan","Montmorency",-84.1259,44.9974,932.61,896.984,9153,1287,3498,5009,1702,4599,6391,46.2069,45.9768,-0.230067,-2.35451,2.12444,-1.84054,25.5702,-0.821264,25.557,0.0417959,TRUE,FALSE,FALSE
"26121","Michigan","Muskegon",-86.2149,43.2438,789.273,683.816,175824,37304,36127,78088,46028,47733,95160,-1.60287,1.81845,3.42132,1.04104,2.38028,27.3705,68.1718,31.3415,60.5401,0.161228,TRUE,FALSE,FALSE
"26123","Michigan","Newaygo",-85.8113,43.4662,819.048,711.924,49978,6212,15173,22640,8131,20630,29197,41.9032,43.4582,1.55495,-0.810798,2.36575,12.4396,39.553,8.52013,38.6244,0.0892957,TRUE,FALSE,FALSE
"26125","Michigan","Oakland",-83.314,42.5869,1031.8,638.724,1274395,343070,289203,664614,419519,337791,771939,-8.51958,-10.7919,-2.2723,-5.71201,3.43971,-18.1784,128.282,-40.0209,121.879,0.458211,TRUE,FALSE,FALSE
"26127","Michigan","Oceana",-86.3058,43.6327,777.546,726.252,26659,3973,7228,11930,5085,9547,14870,29.0599,30.4948,1.4349,-0.525647,1.96055,11.4792,34.1843,6.8031,33.5005,0.0636914,TRUE,FALSE,FALSE
"26129","Michigan","Ogemaw",-84.1273,44.2866,942.364,818.427,20770,3030,6827,10387,3578,8879,12620,38.5208,42.5544,4.03354,2.21926,1.81428,32.2683,40.5755,21.6626,34.3089,0.0587673,TRUE,FALSE,FALSE
"26131","Michigan","Ontonagon",-89.2882,46.7189,514.601,1047.96,5816,1176,2066,3426,1313,2479,3841,27.4522,30.7489,3.29676,-1.65865,4.9554,26.374,31.5161,14.0004,28.2357,0.0324237,TRUE,FALSE,FALSE
"26133","Michigan","Osceola",-85.3578,43.9654,849.131,771.269,22891,2705,7336,10609,3326,9639,13184,46.1209,48.6926,2.57173,0.938888,1.63284,20.5738,37.2245,13.0812,34.8503,0.0599536,TRUE,FALSE,FALSE
"26135","Michigan","Oscoda",-84.1484,44.7015,934.949,864.081,8219,1044,2843,4073,1414,3716,5192,46.2825,44.8733,-1.40919,-2.10611,0.696922,-11.2735,29.3562,-5.73891,28.7898,0.0377127,TRUE,FALSE,FALSE
"26137","Michigan","Otsego",-84.6668,45.0069,890.207,892.846,25091,3556,8266,12538,5052,10693,15971,39.841,35.8272,-4.01373,-5.16256,1.14883,-32.1098,42.7715,-22.7349,36.2288,0.0660693,TRUE,FALSE,FALSE
"26139","Michigan","Ottawa",-86.0159,42.9111,809.163,648.528,296200,44973,88467,142734,69653,106133,178402,32.5944,20.7525,-11.8419,-10.7321,-1.10985,-90,138.844,-138.844,0.00000000000000850173,0.22076,TRUE,FALSE,TRUE
"26141","Michigan","Presque Isle",-83.8682,45.357,947.648,939.214,12982,2400,4488,7218,3036,5568,8739,30.3136,29.4282,-0.885416,-0.857633,-0.0277825,-7.08333,29.5382,-3.64244,29.3128,0.0488404,TRUE,FALSE,FALSE
"26143","Michigan","Roscommon",-84.6501,44.3643,900.039,821.954,23459,4287,8141,13041,5290,10582,16065,31.0106,33.3417,2.33111,-0.652034,2.98315,18.6489,38.0109,12.1547,36.0152,0.0663353,TRUE,FALSE,FALSE
"26145","Michigan","Saginaw",-83.9964,43.3991,965.17,721.522,190124,44396,45469,94320,49515,52912,103838,1.19401,3.31651,2.1225,-1.49144,3.61394,16.98,60.0985,17.551,57.4786,0.168514,TRUE,FALSE,FALSE
"26147","Michigan","St. Clair",-82.5635,42.9122,1087.32,683.102,160383,24553,49051,78003,30844,64277,96519,33.2835,35.1479,1.86435,-2.55727,4.42162,14.9148,56.458,14.5313,54.5559,0.162393,TRUE,FALSE,FALSE
"26149","Michigan","St. Joseph",-85.5269,41.8875,861.224,539.044,60939,7526,14884,23757,9452,19403,29307,32.8336,34.4862,1.65267,-0.466548,2.11922,13.2213,40.1094,9.17355,39.0462,0.0894415,TRUE,FALSE,FALSE
"26151","Michigan","Sanilac",-82.783,43.3652,1062.66,730.717,40611,4873,13446,19249,5957,17080,23339,46.7984,48.2832,1.48479,-0.643171,2.12796,11.8783,37.4137,7.70101,36.6126,0.0799175,TRUE,FALSE,FALSE
"26153","Michigan","Schoolcraft",-86.2268,46.0061,756.738,989.697,8047,1369,2556,4154,1631,3196,4897,30.242,32.4218,2.17976,1.83747,0.34229,17.438,30.7715,9.22142,29.3573,0.036582,TRUE,FALSE,FALSE
"26155","Michigan","Shiawassee",-84.1479,42.9427,959.393,669.418,68094,12546,19230,34111,15335,24718,40682,21.0347,23.4265,2.39172,-0.767702,3.15942,19.1337,47.4582,15.5556,44.8364,0.105377,TRUE,FALSE,FALSE
"26157","Michigan","Tuscola",-83.4339,43.4299,1009.69,730.776,53323,7429,17102,25796,8562,21764,30716,39.4317,43.5336,4.10186,0.504143,3.59772,32.8149,50.9406,27.6061,42.8118,0.091693,TRUE,FALSE,FALSE
"26159","Michigan","Van Buren",-86.0013,42.2602,817.983,576.299,75587,13258,17890,33274,17175,23407,41162,14.8709,15.3566,0.485623,-2.40024,2.88586,3.88499,33.8203,2.29145,33.7425,0.106071,TRUE,FALSE,FALSE
"26161","Michigan","Washtenaw",-83.7269,42.2576,1003.15,597.804,372258,128483,50631,188578,157152,58844,221304,-43.4651,-45.5138,-2.04875,-3.8198,1.77105,-16.39,76.1423,-21.4854,73.0481,0.24471,TRUE,FALSE,FALSE
"26163","Michigan","Wayne",-83.2263,42.3295,1042.74,611.162,1793561,519444,228993,777838,537032,288860,856511,-38.8077,-30.049,8.75871,0.208613,8.5501,70.0697,150,141.016,51.1316,0.478509,TRUE,TRUE,FALSE
"26165","Michigan","Wexford",-85.4866,44.3097,834.658,808.275,33673,4436,10000,15298,6224,12968,19476,38.5425,35.1396,-3.40289,-3.62614,0.223254,-27.2231,43.1075,-19.7198,38.3325,0.0729439,TRUE,FALSE,FALSE
"27001","Minnesota","Aitkin",-93.53,46.5708,189.94,1015.85,15697,3134,5516,9231,3524,6741,10419,27.5376,31.3395,3.80193,-0.66479,4.46672,30.4154,38.4302,19.4559,33.1413,0.0533468,TRUE,FALSE,FALSE
"27003","Minnesota","Anoka",-93.2693,45.195,214.371,863.709,363887,75500,93339,185758,97667,106974,209656,10.5657,4.54796,-6.01772,-8.61763,2.59991,-48.1418,111.985,-83.4066,74.7268,0.238191,TRUE,FALSE,FALSE
"27005","Minnesota","Becker",-95.7811,46.847,16.7646,1043.99,35183,5208,10880,17222,6435,12961,19696,35.2561,33.6461,-1.60998,-4.51556,2.90559,-12.8798,36.7497,-8.19177,35.8251,0.0733305,TRUE,FALSE,FALSE
"27007","Minnesota","Beltrami",-94.8633,47.5853,86.0764,1126.13,46228,8688,10783,21564,11493,12898,24807,10.7596,5.76032,-4.99927,-7.53269,2.53342,-39.9942,50.6584,-32.5586,38.8099,0.0822325,TRUE,FALSE,FALSE
"27009","Minnesota","Benton",-94.1044,45.6347,147.848,910.983,41379,5640,12872,20058,7084,15260,22763,39.0666,36.5915,-2.47507,-6.28103,3.80596,-19.8006,41.4633,-14.0456,39.0119,0.0787062,TRUE,FALSE,FALSE
"27011","Minnesota","Big Stone",-96.4463,45.3954,-34.9364,882.995,5166,921,1608,2755,964,1796,2816,27.1649,30.1449,2.98004,0.61289,2.36715,23.8403,29.8132,12.0502,27.2694,0.027662,TRUE,FALSE,FALSE
"27013","Minnesota","Blue Earth",-93.9944,44.1336,159.952,744.118,69112,14428,15667,33593,17558,18001,36326,4.11696,1.24582,-2.87115,-8.67759,5.80644,-22.9692,48.2657,-18.835,44.439,0.0992895,TRUE,FALSE,FALSE
"27015","Minnesota","Brown",-94.5918,44.2851,112.062,760.148,25912,3763,8708,13779,4576,9692,14526,39.652,35.8565,-3.79553,-6.10428,2.30875,-30.3642,41.2654,-20.8595,35.605,0.0628941,TRUE,FALSE,FALSE
"27017","Minnesota","Carlton",-92.5323,46.6442,266.337,1026.37,36207,8460,8160,18211,9905,10435,20746,-1.80505,2.6057,4.41076,0.261487,4.14927,35.2861,46.6531,26.9496,38.0819,0.0750938,TRUE,FALSE,FALSE
"27019","Minnesota","Carver",-93.6793,44.8369,183.164,823.018,106922,21508,29056,55696,31869,35586,68804,14.9276,5.51034,-9.41728,-9.93402,0.516746,-75.3382,86.7702,-83.9447,21.9627,0.136753,TRUE,FALSE,FALSE
"27021","Minnesota","Cass",-94.4179,46.8177,121.215,1041.73,30066,4949,9982,15999,6300,12759,19316,33.7084,33.8895,0.181109,-4.32414,4.50525,1.44887,27.2376,0.688701,27.2289,0.0726907,TRUE,FALSE,FALSE
"27023","Minnesota","Chippewa",-95.6183,44.9618,30.0733,834.744,12598,1978,3764,6222,2026,4175,6300,31.1041,34.6557,3.55156,0.149716,3.40184,28.4124,34.4669,16.3999,30.3152,0.0414629,TRUE,FALSE,FALSE
"27025","Minnesota","Chisago",-92.924,45.4521,240.545,893.109,56621,9278,18441,30228,11894,23047,35502,33.0567,31.9195,-1.13723,-3.07632,1.93909,-9.09781,38.5743,-6.09938,38.089,0.0984229,TRUE,FALSE,FALSE
"27027","Minnesota","Clay",-96.6739,46.855,-51.6044,1045.04,65318,12971,13543,29398,16121,15965,32734,2.15735,-0.486193,-2.64354,-6.34206,3.69852,-21.1484,45.985,-16.5907,42.8879,0.0943162,TRUE,FALSE,FALSE
"27029","Minnesota","Clearwater",-95.3888,47.56,46.3017,1122.96,8524,1100,2925,4245,1169,3575,4805,45.3416,50.7167,5.37508,0.25424,5.12084,43.0006,35.3767,24.1271,25.8726,0.0362661,TRUE,FALSE,FALSE
"27031","Minnesota","Cook",-90.3394,47.7901,427.059,1160.94,5600,1912,1156,3395,2416,1142,3641,-24.6415,-35.8066,-11.1652,-10.3139,-0.85124,-89.3214,38.5722,-38.5695,0.456844,0.0314074,TRUE,FALSE,FALSE
"27033","Minnesota","Cottonwood",-95.1209,43.9386,70.316,721.011,11517,1678,3679,5721,1705,4157,5965,37.353,41.8287,4.47573,1.50348,2.97225,35.8059,35.5616,20.805,28.8406,0.0403136,TRUE,FALSE,FALSE
"27035","Minnesota","Crow Wing",-94.1623,46.4309,141.624,999.241,66123,10982,22287,35842,14173,27423,42212,33.9806,31.854,-2.12656,-3.65217,1.52561,-17.0125,46.4831,-13.6,44.449,0.107388,TRUE,FALSE,FALSE
"27037","Minnesota","Dakota",-93.1546,44.7632,224.811,815.942,439882,110483,99583,231440,143267,109995,258590,-5.18885,-13.1374,-7.94854,-9.08715,1.13861,-63.5883,136.911,-122.621,60.9006,0.26498,TRUE,FALSE,FALSE
"27039","Minnesota","Dodge",-92.806,44.0301,255.089,735.177,20867,3102,6527,10654,4108,8095,12448,35.5696,32.6723,-2.89734,-4.34387,1.44653,-23.1787,37.6626,-14.824,34.6225,0.058165,TRUE,FALSE,FALSE
"27041","Minnesota","Douglas",-95.3895,45.9079,47.4241,940.003,39006,6227,13966,21785,7938,16726,25019,38.3252,35.6309,-2.69428,-4.81437,2.12008,-21.5543,43.2871,-15.9029,40.26,0.0826914,TRUE,FALSE,FALSE
"27043","Minnesota","Faribault",-93.955,43.6828,164.176,693.916,13921,2153,4659,7412,2352,5247,7739,36.788,38.0971,1.3091,-2.34099,3.65008,10.4728,30.5427,5.5517,30.0339,0.0458994,TRUE,FALSE,FALSE
"27045","Minnesota","Fillmore",-92.0818,43.6963,314.432,700.139,21228,3872,6271,11055,4491,7638,12335,23.6518,25.9461,2.2943,-0.448945,2.74324,18.3544,35.9517,11.321,34.1227,0.0579884,TRUE,FALSE,FALSE
"27047","Minnesota","Freeborn",-93.3617,43.6628,211.858,692.859,30895,6041,8808,16051,6448,10003,16670,18.6343,21.6096,2.97538,-2.30462,5.28,23.803,40.3405,16.2812,36.9091,0.0675344,TRUE,FALSE,FALSE
"27049","Minnesota","Goodhue",-92.6666,44.4464,264.59,781.933,47582,9446,14041,25717,11731,16461,28746,19.564,16.7778,-2.7862,-4.32243,1.53623,-22.2896,45.1001,-17.106,41.7301,0.088408,TRUE,FALSE,FALSE
"27051","Minnesota","Grant",-95.9315,45.9485,5.31792,944.359,6074,1105,2063,3473,1187,2266,3531,30.2399,31.2482,1.00829,-3.08944,4.09773,8.06633,27.2581,3.82484,26.9884,0.0309405,TRUE,FALSE,FALSE
"27053","Minnesota","Hennepin",-93.3612,44.9767,207.833,839.227,1281565,429288,191770,679977,502710,197244,716591,-38.2441,-43.6409,-5.39677,-5.98171,0.584934,-43.1742,150,-102.633,109.392,0.440518,TRUE,TRUE,FALSE
"27055","Minnesota","Houston",-91.4387,43.7204,365.875,705.127,18843,4145,5616,10604,4667,6547,11394,15.0702,16.7648,1.69458,-1.8316,3.52618,13.5566,33.6161,7.87983,32.6795,0.0557582,TRUE,FALSE,FALSE
"27057","Minnesota","Hubbard",-94.9334,47.0584,81.422,1067.82,21344,3423,7261,11505,4536,8809,13570,35.9229,32.0195,-3.90339,-6.39034,2.48695,-31.2271,40.9044,-21.2061,34.9781,0.0608258,TRUE,FALSE,FALSE
"27059","Minnesota","Isanti",-93.2598,45.5427,214.002,902.371,41135,5657,13635,21016,7384,18027,25829,41.3539,41.8834,0.529507,-1.77121,2.30072,4.23606,31.8538,2.35291,31.7668,0.0839343,TRUE,FALSE,FALSE
"27061","Minnesota","Itasca",-93.5211,47.315,188.476,1098.2,45014,9015,12920,23880,10467,15863,26760,17.8026,20.4937,2.69113,-0.692128,3.38326,21.5291,43.9651,16.134,40.8977,0.0854386,TRUE,FALSE,FALSE
"27063","Minnesota","Jackson",-95.1096,43.6654,71.5054,690.543,9989,1492,3609,5484,1581,3949,5625,41.5017,42.821,1.31931,-2.80502,4.12433,10.5545,29.3877,5.38296,28.8905,0.0391554,TRUE,FALSE,FALSE
"27065","Minnesota","Kanabec",-93.298,45.8852,209.938,940.315,16032,2327,5230,8177,2718,6818,9682,38.4147,42.995,4.58025,0.294963,4.28529,36.642,39.3526,23.4862,31.5758,0.0514176,TRUE,FALSE,FALSE
"27067","Minnesota","Kandiyohi",-95.0175,45.1546,77.186,856.534,43732,7266,12785,21772,7814,15014,23213,27.5248,31.5402,4.0154,-1.31071,5.32611,32.1232,46.914,24.9461,39.7318,0.0795541,TRUE,FALSE,FALSE
"27069","Minnesota","Kittson",-96.7766,48.7293,-57.7784,1251.92,4207,823,1349,2385,911,1535,2495,24.2173,25.511,1.29373,-3.05744,4.35116,10.3498,27.0362,4.85725,26.5963,0.026041,TRUE,FALSE,FALSE
"27071","Minnesota","Koochiching",-93.4898,48.511,187.371,1230.15,12062,2306,3569,6363,2465,4204,6776,21.4979,26.0759,4.578,0.181067,4.39693,36.624,36.5899,21.8281,29.3659,0.0429991,TRUE,FALSE,FALSE
"27073","Minnesota","Lac Qui Parle",-96.1309,44.9824,-10.3102,836.983,6719,1305,2293,3860,1314,2600,3989,27.4597,32.8564,5.39671,-0.232724,5.62944,43.1737,34.2197,23.4135,24.9558,0.0329412,TRUE,FALSE,FALSE
"27075","Minnesota","Lake",-91.5608,47.1865,338.101,1089.43,10905,3077,2932,6521,3534,3265,6929,-2.41305,-3.95646,-1.54342,-1.19491,-0.34851,-12.3473,30.7605,-6.57774,30.0489,0.0434161,TRUE,FALSE,FALSE
"27077","Minnesota","Lake of the Woods",-94.7446,48.7695,93.3406,1256.72,3763,553,1540,2242,604,1710,2346,47.1572,47.796,0.638834,-3.66245,4.30129,5.11067,25.6004,2.28048,25.4986,0.0253286,TRUE,FALSE,FALSE
"27079","Minnesota","Le Sueur",-93.7161,44.3968,181.438,773.946,28674,4623,9182,14971,5636,11503,17422,33.0243,34.2319,1.2076,-1.99733,3.20493,9.66082,34.101,5.72267,33.6174,0.0689321,TRUE,FALSE,FALSE
"27081","Minnesota","Lincoln",-96.2523,44.3739,-20.052,769.241,5640,860,1931,3019,972,2190,3226,38.3733,38.5199,0.146581,0.344774,-0.198192,1.17265,24.236,0.495995,24.231,0.029608,TRUE,FALSE,FALSE
"27083","Minnesota","Lyon",-95.7967,44.4285,16.1446,775.315,25269,3825,7256,12215,4284,8400,12946,30.9629,32.4503,1.48742,-4.44265,5.93007,11.8994,33.5761,6.92316,32.8546,0.0593003,TRUE,FALSE,FALSE
"27085","Minnesota","McLeod",-94.2648,44.8597,136.913,824.57,36771,4978,12155,18807,6374,14394,21131,41.8899,38.6171,-3.27282,-4.76555,1.49273,-26.1825,43.5232,-19.2038,39.0574,0.0758798,TRUE,FALSE,FALSE
"27087","Minnesota","Mahnomen",-95.8375,47.3002,12.3594,1094.12,5411,930,991,2088,975,1165,2176,3.17543,8.8785,5.70308,-1.84446,7.54754,45.6246,31.4084,22.4499,21.9657,0.0243577,TRUE,FALSE,FALSE
"27089","Minnesota","Marshall",-96.5301,48.3069,-39.6985,1205.31,9040,1225,3208,4817,1177,3774,5024,44.7327,52.454,7.72136,3.63254,4.08882,61.7709,38.2664,33.7152,18.1,0.0370489,TRUE,FALSE,FALSE
"27091","Minnesota","Martin",-94.5094,43.6656,119.702,691.169,20025,2733,7062,10531,3171,7442,10765,44.196,40.2431,-3.95292,-5.48485,1.53193,-31.6234,39.0165,-20.4576,33.2231,0.0542435,TRUE,FALSE,FALSE
"27093","Minnesota","Meeker",-94.4812,45.1363,119.348,855.053,23400,3191,8104,12282,3802,9645,13647,43.4971,43.4521,-0.0450515,-1.97285,1.9278,-0.360412,24.4848,-0.154017,24.4843,0.0610578,TRUE,FALSE,FALSE
"27095","Minnesota","Mille Lacs",-93.623,45.7908,184.954,929.161,26459,3710,8340,13017,4374,10570,15163,38.4232,41.4615,3.03822,0.222626,2.81559,24.3058,39.6824,16.3335,36.165,0.0643668,TRUE,FALSE,FALSE
"27097","Minnesota","Morrison",-94.3291,45.9846,129.641,949.504,34010,3637,12925,17614,4306,15666,20272,56.0802,56.8796,0.799448,-1.59822,2.39766,6.39558,32.6893,3.64134,32.4859,0.0744114,TRUE,FALSE,FALSE
"27099","Minnesota","Mower",-92.9019,43.6654,248.759,694.263,40029,7437,8823,17715,8312,10297,18926,8.52399,10.6669,2.1429,-2.57387,4.71677,17.1432,38.6028,11.3786,36.8878,0.0718274,TRUE,FALSE,FALSE
"27101","Minnesota","Murray",-95.7408,43.9824,20.7194,725.599,8179,1295,2974,4668,1329,3346,4755,39.3301,43.1444,3.81433,0.445507,3.36882,30.5146,33.2681,16.8922,28.6605,0.0360014,TRUE,FALSE,FALSE
"27103","Minnesota","Nicollet",-94.0584,44.2654,154.548,758.701,34454,7886,8437,18097,9441,9540,19354,3.3756,0.521574,-2.85403,-6.61595,3.76192,-22.8322,41.2685,-16.0136,38.0349,0.0725418,TRUE,FALSE,FALSE
"27105","Minnesota","Nobles",-95.6639,43.635,27.0035,686.864,22290,2733,5299,8632,2599,5541,8258,31.9472,36.1425,4.19529,-0.692084,4.88738,33.5624,37.4016,20.6773,31.1662,0.0475052,TRUE,FALSE,FALSE
"27107","Minnesota","Norman",-96.4844,47.3085,-36.8377,1095.12,6441,1264,1699,3261,1233,1963,3285,14.6811,22.8411,8.15998,1.67282,6.48716,65.2799,35.5223,32.2671,14.8549,0.0297668,TRUE,FALSE,FALSE
"27109","Minnesota","Olmsted",-92.4762,44.0245,281.44,735.484,162847,36268,35668,80129,49121,39467,90524,-0.834075,-10.8976,-10.0636,-10.1534,0.0898815,-80.5085,98.6384,-97.288,16.2656,0.156717,TRUE,FALSE,FALSE
"27111","Minnesota","Otter Tail",-95.7892,46.4087,16.252,995.429,60081,9340,20939,32500,11752,24276,36608,38.3071,34.7619,-3.54523,-5.19001,1.64479,-28.3618,51.3192,-24.3786,45.1591,0.0999422,TRUE,FALSE,FALSE
