"county_fips","county_name","x","y","in_frame","swing_old","swing_new","delta"
"31035","Clay",-170.3,343.4,TRUE,-3.2581,-3.4139,-0.1558
"20177","Shawnee",25.2,172.1,TRUE,-6.1116,-5.9561,0.1555
"17179","Tazewell",542.5,366.5,TRUE,-4.2207,-4.0654,0.1553
"28153","Wayne",692.4,-627.2,TRUE,0.9423,1.0967,0.1544
"06085","Santa Clara",-2246.6,287.5,TRUE,7.2801,7.4336,0.1535
"39175","Wyandot",1058.6,448,TRUE,1.7138,1.5603,-0.1535
"48443","Terrell",-610.6,-799.2,TRUE,13.0352,12.8819,-0.1533
"17181","Union",592.2,17.6,TRUE,-0.5266,-0.3734,0.1531
"37167","Stanly",1413,-126.8,TRUE,0.2678,0.4209,0.153
"06081","San Mateo",-2275.2,324.5,TRUE,1.8632,2.0156,0.1523
"35059","Union",-644.5,-91,TRUE,-1.738,-1.5857,0.1523
"48327","Menard",-359.9,-730.2,TRUE,-1.9369,-1.7853,0.1515
"38093","Stutsman",-209.6,1054.8,TRUE,-1.2876,-1.1364,0.1513
"08055","Huerfano",-776,48.9,TRUE,-3.9915,-4.1424,-0.1509
"42055","Franklin",1545.3,416.8,TRUE,-4.486,-4.3356,0.1503
"39143","Sandusky",1067.9,502.9,TRUE,3.6572,3.8072,0.15
"01073","Jefferson",846.4,-404.8,TRUE,-5.9369,-5.7874,0.1496
"13135","Gwinnett",1093.2,-328.1,TRUE,-12.5395,-12.3902,0.1493
"20001","Allen",54.9,44.7,TRUE,1.6559,1.8052,0.1493
"20067","Grant",-467.8,22.2,TRUE,-2.1578,-2.0089,0.1489
"08011","Bent",-622.1,87.7,TRUE,1.0106,0.8633,-0.1473
"39023","Clark",1027.9,338,TRUE,3.261,3.4079,0.1469
"39129","Pickaway",1102.3,318.9,TRUE,3.1013,2.9547,-0.1466
"13087","Decatur",1087.1,-673.1,TRUE,-1.7356,-1.5894,0.1463
"20109","Logan",-421.9,189.8,TRUE,-2.7206,-2.8669,-0.1462
"51071","Giles",1335.8,87.3,TRUE,1.7319,1.877,0.1451
"35057","Torrance",-914.3,-245.8,TRUE,-1.1039,-0.9588,0.145
"19023","Butler",264,587.1,TRUE,0.2345,0.0908,-0.1437
"53025","Grant",-1770.9,1296.7,TRUE,-5.4299,-5.2862,0.1437
"05105","Perry",291.6,-275.2,TRUE,6.5016,6.6452,0.1436
"17175","Stark",516.9,420.1,TRUE,1.4256,1.5691,0.1435
"54095","Tyler",1278.5,327.4,TRUE,-3.6298,-3.7731,-0.1433
"31107","Knox",-145.3,575.3,TRUE,-2.4224,-2.2792,0.1432
"20145","Pawnee",-273,80.7,TRUE,-1.1961,-1.0534,0.1427
"31159","Seward",-92.1,378.8,TRUE,-3.3054,-3.4481,-0.1427
"31133","Pawnee",-15,295.1,TRUE,-1.5555,-1.698,-0.1426
"20021","Cherokee",109.9,-42.4,TRUE,-0.1206,-0.2629,-0.1423
"46137","Ziebach",-435.7,843.8,TRUE,-10.9228,-10.781,0.1418
"19001","Adair",126.3,432.1,TRUE,4.6822,4.8235,0.1413
"51595","Emporia",1623.8,67.7,TRUE,-4.4514,-4.3103,0.1411
"05013","Calhoun",322.5,-432.1,TRUE,12.7867,12.9277,0.141
"44007","Providence",2001.3,748.1,TRUE,-1.2349,-1.0941,0.1408
"48137","Edwards",-405,-830,TRUE,26.2417,26.1011,-0.1406
"39123","Ottawa",1066.7,524.4,TRUE,3.0562,2.9157,-0.1405
"39155","Trumbull",1262,520.5,TRUE,4.0355,4.1758,0.1403
"30019","Daniels",-700,1292.4,TRUE,-1.9586,-1.8189,0.1397
"31099","Kearney",-251.4,341,TRUE,-3.9533,-4.0929,-0.1396
"39135","Preble",963.7,309.2,TRUE,2.1244,1.9847,-0.1396
"06087","Santa Cruz",-2258.9,252.6,TRUE,-0.1122,0.0273,0.1395
"42113","Sullivan",1605.6,610.1,TRUE,-2.8472,-2.708,0.1392
"37013","Beaufort",1700.2,-50.7,TRUE,1.1648,1.3038,0.139
"17105","Livingston",619.7,405.4,TRUE,1.5351,1.6732,0.1381
"28007","Attala",594.4,-476.1,TRUE,-1.4347,-1.5727,-0.138
"13095","Dougherty",1115.4,-592.9,TRUE,-1.4987,-1.3607,0.1379
"01081","Lee",991.2,-493.4,TRUE,-3.6166,-3.4788,0.1378
"05107","Phillips",482.1,-319,TRUE,7.4867,7.6234,0.1367
"37135","Orange",1503.8,-36.1,TRUE,0.7423,0.879,0.1366
"05137","Stone",346,-177.2,TRUE,4.4056,4.5419,0.1362
"41031","Jefferson",-1972.3,1056.4,TRUE,-5.5711,-5.4349,0.1362
"31155","Saunders",-46.6,414.2,TRUE,-3.3523,-3.4879,-0.1356
"37099","Jackson",1150.2,-165.1,TRUE,-3.977,-3.8415,0.1355
"05149","Yell",245.5,-262.2,TRUE,9.0378,9.1732,0.1354
"54027","Hampshire",1477,340.6,TRUE,-0.5527,-0.6877,-0.135
"53053","Pierce",-1986.4,1358.3,TRUE,-3.3907,-3.5252,-0.1345
"42057","Fulton",1508.7,413.7,TRUE,0.0401,0.1742,0.1341
"20115","Marion",-97.6,93,TRUE,-3.991,-3.8573,0.1337
"08029","Delta",-1022.4,209.7,TRUE,-10.2818,-10.1482,0.1336
"37129","New Hanover",1647.1,-210.8,TRUE,-6.4071,-6.2735,0.1336
"54101","Webster",1335.7,218,TRUE,2.8291,2.6958,-0.1333
"20073","Greenwood",-19.6,40.6,TRUE,-1.0901,-1.2232,-0.1331
"23011","Kennebec",2059.3,1057.9,TRUE,-4.2846,-4.1516,0.133
"54063","Monroe",1338.6,111.2,TRUE,-1.8059,-1.9388,-0.1329
"20113","McPherson",-142.5,100.2,TRUE,-3.8221,-3.9547,-0.1326
"37169","Stokes",1392,-13.5,TRUE,1.3913,1.2593,-0.132
"12099","Palm Beach",1583.3,-1078.9,TRUE,2.8054,2.9373,0.1319
"39009","Athens",1182.8,293.2,TRUE,2.708,2.8394,0.1315
"30007","Broadwater",-1195.3,1079.3,TRUE,-2.5648,-2.4335,0.1313
"08083","Montezuma",-1098.1,58.3,TRUE,-10.0235,-9.8927,0.1308
"30095","Stillwater",-1029.5,979.2,TRUE,-1.2769,-1.4073,-0.1304
"38025","Dunn",-504.2,1115.8,TRUE,3.9302,3.8009,-0.1293
"19189","Winnebago",188.5,656.4,TRUE,-1.4095,-1.2803,0.1292
"35015","Eddy",-773.3,-521.3,TRUE,7.8227,7.9518,0.1291
"39159","Union",1065,378.4,TRUE,-7.9862,-8.1152,-0.129
"39171","Williams",944.2,508.7,TRUE,0.6756,0.5468,-0.1287
"20041","Dickinson",-99,155.9,TRUE,-2.6493,-2.7777,-0.1285
"31135","Perkins",-474.3,389,TRUE,-2.6893,-2.817,-0.1277
"49053","Washington",-1533.5,100.3,TRUE,-7.7569,-7.8845,-0.1276
"30009","Carbon",-1022.2,945.3,TRUE,-4.5918,-4.7192,-0.1275
"30069","Petroleum",-938.4,1123.2,TRUE,-3.5376,-3.6649,-0.1273
"17063","Grundy",635,457,TRUE,1.2055,1.3328,0.1272
"30071","Phillips",-885.6,1267.2,TRUE,-4.3396,-4.213,0.1267
"29089","Howard",282.2,188.8,TRUE,-0.7613,-0.635,0.1262
"38047","Logan",-273.5,1010.3,TRUE,-1.3161,-1.4421,-0.126
"19193","Woodbury",-28.3,558.2,TRUE,-5.1074,-4.9816,0.1259
"17015","Carroll",495.3,527.4,TRUE,1.0118,1.1374,0.1256
"45043","Georgetown",1538.5,-316.5,TRUE,-0.5646,-0.439,0.1256
"55001","Adams",496.9,737.8,TRUE,3.3782,3.2526,-0.1256
"12031","Duval",1375.7,-700,TRUE,-5.4198,-5.2944,0.1254
"27037","Dakota",224.8,815.9,TRUE,-9.2125,-9.0872,0.1254
"01089","Madison",850.9,-266.7,TRUE,-9.4985,-9.3731,0.1253
"42043","Dauphin",1607.2,477.3,TRUE,-5.7133,-5.5886,0.1247
"05019","Clark",263.3,-376.7,TRUE,4.7312,4.8556,0.1243
"38049","McHenry",-352.6,1199.9,TRUE,-0.0662,0.0581,0.1243
"37081","Guilford",1434.9,-38.3,TRUE,-2.8924,-2.7682,0.1242
"17163","St. Clair",518.5,133.9,TRUE,-3.0105,-2.8868,0.1237
"30109","Wibaux",-625.4,1084.6,TRUE,-4.6104,-4.7341,-0.1237
"08007","Archuleta",-972.3,27.7,TRUE,-9.7016,-9.8252,-0.1236
"39063","Hancock",1027.7,463.5,TRUE,-5.0222,-4.8986,0.1236
"20105","Lincoln",-187.5,174.2,TRUE,-3.5983,-3.7214,-0.1231
"31129","Nuckolls",-174.2,294.9,TRUE,-2.2632,-2.1402,0.123
"45047","Greenwood",1262.3,-276.7,TRUE,0.3661,0.4885,0.1224
"48085","Collin",-64,-490.7,TRUE,-13.3764,-13.254,0.1224
"48129","Donley",-440.2,-275,TRUE,2.6497,2.772,0.1223
"45005","Allendale",1360.6,-398.3,TRUE,2.1022,2.2239,0.1217
"39027","Clinton",1034.4,280.5,TRUE,-1.2411,-1.1195,0.1216
"40107","Okfuskee",-30.4,-229.4,TRUE,5.1876,5.0662,-0.1214
"05131","Sebastian",148.3,-243,TRUE,-3.9189,-4.0397,-0.1207
"01115","St. Clair",884.9,-384.8,TRUE,-5.3763,-5.256,0.1203
"30055","McCone",-728.9,1160.9,TRUE,2.532,2.4122,-0.1198
"27123","Ramsey",227.9,841.6,TRUE,-3.5984,-3.4791,0.1193
"13067","Cobb",1047.4,-335.2,TRUE,-12.382,-12.2629,0.1191
"37151","Randolph",1442.2,-71.2,TRUE,-1.0587,-0.9398,0.1189
"39013","Belmont",1272.3,386.3,TRUE,3.0019,2.883,-0.1189
"17141","Ogle",554.3,527,TRUE,-1.6871,-1.5696,0.1175
"39065","Hardin",1030.3,424.1,TRUE,3.2344,3.1169,-0.1175
"31087","Hitchcock",-422.1,314.9,TRUE,-1.3239,-1.2069,0.117
"37063","Durham",1519.6,-32.5,TRUE,-1.3716,-1.2547,0.117
"41041","Lincoln",-2182.4,1131,TRUE,-5.6961,-5.5791,0.117
"51775","Salem",1393.7,93.3,TRUE,-6.5875,-6.7045,-0.117
"55137","Waushara",540.1,758.1,TRUE,0.8159,0.6992,-0.1167
"42081","Lycoming",1570.9,577.8,TRUE,-4.6749,-4.5586,0.1163
"20069","Gray",-385.1,34.1,TRUE,-3.5862,-3.7023,-0.1161
"17001","Adams",395.6,283.6,TRUE,-2.2803,-2.1647,0.1156
"38051","McIntosh",-270.3,971.3,TRUE,-1.8261,-1.7106,0.1156
"39077","Huron",1110.5,490.3,TRUE,3.4513,3.3356,-0.1156
"26163","Wayne",1042.7,611.2,TRUE,0.0931,0.2086,0.1155
"08059","Jefferson",-774.4,286.5,TRUE,-11.4028,-11.5182,-0.1154
"17071","Henderson",422.7,383.8,TRUE,3.3788,3.4942,0.1154
"31141","Platte",-114.8,445.3,TRUE,-3.4464,-3.3313,0.1151
"17073","Henry",486.6,446.5,TRUE,-0.5629,-0.4479,0.115
"19109","Kossuth",143.9,633.3,TRUE,1.835,1.9499,0.1149
"55057","Juneau",472.5,724.7,TRUE,2.3063,2.421,0.1147
"35053","Socorro",-1000.8,-316.7,TRUE,4.948,5.0624,0.1144
"51125","Nelson",1485.4,169.2,TRUE,-0.7363,-0.6219,0.1143
"39075","Holmes",1181.9,431.9,TRUE,2.9648,2.8506,-0.1142
"54001","Barbour",1363.9,295.5,TRUE,-1.9351,-1.8211,0.114
"53055","San Juan",-1985.1,1518.4,TRUE,-6.8044,-6.6904,0.1139
"19103","Johnson",366.7,477.3,TRUE,-3.3442,-3.2307,0.1135
"31127","Nemaha",13.5,325.2,TRUE,-0.9951,-0.8822,0.1129
"20065","Graham",-329.1,214.9,TRUE,-3.9661,-3.8533,0.1128
"17147","Piatt",627,305.7,TRUE,-5.7368,-5.6241,0.1127
"51059","Fairfax",1601,309.1,TRUE,-4.3705,-4.2584,0.1121
"19165","Shelby",55.9,466.6,TRUE,-3.7966,-3.6849,0.1117
"53011","Clark",-2043.6,1202.1,TRUE,-5.1996,-5.088,0.1116
"40057","Harmon",-354.1,-306.9,TRUE,9.4495,9.5606,0.1112
"35055","Taos",-852,-76.2,TRUE,3.3048,3.4149,0.1101
"17017","Cass",480.4,292.4,TRUE,5.2738,5.3838,0.11
"17139","Moultrie",627.7,263.3,TRUE,-0.3768,-0.2671,0.1097
"41013","Crook",-1954.7,1016.1,TRUE,-3.1852,-3.0755,0.1097
"37025","Cabarrus",1378.8,-123.9,TRUE,-10.9938,-10.8842,0.1096
"48315","Marion",146.8,-525.8,TRUE,0.3748,0.4844,0.1096
"54047","McDowell",1253.1,83.1,TRUE,6.1588,6.2684,0.1096
"18053","Grant",868.2,386.4,TRUE,-1.8761,-1.9856,-0.1095
"53069","Wahkiakum",-2090.7,1280.1,TRUE,-3.599,-3.7083,-0.1094
"37173","Swain",1129.6,-156.1,TRUE,-3.9762,-3.867,0.1093
"51760","Richmond",1612,161.7,TRUE,-1.5433,-1.6525,-0.1092
"39151","Stark",1217.2,467.8,TRUE,0.5513,0.66,0.1087
"28067","Jones",644.7,-628.9,TRUE,-1.5777,-1.4692,0.1085
"01031","Coffee",955.7,-636.2,TRUE,-4.2978,-4.1896,0.1082
"35033","Mora",-823.9,-127.5,TRUE,7.8835,7.7753,-0.1082
"38043","Kidder",-290.9,1057.2,TRUE,-2.92,-3.028,-0.108
"48345","Motley",-443.8,-379,TRUE,-1.0605,-0.9525,0.108
"28057","Itawamba",693.2,-331.7,TRUE,-0.1797,-0.0718,0.1079
"11001","District of Columbia",1620.2,320.4,TRUE,2.5642,2.4565,-0.1078
"48505","Zapata",-326.5,-1174.1,TRUE,38.6974,38.8052,0.1078
"17203","Woodford",561.1,386.2,TRUE,-3.2356,-3.1281,0.1075
"38005","Benson",-236.8,1177.8,TRUE,9.3912,9.2838,-0.1075
"17119","Madison",514.8,162,TRUE,-2.9537,-2.8464,0.1072
"40005","Atoka",-8.9,-354.9,TRUE,3.9473,3.8401,-0.1072
"28129","Smith",610.6,-597.5,TRUE,-0.6675,-0.5606,0.1069
"37105","Lee",1506.2,-95.5,TRUE,1.6015,1.7082,0.1067
"37073","Gates",1701.3,57.3,TRUE,4.6928,4.5863,-0.1065
"26131","Ontonagon",514.6,1048,TRUE,-1.7651,-1.6586,0.1064
"08023","Costilla",-828,17.9,TRUE,3.4648,3.5707,0.1059
"46019","Butte",-613.8,827.3,TRUE,-5.975,-5.8692,0.1058
"48423","Smith",65.5,-578.4,TRUE,-5.2131,-5.1074,0.1058
"17081","Jefferson",613.4,113.8,TRUE,0.85,0.9555,0.1055
"17099","LaSalle",589.3,453.9,TRUE,-0.7554,-0.8607,-0.1053
"47173","Union",1082,-71.1,TRUE,2.4537,2.3485,-0.1052
"13123","Gilmer",1044,-253,TRUE,-4.3598,-4.2548,0.105
"19095","Iowa",327.1,477.5,TRUE,0.0711,0.1758,0.1047
"31161","Sheridan",-521.1,600.5,TRUE,-2.7528,-2.8575,-0.1047
"31015","Boyd",-222.9,607.2,TRUE,-0.4343,-0.5385,-0.1042
"01025","Clarke",771.7,-617,TRUE,1.1001,1.2042,0.1041
"39131","Pike",1107.6,253.2,TRUE,11.2639,11.1601,-0.1038
"42061","Huntingdon",1504.8,471.1,TRUE,-0.7948,-0.691,0.1038
"37131","Northampton",1637.2,41.6,TRUE,5.7652,5.6617,-0.1035
"19151","Pocahontas",105.2,588,TRUE,3.0137,2.9103,-0.1034
"18105","Monroe",808.7,226.6,TRUE,-3.7644,-3.8674,-0.103
"54081","Raleigh",1286.1,130.7,TRUE,-3.7614,-3.6585,0.1029
"30027","Fergus",-1020.2,1143.2,TRUE,-2.9636,-3.0663,-0.1026
"37035","Catawba",1318.2,-99.6,TRUE,-1.5296,-1.427,0.1025
"37049","Craven",1703.2,-101.8,TRUE,-3.4284,-3.3259,0.1025
"08077","Mesa",-1072.1,249.4,TRUE,-10.6529,-10.5506,0.1023
"48067","Cass",158,-493.1,TRUE,-1.062,-0.96,0.102
"55071","Manitowoc",659.5,767.8,TRUE,0.676,0.574,-0.102
"54097","Upshur",1347.9,275.1,TRUE,-4.6275,-4.7294,-0.1019
"42009","Bedford",1473.3,422.5,TRUE,-0.5604,-0.4587,0.1017
"01105","Perry",804.6,-513.2,TRUE,-2.1832,-2.2848,-0.1016
"17007","Boone",585,559.1,TRUE,-1.9203,-1.8189,0.1015
"54105","Wirt",1247.3,270.2,TRUE,-2.3379,-2.2371,0.1008
"45045","Greenville",1235.5,-208.4,TRUE,-7.6988,-7.7995,-0.1007
"31073","Gosper",-321.1,353.2,TRUE,-4.3259,-4.2253,0.1006
"45059","Laurens",1267.8,-241.5,TRUE,1.7004,1.801,0.1006
"51195","Wise",1177.1,21.5,TRUE,-1.1193,-1.2198,-0.1005
"54011","Cabell",1177.8,187.2,TRUE,-8.6275,-8.527,0.1005
"37091","Hertford",1677.3,39.5,TRUE,3.9665,3.8662,-0.1003
"19075","Grundy",266.1,551.2,TRUE,-3.7816,-3.6816,0.1001
"13157","Jackson",1132,-303.4,TRUE,-7.0634,-6.9634,0.1
"30075","Powder River",-745.5,925.2,TRUE,-2.1787,-2.2785,-0.0998
"19031","Cedar",401,487.1,TRUE,-1.7939,-1.6943,0.0996
"17047","Edwards",687.7,129.9,TRUE,-2.4644,-2.3651,0.0993
"39097","Madison",1066.1,342.5,TRUE,0.002,-0.0973,-0.0993
"38069","Pierce",-298.3,1213.8,TRUE,-1.498,-1.5969,-0.099
"19173","Taylor",110.5,365.4,TRUE,6.2477,6.3465,0.0988
"37051","Cumberland",1535.1,-135.7,TRUE,-0.456,-0.3572,0.0988
"45069","Marlboro",1477.7,-193.2,TRUE,5.413,5.5118,0.0988
"38105","Williams",-568.2,1215.9,TRUE,-1.8925,-1.7939,0.0987
"17025","Clay",646.1,161.8,TRUE,0.2586,0.357,0.0984
"05055","Greene",488.6,-146,TRUE,5.5519,5.6502,0.0983
"56011","Crook",-683.5,807,TRUE,-3.7833,-3.6852,0.0981
"30015","Chouteau",-1079,1249.1,TRUE,-8.148,-8.05,0.098
"20015","Butler",-87.2,25.7,TRUE,-6.2564,-6.3542,-0.0979
"17135","Montgomery",555.1,209.3,TRUE,-0.4138,-0.3162,0.0977
"48405","San Augustine",174.9,-675.5,TRUE,2.272,2.3691,0.0971
"37069","Franklin",1566.5,-17.2,TRUE,1.6086,1.7056,0.097
"12011","Broward",1583.8,-1132.4,TRUE,5.8413,5.9377,0.0964
"48271","Kinney",-429.3,-904.7,TRUE,9.5132,9.6096,0.0964
"20043","Doniphan",78.8,256.8,TRUE,-0.7144,-0.6183,0.0961
"18039","Elkhart",833.2,507.8,TRUE,-5.2918,-5.1959,0.0959
"20155","Reno",-167.9,63.5,TRUE,-3.5215,-3.6173,-0.0958
"53029","Island",-1967.5,1471,TRUE,-6.0223,-6.1179,-0.0956
"08075","Logan",-602.1,374.7,TRUE,-2.6083,-2.5127,0.0955
"20027","Clay",-95.8,208.4,TRUE,-5.9744,-6.0695,-0.0951
"39015","Brown",1036.7,228.9,TRUE,4.1007,4.006,-0.0947
"31037","Colfax",-89.2,450.4,TRUE,0.6094,0.704,0.0946
"01131","Wilcox",809.8,-577.4,TRUE,5.0663,5.1606,0.0943
"41061","Union",-1709.6,1075.9,TRUE,-2.9269,-2.8326,0.0943
"48149","Fayette",-87,-853,TRUE,-1.9941,-2.088,-0.0939
"17167","Sangamon",538.3,272.5,TRUE,-5.5796,-5.4862,0.0934
"48347","Nacogdoches",128.1,-655.8,TRUE,-4.993,-4.8996,0.0933
"13225","Peach",1133.7,-476.6,TRUE,1.6289,1.7218,0.0929
"26161","Washtenaw",1003.1,597.8,TRUE,-3.7269,-3.8198,-0.0929
"40029","Coal",-25.3,-330.5,TRUE,5.3478,5.255,-0.0928
"01101","Montgomery",912.9,-529.4,TRUE,-5.1882,-5.0957,0.0925
"16081","Teton",-1208.8,789.6,TRUE,-7.5408,-7.6331,-0.0923
"37101","Johnston",1570.6,-70.4,TRUE,-6.81,-6.7177,0.0922
"20167","Russell",-243.2,161,TRUE,-4.9336,-4.8416,0.0921
"20085","Jackson",21.1,213.2,TRUE,-3.5312,-3.4392,0.092
"08087","Morgan",-656.1,335.6,TRUE,-1.8564,-1.7647,0.0917
"48489","Willacy",-178.6,-1227.7,TRUE,25.8051,25.7138,-0.0913
"19159","Ringgold",147.6,364.2,TRUE,5.5612,5.4703,-0.0909
"48453","Travis",-167.8,-801,TRUE,-4.4832,-4.3925,0.0907
"13287","Turner",1163.5,-572.3,TRUE,-0.4886,-0.3982,0.0904
"13153","Houston",1148.7,-477.3,TRUE,-9.6919,-9.6017,0.0903
"20199","Wallace",-494.9,170.3,TRUE,0.9867,1.0767,0.09
"38057","Mercer",-434.2,1107.2,TRUE,-2.4311,-2.521,-0.0899
"37183","Wake",1543,-50,TRUE,-5.6866,-5.5969,0.0898
"17159","Richland",680.7,165.7,TRUE,-3.0464,-2.957,0.0894
"38091","Steele",-132.8,1113,TRUE,5.3051,5.2157,-0.0894
"39033","Crawford",1095,445.1,TRUE,2.5029,2.4141,-0.0888
"48183","Gregg",113,-558.6,TRUE,-4.9174,-4.8286,0.0888
"48147","Fannin",-16.7,-441.3,TRUE,0.6027,0.6914,0.0887
"20011","Bourbon",109,39.5,TRUE,-0.4444,-0.5324,-0.088
"17029","Coles",658.5,249.6,TRUE,-1.1117,-1.024,0.0877
"17055","Franklin",612.6,74.7,TRUE,1.1071,1.1946,0.0874
"54041","Lewis",1326.1,280.6,TRUE,-1.4202,-1.3331,0.087
"01109","Pike",946.2,-588.8,TRUE,-3.1801,-3.0937,0.0865
"19163","Scott",449.8,468.3,TRUE,-2.0436,-1.957,0.0865
"05007","Benton",157.4,-129.1,TRUE,-9.7748,-9.6886,0.0862
"54037","Jefferson",1541.4,351,TRUE,-5.6087,-5.5226,0.0861
"42129","Westmoreland",1374.8,437.3,TRUE,-3.6462,-3.5602,0.086
"01029","Cleburne",965.8,-380.3,TRUE,2.4444,2.3585,-0.0859
"08103","Rio Blanco",-1034.6,352.8,TRUE,-4.0412,-3.9554,0.0858
"17131","Mercer",441.8,428.6,TRUE,2.4585,2.5443,0.0858
"13019","Berrien",1206.7,-619.3,TRUE,-0.7284,-0.6427,0.0857
"39039","Defiance",957.5,483.5,TRUE,0.136,0.0506,-0.0854
"05031","Craighead",477,-173.1,TRUE,-0.6545,-0.5691,0.0853
"19089","Howard",304.1,662.4,TRUE,5.7917,5.877,0.0853
"05093","Mississippi",536.6,-168.6,TRUE,12.2562,12.1716,-0.0846
"19105","Jones",393.9,529.5,TRUE,1.456,1.5406,0.0846
"51183","Sussex",1646.2,104.2,TRUE,4.5668,4.6513,0.0845
"54069","Ohio",1290,393.2,TRUE,-7.8218,-7.7373,0.0845
"48189","Hale",-525.2,-359.9,TRUE,1.3415,1.4258,0.0843
"42069","Lackawanna",1675.7,621.9,TRUE,-4.9453,-4.8611,0.0842
"08009","Baca",-572.6,4.9,TRUE,-1.1456,-1.2297,-0.0841
"30099","Teton",-1205.5,1247.2,TRUE,-1.3637,-1.4477,-0.084
"37083","Halifax",1619.3,29,TRUE,5.8646,5.7808,-0.0838
"37199","Yancey",1221.6,-89.8,TRUE,0.7982,0.8817,0.0836
"08003","Alamosa",-863.7,42.9,TRUE,2.9232,3.0067,0.0835
"31095","Jefferson",-96.4,299.2,TRUE,-4.3001,-4.2166,0.0835
"19161","Sac",74.5,546.4,TRUE,0.1865,0.1033,-0.0832
"20201","Washington",-89,256,TRUE,-3.2975,-3.3807,-0.0832
"12037","Franklin",1078.5,-797.6,TRUE,-3.051,-2.9679,0.0831
"47087","Jackson",920.7,-81,TRUE,8.5994,8.5163,-0.0831
"31105","Kimball",-636.6,443.8,TRUE,0.1305,0.2136,0.083
"39107","Mercer",954.9,395.3,TRUE,-1.8431,-1.9259,-0.0828
"08113","San Miguel",-1037.8,118.3,TRUE,-6.7279,-6.6457,0.0822
"48319","Mason",-307.5,-748.4,TRUE,-2.1947,-2.1127,0.082
"39041","Delaware",1092.4,378.9,TRUE,-9.9314,-10.0133,-0.0819
"17157","Randolph",537.6,80.4,TRUE,2.0328,2.1146,0.0818
"17185","Wabash",709.1,135.1,TRUE,-1.4422,-1.3604,0.0818
"37175","Transylvania",1192.8,-173.1,TRUE,-7.2213,-7.303,-0.0817
"40053","Grant",-157.4,-81.3,TRUE,1.6514,1.7331,0.0817
"05041","Desha",421.5,-407.6,TRUE,5.1196,5.0382,-0.0814
"54057","Mineral",1449.2,350.9,TRUE,-5.1004,-5.0193,0.0812
"39021","Champaign",1031.5,360.3,TRUE,1.9032,1.8221,-0.0811
"13183","Long",1340.5,-539.1,TRUE,-5.0173,-4.9363,0.081
"26067","Ionia",883.6,661.9,TRUE,-2.3158,-2.2347,0.081
"28005","Amite",493,-692,TRUE,3.5661,3.6471,0.081
"06103","Tehama",-2187.2,596.7,TRUE,-2.5539,-2.473,0.0809
"48487","Wilbarger",-301.7,-370.4,TRUE,-2.0544,-1.9742,0.0802
"13127","Glynn",1373.1,-598.7,TRUE,-5.8733,-5.7933,0.0801
"20191","Sumner",-123.5,-21.1,TRUE,-2.4569,-2.537,-0.0801
"37123","Montgomery",1444.6,-119.2,TRUE,5.563,5.6431,0.0801
"54085","Ritchie",1274.3,293,TRUE,-2.3249,-2.2448,0.0801
"54051","Marshall",1290,376.2,TRUE,-3.2916,-3.3717,-0.08
"31063","Frontier",-369,357.1,TRUE,-1.2429,-1.3229,-0.0799
"48363","Palo Pinto",-201.5,-525.8,TRUE,-0.984,-1.0639,-0.0799
"45057","Lancaster",1376,-191.3,TRUE,-3.3797,-3.2999,0.0797
"17151","Pope",652.1,14.4,TRUE,-3.7334,-3.6537,0.0796
"38065","Oliver",-404.5,1085.5,TRUE,0.5168,0.4372,-0.0796
"28077","Lawrence",556.6,-647.4,TRUE,0.6981,0.7774,0.0793
"37117","Martin",1681.4,-19.3,TRUE,4.4774,4.5565,0.079
"20151","Pratt",-238.6,19.7,TRUE,-3.2678,-3.3468,-0.0789
"37145","Person",1505.9,8.9,TRUE,4.0934,4.1724,0.0789
"51103","Lancaster",1696.5,198.1,TRUE,-5.6535,-5.5748,0.0787
"17107","Logan",560.2,315.6,TRUE,-1.6173,-1.5387,0.0786
"13259","Stewart",1053.9,-545,TRUE,1.2805,1.359,0.0784
"37165","Scotland",1492.5,-173.9,TRUE,9.8668,9.7884,-0.0784
"54083","Randolph",1379.6,271,TRUE,-3.0131,-3.0915,-0.0784
"48335","Mitchell",-455,-559.6,TRUE,2.1679,2.2461,0.0782
"13283","Treutlen",1250.9,-483.4,TRUE,2.1029,2.1802,0.0774
"19081","Hancock",186,628.5,TRUE,1.5423,1.6196,0.0774
"39161","Van Wert",953.7,433.5,TRUE,-0.6331,-0.7105,-0.0774
"41009","Columbia",-2064.6,1232.3,TRUE,-2.4218,-2.3444,0.0774
"13211","Morgan",1150,-360.7,TRUE,-0.2142,-0.137,0.0772
"30077","Powell",-1284.5,1113.6,TRUE,-5.6165,-5.6936,-0.0772
"12005","Bay",991.1,-759.9,TRUE,-4.0319,-3.9549,0.077
"34027","Morris",1782.3,578.9,TRUE,-8.8823,-8.8053,0.077
"12013","Calhoun",1039.9,-726.3,TRUE,4.7219,4.7988,0.0769
"37179","Union",1384.8,-166.4,TRUE,-7.5925,-7.5156,0.0769
"16027","Canyon",-1644.7,863.5,TRUE,-6.4659,-6.3891,0.0768
"39119","Muskingum",1181.3,363.3,TRUE,3.215,3.1382,-0.0768
"19131","Mitchell",257.7,657.6,TRUE,2.6256,2.702,0.0765
"13045","Carroll",1007.2,-375.7,TRUE,-1.8684,-1.792,0.0764
"01035","Conecuh",851.5,-639.6,TRUE,2.1212,2.1974,0.0762
