"county_fips","county_name","lon","lat","x","y","pop","votes_dem_16","votes_gop_16","total_votes_16","votes_dem_20","votes_gop_20","total_votes_20","margin_16","margin_20","swing","angle_deg","len_km","dx","dy","lw","in_frame","capped_len","capped_angle","net_votes"
"28023","Clarke","-88.7317","32.0672","682.29","-581.413","15615","2585","5137","7791","2838","5417","8347","33.0484","31.2417","-1.80676",-14.4541,32.348,-8.0742,31.3241,"0.0444693","TRUE","FALSE","FALSE",149.148
"28025","Clay","-88.693","33.6249","672.566","-407.851","18636","5722","4150","10003","5844","4181","10206","-15.9238","-16.5885","-0.664704",-5.31763,29.0826,-2.69529,28.9574,"0.0490054","TRUE","FALSE","FALSE",66.6366
"28027","Coahoma","-90.5704","34.2201","496.185","-353.03","21390","6378","2426","8912","6020","2375","8507","-44.8887","-43.4187","1.46999",11.7599,31.4579,6.41148,30.7976,"0.0448448","TRUE","FALSE","FALSE",123.406
"28029","Copiah","-90.3786","31.8934","529.044","-611.229","28368","6741","6103","12982","6470","6250","12897","-4.9673","-1.72956","3.23774",25.9019,38.8646,16.9773,34.9604,"0.0552008","TRUE","FALSE","FALSE",411.841
"28031","Covington","-89.547","31.6347","609.15","-635.003","18340","3276","5435","8811","3416","5854","9371","24.7848","26.2999","1.51514",12.1211,32.0567,6.73123,31.342,"0.047124","TRUE","FALSE","FALSE",140.453
"28033","DeSoto","-89.9497","34.9274","547.803","-270.664","185314","20591","43089","65695","28265","46462","76248","35.3298","24.3513","-10.9785",-87.828,95.5383,-95.4696,3.62085,"0.133795","TRUE","FALSE","FALSE",8203.9
"28035","Forrest","-89.288","31.3093","636.116","-669.44","78158","11716","15461","28064","13755","17290","31725","13.78","11.3867","-2.39334",-19.1467,44.4805,-14.5891,42.0199,"0.0862379","TRUE","FALSE","FALSE",743.012
"28037","Franklin","-90.8667","31.4717","485.69","-660.718","7675","1502","2721","4290","1480","2923","4464","28.8657","32.7731","3.90737",31.259,33.0769,17.1638,28.2751,"0.032477","TRUE","FALSE","FALSE",172.042
"28039","George","-88.5909","30.8684","705.874","-713.423","24350","1027","8696","9891","1218","9713","11064","78.8748","77.7148","-1.16008",-9.28064,31.5806,-5.09301,31.1672,"0.051172","TRUE","FALSE","FALSE",126.808
"28041","Greene","-88.6294","31.1954","699.395","-677.45","13530","974","4335","5369","966","4794","5816","63.3076","66.4583","3.15074",25.2059,33.3632,14.2085,30.1865,"0.0371461","TRUE","FALSE","FALSE",181.483
"28043","Grenada","-89.8034","33.7676","569.48","-399.206","21629","4424","5970","10513","4734","6081","10919","14.874","12.4549","-2.41904",-19.3523,35.5429,-11.7781,33.5347,"0.0508997","TRUE","FALSE","FALSE",261.619
"28045","Hancock","-89.4041","30.3791","632.302","-773.373","46053","3344","13811","17637","4504","16132","20957","61.0143","56.3481","-4.66615",-37.3292,47.5226,-28.8174,37.7883,"0.0703097","TRUE","FALSE","FALSE",962.907
"28047","Harrison","-89.0638","30.4342","664.421","-764.947","208621","21169","40354","63313","27728","46822","75865","31.1835","25.6123","-5.57112",-44.569,74.4679,-52.2591,53.0514,"0.133637","TRUE","FALSE","FALSE",4153.27
"28049","Hinds","-90.257","32.304","537.711","-564.872","227742","67594","25275","94681","73550","25141","100191","-45.5685","-49.0511","-3.48259",-27.8607,69.7748,-32.6074,61.687,"0.153759","TRUE","FALSE","FALSE",3437
"28051","Holmes","-90.0287","33.0896","553.556","-476.095","17000","6689","1309","8076","6588","1369","8115","-67.2668","-65.59","1.67677",13.4142,31.8143,7.38055,30.9464,"0.0436593","TRUE","FALSE","FALSE",133.421
"28053","Humphreys","-90.5189","33.1641","507.687","-470.531","7785","3071","1151","4253","3016","1118","4189","-45.4761","-45.9119","-0.435872",-3.48698,25.923,-1.57668,25.875,"0.0314693","TRUE","FALSE","FALSE",18.0189
"28055","Issaquena","-91.0186","32.8893","463.053","-503.707","1338","395","298","699","355","308","676","-13.9971","-7.08899","6.90812",55.265,27.9573,22.9752,15.9296,"0.0126026","TRUE","FALSE","FALSE",45.8008
"28057","Itawamba","-88.4043","34.2897","693.152","-331.712","23863","1117","8470","9737","1249","9438","10826","76.6976","76.6258","-0.0718043",-0.574434,24.7338,-0.247971,24.7326,"0.0505976","TRUE","FALSE","FALSE",7.67373
"28059","Jackson","-88.6686","30.4437","702.123","-761.053","143252","14657","33629","49567","17375","36295","54623","39.2909","35.2525","-4.03842",-32.3074,60.0415,-32.0898,50.7467,"0.113388","TRUE","FALSE","FALSE",2167.42
"28061","Jasper","-89.1448","31.9611","644.433","-596.086","16367","4368","4038","8475","4341","4302","8742","-3.92577","-0.451232","3.47454",27.7963,36.474,17.0089,32.2653,"0.0455024","TRUE","FALSE","FALSE",300.304
"28063","Jefferson","-91.0575","31.714","466.251","-634.735","7260","3337","490","3860","3327","531","3911","-74.3925","-72.4728","1.91969",15.3575,29.4396,7.79683,28.3884,"0.0304007","TRUE","FALSE","FALSE",74.0616
"28065","Jefferson Davis","-89.816","31.5754","584.223","-643.28","11321","3720","2466","6237","3599","2534","6213","-20.2716","-17.3651","2.90651",23.2521,33.2662,13.1327,30.5642,"0.03833","TRUE","FALSE","FALSE",178.256
"28067","Jones","-89.1672","31.6672","644.683","-628.888","67246","7791","20133","28352","8517","21226","30091","44.1985","42.7294","-1.46916",-11.7533,39.3565,-8.01683,38.5313,"0.0844101","TRUE","FALSE","FALSE",436.972
"28069","Kemper","-88.673","32.7638","681.808","-503.551","8988","2827","1778","4639","2887","1787","4732","-22.7796","-23.5344","-0.754858",-6.03886,27.2898,-2.87097,27.1384,"0.0334616","TRUE","FALSE","FALSE",35.2821
"28071","Lafayette","-89.5268","34.3594","590.359","-331.521","55813","7969","10872","19643","10070","12949","23481","15.4079","12.5071","-2.90083",-23.2066,43.3374,-17.0771,39.831,"0.0742584","TRUE","FALSE","FALSE",667.742
"28073","Lamar","-89.4399","31.2739","622.014","-674.375","64222","5190","18751","24592","7340","20704","28526","56.6434","47.6537","-8.98973",-71.9178,62.9887,-59.8778,19.5505,"0.0819638","TRUE","FALSE","FALSE",2521.08
"28075","Lauderdale","-88.6929","32.4013","683.065","-544.004","72984","11269","17741","29506","12960","17967","31266","22.3095","16.1897","-6.11981",-48.9585,57.5815,-43.4299,37.8083,"0.0860738","TRUE","FALSE","FALSE",1892.67
"28077","Lawrence","-90.1106","31.5538","556.577","-647.448","12016","2195","4091","6364","2260","4285","6617","30.1623","30.9396","0.777383",6.21906,28.2519,3.06053,28.0857,"0.0395965","TRUE","FALSE","FALSE",50.8797
"28079","Leake","-89.511","32.7337","604.186","-512.57","21275","3584","4782","8449","3897","5228","9204","14.3199","14.5863","0.266435",2.13148,26.4761,0.984718,26.4577,"0.046754","TRUE","FALSE","FALSE",24.3122
"28081","Lee","-88.7038","34.2782","665.975","-335.136","83343","10029","22220","32913","12189","24207","37003","37.8027","33.0201","-4.78261",-38.2609,56.1434,-34.7664,44.0837,"0.0933747","TRUE","FALSE","FALSE",1740.68
"28083","Leflore","-90.2034","33.5135","534.496","-429.857","28339","7787","3212","11140","7648","3129","10893","-41.5947","-41.9319","-0.337202",-2.69762,27.3611,-1.28775,27.3308,"0.0508102","TRUE","FALSE","FALSE",36.3403
"28085","Lincoln","-90.4579","31.5493","523.823","-649.922","34907","4458","10550","15193","5040","11596","16818","40.5917","39.4085","-1.18317",-9.46536,33.8133,-5.56064,33.3529,"0.0631287","TRUE","FALSE","FALSE",196.832
"28087","Lowndes","-88.3894","33.5203","701.387","-417.304","58879","11819","13271","25575","13087","13800","27273","5.78717","2.65184","-3.13533",-25.0826,45.9128,-19.4636,41.5831,"0.0802552","TRUE","FALSE","FALSE",842.996
"28089","Madison","-90.1048","32.5099","550.52","-541.087","109145","20343","28265","49802","24440","31091","56335","16.2977","11.9771","-4.32063",-34.565,61.9986,-35.1744,51.0548,"0.115337","TRUE","FALSE","FALSE",2399.29
"28091","Marion","-89.8305","31.2458","585.235","-679.975","24441","3677","7836","11693","3787","8273","12194","36.1244","37.1973","1.07297",8.58376,31.6729,4.72734,31.3181,"0.0537497","TRUE","FALSE","FALSE",129.4
"28093","Marshall","-89.5441","34.8166","585.313","-280.615","33752","8023","6587","14839","8057","7566","15830","-9.82888","-3.1428","6.68608",53.4886,48.562,39.0312,28.8935,"0.0611765","TRUE","FALSE","FALSE",1044.57
"28095","Monroe","-88.4991","33.9265","687.72","-372.869","34180","5524","10167","15884","5874","11177","17279","29.5902","31.1008","1.5106",12.0848,35.4417,7.42004,34.6562,"0.0639112","TRUE","FALSE","FALSE",257.572
"28097","Montgomery","-89.6825","33.4963","582.588","-428.712","9822","2115","2818","4996","2121","2917","5078","14.251","15.7999","1.54896",12.3917,29.6234,6.357,28.9333,"0.0347401","TRUE","FALSE","FALSE",78.0366
"28099","Neshoba","-89.12","32.755","640.358","-507.64","29087","2715","7679","10553","3260","8320","11720","47.7583","43.696","-4.06229",-32.4983,39.9896,-21.4854,33.7275,"0.0526692","TRUE","FALSE","FALSE",470.413
"28101","Newton","-89.1294","32.4153","642.222","-545.491","21291","2756","6548","9438","3075","6997","10189","40.7567","38.9396","-1.81703",-14.5362,33.4089,-8.38537,32.3394,"0.0491202","TRUE","FALSE","FALSE",183.011
"28103","Noxubee","-88.5497","33.1328","690.033","-461.608","10285","4347","1200","5574","4040","1240","5341","-56.7334","-53.0303","3.70307",29.6246,33.7756,16.6957,29.3605,"0.0355647","TRUE","FALSE","FALSE",195.522
"28105","Oktibbeha","-88.8254","33.4484","661.89","-428.436","51788","8859","8576","18124","10299","9004","19812","-1.62317","-6.7088","-5.08563",-40.685,47.7653,-31.1382,36.2207,"0.0680009","TRUE","FALSE","FALSE",981.679
"28107","Panola","-89.9349","34.3453","553.293","-335.55","33208","7431","7449","15064","7403","8060","15635","0.120968","4.24885","4.12788",33.023,42.8728,23.3647,35.9468,"0.0608624","TRUE","FALSE","FALSE",638.294
"28109","Pearl River","-89.6317","30.6408","608.57","-745.853","56145","3604","17782","21883","4148","19595","24056","66.2957","65.0592","-1.23653",-9.89224,36.3169,-6.23908,35.777,"0.0754171","TRUE","FALSE","FALSE",293.589
"28111","Perry","-88.9926","31.2621","664.449","-672.657","11511","1220","4135","5432","1362","4500","5922","54.4351","53.5312","-0.903889",-7.23111,28.3698,-3.57096,28.1441,"0.0374736","TRUE","FALSE","FALSE",52.986
"28113","Pike","-90.435","31.219","528.136","-686.492","40324","8043","8009","16310","8646","8479","17360","-0.211812","-0.975182","-0.763371",-6.10697,31.7198,-3.37451,31.5398,"0.0640498","TRUE","FALSE","FALSE",130.727
"28115","Pontotoc","-89.0151","34.2536","637.814","-340.013","31184","2386","10336","12984","2614","11550","14377","62.4902","63.0895","0.599348",4.79478,29.9297,2.50174,29.825,"0.0582499","TRUE","FALSE","FALSE",84.8917
"28117","Prentiss","-88.5521","34.6326","676.691","-294.554","25008","2067","7648","9872","2153","8370","10661","57.4472","59.0801","1.63286",13.0629,33.0702,7.47454,32.2145,"0.0502079","TRUE","FALSE","FALSE",171.826
"28119","Quitman","-90.2632","34.2677","523.905","-346.069","6176","2312","1001","3365","2150","1026","3229","-39.5714","-35.3904","4.18096",33.4477,31.7922,17.5231,26.5271,"0.0275831","TRUE","FALSE","FALSE",132.787
"28121","Rankin","-90.0305","32.2813","559.049","-566.091","157031","14110","47178","62768","18847","50895","70655","53.9551","45.9522","-8.00287",-64.023,82.7435,-74.3839,36.2426,"0.129256","TRUE","FALSE","FALSE",5581.36
"28123","Scott","-89.5296","32.4016","604.977","-549.64","27990","4268","6122","10522","4330","6285","10744","17.8441","18.4173","0.573253",4.58602,28.7903,2.30195,28.6982,"0.0504269","TRUE","FALSE","FALSE",60.8508
"28125","Sharkey","-90.8626","32.9217","477.345","-499.325","3800","1479","692","2190","1465","688","2183","-36.2506","-36.0892","0.161398",1.29118,24.0032,0.540876,23.9971,"0.0227104","TRUE","FALSE","FALSE",3.4749
"28127","Simpson","-89.8557","31.9159","578.028","-605.682","25949","3874","7393","11419","4037","7635","11820","31.2328","30.8259","-0.406896",-3.25517,28.0572,-1.59317,28.0119,"0.052878","TRUE","FALSE","FALSE",47.4929
"28129","Smith","-89.5045","31.9701","610.605","-597.461","14209","1617","5928","7627","1791","6458","8327","57.1372","56.5766","-0.560622",-4.48498,27.9837,-2.18826,27.898,"0.0444532","TRUE","FALSE","FALSE",46.2457
"28131","Stone","-89.1358","30.8064","654.552","-724.196","18333","1573","5306","7045","1802","5964","7878","54.2666","53.5926","-0.674025",-5.3922,28.3341,-2.66264,28.2088,"0.0431321","TRUE","FALSE","FALSE",52.3448
"28133","Sunflower","-90.5841","33.5933","498.924","-423.029","25971","6725","2794","9598","6781","2799","9683","-41.2964","-41.5658","-0.269407",-2.15526,26.5966,-1.00023,26.5778,"0.0479055","TRUE","FALSE","FALSE",25.8092
"28135","Tallahatchie","-90.1821","33.9842","533.241","-377.248","12715","3337","2462","5870","3105","2488","5691","-15.0888","-11.0316","4.05716",32.4573,34.6471,18.5941,29.235,"0.0366037","TRUE","FALSE","FALSE",226.917
"28137","Tate","-89.9483","34.6442","549.945","-302.271","28064","3926","7495","11627","4183","8707","13101","31.2495","35.097","3.84752",30.7802,40.458,20.7042,34.7589,"0.0555685","TRUE","FALSE","FALSE",495.945
"28139","Tippah","-88.9243","34.7658","641.83","-282.281","21815","1842","7240","9235","1937","8054","10102","59.4362","61.2251","1.78886",14.3109,33.2803,8.22634,32.2476,"0.0489223","TRUE","FALSE","FALSE",178.725
"28141","Tishomingo","-88.2283","34.7306","705.15","-281.274","18850","999","7166","8371","1059","7933","9147","75.5297","76.4457","0.91603",7.32824,29.8185,3.80346,29.575,"0.046412","TRUE","FALSE","FALSE",82.3694
"28143","Tunica","-90.3414","34.7207","513.757","-295.931","9782","2667","853","3567","2580","926","3565","-51.5341","-47.1763","4.35782",34.8626,32.4674,18.5587,26.6403,"0.0289807","TRUE","FALSE","FALSE",152.785
"28145","Union","-89.0105","34.4831","636.348","-314.392","27777","2012","9235","11496","2160","10373","12683","64.2216","65.531","1.30943",10.4754,32.8302,5.96899,32.283,"0.0547936","TRUE","FALSE","FALSE",164.111
"28147","Walthall","-90.123","31.1508","558.178","-692.282","13884","2790","4056","6919","2835","4220","7122","18.4926","19.6315","1.13892",9.11136,29.7283,4.70759,29.3532,"0.0411103","TRUE","FALSE","FALSE",80.3508
"28149","Warren","-90.8438","32.3248","482.701","-565.708","44722","9284","9767","19416","10442","10365","21056","2.5353","-0.370068","-2.90537",-23.243,42.3265,-16.7033,38.8913,"0.0706004","TRUE","FALSE","FALSE",604.52
"28151","Washington","-91.0108","33.369","460.968","-450.197","44922","11380","5244","16825","12503","5300","18025","-36.9105","-40.4595","-3.54898",-28.3918,42.7693,-20.3368,37.6248,"0.0653054","TRUE","FALSE","FALSE",631.825
"28153","Wayne","-88.6625","31.6505","692.354","-627.192","19779","3524","5990","9599","3624","6307","10065","25.9197","27.0164","1.09672",8.77376,30.9156,4.71565,30.5538,"0.0487752","TRUE","FALSE","FALSE",108.915
"28155","Webster","-89.2207","33.5828","624.415","-416.141","9926","1019","3976","5069","1043","4291","5402","59.1992","60.8924","1.69319",13.5455,30.1634,7.0648,29.3243,"0.0357461","TRUE","FALSE","FALSE",90.3148
"28157","Wilkinson","-91.2452","31.1232","451.848","-701.311","8587","2857","1318","4218","2749","1324","4130","-36.8623","-34.9865","1.87578",15.0062,29.5484,7.65079,28.5407,"0.0312363","TRUE","FALSE","FALSE",76.4005
"28159","Winston","-89.042","33.085","644.912","-470.386","17714","3850","4910","8881","4040","5112","9244","12.1005","11.7133","-0.38717",-3.09736,27.3001,-1.4751,27.2602,"0.0468231","TRUE","FALSE","FALSE",35.4338
"28161","Yalobusha","-89.695","34.0815","577.102","-363.55","12481","2582","3376","6077","2785","3671","6538","13.3266","13.7237","0.397048",3.17638,26.5827,1.47294,26.5418,"0.0393264","TRUE","FALSE","FALSE",25.6334
"28163","Yazoo","-90.3822","32.8292","522.542","-507.102","26743","5369","4598","10070","5496","4832","10441","-7.73553","-6.42912","1.3064",10.4512,31.8667,5.78055,31.338,"0.0497405","TRUE","FALSE","FALSE",134.925
"29001","Adair","-92.5815","40.1953","288.433","307.261","25314","3500","6030","10226","3710","6413","10336","26.5477","26.7016","0.153827",1.23062,25.6821,0.551565,25.6762,"0.0492444","TRUE","FALSE","FALSE",15.5719
"29003","Andrew","-94.8166","39.9199","100.252","271.84","18135","2045","6665","9140","2351","7255","9752","53.0425","51.0514","-1.99105",-15.9284,33.652,-9.23532,32.3599,"0.0479704","TRUE","FALSE","FALSE",191.26
"29005","Atchison","-95.4361","40.4209","47.4386","327.487","5305","541","2060","2724","564","2199","2814","58.4006","59.1748","0.774195",6.19356,26.2295,2.82984,26.0764,"0.0257272","TRUE","FALSE","FALSE",21.391
"29007","Audrain","-91.8266","39.2039","356.967","198.816","24962","2570","6981","10061","2704","7732","10656","46.1836","48.1794","1.99573",15.9658,34.1375,9.38999,32.8206,"0.0499999","TRUE","FALSE","FALSE",208.274
"29009","Barry","-93.8657","36.7375","188.806","-83.3209","34534","2710","11428","14605","2948","12425","15598","61.6636","61.647","-0.0165581",-0.132465,23.7865,-0.0549932,23.7865,"0.060685","TRUE","FALSE","FALSE",2.54548
"29011","Barton","-94.3054","37.4959","148.398","0.863641","11637","795","4959","5939","844","5168","6077","72.367","71.9228","-0.444228",-3.55382,26.6673,-1.653,26.616,"0.03795","TRUE","FALSE","FALSE",26.707
"29013","Bates","-94.3628","38.2808","141.857","88.7338","16042","1618","6001","8023","1672","6597","8416","57.5272","59.5598","2.03257",16.2606,32.9542,9.22736,31.6359,"0.044507","TRUE","FALSE","FALSE",168.073
"29015","Benton","-93.31","38.301","232.994","93.0737","19394","2025","7213","9312","2180","8109","10476","56.1593","57.6246","1.46531",11.7225,32.4013,6.58302,31.7255,"0.0496465","TRUE","FALSE","FALSE",150.766
"29017","Bollinger","-89.9997","37.3407","526.23","-1.23398","10567","705","4827","5676","750","5167","5983","74.5119","74.6493","0.137385",1.09908,24.7991,0.475681,24.7946,"0.037649","TRUE","FALSE","FALSE",8.12907
"29019","Boone","-92.3216","38.9567","315.723","169.382","183610","41125","36200","83868","50064","38646","91168","-6.36922","-12.8712","-6.50193",-52.0154,83.7418,-66.0033,51.5388,"0.145777","TRUE","FALSE","FALSE",5767.86
"29021","Buchanan","-94.8198","39.7507","100.216","252.879","84793","12013","21320","35659","13445","22450","36598","27.9213","25.0871","-2.83422",-22.6738,48.2202,-18.5881,44.4935,"0.0927298","TRUE","FALSE","FALSE",1017.34
"29023","Butler","-90.418","36.757","493.428","-68.761","42130","3036","13650","17259","3301","14602","18141","63.6102","63.1235","-0.486713",-3.8937,30.0273,-2.03902,29.958,"0.0654885","TRUE","FALSE","FALSE",87.1362
"29025","Caldwell","-93.9989","39.6639","170.119","244.321","8815","838","3232","4312","897","3725","4682","58.8206","61.1856","2.365",18.92,30.9308,10.0293,29.2597,"0.0332749","TRUE","FALSE","FALSE",109.31
"29027","Callaway","-91.9975","38.7975","344.276","152.678","44283","4989","13057","19193","5870","14815","21144","44.708","43.2439","-1.46407",-11.7126,36.5329,-7.41626,35.7723,"0.0703931","TRUE","FALSE","FALSE",302.843
"29029","Camden","-92.746","38.0731","282.701","69.0722","42745","4768","16944","22514","5652","18850","24812","56.0796","53.865","-2.2146",-17.7168,41.284,-12.5632,39.326,"0.0766131","TRUE","FALSE","FALSE",542.621
"29031","Cape Girardeau","-89.6077","37.3552","560.449","2.62872","81710","8492","27017","37038","10760","28907","40328","52.1699","45.7484","-6.42152",-51.3722,63.1981,-49.3714,39.452,"0.0974803","TRUE","FALSE","FALSE",2547.22
"29033","Carroll","-93.4965","39.4083","213.575","216.698","8495","745","3480","4361","786","3706","4532","64.7337","65.0045","0.270725",2.1658,25.3121,0.956577,25.294,"0.0328036","TRUE","FALSE","FALSE",12.161
"29035","Carter","-90.8857","36.9475","450.978","-49.7748","5202","436","2324","2844","418","2451","2897","68.4058","70.8609","2.45513",19.641,29.2677,9.83765,27.5648,"0.0262161","TRUE","FALSE","FALSE",70.4377
"29037","Cass","-94.4243","38.7511","135.654","141.351","107824","14846","33098","50990","19052","37197","57408","38.0694","32.2584","-5.81106",-46.4885,68.6026,-49.7531,47.2329,"0.116081","TRUE","FALSE","FALSE",3268.66
"29039","Cedar","-93.8953","37.7655","183.637","31.7892","14188","1011","5021","6288","1145","5788","7044","66.4788","66.9696","0.490786",3.92629,27.2038,1.86273,27.1399,"0.0407533","TRUE","FALSE","FALSE",34.0262
"29041","Chariton","-92.9315","39.4861","261.479","226.826","7408","888","2950","3969","916","3111","4077","53.7259","54.5071","0.781178",6.24942,27.0228,2.94162,26.8622,"0.0310594","TRUE","FALSE","FALSE",31.458
"29043","Christian","-93.2644","37.0279","241.049","-49.4343","88842","8508","30946","41531","11131","34920","46839","56.8713","51.6579","-5.21335",-41.7068,62.011,-41.2571,46.2949,"0.105032","TRUE","FALSE","FALSE",2400.8
"29045","Clark","-91.7086","40.4121","360.942","334.512","6634","724","2458","3215","678","2672","3394","54.494","59.5224","5.02836",40.2269,32.9659,21.2899,25.1692,"0.0283286","TRUE","FALSE","FALSE",168.45
"29047","Clay","-94.4973","39.253","128.481","197.496","253335","45304","57476","110176","59400","64605","126569","11.8428","4.19741","-7.64536",-61.1629,101.016,-88.4895,48.7222,"0.172354","TRUE","FALSE","FALSE",9480.63
"29049","Clinton","-94.3675","39.6024","138.905","236.831","21184","2572","7067","10208","2896","7799","10888","46.6335","45.8439","-0.789616",-6.31693,29.9103,-3.29097,29.7287,"0.0506166","TRUE","FALSE","FALSE",84.4494
"29051","Cole","-92.2206","38.5525","326.188","124.453","77279","10913","24616","37374","12694","26086","39529","38.5685","34.5333","-4.03523",-32.2818,54.3991,-29.0537,45.9907,"0.0963843","TRUE","FALSE","FALSE",1564.86
"29053","Cooper","-92.7728","38.9101","277.189","162.755","17103","1932","5624","7986","2249","6272","8693","48.8618","47.2128","-1.64906",-13.1925,32.0588,-7.31656,31.2127,"0.0451801","TRUE","FALSE","FALSE",140.516
"29055","Crawford","-91.3216","38.0619","406.428","72.9825","23056","1824","7724","9696","2113","8725","10973","61.793","61.0076","-0.78548",-6.28384,29.9402,-3.27707,29.7603,"0.0509538","TRUE","FALSE","FALSE",85.1303
"29057","Dade","-93.8249","37.4154","190.676","-7.29882","7569","637","3184","3951","656","3414","4119","66.6579","67.7641","1.10618",8.84944,27.9107,4.29373,27.5784,"0.0312248","TRUE","FALSE","FALSE",45.0215
"29059","Dallas","-93.0666","37.6438","256.343","20.0726","17071","1272","5895","7453","1380","6619","8104","64.504","65.4957","0.99171",7.93368,29.6821,4.09692,29.398,"0.0437744","TRUE","FALSE","FALSE",79.3269
"29061","Daviess","-93.9807","39.9382","171.013","275.084","8430","730","2767","3593","746","3102","3911","58.2499","61.2266","2.97668",23.8134,31.1303,12.5692,28.48,"0.0303613","TRUE","FALSE","FALSE",114.543
"29063","DeKalb","-94.3546","39.8256","139.569","261.858","11029","824","3540","4594","930","3828","4843","62.2365","60.9079","-1.32854",-10.6283,28.9112,-5.3323,28.4152,"0.0337609","TRUE","FALSE","FALSE",63.2119
"29065","Dent","-91.5451","37.6314","389.287","23.8523","14421","978","5600","6791","1056","5987","7142","70.2645","70.0128","-0.251739",-2.01391,25.8954,-0.910021,25.8794,"0.0410753","TRUE","FALSE","FALSE",17.73
"29067","Douglas","-92.6034","36.9407","299.62","-57.3196","11578","984","5486","6666","1016","5898","7000","69.5827","70.6104","1.02767",8.22136,29.2972,4.18944,28.9961,"0.0406974","TRUE","FALSE","FALSE",71.0531
"29069","Dunklin","-90.0581","36.3249","528.226","-115.142","28283","2360","8026","10578","2200","8135","10419","54.5542","57.4262","2.87201",22.9761,36.3928,14.2058,33.5056,"0.0497574","TRUE","FALSE","FALSE",296.822
"29071","Franklin","-90.999","38.4364","432.22","116.328","104682","12341","35430","50113","14569","38058","53685","48.3327","44.633","-3.69969",-29.5975,58.0817,-28.6868,50.503,"0.112281","TRUE","FALSE","FALSE",1947.04
"29073","Gasconade","-91.4901","38.4464","389.756","115.323","14794","1520","5670","7445","1601","6222","7923","57.7191","59.0694","1.35036",10.8029,30.788,5.77062,30.2424,"0.0432901","TRUE","FALSE","FALSE",105.639
"29075","Gentry","-94.4328","40.2037","132.238","304.104","6162","605","2304","3043","613","2581","3237","58.405","61.6155","3.21058",25.6846,30.6658,13.2911,27.6358,"0.0276611","TRUE","FALSE","FALSE",102.546
"29077","Greene","-93.3095","37.1922","236.555","-31.1446","298915","42728","78035","129231","55068","83630","141800","29.2366","20.5929","-8.64366",-69.1493,110.793,-103.537,39.4349,"0.182279","TRUE","FALSE","FALSE",11988.6
"29079","Grundy","-93.5958","40.0933","203.164","293.215","9808","780","3462","4310","799","3585","4437","63.2249","63.5493","0.324376",2.59501,25.5409,1.15639,25.5147,"0.0324069","TRUE","FALSE","FALSE",14.2206
"29081","Harrison","-94.0013","40.3156","168.379","317.321","8157","574","2965","3689","597","3198","3826","67.5615","68.5375","0.976091",7.80873,27.4078,3.72381,27.1537,"0.0301514","TRUE","FALSE","FALSE",37.0427
"29083","Henry","-93.7377","38.3943","195.707","102.563","21946","2357","7075","9866","2619","8027","10788","50.0212","50.7984","0.777218",6.21774,29.8351,3.23135,29.6596,"0.0505005","TRUE","FALSE","FALSE",82.7426
"29085","Hickory","-93.3291","37.9111","232.568","49.3428","8279","1016","3542","4724","1056","3966","5080","55.419","57.945","2.526",20.208,31.5823,10.9094,29.6382,"0.0346849","TRUE","FALSE","FALSE",126.856
"29087","Holt","-95.1859","40.0843","68.8095","289.931","4223","347","1926","2355","338","1976","2343","69.4677","70.7865","1.31885",10.5508,26.9547,4.9356,26.499,"0.0235442","TRUE","FALSE","FALSE",30.5182
"29089","Howard","-92.7045","39.1406","282.157","188.775","10151","1283","3277","4868","1413","3553","5092","43.7281","43.093","-0.635038",-5.0803,27.0284,-2.39341,26.9222,"0.034491","TRUE","FALSE","FALSE",31.536
"29091","Howell","-91.8737","36.7926","364.671","-71.3498","39750","2881","13893","17455","3218","15181","18650","65.6492","65.0198","-0.629381",-5.03505,31.1775,-2.7363,31.0572,"0.0663895","TRUE","FALSE","FALSE",115.8
"29093","Iron","-90.7138","37.578","462.193","21.5996","9537","933","3173","4269","945","3596","4592","54.5543","58.3792","3.8249",30.5992,33.1274,16.8628,28.5144,"0.0329821","TRUE","FALSE","FALSE",173.689
"29095","Jackson","-94.4443","39.01","133.458","170.337","717204","168972","116211","301876","199842","126535","333063","-18.5008","-22.4608","-3.96008",-31.6806,114.175,-59.963,97.1618,"0.279616","TRUE","FALSE","FALSE",12924.8
"29097","Jasper","-94.4441","37.1296","136.925","-40.3872","122761","10572","35070","48326","13549","37728","52352","53.6742","47.1537","-6.52055",-52.1644,69.1277,-54.5952,42.4028,"0.110832","TRUE","FALSE","FALSE",3343.54
"29099","Jefferson","-90.4751","38.3409","478.072","108.149","226739","31568","69036","106238","37523","77046","116688","37.2431","34.4971","-2.74594",-21.9675,67.7292,-25.3362,62.8118,"0.165667","TRUE","FALSE","FALSE",3146
"29101","Johnson","-93.7703","38.7586","191.93","143.318","54013","5930","13719","21132","6974","15489","23123","39.6407","37.9068","-1.73391",-13.8713,38.4143,-9.2095,37.294,"0.0733561","TRUE","FALSE","FALSE",389.488
"29103","Knox","-92.1541","40.1552","324.658","304.15","3744","379","1416","1870","340","1486","1854","57.7716","62.7601","4.98854",39.9083,30.1962,19.3727,23.1627,"0.0209147","TRUE","FALSE","FALSE",91.0907
"29105","Laclede","-92.6538","37.6697","292.3","24.1653","36039","2553","12881","16051","2780","13762","16793","66.9172","66.3886","-0.528609",-4.22887,30.0405,-2.21521,29.9587,"0.0629501","TRUE","FALSE","FALSE",87.4425
