"county_fips","state_name","county_name","lon","lat","x","y","pop","votes_dem_20","votes_gop_20","total_votes_20","votes_dem_24","votes_gop_24","total_votes_24","margin_20","margin_24","swing","angle_deg","len_km","dx","dy","lw","in_frame","capped_len","capped_angle","net_votes"
"36077","New York","Otsego County","-75.0602","42.5641","1694.94","754.703","58524","12975","14382","28008","13031","15256","28287","5.14311","7.8658","2.7227",21.7816,44.8786,16.6531,41.6745,"0.0885568","TRUE","FALSE","FALSE",770.17
"36079","New York","Putnam County","-73.7186","41.4109","1831.58","653.914","97668","24953","29283","54989","23956","31553","55509","7.98363","13.6861","5.70244",45.6195,67.8683,48.5062,47.4684,"0.124054","TRUE","FALSE","FALSE",3165.37
"36081","New York","Queens County","-73.834","40.7212","1840.11","576.559","2405464","569038","212665","787860","437282","264628","701910","-45.5893","-24.5977","20.9916",90,150,150,0.00000000000000918485,"0.441133","TRUE","TRUE","TRUE",147342
"36083","New York","Rensselaer County","-73.632","42.6996","1804.95","795.748","161130","40969","36500","79409","39668","38601","78269","-5.76876","-1.36325","4.40551",35.2441,69.8514,40.3085,57.0478,"0.147307","TRUE","FALSE","FALSE",3448.15
"36085","New York","Richmond County","-74.1367","40.5893","1818.8","556.349","495747","90997","123320","216153","69345","128151","197496","15.0819","29.7758","14.6939",90,150,150,0.00000000000000918485,"0.233996","TRUE","TRUE","TRUE",29019.9
"36087","New York","Rockland County","-74.0221","41.1274","1814.35","617.212","338329","75802","73186","150369","65880","83543","149423","-1.75585","11.8208","13.5767",90,137.354,137.354,0.00000000000000841051,"0.203534","TRUE","FALSE","TRUE",20286.7
"36089","New York","St. Lawrence County","-75.1479","44.6528","1637.23","980.631","108505","19361","24608","44907","18010","25919","43929","11.9334","18.0041","6.07064",48.5651,64.1421,48.0879,42.4472,"0.110358","TRUE","FALSE","FALSE",2666.77
"36091","New York","Saratoga County","-73.7844","43.0079","1784.9","826.381","235509","68471","61305","132655","66321","63940","130261","-5.52182","-1.82787","3.69395",29.5516,78.4362,38.6853,68.2326,"0.190036","TRUE","FALSE","FALSE",4811.78
"36093","New York","Schenectady County","-73.9453","42.8091","1777.31","801.757","158061","42465","30741","74826","39733","31975","71708","-16.0151","-10.8189","5.1962",41.5696,71.7229,47.5902,53.6595,"0.140998","TRUE","FALSE","FALSE",3726.09
"36095","New York","Schoharie County","-74.4357","42.644","1742.63","774.7","29714","5345","9903","15710","5547","10423","15970","29.8924","30.5322","0.639803",5.11842,30.6511,2.73452,30.5289,"0.0665397","TRUE","FALSE","FALSE",102.177
"36097","New York","Schuyler County","-76.8691","42.3893","1554.51","704.656","17898","3903","5621","9766","3736","5717","9453","18.0386","20.9563","2.91767",23.3414,35.8919,14.2207,32.9546,"0.0511933","TRUE","FALSE","FALSE",275.807
"36099","New York","Seneca County","-76.8277","42.8285","1547.99","753.437","33814","6914","8329","15630","6610","8379","14989","9.28295","11.802","2.51904",20.1523,38.1691,13.1499,35.8324,"0.0644637","TRUE","FALSE","FALSE",377.579
"36101","New York","Steuben County","-77.3197","42.2648","1521.1","683.727","93584","15790","29474","46178","15413","29777","45190","30.2315","31.7858","1.55426",12.4341,43.8709,9.44612,42.8419,"0.111931","TRUE","FALSE","FALSE",702.37
"36103","New York","Suffolk County","-73.1033","40.8234","1896.88","602.048","1525920","381021","381253","771541","341812","417549","759361","0.0304353","9.97378","9.94335",79.5468,150,147.511,27.2148,"0.458831","TRUE","TRUE","FALSE",75505.9
"36105","New York","Sullivan County","-74.6986","41.6985","1745.25","666.818","78624","15489","18665","34647","14549","20386","34935","9.29906","16.7082","7.40912",59.273,63.5255,54.6072,32.4583,"0.0984145","TRUE","FALSE","FALSE",2588.38
"36107","New York","Tioga County","-76.2989","42.1214","1606.36","684.812","48455","9634","14791","25044","9437","15038","24475","21.1136","22.8846","1.77096",14.1677,39.2883,9.61622,38.0933,"0.082374","TRUE","FALSE","FALSE",433.442
"36109","New York","Tompkins County","-76.479","42.4591","1584.18","718.745","105740","33619","11096","45735","34631","11354","45985","-50.3701","-50.6187","-0.248558",-1.98846,31.1211,-1.07985,31.1023,"0.112911","TRUE","FALSE","FALSE",114.299
"36111","New York","Ulster County","-74.0984","41.8417","1789.9","693.593","181851","57970","37590","97420","57974","39743","97717","-21.3269","-18.6569","2.66998",21.3598,63.6888,23.197,59.3141,"0.164594","TRUE","FALSE","FALSE",2609.02
"36113","New York","Warren County","-73.7112","43.3929","1780.67","869.577","65737","17642","17699","36131","17099","18606","35705","0.161286","4.2207","4.05941",32.4753,53.1998,28.5649,44.8806,"0.0994932","TRUE","FALSE","FALSE",1449.41
"36115","New York","Washington County","-73.4608","43.289","1803.03","863.021","61302","11565","15941","28138","11224","17268","28492","15.9093","21.213","5.30372",42.4298,53.8467,36.3296,39.7445,"0.0888772","TRUE","FALSE","FALSE",1511.14
"36117","New York","Wayne County","-77.1302","43.1436","1516.95","783.059","91283","17456","26204","44714","17056","27286","44342","20.0366","23.0707","3.03403",24.2722,52.0772,21.4075,47.4738,"0.110876","TRUE","FALSE","FALSE",1345.35
"36119","New York","Westchester County","-73.8055","41.0386","1834.21","611.689","1004457","312371","144713","462122","287434","167795","455229","-36.6799","-26.2811","10.3989",83.1912,150,148.942,17.7835,"0.355258","TRUE","TRUE","FALSE",47338.8
"36121","New York","Wyoming County","-78.2096","42.7227","1439.98","720.112","40531","5073","13898","19399","4929","14112","19041","46.5184","48.2275","1.70914",13.6731,37.047,8.75726,35.9971,"0.0726563","TRUE","FALSE","FALSE",325.437
"36123","New York","Yates County","-77.0781","42.6347","1532.33","728.153","24774","4219","6208","10701","4401","6098","10499","19.0755","16.1634","-2.91203",-23.2962,36.5998,-14.4747,33.6159,"0.0539514","TRUE","FALSE","FALSE",305.734
"37001","North Carolina","Alamance County","-79.4132","36.0715","1472.95","-31.1667","171415","38825","46056","86091","40624","47937","89568","8.51899","8.25759","-0.2614",-2.0912,34.7691,-1.26873,34.746,"0.156693","TRUE","FALSE","FALSE",231.498
"37003","North Carolina","Alexander County","-81.1935","35.8893","1319.38","-77.45","36444","4145","15888","20236","4060","16404","20625","58.6183","60.3206","1.70228",13.6182,37.5505,8.84132,36.4948,"0.0753224","TRUE","FALSE","FALSE",348.355
"37005","North Carolina","Alleghany County","-81.106","36.4976","1316.48","-8.94345","10888","1486","4527","6076","1533","4900","6480","50.5738","52.3395","1.76574",14.1259,31.0943,7.58868,30.1541,"0.0422314","TRUE","FALSE","FALSE",113.59
"37007","North Carolina","Anson County","-80.1108","34.9741","1432.04","-162.883","22055","5789","5321","11194","5253","5525","10859","-4.21242","2.52366","6.73608",53.8886,44.2277,35.7303,26.0659,"0.0546635","TRUE","FALSE","FALSE",726.015
"37009","North Carolina","Ashe County","-81.488","36.4136","1284.41","-23.4635","26577","4164","11451","15814","4431","11629","16187","46.6667","44.8194","-1.84724",-14.7779,36.3891,-9.28189,35.1854,"0.066727","TRUE","FALSE","FALSE",296.667
"37011","North Carolina","Avery County","-81.9395","36.076","1250.32","-66.873","17806","2191","7172","9458","2220","7181","9468","53.1988","52.771","-0.427779",-3.42223,27.6137,-1.64837,27.5645,"0.0510523","TRUE","FALSE","FALSE",40.2155
"37013","North Carolina","Beaufort County","-76.9618","35.5216","1700.17","-50.7379","44652","9633","16437","26315","9049","17296","26521","26.099","31.3039","5.20489",41.6391,52.3604,34.7901,39.1312,"0.0854629","TRUE","FALSE","FALSE",1371.23
"37015","North Carolina","Bertie County","-76.9627","36.0817","1687.6","10.6992","17934","5939","3817","9815","5279","3840","9170","-21.7507","-15.7802","5.97048",47.7638,41.3156,30.5893,27.7719,"0.0502808","TRUE","FALSE","FALSE",544.448
"37017","North Carolina","Bladen County","-78.6433","34.6092","1570.3","-179.907","29606","7326","9676","17125","6620","10035","16743","13.8219","20.5044","6.68245",53.4596,49.4017,39.6912,29.4133,"0.0679518","TRUE","FALSE","FALSE",1112.96
"37019","North Carolina","Brunswick County","-78.2166","34.0418","1620.26","-235.1","136693","33310","55850","90175","40557","67658","109049","25.2804","25.0437","-0.236732",-1.89386,35.4066,-1.17012,35.3873,"0.17321","TRUE","FALSE","FALSE",256.18
"37021","North Carolina","Buncombe County","-82.5518","35.5853","1203.99","-129.148","269452","96515","62412","161569","98662","59016","159885","-21.4583","-25.1436","-3.68537",-29.483,83.9704,-41.3273,73.0964,"0.209081","TRUE","FALSE","FALSE",5811.02
"37023","North Carolina","Burke County","-81.6412","35.7313","1282.46","-101.07","87570","13118","31019","44602","13272","32130","45733","40.5578","41.5356","0.977807",7.82246,39.4904,5.3748,39.1229,"0.112193","TRUE","FALSE","FALSE",443.944
"37025","North Carolina","Cabarrus County","-80.6211","35.3957","1378.85","-123.897","225804","52162","63237","117227","54494","63746","119820","9.59714","7.82476","-1.77237",-14.179,59.4147,-14.5537,57.6047,"0.181055","TRUE","FALSE","FALSE",2095.65
"37027","North Carolina","Caldwell County","-81.5025","35.873","1292.34","-83.504","80652","10245","32119","42829","10146","33009","43451","51.6335","52.9788","1.34533",10.7626,41.9299,7.83002,41.1923,"0.109382","TRUE","FALSE","FALSE",580.577
"37029","North Carolina","Camden County","-76.1977","36.3693","1747.79","56.0713","10355","1537","4312","5953","1522","4716","6292","47.444","51.2023","3.7583",30.0664,34.8469,17.4584,30.1581,"0.0415864","TRUE","FALSE","FALSE",234.443
"37031","North Carolina","Carteret County","-76.8187","34.7441","1730.21","-133.403","67686","12093","30028","42695","12813","32508","45693","42.5797","43.4567","0.876965",7.01572,38.5761,4.71175,38.2873,"0.112093","TRUE","FALSE","FALSE",397.449
"37033","North Carolina","Caswell County","-79.3613","36.3999","1471.1","5.85585","22736","4860","7089","12051","4493","7445","12025","18.6543","24.7278","6.07348",48.5878,44.2132,33.1586,29.2458,"0.05753","TRUE","FALSE","FALSE",725.052
"37035","North Carolina","Catawba County","-81.2453","35.6955","1318.16","-99.6133","160610","25689","56588","83425","26569","59577","86885","37.5548","38.3163","0.761501",6.09201,43.1535,4.57968,42.9098,"0.154542","TRUE","FALSE","FALSE",656.003
"37037","North Carolina","Chatham County","-79.2084","35.756","1497.16","-62.7554","76285","26787","21186","48599","29014","22507","52098","-11.6753","-12.6298","-0.954484",-7.63587,40.382,-5.36584,40.0239,"0.119515","TRUE","FALSE","FALSE",491.76
"37039","North Carolina","Cherokee County","-84.0226","35.1014","1079.87","-200.496","28774","3583","12628","16423","3686","13883","17748","55.7954","58.0397","2.24428",17.9542,38.5122,11.8717,36.6368,"0.0697914","TRUE","FALSE","FALSE",394.298
"37041","North Carolina","Chowan County","-76.6266","36.117","1716.19","20.5964","13708","3247","4471","7784","2895","4587","7533","15.859","22.6143","6.75524",54.0419,40.6288,32.8869,23.857,"0.0455447","TRUE","FALSE","FALSE",505.427
"37043","North Carolina","Clay County","-83.8057","35.0363","1100.24","-205.237","11089","1699","5112","6893","1899","5761","7708","50.1101","50.4178","0.307639",2.46111,26.4145,1.13427,26.3901,"0.0460832","TRUE","FALSE","FALSE",23.5651
"37045","North Carolina","Cleveland County","-81.5158","35.2914","1301.05","-148.041","99519","16955","33798","51308","16603","34654","51602","33.1862","35.2167","2.03044",16.2435,48.5143,13.5704,46.5777,"0.119208","TRUE","FALSE","FALSE",1040.74
"37047","North Carolina","Columbus County","-78.7069","34.2806","1571.26","-217.094","50623","9446","16832","26446","8648","17592","26363","28.1072","34.0854","5.9782",47.8256,54.438,40.3442,36.5491,"0.0852925","TRUE","FALSE","FALSE",1568.68
"37049","North Carolina","Craven County","-77.0414","35.0692","1703.18","-101.794","100720","21148","31032","53065","22011","33477","56028","18.9421","20.6639","1.7218",13.7744,47.4248,11.2918,46.0609,"0.12403","TRUE","FALSE","FALSE",955.392
"37051","North Carolina","Cumberland County","-78.9373","35.0546","1535.09","-135.699","334728","84469","60032","147150","78631","59840","140175","-16.9113","-13.5704","3.34095",26.7276,77.3472,34.7869,69.083,"0.195933","TRUE","FALSE","FALSE",4626.25
"37053","North Carolina","Currituck County","-76.0168","36.4032","1762.73","63.1275","28100","4195","11657","16147","4604","13235","18010","47.0729","48.3828","1.30983",10.4786,34.8263,6.33382,34.2455,"0.0703257","TRUE","FALSE","FALSE",233.661
"37055","North Carolina","Dare County","-75.676","35.9204","1803.81","16.6565","36915","9936","13938","24232","10074","14792","25115","16.763","18.9737","2.21069",17.6855,41.4063,12.5789,39.4494,"0.0830294","TRUE","FALSE","FALSE",549.71
"37057","North Carolina","Davidson County","-80.2005","35.8579","1407.65","-66.6771","168930","22636","64658","88514","24150","67959","93091","48.1385","47.5621","-0.576347",-4.61078,41.0795,-3.30223,40.9465,"0.159801","TRUE","FALSE","FALSE",530.867
"37059","North Carolina","Davie County","-80.5204","35.9314","1378.08","-63.2453","42712","6713","18228","25311","6988","19398","26704","46.169","47.0325","0.863559",6.90847,34.6723,4.17051,34.4206,"0.0855294","TRUE","FALSE","FALSE",227.859
"37061","North Carolina","Duplin County","-77.9403","34.9284","1626.4","-132.986","48715","8767","13793","22715","8057","14677","22864","22.2784","29.1194","6.84101",54.7281,54.3008,44.3323,31.3564,"0.0793901","TRUE","FALSE","FALSE",1555.24
"37063","North Carolina","Durham County","-78.9017","35.9862","1519.6","-32.5269","324833","144688","32459","179914","144450","32853","180189","-63.3536","-62.9414","0.412194",3.29755,44.2996,2.54818,44.2263,"0.221711","TRUE","FALSE","FALSE",730.832
"37065","North Carolina","Edgecombe County","-77.6561","35.9024","1630.77","-21.1018","48900","16089","9206","25477","14900","9355","24416","-27.2109","-22.8613","4.34965",34.7972,48.692,27.7872,39.9847,"0.0820029","TRUE","FALSE","FALSE",1055.01
"37067","North Carolina","Forsyth County","-80.2585","36.1046","1397.98","-40.2856","382590","113033","85064","201270","114145","87292","203928","-14.1188","-13.3307","0.788122",6.30498,54.6297,5.99947,54.2993,"0.236319","TRUE","FALSE","FALSE",1587.57
"37069","North Carolina","Franklin County","-78.354","36.0442","1566.52","-17.2428","68573","15879","20901","37351","18167","23938","42526","13.6542","13.7062","0.0520508",0.416406,26.275,0.190956,26.2743,"0.108043","TRUE","FALSE","FALSE",21.916
"37071","North Carolina","Gaston County","-81.1508","35.2737","1333.88","-144.936","227943","40959","73033","115498","44062","73828","118959","28.1371","25.249","-2.8881",-23.1048,69.5527,-27.2935,63.9738,"0.180787","TRUE","FALSE","FALSE",3404.78
"37073","North Carolina","Gates County","-76.707","36.4646","1701.32","57.2753","10478","2546","3367","5971","2268","3538","5860","13.8847","21.8739","7.98926",63.9141,39.8673,35.8062,17.5304,"0.0401206","TRUE","FALSE","FALSE",463.856
"37075","North Carolina","Graham County","-83.7871","35.3321","1097.67","-172.19","8030","905","3710","4665","839","3883","4769","60.7801","64.4642","3.68415",29.4732,33.1358,16.3034,28.8476,"0.0361819","TRUE","FALSE","FALSE",173.966
"37077","North Carolina","Granville County","-78.6497","36.2166","1537.06","-3.09134","60992","14565","16647","31598","14365","17383","32044","6.67051","9.50611","2.8356",22.6848,46.6947,18.0084,43.0824,"0.0938181","TRUE","FALSE","FALSE",900.246
"37079","North Carolina","Greene County","-77.6652","35.4667","1639.33","-69.1256","20451","3832","4874","8753","3437","4965","8442","11.9688","18.1861","6.21739",49.7391,40.9304,31.2344,26.4521,"0.0482636","TRUE","FALSE","FALSE",522.385
"37081","North Carolina","Guilford County","-79.8474","36.0667","1434.86","-38.3403","541299","173086","107294","284486","171118","109077","284114","-23.4653","-22.1421","1.32322",10.5858,71.6006,13.1535,70.382,"0.278714","TRUE","FALSE","FALSE",3707.6
"37083","North Carolina","Halifax County","-77.6741","36.3614","1619.34","29.0503","48622","15545","10080","25759","14014","9778","23938","-21.3268","-17.8043","3.52253",28.1802,45.8444,21.6499,40.4103,"0.0812165","TRUE","FALSE","FALSE",838.08
"37085","North Carolina","Harnett County","-78.8674","35.3541","1535.3","-101.594","133568","22093","35177","58293","23472","39440","63597","22.8462","25.3815","2.53532",20.2826,54.705,18.9635,51.313,"0.132067","TRUE","FALSE","FALSE",1595.02
"37087","North Carolina","Haywood County","-82.9431","35.5189","1170.2","-141.394","62089","13144","22834","36542","13913","23393","37724","26.9331","25.4115","-1.52166",-12.1733,41.7127,-8.79591,40.7748,"0.101699","TRUE","FALSE","FALSE",567.67
"37089","North Carolina","Henderson County","-82.4716","35.3416","1214.99","-155.129","116281","27211","40032","68371","29361","39497","69651","19.0667","14.7201","-4.34652",-34.7722,66.6152,-37.9916,54.7195,"0.138167","TRUE","FALSE","FALSE",2992.93
"37091","North Carolina","Hertford County","-77.0113","36.3522","1677.34","39.5356","21552","7097","3479","10634","6191","3561","9819","-34.2095","-26.9688","7.2407",57.9256,43.9278,37.2226,23.3265,"0.0519967","TRUE","FALSE","FALSE",706.113
"37093","North Carolina","Hoke County","-79.1701","34.9926","1515.59","-146.262","52082","11804","9453","21639","11896","10547","22724","-11.0599","-6.01078","5.0491",40.3928,49.6449,32.1711,37.8105,"0.0788804","TRUE","FALSE","FALSE",1133.17
"37095","North Carolina","Hyde County","-76.2051","35.4305","1768.89","-46.9202","4589","1046","1418","2492","931","1465","2417","15.0974","22.2871","7.18974",57.5179,33.0838,27.9081,17.7672,"0.0257734","TRUE","FALSE","FALSE",172.266
"37097","North Carolina","Iredell County","-80.8668","35.6948","1351.7","-94.3742","186693","33888","67010","102371","36739","72801","110560","32.8272","32.9213","0.0940956",0.752765,30.6867,0.403158,30.6841,"0.174267","TRUE","FALSE","FALSE",103.072
"37099","North Carolina","Jackson County","-83.199","35.3329","1150.2","-165.149","43109","9591","11356","21428","9746","11796","21864","8.42603","9.51629","1.09027",8.72216,34.8581,5.28598,34.4549,"0.0772808","TRUE","FALSE","FALSE",234.866
"37101","North Carolina","Johnston County","-78.4191","35.5706","1570.57","-70.4374","215999","41257","68353","111357","48116","74878","124360","24.7204","21.7588","-2.96159",-23.6927,71.1681,-28.5976,65.1696,"0.184659","TRUE","FALSE","FALSE",3642.58
"37103","North Carolina","Jones County","-77.3541","35.0307","1676.3","-111.57","9172","2197","3280","5525","2007","3409","5458","19.7736","25.8863","6.11266",48.9013,37.1722,28.0121,24.4354,"0.0387497","TRUE","FALSE","FALSE",331.062
"37105","North Carolina","Lee County","-79.1736","35.4538","1506.19","-95.5048","63285","12143","16469","29008","12245","17489","30007","15.1195","17.6364","2.51685",20.1348,44.5595,15.3387,41.8363,"0.0907936","TRUE","FALSE","FALSE",748.36
"37107","North Carolina","Lenoir County","-77.634","35.2606","1646.51","-91.2234","55122","13605","14590","28409","12700","14564","27465","3.49353","6.83685","3.34333",26.7466,46.8458,21.0828,41.8336,"0.0869408","TRUE","FALSE","FALSE",911.525
"37109","North Carolina","Lincoln County","-81.1625","35.4855","1329.15","-121.677","86810","13274","36341","50217","14842","40183","55433","46.492","46.0536","-0.438376",-3.50701,35.024,-2.14244,34.9584,"0.123512","TRUE","FALSE","FALSE",241.216
"37111","North Carolina","McDowell County","-82.0199","35.6674","1249.93","-113.188","44578","5832","16883","23003","5911","17520","23600","48.6507","49.5455","0.894803",7.15842,34.1761,4.2588,33.9098,"0.080598","TRUE","FALSE","FALSE",209.661
"37113","North Carolina","Macon County","-83.3773","35.1569","1136.89","-186.82","37014","6230","14211","20743","6675","14981","21846","39.0441","38.3543","-0.689811",-5.51849,32.3559,-3.11156,32.2059,"0.077485","TRUE","FALSE","FALSE",149.385
"37115","North Carolina","Madison County","-82.6361","35.839","1192.51","-102.088","21193","4901","7979","13076","5090","8275","13561","23.8975","23.8309","-0.0666139",-0.532911,24.9061,-0.231649,24.905,"0.0608714","TRUE","FALSE","FALSE",8.90295
"37117","North Carolina","Martin County","-77.0973","35.8303","1681.4","-19.274","22031","5911","6532","12540","5360","6601","12028","4.99076","10.3754","5.38463",43.077,42.9645,29.344,31.3828,"0.0575854","TRUE","FALSE","FALSE",644.056
"37119","North Carolina","Mecklenburg County","-80.8199","35.2253","1364.22","-145.582","1115482","378107","179211","567053","376454","187770","573679","-35.6881","-33.4413","2.24673",17.9738,113.291,34.9596,107.762,"0.395507","TRUE","FALSE","FALSE",12676.6
"37121","North Carolina","Mitchell County","-82.114","35.9601","1236.81","-81.9998","14903","1867","7090","9041","1915","6843","8821","58.3119","56.2686","-2.04338",-16.347,33.2874,-9.3689,31.9418,"0.0492755","TRUE","FALSE","FALSE",178.959
"37123","North Carolina","Montgomery County","-79.8929","35.3406","1444.57","-119.156","25751","4327","8411","12849","4055","9044","13188","32.0615","38.0869","6.02533",48.2026,45.1542,33.6628,30.0952,"0.0602626","TRUE","FALSE","FALSE",789.258
"37125","North Carolina","Moore County","-79.4392","35.2378","1486.85","-123.499","99727","20779","36764","58339","21436","39617","61590","27.7792","29.779","1.99982",15.9986,50.6766,13.9671,48.7139,"0.130101","TRUE","FALSE","FALSE",1220.95
"37127","North Carolina","Nash County","-77.9259","35.946","1606.16","-20.9011","94970","25947","25827","52271","25508","26431","52364","-0.231777","1.77708","2.00886",16.0709,48.5472,13.4392,46.65,"0.119998","TRUE","FALSE","FALSE",1043.38
"37129","North Carolina","New Hanover County","-77.8784","34.2102","1647.14","-210.792","225702","66138","63331","131830","68814","67949","138243","-2.16809","-0.632481","1.53561",12.2849,59.4543,12.6502,58.0929,"0.194721","TRUE","FALSE","FALSE",2100.15
"37131","North Carolina","Northampton County","-77.45","36.4407","1637.16","41.6059","17471","6069","3989","10109","5239","3905","9197","-20.6801","-14.5888","6.09125",48.73,41.531,31.2151,27.3942,"0.0503497","TRUE","FALSE","FALSE",556.984
"37133","North Carolina","Onslow County","-77.4053","34.7343","1678.2","-145.005","204576","24266","46078","72235","25684","54960","81476","31.0076","36.3028","5.29514",42.3611,75.1945,50.6661,55.5621,"0.149525","TRUE","FALSE","FALSE",4270.21
"37135","North Carolina","Orange County","-79.0823","35.9801","1503.84","-36.0654","148696","63594","20176","84997","65444","20806","87426","-51.83","-51.7542","0.0758078",0.606462,29.0204,0.307169,29.0188,"0.154635","TRUE","FALSE","FALSE",65.3842
"37137","North Carolina","Pamlico County","-76.7822","35.1021","1725.41","-93.5054","12276","2713","4849","7631","2676","5229","7961","28.2465","32.296","4.04952",32.3962,36.9276,19.7847,31.1803,"0.0468144","TRUE","FALSE","FALSE",320.115
"37139","North Carolina","Pasquotank County","-76.2473","36.2941","1745.21","46.9136","40568","9832","9770","19897","9549","10537","20277","-0.316294","4.91885","5.23514",41.8811,48.6488,32.4773,36.2205,"0.0746235","TRUE","FALSE","FALSE",1051.53
"37141","North Carolina","Pender County","-77.8067","34.4538","1648.39","-182.812","60203","11723","21956","34169","12460","26042","38837","30.3839","35.2761","4.89217",39.1374,57.4971,36.2911,44.5968,"0.103317","TRUE","FALSE","FALSE",1883.58
"37143","North Carolina","Perquimans County","-76.4229","36.1806","1732.52","31.264","13005","2492","4903","7484","2269","5278","7640","32.6031","39.8701","7.26704",58.1363,41.3845,35.1481,21.8469,"0.0457421","TRUE","FALSE","FALSE",548.444
"37145","North Carolina","Person County","-78.9704","36.372","1505.85","8.89904","39097","8465","13184","21894","8295","13509","21993","21.7978","23.913","2.11527",16.9222,39.8177,11.5898,38.0937,"0.0777493","TRUE","FALSE","FALSE",461.213
"37147","North Carolina","Pitt County","-77.3834","35.5765","1661.81","-52.1737","170243","47252","38982","87573","45595","40403","86924","-9.59018","-6.03735","3.55284",28.4227,67.073,31.925,58.988,"0.154409","TRUE","FALSE","FALSE",3055.37
"37149","North Carolina","Polk County","-82.1769","35.2584","1242.63","-160.534","19328","4518","7689","12358","4827","8107","13032","25.9769","25.3595","-0.617381",-4.93905,29.7058,-2.55755,29.5955,"0.0598818","TRUE","FALSE","FALSE",79.8521
"37151","North Carolina","Randolph County","-79.8291","35.7662","1442.17","-71.2369","144171","15618","56894","73316","15951","59357","75841","56.923","57.638","0.714975",5.7198,41.2114,4.10728,41.0062,"0.144494","TRUE","FALSE","FALSE",538.433
"37153","North Carolina","Richmond County","-79.7354","34.9427","1466.14","-160.63","42946","8754","11830","20763","7787","11931","19848","14.9436","21.0163","6.07268",48.5814,50.4037,37.7976,33.3448,"0.0739367","TRUE","FALSE","FALSE",1197.41
"37155","North Carolina","Robeson County","-79.0918","34.6772","1528.81","-179.737","116530","19020","27806","47188","16728","29647","46677","18.7631","27.8577","9.0946",72.7568,74.869,71.504,22.1933,"0.113389","TRUE","FALSE","FALSE",4217.62
"37157","North Carolina","Rockingham County","-79.7734","36.4003","1435.02","-0.40285","91096","15992","31301","47809","15676","33447","49492","32.3705","36.1765","3.806",30.448,57.3672,29.0712,49.4557,"0.1167","TRUE","FALSE","FALSE",1869.62
"37159","North Carolina","Rowan County","-80.5228","35.6209","1383.5","-97.5845","146875","23114","49297","73408","23788","50807","75236","36.1589","36.2209","0.0620554",0.496443,27.9864,0.242487,27.9853,"0.143808","TRUE","FALSE","FALSE",46.2902
"37161","North Carolina","Rutherford County","-81.8979","35.3508","1266","-146.628","64444","9135","24891","34429","8914","25456","34600","46.3058","48.1292","1.82342",14.5874,42.6871,10.751,41.311,"0.0976154","TRUE","FALSE","FALSE",626.709
"37163","North Carolina","Sampson County","-78.3976","35.0367","1583.47","-128.808","59036","10966","17411","28618","9797","18178","28138","22.7121","29.9589","7.24684",57.9747,58.8078,49.8581,31.1854,"0.0880671","TRUE","FALSE","FALSE",2027.3
"37165","North Carolina","Scotland County","-79.474","34.7857","1492.51","-173.855","34174","7186","7473","14775","6754","7767","14613","1.95784","6.9761","5.01826",40.1461,44.2678,28.5412,33.8385,"0.0634493","TRUE","FALSE","FALSE",728.702
"37167","North Carolina","Stanly County","-80.2519","35.3206","1413.04","-126.766","62504","8129","25458","33939","8881","27518","36651","51.5944","51.202","-0.392411",-3.13929,32.1373,-1.75995,32.0891,"0.100455","TRUE","FALSE","FALSE",142.834
"37169","North Carolina","Stokes County","-80.2752","36.3495","1391.99","-13.4815","44520","5286","20142","25701","5380","21548","27127","58.4238","60.0416","1.61781",12.9425,39.3308,8.80904,38.3317,"0.0864034","TRUE","FALSE","FALSE",435.644
"37171","North Carolina","Surry County","-80.6572","36.4311","1357.01","-9.98172","71359","8721","27538","36638","8613","28565","37424","51.8961","53.6661","1.77007",14.1606,43.1861,10.565,41.8738,"0.101525","TRUE","FALSE","FALSE",658.077
"37173","North Carolina","Swain County","-83.412","35.4378","1129.63","-156.066","14117","2780","4161","7068","2643","4311","7036","19.8963","23.9862","4.08993",32.7194,36.0993,19.5126,30.3713,"0.0439082","TRUE","FALSE","FALSE",284.414
"37175","North Carolina","Transylvania County","-82.7431","35.2101","1192.82","-173.141","32986","8444","11636","20404","8972","11492","20706","15.8964","12.3143","-3.58211",-28.6569,44.3326,-21.2603,38.9022,"0.0753224","TRUE","FALSE","FALSE",733.043
"37177","North Carolina","Tyrrell County","-76.2425","35.8953","1754.85","3.3046","3245","758","1044","1817","680","1057","1752","15.8713","21.7041","5.83283",46.6626,30.6167,22.2683,21.012,"0.0219446","TRUE","FALSE","FALSE",101.316
"37179","North Carolina","Union County","-80.632","35.0125","1384.79","-166.375","238267","48725","80382","131011","51168","86271","138875","24.52","25.5408","1.02081",8.16648,52.7042,7.48663,52.1698,"0.195202","TRUE","FALSE","FALSE",1402.99
"37181","North Carolina","Vance County","-78.403","36.3328","1556.28","13.7193","42578","12431","8391","20999","11292","8614","20059","-19.4026","-13.4532","5.94932",47.5946,50.2502,37.1043,33.8873,"0.0742883","TRUE","FALSE","FALSE",1184.27
"37183","North Carolina","Wake County","-78.68","35.7953","1542.96","-49.9699","1129410","393336","226197","631830","402984","236735","650796","-26.9782","-25.9878","0.990407",7.92326,86.6862,11.9494,85.8587,"0.421137","TRUE","FALSE","FALSE",6335.82
