"fips","spread_pct"
"37107",0.0548316
"13217",0.0546135
"45007",0.0545986
"18087",0.0542701
"47109",0.0541377
"01069",0.0539685
"28087",0.0533012
"06067",0.0526136
"06069",0.0509676
"25009",0.0508988
"47103",0.0507743
"25013",0.050555
"42079",0.0502986
"49015",0.0501655
"16067",0.0501025
"17203",0.0497005
"06107",0.0496672
"13067",0.0487591
"23013",0.0486748
"18141",0.0473671
"42085",0.0472719
"13175",0.0464206
"21173",0.0460487
"12053",0.0443388
"26089",0.0441833
"06055",0.0440315
"02110",0.0437787
"37151",0.0433968
"12075",0.0430108
"37193",0.0425364
"01021",0.0419667
"27071",0.041855
"29031",0.0413892
"47079",0.0403076
"48143",0.0391804
"47101",0.0388893
"42081",0.0387307
"13181",0.0386997
"18149",0.0384928
"47165",0.0383883
"26041",0.0380032
"27043",0.0359454
"29001",0.0357313
"12055",0.0348449
"27157",0.0325354
"17121",0.0320941
"47009",0.0319654
"49035",0.0283151
"13073",0.0275551
"13129",0.0274664
"13195",0.0258975
"25027",0.0226159
"29115",0.0168862
"49003",0.0150769
"49021",0.0132183
