"name","rank","count","pctwhite","pctblack","pctapi","pctaian","pct2prace","pcthispanic"
"SOLIS",388,82146,5.14,0.4,1.61,0.18,0.24,92.43
"ERICKSON",389,82085,95.05,0.37,0.65,0.57,1.44,1.92
"REEVES",390,81978,77.31,16.52,0.57,0.77,2.12,2.71
"CHANG",391,81939,2.37,0.87,88.84,0.03,4.18,3.71
"KLEIN",392,81471,95.41,0.32,0.6,0.23,1.13,2.3
"SALINAS",393,81156,5.55,0.25,0.9,0.19,0.23,92.88
"FUENTES",394,81006,4.56,0.41,1.31,0.19,0.29,93.24
"BALDWIN",395,80742,76.87,17.25,0.52,0.93,1.99,2.43
"DANIEL",396,80526,62.84,25.56,3.16,0.69,2.15,5.59
"SIMON",397,80460,65.09,22.51,2.75,0.67,1.93,7.06
"VELASQUEZ",398,80364,4.75,0.66,1.71,0.43,0.24,92.22
"HARDY",399,80252,61.47,32.34,0.5,1.2,2.27,2.22
"HIGGINS",400,79803,83.91,10.77,0.56,0.56,1.9,2.3
"AGUIRRE",401,79517,5.1,0.25,1.25,0.2,0.25,92.94
"LIN",402,79508,1.7,0.18,95.85,0.02,1.77,0.47
"CUMMINGS",403,79316,72.52,19.66,0.72,2.33,2.32,2.45
"CHANDLER",404,79186,74.49,19.63,0.6,0.68,2.2,2.4
"SHARP",405,78990,83.57,10.56,0.59,1.02,1.94,2.33
"BARBER",406,78848,75.48,18.38,0.64,1.02,2.08,2.39
"BOWEN",407,78822,82.08,11.96,0.55,0.68,2.01,2.71
"OCHOA",408,78677,4.53,0.29,0.54,0.36,0.18,94.09
"DENNIS",409,78482,65.6,27.84,0.6,0.79,2.29,2.88
"ROBBINS",410,78381,87.57,7.24,0.49,0.91,1.72,2.06
"LIU",411,78370,1.79,0.17,95.62,0.02,1.86,0.54
"RAMSEY",412,78350,77.84,16.51,0.46,0.7,2.02,2.46
"FRANCIS",413,78327,59.48,30.3,2,2.07,2.37,3.78
"GRIFFITH",414,78260,83.93,10.4,0.55,0.67,1.88,2.56
"PAUL",415,78256,66.99,20.13,6.25,2.05,1.92,2.67
"BLAIR",416,78026,79.4,14.67,0.55,0.67,2.18,2.53
"OCONNOR",417,77923,92.81,2.12,0.75,0.33,1.37,2.61
"CARDENAS",418,77652,4.59,0.28,1.02,0.2,0.21,93.7
"PACHECO",419,77642,15.32,0.57,1.16,0.72,0.81,81.43
"CROSS",420,77557,75.47,18.28,0.57,0.91,2.25,2.52
"CALDERON",421,77085,4.95,0.56,1.53,0.16,0.25,92.55
"QUINN",422,76986,86.23,8.34,0.69,0.47,1.63,2.64
"MOSS",423,76908,69.73,24.71,0.48,0.68,2.12,2.28
"SWANSON",424,76897,90.41,4.8,0.7,0.46,1.53,2.1
"CHAN",425,76664,2.75,0.75,89.32,0.05,2.54,4.58
"RIVAS",426,76205,4.88,0.59,0.41,0.28,0.17,93.67
"KHAN",427,76171,6.89,3.86,81.25,0.54,5.27,2.2
"RODGERS",428,76095,70.15,23.84,0.46,0.64,2.22,2.69
"SERRANO",429,75996,5.62,0.7,2.9,0.13,0.31,90.34
"FITZGERALD",430,75356,86.32,8.82,0.67,0.31,1.65,2.22
"ROSALES",431,75185,3.63,0.3,2.39,0.21,0.26,93.21
"STEVENSON",432,75169,63.44,30.19,0.63,0.54,2.5,2.7
"CHRISTENSEN",433,75143,94.42,0.36,0.73,0.6,1.51,2.38
"MANNING",434,74949,73.9,20.34,0.56,0.81,2.03,2.36
"GILL",435,74948,65.23,13.96,13.43,0.59,2.06,4.74
"CURRY",436,74919,59.18,34.93,0.49,0.47,2.41,2.52
"MCLAUGHLIN",437,74816,87.99,7.08,0.58,0.53,1.44,2.38
"HARMON",438,74737,77.26,17.02,0.53,0.73,2.12,2.34
"MCGEE",439,74542,62.25,31.53,0.45,0.73,2.72,2.32
"GROSS",440,74503,84.87,10.34,0.52,0.34,1.48,2.45
"DOYLE",441,74458,89.12,5.66,0.66,0.49,1.68,2.39
"GARNER",442,74324,71.71,22.82,0.48,0.54,2.11,2.34
"NEWTON",443,74092,75.66,18.42,0.62,0.68,2.05,2.56
"BURGESS",444,73931,75.35,18.67,0.63,0.95,2.21,2.17
"REESE",445,73919,66.05,28.24,0.44,0.58,2.07,2.62
"WALTON",446,73854,60.37,34.2,0.4,0.51,2.39,2.13
"BLAKE",447,73797,71.21,22.58,0.56,0.84,2.14,2.68
"TRUJILLO",448,73664,8.39,0.21,0.29,1.63,0.35,89.14
"ADKINS",449,73599,87.2,8.02,0.38,0.84,1.83,1.72
"BRADY",450,73145,87.28,6.89,0.56,0.96,1.65,2.66
"GOODMAN",451,73136,78.33,15.83,0.57,1,1.84,2.43
"ROMAN",452,72918,20.79,1.86,0.97,0.2,0.51,75.67
"WEBSTER",453,72625,73.5,19.75,0.62,1.38,2.25,2.51
"GOODWIN",454,72451,77.04,17.22,0.5,0.86,2.08,2.3
"FISCHER",455,72357,94.34,0.87,0.61,0.4,1.22,2.56
"HUANG",456,72328,0.9,0.11,97.14,0.02,1.42,0.4
"POTTER",457,72175,89.07,5.13,0.56,0.78,1.96,2.5
"DELACRUZ",458,72109,3.86,0.4,16.77,0.19,1.54,77.24
"MONTOYA",459,71844,8.65,0.26,0.87,1.4,0.38,88.44
"TODD",460,71759,80.77,13.58,0.51,0.68,2.11,2.34
"WU",461,71721,1.37,0.18,96.37,0.02,1.59,0.48
"HINES",462,71717,57.72,36.73,0.49,0.49,2.31,2.25
"MULLINS",463,71646,88.75,6.86,0.36,0.52,1.78,1.74
"CASTANEDA",464,71368,4.11,0.22,1.79,0.2,0.25,93.42
"MALONE",465,71286,67.31,26.77,0.56,0.71,2.19,2.46
"CANNON",466,71085,69.78,24.5,0.5,0.54,2.26,2.42
"TATE",467,71058,55.59,38.34,0.61,0.84,2.5,2.12
"MACK",468,71056,44.76,49.06,0.7,0.53,2.59,2.37
"SHERMAN",469,70502,82.74,11.57,0.63,0.98,1.75,2.33
"HUBBARD",470,70362,71.05,23.15,0.45,0.9,2.3,2.15
"HODGES",471,70223,73.41,20.9,0.48,0.56,2.08,2.57
"ZHANG",472,70125,0.99,0.16,98.06,0.02,0.62,0.15
"GUERRA",473,70071,11.26,0.8,0.58,0.5,0.28,86.59
"WOLF",474,70031,93.67,1.07,0.61,1.05,1.46,2.16
"VALENCIA",475,70000,5.32,0.5,3.28,1.21,0.46,89.23
"SAUNDERS",476,69943,67.39,26.12,0.57,0.72,2.57,2.62
"FRANCO",476,69943,15.82,0.63,1.74,0.32,0.5,81
"ROWE",478,69879,79.26,15.06,0.64,0.57,2,2.47
"GALLAGHER",479,69834,94.62,0.69,0.64,0.3,1.26,2.5
"FARMER",480,69617,77.16,17.45,0.47,1.05,1.82,2.07
"HAMMOND",481,69515,78.23,16.09,0.64,0.69,2.16,2.19
"HAMPTON",482,69472,53.7,40.3,0.4,0.72,2.67,2.21
"TOWNSEND",483,69360,67.7,26.42,0.47,0.79,2.25,2.38
"INGRAM",484,69345,61.45,32.98,0.36,0.54,2.25,2.42
"WISE",485,68649,78.63,15.55,0.58,0.71,2.14,2.38
"GALLEGOS",486,68373,7.66,0.19,0.47,0.49,0.29,90.89
"CLARKE",487,68281,61.02,32.1,0.63,0.38,2.32,3.56
"BARTON",488,68233,85.11,7.96,0.59,1.31,1.91,3.12
"SCHROEDER",489,67977,95.36,0.32,0.59,0.49,1.13,2.11
"MAXWELL",490,67961,73.22,20.63,0.61,0.64,2.16,2.74
"WATERS",491,67929,73.39,20.68,0.56,0.85,2.13,2.39
"LOGAN",492,67909,64.8,27.3,0.71,1.08,2.89,3.21
"CAMACHO",493,67893,6.09,0.57,2.9,0.16,0.71,89.56
"STRICKLAND",494,67769,76.23,17.16,0.46,2.15,2.04,1.97
"NORMAN",495,67704,68.97,25.07,0.63,0.63,2.25,2.44
"PERSON",496,67411,45.58,34.51,4.14,1.12,1.78,12.88
"COLON",497,67338,7.58,1.89,0.31,0.14,0.33,89.75
"PARSONS",498,67310,91.09,3.6,0.6,0.67,1.75,2.27
"FRANK",499,67304,84.54,7.96,0.99,2.23,1.6,2.68
"HARRINGTON",500,66959,82.01,12.38,0.72,0.64,1.84,2.41
"GLOVER",501,66858,52.58,41.73,0.51,0.48,2.45,2.24
"OSBORNE",502,66827,82.28,12.39,0.5,0.65,1.97,2.22
"BUCHANAN",503,66648,77.4,17,0.59,0.57,2.01,2.43
"CASEY",504,66556,86.89,7.47,0.66,0.7,1.88,2.41
"FLOYD",505,66454,65.41,29.21,0.41,0.68,2.3,2
"PATTON",506,66293,73.05,20.9,0.49,0.88,2.25,2.44
"IBARRA",507,66063,2.95,0.15,1.24,0.12,0.23,95.32
"BALL",508,66059,82.32,12,0.96,0.58,1.78,2.35
"TYLER",509,66056,61.96,30.99,0.54,1.35,2.7,2.46
"SUAREZ",510,66013,6.79,0.57,2.11,0.14,0.27,90.12
"BOWERS",511,66003,83.4,11.53,0.47,0.6,1.73,2.27
"OROZCO",512,65904,3.4,0.17,0.39,0.15,0.12,95.76
"SALAS",513,65468,6.46,0.38,2.05,0.31,0.58,90.22
"COBB",514,65125,69.98,24.79,0.44,0.64,2.13,2.02
"GIBBS",515,65064,65.85,28.29,0.49,0.69,2.25,2.42
"ANDRADE",516,65037,15.43,3.24,1.62,0.26,1.26,78.19
"BAUER",517,65004,95.1,0.39,0.59,0.38,1.17,2.38
"CONNER",518,64572,78.57,16.17,0.47,0.57,2.02,2.2
"MOODY",519,64429,71.27,22.86,0.44,0.76,1.95,2.71
"ESCOBAR",520,64403,5.17,0.41,1.55,0.18,0.26,92.44
"MCGUIRE",521,64327,88,6.33,0.65,0.56,1.86,2.61
"LLOYD",522,64202,72.59,22.11,0.55,0.44,2.03,2.29
"MUELLER",523,64191,95.66,0.31,0.64,0.24,1.14,2.02
"HARTMAN",524,64106,93.86,1.62,0.65,0.45,1.29,2.13
"FRENCH",525,63991,85.75,8.1,0.66,1.11,1.92,2.45
"KRAMER",526,63936,95.35,0.34,0.61,0.25,1.24,2.21
"MCBRIDE",527,63899,74.28,19.88,0.44,0.8,2.02,2.57
"POPE",528,63881,70.83,23.77,0.47,0.61,2.13,2.19
"LINDSEY",529,63760,67.78,25.72,0.79,0.68,2.73,2.31
"VELAZQUEZ",530,63736,3.26,0.44,0.12,0.12,0.11,95.95
"NORTON",531,63722,87.84,6.55,0.55,1.19,1.75,2.12
"MCCORMICK",532,63649,87.33,7.59,0.57,0.42,1.61,2.48
"SPARKS",533,63440,84.22,10.43,0.42,0.74,1.99,2.21
"FLYNN",534,63400,91.91,3.07,0.66,0.6,1.5,2.26
"YATES",535,63254,80.58,14.07,0.49,0.54,2.07,2.25
"HOGAN",536,63085,80.12,14.44,0.53,0.61,1.84,2.46
"MARSH",537,62304,82.74,12.04,0.54,0.57,1.9,2.22
"MACIAS",538,62227,4.92,0.17,0.4,0.21,0.16,94.14
"VILLANUEVA",539,61883,4.25,0.43,12.29,0.26,1.01,81.77
"ZAMORA",540,61729,5.38,0.31,2.52,0.26,0.33,91.21
"PRATT",541,61671,78.04,15.69,0.62,1,2.02,2.63
"STOKES",542,61639,58.27,36,0.36,0.45,2.39,2.52
"OWEN",543,61630,91.78,2.37,0.73,0.87,1.71,2.54
"BALLARD",544,61625,75.26,19.17,0.42,0.82,2.09,2.23
"LANG",545,61529,81.36,10.38,3.31,0.59,1.84,2.52
"BROCK",546,61369,83.03,11.74,0.46,0.76,1.98,2.02
"VILLARREAL",547,61355,6.45,0.23,0.19,0.15,0.13,92.85
"CHARLES",548,61211,33.69,52.96,1.01,2.07,2.37,7.9
"DRAKE",549,61162,79.55,14.92,0.52,0.62,2.04,2.34
"BARRERA",550,60998,5.01,0.27,1.14,0.2,0.21,93.18
"CAIN",551,60948,77.21,17,0.75,0.6,2.11,2.33
"PATRICK",552,60845,73.73,20.35,0.73,1.03,2.01,2.15
"PINEDA",553,60820,3.29,0.32,5.28,0.12,0.32,90.67
"BURNETT",554,60791,69.91,24.06,0.41,0.74,2.52,2.36
"MERCADO",555,60761,5.24,0.58,6.85,0.14,0.63,86.55
"SANTANA",556,60667,6.13,1.31,0.54,0.11,0.33,91.59
"SHEPHERD",557,60479,78.64,15.94,0.54,0.89,1.95,2.04
"BAUTISTA",558,60264,3.16,0.27,18.23,0.28,1.27,76.8
"ALI",559,60002,17.33,30.71,42.91,0.51,5.66,2.87
"SHAFFER",560,59943,93.08,2.54,0.55,0.4,1.5,1.92
"LAMB",561,59913,86.1,8.62,0.7,0.54,1.73,2.29
"TREVINO",562,59882,7.83,0.29,0.2,0.4,0.22,91.06
"MCKENZIE",563,59595,64.64,28.63,0.69,0.74,2.28,3.03
"HESS",564,59486,94.63,0.93,0.55,0.53,1.38,1.98
"BEIL",565,59463,62.1,32.08,0.34,0.87,2.29,2.33
"OLSEN",566,59356,93.69,0.34,0.77,0.76,1.79,2.65
"COCHRAN",567,59350,85.29,9.05,0.5,1.24,1.67,2.24
"MORTON",568,59213,74,19.74,0.66,0.86,2.29,2.45
"NASH",569,58714,69.34,24.62,0.53,0.8,2.43,2.29
"WILKINS",570,58634,63.09,30.56,0.43,0.89,2.36,2.66
"PETERSEN",571,58480,93.42,1.33,0.76,0.44,1.55,2.51
"BRIGGS",572,58408,75.92,18.56,0.51,0.67,2.1,2.24
"SHAH",573,58287,3.59,0.94,91.74,0.34,2.7,0.7
"ROTH",574,58278,94.86,0.5,0.9,0.29,1.19,2.27
"NICHOLSON",575,58151,74.25,19.89,0.54,0.62,2.15,2.54
"HOLLOWAY",576,58040,58.27,36.07,0.4,0.61,2.53,2.12
"LOZANO",577,57779,5.96,0.29,1.55,0.2,0.26,91.73
"RANGEL",578,57549,6.01,0.29,0.28,0.22,0.18,93.02
"FLOWERS",578,57549,53.12,40.28,0.4,0.63,2.8,2.77
"HOOVER",580,57497,92.03,3.37,0.59,0.64,1.5,1.87
"SHORT",581,57477,84.12,10.24,0.59,0.86,2.01,2.18
"ARIAS",581,57477,5.12,0.4,1.06,0.14,0.21,93.07
"MORA",583,57464,7.38,0.45,1.07,0.26,0.26,90.59
"VALENZUELA",584,57383,4.95,0.21,2.4,1.67,0.4,90.36
"BRYAN",585,57143,81.33,11.79,0.64,0.63,1.77,3.83
"MEYERS",586,57127,89.78,4.64,0.76,0.62,1.82,2.38
"WEISS",587,57112,95.58,0.38,0.65,0.2,0.95,2.24
"UNDERWOOD",588,57064,79.2,15.03,0.48,1.09,2.03,2.17
"BASS",589,57044,69.18,24.53,0.49,0.77,2.31,2.72
"GREER",590,57043,73.3,21.33,0.49,0.45,2.07,2.36
"SUMMERS",591,56953,78.93,14.8,0.54,1.1,2.29,2.34
"HOUSTON",592,56900,52.07,41.49,0.5,0.63,2.81,2.51
"CARSON",593,56872,72.25,21.67,0.61,0.78,2.28,2.41
"MORROW",594,56840,79.85,14.72,0.52,0.72,2.04,2.15
"CLAYTON",595,56638,69.14,25.47,0.45,0.53,2.23,2.18
"WHITAKER",596,56616,70.71,24.33,0.46,0.45,2.02,2.03
"DECKER",597,56576,93.96,0.9,0.51,0.58,1.61,2.45
"YODER",598,56410,97.77,0.19,0.23,0.15,0.73,0.93
"COLLIER",599,56380,66.97,27.39,0.47,0.6,2.41,2.15
"ZUNIGA",600,56347,4.45,0.48,0.75,0.23,0.16,93.92
"CAREY",601,56322,80.9,13.52,0.6,0.67,2.05,2.25
"WILCOX",602,56286,83.89,10.42,0.56,0.78,1.87,2.48
"MELENDEZ",603,56230,4.96,0.99,0.48,0.22,0.26,93.08
"POOLE",604,56226,72.56,22.71,0.48,0.42,1.97,1.85
"ROBERSON",605,56180,51.34,42.78,0.38,0.52,2.74,2.23
"LARSEN",606,55960,94.16,0.51,0.75,0.7,1.5,2.37
"CONLEY",607,55917,79.78,15.39,0.42,0.55,2.02,1.85
"DAVENPORT",608,55895,71.76,22.32,0.49,0.69,2.38,2.36
"COPELAND",609,55850,65.85,28.28,0.46,0.71,2.39,2.31
"MASSEY",610,55595,73.18,20.42,1.06,1.07,1.96,2.32
"LAM",611,55554,6.84,0.57,87.99,0.05,1.99,2.56
"HUFF",612,55484,81.37,13.41,0.52,0.7,1.88,2.11
"ROCHA",613,55251,16.45,0.83,0.8,0.34,0.49,81.08
"CAMERON",614,55240,75.52,17.86,0.66,0.73,2.09,3.14
"JEFFERSON",615,55179,17.45,74.24,0.4,1.9,3.54,2.47
"HOOD",616,55174,74.07,20.16,0.52,1,2.07,2.18
"MONROE",617,55136,62.88,29.27,0.5,1.53,2.53,3.28
"ANTHONY",618,55114,59.82,31.93,1.53,0.62,2.29,3.82
"PITTMAN",619,55021,63.55,31.31,0.36,0.65,2.14,1.99
"HUYNH",620,54996,0.82,0.09,96.68,0.02,1.72,0.67
"RANDALL",621,54764,74.65,19.07,0.64,1.16,2.17,2.3
"SINGLETON",622,54621,45.91,48.62,0.38,0.41,2.48,2.2
"KIRK",623,54394,82.37,10.56,1.29,1.38,2.06,2.34
"COMBS",624,54257,86.08,9.13,0.45,0.57,1.86,1.91
"MATHIS",625,54217,61.94,32.65,0.29,0.59,2.2,2.33
"CHRISTIAN",626,54198,66.41,24.57,2.33,0.59,2.49,3.62
"SKINNER",627,54046,79.34,15.03,0.48,0.66,1.96,2.53
"BRADFORD",628,54015,64.77,29.1,0.51,0.64,2.48,2.5
"RICHARD",629,53893,70.35,23.46,0.9,0.57,1.97,2.75
"GALVAN",630,53822,6.06,0.27,0.8,0.38,0.23,92.26
"WALL",631,53794,86.1,8.21,0.75,0.81,1.81,2.31
"BOONE",632,53792,62.39,31.01,0.52,1.38,2.36,2.35
"KIRBY",633,53767,85.9,9.16,0.5,0.73,1.78,1.93
"WILKINSON",634,53739,88.16,6.52,0.63,0.61,1.74,2.36
"BRIDGES",635,53682,67.71,27.05,0.46,0.52,2.16,2.1
"BRUCE",636,53419,77.35,15.89,0.74,1.13,2.2,2.7
"ATKINSON",637,53376,79.31,13.96,0.55,0.55,1.73,3.9
"VELEZ",638,53265,6.8,0.92,0.88,0.07,0.3,91.03
"MEZA",639,53230,3.73,0.26,0.18,0.18,0.11,95.53
"ROY",640,53159,75.2,9.04,9.69,1.54,1.96,2.57
"VINCENT",641,53095,78.93,13.95,1.4,0.63,1.97,3.12
"YORK",642,53059,85.81,8.04,0.9,1,1.97,2.28
"HODGE",643,52920,68.67,24.92,0.43,0.65,2.43,2.9
"VILLA",644,52817,8.08,0.39,2.06,0.31,0.42,88.74
"ABBOTT",645,52739,89.5,4.89,0.65,0.66,1.78,2.53
"ALLISON",646,52701,80.72,13.1,0.57,1.34,1.99,2.28
"TAPIA",647,52651,4.85,0.29,0.71,0.4,0.22,93.54
"GATES",648,52569,75.04,19.13,0.62,0.76,2.06,2.38
"CHASE",649,52481,81.84,11.39,0.72,1.47,2.07,2.5
"SOSA",650,52457,5.1,0.52,0.72,0.18,0.16,93.31
"SWEENEY",651,52410,90.6,4.76,0.56,0.39,1.3,2.38
"FARRELL",652,52321,89.88,4.78,0.73,0.54,1.41,2.65
"WYATT",653,52211,75.71,18.63,0.42,0.67,2.07,2.49
"DALTON",654,52184,86.84,7.71,0.57,0.67,1.87,2.32
"HORN",655,52138,85.15,8.65,0.98,1.18,1.82,2.22
"BARRON",656,52070,46.37,8.83,0.7,0.39,1.18,42.52
"PHELPS",657,52044,85.1,9.68,0.52,0.6,1.82,2.29
"YU",658,52035,1.46,0.12,96.1,0.02,1.61,0.69
"DICKERSON",659,51889,62.97,31.57,0.43,0.42,2.52,2.09
"HEATH",660,51877,80.3,14.38,0.51,0.77,1.8,2.24
"FOLEY",661,51865,92.05,3.31,0.73,0.3,1.51,2.1
"ATKINS",662,51671,67.62,26.67,0.5,0.59,2.4,2.21
"MATHEWS",663,51592,74.63,15.36,4.24,0.73,2.21,2.83
"BONILLA",664,51475,4.48,0.7,1.17,0.17,0.25,93.23
"ACEVEDO",665,51351,5.11,0.6,0.42,0.16,0.17,93.54
"BENITEZ",666,51288,3.76,0.5,1.59,0.09,0.19,93.86
"ZAVALA",667,51153,3.29,0.2,0.18,0.09,0.12,96.13
"HENSLEY",668,51081,92.83,1.88,0.47,0.98,1.79,2.06
"GLENN",669,51043,61.41,32.78,0.48,0.63,2.39,2.32
"CISNEROS",670,50920,4.58,0.2,0.2,0.12,0.17,94.73
"HARRELL",671,50837,66.08,28.84,0.35,0.51,2.2,2.01
"SHIELDS",672,50832,75.83,18.5,0.64,0.95,1.9,2.18
"RUBIO",673,50788,5.35,0.28,1.8,0.27,0.25,92.04
"HUFFMAN",674,50786,91.2,4.31,0.46,0.47,1.64,1.91
"CHOI",674,50786,1.57,0.31,96.09,0.01,1.49,0.54
"BOYER",676,50742,88.78,5.45,0.62,0.61,1.86,2.68
"GARRISON",677,50686,83.09,11.02,0.5,0.83,2.09,2.48
"ARROYO",678,50614,4.62,0.63,1.06,0.13,0.24,93.31
"BOND",679,50610,75.91,17.88,0.58,0.85,2.34,2.43
"KANE",680,50584,89.08,4.57,1.67,0.47,1.77,2.43
"HANCOCK",681,50558,87.33,7.65,0.48,0.61,1.7,2.23
"CALLAHAN",682,50524,89.8,5.28,0.6,0.53,1.55,2.23
"DILLON",683,50465,84.36,9.7,0.72,0.98,1.65,2.58
"CLINE",684,50258,92.86,2.15,0.51,0.87,1.61,2
"WIGGINS",685,50247,54.67,39.64,0.33,0.65,2.37,2.33
"GRIMES",686,50245,74.91,19.49,0.39,0.58,2.18,2.45
"ARELLANO",687,50104,4.49,0.1,2.61,0.28,0.39,92.12
"MELTON",688,50069,79.76,14.2,0.51,1.06,2.12,2.34
"ONEILL",689,50028,92.67,0.94,0.77,0.27,1.36,3.99
"SAVAGE",690,49914,74.84,19.57,0.5,0.8,2.07,2.22
"HO",691,49817,2.42,0.2,93.06,0.03,3.21,1.08
"BELTRAN",692,49776,4.94,0.38,3.34,0.16,0.32,90.85
"PITTS",693,49740,63.23,31.35,0.46,0.51,2.33,2.12
"PARRISH",694,49733,80.21,14.18,0.49,1.26,1.84,2.01
"PONCE",695,49549,5.13,0.38,2.03,0.21,0.36,91.89
"RICH",696,49481,85.2,9.29,0.67,0.56,1.87,2.41
"BOOTH",697,49402,83.38,10.84,0.63,1.05,1.76,2.34
"KOCH",698,49395,95.29,0.26,0.73,0.29,1.12,2.3
"GOLDEN",699,49360,74.7,19.85,0.54,0.61,2.02,2.28
"WARE",700,49316,48.69,44.88,0.47,0.82,2.75,2.39
"BRENNAN",701,49238,94.56,0.8,0.83,0.24,1.26,2.32
"MCDOWELL",702,49217,69.7,24.86,0.48,0.62,2.09,2.25
"MARKS",703,49177,79.93,13.99,0.73,0.9,1.91,2.53
"CANTU",704,49126,7.85,0.62,0.2,0.23,0.21,90.89
"HUMPHREY",705,49056,71.31,23.21,0.45,0.67,2.1,2.26
"BAXTER",706,49033,80.37,13.87,0.6,0.63,2.07,2.47
"SAWYER",707,49028,80.83,13.62,0.71,0.57,1.99,2.29
"CLAY",708,48844,52.74,40.5,0.49,0.94,2.9,2.43
"TANNER",709,48813,82.75,10.94,0.63,1.14,2.21,2.32
"HUTCHINSON",710,48781,75.38,18.49,0.71,0.72,2.2,2.51
"KAUR",711,48753,1.13,0.27,96.09,0.64,1.5,0.37
"BERG",712,48746,94.69,0.35,0.73,0.47,1.44,2.32
"WILEY",713,48720,65.71,28.68,0.46,0.64,2.28,2.23
"GILMORE",714,48719,65.41,28.06,0.52,0.87,2.55,2.59
"RUSSO",715,48696,93.85,0.43,0.5,0.14,0.94,4.14
"VILLEGAS",716,48599,3.97,0.29,3.24,0.24,0.39,91.88
"HOBBS",717,48522,79.07,15.54,0.38,0.81,1.96,2.25
"KEITH",718,48487,79.32,14.52,0.67,1.08,2.13,2.28
"WILKERSON",719,48444,64.68,29.39,0.45,0.61,2.59,2.27
"AHMED",720,48319,15.69,22.02,56.54,0.36,3.96,1.44
"BEARD",721,48207,74.91,19.61,0.45,0.67,1.99,2.38
"MCCLAIN",722,48165,61.11,33.1,0.36,0.49,2.57,2.37
"MONTES",723,48142,5.46,0.65,0.79,0.3,0.22,92.58
"MATA",724,48120,5.86,0.33,2.58,0.34,0.5,90.39
"ROSARIO",725,48051,5.73,1.8,4.51,0.1,0.82,87.02
"VANG",726,48036,1.37,NA,96.7,NA,1.41,0.42
"WALTER",727,48024,88.57,6.2,0.94,0.54,1.42,2.34
"HENSON",728,48013,82.06,10.79,1.03,1.3,2.45,2.37
"ONEAL",729,47979,64.55,29.17,0.44,0.74,2.62,2.48
"MOSLEY",730,47963,40.49,53.16,0.33,0.61,3.15,2.27
"MCCLURE",731,47742,84.62,9.74,0.57,0.83,1.94,2.3
"BEASLEY",732,47693,67.02,27.62,0.42,0.67,2.32,1.95
"STEPHENSON",733,47641,80.06,13.96,0.61,0.69,2.04,2.65
"SNOW",734,47528,85,8.97,0.61,1.42,2.05,1.94
"HUERTA",735,47455,3.78,0.2,0.27,0.14,0.14,95.47
"PRESTON",736,47367,73.18,20.4,0.57,1.05,2.3,2.49
"VANCE",737,47324,81.62,12.88,0.55,0.65,1.86,2.44
"BARRY",738,47274,84.47,10.54,0.76,0.37,1.37,2.49
"JOHNS",739,47246,79.78,12.77,0.79,1.95,2.18,2.53
"EATON",740,47184,85.11,9.56,0.54,0.76,1.72,2.31
"BLACKWELL",741,47175,65.69,28.46,0.39,0.77,2.64,2.05
"DYER",742,47170,83.22,11.36,0.51,0.65,1.76,2.5
"PRINCE",743,47168,66.42,26.45,0.71,0.92,2.36,3.14
"MACDONALD",744,46717,93.72,1.06,0.85,0.43,1.58,2.37
"SOLOMON",745,46534,57.83,32.11,3.13,1.36,2.41,3.15
"GUEVARA",746,46454,4.34,0.51,2.71,0.2,0.34,91.9
"STAFFORD",747,46394,79.14,15.07,0.48,0.93,2.16,2.23
"ENGLISH",748,46393,71.37,22.42,0.72,0.57,2.48,2.44
"HURST",749,46244,84.5,10.53,0.47,0.54,1.79,2.18
"WOODARD",750,46240,59.9,34.6,0.48,0.59,2.21,2.22
"CORTES",751,46229,4.83,0.4,2.06,0.09,0.22,92.4
"SHANNON",752,46147,75.16,19.51,0.54,0.4,2.03,2.36
"KEMP",753,46146,71.72,22.83,0.49,0.69,2.21,2.07
"NOLAN",754,46054,86.85,7.44,0.58,0.56,1.66,2.91
"MCCULLOUGH",755,45852,73.27,21.17,0.5,0.45,2.01,2.6
"MERRITT",756,45594,75.08,19.67,0.5,0.69,1.95,2.11
"MURILLO",757,45558,4.4,0.36,0.87,0.29,0.24,93.84
"MOON",758,45528,65.69,10.02,19.1,0.99,2.18,2.02
"SALGADO",759,45469,4.08,0.3,1.23,0.34,0.19,93.86
"STRONG",760,45432,66.84,25.83,0.8,1.45,2.47,2.6
"KLINE",761,45390,94.18,1.62,0.51,0.34,1.33,2.02
"CORDOVA",762,45305,10.25,0.63,1.34,0.76,0.51,86.51
"BARAJAS",763,45153,3.06,0.1,0.13,0.15,0.1,96.46
"ROACH",764,45019,80.26,13.99,0.5,0.84,1.76,2.65
"ROSAS",765,44938,3.86,0.25,0.51,0.18,0.12,95.08
"WINTERS",766,44914,79.11,15.08,0.52,0.84,2.05,2.41
"JACOBSON",767,44808,94.66,0.4,0.76,0.53,1.47,2.18
"LESTER",768,44784,75.78,18.6,0.43,1.21,1.75,2.22
"KNOX",769,44742,63.4,30.58,0.49,0.74,2.49,2.31
"BULLOCK",770,44740,61.59,32.96,0.46,0.61,2.23,2.15
"KERR",771,44711,86.86,7.52,0.8,0.6,1.78,2.44
"LEACH",772,44581,80.28,13.84,0.58,0.88,1.99,2.42
"MEADOWS",773,44500,81.24,14.17,0.4,0.48,1.81,1.9
"ORR",774,44388,79.42,15,0.65,0.77,1.96,2.2
"DAVILA",774,44388,6.64,0.7,0.33,0.18,0.2,91.95
