"unit","county","votes","dem","mail","mail_pct","dem_pct"
"Clarke|3B","Clarke",2308,1842,660,28.5962,79.8094
"Clarke|4A","Clarke",1315,967,409,31.1027,73.5361
"Clarke|4B","Clarke",2767,1972,801,28.9483,71.2685
"Clarke|5A","Clarke",2352,1654,821,34.9065,70.3231
"Clarke|5B","Clarke",2163,1538,847,39.1586,71.1049
"Clarke|5C","Clarke",1598,1422,535,33.4793,88.9862
"Clarke|5D","Clarke",1893,1427,587,31.009,75.383
"Clarke|6A","Clarke",2704,1453,1000,36.9822,53.7352
"Clarke|6B","Clarke",2728,1760,1115,40.8724,64.5161
"Clarke|6C","Clarke",2292,1367,885,38.6126,59.6422
"Clarke|6D","Clarke",1309,979,466,35.5997,74.7899
"Clarke|7A","Clarke",2185,1374,841,38.4897,62.8833
"Clarke|7B","Clarke",2217,1397,856,38.6107,63.0131
"Clarke|7C","Clarke",2051,1344,736,35.8849,65.529
"Clarke|8A","Clarke",2187,1543,921,42.1125,70.5533
"Clarke|8B","Clarke",1549,1098,638,41.1879,70.8844
"Clarke|8C","Clarke",2530,1805,929,36.7194,71.3439
"Clay|Bluffton","Clay",268,91,65,24.2537,33.9552
"Clay|Court House","Clay",252,199,68,26.9841,78.9683
"Clay|Days Cross Road","Clay",350,150,102,29.1429,42.8571
"Clay|Old Head Start","Clay",310,179,100,32.2581,57.7419
"Clay|Zetto","Clay",254,171,68,26.7717,67.3228
"Clayton|Ellenwood 1","Clayton",2172,2038,693,31.9061,93.8306
"Clayton|Ellenwood 2","Clayton",2324,2135,652,28.0551,91.8675
"Clayton|Forest Park 1","Clayton",1565,1227,441,28.1789,78.4026
"Clayton|Forest Park 2","Clayton",1484,1195,447,30.1213,80.5256
"Clayton|Forest Park 3","Clayton",1358,1069,420,30.9278,78.7187
"Clayton|Forest Park 4","Clayton",1018,655,245,24.0668,64.3418
"Clayton|Forest Park 5","Clayton",1903,1507,483,25.381,79.1908
"Clayton|Forest Park 6","Clayton",831,519,196,23.586,62.4549
"Clayton|Jonesboro 1","Clayton",1986,1793,655,32.9809,90.282
"Clayton|Jonesboro 10","Clayton",1630,1397,467,28.6503,85.7055
"Clayton|Jonesboro 11","Clayton",2604,2059,863,33.1413,79.0707
"Clayton|Jonesboro 12","Clayton",1731,1575,474,27.383,90.9879
"Clayton|Jonesboro 13","Clayton",1444,1219,403,27.9086,84.4183
"Clayton|Jonesboro 14","Clayton",3007,2149,1027,34.1536,71.4666
"Clayton|Jonesboro 15","Clayton",1314,1154,296,22.5266,87.8234
"Clayton|Jonesboro 16","Clayton",1357,1133,394,29.0346,83.493
"Clayton|Jonesboro 17","Clayton",1724,1560,534,30.9745,90.4872
"Clayton|Jonesboro 18","Clayton",1886,1621,494,26.193,85.9491
"Clayton|Jonesboro 19","Clayton",1882,1678,567,30.1275,89.1605
"Clayton|Jonesboro 2","Clayton",2565,2385,788,30.7212,92.9825
"Clayton|Jonesboro 3","Clayton",2654,2178,898,33.8357,82.0648
"Clayton|Jonesboro 4","Clayton",1197,974,328,27.4018,81.3701
"Clayton|Jonesboro 5","Clayton",1342,1023,377,28.0924,76.2295
"Clayton|Jonesboro 6","Clayton",1998,1101,755,37.7878,55.1051
"Clayton|Jonesboro 7","Clayton",2014,1618,600,29.7915,80.3376
"Clayton|Jonesboro 8","Clayton",1953,1761,408,20.8909,90.169
"Clayton|Jonesboro 9","Clayton",788,622,238,30.203,78.934
"Clayton|Lake City","Clayton",1704,1443,442,25.939,84.6831
"Clayton|Lovejoy 1","Clayton",2625,2249,710,27.0476,85.6762
"Clayton|Lovejoy 2","Clayton",2056,1771,531,25.8268,86.1381
"Clayton|Lovejoy 3","Clayton",1269,1064,429,33.8061,83.8455
"Clayton|Lovejoy 4","Clayton",2710,2429,706,26.0517,89.631
"Clayton|Lovejoy 5","Clayton",1990,1800,543,27.2864,90.4523
"Clayton|Lovejoy 6","Clayton",2354,2087,669,28.4197,88.6576
"Clayton|Lovejoy 7","Clayton",1467,1201,254,17.3142,81.8678
"Clayton|Morrow 1","Clayton",1697,1478,417,24.5728,87.0949
"Clayton|Morrow 10","Clayton",1442,1183,320,22.1914,82.0388
"Clayton|Morrow 11","Clayton",1357,1179,321,23.6551,86.8828
"Clayton|Morrow 2","Clayton",1267,789,338,26.6772,62.2731
"Clayton|Morrow 3","Clayton",1469,1064,443,30.1566,72.4302
"Clayton|Morrow 4","Clayton",1166,892,338,28.988,76.5009
"Clayton|Morrow 5","Clayton",2170,1906,662,30.5069,87.8341
"Clayton|Morrow 6","Clayton",1947,1597,519,26.6564,82.0236
"Clayton|Morrow 7","Clayton",1162,928,281,24.1824,79.8623
"Clayton|Morrow 8","Clayton",2085,1888,584,28.0096,90.5516
"Clayton|Morrow 9","Clayton",870,718,252,28.9655,82.5287
"Clayton|Oak 1","Clayton",1422,1332,302,21.2377,93.6709
"Clayton|Oak 2","Clayton",972,885,248,25.5144,91.0494
"Clayton|Oak 3","Clayton",1441,1364,395,27.4115,94.6565
"Clayton|Oak 4","Clayton",2184,2031,521,23.8553,92.9945
"Clayton|Oak 5","Clayton",715,657,92,12.8671,91.8881
"Clayton|Panhandle 1","Clayton",2062,1817,632,30.6499,88.1183
"Clayton|Panhandle 2","Clayton",2361,1852,589,24.9471,78.4413
"Clayton|Riverdale 1","Clayton",1573,1440,473,30.0699,91.5448
"Clayton|Riverdale 10","Clayton",1394,1321,310,22.2382,94.7633
"Clayton|Riverdale 11","Clayton",1182,1101,344,29.1032,93.1472
"Clayton|Riverdale 12","Clayton",1890,1694,580,30.6878,89.6296
"Clayton|Riverdale 2","Clayton",1916,1772,587,30.6367,92.4843
"Clayton|Riverdale 3","Clayton",2197,2033,656,29.8589,92.5353
"Clayton|Riverdale 4","Clayton",2305,2058,726,31.4967,89.2842
"Clayton|Riverdale 5","Clayton",1731,1552,475,27.4408,89.6592
"Clayton|Riverdale 6","Clayton",1614,1357,459,28.4387,84.0768
"Clayton|Riverdale 7","Clayton",1352,1122,380,28.1065,82.9882
"Clayton|Riverdale 8","Clayton",1939,1722,671,34.6055,88.8087
"Clayton|Riverdale 9","Clayton",1556,1355,445,28.599,87.0823
"Clinch|Arabia","Clinch",81,12,5,6.17284,14.8148
"Clinch|Argyle","Clinch",259,39,24,9.26641,15.0579
"Clinch|Dupont","Clinch",238,54,23,9.66387,22.6891
"Clinch|Fargo","Clinch",192,22,12,6.25,11.4583
"Clinch|Homerville","Clinch",2094,620,303,14.4699,29.6084
"Cobb|Acworth 1A","Cobb",4004,2037,1537,38.3866,50.8741
"Cobb|Acworth 1B","Cobb",3678,1682,1244,33.8227,45.7314
"Cobb|Acworth 1C","Cobb",3491,2249,1137,32.5695,64.4228
"Cobb|Addison 01","Cobb",1956,990,865,44.2229,50.6135
"Cobb|Austell 1A","Cobb",3338,2683,1176,35.2307,80.3775
"Cobb|Baker 01","Cobb",3368,1984,971,28.8302,58.9074
"Cobb|Bells Ferry 02","Cobb",2305,1127,863,37.4403,48.8937
"Cobb|Bells Ferry 03","Cobb",1681,871,552,32.8376,51.8144
"Cobb|Bells Ferry 04","Cobb",2693,1180,907,33.6799,43.8173
"Cobb|Big Shanty 01","Cobb",1604,747,551,34.3516,46.5711
"Cobb|Big Shanty 02","Cobb",2498,1229,933,37.3499,49.1994
"Cobb|Birney 01","Cobb",1821,1152,718,39.4289,63.2619
"Cobb|Birney 02","Cobb",2926,1970,1230,42.0369,67.3274
"Cobb|Blackwell 01","Cobb",2063,1113,816,39.554,53.9506
"Cobb|Bryant 01","Cobb",1488,1377,502,33.7366,92.5403
"Cobb|Bryant 02","Cobb",3091,2816,867,28.0492,91.1032
"Cobb|Chalker 01","Cobb",3883,2467,1252,32.2431,63.5334
"Cobb|Chattahoochee 01","Cobb",3923,2860,1247,31.7869,72.9034
"Cobb|Cheatham Hill 02","Cobb",2515,1062,953,37.8926,42.2266
"Cobb|Cheatham Hill 03","Cobb",3294,1645,1250,37.9478,49.9393
"Cobb|Chestnut Ridge 01","Cobb",2701,1215,1245,46.094,44.9833
"Cobb|Clarkdale 01","Cobb",1258,764,466,37.0429,60.7313
"Cobb|Clarkdale 02","Cobb",3667,2596,1155,31.4971,70.7936
"Cobb|Cooper 01","Cobb",3333,2611,1184,35.5236,78.3378
"Cobb|Davis 01","Cobb",1704,807,598,35.0939,47.3592
"Cobb|Dickerson 01","Cobb",2392,1149,1097,45.8612,48.0351
"Cobb|Dobbins 01","Cobb",1435,1043,485,33.7979,72.6829
"Cobb|Dobbins 02","Cobb",2450,1796,694,28.3265,73.3061
"Cobb|Dodgen 01","Cobb",1772,810,778,43.9052,45.7111
"Cobb|Dowell 01","Cobb",2510,1385,924,36.8127,55.1793
"Cobb|Durham 01","Cobb",3515,1179,1118,31.8065,33.542
"Cobb|East Piedmont 01","Cobb",1886,1077,679,36.0021,57.105
"Cobb|Eastside 01","Cobb",2569,1200,1217,47.3725,46.7108
"Cobb|Eastside 02","Cobb",3372,1601,1693,50.2076,47.4792
"Cobb|Elizabeth 01","Cobb",2481,1721,746,30.0685,69.3672
"Cobb|Elizabeth 02","Cobb",1912,864,810,42.364,45.1883
"Cobb|Elizabeth 03","Cobb",2280,1014,994,43.5965,44.4737
"Cobb|Elizabeth 04","Cobb",2069,1317,773,37.361,63.6539
"Cobb|Elizabeth 05","Cobb",2303,1168,954,41.4242,50.7165
"Cobb|Fair Oaks 02","Cobb",3539,2551,1284,36.2814,72.0825
"Cobb|Fair Oaks 04","Cobb",2719,1825,923,33.9463,67.1203
"Cobb|Ford 01","Cobb",2564,866,809,31.5523,33.7754
"Cobb|Frey 01","Cobb",2045,732,629,30.7579,35.7946
"Cobb|Fullers Park 01","Cobb",2848,1374,1274,44.7331,48.2444
"Cobb|Garrison Mill 01","Cobb",2353,1105,896,38.079,46.9613
"Cobb|Gritters 01","Cobb",3010,1359,1126,37.4086,45.1495
"Cobb|Harmony-Leland 01","Cobb",4566,3817,1730,37.8887,83.5961
"Cobb|Harrison 01","Cobb",2528,816,836,33.0696,32.2785
"Cobb|Hayes 01","Cobb",3279,1216,1204,36.7185,37.0845
"Cobb|Hightower 01","Cobb",3576,1640,1797,50.2517,45.8613
"Cobb|Kell 01","Cobb",1587,690,582,36.673,43.4783
"Cobb|Kemp 01","Cobb",1597,546,560,35.0657,34.1891
"Cobb|Kemp 02","Cobb",3252,1429,1229,37.7921,43.9422
"Cobb|Kemp 03","Cobb",3247,1005,1015,31.2596,30.9516
"Cobb|Kennesaw 1A","Cobb",1668,876,446,26.7386,52.518
"Cobb|Kennesaw 2A","Cobb",2752,1379,894,32.4855,50.109
"Cobb|Kennesaw 3A","Cobb",4305,2665,1427,33.1475,61.9048
"Cobb|Kennesaw 4A","Cobb",2699,1396,980,36.3097,51.7229
"Cobb|Kennesaw 5A","Cobb",4508,2509,1400,31.0559,55.6566
"Cobb|Lassiter 01","Cobb",2997,1316,1199,40.0067,43.9106
"Cobb|Lindley 01","Cobb",3769,2942,1483,39.3473,78.0578
"Cobb|Lost Mountain 01","Cobb",3010,1259,1071,35.5814,41.8272
"Cobb|Lost Mountain 02","Cobb",3580,1227,1121,31.3128,34.2737
"Cobb|Lost Mountain 03","Cobb",4390,1735,1417,32.2779,39.5216
"Cobb|Lost Mountain 04","Cobb",2134,794,697,32.6617,37.2071
"Cobb|Mableton 01","Cobb",3594,2498,1474,41.0128,69.5047
"Cobb|Mableton 02","Cobb",1969,1416,724,36.7699,71.9147
"Cobb|Mableton 03","Cobb",2167,1247,847,39.0863,57.545
"Cobb|Mableton 04","Cobb",1282,710,544,42.4337,55.3822
"Cobb|Mabry 01","Cobb",1397,538,528,37.7953,38.5111
"Cobb|Macland 01","Cobb",2972,2183,1039,34.9596,73.4522
"Cobb|Marietta 1A","Cobb",2387,1624,778,32.5932,68.0352
"Cobb|Marietta 2A","Cobb",1737,755,668,38.4571,43.4657
"Cobb|Marietta 2B","Cobb",3123,1921,1128,36.1191,61.5114
"Cobb|Marietta 3A","Cobb",3245,1735,1295,39.9076,53.4669
"Cobb|Marietta 3B","Cobb",1368,1119,527,38.5234,81.7982
"Cobb|Marietta 4A","Cobb",1687,568,626,37.1073,33.6692
"Cobb|Marietta 4B","Cobb",1549,831,620,40.0258,53.6475
"Cobb|Marietta 4C","Cobb",2278,950,853,37.4451,41.7032
"Cobb|Marietta 5A","Cobb",2102,1479,786,37.393,70.3616
"Cobb|Marietta 5B","Cobb",1654,1240,535,32.3458,74.9698
"Cobb|Marietta 6A","Cobb",1575,1184,469,29.7778,75.1746
"Cobb|Marietta 6B","Cobb",2304,1283,949,41.1892,55.6858
"Cobb|Marietta 7A","Cobb",1852,1461,533,28.7797,78.8877
"Cobb|Mars Hill 01","Cobb",2773,743,808,29.1381,26.7941
"Cobb|Mars Hill 02","Cobb",2121,943,660,31.1174,44.4602
"Cobb|McCleskey 01","Cobb",1447,609,555,38.3552,42.0871
"Cobb|McClure 01","Cobb",2635,991,842,31.9545,37.6091
"Cobb|McEachern 01","Cobb",2707,1636,1037,38.3081,60.4359
"Cobb|Mt Bethel 01","Cobb",3450,1626,1686,48.8696,47.1304
"Cobb|Mt Bethel 03","Cobb",2681,1344,1228,45.8038,50.1305
"Cobb|Mt Bethel 04","Cobb",2441,1094,1203,49.2831,44.8177
"Cobb|Murdock 01","Cobb",3382,1598,1576,46.5996,47.2501
"Cobb|Nicholson 01","Cobb",1856,843,686,36.9612,45.4203
"Cobb|Nickajack 01","Cobb",3530,2706,1234,34.9575,76.6572
"Cobb|North Cobb 01","Cobb",1694,864,548,32.3495,51.0035
"Cobb|Norton Park 01","Cobb",3197,1980,1301,40.6944,61.9331
"Cobb|Oakdale 01","Cobb",3064,1891,1338,43.6684,61.7167
"Cobb|Oregon 01","Cobb",1353,567,444,32.816,41.9069
"Cobb|Oregon 02","Cobb",3857,2812,1517,39.3311,72.9064
"Cobb|Oregon 03","Cobb",3190,2274,1138,35.674,71.2853
"Cobb|Oregon 04","Cobb",3250,2325,1312,40.3692,71.5385
"Cobb|Oregon 05","Cobb",3090,1835,1061,34.3366,59.3851
"Cobb|Palmer 01","Cobb",2054,859,745,36.2707,41.8208
"Cobb|Pebblebrook 01","Cobb",3340,2673,1152,34.491,80.0299
"Cobb|Pine Mountain 01","Cobb",2861,1041,953,33.31,36.3859
"Cobb|Pine Mountain 02","Cobb",2638,859,953,36.1259,32.5625
"Cobb|Pitner 01","Cobb",2128,966,678,31.8609,45.3947
"Cobb|Pope 01","Cobb",2575,1173,1123,43.6117,45.5534
"Cobb|Post Oak 01","Cobb",3016,1289,1213,40.2188,42.7387
"Cobb|Powders Springs 1A","Cobb",3624,2592,1389,38.3278,71.5232
"Cobb|Powders Springs 2A","Cobb",2305,1806,786,34.0998,78.3514
"Cobb|Powders Springs 3A","Cobb",2736,1972,842,30.7749,72.076
"Cobb|Powers Ferry 01","Cobb",2562,1287,1002,39.1101,50.2342
"Cobb|Riverside 01","Cobb",1130,997,341,30.177,88.2301
"Cobb|Rocky Mount 01","Cobb",2721,1234,1037,38.111,45.351
"Cobb|Roswell 01","Cobb",4589,2141,2245,48.9213,46.655
"Cobb|Roswell 02","Cobb",3117,1518,1500,48.1232,48.7007
"Cobb|Sandy Plains 01","Cobb",2362,1192,972,41.1516,50.4657
"Cobb|Sewell Mill 01","Cobb",2851,1481,1249,43.8092,51.9467
"Cobb|Sewell Mill 03","Cobb",3166,1859,1218,38.4713,58.7176
"Cobb|Shallowford Falls 01","Cobb",2836,1294,1248,44.0056,45.6276
"Cobb|Simpson 01","Cobb",1516,756,584,38.5224,49.8681
"Cobb|Smyrna 1A","Cobb",2522,1931,883,35.0119,76.5662
"Cobb|Smyrna 2A","Cobb",3707,2791,1356,36.5794,75.29
"Cobb|Smyrna 3A","Cobb",3196,2208,1206,37.7347,69.0864
"Cobb|Smyrna 3B","Cobb",1954,1166,766,39.2016,59.6725
"Cobb|Smyrna 4A","Cobb",4761,2815,2237,46.9859,59.1262
"Cobb|Smyrna 5A","Cobb",2873,2006,1088,37.8698,69.8225
"Cobb|Smyrna 6A","Cobb",4609,2808,1957,42.4604,60.9243
"Cobb|Smyrna 7A","Cobb",5225,3785,2279,43.6172,72.4402
"Cobb|Sope Creek 01","Cobb",1842,835,840,45.6026,45.3312
"Cobb|Sope Creek 02","Cobb",3663,1963,1593,43.4889,53.59
"Cobb|Sope Creek 03","Cobb",2323,1089,957,41.1967,46.879
"Cobb|Sweetwater 01","Cobb",2346,1439,764,32.5661,61.3384
"Cobb|Sweetwater 02","Cobb",1989,1517,804,40.4223,76.2695
"Cobb|Terrell Mill 01","Cobb",3569,2477,1297,36.3407,69.4032
"Cobb|Timber Ridge 01","Cobb",2075,1016,961,46.3133,48.9639
"Cobb|Vaughan 01","Cobb",2566,877,718,27.9813,34.1777
"Cobb|Vinings 01","Cobb",2338,1598,887,37.9384,68.349
"Cobb|Vinings 02","Cobb",4477,2962,1787,39.9151,66.1604
"Cobb|Vinings 03","Cobb",3270,2236,1320,40.367,68.3792
"Cobb|Vinings 04","Cobb",2675,1350,1073,40.1121,50.4673
"Cobb|Wade Green 02","Cobb",3534,1859,1245,35.2292,52.6033
"Cobb|Willeo 01","Cobb",2394,1079,1042,43.5255,45.071
"Coffee|Ambrose","Coffee",1374,264,139,10.1164,19.214
"Coffee|Bridgetown","Coffee",253,60,16,6.32411,23.7154
"Coffee|Broxton","Coffee",1589,378,151,9.50283,23.7885
"Coffee|Douglas","Coffee",10086,3485,1429,14.1682,34.5528
"Coffee|Nicholls","Coffee",1261,288,135,10.7058,22.839
"Coffee|West Green","Coffee",651,36,59,9.06298,5.52995
"Colquitt|Autreyville","Colquitt",956,202,124,12.9707,21.1297
"Colquitt|Bridgecreek","Colquitt",896,99,113,12.6116,11.0491
"Colquitt|Crosland","Colquitt",188,51,29,15.4255,27.1277
"Colquitt|Doerun","Colquitt",437,140,49,11.2128,32.0366
"Colquitt|Funston","Colquitt",730,107,96,13.1507,14.6575
"Colquitt|Hamilton","Colquitt",571,55,59,10.3327,9.63222
"Colquitt|Hartsfield","Colquitt",320,27,46,14.375,8.4375
"Colquitt|Hopewell","Colquitt",1172,187,161,13.7372,15.9556
"Colquitt|Lee","Colquitt",669,108,95,14.2003,16.1435
"Colquitt|Millcreek","Colquitt",310,27,48,15.4839,8.70968
"Colquitt|Monk","Colquitt",1064,170,153,14.3797,15.9774
"Colquitt|Moultrie","Colquitt",2996,1169,646,21.5621,39.0187
"Colquitt|Murphy","Colquitt",778,96,88,11.3111,12.3393
"Colquitt|Norman Park","Colquitt",1613,372,267,16.553,23.0626
"Colquitt|Robinson","Colquitt",576,93,64,11.1111,16.1458
"Colquitt|Shaw","Colquitt",1590,1152,409,25.7233,72.4528
"Colquitt|Thigpen","Colquitt",176,17,20,11.3636,9.65909
"Colquitt|Tyty","Colquitt",362,31,39,10.7735,8.56354
"Colquitt|Warrior","Colquitt",679,84,78,11.4875,12.3711
"Columbia|Abilene Baptist","Columbia",1444,464,336,23.2687,32.133
"Columbia|Augusta Christian","Columbia",1632,605,396,24.2647,37.0711
"Columbia|Belair Baptist Church","Columbia",1822,677,395,21.6795,37.157
"Columbia|Bessie Thomas Center","Columbia",629,88,84,13.3545,13.9905
"Columbia|Blanchard Park","Columbia",1411,596,326,23.1042,42.2395
"Columbia|Blue Ridge Elementary","Columbia",1667,618,336,20.156,37.0726
"Columbia|Christ Church Presbyterian","Columbia",1665,499,310,18.6186,29.97
"Columbia|Christ Sanctified","Columbia",1869,570,360,19.2616,30.4976
"Columbia|Christ The King Luth Church","Columbia",1766,565,485,27.4632,31.9932
"Columbia|Church of Our Savior","Columbia",1658,649,430,25.9349,39.1435
"Columbia|Col Cty Bd of Edu","Columbia",1654,570,329,19.8912,34.4619
"Columbia|Col Cty Main Library","Columbia",1576,559,332,21.066,35.4695
"Columbia|Damascus Baptist Church","Columbia",824,99,96,11.6505,12.0146
"Columbia|Eubank-Blanchard Center","Columbia",1235,277,159,12.8745,22.4291
"Columbia|G A Apostolic Church","Columbia",1229,471,267,21.725,38.3238
"Columbia|Genesis Church","Columbia",1437,478,368,25.6089,33.2637
"Columbia|Gold Cross EMS","Columbia",1404,378,452,32.1937,26.9231
"Columbia|Gospel Water Branch","Columbia",1684,654,390,23.1591,38.8361
"Columbia|Grace Baptist Church","Columbia",2747,1171,528,19.221,42.6283
"Columbia|Greenbrier High","Columbia",2710,793,513,18.9299,29.262
"Columbia|Grove First Baptist Church","Columbia",1980,1163,415,20.9596,58.7374
"Columbia|Grovetown Methodist Church","Columbia",1686,1051,382,22.6572,62.3369
"Columbia|Grovetown Public Safety Station 2","Columbia",2507,1423,556,22.1779,56.7611
"Columbia|Harlem Branch Library","Columbia",1893,460,317,16.7459,24.3001
"Columbia|Harlem Senior Center","Columbia",1391,540,256,18.404,38.821
"Columbia|Journey Comm Church","Columbia",1061,238,234,22.0547,22.4317
"Columbia|Kiokee Baptist Church","Columbia",2100,295,296,14.0952,14.0476
"Columbia|Lakeside Middle","Columbia",1372,512,245,17.8571,37.3178
"Columbia|Lewis Methodist Church","Columbia",2894,1116,657,22.7021,38.5625
"Columbia|Liberty Park-Grovetown","Columbia",2252,1149,460,20.4263,51.0213
"Columbia|Martinez Baptist","Columbia",1323,528,264,19.9546,39.9093
"Columbia|Marvin Methodist","Columbia",1391,532,335,24.0834,38.2459
"Columbia|Mtz Col Fire Hdqtr","Columbia",847,321,169,19.9528,37.8985
"Columbia|New Life Church","Columbia",3210,1692,611,19.0343,52.7103
"Columbia|Parkway Baptist Church","Columbia",3653,1269,637,17.4377,34.7386
"Columbia|Patriots Park","Columbia",3053,1148,533,17.4582,37.6024
"Columbia|Philadelphia Church","Columbia",1729,739,322,18.6235,42.7415
"Columbia|Riverview Church","Columbia",1078,378,235,21.7996,35.0649
"Columbia|Savannah Rapids Pavilion","Columbia",1390,380,463,33.3094,27.3381
"Columbia|Second Mt Carmel Baptist Church","Columbia",556,284,110,19.7842,51.0791
"Columbia|Second Mt Moriah Baptist Church","Columbia",799,159,122,15.2691,19.8999
"Columbia|Stevens Creek Church","Columbia",2304,736,557,24.1753,31.9444
"Columbia|Trinity Baptist Church","Columbia",2084,573,458,21.977,27.4952
"Columbia|Wesley Methodist","Columbia",1911,578,364,19.0476,30.2459
"Columbia|West Acres Baptist","Columbia",1822,570,390,21.405,31.2843
"Columbia|Westside Baptist Church","Columbia",1218,346,324,26.601,28.4072
"Columbia|Woodlawn Baptist Church","Columbia",1012,275,206,20.3557,27.1739
"Cook|Cecil","Cook",1166,514,172,14.7513,44.0823
"Cook|Delle Beamguard","Cook",1672,404,271,16.2081,24.1627
"Cook|Elm Pine","Cook",282,260,76,26.9504,92.1986
"Cook|Lenox","Cook",890,180,105,11.7978,20.2247
"Cook|Massee","Cook",645,119,60,9.30233,18.4496
"Cook|New Life Baptist Church","Cook",885,113,87,9.83051,12.7684
"Cook|Riverbend","Cook",933,127,137,14.6838,13.612
"Cook|Sparks","Cook",562,342,104,18.5053,60.8541
"Coweta|Cannongate","Coweta",2935,689,664,22.6235,23.4753
"Coweta|Cedar Creek","Coweta",4334,1025,1148,26.4882,23.6502
"Coweta|Central","Coweta",2471,1559,702,28.4096,63.0919
"Coweta|Coweta Central Library","Coweta",1382,327,269,19.4645,23.6614
"Coweta|Dresden","Coweta",640,119,112,17.5,18.5938
"Coweta|Expo Center","Coweta",1532,478,419,27.3499,31.201
"Coweta|Fischer Road","Coweta",3420,951,849,24.8246,27.807
"Coweta|Grantville","Coweta",1768,524,357,20.1923,29.638
"Coweta|Greentop","Coweta",2051,795,641,31.253,38.7616
"Coweta|Haralson","Coweta",1813,322,335,18.4777,17.7606
"Coweta|Madras","Coweta",3560,1225,952,26.7416,34.4101
"Coweta|Moreland","Coweta",2209,420,482,21.8198,19.0131
"Coweta|Newnan","Coweta",2188,1317,702,32.0841,60.192
"Coweta|Newnan Centre","Coweta",15134,6428,4237,27.9966,42.4739
"Coweta|Northside","Coweta",1755,602,489,27.8632,34.302
"Coweta|Panther Creek","Coweta",2185,516,497,22.746,23.6156
"Coweta|Pine Road","Coweta",1555,263,343,22.0579,16.9132
"Coweta|Raymond","Coweta",1933,394,414,21.4175,20.3828
"Coweta|Senoia","Coweta",4668,1183,1187,25.4284,25.3428
"Coweta|Sharpsburg","Coweta",3560,713,708,19.8876,20.0281
"Coweta|Smokey Road","Coweta",1738,769,465,26.7549,44.2463
"Coweta|Thomas Crossroads","Coweta",3898,904,799,20.4977,23.1914
"Coweta|Turin","Coweta",3621,764,733,20.243,21.0991
"Coweta|Welcome","Coweta",2375,494,527,22.1895,20.8
"Coweta|Westside","Coweta",539,343,148,27.4583,63.6364
"Coweta|White Oak","Coweta",3535,1086,813,22.9986,30.7214
"Crawford|District 1A","Crawford",330,138,67,20.303,41.8182
"Crawford|District 1B","Crawford",722,411,154,21.3296,56.9252
"Crawford|District 2","Crawford",1240,535,286,23.0645,43.1452
"Crawford|District 3","Crawford",1243,184,186,14.9638,14.8029
"Crawford|District 4","Crawford",1297,161,207,15.9599,12.4133
"Crawford|District 5","Crawford",1270,186,196,15.4331,14.6457
"Crisp|Arabi","Crisp",572,112,69,12.0629,19.5804
"Crisp|Coney","Crisp",715,88,117,16.3636,12.3077
"Crisp|Cordele","Crisp",5193,2649,1217,23.4354,51.011
"Crisp|Jamestown","Crisp",943,108,174,18.4517,11.4528
"Crisp|Listonia","Crisp",616,29,99,16.0714,4.70779
"Dade|Davis","Dade",1339,108,113,8.43913,8.06572
"Dade|New Home","Dade",480,60,70,14.5833,12.5
"Dade|New Salem","Dade",938,198,168,17.9104,21.1087
"Dade|North Dade","Dade",1247,283,190,15.2366,22.6945
"Dade|South Dade","Dade",662,121,85,12.8399,18.2779
"Dade|Trenton","Dade",1928,300,252,13.0705,15.5602
"Dade|West Brow","Dade",840,191,146,17.381,22.7381
"Dawson|Central","Dawson",7132,849,1106,15.5076,11.9041
"Dawson|East","Dawson",6787,1133,1373,20.2299,16.6937
"Dawson|West","Dawson",2162,504,580,26.827,23.3117
"Decatur|Attapulgus","Decatur",1266,795,356,28.1201,62.7962
"Decatur|Bainbridge-Coliseum","Decatur",3983,1601,787,19.759,40.1958
"Decatur|BDGE-Fairgrounds","Decatur",2128,1099,428,20.1128,51.6447
"Decatur|Brinson","Decatur",619,122,90,14.5396,19.7092
"Decatur|Climax","Decatur",763,200,117,15.3342,26.2123
"Decatur|Kendrick","Decatur",413,98,60,14.5278,23.7288
"Decatur|Mt Pleasant","Decatur",448,55,61,13.6161,12.2768
"Decatur|Recovery","Decatur",504,115,133,26.3889,22.8175
"Decatur|West Bainbridge","Decatur",1503,695,295,19.6274,46.2409
"DeKalb|Allgood Elem","DeKalb",1931,1718,672,34.8006,88.9694
"DeKalb|Ashford Dunwoody Rd","DeKalb",2493,1469,781,31.3277,58.925
"DeKalb|Ashford Park Elem","DeKalb",2004,1075,582,29.0419,53.6427
"DeKalb|Ashford Parkside","DeKalb",2796,1715,1051,37.5894,61.3376
"DeKalb|Austin","DeKalb",2212,1077,762,34.4485,48.689
"DeKalb|Austin Drive","DeKalb",1398,1280,489,34.9785,91.5594
"DeKalb|Avondale","DeKalb",2549,1970,931,36.5241,77.2852
"DeKalb|Avondale High","DeKalb",2512,2197,1055,41.9984,87.4602
"DeKalb|Bethune Middle","DeKalb",2853,2698,1039,36.4178,94.5671
"DeKalb|Bouldercrest Road","DeKalb",1354,1289,385,28.4343,95.1994
"DeKalb|Boulevard","DeKalb",3641,3341,1312,36.0341,91.7605
"DeKalb|Briar Vista Elem","DeKalb",2264,1784,977,43.1537,78.7986
"DeKalb|Briarcliff","DeKalb",2348,1573,1081,46.0392,66.9932
"DeKalb|Briarlake Elem","DeKalb",1494,994,580,38.822,66.5328
