"cvap_black_low_pct","rep_pct","p"
52,62,0.561912
53,62,0.588784
54,62,0.615136
55,62,0.64083
56,62,0.665741
57,62,0.68976
58,62,0.712798
59,62,0.734783
60,62,0.755662
61,62,0.7754
62,62,0.793978
63,62,0.811393
64,62,0.827656
65,62,0.842788
66,62,0.856821
67,62,0.869795
68,62,0.881756
69,62,0.892753
70,62,0.902841
0,63,0.00382861
1,63,0.00427195
2,63,0.00476639
3,63,0.00531775
4,63,0.00593251
5,63,0.00661787
6,63,0.00738181
7,63,0.00823321
8,63,0.0091819
9,63,0.0102388
10,63,0.0114159
11,63,0.0127266
12,63,0.0141857
13,63,0.0158093
14,63,0.0176154
15,63,0.0196238
16,63,0.0218561
17,63,0.024336
18,63,0.0270895
19,63,0.0301449
20,63,0.033533
21,63,0.0372873
22,63,0.041444
23,63,0.0460418
24,63,0.0511225
25,63,0.0567305
26,63,0.0629129
27,63,0.0697192
28,63,0.0772013
29,63,0.0854125
30,63,0.0944078
31,63,0.104242
32,63,0.114972
33,63,0.126649
34,63,0.139325
35,63,0.153048
36,63,0.167859
37,63,0.183793
38,63,0.200873
39,63,0.219115
40,63,0.238519
41,63,0.259072
42,63,0.280742
43,63,0.303482
44,63,0.327227
45,63,0.351891
46,63,0.377371
47,63,0.403547
48,63,0.430284
49,63,0.457434
50,63,0.484839
51,63,0.512335
52,63,0.539758
53,63,0.566941
54,63,0.593728
55,63,0.619968
56,63,0.645525
57,63,0.670278
58,63,0.694121
59,63,0.716968
60,63,0.738751
61,63,0.75942
62,63,0.778943
63,63,0.797305
64,63,0.814504
65,63,0.830555
66,63,0.84548
67,63,0.859313
68,63,0.872095
69,63,0.883872
70,63,0.894697
0,64,0.00349853
1,64,0.0039038
2,64,0.00435582
3,64,0.00485992
4,64,0.00542204
5,64,0.00604878
6,64,0.00674747
7,64,0.00752627
8,64,0.00839418
9,64,0.00936125
10,64,0.0104385
11,64,0.0116384
12,64,0.0129743
13,64,0.0144613
14,64,0.016116
15,64,0.0179565
16,64,0.020003
17,64,0.0222775
18,64,0.0248039
19,64,0.0276089
20,64,0.030721
21,64,0.0341716
22,64,0.0379946
23,64,0.0422266
24,64,0.046907
25,64,0.052078
26,64,0.0577844
27,64,0.0640739
28,64,0.0709963
29,64,0.0786038
30,64,0.0869502
31,64,0.0960904
32,64,0.10608
33,64,0.116973
34,64,0.128824
35,64,0.141683
36,64,0.155597
37,64,0.170605
38,64,0.18674
39,64,0.204026
40,64,0.222475
41,64,0.242084
42,64,0.262837
43,64,0.284702
44,64,0.307626
45,64,0.33154
46,64,0.356357
47,64,0.381969
48,64,0.408255
49,64,0.435077
50,64,0.462284
51,64,0.489717
52,64,0.517213
53,64,0.544604
54,64,0.571729
55,64,0.598429
56,64,0.624557
57,64,0.64998
58,64,0.674579
59,64,0.698251
60,64,0.720914
61,64,0.742502
62,64,0.762969
63,64,0.782287
64,64,0.800442
65,64,0.817436
66,64,0.833285
67,64,0.848013
68,64,0.861657
69,64,0.874257
70,64,0.885862
0,65,0.00319385
1,65,0.00356396
2,65,0.00397678
3,65,0.0044372
4,65,0.00495067
5,65,0.00552323
6,65,0.0061616
7,65,0.00687324
8,65,0.00766643
9,65,0.00855037
10,65,0.00953526
11,65,0.0106324
12,65,0.0118542
13,65,0.0132146
14,65,0.0147287
15,65,0.0164135
16,65,0.0182874
17,65,0.0203708
18,65,0.0226861
19,65,0.0252577
20,65,0.0281125
21,65,0.0312795
22,65,0.0347906
23,65,0.0386801
24,65,0.042985
25,65,0.0477453
26,65,0.0530035
27,65,0.0588051
28,65,0.065198
29,65,0.0722325
30,65,0.0799611
31,65,0.0884377
32,65,0.0977176
33,65,0.107856
34,65,0.118908
35,65,0.130925
36,65,0.143959
37,65,0.158055
38,65,0.173252
39,65,0.18958
40,65,0.207062
41,65,0.225707
42,65,0.245512
43,65,0.266456
44,65,0.288503
45,65,0.3116
46,65,0.335673
47,65,0.360633
48,65,0.386368
49,65,0.412755
50,65,0.439652
51,65,0.466909
52,65,0.494364
53,65,0.521854
54,65,0.549212
55,65,0.576275
56,65,0.602889
57,65,0.628907
58,65,0.654199
59,65,0.678647
60,65,0.702154
61,65,0.724639
62,65,0.746041
63,65,0.766315
64,65,0.785437
65,65,0.803395
66,65,0.820195
67,65,0.835852
68,65,0.850394
69,65,0.863858
70,65,0.876287
0,66,0.00291292
1,66,0.00325057
2,66,0.00362723
3,66,0.00404735
4,66,0.00451591
5,66,0.00503844
6,66,0.00562109
7,66,0.0062707
8,66,0.00699485
9,66,0.00780197
10,66,0.0087014
11,66,0.00970351
12,66,0.0108198
13,66,0.0120629
14,66,0.0134469
15,66,0.0149872
16,66,0.0167011
17,66,0.0186072
18,66,0.0207262
19,66,0.023081
20,66,0.0256962
21,66,0.028599
22,66,0.0318191
23,66,0.0353886
24,66,0.0393422
25,66,0.0437175
26,66,0.0485547
27,66,0.0538971
28,66,0.0597903
29,66,0.0662827
30,66,0.073425
31,66,0.08127
32,66,0.0898719
33,66,0.0992858
34,66,0.109567
35,66,0.12077
36,66,0.132948
37,66,0.14615
38,66,0.16042
39,66,0.175796
40,66,0.192309
41,66,0.209977
42,66,0.228809
43,66,0.248798
44,66,0.269922
45,66,0.292142
46,66,0.315401
47,66,0.339623
48,66,0.364715
49,66,0.390564
50,66,0.417042
51,66,0.444008
52,66,0.471307
53,66,0.498779
54,66,0.526259
55,66,0.55358
56,66,0.580582
57,66,0.607109
58,66,0.633019
59,66,0.658183
60,66,0.682487
61,66,0.705834
62,66,0.728149
63,66,0.749372
64,66,0.769463
65,66,0.788398
66,66,0.80617
67,66,0.822785
68,66,0.838261
69,66,0.852627
70,66,0.865922
0,67,0.00265416
1,67,0.00296191
2,67,0.00330523
3,67,0.00368819
4,67,0.00411534
5,67,0.00459174
6,67,0.005123
7,67,0.00571538
8,67,0.00637581
9,67,0.00711201
10,67,0.00793254
11,67,0.00884689
12,67,0.00986559
13,67,0.0110003
14,67,0.0122639
15,67,0.0136706
16,67,0.0152362
17,67,0.016978
18,67,0.0189151
19,67,0.0210685
20,67,0.0234612
21,67,0.0261183
22,67,0.0290675
23,67,0.0323386
24,67,0.0359641
25,67,0.0399793
26,67,0.0444222
27,67,0.0493334
28,67,0.0547565
29,67,0.0607376
30,67,0.0673255
31,67,0.0745713
32,67,0.0825279
33,67,0.0912497
34,67,0.100792
35,67,0.11121
36,67,0.122558
37,67,0.134888
38,67,0.14825
39,67,0.162686
40,67,0.178233
41,67,0.19492
42,67,0.212766
43,67,0.231774
44,67,0.251938
45,67,0.273231
46,67,0.295613
47,67,0.319024
48,67,0.343385
49,67,0.368599
50,67,0.394553
51,67,0.421115
52,67,0.448141
53,67,0.475477
54,67,0.502961
55,67,0.530428
56,67,0.557711
57,67,0.58465
58,67,0.611092
59,67,0.636897
60,67,0.661937
61,67,0.6861
62,67,0.709296
63,67,0.731448
64,67,0.752501
65,67,0.772417
66,67,0.791176
67,67,0.808771
68,67,0.825211
69,67,0.840516
70,67,0.854717
0,68,0.00241608
1,68,0.00269631
2,68,0.00300893
3,68,0.00335768
4,68,0.00374669
5,68,0.00418059
6,68,0.00466451
7,68,0.00520414
8,68,0.00580585
9,68,0.00647666
10,68,0.00722443
11,68,0.00805782
12,68,0.00898648
13,68,0.0100211
14,68,0.0111735
15,68,0.0124567
16,68,0.0138852
17,68,0.015475
18,68,0.0172437
19,68,0.0192105
20,68,0.0213968
21,68,0.0238258
22,68,0.0265232
23,68,0.0295166
24,68,0.0328365
25,68,0.0365158
26,68,0.04059
27,68,0.0450976
28,68,0.0500796
29,68,0.0555799
30,68,0.0616451
31,68,0.0683243
32,68,0.0756688
33,68,0.0837318
34,68,0.092568
35,68,0.102233
36,68,0.112781
37,68,0.124267
38,68,0.136742
39,68,0.150255
40,68,0.164849
41,68,0.180558
42,68,0.197411
43,68,0.215423
44,68,0.234599
45,68,0.254926
46,68,0.276379
47,68,0.298913
48,68,0.322466
49,68,0.346956
50,68,0.372283
51,68,0.398332
52,68,0.42497
53,68,0.452051
54,68,0.479418
55,68,0.50691
56,68,0.53436
57,68,0.561603
58,68,0.58848
59,68,0.61484
60,68,0.640542
61,68,0.665462
62,68,0.689492
63,68,0.712542
64,68,0.73454
65,68,0.755431
66,68,0.775182
67,68,0.793774
68,68,0.811202
69,68,0.827477
70,68,0.842622
0,69,0.00219727
1,69,0.00245218
2,69,0.00273657
3,69,0.00305385
4,69,0.00340779
5,69,0.00380259
6,69,0.00424293
7,69,0.00473403
8,69,0.00528167
9,69,0.00589228
10,69,0.00657302
11,69,0.00733182
12,69,0.0081775
13,69,0.00911983
14,69,0.0101696
15,69,0.0113389
16,69,0.0126409
17,69,0.0140902
18,69,0.0157031
19,69,0.0174974
20,69,0.0194926
21,69,0.0217102
22,69,0.024174
23,69,0.0269097
24,69,0.0299454
25,69,0.0333119
26,69,0.0370424
27,69,0.0411729
28,69,0.045742
29,69,0.0507914
30,69,0.0563653
31,69,0.0625105
32,69,0.0692765
33,69,0.076715
34,69,0.0848793
35,69,0.0938242
36,69,0.103605
37,69,0.114277
38,69,0.125894
39,69,0.138506
40,69,0.152163
41,69,0.166905
42,69,0.182768
43,69,0.199777
44,69,0.217946
45,69,0.237278
46,69,0.25776
47,69,0.279362
48,69,0.302037
49,69,0.325722
50,69,0.350331
51,69,0.375764
52,69,0.4019
53,69,0.428606
54,69,0.455735
55,69,0.483129
56,69,0.510625
57,69,0.538057
58,69,0.56526
59,69,0.592075
60,69,0.618354
61,69,0.643957
62,69,0.668763
63,69,0.692666
64,69,0.715577
65,69,0.737428
66,69,0.758167
67,69,0.777762
68,69,0.796196
69,69,0.813468
70,69,0.829589
0,70,0.00199638
1,70,0.00222803
2,70,0.00248649
3,70,0.00277486
4,70,0.00309656
5,70,0.00345543
6,70,0.00385573
7,70,0.0043022
8,70,0.00480013
9,70,0.00535537
10,70,0.00597445
11,70,0.00666461
12,70,0.00743391
13,70,0.00829127
14,70,0.00924659
15,70,0.0103108
16,70,0.0114961
17,70,0.012816
18,70,0.0142851
19,70,0.0159199
20,70,0.0177385
21,70,0.0197606
22,70,0.0220081
23,70,0.0245048
24,70,0.0272769
25,70,0.0303528
26,70,0.0337634
27,70,0.0375426
28,70,0.0417264
29,70,0.046354
30,70,0.0514673
31,70,0.0571109
32,70,0.0633319
33,70,0.0701802
34,70,0.0777076
35,70,0.0859677
36,70,0.0950154
37,70,0.104906
38,70,0.115695
39,70,0.127435
40,70,0.140177
41,70,0.153969
42,70,0.168852
43,70,0.184858
44,70,0.202013
45,70,0.22033
46,70,0.239809
47,70,0.260434
48,70,0.282175
49,70,0.304982
50,70,0.328789
51,70,0.353508
52,70,0.379037
53,70,0.405253
54,70,0.432022
55,70,0.459193
56,70,0.486609
57,70,0.514106
58,70,0.541517
59,70,0.56868
60,70,0.595436
61,70,0.621636
62,70,0.647145
63,70,0.671842
64,70,0.695624
65,70,0.718404
66,70,0.740116
67,70,0.760712
68,70,0.780161
69,70,0.798447
70,70,0.815573
0,71,0.00181213
1,71,0.00202245
2,71,0.00225712
3,71,0.00251895
4,71,0.00281106
5,71,0.00313695
6,71,0.00350048
7,71,0.00390598
8,71,0.00435825
9,71,0.00486263
10,71,0.00542506
11,71,0.00605215
12,71,0.00675123
13,71,0.00753045
14,71,0.00839885
15,71,0.00936644
16,71,0.0104443
17,71,0.0116448
18,71,0.0129815
19,71,0.0144693
20,71,0.0161249
21,71,0.0179664
22,71,0.020014
23,71,0.0222897
24,71,0.0248175
25,71,0.0276239
26,71,0.0307377
27,71,0.0341901
28,71,0.0380151
29,71,0.0422493
30,71,0.0469321
31,71,0.0521056
32,71,0.0578149
33,71,0.0641075
34,71,0.0710333
35,71,0.0786444
36,71,0.0869947
37,71,0.0961391
38,71,0.106133
39,71,0.117031
40,71,0.128887
41,71,0.141751
42,71,0.15567
43,71,0.170684
44,71,0.186825
45,71,0.204117
46,71,0.222571
47,71,0.242187
48,71,0.262946
49,71,0.284816
50,71,0.307745
51,71,0.331664
52,71,0.356485
53,71,0.382101
54,71,0.40839
55,71,0.435214
56,71,0.462423
57,71,0.489857
58,71,0.517352
59,71,0.544743
60,71,0.571866
61,71,0.598563
62,71,0.624689
63,71,0.650108
64,71,0.674702
65,71,0.698369
66,71,0.721026
67,71,0.742609
68,71,0.763071
69,71,0.782382
70,71,0.800531
0,72,0.00164333
1,72,0.00183409
2,72,0.00204695
3,72,0.00228446
4,72,0.00254945
5,72,0.00284509
6,72,0.00317491
7,72,0.00354283
8,72,0.00395321
9,72,0.00441093
10,72,0.00492137
11,72,0.00549056
12,72,0.00612517
13,72,0.00683263
14,72,0.00762117
15,72,0.00849994
16,72,0.00947907
17,72,0.0105698
18,72,0.0117845
19,72,0.013137
20,72,0.0146424
21,72,0.0163174
22,72,0.0181806
23,72,0.0202521
24,72,0.0225542
25,72,0.0251112
26,72,0.0279499
27,72,0.0310992
28,72,0.0345908
29,72,0.0384589
30,72,0.0427403
31,72,0.0474748
32,72,0.0527049
33,72,0.0584758
34,72,0.0648353
35,72,0.0718337
36,72,0.0795232
37,72,0.0879579
38,72,0.0971928
39,72,0.107283
40,72,0.118284
41,72,0.130248
42,72,0.143226
43,72,0.157263
44,72,0.172399
45,72,0.188665
46,72,0.206084
47,72,0.224666
48,72,0.244408
49,72,0.265291
50,72,0.28728
51,72,0.310322
52,72,0.334344
53,72,0.359258
54,72,0.384955
55,72,0.411309
56,72,0.438183
57,72,0.465424
58,72,0.492873
59,72,0.520365
60,72,0.547734
61,72,0.574818
62,72,0.601459
63,72,0.627514
64,72,0.652848
65,72,0.677345
66,72,0.700905
67,72,0.723447
68,72,0.744909
69,72,0.765245
70,72,0.78443
0,73,0.00148884
1,73,0.0016617
2,73,0.00185459
3,73,0.00206982
4,73,0.00230998
5,73,0.00257792
6,73,0.00287686
7,73,0.00321035
8,73,0.00358236
9,73,0.0039973
10,73,0.00446009
11,73,0.0049762
12,73,0.00555169
13,73,0.00619333
14,73,0.0069086
15,73,0.00770585
16,73,0.0085943
17,73,0.00958419
18,73,0.0106869
19,73,0.0119149
20,73,0.0132821
21,73,0.0148039
22,73,0.0164971
23,73,0.0183804
24,73,0.0204742
25,73,0.0228009
26,73,0.0253853
27,73,0.028254
28,73,0.0314365
29,73,0.0349646
30,73,0.0388727
31,73,0.0431982
32,73,0.0479808
33,73,0.0532636
34,73,0.0590918
35,73,0.0655137
36,73,0.0725796
37,73,0.0803421
38,73,0.0888553
39,73,0.0981742
40,73,0.108354
41,73,0.11945
42,73,0.131515
43,73,0.144598
44,73,0.158744
45,73,0.173993
46,73,0.190375
47,73,0.207912
48,73,0.226612
49,73,0.24647
50,73,0.267467
51,73,0.289565
52,73,0.31271
53,73,0.336827
54,73,0.361825
55,73,0.387594
56,73,0.414008
57,73,0.440926
58,73,0.468195
59,73,0.495656
60,73,0.523143
61,73,0.550491
62,73,0.577537
63,73,0.604125
64,73,0.630112
65,73,0.655367
66,73,0.679773
67,73,0.703234
68,73,0.725669
69,73,0.747019
70,73,0.76724
0,74,0.0013476
1,74,0.00150409
2,74,0.00167871
3,74,0.00187357
4,74,0.002091
5,74,0.00233361
6,74,0.00260429
7,74,0.00290627
8,74,0.00324316
9,74,0.00361896
10,74,0.00403813
11,74,0.00450562
12,74,0.00502697
13,74,0.0056083
14,74,0.00625644
15,74,0.00697896
16,74,0.00778425
17,74,0.00868166
18,74,0.00968152
19,74,0.0107953
20,74,0.0120356
21,74,0.0134165
22,74,0.0149534
23,74,0.0166635
24,74,0.0185654
25,74,0.0206798
26,74,0.0230294
27,74,0.0256389
28,74,0.0285355
29,74,0.0317487
30,74,0.0353105
31,74,0.0392557
32,74,0.0436218
33,74,0.048449
34,74,0.0537804
35,74,0.0596616
36,74,0.0661411
37,74,0.0732693
38,74,0.0810992
39,74,0.0896847
40,74,0.0990812
41,74,0.109344
42,74,0.120527
43,74,0.132684
44,74,0.145864
45,74,0.160111
46,74,0.175464
47,74,0.191953
48,74,0.209597
49,74,0.228405
50,74,0.24837
51,74,0.269471
52,74,0.291668
53,74,0.314907
54,74,0.33911
55,74,0.364184
56,74,0.390019
57,74,0.416485
58,74,0.443442
59,74,0.470736
60,74,0.498207
61,74,0.525688
62,74,0.553014
63,74,0.580024
64,74,0.606563
65,74,0.632487
66,74,0.657667
67,74,0.68199
68,74,0.705359
69,74,0.727696
70,74,0.748942
0,75,0.00121861
1,75,0.00136014
2,75,0.00151807
3,75,0.00169432
4,75,0.00189099
5,75,0.00211043
6,75,0.00235529
7,75,0.00262848
8,75,0.00293326
9,75,0.00327327
10,75,0.00365254
11,75,0.00407558
12,75,0.0045474
13,75,0.00507355
14,75,0.00566024
15,75,0.00631434
16,75,0.00704349
17,75,0.00785618
18,75,0.00876181
19,75,0.00977081
20,75,0.0108947
21,75,0.0121463
22,75,0.0135398
23,75,0.0150906
24,75,0.0168161
25,75,0.018735
26,75,0.0208684
27,75,0.0232389
28,75,0.0258715
29,75,0.0287936
30,75,0.0320349
31,75,0.0356276
32,75,0.0396068
33,75,0.0440102
34,75,0.0488782
35,75,0.0542541
36,75,0.0601838
37,75,0.0667159
38,75,0.0739013
39,75,0.0817927
40,75,0.0904444
41,75,0.0999118
42,75,0.11025
43,75,0.121513
44,75,0.133755
45,75,0.147023
46,75,0.161362
47,75,0.176809
48,75,0.193395
49,75,0.211137
50,75,0.230043
51,75,0.250105
52,75,0.2713
53,75,0.293587
54,75,0.31691
55,75,0.34119
56,75,0.366333
57,75,0.392226
58,75,0.41874
59,75,0.445731
60,75,0.473046
61,75,0.500524
62,75,0.527999
63,75,0.555304
64,75,0.58228
65,75,0.608773
66,75,0.634639
67,75,0.659751
68,75,0.683997
69,75,0.707281
70,75,0.729529
0,76,0.00110093
1,76,0.0012288
2,76,0.00137151
3,76,0.00153076
4,76,0.00170848
5,76,0.00190679
6,76,0.00212807
7,76,0.00237496
8,76,0.00265043
9,76,0.00295775
10,76,0.00330058
11,76,0.00368301
12,76,0.00410956
13,76,0.00458529
14,76,0.00511581
15,76,0.00570736
16,76,0.00636687
17,76,0.00710205
18,76,0.00792144
19,76,0.00883452
20,76,0.00985181
21,76,0.0109849
22,76,0.0122468
23,76,0.0136516
24,76,0.015215
25,76,0.0169545
26,76,0.0188889
27,76,0.0210394
28,76,0.0234289
29,76,0.0260825
30,76,0.0290277
31,76,0.0322944
32,76,0.0359152
33,76,0.0399252
34,76,0.0443623
35,76,0.0492673
36,76,0.0546835
37,76,0.0606571
38,76,0.067237
39,76,0.0744739
40,76,0.082421
41,76,0.0911327
42,76,0.100664
43,76,0.111071
44,76,0.122406
45,76,0.134724
46,76,0.148072
47,76,0.162493
48,76,0.178026
49,76,0.194699
50,76,0.212529
51,76,0.231523
52,76,0.251672
53,76,0.272951
54,76,0.29532
55,76,0.318718
56,76,0.343067
57,76,0.368271
58,76,0.394216
59,76,0.420771
60,76,0.447792
61,76,0.475125
62,76,0.502608
63,76,0.530076
64,76,0.557362
65,76,0.584307
66,76,0.610757
67,76,0.63657
68,76,0.661621
69,76,0.685796
70,76,0.709005
0,77,0.00099367
1,77,0.0011091
2,77,0.00123792
3,77,0.00138169
4,77,0.00154212
5,77,0.00172116
6,77,0.00192093
7,77,0.00214385
8,77,0.00239257
9,77,0.00267007
10,77,0.00297967
11,77,0.00332503
12,77,0.00371028
13,77,0.00413998
14,77,0.00461922
15,77,0.00515364
16,77,0.00574954
17,77,0.00641389
18,77,0.00715446
19,77,0.00797985
20,77,0.0088996
21,77,0.00992431
22,77,0.0110657
23,77,0.0123367
24,77,0.0137517
25,77,0.0153264
26,77,0.0170783
27,77,0.0190267
28,77,0.0211925
29,77,0.0235989
30,77,0.0262712
31,77,0.0292371
32,77,0.0325266
33,77,0.0361725
34,77,0.04021
35,77,0.0446773
36,77,0.0496153
37,77,0.0550675
38,77,0.0610805
39,77,0.0677029
40,77,0.074986
41,77,0.0829828
42,77,0.0917479
43,77,0.101336
44,77,0.111804
45,77,0.123204
46,77,0.135589
47,77,0.149008
48,77,0.163504
49,77,0.179113
50,77,0.195863
51,77,0.213771
52,77,0.232843
53,77,0.253069
54,77,0.274423
55,77,0.296863
56,77,0.320328
57,77,0.344738
58,77,0.369996
59,77,0.395985
60,77,0.422576
61,77,0.449624
62,77,0.476972
63,77,0.50446
64,77,0.53192
65,77,0.559189
66,77,0.586105
67,77,0.612516
68,77,0.638282
69,77,0.663277
70,77,0.68739
0,78,0.000896018
1,78,0.00100012
2,78,0.0011163
3,78,0.00124595
4,78,0.00139065
5,78,0.00155212
6,78,0.00173232
7,78,0.00193339
8,78,0.00215774
9,78,0.00240807
10,78,0.00268737
11,78,0.00299896
12,78,0.00334655
13,78,0.00373429
14,78,0.00416676
15,78,0.00464908
16,78,0.00518694
17,78,0.00578666
18,78,0.00645527
19,78,0.00720058
20,78,0.00803125
21,78,0.00895688
22,78,0.00998811
23,78,0.0111367
24,78,0.0124158
25,78,0.0138397
26,78,0.0154244
27,78,0.0171873
28,78,0.0191479
29,78,0.0213272
30,78,0.0237485
31,78,0.0264373
32,78,0.0294214
33,78,0.032731
34,78,0.0363989
35,78,0.0404606
36,78,0.0449544
37,78,0.0499214
38,78,0.0554053
39,78,0.0614527
40,78,0.0681126
41,78,0.0754362
42,78,0.0834767
43,78,0.0922887
44,78,0.101927
45,78,0.112448
46,78,0.123905
47,78,0.13635
48,78,0.149831
49,78,0.164391
50,78,0.180066
51,78,0.196884
52,78,0.214861
53,78,0.234001
54,78,0.254294
55,78,0.275714
56,78,0.298216
57,78,0.321739
58,78,0.346202
59,78,0.371506
60,78,0.397535
61,78,0.424157
62,78,0.451226
63,78,0.478587
64,78,0.506078
65,78,0.533531
66,78,0.560784
67,78,0.587674
68,78,0.614051
69,78,0.639775
70,78,0.664721
0,79,0.000807203
1,79,0.000900992
2,79,0.00100567
3,79,0.00112249
4,79,0.00125287
5,79,0.00139837
6,79,0.00156073
7,79,0.00174192
8,79,0.00194411
9,79,0.00216971
10,79,0.00242142
11,79,0.00270226
12,79,0.00301557
13,79,0.00336508
14,79,0.00375496
15,79,0.00418981
16,79,0.00467479
17,79,0.0052156
18,79,0.00581862
19,79,0.00649091
20,79,0.0072403
21,79,0.00807551
22,79,0.00900619
23,79,0.0100431
24,79,0.0111979
25,79,0.0124839
26,79,0.0139155
27,79,0.0155088
28,79,0.0172812
29,79,0.0192522
30,79,0.0214431
31,79,0.0238773
32,79,0.0265803
33,79,0.02958
34,79,0.0329068
35,79,0.0365937
36,79,0.0406762
37,79,0.0451929
38,79,0.0501848
39,79,0.055696
40,79,0.0617731
41,79,0.0684651
42,79,0.0758236
43,79,0.0839016
44,79,0.0927539
45,79,0.102436
46,79,0.113002
47,79,0.124508
48,79,0.137004
49,79,0.150538
50,79,0.165153
51,79,0.180886
52,79,0.197762
53,79,0.215797
54,79,0.234996
55,79,0.255346
56,79,0.276822
57,79,0.299377
58,79,0.322949
59,79,0.347457
60,79,0.3728
61,79,0.398862
62,79,0.425511
63,79,0.452599
64,79,0.47997
65,79,0.507463
66,79,0.53491
67,79,0.562148
68,79,0.589016
69,79,0.615363
70,79,0.641051
0,80,0.000726508
1,80,0.000810929
2,80,0.00090515
3,80,0.00101031
4,80,0.00112767
5,80,0.00125865
6,80,0.00140482
7,80,0.00156793
8,80,0.00174996
9,80,0.00195307
10,80,0.00217971
11,80,0.00243258
12,80,0.00271471
13,80,0.00302946
14,80,0.00338058
15,80,0.00377224
16,80,0.00420908
17,80,0.00469628
18,80,0.00523957
19,80,0.00584534
20,80,0.00652069
21,80,0.0072735
22,80,0.00811251
23,80,0.00904742
24,80,0.010089
25,80,0.0112491
26,80,0.0125409
27,80,0.0139789
28,80,0.0155793
29,80,0.0173596
30,80,0.0193394
31,80,0.02154
32,80,0.0239849
33,80,0.0266998
34,80,0.0297126
35,80,0.0330538
36,80,0.0367565
37,80,0.0408564
38,80,0.0453922
39,80,0.050405
40,80,0.0559389
41,80,0.0620407
42,80,0.0687596
43,80,0.0761471
44,80,0.0842565
45,80,0.0931424
46,80,0.10286
47,80,0.113465
48,80,0.125011
49,80,0.137549
50,80,0.151128
51,80,0.16579
52,80,0.18157
53,80,0.198494
54,80,0.216578
55,80,0.235825
56,80,0.256224
57,80,0.277745
58,80,0.300344
59,80,0.323957
60,80,0.348502
61,80,0.373878
62,80,0.399968
63,80,0.426637
64,80,0.45374
65,80,0.481121
66,80,0.508615
67,80,0.536056
68,80,0.563282
69,80,0.590131
70,80,0.616453
