"id","part","x","y","city"
63,1,34.2,18.12,"Cleveland"
63,1,34.27,18.14,"Cleveland"
63,1,34.41,18.14,"Cleveland"
64,1,36.37,19.48,"Cleveland"
64,1,36.15,19.35,"Cleveland"
64,1,36.21,19.25,"Cleveland"
64,1,36.16,18.46,"Cleveland"
64,1,36.01,18.45,"Cleveland"
64,1,35.99,18.18,"Cleveland"
64,1,35.98,17.86,"Cleveland"
64,1,35.5,17.87,"Cleveland"
64,1,35.46,17.4,"Cleveland"
64,1,35.21,17.39,"Cleveland"
64,1,35.26,18.13,"Cleveland"
64,1,35.09,18.16,"Cleveland"
64,1,35.07,18.19,"Cleveland"
64,1,35.19,18.61,"Cleveland"
64,1,35.19,18.77,"Cleveland"
64,1,35.15,18.84,"Cleveland"
64,1,34.93,18.81,"Cleveland"
64,1,34.78,18.76,"Cleveland"
64,1,34.7,18.72,"Cleveland"
64,1,34.62,18.63,"Cleveland"
64,1,34.47,18.65,"Cleveland"
64,1,34.28,18.67,"Cleveland"
64,1,34.21,18.78,"Cleveland"
64,1,34.13,18.96,"Cleveland"
64,1,34.05,19.11,"Cleveland"
64,1,33.91,19.24,"Cleveland"
64,1,33.8,19.14,"Cleveland"
64,1,33.72,19.26,"Cleveland"
64,1,33.59,19.27,"Cleveland"
64,1,33.6,20.05,"Cleveland"
64,1,33.65,20.05,"Cleveland"
64,1,33.79,20.06,"Cleveland"
64,1,33.96,20.06,"Cleveland"
64,1,34.3,20.07,"Cleveland"
64,1,34.39,20.09,"Cleveland"
64,1,34.42,20.36,"Cleveland"
64,1,34.39,20.89,"Cleveland"
64,1,34.67,20.9,"Cleveland"
64,1,35.2,20.9,"Cleveland"
64,1,35.21,20.12,"Cleveland"
64,1,35.99,20.1,"Cleveland"
64,1,36.16,20.11,"Cleveland"
64,1,36.31,19.96,"Cleveland"
64,1,36.57,19.67,"Cleveland"
64,1,36.37,19.48,"Cleveland"
65,1,10.23,13.47,"Cleveland"
65,1,10.23,12.13,"Cleveland"
65,1,9.92,12,"Cleveland"
65,1,9.4,11.78,"Cleveland"
65,1,9.39,11.78,"Cleveland"
65,1,9.45,13.16,"Cleveland"
65,1,10.14,13.56,"Cleveland"
65,1,10.23,13.47,"Cleveland"
66,1,35.2,16.23,"Cleveland"
66,1,35.21,16.15,"Cleveland"
66,1,35.18,16.1,"Cleveland"
66,1,35.19,16.06,"Cleveland"
66,1,35.23,16.02,"Cleveland"
66,1,35.31,16.03,"Cleveland"
66,1,35.33,16,"Cleveland"
66,1,35.3,15.87,"Cleveland"
66,1,35.29,15.75,"Cleveland"
66,1,35.23,15.58,"Cleveland"
66,1,35.26,15.25,"Cleveland"
66,1,35.24,15.2,"Cleveland"
66,1,35.22,15.16,"Cleveland"
66,1,35.14,15.16,"Cleveland"
66,1,35.14,14.45,"Cleveland"
66,1,34.93,14.45,"Cleveland"
66,1,34.95,15.12,"Cleveland"
66,1,34.95,15.17,"Cleveland"
66,1,34.7,15.17,"Cleveland"
66,1,34.67,15.62,"Cleveland"
66,1,34.35,15.64,"Cleveland"
66,1,34.36,16.26,"Cleveland"
66,1,35.2,16.23,"Cleveland"
67,1,36.28,18.18,"Cleveland"
67,1,36.31,18.09,"Cleveland"
67,1,36.26,18.02,"Cleveland"
67,1,36.24,17.8,"Cleveland"
67,1,36.24,17.7,"Cleveland"
67,1,36.3,17.65,"Cleveland"
67,1,36.6,17.68,"Cleveland"
67,1,36.64,17.8,"Cleveland"
67,1,36.62,17.91,"Cleveland"
67,1,36.71,18.02,"Cleveland"
67,1,36.77,18.07,"Cleveland"
67,1,36.78,18.17,"Cleveland"
67,1,37.04,18.13,"Cleveland"
67,1,37.04,17.68,"Cleveland"
67,1,37.16,17.66,"Cleveland"
67,1,37.18,17.72,"Cleveland"
67,1,37.34,17.73,"Cleveland"
67,1,37.42,17.72,"Cleveland"
67,1,37.43,18.08,"Cleveland"
67,1,37.73,18.06,"Cleveland"
67,1,38.02,18.05,"Cleveland"
67,1,38.16,18.05,"Cleveland"
67,1,38.15,17.84,"Cleveland"
67,1,38.15,17.1,"Cleveland"
67,1,38.06,17.06,"Cleveland"
67,1,38.01,17.05,"Cleveland"
67,1,37.99,16.76,"Cleveland"
67,1,37.4,16.78,"Cleveland"
67,1,37.4,16.6,"Cleveland"
67,1,38.01,16.57,"Cleveland"
67,1,38.01,16.02,"Cleveland"
67,1,37.04,16,"Cleveland"
67,1,36.79,15.99,"Cleveland"
67,1,36.73,16.02,"Cleveland"
67,1,36.7,17.58,"Cleveland"
67,1,36.38,17.59,"Cleveland"
67,1,36.33,17.39,"Cleveland"
67,1,36.31,17.2,"Cleveland"
67,1,36.31,17.1,"Cleveland"
67,1,36.33,17.02,"Cleveland"
67,1,36.36,16.92,"Cleveland"
67,1,36.37,16.82,"Cleveland"
67,1,36.32,16.69,"Cleveland"
67,1,36.29,16.6,"Cleveland"
67,1,36.31,16.53,"Cleveland"
67,1,36.34,16.43,"Cleveland"
67,1,36.38,16.32,"Cleveland"
67,1,36.42,16.23,"Cleveland"
67,1,36.43,16.06,"Cleveland"
67,1,36.42,16.01,"Cleveland"
67,1,36.03,16.03,"Cleveland"
67,1,36,16.34,"Cleveland"
67,1,35.87,16.36,"Cleveland"
67,1,35.62,16.37,"Cleveland"
67,1,35.2,16.39,"Cleveland"
67,1,35.2,16.65,"Cleveland"
67,1,35.8,16.62,"Cleveland"
67,1,35.99,16.6,"Cleveland"
67,1,35.99,17.08,"Cleveland"
67,1,35.97,17.31,"Cleveland"
67,1,35.97,17.66,"Cleveland"
67,1,35.98,17.86,"Cleveland"
67,1,35.99,18.18,"Cleveland"
67,1,36.28,18.18,"Cleveland"
68,1,37.16,19.41,"Cleveland"
68,1,37.13,18.87,"Cleveland"
68,1,36.94,18.87,"Cleveland"
68,1,36.91,18.64,"Cleveland"
68,1,36.49,18.63,"Cleveland"
68,1,36.51,18.55,"Cleveland"
68,1,36.55,18.49,"Cleveland"
68,1,36.57,18.42,"Cleveland"
68,1,36.56,18.2,"Cleveland"
68,1,36.46,18.17,"Cleveland"
68,1,36.28,18.18,"Cleveland"
68,1,35.99,18.18,"Cleveland"
68,1,36.01,18.45,"Cleveland"
68,1,36.16,18.46,"Cleveland"
68,1,36.21,19.25,"Cleveland"
68,1,36.15,19.35,"Cleveland"
68,1,36.37,19.48,"Cleveland"
68,1,36.44,19.39,"Cleveland"
68,1,36.82,19.4,"Cleveland"
68,1,36.85,19.49,"Cleveland"
68,1,37.11,19.5,"Cleveland"
68,1,37.16,19.46,"Cleveland"
68,1,37.16,19.41,"Cleveland"
69,1,33.6,20.05,"Cleveland"
69,1,33.59,19.27,"Cleveland"
69,1,33.58,19.2,"Cleveland"
69,1,33.27,19.22,"Cleveland"
69,1,32.98,19.21,"Cleveland"
69,1,32.9,19.14,"Cleveland"
69,1,32.78,19.19,"Cleveland"
69,1,32.72,19.33,"Cleveland"
69,1,32.85,19.45,"Cleveland"
69,1,32.97,19.55,"Cleveland"
69,1,33.02,19.64,"Cleveland"
69,1,33.03,19.67,"Cleveland"
69,1,32.99,19.73,"Cleveland"
69,1,33.01,19.78,"Cleveland"
69,1,33.05,19.79,"Cleveland"
69,1,33.15,19.89,"Cleveland"
69,1,33.26,19.98,"Cleveland"
69,1,33.36,20.09,"Cleveland"
69,1,33.49,20.06,"Cleveland"
69,1,33.6,20.05,"Cleveland"
70,1,30.45,21.56,"Cleveland"
70,1,30.16,21.39,"Cleveland"
70,1,30.11,21.35,"Cleveland"
70,1,29.79,21.2,"Cleveland"
70,1,29.77,21.18,"Cleveland"
70,1,29.25,20.86,"Cleveland"
70,1,28.81,20.6,"Cleveland"
70,1,28.44,20.38,"Cleveland"
70,1,28.42,20.83,"Cleveland"
70,1,28.58,20.94,"Cleveland"
70,1,28.72,21.04,"Cleveland"
70,1,28.81,21.13,"Cleveland"
70,1,28.98,21.28,"Cleveland"
70,1,29.27,21.54,"Cleveland"
70,1,29.44,21.69,"Cleveland"
70,1,29.68,21.87,"Cleveland"
70,1,29.86,22,"Cleveland"
70,1,29.93,21.9,"Cleveland"
70,1,29.9,21.84,"Cleveland"
70,1,29.89,21.75,"Cleveland"
70,1,29.92,21.66,"Cleveland"
70,1,29.97,21.69,"Cleveland"
70,1,30.08,21.7,"Cleveland"
70,1,30.17,21.64,"Cleveland"
70,1,30.26,21.76,"Cleveland"
70,1,29.98,22.07,"Cleveland"
70,1,30.1,22.2,"Cleveland"
70,1,30.3,22.36,"Cleveland"
70,1,30.41,22.48,"Cleveland"
70,1,30.54,22.56,"Cleveland"
70,1,30.68,22.69,"Cleveland"
70,1,30.87,22.83,"Cleveland"
70,1,31.01,22.97,"Cleveland"
70,1,31.15,23.11,"Cleveland"
70,1,31.38,23.32,"Cleveland"
70,1,31.59,23.5,"Cleveland"
70,1,31.7,23.61,"Cleveland"
70,1,31.88,23.47,"Cleveland"
70,1,31.96,23.39,"Cleveland"
70,1,31.94,23.25,"Cleveland"
70,1,31.67,23.23,"Cleveland"
70,1,31.55,23.12,"Cleveland"
70,1,31.33,22.93,"Cleveland"
70,1,30.68,22.33,"Cleveland"
70,1,30.63,22.12,"Cleveland"
70,1,30.85,22.02,"Cleveland"
70,1,30.7,21.92,"Cleveland"
70,1,30.66,21.93,"Cleveland"
70,1,30.57,21.89,"Cleveland"
70,1,30.47,21.93,"Cleveland"
70,1,30.35,21.82,"Cleveland"
70,1,30.28,21.72,"Cleveland"
70,1,30.45,21.56,"Cleveland"
71,1,32.24,23.79,"Cleveland"
71,1,32.27,23.88,"Cleveland"
71,1,32.26,23.98,"Cleveland"
71,1,32.23,24.06,"Cleveland"
71,1,32.29,24.12,"Cleveland"
71,1,32.38,24.2,"Cleveland"
71,1,32.5,24.3,"Cleveland"
71,1,32.58,24.39,"Cleveland"
71,1,32.68,24.52,"Cleveland"
71,1,32.77,24.62,"Cleveland"
71,1,32.84,24.65,"Cleveland"
71,1,32.84,24.62,"Cleveland"
71,1,32.83,24.52,"Cleveland"
71,1,32.88,24.48,"Cleveland"
71,1,32.89,24.13,"Cleveland"
71,1,32.89,24.08,"Cleveland"
71,1,32.83,24.04,"Cleveland"
71,1,32.67,24.08,"Cleveland"
71,1,32.29,23.78,"Cleveland"
71,1,32.24,23.79,"Cleveland"
72,1,34.54,25.81,"Cleveland"
72,1,34.55,25.81,"Cleveland"
72,1,34.56,25.82,"Cleveland"
72,1,34.57,25.84,"Cleveland"
72,1,34.94,25.71,"Cleveland"
72,1,34.93,25.33,"Cleveland"
72,1,34.84,25.3,"Cleveland"
72,1,34.76,25.23,"Cleveland"
72,1,33.8,25.74,"Cleveland"
72,1,34.04,25.92,"Cleveland"
72,1,34.13,26.04,"Cleveland"
72,1,34.33,26.27,"Cleveland"
72,1,34.48,26.11,"Cleveland"
72,1,34.29,25.87,"Cleveland"
72,1,34.5,25.7,"Cleveland"
72,1,34.52,25.71,"Cleveland"
72,1,34.53,25.78,"Cleveland"
72,1,34.54,25.81,"Cleveland"
73,1,34.94,26.2,"Cleveland"
73,1,34.75,26.2,"Cleveland"
73,1,34.62,26.25,"Cleveland"
73,1,34.47,26.43,"Cleveland"
73,1,34.93,26.89,"Cleveland"
73,1,34.94,26.2,"Cleveland"
74,1,35.23,22.27,"Cleveland"
74,1,35.24,22.31,"Cleveland"
74,1,35.4,22.45,"Cleveland"
74,1,35.49,22.55,"Cleveland"
74,1,35.65,22.59,"Cleveland"
74,1,35.75,22.59,"Cleveland"
74,1,35.82,22.57,"Cleveland"
74,1,35.86,22.49,"Cleveland"
74,1,35.9,22.35,"Cleveland"
74,1,35.88,22.25,"Cleveland"
74,1,35.86,22.14,"Cleveland"
74,1,35.84,22.03,"Cleveland"
74,1,35.81,22.02,"Cleveland"
74,1,35.63,22.02,"Cleveland"
74,1,35.46,22.01,"Cleveland"
74,1,35.46,22.11,"Cleveland"
74,1,35.38,22.17,"Cleveland"
74,1,35.32,22.2,"Cleveland"
74,1,35.24,22.2,"Cleveland"
74,1,35.23,22.27,"Cleveland"
75,1,35.82,22.57,"Cleveland"
75,1,35.78,22.64,"Cleveland"
75,1,35.76,22.74,"Cleveland"
75,1,35.74,22.83,"Cleveland"
75,1,35.71,22.93,"Cleveland"
75,1,35.76,23.01,"Cleveland"
75,1,35.86,23.03,"Cleveland"
75,1,35.96,23.03,"Cleveland"
75,1,36.04,23.1,"Cleveland"
75,1,36.09,23.16,"Cleveland"
75,1,36.06,23.19,"Cleveland"
75,1,35.99,23.21,"Cleveland"
75,1,35.98,23.24,"Cleveland"
75,1,36.04,23.29,"Cleveland"
75,1,36.11,23.25,"Cleveland"
75,1,36.14,23.21,"Cleveland"
75,1,36.14,23.17,"Cleveland"
75,1,36.14,23.13,"Cleveland"
75,1,36.17,23.08,"Cleveland"
75,1,36.24,23.04,"Cleveland"
75,1,36.26,22.99,"Cleveland"
75,1,36.26,22.94,"Cleveland"
75,1,36.28,22.9,"Cleveland"
75,1,36.34,22.88,"Cleveland"
75,1,36.34,22.84,"Cleveland"
75,1,36.31,22.76,"Cleveland"
75,1,36.28,22.62,"Cleveland"
75,1,36.23,22.49,"Cleveland"
75,1,36.22,22.46,"Cleveland"
75,1,35.97,22.5,"Cleveland"
75,1,35.82,22.57,"Cleveland"
76,1,11.32,11.45,"Cleveland"
76,1,11.32,11.38,"Cleveland"
76,1,10.57,11.39,"Cleveland"
76,1,10.59,10.96,"Cleveland"
76,1,10.06,10.96,"Cleveland"
76,1,9.9,10.96,"Cleveland"
76,1,9.91,11.45,"Cleveland"
76,1,9.92,12,"Cleveland"
76,1,10.23,12.13,"Cleveland"
76,1,10.54,12.21,"Cleveland"
76,1,10.74,12.26,"Cleveland"
76,1,10.69,12.17,"Cleveland"
76,1,10.81,12.09,"Cleveland"
76,1,10.86,12.09,"Cleveland"
76,1,10.82,12.01,"Cleveland"
76,1,10.82,11.95,"Cleveland"
76,1,10.96,11.97,"Cleveland"
76,1,11.07,11.99,"Cleveland"
76,1,11.07,12.04,"Cleveland"
76,1,11.11,12.1,"Cleveland"
76,1,11.15,12.09,"Cleveland"
76,1,11.2,12.06,"Cleveland"
76,1,11.22,12,"Cleveland"
76,1,11.28,11.98,"Cleveland"
76,1,11.34,11.98,"Cleveland"
76,1,11.32,11.45,"Cleveland"
77,1,37.9,23.56,"Cleveland"
77,1,37.91,23.4,"Cleveland"
77,1,37.91,23.3,"Cleveland"
77,1,37.79,23.29,"Cleveland"
77,1,37.65,23.28,"Cleveland"
77,1,37.57,23.25,"Cleveland"
77,1,37.6,23.19,"Cleveland"
77,1,37.62,23.13,"Cleveland"
77,1,37.62,23.06,"Cleveland"
77,1,37.54,23,"Cleveland"
77,1,37.4,22.97,"Cleveland"
77,1,37.26,22.96,"Cleveland"
77,1,37.15,22.95,"Cleveland"
77,1,37.02,22.92,"Cleveland"
77,1,36.9,22.9,"Cleveland"
77,1,36.83,22.89,"Cleveland"
77,1,36.79,22.9,"Cleveland"
77,1,36.73,22.94,"Cleveland"
77,1,36.66,22.94,"Cleveland"
77,1,36.65,22.88,"Cleveland"
77,1,36.65,22.9,"Cleveland"
77,1,36.63,22.96,"Cleveland"
77,1,36.56,22.98,"Cleveland"
77,1,36.47,22.96,"Cleveland"
77,1,36.48,22.99,"Cleveland"
77,1,36.46,23.14,"Cleveland"
77,1,36.4,23.32,"Cleveland"
77,1,36.48,23.47,"Cleveland"
77,1,36.53,23.55,"Cleveland"
77,1,36.62,23.53,"Cleveland"
77,1,36.79,23.49,"Cleveland"
77,1,36.84,23.5,"Cleveland"
77,1,36.85,23.63,"Cleveland"
77,1,37.03,23.64,"Cleveland"
77,1,37.19,23.65,"Cleveland"
77,1,37.25,23.63,"Cleveland"
77,1,37.32,23.63,"Cleveland"
77,1,37.35,23.66,"Cleveland"
77,1,37.35,23.45,"Cleveland"
77,1,37.37,23.41,"Cleveland"
77,1,37.44,23.41,"Cleveland"
77,1,37.56,23.44,"Cleveland"
77,1,37.72,23.47,"Cleveland"
77,1,37.87,23.53,"Cleveland"
77,1,37.9,23.56,"Cleveland"
78,1,38.13,24.01,"Cleveland"
78,1,38.06,24.05,"Cleveland"
78,1,37.98,24.06,"Cleveland"
78,1,37.98,24.12,"Cleveland"
78,1,38.07,24.25,"Cleveland"
78,1,38.02,24.34,"Cleveland"
78,1,38.06,24.4,"Cleveland"
78,1,38.2,24.51,"Cleveland"
78,1,38.17,24.6,"Cleveland"
78,1,38.17,24.63,"Cleveland"
78,1,38.29,24.71,"Cleveland"
78,1,38.38,24.8,"Cleveland"
78,1,38.45,24.8,"Cleveland"
78,1,38.57,24.79,"Cleveland"
78,1,38.65,24.73,"Cleveland"
78,1,38.7,24.66,"Cleveland"
78,1,38.72,24.58,"Cleveland"
78,1,38.73,24.51,"Cleveland"
78,1,38.68,24.42,"Cleveland"
78,1,38.63,24.3,"Cleveland"
78,1,38.63,24.24,"Cleveland"
78,1,38.66,24.18,"Cleveland"
78,1,38.63,24.14,"Cleveland"
78,1,38.16,24.16,"Cleveland"
78,1,38.14,24.13,"Cleveland"
78,1,38.13,24.01,"Cleveland"
79,1,36.82,27.95,"Cleveland"
79,1,36.7,27.84,"Cleveland"
79,1,36.73,27.62,"Cleveland"
79,1,36.69,27.49,"Cleveland"
79,1,36.57,27.37,"Cleveland"
79,1,36.57,27.01,"Cleveland"
79,1,35.71,26.96,"Cleveland"
79,1,35.6,26.85,"Cleveland"
79,1,35.65,26.81,"Cleveland"
79,1,35.66,26.55,"Cleveland"
79,1,35.06,26.51,"Cleveland"
79,1,35.17,26.68,"Cleveland"
79,1,35.08,26.79,"Cleveland"
79,1,35.25,26.98,"Cleveland"
79,1,35.1,27.12,"Cleveland"
79,1,35.23,27.26,"Cleveland"
79,1,35.51,26.91,"Cleveland"
79,1,35.77,27.11,"Cleveland"
79,1,35.49,27.49,"Cleveland"
79,1,35.63,27.6,"Cleveland"
79,1,35.77,27.45,"Cleveland"
79,1,35.82,27.5,"Cleveland"
79,1,35.96,27.31,"Cleveland"
79,1,36.08,27.38,"Cleveland"
79,1,35.82,27.72,"Cleveland"
79,1,35.75,27.66,"Cleveland"
79,1,35.69,27.71,"Cleveland"
79,1,35.83,27.84,"Cleveland"
79,1,36.15,27.47,"Cleveland"
79,1,36.18,27.44,"Cleveland"
79,1,36.65,27.82,"Cleveland"
79,1,36.69,27.93,"Cleveland"
79,1,36.39,28.32,"Cleveland"
79,1,36.48,28.37,"Cleveland"
79,1,36.82,27.95,"Cleveland"
80,1,38.86,29.26,"Cleveland"
80,1,38.43,29.02,"Cleveland"
80,1,37.74,28.67,"Cleveland"
80,1,37.64,28.63,"Cleveland"
80,1,37.48,28.54,"Cleveland"
80,1,37.07,28.22,"Cleveland"
80,1,36.87,28.68,"Cleveland"
80,1,36.94,28.69,"Cleveland"
80,1,37.07,28.79,"Cleveland"
80,1,37.14,28.89,"Cleveland"
80,1,37.33,28.89,"Cleveland"
80,1,37.45,28.93,"Cleveland"
80,1,37.61,28.97,"Cleveland"
80,1,37.81,29.02,"Cleveland"
80,1,37.96,29.06,"Cleveland"
80,1,38.14,29.14,"Cleveland"
80,1,38.34,29.25,"Cleveland"
80,1,38.51,29.36,"Cleveland"
80,1,38.56,29.37,"Cleveland"
80,1,38.67,29.48,"Cleveland"
80,1,38.82,29.57,"Cleveland"
80,1,38.96,29.66,"Cleveland"
80,1,39.22,29.67,"Cleveland"
80,1,39.18,29.44,"Cleveland"
80,1,38.86,29.26,"Cleveland"
81,1,38.86,29.26,"Cleveland"
81,1,39.18,29.44,"Cleveland"
81,1,39.22,29.67,"Cleveland"
81,1,40.14,29.69,"Cleveland"
81,1,40.12,28.86,"Cleveland"
81,1,39.65,28.65,"Cleveland"
81,1,39.64,28.33,"Cleveland"
81,1,39.01,28.34,"Cleveland"
81,1,38.98,28.3,"Cleveland"
81,1,38.86,28.31,"Cleveland"
81,1,38.86,29.26,"Cleveland"
82,1,29.61,13.11,"Cleveland"
82,1,29.59,12.78,"Cleveland"
82,1,29.69,12.76,"Cleveland"
82,1,29.8,12.7,"Cleveland"
82,1,29.88,12.63,"Cleveland"
82,1,29.89,12.58,"Cleveland"
82,1,29.89,12.54,"Cleveland"
82,1,29.87,12.43,"Cleveland"
82,1,29.78,12.44,"Cleveland"
82,1,29.62,12.43,"Cleveland"
82,1,29.48,12.52,"Cleveland"
82,1,29.44,12.64,"Cleveland"
82,1,29.4,12.77,"Cleveland"
82,1,29,12.89,"Cleveland"
82,1,29,13.18,"Cleveland"
82,1,29.57,13.15,"Cleveland"
82,1,29.61,13.11,"Cleveland"
83,1,10.06,10.96,"Cleveland"
83,1,10.59,10.96,"Cleveland"
83,1,10.62,10.85,"Cleveland"
83,1,10.98,10.86,"Cleveland"
83,1,11.09,10.88,"Cleveland"
83,1,11.19,10.91,"Cleveland"
83,1,11.27,10.93,"Cleveland"
83,1,11.35,10.96,"Cleveland"
83,1,11.43,10.97,"Cleveland"
83,1,11.51,10.98,"Cleveland"
83,1,11.5,10.91,"Cleveland"
83,1,11.09,10.75,"Cleveland"
83,1,11.03,10.48,"Cleveland"
83,1,10.93,10.49,"Cleveland"
83,1,10.82,10.67,"Cleveland"
83,1,10.74,10.68,"Cleveland"
83,1,10.61,10.57,"Cleveland"
83,1,10.35,10.43,"Cleveland"
83,1,9.83,10.24,"Cleveland"
83,1,9.78,10.17,"Cleveland"
83,1,9.7,10.1,"Cleveland"
83,1,9.63,10.02,"Cleveland"
83,1,9.69,9.96,"Cleveland"
83,1,9.68,9.88,"Cleveland"
83,1,9.68,9.81,"Cleveland"
83,1,9.62,9.79,"Cleveland"
83,1,9.5,9.78,"Cleveland"
83,1,9.49,9.65,"Cleveland"
83,1,9.23,9.65,"Cleveland"
83,1,9.22,9.85,"Cleveland"
83,1,9.1,9.73,"Cleveland"
83,1,8.8,9.62,"Cleveland"
83,1,8.58,9.55,"Cleveland"
83,1,8.37,9.42,"Cleveland"
83,1,8.26,9.34,"Cleveland"
83,1,8.24,8.78,"Cleveland"
83,1,7.67,8.78,"Cleveland"
83,1,7.66,9.15,"Cleveland"
83,1,8.15,9.4,"Cleveland"
83,1,8.55,9.67,"Cleveland"
83,1,8.64,9.69,"Cleveland"
83,1,8.88,9.79,"Cleveland"
83,1,8.91,10.28,"Cleveland"
83,1,9.27,10.28,"Cleveland"
83,1,9.27,10.1,"Cleveland"
83,1,9.34,10.06,"Cleveland"
83,1,9.71,10.27,"Cleveland"
83,1,9.74,10.55,"Cleveland"
83,1,10.04,10.52,"Cleveland"
83,1,10.06,10.96,"Cleveland"
84,1,13.29,10.05,"Cleveland"
84,1,13.26,9.51,"Cleveland"
84,1,13.06,9.51,"Cleveland"
84,1,12.93,9.41,"Cleveland"
84,1,12.93,9.09,"Cleveland"
84,1,12.84,8.97,"Cleveland"
84,1,12.57,8.96,"Cleveland"
84,1,12.57,8.74,"Cleveland"
84,1,12.43,8.73,"Cleveland"
84,1,12.42,8.49,"Cleveland"
84,1,12.38,8.47,"Cleveland"
84,1,11.68,8.51,"Cleveland"
84,1,11.7,8.81,"Cleveland"
84,1,11.72,8.89,"Cleveland"
84,1,11.68,9.03,"Cleveland"
84,1,11.71,9.1,"Cleveland"
84,1,11.92,9.1,"Cleveland"
84,1,11.95,9.31,"Cleveland"
84,1,12.12,9.32,"Cleveland"
84,1,12.28,9.96,"Cleveland"
84,1,12.35,9.94,"Cleveland"
84,1,12.41,10.16,"Cleveland"
84,1,12.52,10.11,"Cleveland"
84,1,12.72,10.07,"Cleveland"
84,1,13.29,10.05,"Cleveland"
85,1,13.47,10.49,"Cleveland"
85,1,13.47,10.42,"Cleveland"
85,1,13.3,10.41,"Cleveland"
85,1,13.29,10.05,"Cleveland"
85,1,12.72,10.07,"Cleveland"
85,1,12.52,10.11,"Cleveland"
85,1,12.41,10.16,"Cleveland"
85,1,12.42,10.34,"Cleveland"
85,1,12.33,10.35,"Cleveland"
85,1,12.41,10.69,"Cleveland"
85,1,12.59,10.66,"Cleveland"
85,1,12.6,10.78,"Cleveland"
85,1,12.64,10.82,"Cleveland"
85,1,12.69,10.8,"Cleveland"
85,1,12.71,10.67,"Cleveland"
85,1,12.76,10.67,"Cleveland"
85,1,12.94,10.75,"Cleveland"
85,1,13.1,10.76,"Cleveland"
85,1,13.15,11.7,"Cleveland"
85,1,13.2,11.79,"Cleveland"
85,1,13.51,11.79,"Cleveland"
85,1,13.53,11.82,"Cleveland"
85,1,13.58,11.75,"Cleveland"
85,1,13.57,11.57,"Cleveland"
85,1,13.55,11.46,"Cleveland"
85,1,13.6,11.39,"Cleveland"
85,1,13.68,11.27,"Cleveland"
85,1,13.75,11.16,"Cleveland"
85,1,13.8,11.06,"Cleveland"
85,1,13.84,10.97,"Cleveland"
85,1,13.74,10.94,"Cleveland"
85,1,13.75,10.81,"Cleveland"
85,1,13.75,10.5,"Cleveland"
85,1,13.47,10.49,"Cleveland"
85,2,12.96,10.42,"Cleveland"
85,2,12.77,10.42,"Cleveland"
85,2,12.77,10.24,"Cleveland"
85,2,12.96,10.23,"Cleveland"
85,2,12.96,10.42,"Cleveland"
86,1,13.91,12.74,"Cleveland"
86,1,14.21,12.74,"Cleveland"
86,1,14.21,12.56,"Cleveland"
86,1,14.2,12.52,"Cleveland"
86,1,14.14,12.56,"Cleveland"
86,1,14.03,12.58,"Cleveland"
86,1,13.93,12.56,"Cleveland"
86,1,13.9,12.51,"Cleveland"
86,1,13.94,12.46,"Cleveland"
86,1,14.1,12.35,"Cleveland"
86,1,14.11,12.29,"Cleveland"
86,1,14.41,12.14,"Cleveland"
86,1,14.41,11.9,"Cleveland"
86,1,14.12,11.64,"Cleveland"
86,1,14.16,11.56,"Cleveland"
86,1,14.22,11.47,"Cleveland"
86,1,14.23,11.33,"Cleveland"
86,1,14.19,11.06,"Cleveland"
86,1,13.84,10.97,"Cleveland"
86,1,13.8,11.06,"Cleveland"
86,1,13.75,11.16,"Cleveland"
86,1,13.68,11.27,"Cleveland"
86,1,13.6,11.39,"Cleveland"
86,1,13.55,11.46,"Cleveland"
86,1,13.57,11.57,"Cleveland"
86,1,13.64,11.56,"Cleveland"
86,1,13.66,11.49,"Cleveland"
86,1,13.7,11.42,"Cleveland"
86,1,13.76,11.31,"Cleveland"
86,1,13.77,11.31,"Cleveland"
86,1,13.93,11.4,"Cleveland"
86,1,13.91,11.44,"Cleveland"
86,1,13.88,11.5,"Cleveland"
86,1,13.89,11.75,"Cleveland"
86,1,13.79,11.76,"Cleveland"
86,1,13.7,11.85,"Cleveland"
86,1,13.67,11.93,"Cleveland"
86,1,13.65,12.03,"Cleveland"
86,1,13.64,12.1,"Cleveland"
86,1,13.62,12.16,"Cleveland"
86,1,13.56,12.17,"Cleveland"
86,1,13.25,12.18,"Cleveland"
86,1,13.26,12.54,"Cleveland"
86,1,13.7,12.55,"Cleveland"
86,1,13.74,12.66,"Cleveland"
86,1,13.92,12.64,"Cleveland"
86,1,13.91,12.74,"Cleveland"
87,1,4.12,2.6,"Cleveland"
87,1,4.12,2.75,"Cleveland"
87,1,4.47,2.76,"Cleveland"
87,1,4.48,3.06,"Cleveland"
87,1,4.57,3.06,"Cleveland"
87,1,4.57,3.11,"Cleveland"
87,1,5.24,3.08,"Cleveland"
87,1,5.31,3.11,"Cleveland"
87,1,5.31,2.87,"Cleveland"
87,1,5.5,2.85,"Cleveland"
87,1,5.62,3.06,"Cleveland"
87,1,5.78,3.07,"Cleveland"
87,1,5.6,2.75,"Cleveland"
87,1,5.6,2.65,"Cleveland"
87,1,5.64,2.6,"Cleveland"
87,1,5.8,2.59,"Cleveland"
87,1,5.91,2.69,"Cleveland"
87,1,6.07,2.7,"Cleveland"
87,1,5.8,2.45,"Cleveland"
87,1,5.81,1.98,"Cleveland"
