"congress","year","pid","icpsr","bioname","state_abbrev","district_code","party_code","born","died","returns_cong","returns_house","died_in_office","election_year","on_house_ballot","ran_primary","denied","ge_win","on_general","ran_senate","outcome"
110,2007,"S001176",20759,"SCALISE, Steve","LA",1,200,1965,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"J000070",29120,"JEFFERSON, William Jennings","LA",2,100,1947,NA,FALSE,FALSE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
110,2007,"M001161",20513,"MELANCON, Charles J.","LA",3,100,1947,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M000388",15451,"MCCRERY, James O., III","LA",4,200,1949,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"A000361",90327,"ALEXANDER, Rodney","LA",5,200,1946,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"B000072",15401,"BAKER, Richard Hugh","LA",6,200,1948,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"C001073",20760,"CAZAYOUX, Donald J., Jr.","LA",6,100,1964,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"B001255",20514,"BOUSTANY, Charles W.","LA",7,200,1956,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"O000085",29123,"OLVER, John Walter","MA",1,100,1936,2023,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"N000015",15616,"NEAL, Richard Edmund","MA",2,100,1949,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M000312",29729,"McGOVERN, James P.","MA",3,100,1959,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"F000339",14824,"FRANK, Barney","MA",4,100,1940,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"T000465",20754,"TSONGAS, Nicola S. (Niki)","MA",5,100,1946,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M000627",29358,"MEEHAN, Martin Thomas","MA",5,100,1956,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"T000266",29730,"TIERNEY, John F.","MA",6,100,1951,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M000133",14435,"MARKEY, Edward John","MA",7,100,1946,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C001037",29919,"CAPUANO, Michael Everett","MA",8,100,1952,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"L000562",20119,"LYNCH, Stephen F.","MA",9,100,1955,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"D000210",29731,"DELAHUNT, Bill","MA",10,100,1941,2024,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"G000180",29122,"GILCHREST, Wayne Thomas","MD",1,200,1946,NA,FALSE,FALSE,FALSE,2008,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
110,2007,"R000576",20329,"RUPPERSBERGER, C. A. Dutch","MD",2,100,1946,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S001168",20724,"SARBANES, John","MD",3,100,1962,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"E000290",20763,"EDWARDS, Donna F.","MD",4,100,1958,NA,TRUE,TRUE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"W000784",29355,"WYNN, Albert Russell","MD",4,100,1951,NA,FALSE,FALSE,FALSE,2008,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
110,2007,"H000874",14873,"HOYER, Steny Hamilton","MD",5,100,1939,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"B000208",29356,"BARTLETT, Roscoe Gardner","MD",6,200,1926,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C000984",29587,"CUMMINGS, Elijah Eugene","MD",7,100,1951,2019,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"V000128",20330,"VAN HOLLEN, Christopher","MD",8,100,1959,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"A000357",29728,"ALLEN, Thomas H.","ME",1,100,1945,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
110,2007,"M001149",20328,"MICHAUD, Michael H.","ME",2,100,1955,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S001045",29360,"STUPAK, Bart T.","MI",1,100,1952,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"H000676",29361,"HOEKSTRA, Peter","MI",2,200,1953,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"E000092",29362,"EHLERS, Vernon James","MI",3,200,1934,2017,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C000071",29124,"CAMP, David Lee","MI",4,200,1953,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"K000172",14430,"KILDEE, Dale Edward","MI",5,100,1929,2021,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"U000031",15446,"UPTON, Frederick Stephen","MI",6,200,1953,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"W000798",20725,"WALBERG, Tim","MI",7,200,1951,NA,FALSE,FALSE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
110,2007,"R000572",20120,"ROGERS, Mike","MI",8,200,1963,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"K000288",29365,"KNOLLENBERG, Joseph","MI",9,200,1933,2018,FALSE,FALSE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
110,2007,"M001150",20331,"MILLER, Candice S.","MI",10,200,1954,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M001147",20332,"McCOTTER, Thaddeus George","MI",11,200,1965,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"L000263",15033,"LEVIN, Sander Martin","MI",12,100,1931,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"re-elected"
110,2007,"K000180",29733,"KILPATRICK, Carolyn Cheeks","MI",13,100,1945,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C000714",10713,"CONYERS, John, Jr.","MI",14,100,1929,2019,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"D000355",2605,"DINGELL, John David, Jr.","MI",15,100,1926,2019,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"W000799",20726,"WALZ, Tim","MN",1,100,1964,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"K000363",20333,"KLINE, John","MN",2,200,1947,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"R000033",29126,"RAMSTAD, James (Jim)","MN",3,200,1946,2020,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"M001143",20122,"MCCOLLUM, Betty","MN",4,100,1954,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"E000288",20727,"ELLISON, Keith","MN",5,100,1963,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"B001256",20728,"BACHMANN, Michele","MN",6,200,1956,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"P000258",29127,"PETERSON, Collin Clark","MN",7,100,1944,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"O000006",14265,"OBERSTAR, James Louis","MN",8,100,1934,2014,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C001049",20147,"CLAY, William Lacy, Jr.","MO",1,100,1956,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"A000358",20123,"AKIN, W. Todd","MO",2,200,1947,2021,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C001060",20516,"CARNAHAN, Russ","MO",3,100,1958,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S000465",14451,"SKELTON, Isaac Newton, IV (Ike)","MO",4,100,1931,2013,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C001061",20517,"CLEAVER, Emanuel, II","MO",5,100,1944,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"G000546",20124,"GRAVES, Samuel","MO",6,200,1963,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"B000575",29735,"BLUNT, Roy","MO",7,200,1950,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"E000172",29736,"EMERSON, Jo Ann","MO",8,200,1950,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"H000948",29737,"HULSHOF, Kenny","MO",9,200,1958,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"C001074",20761,"CHILDERS, Travis W.","MS",1,100,1958,NA,TRUE,TRUE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"W000437",29534,"WICKER, Roger F.","MS",1,200,1951,NA,TRUE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
110,2007,"T000193",29368,"THOMPSON, Bennie","MS",2,100,1948,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"P000323",29734,"PICKERING, Charles W. (Chip), Jr.","MS",3,200,1963,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"T000074",15637,"TAYLOR, Gary Eugene (Gene)","MS",4,100,1953,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"R000571",20125,"REHBERG, Denny","MT",1,200,1955,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"B001251",20340,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","NC",1,100,1947,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"E000226",29745,"ETHERIDGE, Bobby R.","NC",2,100,1941,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"J000255",29546,"JONES, Walter Beaman, Jr.","NC",3,200,1943,2019,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"P000523",15438,"PRICE, David Eugene","NC",4,100,1940,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"F000450",20521,"FOXX, Virginia Ann","NC",5,200,1943,NA,TRUE,TRUE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"C000556",15092,"COBLE, Howard","NC",6,200,1931,2015,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M000485",29746,"McINTYRE, Mike","NC",7,100,1956,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"H001029",29929,"HAYES, Robert Cannon (Robin)","NC",8,200,1945,NA,FALSE,FALSE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
110,2007,"M001134",29549,"MYRICK, Sue","NC",9,200,1941,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M001156",20522,"McHENRY, Patrick T.","NC",10,200,1975,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S001171",20737,"SHULER, Heath","NC",11,100,1971,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"W000207",29383,"WATT, Melvin L.","NC",12,100,1945,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M001154",20341,"MILLER, Brad","NC",13,100,1953,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"P000422",29384,"POMEROY, Earl Ralph, III","ND",1,100,1952,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"F000449",20518,"FORTENBERRY, Jeff","NE",1,200,1960,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"T000459",29921,"TERRY, Lee Raymond","NE",2,200,1962,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S001172",20729,"SMITH, Adrian","NE",3,200,1970,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S001170",20731,"SHEA-PORTER, Carol","NH",1,100,1952,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"H001043",20732,"HODES, Paul","NH",2,100,1951,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"A000210",29132,"ANDREWS, Robert Ernest","NJ",1,100,1957,NA,TRUE,TRUE,FALSE,2008,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"re-elected"
110,2007,"L000554",29539,"LoBIONDO, Frank A.","NJ",2,200,1946,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S000097",15112,"SAXTON, Hugh James","NJ",3,200,1943,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"S000522",14863,"SMITH, Christopher Henry","NJ",4,200,1953,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"G000548",20336,"GARRETT, Scott","NJ",5,200,1959,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"P000034",15454,"PALLONE, Frank, Jr.","NJ",6,100,1951,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"F000443",20127,"FERGUSON, Michael","NJ",7,200,1970,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"P000096",29741,"PASCRELL, William J., Jr.","NJ",8,100,1937,2024,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"R000462",29742,"ROTHMAN, Steven","NJ",9,100,1952,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"P000149",15619,"PAYNE, Donald Milford","NJ",10,100,1934,2012,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"F000372",29541,"FRELINGHUYSEN, Rodney P.","NJ",11,200,1946,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"H001032",29923,"HOLT, Rush","NJ",12,100,1948,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S001165",20542,"SIRES, Albio","NJ",13,100,1951,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"W000789",29779,"WILSON, Heather","NM",1,200,1960,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
110,2007,"P000588",20337,"PEARCE, Stevan","NM",2,200,1947,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
110,2007,"U000039",29924,"UDALL, Thomas (Tom)","NM",3,100,1948,NA,TRUE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
110,2007,"B001231",29922,"BERKLEY, Shelley","NV",1,100,1951,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"H001041",20730,"HELLER, Dean","NV",2,200,1960,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"P000589",20334,"PORTER, Jon C.","NV",3,200,1955,NA,FALSE,FALSE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
110,2007,"B001242",20338,"BISHOP, Timothy H.","NY",1,100,1950,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"I000057",20129,"ISRAEL, Steve","NY",2,100,1958,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"K000210",29375,"KING, Peter T.","NY",3,200,1944,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M000309",29744,"MCCARTHY, Carolyn","NY",4,100,1944,2025,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"A000022",15000,"ACKERMAN, Gary Leonard","NY",5,100,1942,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M001137",29776,"MEEKS, Gregory W.","NY",6,100,1953,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C001038",29925,"CROWLEY, Joseph","NY",7,100,1962,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"N000002",29377,"NADLER, Jerrold Lewis","NY",8,100,1947,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"W000792",29926,"WEINER, Anthony D.","NY",9,100,1964,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"T000326",15072,"TOWNS, Edolphus","NY",10,100,1934,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"C001067",20733,"CLARKE, Yvette Diane","NY",11,100,1964,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"V000081",29378,"VELÁZQUEZ, Nydia M.","NY",12,100,1953,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"F000440",29773,"FOSSELLA, Vito John","NY",13,200,1965,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"M000087",29379,"MALONEY, Carolyn Bosher","NY",14,100,1946,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"R000053",13035,"RANGEL, Charles B.","NY",15,100,1930,2025,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S000248",29134,"SERRANO, José E.","NY",16,100,1943,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"E000179",15603,"ENGEL, Eliot Lance","NY",17,100,1947,2026,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"L000480",15612,"LOWEY, Nita M.","NY",18,100,1937,2025,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"H001039",20734,"HALL, John","NY",19,100,1948,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"G000555",20735,"GILLIBRAND, Kirsten","NY",20,100,1966,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M000590",15614,"McNULTY, Michael Robert","NY",21,100,1947,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"H000627",29380,"HINCHEY, Maurice Dunlea","NY",22,100,1938,2017,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"M000472",39316,"McHUGH, John Michael","NY",23,200,1948,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"A000363",20736,"ARCURI, Michael","NY",24,100,1959,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"W000099",15630,"WALSH, James T.","NY",25,200,1947,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"R000569",29928,"REYNOLDS, Thomas M.","NY",26,200,1950,NA,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"H001038",20519,"HIGGINS, Brian","NY",27,100,1959,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"S000480",15444,"SLAUGHTER, Louise McIntosh","NY",28,100,1929,2018,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"K000364",20520,"KUHL, John R. (Randy), Jr.","NY",29,200,1943,NA,FALSE,FALSE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
110,2007,"C000266",29550,"CHABOT, Steve","OH",1,200,1953,NA,FALSE,FALSE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
110,2007,"S001164",20540,"SCHMIDT, Jean","OH",2,200,1951,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"T000463",20342,"TURNER, Michael R.","OH",3,200,1960,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"J000289",20738,"JORDAN, Jim","OH",4,200,1964,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"G000210",15604,"GILLMOR, Paul Eugene","OH",5,200,1939,2007,FALSE,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"died in office"
110,2007,"L000566",20755,"LATTA, Robert E.","OH",5,200,1956,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"W000801",20739,"WILSON, Charlie","OH",6,100,1943,2013,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"H000666",29136,"HOBSON, David Lee","OH",7,200,1936,2024,FALSE,FALSE,FALSE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
110,2007,"B000589",29137,"BOEHNER, John Andrew","OH",8,200,1949,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
110,2007,"K000009",15029,"KAPTUR, Marcia Carolyn (Marcy)","OH",9,100,1946,NA,TRUE,TRUE,FALSE,2008,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"re-elected"
