script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-17	disk	derived/negatives.csv	245	sha256:b0237be897dcfdf0b1d8cf3bf25a07cc9f68929ff54fa53179c2c74b8ec3264a	2	2026-08-15
build-data.R	2026-08-17	disk	derived/negatives_top.csv	325	sha256:01468ecff52f0b3ce9545869b64f6c4db2ba9cd7ffb847be7c0d50e6b9a512a2	8	2026-08-15
build-data.R	2026-08-17	disk	derived/race_extremes.csv	736	sha256:abd0a1ca34f90535f6ee3ea547c0e48d406ce610dd1869319c790342ed76debb	12	2026-08-15
build-data.R	2026-08-17	disk	derived/race_info.csv	322	sha256:a78c6fe79ebba34a6d3fb9b0e80e28d010001b965e4a3ffa21889a6fcd39221e	2	2026-08-15
build-data.R	2026-08-17	disk	derived/sex_bands.csv	185	sha256:f897ebc180858b08d21b2996dcc79bb2c1683c15fb5c5a324d9c425b2420cc3e	5	2026-08-15
build-data.R	2026-08-17	disk	derived/sex_scatter.csv	32711	sha256:884181fbd42457850d9fe54a9e25722bfb458de5f850c8bb85b978b2d987b97b	1394	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_alexa.csv	3748	sha256:334e6bec41d2a8c8ae320c81884972739e94a250c7815453814b13b1f03320c8	146	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_births.csv	4154	sha256:25d5bc83c12f86c661903dccb87cc1992ff3daf090747d292d00d5c6ca3546d9	146	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_coverage.csv	151	sha256:6b6bcf912ce7f06ca0ece95b5a8a0a11f1753c271dc180c44c07007ec4b518fb	4	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_explore.csv	2615168	sha256:39e2c21db571f3b2c0c5ed32acef6f00832fc92aea3b9f3f18c39accf69f8c3b	128658	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_newcomers.csv	271	sha256:70b86ce01b93b2243450f8a985683fb268d9f2b93f7ada981735e2ac3303a571	10	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_risers.csv	492	sha256:f42990c9d950e226135e4657a7b19a2365e192bb41d6b21c01e87442066cf113	10	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_shock.csv	4358	sha256:e91b485ccd2d5314a79d3670ccdcee46eef9b11aba94a337505f0c24da2b1403	144	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_totals.csv	48652	sha256:2c05f739162b42422517698a2255d3e6dd0b4c38d405666602df283d62de4dfb	1090	2026-08-15
build-data.R	2026-08-17	disk	derived/ssa_vs_census.csv	264	sha256:c13f99b29dd921a706fd02e9e12e5f34512c9a3a029c9efe93a311d9a726dfec	5	2026-08-15
build-data.R	2026-08-17	disk	derived/top25.csv	2082	sha256:ea045a2dcc16965f8c5df5387c558dda52c40add5d1044bee20a447f37cf6c1c	50	2026-08-15
build-data.R	2026-08-17	disk	derived/unisex.csv	363	sha256:8de526178f004634eb35c27891d96344509862469bfba9ed677ae59623e48ebd	12	2026-08-15
build-data.R	2026-08-17	disk	raw/Names2020_FirstNames_RaceHispanic.xlsx	4096264	sha256:881e092953c2eac345c4d4adea8df14fab2c892c1046231e2d9be3cd23850033		2026-08-13
build-data.R	2026-08-17	disk	raw/Names2020_FirstNames_RaceHispanic_WithNegatives.xlsx	2395887	sha256:bf2c7178079322885a2a3172bcc35dab67d27c14b43667364e00c9f83e62f54e		2026-08-13
build-data.R	2026-08-17	disk	raw/Names2020_FirstNames_Sex.xlsx	3018453	sha256:b763374b9b0ea4a9496f8563721312e8572e5a45136d34244db9ffba666c3326		2026-08-13
build-data.R	2026-08-17	disk	raw/Names2020_FirstNames_Sex_WithNegatives.xlsx	1351159	sha256:18fff55deb93a28f440b380bdb55f497d148dc73c8c960f177cb002eb0d4c7f7		2026-08-13
build-data.R	2026-08-17	disk	raw/Names2020_LastNames_RaceHispanic.xlsx	11359767	sha256:2e773c7edd934bb340b09be46e5d991b74a65cd63f547c94f80b6e233db462b3		2026-08-13
build-data.R	2026-08-17	disk	raw/first-names-as-it-arrives.txt	854	sha256:64be504e016998faabe4e0cb0dd562f7d5354af44fa643dd0238ca11a7867b1b	11	2026-08-15
build-data.R	2026-08-17	disk	raw/ssa-names.zip	7860026	sha256:cd78e975ed7bb358e018dd62fbe14ced89295e9581c49172ca4eedcb011b3724		2026-08-14
