script	stamped_on	stamp_source	file	bytes	sha256	rows	file_mtime
build-data.R	2026-08-29	build	raw/npr-registration-2026/louisiana.html	15415	sha256:5cf83bb788af2018b3d09d39d0ceb735e6e32bac7a18fe4281224bf9d2929666	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/maine.html	15046	sha256:8f7c8d84d3364a65de1a56f006c56e5074394eed06eacac79ceb20bb7239b5b1	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/maryland.html	15168	sha256:ef5cbd9de0f924aadc03f69bd6f222dbb2dfb970c2f86b5adc1023615a3763f7	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/massachusetts.html	14996	sha256:c2137c04b6d792822f3e806ac6ceb3cc0d60ff329e01a127c15ccf18a817df50	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/michigan.html	15107	sha256:26a58c89a7ea96884c4ba0877abe6ec25323071fa84a23c524d0551278d6e225	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/minnesota.html	15110	sha256:bcff0696dde6210a855971e51f3330bb17310183e8ff2d8549c5de2388f50025	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/mississippi.html	14966	sha256:911e2b9594363ce5b5e3501b4451814d5f35efe37c25d921799bb928398f3c83	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/missouri.html	14981	sha256:93fc0814ebfbcdb65076b67e5c94c61870b3f1d2f0a8d5a6501a54522075e012	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/montana.html	15286	sha256:8c3a893bad95fbf7075570bd21688e90784927770a2c4f0b88c34ac604758c75	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/nebraska.html	15437	sha256:8b662dfb1cb173966e47e67eaf423b6c6571ce200fd48cf816db1efe0d022ced	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/nevada.html	15357	sha256:969ebc5d714abc854997843bfaab8183425139e81494453c3b5a16c454e97790	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/new-hampshire.html	15283	sha256:3ee5fc2a4a2a86ea09bfbc6e8a7dd46192acf37a2692d0a625fbe29b17adafe4	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/new-jersey.html	14980	sha256:131a1c2aacefdfa67f8609400f0bfc977e3a8442a31a968a35a955acbb0cf8d8	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/new-mexico.html	15251	sha256:dcfe20f0b2513ec49282cf4b4037e577421f502fe72419db476f875304526f14	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/new-york.html	14991	sha256:6878f7d33f8f6783e4bc27e2e6089b59c2f578490296807c95c155dc12b88012	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/north-carolina.html	15216	sha256:2c88ae75947f70bba59c8d0ac2981a0050ee2964fc6bde7aa76988314b482727	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/north-dakota.html	14614	sha256:fe70ff641897b987bfa81a4ca9ddb26d45aa6c147e4c17d8e4e67fb78cb59146	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/northern-mariana-islands.html	14823	sha256:62f3d3fe79b51d732822e7f8b2d93861de74c8d667ef465df96e9b8bff252c30	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/ohio.html	14984	sha256:72271c3b954df1daa7e98636df8552d635a9ef6caad284e55847e77e04e5c9e3	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/oklahoma.html	15125	sha256:97998ff33dd827e7452cc58ddfd1816c1bf38ebfbdd4fe3cacd78dcbda5fddd3	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/oregon.html	14981	sha256:139aee0dd33896adc37544f004cfc864623b713566ebb50b815d16d1def069c7	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/pennsylvania.html	15062	sha256:cebcf04e2fc42f22a97759fad0d1ceb3f1d3fc02dbd283e9e18ad4412aeeb703	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/puerto-rico.html	14765	sha256:3aa5a8f6741a004d19bfca491690c4e4f62e8e3261e81f4fd34d240d0ba42c03	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/rhode-island.html	15263	sha256:f2c227a14a1422f5d376ed512745719b8413752be7e10a5ad4b3fd37c2493805	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/south-carolina.html	15205	sha256:5b25ced6f08e14f102876adfa9ac472ec1f6690e6eeb30f4f52e69a9a6779dc6	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/south-dakota.html	14956	sha256:913589e3cc6cc03c9c98491f30486340c06e4403a1aee25b2af54bf7e9ad5931	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/tennessee.html	15081	sha256:94acb1b0bf4fc85d9606cc52e509145eb1ea50b5ca695893b7ec78f581d97dd4	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/texas.html	14976	sha256:2eacff0efa09f93464d83404c90213b8ae5652a293ba5052e087cf9a7307cc93	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/utah.html	15206	sha256:8a647932216f4358cf27f4956dd3d37888dc953bbd63c808f29ff320facdce5f	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/vermont.html	14945	sha256:1ffbb876c82332dbc223535b10ae18c38643c1c193a16a8173b42ff1c153104b	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/virgin-islands.html	15036	sha256:54001a3df67b66d18c499e0b2e55687f55ff16e42b90dc2774e8d1ba2540dd22	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/virginia.html	15261	sha256:131e58165e2c543261aad126784572ac187d03668e8b2a1685fb4ce3c9b32659	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/washington-dc.html	15206	sha256:6e5628a32cf44ffc04d9385c137240bce8b49e938ab922b4f5476cf8bccd6eaa	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/washington.html	15078	sha256:76d44bd347eb627f140dbce3c4c5d2b70b7d4a14c3d3985f7ffefbf1766564d5	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/west-virginia.html	15035	sha256:edeb415a4554d163d1fae6a71b4eb6263e702f0b20a8b5d93795020658f9585e	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/wisconsin.html	15176	sha256:aef20b4e06f0f48e134dae1fc6d8dd537d0f57d2aa94323d2d51af5cd01f2eb7	NA	2026-08-29
build-data.R	2026-08-29	build	raw/npr-registration-2026/wyoming.html	15021	sha256:deba874993866b05ddba1604db2b9c2e5659a539521c23b90fada202fa2f49ff	NA	2026-08-29
build-data.R	2026-08-29	disk	raw/registration-requirement.tsv	975	sha256:a80fdb12784bfae55df25a35e5c249832f9999f5900eb9b625b9b5e7368f1055	51	2026-08-29
