"division","piece","x","y"
"South Atlantic",3,680.88,229.691
"South Atlantic",3,683.102,233.734
"South Atlantic",3,685.045,238.037
"South Atlantic",3,686.784,240.865
"South Atlantic",3,687.959,242.301
"South Atlantic",3,691.31,246.865
"South Atlantic",3,692.33,249.034
"South Atlantic",3,692.718,252.666
"South Atlantic",3,692.693,255.678
"South Atlantic",3,691.293,256.085
"South Atlantic",3,689.723,257.099
"South Atlantic",3,687.792,258.665
"South Atlantic",3,685.139,261.617
"South Atlantic",3,683.208,264.477
"South Atlantic",3,681.736,267.279
"South Atlantic",3,680.986,269.711
"South Atlantic",3,679.518,268.497
"South Atlantic",3,677.906,268.393
"South Atlantic",3,675.429,269.151
"South Atlantic",3,672.352,270.675
"South Atlantic",3,668.304,274.398
"South Atlantic",3,666.248,276.818
"South Atlantic",3,664.803,279.153
"South Atlantic",3,664.157,280.775
"South Atlantic",3,663.327,286.507
"South Atlantic",3,662.375,286.06
"South Atlantic",3,660.608,285.967
"South Atlantic",3,657.115,286.811
"South Atlantic",3,655.035,288.113
"South Atlantic",3,653.267,289.043
"South Atlantic",3,651.986,290.161
"South Atlantic",3,650.025,292.832
"South Atlantic",3,648.412,295.928
"South Atlantic",3,647.93,297.448
"South Atlantic",3,647.796,300.45
"South Atlantic",3,647.549,301.973
"South Atlantic",3,646.098,303.408
"South Atlantic",3,645.92,304.934
"South Atlantic",3,644.148,305.343
"South Atlantic",3,643.481,304.849
"South Atlantic",3,642.454,306.16
"South Atlantic",3,643.126,306.859
"South Atlantic",3,641.539,308.503
"South Atlantic",3,641.219,309.354
"South Atlantic",3,639.37,310.947
"South Atlantic",3,639.279,311.866
"South Atlantic",3,637.826,313.52
"South Atlantic",3,635.757,314.361
"South Atlantic",3,633.277,316.561
"South Atlantic",3,631.193,317.223
"South Atlantic",3,632.175,318.595
"South Atlantic",3,632.009,319.494
"South Atlantic",3,630.095,320.755
"South Atlantic",3,628.217,320.129
"South Atlantic",3,627.557,320.827
"South Atlantic",3,629.19,321.917
"South Atlantic",3,628.583,323.023
"South Atlantic",3,626.74,324.407
"South Atlantic",3,626.529,325.602
"South Atlantic",3,627.203,326.321
"South Atlantic",3,625.335,328.968
"South Atlantic",3,624.468,330.81
"South Atlantic",3,623.784,331.606
"South Atlantic",3,624.015,333.342
"South Atlantic",3,623.659,335.294
"South Atlantic",3,622.763,337.443
"South Atlantic",3,623.001,339.198
"South Atlantic",3,622.614,341
"South Atlantic",3,621.389,342.63
"South Atlantic",3,621.408,344.563
"South Atlantic",3,621.928,346.415
"South Atlantic",3,621.48,348.946
"South Atlantic",3,621.88,349.956
"South Atlantic",3,622.187,351.844
"South Atlantic",3,622.99,353.835
"South Atlantic",4,639.969,452.349
"South Atlantic",4,641.176,453.582
"South Atlantic",4,638.765,454.841
"South Atlantic",4,638.04,454.618
"South Atlantic",4,634.385,456.647
"South Atlantic",4,632.327,456.782
"South Atlantic",4,633.079,455.186
"South Atlantic",4,637.596,451.698
"South Atlantic",4,639.969,452.349
"South Atlantic",5,675.191,208.68
"South Atlantic",5,676.158,208.848
"South Atlantic",5,676.344,210.019
"South Atlantic",5,675.453,209.929
"South Atlantic",5,675.191,208.68
"East South Central",1,515.202,369.042
"East South Central",1,513.92,368.594
"East South Central",1,513.388,368.96
"East South Central",1,511.576,368.8
"East South Central",1,510.394,368.311
"East South Central",1,507.56,368.966
"East South Central",1,506.038,369.727
"East South Central",1,503.691,370.563
"East South Central",1,502.538,371.485
"East South Central",1,502.241,372.216
"East South Central",1,501.1,372.723
"East South Central",1,499.795,372.171
"East South Central",1,499.284,370.6
"East South Central",1,497.901,367.71
"East South Central",1,496.618,366.491
"East South Central",1,495.742,363.452
"East South Central",1,496.829,360.106
"East South Central",1,497.054,358.515
"East South Central",1,489.065,359.049
"East South Central",1,481.556,359.503
"East South Central",1,468.34,360.174
"East South Central",1,469.452,359.24
"East South Central",1,468.459,357.746
"East South Central",1,468.887,356.725
"East South Central",1,468.039,356.047
"East South Central",1,470.025,354.945
"East South Central",1,469.578,354.143
"East South Central",1,469.88,352.355
"East South Central",1,469.729,351.313
"East South Central",1,470.878,350.416
"East South Central",1,470.424,349.129
"East South Central",1,471.421,348.661
"East South Central",1,471.828,345.903
"East South Central",1,472.832,345.248
"East South Central",1,474.379,343.645
"East South Central",1,474.386,342.706
"East South Central",1,475.266,342.417
"East South Central",1,476.391,340.346
"East South Central",1,475.198,338.516
"East South Central",1,476.93,338.311
"East South Central",1,477.849,336.011
"East South Central",1,476.87,335.892
"East South Central",1,477.108,334.589
"East South Central",1,475.811,334.416
"East South Central",1,475.63,333.119
"East South Central",1,474.639,329.147
"East South Central",1,473.959,328.544
"East South Central",1,474.184,327.243
"East South Central",1,475.137,326.492
"East South Central",1,475.07,325.626
"East South Central",1,473.63,324.528
"East South Central",1,474.255,323.604
"East South Central",1,473.329,322.876
"East South Central",1,474.421,322.233
"East South Central",1,474.849,320.418
"East South Central",1,473.975,319.626
"East South Central",1,473.669,318.425
"East South Central",1,474.045,317.625
"East South Central",1,472.435,315.295
"East South Central",1,473.597,313.793
"East South Central",1,474.311,311.924
"East South Central",1,474.972,311.018
"East South Central",1,474.367,309.034
"East South Central",1,475.091,307.233
"East South Central",1,476.675,306.266
"East South Central",1,476.891,305.454
"East South Central",1,475.817,304.851
"East South Central",1,476.519,303.899
"East South Central",1,476.457,302.779
"East South Central",1,477.584,301.742
"East South Central",1,478.443,301.521
"East South Central",1,478.71,300.178
"East South Central",1,479.729,300.625
"East South Central",1,479.955,299.76
"East South Central",1,480.876,299.153
"East South Central",1,480.711,298.388
"East South Central",1,481.097,296.429
"East South Central",1,480.503,295.619
"East South Central",1,481.007,294.059
"East South Central",1,481.959,292.465
"East South Central",1,485.036,290.181
"East South Central",1,484.095,288.67
"East South Central",1,484.183,288.078
"East South Central",1,485.639,287.6
"East South Central",1,486.084,286.187
"East South Central",1,487.087,286.312
"East South Central",1,486.838,283.991
"East South Central",1,486.437,283.048
"East South Central",1,487.688,280.257
"East South Central",1,487.364,278.627
"East South Central",1,488.496,278.709
"East South Central",1,488.791,277.516
"East South Central",1,489.563,277.132
"East South Central",1,488.35,275.988
"East South Central",1,488.865,274.9
"East South Central",1,489.604,274.982
"East South Central",1,491.52,273.76
"East South Central",1,491.456,272.621
"East South Central",1,492.394,271.711
"East South Central",1,491.16,270.387
"East South Central",1,491.812,268.89
"East South Central",1,492.988,267.867
"East South Central",1,492.485,267.057
"East South Central",1,493.35,265.317
"East South Central",1,492.622,264.208
"East South Central",1,493.713,264.102
"East South Central",1,493.296,261.409
"East South Central",1,493.131,260.059
"East South Central",1,495.057,260.143
"East South Central",1,495.392,259.054
"East South Central",1,496.146,258.971
"East South Central",1,497.577,259.841
"East South Central",1,498.324,258.133
"East South Central",1,497.737,257.212
"East South Central",1,498.323,256.47
"East South Central",1,498.337,254.848
"East South Central",1,498.875,252.841
"East South Central",1,498.37,252.447
"East South Central",1,497.763,250.853
"East South Central",1,499.144,248.716
"East South Central",1,499.89,248.027
"East South Central",1,500.846,247.899
"East South Central",1,503.423,249.001
"East South Central",1,505.447,249.591
"East South Central",1,506.62,250.31
"East South Central",1,507.389,250.231
"East South Central",1,507.987,248.73
"East South Central",1,506.542,246.335
"East South Central",1,507.065,244.344
"East South Central",1,508.544,244.149
"East South Central",1,509.538,243.219
"East South Central",1,512.518,242.346
"East South Central",1,511.435,240.921
"East South Central",1,510.924,239.515
"East South Central",1,512.178,237.84
"East South Central",1,512.528,236.803
"East South Central",1,513.349,237.042
"East South Central",1,514.209,236.33
"East South Central",1,513.657,235.436
"East South Central",1,514.482,234.469
"East South Central",1,515.438,235.202
"East South Central",1,516.571,234.803
"East South Central",1,517.977,235.395
"East South Central",1,518.886,234.005
"East South Central",1,520.676,233.5
"East South Central",1,524.118,235.025
"East South Central",1,525.263,236.232
"East South Central",1,526.318,233.424
"East South Central",1,527.425,233.046
"East South Central",1,528.921,231.793
"East South Central",1,530.316,233.52
"East South Central",1,531.855,234.077
"East South Central",1,531.971,233.105
"East South Central",1,533.219,233.05
"East South Central",1,532.809,230.676
"East South Central",1,533.478,230.468
"East South Central",1,534.497,228.967
"East South Central",1,535.357,228.473
"East South Central",1,537.156,230.527
"East South Central",1,538.695,230.598
"East South Central",1,539.62,231.189
"East South Central",1,541.031,229.999
"East South Central",1,541.108,227.141
"East South Central",1,542.002,225.359
"East South Central",1,542.92,225.529
"East South Central",1,543.786,224.943
"East South Central",1,544.791,222.066
"East South Central",1,545.965,221.62
"East South Central",1,546.943,220.117
"East South Central",1,546.163,217.223
"East South Central",1,546.774,216.751
"East South Central",1,548.456,216.468
"East South Central",1,549.758,217.276
"East South Central",1,552.617,215.332
"East South Central",1,554.625,214.952
"East South Central",1,554.782,213.216
"East South Central",1,553.469,212.69
"East South Central",1,553.993,211.894
"East South Central",1,552.934,210.394
"East South Central",1,553.861,209.337
"East South Central",1,554.708,208.489
"East South Central",1,556.787,209.564
"East South Central",1,558.648,208.472
"East South Central",1,559.633,209.698
"East South Central",1,560.676,209.908
"East South Central",1,562.27,212.337
"East South Central",1,562.693,213.621
"East South Central",1,564.948,213.952
"East South Central",1,565.897,213.551
"East South Central",1,567.69,213.959
"East South Central",1,568.982,215.461
"East South Central",1,570.301,215.793
"East South Central",1,570.898,214.832
"East South Central",1,572.111,214.266
"East South Central",1,574.329,214.698
"East South Central",1,575.69,215.63
"East South Central",1,577.181,215.052
"East South Central",1,579.091,212.825
"East South Central",1,580.683,212.139
"East South Central",1,581.565,214.734
"East South Central",1,582.359,215.361
"East South Central",1,583.391,215.316
"East South Central",1,585.03,216.527
"East South Central",1,585.504,217.45
"East South Central",1,586.097,220.469
"East South Central",1,585.777,222.553
"East South Central",1,588.368,225.014
"East South Central",1,588.211,226.11
"East South Central",1,589.263,226.758
"East South Central",1,590.79,228.512
"East South Central",1,591.41,229.785
"East South Central",1,592.453,230.226
"East South Central",1,594.947,231.806
"East South Central",1,596.281,231.729
"East South Central",1,591.668,237.292
"East South Central",1,589.041,238.844
"East South Central",1,586.941,240.713
"East South Central",1,586.821,242.301
"East South Central",1,585.306,243.407
"East South Central",1,585.167,245.074
"East South Central",1,583.63,245.91
"East South Central",1,582.749,245.972
"East South Central",1,582.164,247.976
"East South Central",1,580.815,248.448
"East South Central",1,578.18,249.888
"East South Central",1,576.922,250.058
"East South Central",1,575.01,251.474
"East South Central",1,586.774,250.013
"East South Central",1,599.217,248.209
"East South Central",1,599.319,247.8
"East South Central",1,602.793,247.781
"East South Central",1,602.866,249.925
"East South Central",1,602.469,250.964
"East South Central",1,603.062,252.216
"East South Central",1,601.268,252.328
"East South Central",1,600.343,253.279
"East South Central",1,599.125,256.644
"East South Central",1,597.802,257.196
"East South Central",1,596.487,256.411
"East South Central",1,593.91,258.139
"East South Central",1,593.333,259.599
"East South Central",1,592.159,260.708
"East South Central",1,591.365,260.453
"East South Central",1,590.902,258.95
"East South Central",1,588.961,260.469
"East South Central",1,588.614,261.743
"East South Central",1,587.283,261.876
"East South Central",1,587.563,262.773
"East South Central",1,586.681,264.541
"East South Central",1,585.684,264.587
"East South Central",1,584.155,265.231
"East South Central",1,582.948,266.237
"East South Central",1,582.498,267.343
"East South Central",1,581.786,267.39
"East South Central",1,579.886,269.386
"East South Central",1,576.033,269.905
"East South Central",1,572.85,273.076
"East South Central",1,573.074,275.041
"East South Central",1,572.134,276.024
"East South Central",1,571.001,276.285
"East South Central",1,570.298,275.866
"East South Central",1,569.548,276.718
"East South Central",1,569.517,280.972
"East South Central",1,561.845,281.908
"East South Central",1,554.4,282.85
"East South Central",1,551.261,283.168
"East South Central",1,552.339,287.228
"East South Central",1,555.452,298.011
"East South Central",1,557.702,306.157
"East South Central",1,561.517,319.805
"East South Central",1,562.807,321.983
"East South Central",1,563.756,324.491
"East South Central",1,564.798,325.423
"East South Central",1,565.481,326.783
"East South Central",1,565.164,328.706
"East South Central",1,567.027,329.79
"East South Central",1,566.553,330.633
"East South Central",1,564.825,332.309
"East South Central",1,565.096,333.141
"East South Central",1,565.033,335.279
"East South Central",1,564.196,337.649
"East South Central",1,564.727,340.148
"East South Central",1,565.879,341.341
"East South Central",1,566.274,342.635
"East South Central",1,565.888,345.904
"East South Central",1,566.019,349.016
"East South Central",1,567.252,350.26
"East South Central",1,567.965,352.083
"East South Central",1,554.633,353.697
"East South Central",1,544.589,354.703
"East South Central",1,535.595,355.502
"East South Central",1,529.05,356.126
"East South Central",1,529.225,356.923
"East South Central",1,528.713,358.48
"East South Central",1,530.587,360.567
"East South Central",1,532.574,361.82
"East South Central",1,532.643,362.746
"East South Central",1,532.14,364.503
"East South Central",1,532.673,365.341
"East South Central",1,532.283,367.374
"East South Central",1,531.384,368.578
"East South Central",1,529.333,369.302
"East South Central",1,526.911,369.89
"East South Central",1,527.102,368.183
"East South Central",1,525.979,367.234
"East South Central",1,524.79,365.502
"East South Central",1,525.173,364.349
"East South Central",1,524.578,362.602
"East South Central",1,523.365,362.136
"East South Central",1,522.615,362.906
"East South Central",1,522.655,363.901
"East South Central",1,522.195,365.482
"East South Central",1,522.311,367.219
"East South Central",1,521.968,368.679
"East South Central",1,520.129,368.862
"East South Central",1,519.242,368.053
"East South Central",1,517.979,368.145
"East South Central",1,516.884,369.104
"East South Central",1,515.202,369.042
"West South Central",1,475.07,325.626
"West South Central",1,475.137,326.492
"West South Central",1,474.184,327.243
"West South Central",1,473.959,328.544
"West South Central",1,474.639,329.147
"West South Central",1,475.63,333.119
"West South Central",1,475.811,334.416
"West South Central",1,477.108,334.589
"West South Central",1,476.87,335.892
"West South Central",1,477.849,336.011
"West South Central",1,476.93,338.311
"West South Central",1,475.198,338.516
"West South Central",1,476.391,340.346
"West South Central",1,475.266,342.417
"West South Central",1,474.386,342.706
"West South Central",1,474.379,343.645
"West South Central",1,472.832,345.248
"West South Central",1,471.828,345.903
"West South Central",1,471.421,348.661
"West South Central",1,470.424,349.129
"West South Central",1,470.878,350.416
"West South Central",1,469.729,351.313
"West South Central",1,469.88,352.355
"West South Central",1,469.578,354.143
"West South Central",1,470.025,354.945
"West South Central",1,468.039,356.047
"West South Central",1,468.887,356.725
"West South Central",1,468.459,357.746
"West South Central",1,469.452,359.24
"West South Central",1,468.34,360.174
"West South Central",1,481.556,359.503
"West South Central",1,489.065,359.049
"West South Central",1,497.054,358.515
"West South Central",1,496.829,360.106
"West South Central",1,495.742,363.452
"West South Central",1,496.618,366.491
"West South Central",1,497.901,367.71
"West South Central",1,499.284,370.6
"West South Central",1,499.795,372.171
"West South Central",1,501.1,372.723
"West South Central",1,499.161,373.952
"West South Central",1,498.805,374.722
"West South Central",1,496.416,375.893
"West South Central",1,496.377,377.051
"West South Central",1,498.067,377.558
"West South Central",1,498.766,378.278
"West South Central",1,500.336,378.044
"West South Central",1,500.576,376.227
"West South Central",1,502.458,374.739
"West South Central",1,504.018,374.662
"West South Central",1,505.581,373.217
"West South Central",1,506.321,372.91
"West South Central",1,506.39,374.41
"West South Central",1,506.024,375.676
"West South Central",1,505.855,377.738
"West South Central",1,505.079,379.096
"West South Central",1,505.476,379.889
"West South Central",1,503.503,379.777
"West South Central",1,503.538,381.337
"West South Central",1,502.059,382.324
"West South Central",1,500.596,382.796
"West South Central",1,501.248,383.922
"West South Central",1,501.23,384.798
"West South Central",1,502.673,386.243
"West South Central",1,505.304,386.38
"West South Central",1,506.199,387.216
"West South Central",1,507.071,387.021
"West South Central",1,508.166,388.086
"West South Central",1,508.513,389.113
"West South Central",1,509.912,389.087
"West South Central",1,510.153,389.918
"West South Central",1,509.446,391.309
"West South Central",1,508.259,392.467
"West South Central",1,507.193,392.67
"West South Central",1,506.522,392.088
"West South Central",1,504.494,394.418
"West South Central",1,504.353,392.967
"West South Central",1,504.94,391.962
"West South Central",1,502.894,389.588
"West South Central",1,500.949,389.071
"West South Central",1,500.396,388.431
"West South Central",1,497.248,388.142
"West South Central",1,496.635,388.387
"West South Central",1,494.083,390.718
"West South Central",1,491.65,392.599
"West South Central",1,488.306,393.309
"West South Central",1,485.079,393.465
"West South Central",1,483.613,393.856
"West South Central",1,481.757,393.677
"West South Central",1,481.561,392.831
"West South Central",1,480.518,391.878
"West South Central",1,478.154,391.557
"West South Central",1,475.259,390.649
"West South Central",1,474.353,389.799
"West South Central",1,475.365,388.657
"West South Central",1,474.286,388.174
"West South Central",1,473.271,386.369
"West South Central",1,472.272,386.894
"West South Central",1,471.147,385.866
"West South Central",1,470.928,384.773
"West South Central",1,470.006,384.169
"West South Central",1,468.89,382.206
"West South Central",1,467.815,382.193
"West South Central",1,466.081,383.085
"West South Central",1,465.829,384.425
"West South Central",1,468.358,385.331
"West South Central",1,467.544,386.754
"West South Central",1,466.739,387.078
"West South Central",1,462.932,385.279
"West South Central",1,461.493,385.409
"West South Central",1,460.094,386.207
"West South Central",1,459.002,386.387
"West South Central",1,453.422,385.302
"West South Central",1,448.629,383.375
"West South Central",1,445.792,382.643
"West South Central",1,443.976,382.615
"West South Central",1,440.268,382.923
"West South Central",1,437.167,383.473
"West South Central",1,435.716,384.31
"West South Central",1,432.378,384.723
"West South Central",1,430.782,385.362
"West South Central",1,424.188,388.434
"West South Central",1,423.037,389.102
"West South Central",1,422.12,390.196
"West South Central",1,422.26,390.855
"West South Central",1,417.623,394.125
"West South Central",1,415.096,396.339
"West South Central",1,412.166,399.107
"West South Central",1,411.283,399.241
"West South Central",1,405.523,402.662
"West South Central",1,399.597,405.51
"West South Central",1,396.545,407.608
"West South Central",1,395.724,408.726
"West South Central",1,392.769,410.368
"West South Central",1,390.257,412.313
"West South Central",1,388.773,413.694
"West South Central",1,386.925,415.816
"West South Central",1,386.262,417.099
"West South Central",1,384.734,419.138
"West South Central",1,383.582,421.224
"West South Central",1,382.233,424.16
"West South Central",1,381.203,427.502
"West South Central",1,380.84,430.544
"West South Central",1,380.983,433.587
"West South Central",1,381.637,436.798
"West South Central",1,382.685,440.269
"West South Central",1,383.546,443.713
"West South Central",1,384.294,449.541
"West South Central",1,381.199,450.335
"West South Central",1,380.626,451.769
"West South Central",1,379.829,451.752
"West South Central",1,377.295,450.019
"West South Central",1,376.333,448.808
"West South Central",1,373.931,447.92
"West South Central",1,370.488,447.701
"West South Central",1,367.513,447.769
"West South Central",1,366.693,447.455
"West South Central",1,363.655,445.188
"West South Central",1,360.954,444.197
"West South Central",1,360.297,444.458
"West South Central",1,358.34,442.826
"West South Central",1,357.925,442.068
"West South Central",1,356.588,442.234
"West South Central",1,355.535,441.566
"West South Central",1,353.127,440.929
"West South Central",1,353.462,440.057
"West South Central",1,352.236,438.748
"West South Central",1,351.743,435.684
"West South Central",1,350.868,433.59
"West South Central",1,349.936,432.921
"West South Central",1,349.075,431.101
"West South Central",1,348.161,430.307
"West South Central",1,348.513,427.998
"West South Central",1,348.057,426.074
"West South Central",1,347.037,425.38
"West South Central",1,347.768,423.551
"West South Central",1,347.667,422.008
"West South Central",1,346.811,419.988
"West South Central",1,344.521,419.191
"West South Central",1,343.718,418.074
"West South Central",1,342.412,416.943
"West South Central",1,341.547,415.221
"West South Central",1,341.18,413.589
"West South Central",1,340.373,413.153
"West South Central",1,339.06,410.75
"West South Central",1,337.56,409.73
"West South Central",1,336.164,408.429
"West South Central",1,335.224,405.289
"West South Central",1,334.492,403.703
"West South Central",1,334.41,402.65
"West South Central",1,332.883,401.066
"West South Central",1,332.454,398.523
"West South Central",1,331.125,396.743
"West South Central",1,330.562,393.276
"West South Central",1,329.113,391.998
"West South Central",1,328.811,390.943
"West South Central",1,327.482,389.469
"West South Central",1,325.862,388.409
"West South Central",1,324.96,386.688
"West South Central",1,323.788,386.364
"West South Central",1,322.987,385.499
"West South Central",1,322.034,385.446
"West South Central",1,321.315,384.394
"West South Central",1,321.349,383.292
"West South Central",1,320.456,382.832
"West South Central",1,320.019,381.506
"West South Central",1,317.618,380.372
"West South Central",1,316.168,380.805
"West South Central",1,311.457,379.775
"West South Central",1,309.794,380.029
"West South Central",1,306.424,378.212
"West South Central",1,305.667,378.432
"West South Central",1,304.897,380.083
"West South Central",1,303.086,379.7
"West South Central",1,302.467,380.149
"West South Central",1,300.524,380.262
"West South Central",1,300.2,381.326
"West South Central",1,298.246,383.899
"West South Central",1,297.849,386.029
"West South Central",1,297.064,386.807
"West South Central",1,296.687,387.922
"West South Central",1,296.932,388.74
"West South Central",1,296.153,389.578
"West South Central",1,294.919,390.006
"West South Central",1,293.581,391.233
"West South Central",1,292.67,392.986
"West South Central",1,290.292,392.805
"West South Central",1,287.606,391.108
"West South Central",1,286.737,390.087
"West South Central",1,283.762,388.608
"West South Central",1,282.87,387.374
"West South Central",1,281.864,386.862
"West South Central",1,280.07,386.463
"West South Central",1,277.619,384.719
"West South Central",1,276.46,382.898
"West South Central",1,274.383,381.624
"West South Central",1,272.017,379.07
"West South Central",1,271.77,377.384
"West South Central",1,270.371,374.777
"West South Central",1,270.071,372.755
"West South Central",1,270.385,371.318
"West South Central",1,270.391,369.476
"West South Central",1,269.644,367.83
"West South Central",1,268.308,366.13
"West South Central",1,268.095,363.554
"West South Central",1,267.675,362.284
"West South Central",1,266.972,362.122
"West South Central",1,266.636,360.989
"West South Central",1,265.738,360.661
"West South Central",1,263.581,358.416
"West South Central",1,262.161,358.005
"West South Central",1,261.031,357.256
"West South Central",1,261.013,356.619
"West South Central",1,258.822,354.608
"West South Central",1,257.966,352.605
"West South Central",1,255.905,351.184
"West South Central",1,254.69,348.903
"West South Central",1,253.714,348.268
"West South Central",1,253.567,347.438
"West South Central",1,251.746,346.644
"West South Central",1,250.432,345.483
"West South Central",1,249.067,343.461
"West South Central",1,248.84,342.402
"West South Central",1,247.393,339.911
"West South Central",1,246.395,339.875
"West South Central",1,245.817,339.184
"West South Central",1,244.394,337.458
"West South Central",1,244.906,335.227
"West South Central",1,254.09,336.201
"West South Central",1,266.584,337.49
"West South Central",1,274.148,338.202
"West South Central",1,287.8,339.385
"West South Central",1,297.57,340.14
"West South Central",1,298.676,325.202
"West South Central",1,299.801,312.508
"West South Central",1,300.6,303.546
"West South Central",1,301.314,294.01
"West South Central",1,302.059,284.063
"West South Central",1,303.229,268.656
"West South Central",1,303.797,260.785
"West South Central",1,304.35,260.827
"West South Central",1,305.006,251.991
"West South Central",1,309.231,252.384
"West South Central",1,318.36,253.034
"West South Central",1,325.145,253.409
"West South Central",1,334.896,253.884
"West South Central",1,345.576,254.337
"West South Central",1,358.96,254.882
"West South Central",1,369.773,255.22
"West South Central",1,382.213,255.454
"West South Central",1,395.636,255.596
"West South Central",1,405.592,255.6
"West South Central",1,412.068,255.568
"West South Central",1,421.899,255.469
"West South Central",1,422.028,264.325
"West South Central",1,431.28,264.171
"West South Central",1,438.753,263.992
"West South Central",1,446.798,263.759
"West South Central",1,453.869,263.511
"West South Central",1,463.799,263.065
"West South Central",1,471.04,262.74
"West South Central",1,484.684,262.013
"West South Central",1,485.092,263.414
"West South Central",1,486.034,263.867
"West South Central",1,486.157,265.338
"West South Central",1,484.961,266.992
"West South Central",1,484.085,267.566
"West South Central",1,483.119,268.9
"West South Central",1,482.196,271.034
"West South Central",1,491.16,270.387
"West South Central",1,492.394,271.711
"West South Central",1,491.456,272.621
"West South Central",1,491.52,273.76
"West South Central",1,489.604,274.982
"West South Central",1,488.865,274.9
"West South Central",1,488.35,275.988
"West South Central",1,489.563,277.132
"West South Central",1,488.791,277.516
"West South Central",1,488.496,278.709
"West South Central",1,487.364,278.627
"West South Central",1,487.688,280.257
"West South Central",1,486.437,283.048
"West South Central",1,486.838,283.991
"West South Central",1,487.087,286.312
"West South Central",1,486.084,286.187
"West South Central",1,485.639,287.6
"West South Central",1,484.183,288.078
"West South Central",1,484.095,288.67
"West South Central",1,485.036,290.181
"West South Central",1,481.959,292.465
"West South Central",1,481.007,294.059
"West South Central",1,480.503,295.619
"West South Central",1,481.097,296.429
"West South Central",1,480.711,298.388
"West South Central",1,480.876,299.153
"West South Central",1,479.955,299.76
"West South Central",1,479.729,300.625
"West South Central",1,478.71,300.178
"West South Central",1,478.443,301.521
"West South Central",1,477.584,301.742
"West South Central",1,476.457,302.779
"West South Central",1,476.519,303.899
"West South Central",1,475.817,304.851
"West South Central",1,476.891,305.454
"West South Central",1,476.675,306.266
"West South Central",1,475.091,307.233
"West South Central",1,474.367,309.034
"West South Central",1,474.972,311.018
"West South Central",1,474.311,311.924
"West South Central",1,473.597,313.793
"West South Central",1,472.435,315.295
"West South Central",1,474.045,317.625
"West South Central",1,473.669,318.425
"West South Central",1,473.975,319.626
"West South Central",1,474.849,320.418
"West South Central",1,474.421,322.233
"West South Central",1,473.329,322.876
"West South Central",1,474.255,323.604
"West South Central",1,473.63,324.528
"West South Central",1,475.07,325.626
"Mountain",1,303.797,260.785
"Mountain",1,303.229,268.656
"Mountain",1,302.059,284.063
"Mountain",1,301.314,294.01
"Mountain",1,300.6,303.546
"Mountain",1,299.801,312.508
"Mountain",1,298.676,325.202
"Mountain",1,297.57,340.14
"Mountain",1,287.8,339.385
"Mountain",1,274.148,338.202
"Mountain",1,266.584,337.49
"Mountain",1,254.09,336.201
"Mountain",1,244.906,335.227
"Mountain",1,244.394,337.458
"Mountain",1,245.817,339.184
"Mountain",1,232.565,337.639
"Mountain",1,220.923,336.184
"Mountain",1,219.904,344.051
"Mountain",1,207.386,342.393
"Mountain",1,195.806,340.717
"Mountain",1,186.453,339.331
"Mountain",1,177.331,337.918
"Mountain",1,173.268,335.61
"Mountain",1,159.467,327.632
"Mountain",1,146.186,319.895
"Mountain",1,140.51,316.525
"Mountain",1,126.144,307.88
"Mountain",1,126.632,305.766
"Mountain",1,128.283,304.267
"Mountain",1,130.536,304.199
"Mountain",1,132.341,302.796
"Mountain",1,132.619,301.83
"Mountain",1,132.338,299.586
"Mountain",1,130.09,298.879
"Mountain",1,129.813,297.61
"Mountain",1,130.386,296.749
"Mountain",1,130.787,295.098
"Mountain",1,130.199,294.395
"Mountain",1,130.733,292.906
"Mountain",1,131.927,292.313
"Mountain",1,132.704,291.243
"Mountain",1,133.957,290.382
"Mountain",1,134.322,288.483
"Mountain",1,134.929,287.566
"Mountain",1,134.959,285.614
"Mountain",1,135.376,284.383
"Mountain",1,135.097,283.825
"Mountain",1,136.521,282.62
"Mountain",1,137.182,281.274
"Mountain",1,140.32,280.19
"Mountain",1,141.852,279.179
"Mountain",1,141.66,277.602
"Mountain",1,139.711,275.329
"Mountain",1,138.925,272.818
"Mountain",1,138.697,270.78
"Mountain",1,136.937,267.154
"Mountain",1,137.394,264.916
"Mountain",1,132.795,258.029
"Mountain",1,126.096,248.01
"Mountain",1,121.201,240.695
"Mountain",1,116.91,234.263
"Mountain",1,111.386,225.981
"Mountain",1,104.15,215.129
"Mountain",1,95.5425,202.235
"Mountain",1,90.8943,195.26
"Mountain",1,84.3473,185.473
"Mountain",1,80.1508,179.185
"Mountain",1,81.3896,174.161
"Mountain",1,84.4357,162.762
"Mountain",1,87.8234,149.638
"Mountain",1,89.8436,141.686
"Mountain",1,93.4395,127.787
"Mountain",1,103.416,130.342
"Mountain",1,108.88,131.699
"Mountain",1,123.498,135.072
"Mountain",1,131.088,136.779
"Mountain",1,132.554,130.239
"Mountain",1,135.063,119.081
"Mountain",1,137.274,109.238
"Mountain",1,138.198,105.323
"Mountain",1,139.063,104.22
"Mountain",1,140.057,102.022
"Mountain",1,139.78,100.947
"Mountain",1,141.049,99.9848
"Mountain",1,140.346,99.1073
"Mountain",1,140.427,98.3742
"Mountain",1,139.359,98.1056
"Mountain",1,138.082,96.1644
"Mountain",1,137.702,94.9506
"Mountain",1,138.257,93.4779
"Mountain",1,139.576,92.3697
"Mountain",1,141.221,89.6711
"Mountain",1,143.045,88.9965
"Mountain",1,144.786,86.8258
