"fips","piece","bin","states_it","pts"
"13","conus",4,FALSE,"677 276 0 -1 1 -2 1 -3 0 -1 0 -1 1 -1 0 -2 1 -2 0 -3 1 -1 0 -2 1 -1 0 -3 1 -2 1 -2 0 -1 0 -1 2 -6 0 -1 1 -4 1 -1 1 -1 0 -1 0 -1 1 -1 0 -1 1 -1 1 -1 0 -2 -1 -1 1 0 2 -1 -1 0 0 -1 -1 -1 -1 -1 0 -1 0 -1 0 -1 0 -2 -1 -1 1 -1 0 -1 0 -1 1 -1 0 -1 1 0 0 -1 -1 -1 1 -1 -1 -1 0 -1 0 -1 0 -2 2 -1 0 -1 1 -1 0 -1 1 -1 0 -1 1 -1 1 -2 1 1 5 0 2 0 2 0 2 0 1 0 1 0 3 1 2 0 2 0 2 0 2 0 1 0 3 0 5 1 3 0 2 0 2 0 4 0 0 -1 0 -1 1 -1 1 0 1 0 0 1 0 1 0 1 0 2 0 1 0 2 1 1 1 0 1 0 1 0 1 -1 1 0 2 0 2 0 -1 1 0 2 1 1 -1 2 0 2 0 1 1 0 0 1 1 1 0 1 0 1 -1 0 1 2 0 1 1 1 0 1 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 0 1 -1 0 -1 0 -1 1 -1 0 -1 0 -1 1 0 1 0 1 0 1 -1 1 0 1 -1 1 -1 1 -1 0 -1 1 -1 1 0 2 -1 1 0 2 -1 0 0 2 -1 0 -1 1 -1 0 -2 1 0 1 -2 0 0 2 -1 0 0 2 -1 1 -1 0 0 1 -1 0 -1 1 -1 0 -1 1 -1 1 -1 2 -2 0 -2 2 -1 1 -1 1 -2 1 0 2 -1 1 -1 1 0 1 -1 1 -1 1 -1 -1 -1 0 0 1 -1 0 -1 1 -1 0 -1 1 -1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 -4 0 -2 -1 -1 0 -1 0 -5 -1 -2 0 -2 0 -3 0 -3 -1 -1 0 -2 0 -1 0 -1 0 -2 -1 -1 0 -4 0 -1 0 -1 0 -1 -1 -2 0 0 -1"
"15","hi",6,TRUE,"328 45 1 -1 1 -1 0 -1 0 -1 1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -2 1 -1 1 0 1 -1 1 -1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 2 -1 0 1 1 0 2 1 1 1 1 1 1 1 0 1 -2 1 -1 2 -1 0 -1 1 1 2 -1 0 -1 1 -2 2 -2 1 -2 0 -1 1 -1 0 -1 1 -1 0 -1 1 -1 0 -1 0 0 -1 0 -1 1 -2 0 -1 -1 -1 0 -1 -1 0 0 -1 -1 0 -1 -1 0 -1"
"15","hi",6,TRUE,"317 67 1 -1 2 -1 1 0 0 -1 0 -2 1 -1 1 0 1 0 2 1 1 0 2 1 1 1 -1 1 -1 0 -1 1 -1 1 -1 1 -2 0 -1 -1 -1 0 -1 1 -1 1 -1 0 -1 -1 0 -1"
"15","hi",6,TRUE,"317 60 1 0 1 0 1 0 0 1 -1 0 -2 0 0 -1"
"15","hi",6,TRUE,"311 67 0 -1 1 0 0 -1 0 -1 1 0 1 0 1 0 0 2 -1 1 -1 0 -2 1 0 -1"
"15","hi",6,TRUE,"306 71 1 -1 2 1 1 0 1 0 1 -1 2 0 1 0 1 1 1 1 -1 0 -2 0 -1 0 -1 1 -1 0 0 -1 -2 1 -1 0 -1 0 0 -1 -1 -1"
"15","hi",6,TRUE,"289 80 1 -1 0 -1 1 -1 0 -1 1 0 0 -1 0 -1 1 0 1 1 1 0 1 0 1 -1 1 0 1 0 1 0 0 1 -1 1 0 1 -1 0 -1 0 0 1 0 1 -1 1 -1 1 0 1 -1 0 -1 -1 -1 -1 -2 0 -1 0"
"15","hi",6,TRUE,"263 88 0 -1 1 0 1 -1 1 0 1 0 2 -1 1 1 1 1 0 1 0 1 0 1 0 1 -1 1 -1 0 -1 0 0 -1 -1 1 -1 0 0 -1 -2 0 0 -1 -1 -1 0 -1"
"15","hi",6,TRUE,"255 84 1 1 1 1 1 0 -1 0 1 1 0 1 -1 0 0 -1 -1 -1 -1 0 0 -2"
"10","conus",6,TRUE,"813 396 2 -7 1 -1 0 -1 0 -2 2 -7 1 -3 1 -2 0 -2 3 1 3 0 2 1 2 0 0 2 -1 3 -1 2 -1 0 -2 0 -1 1 0 1 -1 1 -1 1 0 1 0 2 -1 1 -1 1 -1 1 -1 1 -1 1 1 0 0 1 0 1 -1 1 1 1 0 1 0 1 1 1 -1 0 -2 0 -1 -1 -1 -1 0 -1 -1 0"
"53","conus",4,FALSE,"151 592 1 -2 1 -1 1 -1 1 -1 1 0 0 1 0 1 1 1 0 1 1 1 -1 1 -1 2 -1 0 -1 -1 0 -1 -3 1 0 -2"
"53","conus",4,FALSE,"131 592 -1 -1 -1 -2 1 -1 -1 -1 0 -1 0 -2 1 -1 0 -2 1 -1 0 -3 0 -1 -1 -3 1 -2 -1 -2 0 -4 -1 -1 1 0 0 -2 0 -1 -1 -1 2 -1 0 -1 -1 0 -1 0 -1 -3 -1 -3 0 -1 1 0 1 -1 1 0 1 0 1 0 2 -1 1 0 0 -1 0 -1 0 -1 1 0 1 0 1 0 1 0 1 -2 1 0 0 -1 1 -1 0 -2 0 -1 0 -1 -1 -1 0 -1 0 -1 0 -1 1 -1 2 -1 1 -1 1 0 1 -1 1 1 1 -1 2 1 1 0 1 1 1 0 1 -1 1 0 2 0 1 -1 1 0 2 -1 0 -2 1 0 0 1 2 0 1 -1 0 1 3 0 1 0 1 -1 1 0 1 -1 1 0 1 0 2 1 1 0 1 0 2 0 1 0 1 0 2 1 1 -1 1 0 1 0 1 0 2 0 1 0 1 0 4 -1 1 0 4 -1 5 -1 3 -1 2 0 2 -1 1 0 6 -1 0 1 0 1 1 1 -1 1 1 1 -1 1 0 1 0 1 1 1 3 14 0 4 2 7 1 6 1 1 1 6 1 5 1 3 1 3 -3 1 -2 0 -3 1 -5 1 -2 1 -9 2 -3 1 -5 1 -7 1 -4 2 -5 1 -1 0 -4 1 -3 1 -5 1 -4 2 -2 0 -7 2 -1 -1 0 -1 1 -1 0 -1 -1 -1 0 -2 0 -1 0 -1 -1 -1 0 -1 0 -1 -1 -1 -1 -1 0 -1 1 -1 0 -1 0 -2 1 -1 -1 0 0 -1 -1 0 -1 1 1 1 0 2 0 1 -1 0 -2 0 -1 0 -1 0 0 2 -2 -1 -1 0 -1 1 -2 1 -1 1 -1 0 -2 0 -2 1 0 1 -2 2 -1 1 -2 2 -1 1 -1 0 0 -2"
"40","conus",5,FALSE,"398 305 0 -2 13 -1 2 0 3 -1 4 0 8 0 2 0 1 -1 5 0 1 0 3 0 5 0 -1 -27 0 -12 1 0 1 -1 1 -1 0 -1 2 -1 1 0 0 1 2 -1 1 0 0 1 1 0 1 -1 1 -1 0 -1 1 -2 1 0 1 0 1 0 1 0 1 -1 1 0 1 -1 1 1 1 0 1 0 0 -1 1 -1 1 0 1 1 0 1 1 0 1 -1 1 0 1 0 0 1 0 -1 0 -1 1 -1 1 -1 1 0 0 -1 0 -1 1 -1 1 1 1 1 1 1 1 0 1 -1 0 -1 1 1 1 -1 0 -1 1 0 1 1 1 0 1 1 1 -2 -1 0 1 -2 1 0 0 1 0 1 2 1 0 1 1 0 0 -1 1 -1 1 1 0 -1 1 0 1 1 0 1 1 -1 0 -1 1 0 1 -1 1 0 0 -1 1 0 0 -1 1 1 0 1 1 -1 1 1 0 1 2 0 2 1 1 -1 1 0 0 1 1 0 1 0 1 1 1 0 1 -1 1 0 1 0 1 0 1 0 0 1 0 1 2 -1 1 -1 2 -1 1 -1 1 -1 1 0 1 0 0 -1 1 0 1 0 1 -1 1 0 0 3 0 3 0 2 0 3 0 4 0 3 0 2 0 2 0 3 0 1 0 3 0 4 0 2 0 2 -1 3 0 3 -1 4 0 3 0 1 -1 3 0 4 0 2 0 3 0 5 -2 0 -4 0 -1 0 -1 0 -4 0 -1 0 -2 0 -4 0 -2 0 -1 0 -4 0 -4 0 -4 0 -6 0 -4 0 -1 0 -5 0 -1 0 -3 0 -1 0 -4 0 -3 0 -4 0 -3 0 -3 0 -4 0 -1 1 -1 0 -2 0 -5 0 -2 0 -7 0 -1 0 -4 0 -1 1 -2 0 -2 0 -5 0 -1 0 -5 0 -2 0 -5 1 -6 0 -2 0 -2 1 -1 -2 0 -5 0 -1"
"54","conus",5,FALSE,"716 346 1 -1 2 -2 0 -1 -1 0 2 -1 1 -1 0 -1 1 0 0 -1 1 -1 2 -1 1 -1 2 1 0 -1 0 -1 0 -1 1 0 0 -1 1 -1 1 0 1 -1 1 0 2 0 1 1 1 0 1 2 2 -2 2 1 1 1 1 0 1 0 1 1 -1 1 0 1 2 -1 1 1 2 2 1 -1 1 1 1 2 0 1 1 0 -1 2 1 2 0 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 2 1 0 0 1 -1 0 1 1 1 2 0 1 0 1 0 1 2 0 1 -2 2 0 1 0 1 1 0 1 0 2 1 1 0 1 0 1 1 1 0 1 2 -1 0 1 1 2 1 0 1 2 1 0 0 1 0 1 1 2 0 1 0 1 1 2 0 1 -1 1 2 -1 1 -1 3 -1 3 -2 0 1 1 1 0 2 0 1 0 1 -2 1 0 1 0 1 -2 0 -1 0 -1 0 -1 1 -2 -1 -1 -1 -1 0 0 -1 -1 -1 -2 0 -1 0 -1 1 -1 0 -1 -2 -1 -1 0 -1 -1 0 -1 0 -1 -1 -1 -2 0 -1 -1 0 -1 -2 -1 0 0 3 -1 3 -1 4 -4 -1 -2 0 -3 -1 -5 0 -1 -1 -1 6 -1 7 -1 6 -1 -1 -1 0 0 -1 1 -1 0 -1 0 -2 1 -1 -1 -1 0 -2 0 -1 -1 -1 1 -1 0 -1 -1 -1 0 -2 0 -1 -1 -1 1 0 0 -1 0 -1 -1 -1 -1 -2 -1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 1 -1 -1 -1 -1 1 -1 -1 0 -1 0 -1 -1 0 -1 0 -2 -1 0 1 -1 0 -1 0 -1 -1 -1 -1 2 -1 0 -1 0 -1 -1 0 -2 0 -1 -1 -1 0 -1 1 -2 0 -1 -1 0 0 -1 0 -1 -1 -1 0 -1 -1 0 -1 0 -1 -1 -1 1 0 -1 1 -1 0 -2 0 -1 0 -1"
"02","ak",4,FALSE,"39 60 1 -1 1 1 -1 0 -1 0"
"02","ak",4,FALSE,"35 59 1 0 0 -1 1 0 0 -1 1 0 -1 0 0 1 0 1 -1 1 -1 -1"
"02","ak",4,FALSE,"36 62 0 -1 0 1"
"02","ak",4,FALSE,"35 61"
"02","ak",4,FALSE,"35 63 0 -1 0 1"
"02","ak",4,FALSE,"31 63 1 0 1 0 0 1 1 0 -1 0 -1 0 -1 0 0 -1"
"02","ak",4,FALSE,"22 75 0 -1 1 0 -1 1"
"02","ak",4,FALSE,"19 74 1 -1 1 0 0 1 -1 0 -1 0"
"02","ak",4,FALSE,"18 78 1 0 0 -1 0 -1 1 0 1 0 0 1 -1 0 -1 1 -1 0"
"02","ak",4,FALSE,"213 70 1 0 1 -1 -1 0 0 -1 0 -1 1 0 0 -1 1 0 -1 1 1 0 0 -1 1 0 0 -1 1 0 0 -1 1 0 1 0 0 1 1 0 0 -1 0 1 1 -1 0 1 0 1 0 1 -1 0 0 1 -1 1 -1 1 -1 1 -1 1 -1 0 1 0 -1 1 -1 0 -1 0 -1 0 1 0 0 -1 0 -1 -1 -1"
"02","ak",4,FALSE,"210 75 0 -1 1 0 0 -1 0 -1 1 -1 0 -1 0 -1 0 1 1 0 -1 0 0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 1 0 1 -1 0 -1 1 -1 -1 -1 0 -1 0 1 -1 -1 0 -1 0 0 -1"
"02","ak",4,FALSE,"206 84 0 -1 1 0 0 -1 0 -1 1 -1 0 -1 1 0 0 -1 0 -1 0 -1 1 1 0 1 1 1 0 1 0 1 -1 0 0 1 -1 1 0 1 -1 0 0 -1 -1 0 0 1 -1 0 0 1 0 -1"
"02","ak",4,FALSE,"201 80 1 0 0 -1 1 0 0 -1 1 0 0 -1 0 -1 1 0 0 -1 1 0 0 1 1 0 -1 -1 0 -1 1 0 1 0 0 -1 1 -1 1 -1 0 1 0 1 0 1 -1 0 0 1 0 1 -1 2 0 1 -1 2 -1 0 0 1 -1 0 -1 1 -1 0 -1 0 -1 0 0 -1 0 -1 0 -1"
"02","ak",4,FALSE,"149 90 1 0 0 1 -1 0 0 -1"
"02","ak",4,FALSE,"144 83 1 0 0 1 -1 0 0 -1"
"02","ak",4,FALSE,"140 70 0 -1 0 -1 1 0 0 -1 1 0 0 -1 0 1 1 0 1 1 0 1 1 -1 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 -1 0 0 1 1 0 -1 1 0 1 -1 -1 -1 0 1 0 0 1 1 1 0 -1 0 1 1 0 1 0 -1 1 -1 0 0 1 0 1 -1 0 0 -1 0 -1 -1 0 0 -1 -1 0 0 -1 -1 0 1 0 0 -1 -1 1 0 -1 -1 0 0 -1 -1 0 -1 0 0 -1 -1 0 0 -1 0 -1"
"02","ak",4,FALSE,"140 65 1 0 1 0 1 0 0 1 -1 0 -1 0 -1 0 0 -1 -1 0 1 0"
"02","ak",4,FALSE,"136 61 1 1 -1 0 0 -1"
"02","ak",4,FALSE,"132 63 0 -1 1 1 -1 0"
"02","ak",4,FALSE,"130 66 1 0 1 0 -1 0 -1 0"
"02","ak",4,FALSE,"119 56 1 1 1 0 0 1 0 -1 1 0 0 -1 1 0 -1 1 0 1 0 1 -1 -1 0 1 -1 0 0 -1 -1 0 0 -1 0 -1"
"02","ak",4,FALSE,"117 59 0 -1 0 1 1 0 0 -1 0 1 1 0 1 1 -1 0 -1 0 -1 0 0 -1"
"02","ak",4,FALSE,"119 80 1 0 1 2 -1 -1 -1 0 0 -1"
"02","ak",4,FALSE,"115 59"
"02","ak",4,FALSE,"114 59 1 1 -1 0 0 -1"
"02","ak",4,FALSE,"109 55 1 0 0 -1 1 0 0 1 -1 0 -1 1 0 -1"
"02","ak",4,FALSE,"99 54 1 0 1 0 0 1 1 0 -1 0 -1 0 -1 0 -1 0 1 -1"
"02","ak",4,FALSE,"97 55 1 0 1 0 0 1 -1 0 -1 0 0 -1"
"02","ak",4,FALSE,"101 94 0 -1 1 0 0 -1 1 0 1 -1 1 0 1 0 0 1 0 1 0 1 -1 0 0 1 -1 0 -1 0 0 -1 -1 0 -1 1 0 -1"
"02","ak",4,FALSE,"89 52 1 -1 1 1 1 0 1 0 1 0 1 1 1 0 0 1 -1 0 1 0 1 0 -1 1 -1 0 -1 0 -1 0 -1 0 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0"
"02","ak",4,FALSE,"107 128 1 0 0 -1 1 0 1 -1 1 0 0 -1 -1 0 -1 0 1 -1 0 -1 0 -1 0 -1 1 0 2 -1 1 0 1 0 1 0 1 0 1 -1 1 -1 0 1 1 -1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 0 -1 0 -1 0 -1 -1 0 -1 1 0 -1 1 0 0 -1 0 -1 0 -1 1 -1 -1 -1 -1 -1 -1 0 -1 0 -1 1 -1 0 1 -1 -1 -1 -1 0 0 -1 -1 0 -1 1 -1 0 0 1 -1 0 0 -1 -1 0 0 -1 -1 0 0 -1 0 -1 -1 0 -1 -1 0 -1 -1 0 -1 -1 0 -1 -1 0 0 -1 -1 0 0 -1 1 0 1 -1 -1 0 0 -1 1 0 0 -1 1 0 0 -1 0 -1 0 -1 -1 0 -1 -1 1 0 1 0 -1 0 0 -1 1 0 0 -1 1 0 0 -1 0 -1 1 0 -1 0 1 -1 1 0 1 0 1 0 1 0 1 0 0 1 1 -1 0 -1 1 -1 0 -1 0 -1 -1 0 0 -1 0 -1 0 -1 0 -1 -1 0 0 -1 1 0 1 0 0 1 1 0 1 0 1 1 1 0 0 -1 1 0 0 -1 1 1 0 -1 1 0 0 -1 1 -1 0 -1 1 1 0 1 0 1 0 1 1 -1 0 -1 1 0 1 0 1 0 0 1 1 0 1 0 -1 -1 0 -1 -1 0 0 -1 0 -1 0 -1 -1 0 0 -1 0 -1 0 -1 -1 0 0 -1 -1 0 0 -1 -1 0 0 -1 -1 -1 0 -1 -1 0 0 1 -1 -1 -1 -1 -1 0 -1 -1 -1 0 -1 -1 0 -1 0 -1 -1 0 0 1 -1 0 -1 0 -1 0 -1 0 0 -1 -1 0 -1 -1 -1 0 0 -1 -1 0 0 -1 -1 0 -1 0 0 -1 -1 0 -1 1 -1 -1 -1 0 -1 0 0 -1 -1 0 -1 -1 1 0 0 -1 1 0 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 -1 1 0 1 1 0 -1 0 -1 1 1 0 1 1 0 0 -1 1 1 0 -1 0 1 -1 0 0 1 1 0 0 1 0 1 1 0 0 -1 0 -1 1 0 1 1 0 -1 1 0 0 1 0 -1 1 1 1 1 1 0 0 1 1 -1 0 -1 -1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 0 -1 1 -1 0 1 1 1 0 1 0 -1 1 1 0 1 0 0 1 1 0 1 0 1 1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1 -1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 -1 1 1 0 0 1 1 0 1 1 0 1 -1 0 0 1 -1 0 -1 0 0 1 1 0 0 1 1 0 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0 -1 1 0 0 -1 -1 -1 -1 1 -1 0 0 -1 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 -1 0 -1 0 -1 0 -1 1 0 0 1 1 -1 -1 0 -1 -1 -1 -1 1 0 0 -1 1 0 0 1 1 0 1 0 1 0 0 1 0 -1 1 1 0 1 1 0 0 1 0 -1 1 1 0 1 1 0 0 1 1 -1 0 1 1 -1 1 1 0 -1 1 1 0 -1 0 -1 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 -1 1 1 1 0 1 -1 1 0 1 0 0 -1 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 -1 1 0 1 0 1 0 1 0 1 1 1 0 0 -1 -1 -1 1 0 1 -1 1 0 1 0 1 -1 1 0 1 0 0 -1 1 -1 1 0 1 -1 1 0 1 0 0 -1 1 0 0 1 1 0 0 1 1 0 1 0 1 -1 0 1 0 1 1 0 1 -1 1 0 1 0 0 -1 1 0 1 -1 0 -1 1 -1 0 -1 1 -1 1 0 1 0 0 -1 1 0 0 -1 1 0 0 -1 -1 0 0 -1 -1 0 1 -1 1 0 1 -1 1 -1 0 1 1 0 0 -1 -1 0 1 -1 1 0 0 -1 1 -1 1 0 0 -1 0 -1 0 1 1 -1 1 1 -1 0 0 1 0 1 0 -1 1 0 0 -1 1 -1 0 1 0 -1 1 0 0 1 1 1 0 1 0 1 0 1 -1 1 0 1 -1 0 1 1 -1 1 -1 0 -1 1 -1 0 -1 0 -2 1 -1 -1 0 1 0 1 -1 0 0 1 -2 0 1 1 -1 0 -1 1 -1 1 -1 1 -1 1 0 1 -1 0 -1 1 1 0 -2 1 0 1 -2 0 0 1 -1 0 -1 1 -1 0 0 1 -1 1 -1 1 -1 -1 -1 0 0 -1 -1 0 1 0 -1 -1 0 -1 0 -1 -1 0 -1 -1 0 -1 -1 2 -4 2 0 1 -1 0 -1 1 0 2 -2 -1 -1 -1 -2 1 0 -1 -1 0 -2 11 -4 24 -3 17 -1 7 -1 0 -1 1 -1 0 -1 1 -1 0 -1 1 0 -1 0 1 -1 -1 -1 0 0 -1 -1 0 -1 0 -1 1 -1 0 -1 0 -1 0 -1 0 -1 1 -1 0 -1 0 -1 1 -1 0 -1 -1 -1 1 0 -1 -1 0 -1 0 0 1 -1 0 -1 0 0 1 1 0 0 1 -1 0 -1 0 -1 0 -1 0 0 -1 -1 1 0 1 -1 1 -1 -1 0 -1 -1 0 0 1 1 0 0 1 -1 0 0 1 -1 0 -1 0 -1 -1 0 -1 -1 0 -1 -1 -1 0 -1 0 0 1 -1 -1 -1 0 -1 -1 -1 -1 -1 0 -1 0 -1 0 -1 -1 -1 -1 0 -1 -1 0 0 -1 0 -1 0 -1 -1 -1 -1 0 -1 -1 -1 0 -1 0 -1 0 -1 1 -1 0 0 -1 0 -1 -1 -1 -1 0 1 0 0 -1 1 0 0 -1 1 -1 1 0 1 -2 0 -1 1 0 0 -1 0 -2 1 -1 1 0 1 0 0 -1 -1 0 1 -1 0 -1 1 0 0 -1 0 -1 1 0 1 0 0 -1 -1 0 -1 0 0 -1 -1 1 -1 -1 0 1 -1 0 -1 0 -1 0 0 1 0 1 0 1 1 0 -1 1 -1 0 -1 0 -2 -1 -2 0 -2 -1 -1 -1 -2 0 0 -1 -1 0 0 -1"
"02","ak",4,FALSE,"83 50 1 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 0 -1 0 0 1 -1 0 -1 -1 0 -1 -1 0 -1 0 0 -1 -1 0 0 -1 -1 0"
"02","ak",4,FALSE,"88 74 0 -1 0 1 -1 0 1 0"
"02","ak",4,FALSE,"79 50 1 0 0 1 1 0 0 -1 1 1 0 1 -1 0 0 -1 -1 1 -1 -1 0 -1"
"02","ak",4,FALSE,"86 78 1 0 -1 0"
"02","ak",4,FALSE,"77 50 1 0 0 1 -1 0 0 -1"
"02","ak",4,FALSE,"75 50 0 1 0 -1"
"02","ak",4,FALSE,"93 118 1 -1 1 0 1 0 1 -1 0 -1 1 0 0 -1 0 -1 1 0 0 1 1 0 1 0 1 0 0 1 -1 0 -1 1 -1 0 0 1 -1 0 0 1 0 1 -1 0 -1 -1 -1 1 0 1 -1 0 0 -1 -1 -1"
"02","ak",4,FALSE,"69 50 1 0 1 1 -1 0 -1 0 0 -1"
"02","ak",4,FALSE,"84 102 0 -1 1 0 0 -1 1 -1 0 1 -1 1 0 1 -1 0"
"02","ak",4,FALSE,"59 52 1 0 1 0 1 0 0 -1 0 1 1 0 0 -1 1 0 1 0 1 -1 1 0 1 0 -1 0 -1 0 0 1 -1 0 -1 0 0 1 0 1 -1 0 -1 -1 -1 0 0 1 -1 0 -1 0 0 -1"
"02","ak",4,FALSE,"52 52 1 0 1 0 1 0 1 0 1 1 0 -1 1 0 0 1 -1 0 -1 1 -1 -1 -1 0 0 1 -1 0 0 -1 -1 0 0 -1"
"02","ak",4,FALSE,"49 54 1 0 1 -1 1 1 0 1 0 -1 -1 0 -1 0 -1 0"
"02","ak",4,FALSE,"48 56 0 -1 0 -1 1 0 0 1 1 0 -1 0 0 1 -1 0"
"02","ak",4,FALSE,"45 55 1 0 -1 0"
"02","ak",4,FALSE,"45 56 1 0 0 1 -1 0 0 -1"
"02","ak",4,FALSE,"43 53 1 1 -1 0 0 -1"
"42","conus",4,FALSE,"739 406 1 -5 1 -6 1 -7 1 -6 1 1 5 0 3 1 2 0 4 1 2 0 5 1 2 1 1 0 2 0 5 1 4 1 5 1 4 1 1 0 3 0 3 1 1 0 3 1 1 0 2 0 2 1 3 0 1 1 5 1 1 0 0 1 1 1 1 1 2 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 2 1 0 1 1 0 1 1 0 0 1 0 1 -2 0 0 1 -1 0 -1 1 0 1 -1 0 -1 0 0 1 -1 1 -1 1 0 -1 -1 1 0 1 0 1 0 1 1 1 0 1 0 1 -1 1 0 1 0 1 1 0 0 1 0 1 1 1 0 1 1 2 0 1 1 0 -1 2 -1 0 -1 0 -1 0 -2 2 0 1 -1 2 0 1 -1 1 -1 0 -1 0 -1 1 -1 1 -2 0 0 -1 -1 0 -4 -1 -4 0 0 -1 -5 -1 -1 0 -6 -1 -1 0 -8 -2 -3 0 -1 -1 -3 0 -2 -1 -1 0 -1 0 -4 -1 -4 0 -1 -1 -1 0 -6 -1 -2 0 -3 -1 0 3 -1 3 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -2 -2 -3 -2 1 -6 2 -7 0 -2 1 -5 0 -1"
"08","conus",5,FALSE,"307 348 0 -2 -1 -6 -1 -8 -1 -9 6 -1 4 -1 6 -1 8 -1 1 0 9 -1 6 -1 2 0 5 0 1 0 4 -1 3 0 2 0 2 0 1 -1 1 0 6 0 7 -1 5 0 4 -1 10 0 2 0 2 -1 2 0 6 0 5 -1 0 1 0 2 0 3 1 9 0 8 0 5 1 7 0 7 0 1 1 5 0 4 0 5 0 4 1 7 0 8 1 5 -8 0 -1 0 -7 1 -4 0 -3 1 -7 0 -7 1 -5 0 -1 0 -5 1 -14 1 -2 0 -8 1 -7 1 -8 1 -5 1 -12 1 -1 -3 0 -4 -1 -8 0 -1 -1 -6 -1 -8 -1 -7 -2 -12 -1 -5"
"37","conus",2,FALSE,"697 280 3 0 2 0 2 0 5 1 1 0 1 0 2 1 4 0 1 1 2 1 2 1 1 1 2 1 1 0 1 0 0 1 1 0 1 0 2 0 2 1 2 0 1 0 2 0 4 1 2 0 1 0 4 0 1 0 -1 -1 1 -1 1 2 1 -1 1 -1 1 -1 0 -3 4 1 4 0 4 1 2 0 4 1 4 -3 1 0 1 -1 6 -4 5 -4 3 -2 1 0 1 -2 2 2 2 1 2 0 2 0 1 -1 1 2 0 1 0 1 0 3 1 2 1 1 1 1 1 2 1 1 2 2 1 1 2 1 3 2 3 1 2 0 1 -1 0 -1 1 3 1 2 1 1 1 2 1 2 2 1 1 2 2 2 2 1 2 0 0 4 -1 4 -1 2 -1 1 -1 2 -2 2 -1 2 -1 2 -1 1 -1 3 -1 2 -3 0 -1 -1 -3 0 -3 -1 -1 0 -3 -1 -3 0 -3 -1 -1 0 -2 -1 -7 -1 -2 0 -2 -1 -2 0 -2 -1 -3 0 -4 -1 -1 0 -2 0 -3 -1 -1 0 -2 -1 -2 0 -1 0 -3 -1 -3 0 -2 0 -1 -1 -3 0 -2 0 -1 0 -2 -1 -2 0 -2 0 -1 0 -2 -1 -2 0 -3 0 -2 0 -3 -1 0 -1 0 -1 0 -1 0 -1 0 -1 -1 0 -1 0 -1 -1 0 -1 0 -1 -1 -2 -1 0 -1 0 -1 1 0 -1 -1 0 -1 -1 -1 0 0 -1 -1 -1 0 -1 -1 0 -1 0 0 1 0 1 -2 -1 -1 -1 0 -1 0 -1 -1 1 -1 -1 1 -1 -1 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 0 -1 -1 0 0 -1 -1 0 -1 -1 -1 -1 -1 0 -1 0 -1 0 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 0 -1 0 -1 0 -1 -1 -1 -1 0 -1 0 -1 -1 0 -4"
