"state","part","x","y"
"IL",52,566.5,403.2
"IL",52,566.5,403.1
"IL",52,566.5,403
"IL",52,566.6,402.9
"IL",52,566.6,402.8
"IL",52,566.6,402.7
"IL",52,566.6,402.6
"IL",52,566.6,402.2
"IL",52,566.6,402
"IL",52,567.6,400.8
"IL",52,567.9,400.7
"IL",52,568,400.7
"IL",52,568.1,400.8
"IL",52,568.5,401
"IL",52,568.6,401.2
"IL",52,568.7,401.2
"IL",52,569,401
"IL",52,569.1,400.8
"IL",52,569.3,400.6
"IL",52,569.5,400.4
"IL",52,569.6,400.3
"IL",52,569.7,400.1
"IL",52,571.3,399.7
"IL",52,571.5,399.6
"IL",52,572.3,399.4
"IL",52,572.8,399.2
"IL",52,574,399
"IL",52,574.1,398.9
"IL",52,574.3,398.3
"IL",52,574.3,398.2
"IL",52,573.1,396.8
"IL",52,572.8,396.6
"IL",52,572.2,394.6
"IL",52,572.4,394
"IL",52,572.5,393.9
"IL",52,572.5,393.8
"IL",52,572.6,393.6
"IL",52,572.8,393.3
"IL",52,573.1,393.1
"IL",52,573.6,392.7
"IL",52,573.7,392.7
"IL",52,573.8,392.4
"IL",52,574.1,392
"IL",52,574.2,391.8
"IL",52,574.2,391.5
"IL",52,574.3,391.1
"IL",52,574.4,391
"IL",52,574.2,390.8
"IL",52,573.6,391
"IL",52,573.3,390.8
"IL",52,574,390.5
"IL",52,573.1,389
"IL",52,572.9,388.8
"IL",52,574,388.8
"IL",52,574.1,388.7
"IL",52,574.4,388.8
"IL",52,574.5,388.7
"IL",52,573.9,388
"IL",52,574,387.8
"IL",52,573.9,386
"IL",52,574,385.8
"IL",52,573.7,385.3
"IL",52,573.6,385.2
"IL",52,575.1,384
"IL",52,575.1,383.8
"IL",52,575,383.6
"IL",52,574.9,383.6
"IL",52,574.9,383.7
"IL",52,574.7,383.8
"IL",52,574.5,384
"IL",52,574.2,383.5
"IL",52,574.3,383.4
"IL",52,574.4,383.4
"IL",52,574.7,383.4
"IL",52,574.7,383.3
"IL",52,574.7,383
"IL",52,574.8,382.9
"IL",52,575.1,382.8
"IL",52,575.2,382.9
"IL",52,575.7,382.2
"IL",52,575.8,382.1
"IL",52,574.5,381.2
"IL",52,574.4,381.1
"IL",52,574.4,381
"IL",52,574.3,380.8
"IL",52,574.3,380.5
"IL",52,574.4,380.3
"IL",52,574.2,379.8
"IL",52,575.2,378.7
"IL",52,575.9,379
"IL",52,576.7,379.1
"IL",52,577.1,377.5
"IL",52,577.1,377.4
"IL",52,577.3,377.1
"IL",52,577.4,376.9
"IL",52,577.8,376.8
"IL",52,577.9,376.6
"IL",52,578.1,376.3
"IL",52,578.2,376.1
"IL",52,578.4,375.6
"IL",52,578.4,375.3
"IL",52,578.1,374.5
"IL",52,578.1,374.2
"IL",52,578.2,374.1
"IL",52,578.3,374
"IL",52,578.5,374
"IL",52,580.1,373
"IL",52,579.9,372.9
"IL",52,579.6,372.2
"IL",52,579.8,372
"IL",52,579.8,371.8
"IL",52,579.8,371.7
"IL",52,580,371.4
"IL",52,580,371.1
"IL",52,580.2,371.1
"IL",52,580.3,370.9
"IL",52,580.2,370.7
"IL",52,580.3,370.3
"IL",52,580.3,370.2
"IL",52,580.3,369.9
"IL",52,580.4,369.8
"IL",52,581.1,369
"IL",52,581.3,368.9
"IL",52,582,368.5
"IL",52,582,368.3
"IL",52,582,368.2
"IL",52,582.2,367.6
"IL",52,582.2,367.5
"IL",52,582.4,367.3
"IL",52,582.2,367.1
"IL",52,582.3,366.8
"IL",52,582.3,366.7
"IL",52,582.3,366.6
"IL",52,581.6,364.6
"IL",52,581.3,364.6
"IL",52,581.5,363.4
"IL",52,581.6,363.4
"IL",52,581.5,362.8
"IL",52,581.6,362.6
"IL",52,581.5,362.4
"IL",52,581.6,362.4
"IL",52,581.6,362.1
"IL",52,581.4,362
"IL",52,581,361.7
"IL",52,580.9,361.6
"IL",52,580.8,361.6
"IL",52,580.7,361.6
"IL",52,580.6,361.6
"IL",52,580.5,361.5
"IL",52,580.3,361.5
"IL",52,580.3,361.4
"IL",52,580.3,361.3
"IL",52,580.4,361.4
"IL",52,580.5,361.4
"IL",52,580.6,361.3
"IL",52,580.6,361.2
"IL",52,580.5,361.2
"IL",52,580.4,361.2
"IL",52,580.3,361.2
"IL",52,580.3,361.1
"IL",52,580.3,361
"IL",52,580.3,360.9
"IL",52,580.3,360.8
"IL",52,580.3,360.6
"IL",52,580,359.5
"IL",52,579.8,359.4
"IL",52,579.5,359.2
"IL",52,579.4,359.2
"IL",52,579.3,359.1
"IL",52,578.6,358.6
"IL",52,578.6,358.5
"IL",52,578.5,358
"IL",52,578.5,357.9
"IL",52,579,357.4
"IL",52,578.9,357.4
"IL",52,579.1,357
"IL",52,579,356.7
"IL",52,579.1,356.7
"IL",52,579.7,356.3
"IL",52,579.2,354.8
"IL",52,579.3,353.1
"IL",52,579.4,353.1
"IL",52,580.1,352.7
"IL",52,580.1,352.6
"IL",52,580.3,352.6
"IL",52,580.3,352
"IL",52,580.3,351.2
"IL",52,580.2,350.5
"IL",52,580.2,350.4
"IL",52,580.2,350.2
"IL",52,580.1,349.6
"IL",52,580.1,349.5
"IL",52,580.1,349.3
"IL",52,580,348.8
"IL",52,579.9,347.8
"IL",52,579.9,347.3
"IL",52,579.7,345.9
"IL",52,579.6,345
"IL",52,579.6,344.7
"IL",52,579.6,344.2
"IL",52,579.5,344
"IL",52,579.5,343.7
"IL",52,579.5,343.3
"IL",52,579.5,342.4
"IL",52,579.4,342.1
"IL",52,579.4,341.4
"IL",52,579.3,340.8
"IL",52,579.2,340.1
"IL",52,579.2,339.4
"IL",52,579.1,338.6
"IL",52,579,338
"IL",52,579,337.9
"IL",52,579,337.5
"IL",52,578.9,337.1
"IL",52,578.9,336.5
"IL",52,578.8,336
"IL",52,578.8,335.7
"IL",52,578.8,335.3
"IL",52,578.8,335.1
"IL",52,578.8,334.8
"IL",52,578.8,334.4
"IL",52,578.7,333.3
"IL",52,578.7,333.2
"IL",52,578.6,333
"IL",52,578.6,332
"IL",52,578.5,331
"IL",52,578.4,330
"IL",52,578.4,329.9
"IL",52,578.3,328.7
"IL",52,578.2,328.1
"IL",52,578.2,327.8
"IL",52,578.2,327.7
"IL",52,578.1,327.2
"IL",52,578.1,326.4
"IL",52,578.1,325.6
"IL",52,578.1,325.2
"IL",52,578,324.9
"IL",52,578,324.6
"IL",52,578,324.5
"IL",52,577.8,323
"IL",52,577.7,322.1
"IL",52,577.5,319.3
"IL",52,577.4,318.5
"IL",52,577.4,318.1
"IL",52,577.4,318
"IL",52,577.3,317
"IL",52,577.3,316.4
"IL",52,577.2,316
"IL",52,577.1,315
"IL",52,577.1,314.4
"IL",52,577,313.8
"IL",52,577,313.6
"IL",52,577,313.3
"IL",52,576.9,313.1
"IL",52,576.9,312.8
"IL",52,576.6,308.9
"IL",52,576.6,308.8
"IL",52,576.6,308.6
"IL",52,576.6,308.5
"IL",52,576.5,308.5
"IL",52,576.5,308.2
"IL",52,576.5,307.9
"IL",52,576.4,306.9
"IL",52,576,303.4
"IL",52,575.9,302.5
"IL",52,575.9,302
"IL",52,575.9,301.1
"IL",52,575.9,300.5
"IL",52,575.8,300.4
"IL",52,575.8,299.7
"IL",52,575.7,299.3
"IL",52,575.7,299.1
"IL",52,575.7,298.8
"IL",52,575.7,298.7
"IL",52,575.7,298.6
"IL",52,575.7,298.5
"IL",52,575.6,298.4
"IL",52,575.6,298.3
"IL",52,575.6,298.2
"IL",52,575.6,298.1
"IL",52,575.6,297.8
"IL",52,575.6,297.7
"IL",52,575.6,297.6
"IL",52,575.6,297.5
"IL",52,575.6,297.4
"IL",52,575.5,297.3
"IL",52,575.5,297.2
"IL",52,575.5,297.1
"IL",52,575.5,296.9
"IL",52,575.4,296.3
"IL",52,575.4,295.8
"IL",52,575.4,295.7
"IL",52,575.4,295.5
"IL",52,575.4,295.4
"IL",52,575.4,295.3
"IL",52,575.3,295.2
"IL",52,575.2,294.1
"IL",52,574.7,294.1
"IL",52,574.1,292.7
"IL",52,573.7,291.9
"IL",52,573.3,290.9
"IL",52,572.8,289.5
"IL",52,571.6,286.5
"IL",52,570.9,285.9
"IL",52,569.2,283.2
"IL",52,568.6,281.4
"IL",52,568.9,279.1
"IL",52,568.7,276.8
"IL",52,568.5,276.8
"IL",52,568.4,276.8
"IL",52,567.9,276.8
"IL",52,567.7,276.8
"IL",52,567.3,276.8
"IL",52,567.1,276.8
"IL",52,566.8,276.8
"IL",52,566.1,276.9
"IL",52,565.8,276.9
"IL",52,565.1,277
"IL",52,564.8,277
"IL",52,564.2,277.1
"IL",52,563.9,277.1
"IL",52,563.8,277.1
"IL",52,563.7,277.1
"IL",52,563.6,277.1
"IL",52,563.3,277.1
"IL",52,563,277.2
"IL",52,562.2,277.2
"IL",52,562.1,277.3
"IL",52,561.7,277.3
"IL",52,561,277.4
"IL",52,560.7,277.4
"IL",52,559.9,277.5
"IL",52,559.7,277.5
"IL",52,559.4,277.5
"IL",52,558.6,277.5
"IL",52,558.4,277.5
"IL",52,557.9,277.6
"IL",52,557.6,277.6
"IL",52,557.4,277.6
"IL",52,557.1,277.6
"IL",52,556.9,277.7
"IL",52,556.4,277.7
"IL",52,556.1,277.7
"IL",52,555.9,277.7
"IL",52,555.5,277.8
"IL",52,554.6,277.8
"IL",52,553.9,277.9
"IL",52,553.6,277.9
"IL",52,553.2,278
"IL",52,552.7,278.1
"IL",52,551.7,278.2
"IL",52,551.5,278.2
"IL",52,550.2,278.2
"IL",52,550.1,278.2
"IL",52,550,278.2
"IL",52,549.4,278.2
"IL",52,547.7,278.3
"IL",52,547.5,278.3
"IL",52,547.2,278.4
"IL",52,547.1,278.4
"IL",52,546.9,278.4
"IL",52,546.8,278.4
"IL",52,546.7,278.4
"IL",52,546.6,278.4
"IL",52,546.4,278.4
"IL",52,546.3,278.4
"IL",52,546.2,278.4
"IL",52,545.8,278.5
"IL",52,544.9,278.5
"IL",52,544.3,278.6
"IL",52,543.5,278.6
"IL",52,543.3,278.6
"IL",52,543.1,278.6
"IL",52,542.9,278.7
"IL",52,542.8,278.7
"IL",52,542.4,278.7
"IL",52,540.9,278.8
"IL",52,538.8,278.9
"IL",52,538.5,278.9
"IL",52,538.1,278.9
"IL",52,537.9,278.9
"IL",52,536.9,278.9
"IL",52,536.1,278.9
"IL",52,536,278.9
"IL",52,535.6,278.9
"IL",52,535.2,279
"IL",52,534.4,279
"IL",52,534,279
"IL",52,533.7,279.1
"IL",52,533.5,279.1
"IL",52,533.3,279.1
"IL",52,532.1,279.2
"IL",52,531.5,279.2
"IL",52,530,279.3
"IL",52,529.7,279.3
"IL",52,529.5,279.3
"IL",52,529.2,279.3
"IL",52,528.6,279.4
"IL",52,528.2,279.4
"IL",52,528,279.4
"IL",52,527.6,279.4
"IL",52,527,279.5
"IL",52,526.3,279.5
"IL",52,525.5,279.6
"IL",52,525.3,279.6
"IL",52,524.9,279.6
"IL",52,524.8,279.7
"IL",52,523.8,279.7
"IL",52,523.4,279.7
"IL",52,522.9,279.7
"IL",52,522.8,279.7
"IL",52,522.2,279.7
"IL",52,521.4,279.8
"IL",52,521.3,279.8
"IL",52,520.9,279.8
"IL",52,520.6,279.8
"IL",52,520.3,279.8
"IL",52,520.2,279.8
"IL",52,520.1,279.8
"IL",52,519.7,279.9
"IL",52,519.3,279.9
"IL",52,518.6,279.9
"IL",52,518.4,279.9
"IL",52,518.3,280
"IL",52,518.3,280.8
"IL",52,518.5,281
"IL",52,519.4,281.4
"IL",52,519.6,281.4
"IL",52,520.5,282.3
"IL",52,520.8,282.4
"IL",52,520.8,282.5
"IL",52,521.1,282.5
"IL",52,521.5,282.8
"IL",52,521.6,282.9
"IL",52,521.7,282.9
"IL",52,521.8,283.2
"IL",52,522.4,283.9
"IL",52,522.5,284
"IL",52,522.6,284
"IL",52,522.7,284.1
"IL",52,522.6,285
"IL",52,522.5,285.2
"IL",52,522.6,285.4
"IL",52,522.7,285.6
"IL",52,522.7,285.8
"IL",52,522.7,285.9
"IL",52,522.9,286.1
"IL",52,523.2,286.4
"IL",52,523.3,286.5
"IL",52,523.8,286.9
"IL",52,523.9,287
"IL",52,524.7,287.3
"IL",52,525,287.4
"IL",52,525.3,287.6
"IL",52,526.6,288.2
"IL",52,526.9,288.7
"IL",52,527,288.8
"IL",52,527.5,289
"IL",52,527.6,289.2
"IL",52,527.6,289.4
"IL",52,527.5,289.8
"IL",52,527.5,290
"IL",52,527.5,290.5
"IL",52,527.6,290.5
"IL",52,527.7,290.9
"IL",52,527.8,291.1
"IL",52,527.9,291.2
"IL",52,527.9,291.3
"IL",52,528,291.6
"IL",52,528.1,291.8
"IL",52,528,292.2
"IL",52,527.9,292.3
"IL",52,527.9,292.4
"IL",52,527.8,292.6
"IL",52,527.7,292.8
"IL",52,527.7,293
"IL",52,527.8,293.3
"IL",52,527.9,293.4
"IL",52,528,293.4
"IL",52,528,293.5
"IL",52,528,293.9
"IL",52,528,294.1
"IL",52,527.9,294.2
"IL",52,527.8,294.6
"IL",52,527.7,294.8
"IL",52,527.7,295.1
"IL",52,527.7,295.3
"IL",52,527.6,295.7
"IL",52,527.6,295.9
"IL",52,527.6,296
"IL",52,527.2,296.7
"IL",52,527,296.9
"IL",52,526.6,297.1
"IL",52,526.4,297.2
"IL",52,526,297.6
"IL",52,525.9,297.7
"IL",52,525.1,299.7
"IL",52,525.1,299.8
"IL",52,525.1,300
"IL",52,525,300.2
"IL",52,525,300.4
"IL",52,525,301.3
"IL",52,525.1,301.8
"IL",52,525.1,302
"IL",52,525,302
"IL",52,524.7,302.2
"IL",52,524.4,302.3
"IL",52,524,302.6
"IL",52,523.8,302.7
"IL",52,523.7,302.9
"IL",52,523.6,303
"IL",52,523.5,303
"IL",52,523.4,303.2
"IL",52,523.3,303.4
"IL",52,523,303.7
"IL",52,522.8,303.8
"IL",52,522.6,303.9
"IL",52,522.3,303.9
"IL",52,522.1,303.8
"IL",52,521.7,303.7
"IL",52,521.6,303.7
"IL",52,521.5,303.7
"IL",52,521.3,303.8
"IL",52,521.1,304
"IL",52,520.9,304.1
"IL",52,520.7,304.1
"IL",52,520.5,304.2
"IL",52,520.5,304.5
"IL",52,520.3,304.8
"IL",52,519.8,305.1
"IL",52,519.7,305.3
"IL",52,519.4,305.5
"IL",52,519.2,305.5
"IL",52,519,305.6
"IL",52,518.7,305.6
"IL",52,518.3,305.7
"IL",52,518.2,305.7
"IL",52,517.6,305.7
"IL",52,517.5,305.7
"IL",52,517.1,305.7
"IL",52,515.8,306
"IL",52,515.6,306.1
"IL",52,515.2,306.4
"IL",52,514,306.4
"IL",52,513.9,306.3
"IL",52,513.3,306.6
"IL",52,513,306.7
"IL",52,512.9,306.8
"IL",52,512.7,306.8
"IL",52,512.6,306.9
"IL",52,512.6,307
"IL",52,512.6,307.3
"IL",52,512.6,307.6
"IL",52,512.6,307.7
"IL",52,512.5,307.9
"IL",52,512.4,308
"IL",52,512.3,308.8
"IL",52,512.3,308.9
"IL",52,512.3,309.2
"IL",52,511.6,311
"IL",52,511.7,311.2
"IL",52,511.7,311.3
"IL",52,511.8,311.3
"IL",52,512.6,312.1
"IL",52,512.7,312.5
"IL",52,513.4,312.9
"IL",52,513.7,312.9
"IL",52,513.9,313
"IL",52,514,313.2
"IL",52,514,313.3
"IL",52,514.1,313.5
"IL",52,514.7,314.2
"IL",52,514.8,314.6
"IL",52,514.8,314.7
"IL",52,514.8,314.9
"IL",52,514.8,315.1
"IL",52,514.8,315.3
"IL",52,515,316.1
"IL",52,514.9,316.4
"IL",52,514.8,317.2
"IL",52,514.7,317.4
"IL",52,514.9,317.9
"IL",52,514.8,318.5
"IL",52,514,319.4
"IL",52,513.8,319.8
"IL",52,513.6,320
"IL",52,512.9,320.9
"IL",52,512.7,321.2
"IL",52,512.6,321.3
"IL",52,512.6,321.4
"IL",52,512.5,321.5
"IL",52,512.5,321.6
"IL",52,512.5,321.8
"IL",52,512.5,321.9
"IL",52,512.6,322
"IL",52,512.6,322.2
"IL",52,512.6,322.3
"IL",52,512.6,322.5
"IL",52,512.6,322.7
"IL",52,512.5,322.9
"IL",52,512.4,323.1
"IL",52,512.3,323.3
"IL",52,512.3,323.7
"IL",52,512.3,323.8
"IL",52,512.3,323.9
"IL",52,512.4,324.4
"IL",52,512.3,324.5
"IL",52,511.7,325.5
"IL",52,511.1,325.9
"IL",52,511,326
"IL",52,510.9,326
"IL",52,510.4,325.9
"IL",52,510.3,326
"IL",52,509.9,326
"IL",52,509.8,326
"IL",52,509.7,326.1
"IL",52,508.3,326.7
"IL",52,508.2,326.8
"IL",52,508,327
"IL",52,507.7,327.4
"IL",52,507.6,327.7
"IL",52,507.3,328
"IL",52,507.2,328.2
"IL",52,507.2,328.3
"IL",52,507.6,328.8
"IL",52,507.9,329.2
"IL",52,508,329.4
"IL",52,508,329.5
"IL",52,508,329.7
"IL",52,508,330
"IL",52,507.9,330.1
"IL",52,507.8,330.5
"IL",52,507.7,330.8
"IL",52,507.9,331.4
"IL",52,508,331.6
"IL",52,508,331.9
"IL",52,507.9,332.1
"IL",52,507.7,332.2
"IL",52,507.5,332.3
"IL",52,507.2,332.4
"IL",52,507.1,332.5
"IL",52,507,332.6
"IL",52,506.9,332.7
"IL",52,506.8,332.8
"IL",52,506.7,332.9
"IL",52,506.5,333.1
"IL",52,506.4,333.3
"IL",52,506.3,333.6
"IL",52,506.2,333.9
"IL",52,506,334.8
"IL",52,505.9,335
"IL",52,506,335.4
"IL",52,505.8,335.8
"IL",52,505.7,336.7
"IL",52,505.8,336.9
"IL",52,505.7,338.3
"IL",52,505.7,338.5
"IL",52,505.8,338.7
"IL",52,505.9,339.1
"IL",52,505.9,339.2
"IL",52,506,339.4
"IL",52,506.1,339.8
"IL",52,506.1,340
"IL",52,506.2,340.3
"IL",52,506.1,340.8
"IL",52,506.3,341.2
"IL",52,507.3,343
"IL",52,507.5,343.1
"IL",52,507.6,343.3
"IL",52,507.6,343.6
"IL",52,507.6,343.7
"IL",52,507.6,343.8
"IL",52,507.4,344.1
"IL",52,507.4,345.1
"IL",52,507.4,345.3
"IL",52,507.5,345.3
"IL",52,507.5,345.4
"IL",52,508.7,346.4
"IL",52,508.8,346.5
"IL",52,508.9,346.8
"IL",52,508.9,347
"IL",52,508.9,347.3
"IL",52,508.8,347.6
"IL",52,508.8,348.1
"IL",52,509,348.3
"IL",52,509,348.4
"IL",52,509.2,348.7
"IL",52,509.5,348.8
"IL",52,509.7,348.9
"IL",52,509.9,349.2
"IL",52,510.1,349.3
"IL",52,510.7,349.8
"IL",52,510.9,350
"IL",52,510.9,350.1
"IL",52,511.1,350.2
"IL",52,512.4,351
"IL",52,512.7,352
"IL",52,512.8,352.2
"IL",52,513,352.4
"IL",52,513.3,352.5
"IL",52,513.5,352.5
"IL",52,513.8,352.5
"IL",52,514,352.6
"IL",52,514,352.7
"IL",52,514.4,353.3
"IL",52,514.5,353.5
"IL",52,514.7,353.9
"IL",52,514.8,354.1
"IL",52,514.9,354.4
"IL",52,515.1,354.5
"IL",52,515.3,354.7
"IL",52,515.4,354.8
"IL",52,515.5,355
"IL",52,516.9,355.6
"IL",52,517,355.7
"IL",52,517.1,355.8
"IL",52,517.2,355.9
"IL",52,517.6,356.2
"IL",52,517.7,356.2
"IL",52,517.9,356.5
"IL",52,518.2,356.7
"IL",52,519.9,357.8
"IL",52,520,357.9
"IL",52,520,358
"IL",52,521.4,359.7
"IL",52,521.5,360.2
"IL",52,521.6,360.5
"IL",52,521.6,360.9
"IL",52,521.8,361.6
"IL",52,521.9,361.7
"IL",52,522.2,362.4
"IL",52,522.3,362.5
"IL",52,522,363.6
"IL",52,522,363.8
"IL",52,522.3,364.9
"IL",52,522.4,365.2
"IL",52,522.5,365.3
"IL",52,522.6,365.4
"IL",52,522.7,366
"IL",52,522.7,366.1
"IL",52,522.7,366.2
"IL",52,522.7,366.5
"IL",52,522.9,366.8
"IL",52,522.9,366.9
"IL",52,524.4,368.3
"IL",52,524.5,368.3
"IL",52,524.7,368.4
"IL",52,524.9,368.3
"IL",52,525.9,367.5
"IL",52,527,365.9
"IL",52,527.1,365.9
"IL",52,527.2,365.9
"IL",52,527.9,366
"IL",52,528.1,366
"IL",52,528.3,366.1
"IL",52,528.8,366.4
"IL",52,529.1,366.6
"IL",52,529.3,366.7
"IL",52,529.8,366.8
"IL",52,530,366.8
"IL",52,531.1,367
"IL",52,531.2,367
"IL",52,531.3,367.2
"IL",52,531.7,367.5
"IL",52,531.8,367.5
"IL",52,531.9,367.5
"IL",52,532,367.6
"IL",52,532.3,367.7
"IL",52,532.3,367.8
"IL",52,532.6,368
"IL",52,532.7,368
"IL",52,532.9,368.2
"IL",52,533.3,368.3
"IL",52,533.4,368.5
"IL",52,533.3,369.4
"IL",52,532.6,370.2
"IL",52,532.3,370.4
"IL",52,532.3,370.6
"IL",52,531.7,371.5
"IL",52,531.7,371.6
"IL",52,531.9,372.2
"IL",52,532,372.4
"IL",52,532.2,372.6
"IL",52,532.3,372.9
"IL",52,532.4,373.3
"IL",52,532.4,373.7
"IL",52,532.4,373.8
"IL",52,532.4,374
"IL",52,532.3,374.1
"IL",52,532.2,374.6
"IL",52,531.9,374.9
"IL",52,531.8,375
"IL",52,531.3,375.9
"IL",52,531.1,376.2
"IL",52,531,376.5
"IL",52,531,376.6
"IL",52,530.8,377.5
"IL",52,530.7,377.7
"IL",52,530.7,378.1
"IL",52,530.7,378.3
"IL",52,530.6,378.7
"IL",52,529.8,379.8
"IL",52,529.7,379.9
"IL",52,529.6,380.1
"IL",52,529.5,380.4
"IL",52,529.5,380.5
"IL",52,529.5,380.6
"IL",52,529.2,382
"IL",52,529.3,382.4
"IL",52,529.3,382.6
"IL",52,529.4,382.9
"IL",52,529.4,383.2
"IL",52,529.7,384
"IL",52,529.8,384.1
"IL",52,531.3,385.4
"IL",52,531.8,386.2
"IL",52,532.5,386.9
"IL",52,532.7,387
"IL",52,533.5,387.2
"IL",52,533.7,387.3
"IL",52,533.9,387.4
"IL",52,534.2,388
"IL",52,534.3,388.1
"IL",52,534.4,388.2
"IL",52,534.7,388.4
"IL",52,534.9,388.5
"IL",52,535,388.6
"IL",52,535.5,388.5
"IL",52,535.6,388.6
"IL",52,535.7,388.7
"IL",52,535.7,388.8
"IL",52,536,388.9
"IL",52,537.1,389.8
"IL",52,537.7,390.3
"IL",52,537.6,390.3
"IL",52,537.3,390.5
"IL",52,537.3,390.7
"IL",52,537.6,391.2
"IL",52,537.7,391.3
"IL",52,537.8,391.5
"IL",52,537.8,391.7
"IL",52,537.9,391.8
"IL",52,538.1,391.9
"IL",52,538.2,391.9
"IL",52,538.4,392
"IL",52,538.5,392
"IL",52,538.7,392
"IL",52,538.8,392
"IL",52,538.9,391.9
"IL",52,539,391.8
"IL",52,539.2,391.7
"IL",52,539.2,391.6
"IL",52,539.2,391.5
"IL",52,539.3,391.4
"IL",52,539.4,391.2
"IL",52,539.5,391.2
"IL",52,539.6,391.2
"IL",52,539.7,391.1
"IL",52,539.7,391
"IL",52,539.8,391
"IL",52,539.9,391
"IL",52,541.6,392.3
"IL",52,541.7,392.3
"IL",52,542.6,392.9
"IL",52,542.7,393
"IL",52,543.1,393.2
"IL",52,543.3,393.4
"IL",52,543.5,393.9
"IL",52,543.5,394.1
"IL",52,543.5,394.4
"IL",52,543.5,394.5
"IL",52,544.4,394.7
"IL",52,544.5,394.8
"IL",52,544.6,394.8
"IL",52,544.8,394.8
"IL",52,544.8,394.9
"IL",52,544.9,394.9
"IL",52,544.9,395
"IL",52,544.9,395.1
"IL",52,545,395.3
"IL",52,545.1,395.4
"IL",52,546.4,395.7
"IL",52,546.4,395.8
"IL",52,546.8,397.5
"IL",52,546.9,397.6
"IL",52,547,397.7
"IL",52,547,398.4
"IL",52,546.8,398.4
"IL",52,546.4,398.5
"IL",52,546.4,398.9
"IL",52,546.5,399.3
"IL",52,546.6,399.6
"IL",52,547.2,400.6
"IL",52,547.4,401
"IL",52,547.8,401.3
"IL",52,548.2,401.8
"IL",52,548.4,402.1
"IL",52,548.6,402.5
"IL",52,548.7,402.9
"IL",52,548.6,403.8
"IL",52,548.6,404
"IL",52,547.6,404.4
"IL",52,547.4,404.5
"IL",52,547.1,404.9
"IL",52,547.1,405
"IL",52,547.1,405.1
"IL",52,547.1,405.3
"IL",52,547.1,405.4
"IL",52,547,405.6
"IL",52,547.3,406.2
"IL",52,547.5,406.3
"IL",52,547.6,406.4
"IL",52,547.8,406.4
"IL",52,548.1,406.4
"IL",52,548.2,406.5
"IL",52,548.2,406.6
"IL",52,548.1,407
"IL",52,548.1,407.1
"IL",52,548.2,407.7
"IL",52,548.4,407.9
"IL",52,548.6,408.3
"IL",52,548.8,408.8
"IL",52,549,409.1
"IL",52,549.3,409.4
"IL",52,549.7,409.7
"IL",52,549.9,409.9
"IL",52,550,410.4
"IL",52,550,410.7
"IL",52,550,410.8
"IL",52,550,411.1
"IL",52,551.3,412.1
"IL",52,551.8,412.5
"IL",52,552.4,411.9
"IL",52,551.5,410.7
"IL",52,551.9,410.7
"IL",52,552.3,410.7
"IL",52,552.4,410.5
"IL",52,553.1,411.5
"IL",52,553.3,411.6
"IL",52,553.6,411.9
"IL",52,553.6,412.3
"IL",52,553.7,412.7
"IL",52,553.9,412.8
"IL",52,554.9,412.5
"IL",52,554.2,412
"IL",52,554.1,411.9
"IL",52,553.9,411.6
"IL",52,553.9,411.4
"IL",52,554.1,410.3
"IL",52,554.2,410.1
"IL",52,554.3,410
"IL",52,554.3,409.9
"IL",52,554.9,409.3
"IL",52,555,409.2
"IL",52,555.2,408.6
"IL",52,555.3,408.4
"IL",52,555.4,408.1
"IL",52,555.6,407.8
"IL",52,555.8,407.7
"IL",52,556,407.3
"IL",52,556,407.2
"IL",52,556.3,407.1
"IL",52,557.1,406.4
"IL",52,557.2,406.4
"IL",52,557.56,406.31
"IN",53,590.3,308.4
"IN",53,590.4,308.5
"IN",53,590.4,308.7
"IN",53,590.4,308.8
"IN",53,590.7,312.4
"IN",53,590.7,312.6
"IN",53,590.8,312.7
"IN",53,590.8,313.1
"IN",53,590.8,313.2
"IN",53,590.9,313.8
"IN",53,590.9,314.3
"IN",53,591,315.2
"IN",53,591,315.6
"IN",53,591,316.1
"IN",53,591.1,317
"IN",53,591.1,317.1
"IN",53,591.2,317.5
"IN",53,591.3,318.2
"IN",53,591.4,320.7
"IN",53,591.5,321.6
"IN",53,591.7,322.9
"IN",53,591.7,323
"IN",53,591.7,323.2
"IN",53,591.8,323.6
"IN",53,591.8,323.9
"IN",53,591.8,324.7
"IN",53,591.8,325.3
"IN",53,591.9,325.8
"IN",53,591.9,325.9
"IN",53,591.9,326.2
"IN",53,592,326.7
"IN",53,592.1,327.8
"IN",53,592.1,327.9
"IN",53,592.1,328.8
"IN",53,592.2,329.7
"IN",53,592.2,330.6
"IN",53,592.3,330.8
"IN",53,592.3,330.9
"IN",53,592.4,331.9
"IN",53,592.4,332.2
"IN",53,592.4,332.5
"IN",53,592.5,332.7
"IN",53,592.5,333
"IN",53,592.5,333.3
"IN",53,592.5,333.7
"IN",53,592.5,334.3
"IN",53,592.6,334.7
"IN",53,592.6,335
"IN",53,592.6,335.2
"IN",53,592.7,335.6
"IN",53,592.8,336.3
"IN",53,592.8,337.1
"IN",53,592.9,337.7
"IN",53,592.9,338.2
"IN",53,592.9,338.8
"IN",53,593,339.1
"IN",53,593.1,339.9
"IN",53,593.1,340.3
"IN",53,593.1,340.6
"IN",53,593.2,340.7
"IN",53,593.2,341.2
"IN",53,593.2,341.4
"IN",53,593.3,342.3
"IN",53,593.4,343.6
"IN",53,593.4,344
"IN",53,593.5,344.9
