"name","year","female","male"
"JORGE",2025,0,1069
"JOSE",1880,0,84
"JOSE",1881,0,75
"JOSE",1882,0,95
"JOSE",1883,0,74
"JOSE",1884,0,112
"JOSE",1885,0,111
"JOSE",1886,0,85
"JOSE",1887,0,95
"JOSE",1888,0,99
"JOSE",1889,0,80
"JOSE",1890,0,93
"JOSE",1891,5,77
"JOSE",1892,5,106
"JOSE",1893,0,84
"JOSE",1894,0,94
"JOSE",1895,0,104
"JOSE",1896,5,104
"JOSE",1897,6,85
"JOSE",1898,6,110
"JOSE",1899,0,90
"JOSE",1900,0,161
"JOSE",1901,5,127
"JOSE",1902,0,125
"JOSE",1903,0,141
"JOSE",1904,0,144
"JOSE",1905,5,200
"JOSE",1906,0,154
"JOSE",1907,0,170
"JOSE",1908,0,192
"JOSE",1909,5,213
"JOSE",1910,6,249
"JOSE",1911,0,268
"JOSE",1912,0,356
"JOSE",1913,6,432
"JOSE",1914,0,552
"JOSE",1915,7,659
"JOSE",1916,12,686
"JOSE",1917,15,800
"JOSE",1918,9,871
"JOSE",1919,14,1026
"JOSE",1920,11,1241
"JOSE",1921,19,1210
"JOSE",1922,18,1257
"JOSE",1923,15,1325
"JOSE",1924,23,1393
"JOSE",1925,15,1449
"JOSE",1926,30,1474
"JOSE",1927,30,1636
"JOSE",1928,31,1770
"JOSE",1929,19,1692
"JOSE",1930,45,1600
"JOSE",1931,22,1360
"JOSE",1932,18,1316
"JOSE",1933,19,1171
"JOSE",1934,16,1221
"JOSE",1935,19,1168
"JOSE",1936,12,1119
"JOSE",1937,20,1087
"JOSE",1938,13,1158
"JOSE",1939,25,1098
"JOSE",1940,13,1169
"JOSE",1941,20,1194
"JOSE",1942,19,1310
"JOSE",1943,16,1373
"JOSE",1944,20,1512
"JOSE",1945,16,1607
"JOSE",1946,20,1859
"JOSE",1947,28,2091
"JOSE",1948,16,2262
"JOSE",1949,25,2441
"JOSE",1950,21,2638
"JOSE",1951,37,2683
"JOSE",1952,31,2689
"JOSE",1953,28,3016
"JOSE",1954,30,3227
"JOSE",1955,24,3313
"JOSE",1956,36,3398
"JOSE",1957,26,3472
"JOSE",1958,31,3425
"JOSE",1959,24,3579
"JOSE",1960,44,3915
"JOSE",1961,39,3757
"JOSE",1962,35,3827
"JOSE",1963,39,4012
"JOSE",1964,26,3976
"JOSE",1965,42,3966
"JOSE",1966,32,4194
"JOSE",1967,41,4417
"JOSE",1968,43,4794
"JOSE",1969,57,5185
"JOSE",1970,60,5691
"JOSE",1971,58,6004
"JOSE",1972,59,5935
"JOSE",1973,58,6097
"JOSE",1974,66,6720
"JOSE",1975,81,6967
"JOSE",1976,84,7061
"JOSE",1977,76,6919
"JOSE",1978,91,7148
"JOSE",1979,91,7848
"JOSE",1980,88,8323
"JOSE",1981,75,8773
"JOSE",1982,79,8624
"JOSE",1983,73,8073
"JOSE",1984,83,8013
"JOSE",1985,90,8403
"JOSE",1986,91,8363
"JOSE",1987,78,8737
"JOSE",1988,99,9007
"JOSE",1989,83,10331
"JOSE",1990,113,11519
"JOSE",1991,96,11727
"JOSE",1992,95,11824
"JOSE",1993,73,11847
"JOSE",1994,79,11731
"JOSE",1995,73,11781
"JOSE",1996,64,12155
"JOSE",1997,49,11929
"JOSE",1998,45,12374
"JOSE",1999,54,12155
"JOSE",2000,55,12585
"JOSE",2001,56,12144
"JOSE",2002,48,12868
"JOSE",2003,32,12394
"JOSE",2004,46,12187
"JOSE",2005,37,12065
"JOSE",2006,32,11604
"JOSE",2007,25,11252
"JOSE",2008,22,9826
"JOSE",2009,12,8818
"JOSE",2010,19,7703
"JOSE",2011,11,6766
"JOSE",2012,13,6041
"JOSE",2013,6,5627
"JOSE",2014,10,5485
"JOSE",2015,11,5177
"JOSE",2016,11,5119
"JOSE",2017,6,4815
"JOSE",2018,9,4318
"JOSE",2019,6,4135
"JOSE",2020,10,3855
"JOSE",2021,7,4002
"JOSE",2022,8,4031
"JOSE",2023,8,3725
"JOSE",2024,6,3784
"JOSE",2025,0,3678
"JOSEFINA",1887,6,0
"JOSEFINA",1889,8,0
"JOSEFINA",1890,9,0
"JOSEFINA",1892,5,0
"JOSEFINA",1893,5,0
"JOSEFINA",1894,8,0
"JOSEFINA",1895,11,0
"JOSEFINA",1896,8,0
"JOSEFINA",1898,5,0
"JOSEFINA",1899,15,0
"JOSEFINA",1900,21,0
"JOSEFINA",1901,12,0
"JOSEFINA",1902,19,0
"JOSEFINA",1903,11,0
"JOSEFINA",1904,18,0
"JOSEFINA",1905,16,0
"JOSEFINA",1906,16,0
"JOSEFINA",1907,20,0
"JOSEFINA",1908,24,0
"JOSEFINA",1909,17,0
"JOSEFINA",1910,32,0
"JOSEFINA",1911,36,0
"JOSEFINA",1912,54,0
"JOSEFINA",1913,52,0
"JOSEFINA",1914,51,0
"JOSEFINA",1915,46,0
"JOSEFINA",1916,82,0
"JOSEFINA",1917,70,0
"JOSEFINA",1918,87,0
"JOSEFINA",1919,102,0
"JOSEFINA",1920,130,0
"JOSEFINA",1921,125,0
"JOSEFINA",1922,143,0
"JOSEFINA",1923,167,0
"JOSEFINA",1924,153,0
"JOSEFINA",1925,158,6
"JOSEFINA",1926,198,0
"JOSEFINA",1927,179,0
"JOSEFINA",1928,204,5
"JOSEFINA",1929,202,0
"JOSEFINA",1930,205,5
"JOSEFINA",1931,151,0
"JOSEFINA",1932,132,0
"JOSEFINA",1933,127,0
"JOSEFINA",1934,114,0
"JOSEFINA",1935,125,0
"JOSEFINA",1936,96,0
"JOSEFINA",1937,102,0
"JOSEFINA",1938,96,0
"JOSEFINA",1939,94,0
"JOSEFINA",1940,96,0
"JOSEFINA",1941,89,6
"JOSEFINA",1942,82,0
"JOSEFINA",1943,114,0
"JOSEFINA",1944,105,0
"JOSEFINA",1945,134,0
"JOSEFINA",1946,130,0
"JOSEFINA",1947,133,0
"JOSEFINA",1948,156,0
"JOSEFINA",1949,147,0
"JOSEFINA",1950,186,0
"JOSEFINA",1951,153,0
"JOSEFINA",1952,159,0
"JOSEFINA",1953,142,0
"JOSEFINA",1954,154,0
"JOSEFINA",1955,130,0
"JOSEFINA",1956,123,0
"JOSEFINA",1957,125,0
"JOSEFINA",1958,109,0
"JOSEFINA",1959,122,0
"JOSEFINA",1960,119,0
"JOSEFINA",1961,110,0
"JOSEFINA",1962,136,0
"JOSEFINA",1963,140,0
"JOSEFINA",1964,130,0
"JOSEFINA",1965,125,0
"JOSEFINA",1966,118,0
"JOSEFINA",1967,145,0
"JOSEFINA",1968,129,0
"JOSEFINA",1969,117,0
"JOSEFINA",1970,134,0
"JOSEFINA",1971,138,0
"JOSEFINA",1972,129,0
"JOSEFINA",1973,142,0
"JOSEFINA",1974,134,0
"JOSEFINA",1975,155,0
"JOSEFINA",1976,129,0
"JOSEFINA",1977,143,0
"JOSEFINA",1978,123,0
"JOSEFINA",1979,147,0
"JOSEFINA",1980,175,0
"JOSEFINA",1981,167,0
"JOSEFINA",1982,153,0
"JOSEFINA",1983,140,0
"JOSEFINA",1984,132,0
"JOSEFINA",1985,122,0
"JOSEFINA",1986,118,0
"JOSEFINA",1987,119,0
"JOSEFINA",1988,131,7
"JOSEFINA",1989,110,0
"JOSEFINA",1990,125,0
"JOSEFINA",1991,136,6
"JOSEFINA",1992,124,0
"JOSEFINA",1993,126,0
"JOSEFINA",1994,121,0
"JOSEFINA",1995,129,0
"JOSEFINA",1996,126,0
"JOSEFINA",1997,114,0
"JOSEFINA",1998,122,0
"JOSEFINA",1999,117,0
"JOSEFINA",2000,104,0
"JOSEFINA",2001,91,0
"JOSEFINA",2002,99,0
"JOSEFINA",2003,113,0
"JOSEFINA",2004,97,0
"JOSEFINA",2005,115,0
"JOSEFINA",2006,105,0
"JOSEFINA",2007,104,0
"JOSEFINA",2008,85,0
"JOSEFINA",2009,85,0
"JOSEFINA",2010,92,0
"JOSEFINA",2011,74,0
"JOSEFINA",2012,83,0
"JOSEFINA",2013,60,0
"JOSEFINA",2014,74,0
"JOSEFINA",2015,94,0
"JOSEFINA",2016,85,0
"JOSEFINA",2017,81,0
"JOSEFINA",2018,69,0
"JOSEFINA",2019,76,0
"JOSEFINA",2020,73,0
"JOSEFINA",2021,87,0
"JOSEFINA",2022,100,0
"JOSEFINA",2023,82,0
"JOSEFINA",2024,94,0
"JOSEFINA",2025,104,0
"JOSEPH",1880,10,2632
"JOSEPH",1881,10,2456
"JOSEPH",1882,6,2670
"JOSEPH",1883,17,2515
"JOSEPH",1884,9,2707
"JOSEPH",1885,14,2540
"JOSEPH",1886,8,2594
"JOSEPH",1887,13,2456
"JOSEPH",1888,18,2993
"JOSEPH",1889,7,2729
"JOSEPH",1890,11,2670
"JOSEPH",1891,11,2572
"JOSEPH",1892,13,3064
"JOSEPH",1893,26,2997
"JOSEPH",1894,17,2977
"JOSEPH",1895,23,2992
"JOSEPH",1896,24,3051
"JOSEPH",1897,20,2827
"JOSEPH",1898,23,3171
"JOSEPH",1899,19,2679
"JOSEPH",1900,14,3714
"JOSEPH",1901,14,2766
"JOSEPH",1902,8,3098
"JOSEPH",1903,13,3121
"JOSEPH",1904,18,3291
"JOSEPH",1905,22,3302
"JOSEPH",1906,21,3527
"JOSEPH",1907,12,3844
"JOSEPH",1908,21,4162
"JOSEPH",1909,30,4348
"JOSEPH",1910,29,5228
"JOSEPH",1911,28,6488
"JOSEPH",1912,44,12062
"JOSEPH",1913,38,14471
"JOSEPH",1914,69,18829
"JOSEPH",1915,69,23051
"JOSEPH",1916,77,23883
"JOSEPH",1917,94,24761
"JOSEPH",1918,90,26261
"JOSEPH",1919,89,24266
"JOSEPH",1920,112,25587
"JOSEPH",1921,120,26182
"JOSEPH",1922,104,25699
"JOSEPH",1923,106,25561
"JOSEPH",1924,135,25421
"JOSEPH",1925,132,24613
"JOSEPH",1926,161,23756
"JOSEPH",1927,167,23503
"JOSEPH",1928,182,22322
"JOSEPH",1929,159,21165
"JOSEPH",1930,141,20981
"JOSEPH",1931,112,19326
"JOSEPH",1932,104,18566
"JOSEPH",1933,100,17162
"JOSEPH",1934,87,17111
"JOSEPH",1935,76,17181
"JOSEPH",1936,70,17453
"JOSEPH",1937,61,17322
"JOSEPH",1938,75,17742
"JOSEPH",1939,60,17722
"JOSEPH",1940,64,18208
"JOSEPH",1941,66,19808
"JOSEPH",1942,79,22429
"JOSEPH",1943,65,22828
"JOSEPH",1944,82,21176
"JOSEPH",1945,58,20823
"JOSEPH",1946,61,24284
"JOSEPH",1947,68,27520
"JOSEPH",1948,69,26801
"JOSEPH",1949,56,26408
"JOSEPH",1950,64,27022
"JOSEPH",1951,52,28147
"JOSEPH",1952,68,28510
"JOSEPH",1953,61,29269
"JOSEPH",1954,76,31221
"JOSEPH",1955,84,31589
"JOSEPH",1956,83,32749
"JOSEPH",1957,93,31851
"JOSEPH",1958,80,30115
"JOSEPH",1959,92,29539
"JOSEPH",1960,120,29749
"JOSEPH",1961,112,29450
"JOSEPH",1962,105,30090
"JOSEPH",1963,137,30077
"JOSEPH",1964,119,30576
"JOSEPH",1965,120,28630
"JOSEPH",1966,100,26981
"JOSEPH",1967,122,25926
"JOSEPH",1968,134,25396
"JOSEPH",1969,154,26173
"JOSEPH",1970,138,26714
"JOSEPH",1971,148,24517
"JOSEPH",1972,128,22454
"JOSEPH",1973,134,21326
"JOSEPH",1974,124,21834
"JOSEPH",1975,132,22125
"JOSEPH",1976,142,24055
"JOSEPH",1977,176,26483
"JOSEPH",1978,180,26663
"JOSEPH",1979,209,28654
"JOSEPH",1980,217,30185
"JOSEPH",1981,186,30761
"JOSEPH",1982,196,31035
"JOSEPH",1983,211,30442
"JOSEPH",1984,211,30513
"JOSEPH",1985,227,30222
"JOSEPH",1986,208,28834
"JOSEPH",1987,217,28516
"JOSEPH",1988,182,29019
"JOSEPH",1989,139,29884
"JOSEPH",1990,84,30137
"JOSEPH",1991,88,29840
"JOSEPH",1992,68,27904
"JOSEPH",1993,67,27014
"JOSEPH",1994,77,25734
"JOSEPH",1995,62,25354
"JOSEPH",1996,52,24758
"JOSEPH",1997,45,23604
"JOSEPH",1998,50,23186
"JOSEPH",1999,44,23220
"JOSEPH",2000,24,22844
"JOSEPH",2001,27,22030
"JOSEPH",2002,35,21920
"JOSEPH",2003,31,21394
"JOSEPH",2004,103,20147
"JOSEPH",2005,36,19241
"JOSEPH",2006,29,18471
"JOSEPH",2007,28,17364
"JOSEPH",2008,30,16599
"JOSEPH",2009,20,14952
"JOSEPH",2010,16,13851
"JOSEPH",2011,23,12995
"JOSEPH",2012,16,12594
"JOSEPH",2013,20,12278
"JOSEPH",2014,6,12155
"JOSEPH",2015,12,11531
"JOSEPH",2016,13,10969
"JOSEPH",2017,19,10488
"JOSEPH",2018,15,9682
"JOSEPH",2019,16,9179
"JOSEPH",2020,9,8486
"JOSEPH",2021,8,8166
"JOSEPH",2022,9,7839
"JOSEPH",2023,12,7279
"JOSEPH",2024,5,7261
"JOSEPH",2025,12,7303
"JOSEPHINE",1880,544,0
"JOSEPHINE",1881,563,0
"JOSEPHINE",1882,638,0
"JOSEPHINE",1883,697,0
"JOSEPHINE",1884,800,0
"JOSEPHINE",1885,783,6
"JOSEPHINE",1886,844,0
"JOSEPHINE",1887,815,0
"JOSEPHINE",1888,1001,5
"JOSEPHINE",1889,1047,6
"JOSEPHINE",1890,1118,6
"JOSEPHINE",1891,1031,5
"JOSEPHINE",1892,1210,6
"JOSEPHINE",1893,1178,0
"JOSEPHINE",1894,1256,0
"JOSEPHINE",1895,1334,0
"JOSEPHINE",1896,1256,7
"JOSEPHINE",1897,1267,7
"JOSEPHINE",1898,1425,0
"JOSEPHINE",1899,1388,6
"JOSEPHINE",1900,1743,6
"JOSEPHINE",1901,1434,8
"JOSEPHINE",1902,1565,7
"JOSEPHINE",1903,1587,12
"JOSEPHINE",1904,1701,0
"JOSEPHINE",1905,1894,7
"JOSEPHINE",1906,1900,8
"JOSEPHINE",1907,2156,8
"JOSEPHINE",1908,2389,8
"JOSEPHINE",1909,2416,11
"JOSEPHINE",1910,2801,8
"JOSEPHINE",1911,3011,14
"JOSEPHINE",1912,3980,10
"JOSEPHINE",1913,4822,13
"JOSEPHINE",1914,5896,17
"JOSEPHINE",1915,7606,16
"JOSEPHINE",1916,8127,15
"JOSEPHINE",1917,8326,18
"JOSEPHINE",1918,8682,27
"JOSEPHINE",1919,8104,20
"JOSEPHINE",1920,8093,14
"JOSEPHINE",1921,8135,21
"JOSEPHINE",1922,7864,23
"JOSEPHINE",1923,7560,15
"JOSEPHINE",1924,7274,17
"JOSEPHINE",1925,6810,25
"JOSEPHINE",1926,6410,18
"JOSEPHINE",1927,6108,32
"JOSEPHINE",1928,5671,30
"JOSEPHINE",1929,5298,26
"JOSEPHINE",1930,4988,33
"JOSEPHINE",1931,4497,36
"JOSEPHINE",1932,4095,37
"JOSEPHINE",1933,3569,20
"JOSEPHINE",1934,3742,20
"JOSEPHINE",1935,3262,24
"JOSEPHINE",1936,3141,25
"JOSEPHINE",1937,2942,26
"JOSEPHINE",1938,2978,24
"JOSEPHINE",1939,2837,22
"JOSEPHINE",1940,2744,12
"JOSEPHINE",1941,2726,20
"JOSEPHINE",1942,2748,17
"JOSEPHINE",1943,2664,15
"JOSEPHINE",1944,2324,13
"JOSEPHINE",1945,2146,10
"JOSEPHINE",1946,2228,6
"JOSEPHINE",1947,2351,0
"JOSEPHINE",1948,2230,7
"JOSEPHINE",1949,2163,0
"JOSEPHINE",1950,2093,0
"JOSEPHINE",1951,1966,9
"JOSEPHINE",1952,1862,6
"JOSEPHINE",1953,1799,8
"JOSEPHINE",1954,1719,7
"JOSEPHINE",1955,1595,6
"JOSEPHINE",1956,1485,9
"JOSEPHINE",1957,1442,0
"JOSEPHINE",1958,1274,5
"JOSEPHINE",1959,1177,0
"JOSEPHINE",1960,1157,7
"JOSEPHINE",1961,1204,7
"JOSEPHINE",1962,1103,5
"JOSEPHINE",1963,1054,6
"JOSEPHINE",1964,962,9
"JOSEPHINE",1965,863,7
"JOSEPHINE",1966,838,0
"JOSEPHINE",1967,744,0
"JOSEPHINE",1968,693,0
"JOSEPHINE",1969,699,0
"JOSEPHINE",1970,677,0
"JOSEPHINE",1971,603,0
"JOSEPHINE",1972,580,0
"JOSEPHINE",1973,535,0
"JOSEPHINE",1974,536,0
"JOSEPHINE",1975,456,6
"JOSEPHINE",1976,431,0
"JOSEPHINE",1977,442,0
"JOSEPHINE",1978,457,0
"JOSEPHINE",1979,437,0
"JOSEPHINE",1980,502,0
"JOSEPHINE",1981,477,0
"JOSEPHINE",1982,491,0
"JOSEPHINE",1983,480,0
"JOSEPHINE",1984,437,0
"JOSEPHINE",1985,423,0
"JOSEPHINE",1986,456,0
"JOSEPHINE",1987,436,0
"JOSEPHINE",1988,503,5
"JOSEPHINE",1989,527,9
"JOSEPHINE",1990,579,0
"JOSEPHINE",1991,607,0
"JOSEPHINE",1992,591,0
"JOSEPHINE",1993,596,0
"JOSEPHINE",1994,648,0
"JOSEPHINE",1995,700,0
"JOSEPHINE",1996,725,0
"JOSEPHINE",1997,784,0
"JOSEPHINE",1998,840,0
"JOSEPHINE",1999,989,0
"JOSEPHINE",2000,1116,0
"JOSEPHINE",2001,1153,0
"JOSEPHINE",2002,1198,0
"JOSEPHINE",2003,1257,0
"JOSEPHINE",2004,1337,0
"JOSEPHINE",2005,1490,0
"JOSEPHINE",2006,1548,0
"JOSEPHINE",2007,1562,0
"JOSEPHINE",2008,1635,0
"JOSEPHINE",2009,1628,0
"JOSEPHINE",2010,1677,0
"JOSEPHINE",2011,1730,0
"JOSEPHINE",2012,1957,0
"JOSEPHINE",2013,2012,0
"JOSEPHINE",2014,2286,0
"JOSEPHINE",2015,2505,0
"JOSEPHINE",2016,2797,0
"JOSEPHINE",2017,2823,0
"JOSEPHINE",2018,3050,0
"JOSEPHINE",2019,3123,0
"JOSEPHINE",2020,3057,0
"JOSEPHINE",2021,3391,0
"JOSEPHINE",2022,3266,0
"JOSEPHINE",2023,3371,5
"JOSEPHINE",2024,3765,0
"JOSEPHINE",2025,4126,0
"JOSH",1880,0,31
"JOSH",1881,0,22
"JOSH",1882,0,14
"JOSH",1883,0,27
"JOSH",1884,0,27
"JOSH",1885,0,23
"JOSH",1886,0,29
"JOSH",1887,0,15
"JOSH",1888,0,24
"JOSH",1889,0,22
"JOSH",1890,0,24
"JOSH",1891,0,19
"JOSH",1892,0,22
"JOSH",1893,0,16
"JOSH",1894,0,18
"JOSH",1895,0,27
"JOSH",1896,0,23
"JOSH",1897,0,21
"JOSH",1898,0,22
"JOSH",1899,0,17
"JOSH",1900,0,25
"JOSH",1901,0,18
"JOSH",1902,0,17
"JOSH",1903,0,21
"JOSH",1904,0,18
"JOSH",1905,0,17
"JOSH",1906,0,13
"JOSH",1907,0,19
"JOSH",1908,0,26
"JOSH",1909,0,21
"JOSH",1910,0,23
"JOSH",1911,0,30
"JOSH",1912,0,39
"JOSH",1913,0,37
"JOSH",1914,0,39
"JOSH",1915,0,40
"JOSH",1916,0,55
"JOSH",1917,0,42
"JOSH",1918,0,49
"JOSH",1919,0,41
"JOSH",1920,0,45
"JOSH",1921,0,36
"JOSH",1922,0,50
"JOSH",1923,0,49
"JOSH",1924,0,47
"JOSH",1925,0,45
"JOSH",1926,0,46
"JOSH",1927,0,41
"JOSH",1928,0,44
"JOSH",1929,0,36
"JOSH",1930,0,28
"JOSH",1931,0,30
"JOSH",1932,0,40
"JOSH",1933,0,30
"JOSH",1934,0,39
"JOSH",1935,0,34
"JOSH",1936,0,44
"JOSH",1937,0,38
"JOSH",1938,0,33
"JOSH",1939,0,32
"JOSH",1940,0,31
"JOSH",1941,0,31
"JOSH",1942,0,31
"JOSH",1943,0,25
"JOSH",1944,0,35
"JOSH",1945,0,34
"JOSH",1946,0,43
"JOSH",1947,0,40
"JOSH",1948,0,45
"JOSH",1949,0,46
"JOSH",1950,0,39
"JOSH",1951,0,41
"JOSH",1952,0,54
"JOSH",1953,0,58
"JOSH",1954,0,51
"JOSH",1955,0,50
"JOSH",1956,0,53
"JOSH",1957,0,53
"JOSH",1958,0,69
"JOSH",1959,0,128
"JOSH",1960,0,129
"JOSH",1961,0,132
"JOSH",1962,0,102
"JOSH",1963,0,115
"JOSH",1964,0,95
"JOSH",1965,0,105
"JOSH",1966,0,101
"JOSH",1967,0,105
"JOSH",1968,0,135
"JOSH",1969,0,193
"JOSH",1970,0,248
"JOSH",1971,0,325
"JOSH",1972,0,356
"JOSH",1973,0,401
"JOSH",1974,0,493
"JOSH",1975,0,456
"JOSH",1976,0,387
"JOSH",1977,0,383
"JOSH",1978,0,431
"JOSH",1979,0,531
"JOSH",1980,0,461
"JOSH",1981,0,347
"JOSH",1982,0,298
"JOSH",1983,0,299
"JOSH",1984,0,259
"JOSH",1985,0,248
"JOSH",1986,0,220
"JOSH",1987,0,233
"JOSH",1988,0,240
"JOSH",1989,0,213
"JOSH",1990,0,212
"JOSH",1991,0,181
"JOSH",1992,0,181
"JOSH",1993,0,186
"JOSH",1994,0,169
"JOSH",1995,0,183
"JOSH",1996,0,166
"JOSH",1997,0,189
"JOSH",1998,0,166
"JOSH",1999,0,194
"JOSH",2000,0,195
"JOSH",2001,0,246
"JOSH",2002,0,274
"JOSH",2003,0,273
"JOSH",2004,0,308
"JOSH",2005,0,266
"JOSH",2006,0,302
"JOSH",2007,0,316
"JOSH",2008,0,271
"JOSH",2009,0,205
"JOSH",2010,0,178
"JOSH",2011,0,180
"JOSH",2012,0,167
"JOSH",2013,0,152
"JOSH",2014,0,166
"JOSH",2015,0,123
"JOSH",2016,0,108
"JOSH",2017,0,129
"JOSH",2018,0,113
"JOSH",2019,0,103
"JOSH",2020,0,94
"JOSH",2021,0,100
"JOSH",2022,0,94
"JOSH",2023,0,89
"JOSH",2024,0,95
"JOSH",2025,0,96
"JOSHUA",1880,0,57
"JOSHUA",1881,0,40
"JOSHUA",1882,0,50
"JOSHUA",1883,0,55
"JOSHUA",1884,0,41
"JOSHUA",1885,0,43
"JOSHUA",1886,0,55
"JOSHUA",1887,0,41
"JOSHUA",1888,0,50
"JOSHUA",1889,0,33
"JOSHUA",1890,0,24
"JOSHUA",1891,0,24
"JOSHUA",1892,0,41
"JOSHUA",1893,0,23
"JOSHUA",1894,0,24
"JOSHUA",1895,0,29
"JOSHUA",1896,0,30
"JOSHUA",1897,0,29
"JOSHUA",1898,0,39
"JOSHUA",1899,0,24
"JOSHUA",1900,0,36
"JOSHUA",1901,0,22
"JOSHUA",1902,0,17
"JOSHUA",1903,0,21
"JOSHUA",1904,0,19
"JOSHUA",1905,0,18
"JOSHUA",1906,0,27
"JOSHUA",1907,0,26
"JOSHUA",1908,0,29
"JOSHUA",1909,0,28
"JOSHUA",1910,0,44
"JOSHUA",1911,0,43
"JOSHUA",1912,0,60
"JOSHUA",1913,0,78
"JOSHUA",1914,0,87
"JOSHUA",1915,0,136
"JOSHUA",1916,0,99
"JOSHUA",1917,0,122
"JOSHUA",1918,0,118
"JOSHUA",1919,0,139
"JOSHUA",1920,0,128
"JOSHUA",1921,0,125
"JOSHUA",1922,0,124
"JOSHUA",1923,0,129
"JOSHUA",1924,0,114
"JOSHUA",1925,0,109
"JOSHUA",1926,0,105
"JOSHUA",1927,0,117
"JOSHUA",1928,0,118
"JOSHUA",1929,0,74
"JOSHUA",1930,0,90
"JOSHUA",1931,0,94
"JOSHUA",1932,0,111
"JOSHUA",1933,0,102
"JOSHUA",1934,0,106
"JOSHUA",1935,0,80
"JOSHUA",1936,0,101
"JOSHUA",1937,0,92
"JOSHUA",1938,0,71
"JOSHUA",1939,0,101
"JOSHUA",1940,0,90
"JOSHUA",1941,0,93
"JOSHUA",1942,0,111
"JOSHUA",1943,0,95
"JOSHUA",1944,0,104
"JOSHUA",1945,0,97
"JOSHUA",1946,0,113
"JOSHUA",1947,0,141
"JOSHUA",1948,0,129
"JOSHUA",1949,0,183
"JOSHUA",1950,0,160
"JOSHUA",1951,0,165
"JOSHUA",1952,0,178
"JOSHUA",1953,0,164
"JOSHUA",1954,0,193
"JOSHUA",1955,0,245
"JOSHUA",1956,0,239
"JOSHUA",1957,0,273
"JOSHUA",1958,0,276
"JOSHUA",1959,0,328
"JOSHUA",1960,0,314
"JOSHUA",1961,0,354
"JOSHUA",1962,0,335
"JOSHUA",1963,0,372
"JOSHUA",1964,0,389
"JOSHUA",1965,0,461
"JOSHUA",1966,0,486
"JOSHUA",1967,0,563
"JOSHUA",1968,5,731
"JOSHUA",1969,8,1321
"JOSHUA",1970,10,2175
"JOSHUA",1971,17,3650
"JOSHUA",1972,21,5033
"JOSHUA",1973,38,8057
"JOSHUA",1974,63,11599
"JOSHUA",1975,92,14567
"JOSHUA",1976,95,16845
"JOSHUA",1977,113,22068
"JOSHUA",1978,141,25204
"JOSHUA",1979,211,31120
"JOSHUA",1980,222,36052
"JOSHUA",1981,240,39024
"JOSHUA",1982,241,38004
"JOSHUA",1983,232,36687
"JOSHUA",1984,266,40266
"JOSHUA",1985,276,42194
"JOSHUA",1986,307,37542
"JOSHUA",1987,272,40002
"JOSHUA",1988,297,42653
"JOSHUA",1989,208,44100
"JOSHUA",1990,166,43237
"JOSHUA",1991,141,41226
"JOSHUA",1992,122,36221
"JOSHUA",1993,114,33590
"JOSHUA",1994,77,31374
"JOSHUA",1995,62,30720
"JOSHUA",1996,75,29175
"JOSHUA",1997,61,28289
"JOSHUA",1998,51,28095
"JOSHUA",1999,62,27265
"JOSHUA",2000,54,27543
"JOSHUA",2001,48,26024
"JOSHUA",2002,46,25998
"JOSHUA",2003,45,25106
"JOSHUA",2004,120,24214
"JOSHUA",2005,43,23261
"JOSHUA",2006,31,22336
"JOSHUA",2007,39,20669
"JOSHUA",2008,25,19231
"JOSHUA",2009,24,17671
"JOSHUA",2010,13,15467
"JOSHUA",2011,25,13797
"JOSHUA",2012,18,12681
"JOSHUA",2013,13,11861
"JOSHUA",2014,16,10929
"JOSHUA",2015,18,9850
"JOSHUA",2016,18,9258
"JOSHUA",2017,12,8353
"JOSHUA",2018,0,7446
"JOSHUA",2019,10,6631
"JOSHUA",2020,9,6015
"JOSHUA",2021,0,5531
"JOSHUA",2022,6,5197
"JOSHUA",2023,6,5070
"JOSHUA",2024,8,5268
"JOSHUA",2025,0,4773
"JOSIAH",1880,0,26
"JOSIAH",1881,0,24
"JOSIAH",1882,0,24
"JOSIAH",1883,0,14
"JOSIAH",1884,0,22
"JOSIAH",1885,0,17
"JOSIAH",1886,0,21
"JOSIAH",1887,0,15
"JOSIAH",1888,0,16
"JOSIAH",1889,0,14
"JOSIAH",1890,0,11
"JOSIAH",1891,0,9
"JOSIAH",1892,0,15
"JOSIAH",1893,0,18
"JOSIAH",1894,0,13
"JOSIAH",1895,0,7
"JOSIAH",1896,0,12
"JOSIAH",1897,0,6
"JOSIAH",1898,0,9
"JOSIAH",1899,0,8
"JOSIAH",1900,0,7
"JOSIAH",1901,0,5
"JOSIAH",1902,0,5
"JOSIAH",1903,0,13
"JOSIAH",1904,0,8
"JOSIAH",1905,0,5
"JOSIAH",1906,0,9
"JOSIAH",1907,0,10
"JOSIAH",1908,0,8
"JOSIAH",1909,0,7
"JOSIAH",1910,0,9
"JOSIAH",1911,0,9
"JOSIAH",1912,0,36
"JOSIAH",1913,0,19
"JOSIAH",1914,0,33
"JOSIAH",1915,0,37
"JOSIAH",1916,0,44
"JOSIAH",1917,0,39
"JOSIAH",1918,0,35
"JOSIAH",1919,0,47
"JOSIAH",1920,0,29
"JOSIAH",1921,0,35
"JOSIAH",1922,0,32
"JOSIAH",1923,0,24
"JOSIAH",1924,0,25
"JOSIAH",1925,0,30
"JOSIAH",1926,0,24
"JOSIAH",1927,0,26
