"rank","name","people","pct_female","pct_white","pct_black","pct_aian","pct_asian","pct_twoplus","pct_hispanic","also_a_last_name"
426,"JAKE",132608,0.273735,80.6724,2.09339,0.662856,3.0707,3.74336,9.75733,TRUE
427,"DEAN",132117,1.1278,85.1056,3.30011,0.688783,3.15024,3.22593,4.52932,TRUE
428,"EDGAR",132087,0.207431,15.4459,3.71649,0.243779,2.54226,0.561751,77.4898,TRUE
429,"LOIS",131658,99.299,87.1736,8.43245,0.578772,0.96462,1.47048,1.38009,TRUE
430,"RAUL",131542,0.190046,2.50946,0.474373,0.158885,1.60861,0.128476,95.1202,TRUE
431,"GREG",131532,0.113288,85.1367,5.95368,0.628744,1.44147,2.11507,4.72433,TRUE
432,"ESTHER",131095,99.8093,45.1047,13.2667,0.635417,8.7715,1.73004,30.4916,TRUE
433,"LUCY",130373,99.8336,66.4578,6.10172,0.785439,5.6392,3.0873,17.9286,TRUE
434,"DIEGO",129967,0.21468,3.85021,0.691714,0.166965,0.461656,0.289304,94.5402,TRUE
435,"ISABEL",129716,98.4304,25.8627,1.36992,0.31993,3.04666,2.35977,67.0411,TRUE
436,"VIVIAN",129222,99.2176,49.993,15.0276,0.721239,12.0351,3.28969,18.9333,TRUE
437,"FRED",129137,0.267922,74.4357,13.5182,0.88743,2.17908,2.04124,6.93837,TRUE
438,"ADDISON",128861,92.2765,83.0624,3.2927,0.590559,1.16948,5.09852,6.78638,TRUE
439,"TAMARA",128722,99.8998,69.083,18.9028,0.907382,0.692189,3.66449,6.75021,TRUE
440,"JACKIE",128294,71.376,71.8903,12.2609,1.04759,3.62527,2.80995,8.36594,TRUE
441,"GUADALUPE",128245,78.1442,0.962221,0.0935709,0.109946,0.308784,0.0538033,98.4717,TRUE
442,"DAN",127519,2.87007,82.2717,3.31872,0.585795,7.74159,1.88835,4.19388,TRUE
443,"ANNETTE",126916,99.9133,63.4672,18.4532,0.788711,1.58136,2.21406,13.4955,TRUE
444,"OMAR",126838,0.283034,15.3534,11.4745,0.13876,3.54862,1.8433,67.6414,TRUE
445,"ADRIANA",126686,99.7395,17.3066,3.16689,0.292061,0.799615,1.71605,76.7188,FALSE
446,"RUBEN",126201,0.229792,5.28918,2.53801,0.419965,2.0404,0.387477,89.325,TRUE
447,"ZOE",125886,99.5194,59.0352,8.9724,0.470267,4.03619,7.83328,19.6527,TRUE
448,"JOSH",125623,0.175127,81.1698,4.23171,0.826282,2.6285,3.37757,7.76609,TRUE
449,"MAUREEN",125599,99.9212,90.8797,4.07248,0.234078,1.61466,1.1887,2.01037,FALSE
450,"MARC",125340,0.13882,74.6394,8.97958,0.328706,2.87219,2.62885,10.5513,TRUE
451,"SABRINA",125164,99.8818,49.2801,17.227,0.741427,5.488,5.1101,22.1533,FALSE
452,"MACKENZIE",125022,95.1051,82.6159,4.87994,0.585497,0.991026,5.06711,5.86057,TRUE
453,"VICKI",124995,99.9176,90.0652,3.93936,0.591224,1.31125,2.26729,1.82567,TRUE
454,"LEONARD",124971,0.183231,68.8144,18.8868,1.2851,1.97646,2.42696,6.61033,TRUE
455,"JULIO",124932,0.391407,2.63663,0.856466,0.124868,0.645151,0.123267,95.6136,TRUE
456,"CALVIN",124762,0.209193,50.1884,33.4397,1.17183,6.82339,4.305,4.07175,TRUE
457,"KRISTINA",124530,99.9036,77.9097,4.097,0.558098,3.18156,4.02875,10.2248,FALSE
458,"MITCHELL",124131,0.704101,83.4336,6.2716,0.867632,1.72721,3.29168,4.40825,TRUE
459,"JOSEPHINE",123983,99.8427,60.639,12.0904,0.913835,8.73668,3.21738,14.4028,FALSE
460,"COLIN",123028,0.264987,84.6994,3.78613,0.449491,2.83919,4.49329,3.73248,TRUE
461,"ELI",122713,1.69012,66.4738,5.48027,1.02679,2.25323,5.36129,19.4046,TRUE
462,"LINDSAY",122644,97.641,88.0875,2.06125,0.382408,1.33476,2.96468,5.16943,TRUE
463,"SAM",121442,8.14209,69.6299,8.56952,0.854729,10.2411,2.92403,7.78067,TRUE
464,"TERRI",121164,99.391,83.1171,10.0054,0.901258,0.938398,2.92166,2.11614,TRUE
465,"CESAR",121100,0.216339,2.07267,0.444261,0.0891825,2.51693,0.102395,94.7746,TRUE
466,"PARKER",120172,15.1156,85.5632,2.80764,0.561695,1.28316,5.3465,4.43781,TRUE
467,"ELEANOR",120073,99.8676,81.3397,5.39005,0.547167,3.63862,3.6761,5.40838,FALSE
468,"EILEEN",119997,99.925,82.9871,2.31922,0.379176,4.02093,1.17336,9.12023,FALSE
469,"AUBREY",119939,87.5067,69.8739,11.084,0.744545,1.42239,5.50863,11.3666,TRUE
470,"FAITH",119725,99.7043,61.247,17.3815,1.01148,3.69012,5.53017,11.1397,TRUE
471,"XAVIER",119282,0.593517,17.9306,29.1603,0.953203,1.67754,7.72791,42.5504,TRUE
472,"DESTINY",119195,99.6015,35.0703,29.2521,1.10743,1.09317,6.0078,27.4693,FALSE
473,"BRENT",119139,0.159476,88.4706,4.34115,0.82089,1.301,2.77743,2.28892,TRUE
474,"NORA",119138,99.76,64.0711,3.73097,0.627004,3.80315,3.55134,24.2165,TRUE
475,"MELINDA",118803,99.9226,77.3154,6.08739,0.856039,3.08326,2.96878,9.68915,FALSE
476,"GABRIELLE",118800,99.0858,57.08,18.7643,0.700337,2.84933,6.65488,13.9512,TRUE
477,"HAYDEN",118662,22.2254,81.8704,3.34817,0.921104,1.83125,5.52072,6.5084,TRUE
478,"TOM",118359,0.34643,83.6388,3.35505,0.784055,6.69911,1.7937,3.72933,TRUE
479,"LEO",118352,0.620163,60.0826,6.53559,0.928586,6.82625,4.1385,21.4884,TRUE
480,"YVONNE",118152,99.7859,45.9611,26.4955,0.979247,4.21068,2.81333,19.5401,FALSE
481,"KATELYN",117585,99.8988,82.2426,2.53434,0.524727,3.25467,3.86274,7.5809,FALSE
482,"JOY",117512,98.5381,70.3077,14.5415,0.578664,7.72006,3.28817,3.56389,TRUE
483,"ANGELICA",117160,99.8643,11.7805,4.69443,0.393479,3.67788,1.69426,77.7595,TRUE
484,"COLTON",117147,0.159637,89.0829,0.874969,0.950942,0.59754,4.41155,4.08205,TRUE
485,"GARRETT",116551,0.274558,86.7826,2.84511,0.906041,1.27069,4.03943,4.15612,TRUE
486,"ALEXA",115939,99.7292,49.2181,2.67468,0.275145,1.81647,3.6709,42.3447,TRUE
487,"ANNIE",115895,99.7852,40.8698,36.8428,0.916347,13.4648,2.23564,5.67065,FALSE
488,"KAYLEE",115418,99.8605,70.1884,4.75662,0.953924,3.03765,5.13611,15.9273,FALSE
488,"NICK",115418,0.932312,79.3169,3.37902,0.692266,3.63981,2.62784,10.3441,TRUE
490,"ANDRES",115086,0.473579,2.82832,0.615192,0.203326,1.02966,0.197244,95.1263,TRUE
491,"ELENA",114537,99.8577,42.987,1.55234,0.44789,5.02283,2.47868,47.5113,TRUE
492,"ERNEST",114301,0.209961,57.4684,24.124,1.20996,2.00873,2.54678,12.6421,TRUE
493,"RAMON",114141,0.314518,4.02309,4.25614,0.286488,3.6744,0.476603,87.2833,TRUE
494,"SONIA",113731,99.8479,17.2468,8.80587,0.30071,7.1801,1.61785,64.8486,TRUE
495,"PEYTON",113473,60.7681,77.4519,8.18873,0.939431,1.45409,6.09132,5.87453,TRUE
496,"CORY",113341,5.17117,80.4334,10.1058,0.860236,1.07199,3.83004,3.69857,TRUE
497,"MARCIA",113323,99.8518,77.5915,12.3064,0.382094,0.85949,1.69515,7.16536,TRUE
498,"NAOMI",113168,99.818,46.0899,17.5748,0.913686,5.90803,7.31832,22.1953,TRUE
499,"KARLA",113141,99.8365,33.5307,3.99943,0.409224,0.715921,1.17994,60.1648,TRUE
500,"GABRIELA",112857,99.759,11.0893,0.918862,0.105443,0.590127,0.647722,86.6486,FALSE
501,"ROSEMARY",112644,99.9095,72.6483,7.60538,0.573488,1.6965,1.68584,15.7905,TRUE
502,"DEANNA",112507,99.9031,77.1392,8.72923,1.11193,1.45946,3.53311,8.02706,TRUE
503,"JENNY",111783,99.6475,50.8315,2.30536,0.554646,20.6981,2.14791,23.4624,TRUE
504,"MARISSA",111563,99.8826,57.2322,5.20423,0.815683,4.38586,4.87258,27.4894,FALSE
505,"MELVIN",111414,0.429901,44.3768,35.0234,1.22067,2.94667,2.18375,14.2487,TRUE
506,"BAILEY",111403,84.2518,82.154,4.86522,0.870713,1.22349,4.89215,5.99445,TRUE
507,"ALISON",111217,99.599,79.8943,2.53558,0.353363,2.88445,2.69473,11.6376,TRUE
508,"AUTUMN",110880,99.7511,72.298,11.1634,1.4412,1.10931,6.59542,7.39268,FALSE
509,"DERRICK",110566,0.203495,31.5395,54.6425,1.15225,2.71602,4.21106,5.73865,TRUE
510,"MATT",110474,0.171977,89.5179,1.47003,0.549451,1.92987,2.33268,4.20008,TRUE
511,"CARSON",110436,6.27513,84.333,4.47227,0.651056,1.47959,4.43605,4.62802,TRUE
512,"ANDRE",110187,1.45125,20.4407,54.2977,0.597167,2.68634,5.86276,16.1153,TRUE
513,"DON",109811,1.13096,78.7152,9.59649,0.84691,5.19165,2.51068,3.13903,TRUE
514,"GABRIELLA",109553,99.8357,47.4629,5.44942,0.501127,1.73797,5.21391,39.6347,TRUE
515,"EDDIE",109395,3.38117,35.0985,34.1652,0.92326,3.70766,2.38036,23.725,TRUE
516,"TRISTAN",109394,5.32623,61.6515,11.8718,1.27612,3.5523,7.91634,13.732,TRUE
517,"CECILIA",109385,99.8245,31.0966,4.70906,0.468071,7.22677,1.97833,54.5212,TRUE
518,"NORMAN",109382,0.407745,77.1754,11.9489,1.01296,3.50789,2.18683,4.16796,TRUE
519,"CLARA",109249,99.8517,59.0147,10.8678,0.713965,3.20644,2.90437,23.2927,TRUE
520,"GRANT",109202,0.208791,87.079,3.02192,0.482592,1.97341,4.09791,3.34518,TRUE
521,"BRAYDEN",109058,0.879316,76.982,5.90787,0.855508,1.78254,6.51213,7.95998,TRUE
522,"AIDAN",108852,2.34466,70.3166,3.40003,0.508029,3.72708,6.90846,15.1398,FALSE
523,"BRYCE",107823,2.77208,76.0246,10.4365,0.690947,1.67682,5.83178,5.33931,TRUE
524,"MIRIAM",107721,99.8013,41.5091,5.05658,0.190306,2.24469,1.42869,49.5707,FALSE
525,"RAY",107588,1.81424,61.4808,14.5314,1.13674,4.78585,2.68431,15.3809,TRUE
526,"BEN",107540,0.364519,76.9184,5.79877,0.795053,6.42459,2.91984,7.14339,TRUE
527,"LORRAINE",107539,99.8754,74.5897,10.6501,0.959652,2.18804,1.83003,9.7825,TRUE
528,"MARCO",106983,0.236497,14.9846,3.22855,0.208444,1.60306,0.895469,79.0799,TRUE
529,"MARLENE",106957,99.8728,64.5717,7.82277,1.03032,1.99332,1.38093,23.2009,FALSE
530,"SPENCER",106320,3.69911,81.8943,6.10892,0.583145,2.38525,4.66516,4.36324,TRUE
531,"TANYA",105773,99.8969,57.4759,19.5645,1.18934,3.62663,4.26479,13.8788,FALSE
532,"RONNIE",105398,5.1195,63.7156,23.4682,1.19357,2.10061,3.07501,6.44699,TRUE
533,"CHARLIE",104899,20.5384,61.2484,17.9916,1.02003,4.75791,3.65304,11.329,TRUE
534,"JOANNA",104733,99.8577,59.6937,4.93827,0.507958,6.94433,2.74603,25.1697,FALSE
535,"DOLORES",104668,98.905,59.448,5.20503,0.399358,2.50029,1.01941,31.4279,TRUE
536,"JEANNE",104567,99.9101,90.87,3.12623,0.321325,2.13356,1.61141,1.93751,TRUE
537,"JESSIE",104530,56.2132,53.5904,21.0322,1.21114,4.77662,3.17038,16.2193,TRUE
538,"ROBERTA",104464,99.7109,81.1811,7.5337,1.39761,0.937165,2.14907,6.80139,TRUE
539,"MARYANN",104050,99.9077,84.3575,2.57953,0.370014,4.88131,1.33686,6.47477,FALSE
540,"KYLIE",103256,99.6067,74.8605,5.40404,0.888084,3.08457,5.80499,9.95777,FALSE
541,"DARRELL",103234,0.413615,65.3903,27.0696,1.6574,0.895054,3.03098,1.95672,TRUE
542,"MAYA",102998,99.6476,41.5367,14.7488,0.463116,8.20016,11.2158,23.8354,TRUE
543,"DAKOTA",102679,29.3084,78.3958,5.74119,2.51853,0.437285,7.09687,5.81034,TRUE
544,"CAITLIN",102633,99.9201,86.7479,1.60864,0.393636,2.16792,4.12635,4.95552,FALSE
545,"ARMANDO",102572,0.184263,3.43271,0.597629,0.229107,1.94205,0.19011,93.6084,TRUE
546,"ALMA",102368,99.2674,20.6119,7.85304,0.275477,2.98042,0.782471,67.4967,TRUE
547,"TOMMY",101698,0.978416,62.4476,16.8224,1.5015,8.50558,3.14559,7.57734,TRUE
548,"OLGA",101652,99.8141,31.9098,1.83863,0.158384,0.675835,0.380711,65.0366,FALSE
549,"TONYA",100566,99.8518,66.8586,24.8404,1.17535,0.430563,3.88899,2.80612,FALSE
550,"MIRANDA",99789,99.7976,64.917,4.95746,1.14842,1.91103,4.06858,22.9975,TRUE
551,"SUE",99614,99.3485,86.8131,2.36513,0.49491,6.59144,1.77284,1.96258,TRUE
552,"NICOLAS",99606,0.292157,36.047,3.45461,0.30721,2.16553,2.69863,55.327,TRUE
553,"JIM",99342,0.417736,83.5789,3.85235,0.959312,4.6053,2.0978,4.90628,TRUE
554,"BRAD",99075,0.102949,91.3439,2.92607,0.66919,0.915468,2.09841,2.04693,TRUE
555,"JUANITA",98829,99.8513,36.637,23.0691,1.28606,2.1006,2.24833,34.6589,FALSE
556,"JEANETTE",98711,99.9098,64.6048,14.0106,0.755742,2.47288,2.17098,15.985,TRUE
557,"ANGELINA",98689,99.8247,34.4881,4.47973,0.787322,7.79418,3.69139,48.7592,TRUE
558,"JOCELYN",98534,99.2114,34.038,8.19413,0.488156,9.03343,3.48611,44.7602,TRUE
559,"RICK",98271,0.161788,82.7823,3.23391,0.845621,2.51244,2.5216,8.10412,TRUE
560,"MICAH",97929,11.563,58.7854,18.7227,0.91597,3.47497,8.85233,9.24854,TRUE
561,"MARJORIE",97793,99.8834,80.8105,9.23174,0.581841,2.41224,1.67292,5.29077,FALSE
562,"CHARLENE",97322,99.8829,68.6268,18.2939,1.41695,3.82134,3.21716,4.62383,FALSE
563,"NINA",96873,99.8452,62.4994,10.6211,0.686466,8.44714,4.84345,12.9025,TRUE
564,"ALBERTO",96607,0.233933,3.77095,0.705953,0.0973014,2.37767,0.159409,92.8887,TRUE
565,"BROOKLYN",96523,98.6252,68.3267,13.1368,0.860935,0.863007,7.55675,9.25583,TRUE
566,"LOUISE",96364,98.7589,76.1571,15.0565,1.0533,1.76414,1.77245,4.19659,TRUE
567,"ARIANA",95572,99.8054,26.4534,10.117,0.614197,3.10447,5.63031,54.0807,TRUE
568,"JOSIAH",95179,0.462306,33.0577,28.0188,1.18408,2.60667,7.81895,27.3138,TRUE
569,"NOLAN",94523,0.414727,78.3852,4.89828,0.760661,3.37167,5.24423,7.34001,TRUE
570,"MARGARITA",93536,99.7306,6.69689,0.553797,0.166781,1.9554,0.184956,90.4422,TRUE
571,"KARA",93454,99.801,85.7299,3.52045,0.682689,2.41723,4.02337,3.62638,TRUE
572,"STELLA",93369,99.8608,65.5014,7.76061,0.802193,6.28367,4.32049,15.3316,TRUE
573,"EDITH",92917,99.7202,53.0086,11.4931,0.623137,2.02546,1.6391,31.2107,FALSE
574,"JEROME",92856,0.192753,51.8469,37.6605,1.01555,3.38266,2.90881,3.18558,TRUE
575,"JUNE",92673,98.0609,79.0942,7.99262,0.688442,6.28338,2.7419,3.19942,TRUE
576,"EARL",92565,0.260352,67.8345,24.8798,1.1311,1.6248,2.75698,1.77281,TRUE
577,"BRANDY",92457,98.3288,74.8023,10.7866,1.14215,0.736559,4.61944,7.91287,TRUE
578,"GERALDINE",92416,99.8301,67.458,18.9166,1.0258,3.09146,1.5322,7.97589,FALSE
579,"HARPER",92380,94.4011,83.7584,3.08725,0.549903,1.37909,5.9515,5.27387,TRUE
580,"ALFRED",92297,0.170098,56.5208,22.29,1.21239,3.40856,2.21351,14.3547,TRUE
581,"CHRISTY",91663,99.0738,81.6938,5.54422,0.799668,3.61433,3.12122,5.22675,TRUE
582,"ANDY",91634,1.64788,40.1914,3.94722,0.595849,21.0402,1.4678,32.7575,TRUE
583,"LORETTA",91196,99.9013,72.2652,16.8374,1.44962,1.26979,2.52533,5.65266,TRUE
584,"BLANCA",91172,99.7861,1.05734,0.167815,0.0625192,0.239108,0.0493573,98.4239,TRUE
585,"CLAYTON",91109,0.250261,84.3846,6.15856,1.18649,1.56406,3.8635,2.84275,TRUE
586,"LUZ",90898,98.8449,0.779995,0.192523,0.0506062,2.36199,0.0715087,96.5434,TRUE
587,"MARIAH",90629,99.7727,40.1097,23.178,1.64296,1.08575,8.5999,25.3837,FALSE
588,"DAISY",90390,99.7832,22.6275,9.4037,0.688129,6.30822,1.8387,59.1338,TRUE
589,"KATRINA",90141,99.9013,60.0603,21.4309,0.893045,4.8291,4.70929,8.07735,FALSE
590,"ENRIQUE",90045,0.208789,1.84908,0.884002,0.149925,1.8091,0.182131,95.1258,TRUE
591,"ALFREDO",89730,0.186112,2.96891,0.69542,0.138192,4.02652,0.183885,91.9871,TRUE
592,"CONSTANCE",89616,99.8471,79.5661,14.9069,0.503258,0.970809,2.15698,1.89587,TRUE
593,"MEGHAN",89558,99.8917,90.0098,1.8167,0.253467,1.31423,2.7859,3.81987,FALSE
594,"BETHANY",89510,99.8972,84.2453,3.03988,0.583175,1.77075,3.78952,6.57133,TRUE
595,"NATASHA",89479,99.8469,42.5809,28.8202,1.36904,4.89053,6.5155,15.8238,FALSE
596,"GLENDA",89350,99.8713,67.2322,13.9418,0.927812,1.79295,2.32569,13.7795,FALSE
597,"JUANA",88953,99.5312,1.0691,0.817286,0.141648,0.548604,0.0809416,97.3424,FALSE
598,"WHITNEY",88895,96.1785,74.8411,15.1021,0.913437,1.08668,4.65718,3.39952,TRUE
599,"COOPER",88783,2.19091,89.0553,0.958517,0.628499,0.848135,4.5921,3.91742,TRUE
600,"NATALIA",88099,99.8093,31.1593,3.72081,0.429063,1.39729,2.32806,60.9655,TRUE
601,"ELIAS",88030,0.4362,29.8875,5.29024,0.889469,1.76644,3.97705,58.1893,TRUE
602,"EMMANUEL",87987,0.389826,6.92148,33.422,0.303454,5.47354,1.73548,52.1441,TRUE
603,"PRISCILLA",87905,99.8919,39.3834,14.9036,1.16944,5.47409,2.11592,36.9535,FALSE
604,"DARREN",87892,0.278751,66.5863,17.9345,1.42675,5.62964,3.76371,4.65913,TRUE
605,"PRESTON",87764,0.605052,71.8267,12.1394,1.20665,3.17328,5.7233,5.93068,TRUE
606,"MAKAYLA",87615,99.8254,53.5045,23.3499,0.895965,1.413,8.05798,12.7786,FALSE
607,"WARREN",87422,0.272236,72.8958,16.7258,1.06838,3.62609,3.27835,2.40557,TRUE
608,"ARIEL",87269,70.5111,35.1442,16.5935,0.719614,4.91354,4.38529,38.2438,TRUE
609,"TANNER",86958,2.40803,89.8146,1.14078,0.926884,0.744037,3.86738,3.50629,TRUE
610,"KATE",86821,99.7662,82.8636,2.0525,0.289101,4.7834,2.78965,7.22176,TRUE
611,"MELODY",86671,99.8419,62.4338,9.72644,0.910339,5.86009,4.6913,16.378,TRUE
612,"LANCE",86544,0.190663,76.003,10.5461,1.48595,3.59701,4.06036,4.30764,TRUE
613,"MARSHA",86241,99.8632,81.372,12.646,0.742106,1.01924,2.28893,1.9318,TRUE
614,"SOPHIE",86140,99.8619,72.0118,2.54586,0.607151,7.27072,5.71511,11.8493,TRUE
615,"GRAYSON",86129,4.34268,79.0036,3.79547,0.702435,1.51052,6.81652,8.17146,TRUE
616,"SIERRA",85587,99.7546,63.5073,13.4366,1.33198,1.19761,7.87035,12.6561,TRUE
617,"BRENDAN",85399,0.332529,84.5396,3.36655,0.398131,2.40635,4.16398,5.12535,FALSE
618,"ARLENE",85378,99.8477,66.8416,9.25648,1.16892,6.44077,1.30713,14.9851,FALSE
619,"GERARDO",85108,0.18094,2.21953,0.171547,0.0763735,1.81887,0.0669737,95.6467,TRUE
620,"LAYLA",84915,99.8622,52.1628,14.3379,0.992757,1.93134,8.57328,22.002,FALSE
621,"BRADY",84828,2.06165,89.5754,1.45707,0.568209,1.33682,3.43401,3.62852,TRUE
622,"BRANDI",84733,99.7793,75.6695,13.0657,1.0952,0.527539,4.43865,5.2034,TRUE
623,"MICHEAL",84520,1.37482,62.3048,21.1962,1.37482,1.40795,3.45599,10.2603,FALSE
624,"KENDRA",84515,99.7717,63.8112,20.1302,0.997456,0.907531,4.46785,9.68585,TRUE
625,"IRMA",84432,99.8212,11.0539,5.07746,0.248721,1.1607,0.341103,82.1182,FALSE
626,"ARTURO",84409,0.183632,1.86473,0.537857,0.148088,2.4405,0.150458,94.8584,TRUE
627,"VICKIE",84328,99.8755,82.0321,11.0865,0.739968,1.21075,2.6219,2.30884,FALSE
628,"ALEXANDRIA",84201,99.7245,59.0824,13.4191,0.849159,1.92278,6.74101,17.9855,TRUE
629,"ABRAHAM",84019,0.236837,26.3905,8.65995,0.411812,5.49876,1.85434,57.1847,TRUE
630,"JADE",83703,94.2168,43.8813,17.3614,1.18275,5.42752,8.73565,23.4113,TRUE
631,"KERRY",83554,54.1086,83.8033,9.4394,0.588841,1.51399,2.57558,2.0789,TRUE
632,"RENE",83545,22.0803,23.6555,4.55922,0.374648,2.52798,1.258,67.6246,TRUE
633,"TRACEY",83396,92.4495,72.9999,19.6196,0.619934,1.44611,2.85625,2.45815,TRUE
634,"MAXWELL",83276,0.647175,77.0006,5.73875,0.267784,3.11855,6.96119,6.91316,TRUE
635,"LETICIA",83209,99.8462,4.28319,2.83142,0.270403,3.79767,0.493937,88.3234,FALSE
636,"MILDRED",83145,99.8184,63.1451,20.7276,0.727644,2.31283,1.65975,11.427,FALSE
637,"JADEN",83111,15.1449,36.9686,25.5165,1.07687,5.74773,8.80269,21.8876,FALSE
638,"KENDALL",83080,67.8081,68.9071,19.1875,0.805248,1.1832,5.20703,4.70992,TRUE
639,"CLARENCE",82718,0.348175,52.17,40.0699,1.17749,1.86537,3.00418,1.71305,TRUE
640,"LEONARDO",82532,0.242336,12.6824,1.69147,0.159938,3.53075,1.22134,80.7141,TRUE
641,"BERNARD",82517,0.173296,64.84,25.8795,0.689555,3.32053,1.94869,3.32174,TRUE
642,"ASHTON",82424,20.9184,66.4576,16.1106,1.11254,1.93876,6.39377,7.98675,TRUE
643,"MADELYN",82370,99.8397,78.2093,1.93396,0.353284,2.31274,4.20177,12.989,FALSE
644,"GLADYS",81884,99.8229,33.258,19.4006,0.578868,2.27395,1.16751,43.321,TRUE
645,"JAN",81847,68.2694,85.2591,3.38314,0.355541,3.67882,1.8669,5.45652,TRUE
646,"PENNY",81502,99.7423,88.8322,3.97904,0.745994,1.50548,2.97171,1.9656,TRUE
647,"CRISTINA",81412,99.79,20.8655,1.15708,0.164595,5.9463,1.0453,70.8213,TRUE
648,"BRIDGET",81357,99.8808,80.2193,10.0385,0.484285,0.921863,2.55417,5.78192,TRUE
649,"ZOEY",81211,99.6725,63.4101,9.35957,0.943222,3.50445,7.382,15.4006,FALSE
650,"NEIL",81116,0.245322,80.2912,3.63677,0.553528,9.61216,2.72696,3.1794,TRUE
651,"TONI",81028,97.8044,69.7154,17.2681,1.11073,1.22797,3.52718,7.15061,TRUE
652,"LEON",81000,0.402484,48.2173,31.8543,1.41358,5.21481,3.65926,9.64074,TRUE
653,"CAROLE",80907,99.9098,91.6694,4.24685,0.395516,0.912158,1.44116,1.33487,TRUE
654,"SANTIAGO",80841,0.363677,2.77953,0.380995,0.248636,0.895585,0.157099,95.5382,TRUE
655,"IRIS",80802,99.5198,33.9026,9.97748,0.587857,6.46395,2.7982,46.2699,TRUE
656,"SILVIA",80783,99.8081,9.42525,1.18837,0.131216,1.06706,0.336705,87.8514,TRUE
657,"PABLO",80700,0.214377,2.53903,0.515489,0.148699,1.19331,0.159851,95.4436,TRUE
658,"ARIANNA",80588,99.8573,32.7543,14.3657,0.847521,2.35147,7.47506,42.206,FALSE
659,"FELIX",80554,1.30596,17.3039,7.35407,0.525114,5.43983,1.78514,67.5919,TRUE
660,"HAZEL",80464,99.2817,64.4089,14.3505,0.881139,4.29012,4.31,11.7593,TRUE
661,"SALVADOR",80158,0.180909,2.24557,0.202101,0.164675,1.78897,0.139724,95.459,TRUE
662,"DREW",80028,8.62666,85.7637,4.51342,0.567301,1.20208,3.71495,4.23852,TRUE
663,"BRIANA",79989,99.7937,37.3276,20.7191,0.58008,1.26517,4.51437,35.5936,TRUE
664,"DIANNE",79704,99.9197,80.6973,11.6431,0.365101,1.8644,1.77783,3.65226,FALSE
665,"ROMAN",79667,1.13344,45.4542,7.18616,0.702926,2.41254,5.79788,38.4463,TRUE
666,"MARION",79606,70.5237,75.2041,17.8529,0.6193,1.37552,2.24229,2.70583,TRUE
667,"DANIELA",78958,99.6618,17.9716,1.25383,0.115251,0.624383,0.57119,79.4638,FALSE
668,"CLIFFORD",78911,0.245859,74.2482,16.9723,1.2343,2.33047,3.09843,2.11631,TRUE
669,"DEVON",78789,23.1606,57.8761,25.1152,0.889718,1.3644,7.27132,7.48328,TRUE
670,"JILLIAN",78772,99.7677,82.7096,3.70563,0.451937,2.45773,3.90748,6.76763,FALSE
671,"KARINA",78584,99.8269,15.666,1.69755,0.171791,3.02988,1.75736,77.6774,FALSE
672,"DAMIAN",78539,0.422736,28.7106,8.85929,0.78687,1.20577,3.36266,57.0748,TRUE
673,"ALEJANDRA",78499,99.4586,1.66754,0.314654,0.103186,0.51593,0.126116,97.2726,FALSE
674,"GORDON",78484,0.194937,85.6875,5.50685,0.967076,3.91035,2.52153,1.40666,TRUE
675,"ERICK",78395,0.368646,16.4003,7.1229,0.322725,1.6672,1.14803,73.3389,TRUE
676,"NELSON",78251,0.41147,26.1351,8.40117,0.898391,6.78202,1.23832,56.545,TRUE
677,"FELICIA",78101,99.8784,35.5668,41.8471,1.1818,2.18051,3.82582,15.398,TRUE
678,"JOHNATHAN",78085,0.204892,55.382,16.3514,1.02709,2.52673,4.67952,20.0333,FALSE
679,"FRANKLIN",78049,0.324147,57.8111,14.3756,1.13903,3.43118,3.0263,20.2168,TRUE
680,"BILL",77812,0.38549,84.1631,4.40806,1.06025,4.58284,2.31455,3.47119,TRUE
681,"MILES",77428,0.499826,68.7671,10.6938,0.676758,2.83231,9.09748,7.93253,TRUE
682,"SKYLAR",77382,80.153,63.9709,18.5379,0.992479,2.11806,6.8388,7.54181,TRUE
683,"KENNEDY",77119,91.2572,58.966,25.589,0.645755,1.58716,6.26175,6.9503,TRUE
684,"KAY",77013,96.9577,84.7571,6.19116,0.472647,4.97319,1.89449,1.7114,TRUE
685,"KRISTINE",76923,99.9285,83.8137,1.2961,0.3536,7.21891,2.444,4.8737,FALSE
686,"GEORGIA",76253,99.8007,76.4114,14.3155,0.889145,0.780297,3.33495,4.26868,TRUE
687,"JAXON",76203,0.465879,72.1087,5.98795,0.880543,1.35165,7.96032,11.7108,FALSE
688,"HOPE",75728,99.4572,70.6251,11.8041,0.904553,2.65556,4.66274,9.34793,TRUE
689,"SANDY",75707,91.3418,60.68,6.74574,0.656478,10.8352,2.21116,18.8714,TRUE
690,"SHELLY",75248,98.7813,83.6341,6.03205,1.16548,2.58877,3.14294,3.43664,TRUE
691,"SADIE",75240,99.8219,77.2063,6.68129,1.0739,1.20149,4.6159,9.22116,TRUE
692,"RACHAEL",75091,99.8708,81.0044,4.9207,0.701815,2.06816,4.32675,6.9782,TRUE
693,"KURT",74867,0.0694565,90.618,3.08948,0.399375,1.69901,2.09972,2.09438,TRUE
694,"GWENDOLYN",74577,99.8619,45.2499,46.8657,0.753584,1.15451,3.26106,2.71531,FALSE
