"icpsr","chamber","bioname","born","entry_congress","last_congress","n_congresses","entry_year","entry_age","years_served","span_years","still_serving","prior_house"
4469,"Senate","HOBART, John Sloss",1738,5,5,1,1797,59,2,2,FALSE,FALSE
4532,"House","HOLMES, David",1769,5,10,6,1797,28,12,12,FALSE,FALSE
4593,"House","HOSMER, Hezekiah Lord",1765,5,5,1,1797,32,2,2,FALSE,FALSE
4800,"House","IMLAY, James Henderson",1764,5,6,2,1797,33,4,4,FALSE,FALSE
4843,"Senate","JACKSON, Andrew",1767,5,19,3,1797,30,6,30,FALSE,TRUE
5064,"House","JONES, Walter",1745,5,11,5,1797,52,10,14,FALSE,FALSE
5725,"Senate","LLOYD, James",1756,5,6,2,1797,41,4,4,FALSE,FALSE
5867,"House","LYON, Matthew",1749,5,11,6,1797,48,12,14,FALSE,FALSE
5879,"House","MACHIR, James",NA,5,5,1,1797,NA,2,2,FALSE,FALSE
6087,"House","MATTHEWS, William",1755,5,5,1,1797,42,2,2,FALSE,FALSE
6155,"House","MCCLENACHAN, Blair",1735,5,5,1,1797,62,2,2,FALSE,FALSE
6229,"House","MCDOWELL, Joseph",1756,5,5,1,1797,41,2,2,FALSE,FALSE
6674,"House","MORGAN, Daniel",1736,5,5,1,1797,61,2,2,FALSE,FALSE
6710,"House","MORRIS, Lewis Richard",1760,5,7,3,1797,37,6,6,FALSE,FALSE
6963,"Senate","NORTH, William",1755,5,5,1,1797,42,2,2,FALSE,FALSE
7108,"House","OTIS, Harrison Gray",1765,5,6,2,1797,32,4,4,FALSE,FALSE
7192,"House","PARKER, Isaac",1768,5,5,1,1797,29,2,2,FALSE,FALSE
7455,"Senate","PINCKNEY, Charles",1757,5,7,3,1797,40,6,6,FALSE,FALSE
7458,"House","PINCKNEY, Thomas",1750,5,6,2,1797,47,4,4,FALSE,FALSE
8153,"House","RUTLEDGE, John, Jr.",1766,5,7,3,1797,31,6,6,FALSE,FALSE
8440,"House","SHEPARD, William",1737,5,7,3,1797,60,6,6,FALSE,FALSE
8608,"Senate","SMITH, Daniel",1748,5,11,4,1797,49,8,14,FALSE,FALSE
8695,"House","SMITH, William",1751,5,5,1,1797,46,2,2,FALSE,FALSE
8756,"House","SPAIGHT, Richard Dobbs",1758,5,6,2,1797,39,4,4,FALSE,FALSE
8802,"House","SPRAGUE, Peleg",1756,5,5,1,1797,41,2,2,FALSE,FALSE
8837,"House","STANFORD, Richard",1767,5,14,10,1797,30,20,20,FALSE,FALSE
9385,"House","TILLINGHAST, Thomas",1742,5,7,2,1797,55,4,6,FALSE,FALSE
9468,"House","TRIGG, Abram",1750,5,10,6,1797,47,12,12,FALSE,FALSE
9470,"House","TRIGG, John Johns",1748,5,8,4,1797,49,8,8,FALSE,FALSE
9779,"House","WALN, Robert",1765,5,6,2,1797,32,4,4,FALSE,FALSE
9874,"Senate","WATSON, James",1750,5,6,2,1797,47,4,4,FALSE,FALSE
9947,"Senate","WELLS, William Hill",1769,5,14,6,1797,28,12,20,FALSE,FALSE
10176,"House","WILLIAMS, Robert",1768,5,7,3,1797,29,6,6,FALSE,FALSE
148,"House","ALSTON, Willis",1769,6,21,11,1799,30,22,32,FALSE,FALSE
233,"Senate","ARMSTRONG, John, Jr.",1758,6,8,3,1799,41,6,6,FALSE,FALSE
379,"Senate","BALDWIN, Abraham",1754,6,9,4,1799,45,8,8,FALSE,TRUE
722,"House","BIRD, John",1768,6,6,1,1799,31,2,2,FALSE,FALSE
733,"House","BISHOP, Phanuel",1739,6,9,4,1799,60,8,8,FALSE,FALSE
1116,"House","BROWN, John",1736,6,6,1,1799,63,2,2,FALSE,FALSE
1974,"House","CONDIT, John",1755,6,16,3,1799,44,6,22,FALSE,FALSE
2351,"House","DAVENPORT, Franklin",1755,6,6,1,1799,44,2,2,FALSE,FALSE
2357,"House","DAVENPORT, John",1752,6,14,9,1799,47,18,18,FALSE,FALSE
2440,"Senate","DAYTON, Jonathan",1760,6,8,3,1799,39,6,6,FALSE,TRUE
2550,"Senate","DEXTER, Samuel",1761,6,6,1,1799,38,2,2,FALSE,TRUE
2581,"House","DICKSON, Joseph",1745,6,6,1,1799,54,2,2,FALSE,FALSE
3303,"Senate","FOSTER, Dwight",1757,6,7,2,1799,42,4,4,FALSE,TRUE
3342,"Senate","FRANKLIN, Jesse",1760,6,12,6,1799,39,12,14,FALSE,TRUE
3668,"House","GOODE, Samuel",1756,6,6,1,1799,43,2,2,FALSE,FALSE
3679,"House","GOODRICH, Elizur",1761,6,6,1,1799,38,2,2,FALSE,FALSE
3763,"House","GRAY, Edwin",1743,6,12,7,1799,56,14,14,FALSE,FALSE
4303,"House","HENDERSON, Archibald",1768,6,7,2,1799,31,4,4,FALSE,FALSE
4426,"House","HILL, William Henry",1767,6,7,2,1799,32,4,4,FALSE,FALSE
4441,"Senate","HINDMAN, William",1743,6,7,2,1799,56,4,4,FALSE,TRUE
4694,"House","HUGER, Benjamin",1768,6,14,4,1799,31,8,18,FALSE,FALSE
5038,"House","JONES, James",NA,6,6,1,1799,NA,2,2,FALSE,FALSE
5559,"House","LEE, Henry",1756,6,6,1,1799,43,2,2,FALSE,FALSE
5568,"House","LEE, Silas",1760,6,7,2,1799,39,4,4,FALSE,FALSE
5594,"House","LEIB, Michael",1760,6,9,4,1799,39,8,8,FALSE,FALSE
5668,"House","LINCOLN, Levi",1749,6,7,2,1799,50,4,4,FALSE,FALSE
5687,"House","LINN, James",1749,6,6,1,1799,50,2,2,FALSE,FALSE
6003,"House","MARSHALL, John",1755,6,6,1,1799,44,2,2,FALSE,FALSE
6058,"Senate","MASON, Jonathan",1756,6,7,2,1799,43,4,4,FALSE,FALSE
6089,"House","MATTOON, Ebenezer",1755,6,7,2,1799,44,4,4,FALSE,FALSE
6703,"Senate","MORRIS, Gouverneur",1752,6,7,2,1799,47,4,4,FALSE,FALSE
6913,"Senate","NICHOLAS, Wilson Cary",1761,6,8,3,1799,38,6,6,FALSE,FALSE
6925,"House","NICHOLSON, Joseph Hopper",1770,6,9,4,1799,29,8,8,FALSE,FALSE
6979,"House","NOTT, Abraham",1768,6,6,1,1799,31,2,2,FALSE,FALSE
7029,"Senate","OGDEN, Aaron",1756,6,7,2,1799,43,4,4,FALSE,FALSE
7159,"House","PAGE, Robert",1765,6,6,1,1799,34,2,2,FALSE,FALSE
7481,"House","PLATT, Jonas",1769,6,6,1,1799,30,2,2,FALSE,FALSE
7573,"House","POWELL, Leven",1737,6,6,1,1799,62,2,2,FALSE,FALSE
7723,"House","RANDOLPH, John",1773,6,20,12,1799,26,24,30,FALSE,FALSE
7764,"House","READ, Nathan",1759,6,7,2,1799,40,4,4,FALSE,FALSE
8278,"Senate","SCHUREMAN, James",1756,6,6,1,1799,43,2,2,FALSE,TRUE
8423,"House","SHEAFE, James",1755,6,6,1,1799,44,2,2,FALSE,FALSE
8647,"House","SMITH, John",1752,6,8,3,1799,47,6,6,FALSE,FALSE
8651,"House","SMITH, John Cotton",1765,6,9,4,1799,34,8,8,FALSE,FALSE
8938,"House","STEWART, John",NA,6,8,3,1799,NA,6,6,FALSE,FALSE
8977,"House","STONE, David",1770,6,6,1,1799,29,2,2,FALSE,FALSE
9165,"House","TALIAFERRO, Benjamin",1750,6,7,2,1799,49,4,4,FALSE,FALSE
9239,"House","TAZEWELL, Littleton Waller",1774,6,6,1,1799,25,2,2,FALSE,FALSE
9257,"House","TENNEY, Samuel",1748,6,9,4,1799,51,8,8,FALSE,FALSE
9299,"House","THOMAS, John Chew",1764,6,6,1,1799,35,2,2,FALSE,FALSE
9328,"House","THOMPSON, John",1749,6,11,3,1799,50,6,12,FALSE,FALSE
10169,"House","WILLIAMS, Lemuel",1747,6,8,3,1799,52,6,6,FALSE,FALSE
10352,"House","WOODS, Henry",1764,6,7,2,1799,35,4,4,FALSE,FALSE
222,"House","ARCHER, John",1741,7,9,3,1801,60,6,6,FALSE,FALSE
325,"House","BACON, John",1738,7,7,1,1801,63,2,2,FALSE,FALSE
877,"House","BOUDE, Thomas",1752,7,7,1,1801,49,2,2,FALSE,FALSE
911,"House","BOWIE, Walter",1748,7,8,2,1801,53,4,4,FALSE,FALSE
994,"Senate","BRECKINRIDGE, John",1760,7,8,2,1801,41,4,4,FALSE,FALSE
1354,"House","BUTLER, William",1759,7,12,6,1801,42,12,12,FALSE,FALSE
1455,"House","CAMPBELL, John",1765,7,11,5,1801,36,10,10,FALSE,FALSE
1847,"Senate","CLINTON, De Witt",1769,7,8,2,1801,32,4,4,FALSE,FALSE
1939,"Senate","COLHOUN, John Ewing",1749,7,7,1,1801,52,2,2,FALSE,FALSE
2287,"House","CUTLER, Manasseh",1742,7,8,2,1801,59,4,4,FALSE,FALSE
2294,"House","CUTTS, Richard",1771,7,12,6,1801,30,12,12,FALSE,FALSE
2583,"House","DICKSON, William",1770,7,9,3,1801,31,6,6,FALSE,FALSE
2819,"House","EARLY, Peter",1773,7,9,3,1801,28,6,6,FALSE,FALSE
2903,"Senate","ELLERY, Christopher",1768,7,8,2,1801,33,4,4,FALSE,FALSE
2942,"House","ELMER, Ebenezer",1752,7,9,3,1801,49,6,6,FALSE,FALSE
3001,"House","EUSTIS, William",1753,7,17,4,1801,48,8,22,FALSE,FALSE
3639,"House","GODDARD, Calvin",1768,7,8,2,1801,33,4,4,FALSE,FALSE
4181,"House","HASTINGS, Seth",1762,7,9,3,1801,39,6,6,FALSE,FALSE
4293,"House","HELMS, William",NA,7,11,5,1801,NA,10,10,FALSE,FALSE
4298,"House","HEMPHILL, Joseph",1770,7,21,6,1801,31,12,30,FALSE,FALSE
4502,"House","HOGE, William",1762,7,10,3,1801,39,6,8,FALSE,FALSE
4748,"House","HUNT, Samuel",1765,7,8,2,1801,36,4,4,FALSE,FALSE
4946,"House","JOHNSON, Charles",1752,7,7,1,1801,49,2,2,FALSE,FALSE
5066,"House","JONES, William",1760,7,7,1,1801,41,2,2,FALSE,FALSE
5744,"Senate","LOGAN, George",1753,7,9,3,1801,48,6,6,FALSE,FALSE
5814,"House","LOWNDES, Thomas",1766,7,8,2,1801,35,4,4,FALSE,FALSE
6422,"House","MERIWETHER, David",1755,7,9,3,1801,46,6,6,FALSE,FALSE
6577,"House","MITCHILL, Samuel Latham",1764,7,12,4,1801,37,8,12,FALSE,FALSE
6653,"House","MOORE, Thomas",1759,7,14,7,1801,42,14,16,FALSE,FALSE
6715,"House","MORRIS, Thomas",1771,7,7,1,1801,30,2,2,FALSE,FALSE
6760,"House","MOTT, James",1739,7,8,2,1801,62,4,4,FALSE,FALSE
6905,"House","NEWTON, Thomas, Jr.",1768,7,22,16,1801,33,32,32,FALSE,FALSE
7048,"Senate","OLCOTT, Simeon",1735,7,8,2,1801,66,4,4,FALSE,FALSE
7308,"House","PEIRCE, Joseph",1748,7,7,1,1801,53,2,2,FALSE,FALSE
7344,"House","PERKINS, Elias",1767,7,7,1,1801,34,2,2,FALSE,FALSE
7478,"House","PLATER, Thomas",1769,7,8,2,1801,32,4,4,FALSE,FALSE
7493,"Senate","PLUMER, William",1759,7,9,3,1801,42,6,6,FALSE,FALSE
8423,"Senate","SHEAFE, James",1755,7,7,1,1801,46,2,2,FALSE,TRUE
8646,"House","SMITH, John",1750,7,13,7,1801,51,14,14,FALSE,FALSE
8662,"House","SMITH, Josiah",1738,7,7,1,1801,63,2,2,FALSE,FALSE
8748,"House","SOUTHARD, Henry",1747,7,16,8,1801,54,16,20,FALSE,FALSE
8842,"House","STANLY, John",1774,7,11,2,1801,27,4,10,FALSE,FALSE
8845,"House","STANTON, Joseph, Jr.",1739,7,9,3,1801,62,6,6,FALSE,FALSE
8977,"Senate","STONE, David",1770,7,13,4,1801,31,8,14,FALSE,TRUE
9014,"House","STRATTON, John",1769,7,7,1,1801,32,2,2,FALSE,FALSE
9088,"Senate","SUMTER, Thomas",1734,7,11,5,1801,67,10,10,FALSE,TRUE
9167,"House","TALIAFERRO, John",1768,7,27,10,1801,33,20,42,FALSE,FALSE
9169,"House","TALLMADGE, Benjamin",1754,7,14,8,1801,47,16,16,FALSE,FALSE
9271,"House","THATCHER, Samuel",1776,7,8,2,1801,25,4,4,FALSE,FALSE
9290,"House","THOMAS, David",1762,7,10,4,1801,39,8,8,FALSE,FALSE
9335,"House","THOMPSON, Philip Rootes",1766,7,9,3,1801,35,6,6,FALSE,FALSE
9567,"House","UPHAM, George Baxter",1768,7,7,1,1801,33,2,2,FALSE,FALSE
9621,"House","VAN HORNE, Isaac",1754,7,8,2,1801,47,4,4,FALSE,FALSE
9625,"House","VAN NESS, John Peter",1769,7,7,1,1801,32,2,2,FALSE,FALSE
9630,"House","VAN RENSSELAER, Killian Killian",1763,7,11,5,1801,38,10,10,FALSE,FALSE
9735,"House","WALKER, Benjamin",1753,7,7,1,1801,48,2,2,FALSE,FALSE
10043,"Senate","WHITE, Samuel",1770,7,11,5,1801,31,10,10,FALSE,FALSE
10396,"Senate","WRIGHT, Robert",1752,7,9,3,1801,49,6,6,FALSE,FALSE
10407,"House","WYNNS, Thomas",1764,7,9,3,1801,37,6,6,FALSE,FALSE
34,"Senate","ADAMS, John Quincy",1767,8,10,3,1803,36,6,6,FALSE,FALSE
88,"House","ALEXANDER, Nathaniel",1756,8,8,1,1803,47,2,2,FALSE,FALSE
169,"House","ANDERSON, Isaac",1760,8,9,2,1803,43,4,4,FALSE,FALSE
351,"Senate","BAILEY, Theodorus",1758,8,8,1,1803,45,2,2,FALSE,TRUE
392,"House","BALDWIN, Simeon",1761,8,8,1,1803,42,2,2,FALSE,FALSE
524,"Senate","BAYARD, James Asheton, Sr.",1767,8,12,5,1803,36,10,10,FALSE,TRUE
571,"House","BEDINGER, George Michael",1756,8,9,2,1803,47,4,4,FALSE,FALSE
679,"House","BETTON, Silas",1768,8,9,2,1803,35,4,4,FALSE,FALSE
754,"House","BLACKLEDGE, William",NA,8,12,4,1803,NA,8,10,FALSE,FALSE
927,"House","BOYD, Adam",1746,8,12,4,1803,57,8,10,FALSE,FALSE
941,"House","BOYLE, John",1774,8,10,3,1803,29,6,6,FALSE,FALSE
1156,"House","BRUCE, Phineas",1762,8,8,1,1803,41,2,2,FALSE,FALSE
1174,"House","BRYAN, Joseph",1773,8,9,2,1803,30,4,4,FALSE,FALSE
1448,"House","CAMPBELL, George Washington",1769,8,10,3,1803,34,6,6,FALSE,FALSE
1575,"House","CASEY, Levi",1752,8,9,2,1803,51,4,4,FALSE,FALSE
1625,"House","CHAMBERLAIN, William",1755,8,11,2,1803,48,4,8,FALSE,FALSE
1708,"House","CHITTENDEN, Martin",1763,8,12,5,1803,40,10,10,FALSE,FALSE
1732,"House","CLAGETT, Clifton",1762,8,16,3,1803,41,6,18,FALSE,FALSE
1756,"House","CLARK, Christopher Henderson",1767,8,9,2,1803,36,4,4,FALSE,FALSE
1814,"House","CLAY, Joseph",1769,8,10,3,1803,34,6,6,FALSE,FALSE
1849,"House","CLINTON, George",1771,8,10,3,1803,32,6,6,FALSE,FALSE
1974,"Senate","CONDIT, John",1755,8,14,7,1803,48,14,14,FALSE,TRUE
2005,"House","CONRAD, Frederick",1759,8,9,2,1803,44,4,4,FALSE,FALSE
2214,"House","CROWNINSHIELD, Jacob",1770,8,10,3,1803,33,6,6,FALSE,FALSE
2801,"House","DWIGHT, Thomas",1758,8,8,1,1803,45,2,2,FALSE,FALSE
2814,"House","EARLE, John Baylis",1766,8,8,1,1803,37,2,2,FALSE,FALSE
2911,"House","ELLIOT, James",1775,8,10,3,1803,28,6,6,FALSE,FALSE
2977,"House","EPPES, John Wayles",1773,8,13,5,1803,30,10,12,FALSE,FALSE
3423,"Senate","GAILLARD, John",1765,8,19,12,1803,38,24,24,FALSE,FALSE
3582,"Senate","GILES, William Branch",1762,8,13,6,1803,41,12,12,FALSE,TRUE
3691,"House","GOODWYN, Peterson",1745,8,15,8,1803,58,16,16,FALSE,FALSE
3826,"House","GRIFFIN, Thomas",1773,8,8,1,1803,30,2,2,FALSE,FALSE
3840,"House","GRISWOLD, Gaylord",1767,8,8,1,1803,36,2,2,FALSE,FALSE
4012,"House","HAMMOND, Samuel",1757,8,8,1,1803,46,2,2,FALSE,FALSE
4169,"House","HASBROUCK, Josiah",1755,8,15,2,1803,48,4,16,FALSE,FALSE
4498,"House","HOGE, John",1760,8,8,1,1803,43,2,2,FALSE,FALSE
4600,"House","HOUGH, David",1753,8,9,2,1803,50,4,4,FALSE,FALSE
4656,"Senate","HOWLAND, Benjamin",1755,8,10,3,1803,48,6,6,FALSE,FALSE
4858,"House","JACKSON, John George",1777,8,14,6,1803,26,12,14,FALSE,FALSE
5186,"House","KENNEDY, William",1768,8,13,4,1803,35,8,12,FALSE,FALSE
5338,"House","KNIGHT, Nehemiah",1746,8,10,3,1803,57,6,6,FALSE,FALSE
5477,"House","LARNED, Simon",1753,8,8,1,1803,50,2,2,FALSE,FALSE
5645,"House","LEWIS, Joseph, Jr.",1772,8,14,7,1803,31,14,14,FALSE,FALSE
5649,"House","LEWIS, Thomas",NA,8,8,1,1803,NA,2,2,FALSE,FALSE
5716,"House","LIVINGSTON, Henry Walter",1768,8,9,2,1803,35,4,4,FALSE,FALSE
5822,"House","LUCAS, John Baptiste Charles",1758,8,8,1,1803,45,2,2,FALSE,FALSE
5890,"Senate","MACLAY, Samuel",1741,8,10,3,1803,62,6,6,FALSE,TRUE
6172,"House","McCORD, Andrew",1754,8,8,1,1803,49,2,2,FALSE,FALSE
6198,"House","McCREERY, William",1750,8,10,3,1803,53,6,6,FALSE,FALSE
6571,"House","MITCHELL, Nahum",1769,8,8,1,1803,34,2,2,FALSE,FALSE
6577,"Senate","MITCHILL, Samuel Latham",1764,8,10,3,1803,39,6,6,FALSE,TRUE
6625,"Senate","MOORE, Andrew",1752,8,10,3,1803,51,6,6,FALSE,TRUE
6643,"House","MOORE, Nicholas Ruxton",1756,8,13,5,1803,47,10,12,FALSE,FALSE
6728,"House","MORROW, Jeremiah",1771,8,27,7,1803,32,14,40,FALSE,FALSE
6871,"House","NELSON, Roger",1759,8,11,4,1803,44,8,8,FALSE,FALSE
7055,"House","OLIN, Gideon",1743,8,9,2,1803,60,4,4,FALSE,FALSE
7173,"House","PALMER, Beriah",1740,8,8,1,1803,63,2,2,FALSE,FALSE
7230,"House","PATERSON, John",1744,8,8,1,1803,59,2,2,FALSE,FALSE
7403,"House","PHELPS, Oliver",1749,8,8,1,1803,54,2,2,FALSE,FALSE
7428,"Senate","PICKERING, Timothy",1745,8,11,4,1803,58,8,8,FALSE,FALSE
7559,"Senate","POTTER, Samuel John",1753,8,8,1,1803,50,2,2,FALSE,FALSE
7658,"House","PURVIANCE, Samuel Dinsmore",1774,8,8,1,1803,29,2,2,FALSE,FALSE
7727,"House","RANDOLPH, Thomas Mann",1768,8,9,2,1803,35,4,4,FALSE,FALSE
7760,"House","REA, John",1755,8,13,5,1803,48,10,12,FALSE,FALSE
7838,"House","RHEA, John",1753,8,17,9,1803,50,18,20,FALSE,FALSE
7867,"House","RICHARDS, Jacob",1773,8,10,3,1803,30,6,6,FALSE,FALSE
7907,"House","RIKER, Samuel",1743,8,10,2,1803,60,4,6,FALSE,FALSE
8013,"House","RODNEY, Caesar Augustus",1772,8,17,2,1803,31,4,20,FALSE,FALSE
8056,"House","ROOT, Erastus",1773,8,22,4,1803,30,8,30,FALSE,FALSE
8187,"House","SAMMONS, Thomas",1762,8,12,4,1803,41,8,10,FALSE,FALSE
8203,"House","SANDFORD, Thomas",1762,8,9,2,1803,41,4,4,FALSE,FALSE
8206,"House","SANDS, Joshua",1757,8,19,2,1803,46,4,24,FALSE,FALSE
8338,"House","SEAVER, Ebenezer",1763,8,12,5,1803,40,10,10,FALSE,FALSE
8581,"House","SLOAN, James",1748,8,10,3,1803,55,6,6,FALSE,FALSE
8639,"Senate","SMITH, Israel",1759,8,9,2,1803,44,4,4,FALSE,TRUE
8645,"Senate","SMITH, John",1735,8,10,3,1803,68,6,6,FALSE,FALSE
8647,"Senate","SMITH, John",1752,8,12,5,1803,51,10,10,FALSE,TRUE
8678,"Senate","SMITH, Samuel",1752,8,22,12,1803,51,24,30,FALSE,TRUE
8865,"House","STEDMAN, William",1765,8,11,4,1803,38,8,8,FALSE,FALSE
8894,"House","STEPHENSON, James",1764,8,18,4,1803,39,8,22,FALSE,FALSE
9154,"House","TAGGART, Samuel",1754,8,14,7,1803,49,14,14,FALSE,FALSE
9376,"House","TIBBITS, George",1763,8,8,1,1803,40,2,2,FALSE,FALSE
9658,"Senate","VENABLE, Abraham Bedford",1758,8,8,1,1803,45,2,2,FALSE,TRUE
9662,"House","VERPLANCK, Daniel Crommelin",1762,8,10,3,1803,41,6,6,FALSE,FALSE
9798,"House","WALTON, Matthew",NA,8,9,2,1803,NA,4,4,FALSE,FALSE
10054,"House","WHITEHILL, John",1729,8,9,2,1803,74,4,4,FALSE,FALSE
10171,"House","WILLIAMS, Marmaduke",1774,8,10,3,1803,29,6,6,FALSE,FALSE
10210,"House","WILSON, Alexander",NA,8,10,3,1803,NA,6,6,FALSE,FALSE
10379,"Senate","WORTHINGTON, Thomas",1773,8,13,5,1803,30,10,12,FALSE,FALSE
20,"Senate","ADAIR, John",1757,9,9,1,1805,48,2,2,FALSE,FALSE
80,"House","ALEXANDER, Evan Shelby",1767,9,10,2,1805,38,4,4,FALSE,FALSE
436,"House","BARKER, Joseph",1751,9,10,2,1805,54,4,4,FALSE,FALSE
505,"House","BASSETT, Burwell",1764,9,20,10,1805,41,20,24,FALSE,FALSE
686,"House","BIBB, William Wyatt",1781,9,13,5,1805,24,10,10,FALSE,FALSE
697,"House","BIDWELL, Barnabas",1763,9,9,1,1805,42,2,2,FALSE,FALSE
773,"House","BLAKE, John, Jr.",1762,9,10,2,1805,43,4,4,FALSE,FALSE
1085,"House","BROOM, James Madison",1776,9,9,1,1805,29,2,2,FALSE,FALSE
1323,"House","BURWELL, William Armisted",1780,9,16,8,1805,25,16,16,FALSE,FALSE
1635,"House","CHANDLER, John",1762,9,10,2,1805,43,4,4,FALSE,FALSE
1736,"House","CLAIBORNE, John",1777,9,10,2,1805,28,4,4,FALSE,FALSE
1810,"Senate","CLAY, Henry",1777,9,32,10,1805,28,20,48,FALSE,FALSE
2021,"House","COOK, Orchard",1763,9,11,3,1805,42,6,6,FALSE,FALSE
2099,"House","COVINGTON, Leonard",1768,9,9,1,1805,37,2,2,FALSE,FALSE
2332,"House","DARBY, Ezra",1768,9,10,2,1805,37,4,4,FALSE,FALSE
2800,"House","DWIGHT, Theodore",1764,9,9,1,1805,41,2,2,FALSE,FALSE
2813,"House","EARLE, Elias",1762,9,16,5,1805,43,10,16,FALSE,FALSE
2919,"House","ELLIS, Caleb",1767,9,9,1,1805,38,2,2,FALSE,FALSE
2956,"House","ELY, William",1765,9,13,5,1805,40,10,10,FALSE,FALSE
3104,"Senate","FENNER, James",1771,9,10,2,1805,34,4,4,FALSE,FALSE
3173,"House","FISK, James",1763,9,13,4,1805,42,8,10,FALSE,FALSE
3483,"House","GARNETT, James Mercer",1770,9,10,2,1805,35,4,4,FALSE,FALSE
3610,"Senate","GILMAN, Nicholas",1755,9,13,5,1805,50,10,10,FALSE,TRUE
3652,"House","GOLDSBOROUGH, Charles",1765,9,14,6,1805,40,12,12,FALSE,FALSE
3779,"House","GREEN, Isaiah Lewis",1761,9,12,3,1805,44,6,8,FALSE,FALSE
3972,"House","HALSEY, Silas",1743,9,9,1,1805,62,2,2,FALSE,FALSE
3992,"House","HAMILTON, John",1754,9,9,1,1805,51,2,2,FALSE,FALSE
5151,"House","KELLY, James",1760,9,10,2,1805,45,4,4,FALSE,FALSE
5163,"House","KENAN, Thomas",1771,9,11,3,1805,34,6,6,FALSE,FALSE
5303,"Senate","KITCHELL, Aaron",1744,9,10,2,1805,61,4,4,FALSE,TRUE
5421,"House","LAMBERT, John",1746,9,10,2,1805,59,4,4,FALSE,FALSE
5724,"House","LLOYD, Edward",1779,9,10,2,1805,26,4,4,FALSE,FALSE
5812,"House","LOWER, Christian",1740,9,9,1,1805,65,2,2,FALSE,FALSE
5917,"House","MAGRUDER, Patrick",1768,9,9,1,1805,37,2,2,FALSE,FALSE
5981,"House","MARION, Robert",1766,9,11,3,1805,39,6,6,FALSE,FALSE
6069,"House","MASTERS, Josiah",1763,9,10,2,1805,42,4,4,FALSE,FALSE
6241,"House","McFARLAN, Duncan",NA,9,9,1,1805,NA,2,2,FALSE,FALSE
6393,"House","MEAD, Cowles",1776,9,9,1,1805,29,2,2,FALSE,FALSE
6472,"Senate","MILLEDGE, John",1757,9,11,3,1805,48,6,6,FALSE,TRUE
6729,"House","MORROW, John",NA,9,10,2,1805,NA,4,4,FALSE,FALSE
6746,"House","MOSELEY, Jonathan Ogden",1762,9,16,8,1805,43,16,16,FALSE,FALSE
6794,"House","MUMFORD, Gurdon Saltonstall",1764,9,11,3,1805,41,6,6,FALSE,FALSE
6866,"House","NELSON, Jeremiah",1769,9,22,7,1805,36,14,28,FALSE,FALSE
7469,"House","PITKIN, Timothy",1766,9,15,7,1805,39,14,14,FALSE,FALSE
7537,"House","PORTER, John",NA,9,11,3,1805,NA,6,6,FALSE,FALSE
7645,"House","PUGH, John",1761,9,10,2,1805,44,4,4,FALSE,FALSE
7675,"House","QUINCY, Josiah",1772,9,12,4,1805,33,8,8,FALSE,FALSE
7792,"Senate","REED, Philip",1760,9,12,4,1805,45,8,8,FALSE,FALSE
8131,"House","RUSSELL, John",1772,9,10,2,1805,33,4,4,FALSE,FALSE
8175,"House","SAILLY, Peter",1754,9,9,1,1805,51,2,2,FALSE,FALSE
8277,"House","SCHUNEMAN, Martin Gerretsen",1764,9,9,1,1805,41,2,2,FALSE,FALSE
8595,"House","SMELT, Dennis",1763,9,11,3,1805,42,6,6,FALSE,FALSE
8673,"House","SMITH, O'Brien",1756,9,9,1,1805,49,2,2,FALSE,FALSE
8679,"House","SMITH, Samuel",NA,9,11,3,1805,NA,6,6,FALSE,FALSE
8761,"House","SPALDING, Thomas",1774,9,9,1,1805,31,2,2,FALSE,FALSE
9063,"House","STURGES, Lewis Burr",1763,9,14,6,1805,42,12,12,FALSE,FALSE
9341,"House","THOMPSON, Thomas Weston",1766,9,9,1,1805,39,2,2,FALSE,FALSE
9366,"Senate","THRUSTON, Buckner",1763,9,11,3,1805,42,6,6,FALSE,FALSE
9451,"House","TRACY, Uri",1764,9,12,3,1805,41,6,8,FALSE,FALSE
9517,"Senate","TURNER, James",1766,9,14,6,1805,39,12,12,FALSE,FALSE
10055,"House","WHITEHILL, Robert",1738,9,12,4,1805,67,8,8,FALSE,FALSE
10086,"House","WICKES, Eliphalet",1769,9,9,1,1805,36,2,2,FALSE,FALSE
10140,"House","WILLIAMS, David Rogerson",1776,9,12,3,1805,29,6,8,FALSE,FALSE
10173,"House","WILLIAMS, Nathan",1773,9,9,1,1805,32,2,2,FALSE,FALSE
146,"House","ALSTON, Lemuel James",1760,10,11,2,1807,47,4,4,FALSE,FALSE
323,"House","BACON, Ezekiel",1776,10,12,3,1807,31,6,6,FALSE,FALSE
1419,"House","CALHOUN, Joseph",1750,10,11,2,1807,57,4,4,FALSE,FALSE
1505,"House","CARLETON, Peter",1755,10,10,1,1807,52,2,2,FALSE,FALSE
1632,"House","CHAMPION, Epaphroditus",1756,10,14,5,1807,51,10,10,FALSE,FALSE
1868,"House","COBB, Howell",1772,10,12,3,1807,35,6,6,FALSE,FALSE
2165,"Senate","CRAWFORD, William Harris",1772,10,12,3,1807,35,6,6,FALSE,FALSE
2242,"House","CULPEPPER, John",1761,10,20,6,1807,46,12,22,FALSE,FALSE
2446,"House","DEAN, Josiah",1748,10,10,1,1807,59,2,2,FALSE,FALSE
2527,"House","DESHA, Joseph",1768,10,15,6,1807,39,12,12,FALSE,FALSE
