"rank","name","people","pct_white","pct_black","pct_aian","pct_asian","pct_twoplus","pct_hispanic","also_a_first_name"
594,"HOUSTON",55138,49.4541,40.4676,0.556785,0.596685,5.26497,3.65991,TRUE
595,"MEYERS",55110,86.4507,4.63074,0.66957,0.947197,3.78334,3.51842,FALSE
596,"GREER",55088,70.2167,21.0336,0.399361,0.579073,4.45469,3.31651,TRUE
597,"DECKER",55000,91.0109,0.943636,0.529091,0.647273,3.40727,3.46182,TRUE
598,"BRYAN",54685,77.9245,12.5409,0.640029,0.727805,3.79446,4.37231,TRUE
599,"ROBERSON",54638,48.62,41.9799,0.585673,0.516124,5.10451,3.19375,TRUE
600,"SUMMERS",54528,75.7042,14.4806,0.970144,0.733568,4.63615,3.47528,TRUE
601,"BASS",54502,66.5554,23.8285,0.739422,0.605482,4.58148,3.68977,TRUE
602,"BONILLA",54461,4.53352,0.868511,0.172601,1.29267,0.359891,92.7728,FALSE
603,"SHORT",54312,80.9563,10.1027,0.799087,0.756739,4.28819,3.09692,TRUE
604,"COLLIER",54282,64.2183,26.81,0.447662,0.615305,4.79533,3.11337,TRUE
605,"VALENZUELA",54200,5.54059,0.280443,1.54982,2.99631,0.610701,89.0221,FALSE
606,"ROY",54089,68.6313,8.14398,1.43097,14.5852,3.864,3.34449,TRUE
607,"UNDERWOOD",54083,76.0831,14.6978,1.03545,0.613871,4.40249,3.16735,FALSE
608,"CARSON",54032,69.0424,21.3633,0.657018,0.797675,4.58617,3.55345,TRUE
609,"MORROW",54003,76.818,14.3862,0.655519,0.683295,4.2868,3.17019,TRUE
610,"WHITAKER",53950,68.3559,23.5792,0.47266,0.526413,4.03336,3.03244,TRUE
611,"CLAYTON",53875,66.6506,24.5754,0.473318,0.632947,4.43805,3.2297,TRUE
612,"ROCHA",53864,17.4402,1.16219,0.495693,0.885564,0.85029,79.166,TRUE
613,"WILCOX",53767,81.1018,10.1624,0.641658,0.768129,3.85552,3.47053,FALSE
614,"CAREY",53736,77.8138,13.1532,0.647611,0.770433,4.0792,3.5358,TRUE
615,"JEFFERSON",53646,16.9239,71.5561,1.6758,0.503299,5.71897,3.62189,TRUE
616,"DAVENPORT",53635,69.1507,21.4468,0.68239,0.687984,4.68537,3.3467,FALSE
617,"VELEZ",53491,6.73571,0.988951,0.0934737,0.968387,0.46176,90.7517,FALSE
618,"MONROE",53483,60.5875,27.9752,1.35931,0.654414,4.95858,4.46497,TRUE
619,"COPELAND",53472,63.3173,27.3863,0.699431,0.577873,4.75763,3.26152,TRUE
620,"HUFF",53338,78.2069,13.0282,0.650568,0.68619,4.3065,3.1216,FALSE
621,"SOSA",53289,5.31817,0.688697,0.202668,0.820057,0.260842,92.7096,TRUE
622,"CONLEY",53274,76.5871,14.8665,0.471149,0.551864,4.54818,2.97518,TRUE
623,"POOLE",53246,70.1405,21.904,0.371859,0.623521,4.29328,2.66687,FALSE
624,"CHOI",52885,2.01759,0.33847,0.0397088,94.9551,1.96275,0.686395,TRUE
625,"CAMERON",52870,72.0673,18.2183,0.612824,0.820881,4.06658,4.21411,TRUE
626,"MASSEY",52666,70.1572,19.7224,0.974063,1.25508,4.5855,3.30574,TRUE
627,"ROSARIO",52418,5.56488,1.77611,0.112557,4.37064,0.864207,87.3116,TRUE
628,"HOOD",52395,71.5297,19.5152,0.952381,0.593568,4.19315,3.21596,FALSE
629,"ACEVEDO",52393,5.48737,0.845533,0.154601,0.543966,0.334014,92.6345,FALSE
630,"PITTMAN",52342,60.8135,30.6599,0.6362,0.471896,4.48588,2.93264,FALSE
631,"BENITEZ",52211,3.87275,0.536285,0.120664,1.82529,0.381146,93.2639,TRUE
632,"SINGLETON",52173,44.5614,46.802,0.412091,0.525176,4.60583,3.09355,TRUE
633,"ANTHONY",52156,57.3108,31.262,0.521512,1.99785,4.26988,4.63801,TRUE
634,"MEZA",52047,4.2673,0.299729,0.305493,0.261302,0.309336,94.5568,FALSE
635,"WALL",52042,83.6613,7.47089,0.835863,0.814727,3.88917,3.32808,FALSE
636,"BRADFORD",51912,62.4615,28.1708,0.539374,0.629912,4.76383,3.43466,TRUE
637,"SKINNER",51876,76.5479,14.6021,0.551315,0.599507,4.18112,3.518,FALSE
638,"COMBS",51814,82.8598,8.96862,0.497935,0.578994,4.37141,2.7232,FALSE
639,"RANDALL",51764,71.9322,18.735,1.04126,0.687737,4.27517,3.32857,TRUE
640,"GALVAN",51675,6.16352,0.317368,0.410256,0.981132,0.375423,91.7523,FALSE
641,"KIRBY",51620,83.0124,8.89771,0.65091,0.623789,3.94227,2.87292,TRUE
642,"ATKINSON",51453,76.223,13.7446,0.522807,0.65108,3.80347,5.0551,FALSE
643,"BRIDGES",51385,64.6765,26.4104,0.574097,0.581882,4.59862,3.15851,TRUE
644,"BOONE",51373,60.1756,29.9048,1.41514,0.714383,4.38947,3.40062,TRUE
645,"MATHIS",51361,59.6094,31.7595,0.549055,0.443917,4.30288,3.33522,TRUE
646,"WILKINSON",51341,84.8834,6.22504,0.475254,0.81806,3.9559,3.64231,TRUE
647,"VINCENT",51329,75.6707,13.9453,0.52407,1.76508,4.02696,4.06788,TRUE
648,"GATES",51298,71.997,18.8194,0.697883,0.752466,4.22434,3.50891,TRUE
649,"KIRK",51067,79.6287,10.6155,1.36683,0.695165,4.50585,3.18797,TRUE
650,"RICHARD",51000,67.0275,24.0804,0.513725,1.15098,3.5902,3.63725,TRUE
651,"CHRISTIAN",50934,62.8637,24.4513,0.592924,3.20611,4.66093,4.22508,TRUE
652,"BRUCE",50879,74.3136,15.6961,1.05348,0.915899,4.43012,3.59087,TRUE
653,"VILLA",50813,8.28331,0.37392,0.438864,2.41474,0.625824,87.8633,TRUE
654,"ZAVALA",50789,4.03434,0.283526,0.161452,0.200831,0.189017,95.1308,FALSE
655,"HODGE",50700,65.4359,24.6272,0.613412,0.61144,4.80671,3.90533,TRUE
656,"YORK",50675,82.8219,7.84608,0.830784,0.882092,4.27627,3.34287,TRUE
657,"BOND",50649,72.7714,17.0309,0.675235,0.7858,4.63188,4.10472,TRUE
658,"FARRELL",50453,87.2971,4.4596,0.392444,0.876063,3.13956,3.83525,TRUE
659,"TAPIA",50410,5.00893,0.351121,0.438405,0.84507,0.368974,92.9875,FALSE
660,"SWEENEY",50370,87.6375,4.73695,0.359341,0.744491,3.14274,3.379,FALSE
661,"ABBOTT",50148,86.0353,4.97727,0.620164,0.767728,4.01013,3.58938,TRUE
662,"WYATT",50142,72.9867,18.0069,0.544454,0.52451,4.42942,3.50804,TRUE
663,"RUBIO",50103,5.56653,0.353272,0.307367,2.0877,0.407161,91.278,TRUE
664,"PHELPS",50090,81.7848,9.49291,0.541026,0.690757,4.14055,3.34997,TRUE
665,"ALLISON",49879,77.3311,13.2681,1.17484,0.713727,4.20417,3.30801,TRUE
666,"ARROYO",49828,5.26009,0.756603,0.152525,1.34061,0.36927,92.1209,TRUE
667,"FOLEY",49766,89.4908,3.28738,0.164771,0.805771,3.1829,3.06836,TRUE
668,"CORTES",49681,4.69596,0.440812,0.173104,2.09537,0.388478,92.2063,TRUE
669,"CHASE",49533,79.1412,10.9422,1.32235,0.843882,4.20124,3.54915,TRUE
670,"DICKERSON",49519,60.4576,30.6791,0.395808,0.575537,4.83653,3.05539,FALSE
671,"MATHEWS",49484,71.6535,14.5097,0.715383,4.94907,4.35292,3.81942,TRUE
672,"HEATH",49412,77.2484,13.9217,0.72452,0.659759,4.16296,3.2826,TRUE
673,"ONEILL",49365,89.8369,1.05338,0.228907,0.917654,2.76107,5.20207,TRUE
674,"ATKINS",49353,65.1085,25.6904,0.617997,0.587604,4.80417,3.1913,FALSE
675,"CISNEROS",49338,5.03061,0.251328,0.227006,0.348616,0.304025,93.8384,FALSE
676,"SHIELDS",49337,72.8297,18.0351,0.906014,0.749944,4.11456,3.36461,TRUE
677,"BELTRAN",49320,4.82766,0.429846,0.235199,3.87267,0.569749,90.0649,TRUE
678,"HORN",49305,81.8761,8.44133,1.11551,1.16824,3.98337,3.41548,TRUE
679,"BARRON",49096,44.7592,8.24303,0.401255,0.810657,2.39734,43.3885,TRUE
680,"DALTON",48924,83.9956,7.38901,0.668384,0.782847,3.84474,3.31943,TRUE
681,"SAVAGE",48874,71.5636,19.5237,0.691574,0.638376,4.39907,3.1837,TRUE
682,"CALLAHAN",48861,86.785,5.21889,0.521889,0.724504,3.49972,3.25004,TRUE
683,"PONCE",48830,5.39218,0.339955,0.215032,2.31006,0.438255,91.3045,TRUE
684,"KANE",48826,86.3188,4.85807,0.479253,1.80846,3.109,3.42645,TRUE
685,"HARRELL",48672,63.2047,28.6037,0.501315,0.480769,4.29816,2.91132,TRUE
686,"GLENN",48549,58.9837,31.8091,0.556139,0.578797,4.7622,3.31006,TRUE
687,"GUEVARA",48503,4.40385,0.639136,0.202049,2.63489,0.515432,91.6046,FALSE
688,"WIGGINS",48358,51.9583,39.0794,0.550064,0.407378,4.68588,3.319,FALSE
689,"GARRISON",48292,79.5515,10.8217,0.84279,0.658494,4.54112,3.58444,TRUE
690,"BOYER",48281,85.6134,5.48663,0.586152,0.917545,3.74889,3.6474,TRUE
691,"CANTU",48115,8.03907,0.32838,0.286813,0.261873,0.448924,90.6349,FALSE
692,"HUFFMAN",48093,88.0107,4.26257,0.532302,0.592602,3.71364,2.88815,FALSE
693,"PHAN",48064,1.63324,0.230942,0.0436917,95.1814,2.09928,0.811418,TRUE
694,"HANCOCK",47984,84.4156,7.4379,0.554351,0.658553,3.76167,3.17189,FALSE
695,"WARE",47874,46.2318,43.7168,0.747796,0.584869,5.55207,3.16665,FALSE
696,"RICH",47823,81.9397,9.25914,0.641951,0.748594,4.01062,3.40004,TRUE
697,"BRENNAN",47806,91.6893,0.880643,0.211271,0.899469,2.90758,3.41171,TRUE
698,"DILLON",47767,80.6226,10.2623,1.0614,0.852053,3.5736,3.62803,TRUE
699,"CLINE",47748,89.5221,2.31842,0.743487,0.640865,3.92058,2.85457,TRUE
700,"ARELLANO",47631,5.11222,0.19945,0.306523,2.97915,0.562659,90.84,FALSE
701,"HENSLEY",47615,89.6545,1.76835,0.779166,0.598551,4.21296,2.98645,TRUE
702,"GOLDEN",47533,72.0152,19.113,0.732123,0.759472,4.07717,3.30297,TRUE
703,"KOCH",47453,92.5885,0.345605,0.269741,0.849261,2.74798,3.19895,FALSE
704,"MCDOWELL",47414,67.2249,24.0583,0.539925,0.59687,4.31096,3.26908,FALSE
705,"MONTES",47397,5.33367,0.700466,0.331245,1.01061,0.362892,92.2611,TRUE
706,"PARRISH",47354,77.2247,13.6799,1.11289,0.616632,4.21717,3.14863,TRUE
707,"MARKS",47331,76.5967,14.3648,0.872578,0.914834,3.46285,3.78821,TRUE
708,"BARRY",47279,78.923,13.194,0.338417,0.996214,3.07748,3.47089,TRUE
709,"GRIMES",47264,72.1395,19.0737,0.567028,0.518365,4.27598,3.42544,FALSE
710,"CLAY",47234,50.307,39.5753,0.800271,0.683829,5.23352,3.40009,TRUE
711,"VILLEGAS",47223,4.39193,0.3727,0.343053,3.74182,0.476463,90.674,FALSE
712,"BAXTER",47095,77.711,13.2201,0.609407,0.80688,4.07687,3.57575,TRUE
713,"PITTS",47055,60.5993,30.8086,0.478164,0.533418,4.63925,2.94124,FALSE
714,"BOOTH",47016,80.5343,10.2965,1.0188,0.710396,4.09222,3.3478,TRUE
715,"MATA",47012,5.70918,0.474347,0.367991,2.49723,0.61261,90.3386,TRUE
716,"WILEY",46986,62.276,28.4553,0.515047,0.602307,4.76099,3.39037,TRUE
717,"LU",46937,2.23065,0.4538,0.0191746,95.0913,1.46366,0.741419,TRUE
718,"SAWYER",46929,77.4745,13.3862,0.445354,0.860875,4.42797,3.40514,TRUE
719,"MELTON",46858,76.5675,14.2558,0.979555,0.682914,4.3173,3.19689,TRUE
720,"BERG",46800,91.9359,0.465812,0.365385,0.886752,2.91453,3.43162,TRUE
721,"GILMORE",46765,62.6708,27.2832,0.808297,0.658612,4.74928,3.82979,TRUE
722,"HUMPHREY",46668,68.3959,22.4586,0.59784,0.578555,4.64344,3.32562,TRUE
723,"STEPHENSON",46615,76.8958,13.8217,0.55347,0.772284,4.11241,3.84426,TRUE
724,"PRINCE",46551,62.7398,26.4763,0.846384,1.11061,4.41881,4.40807,TRUE
725,"SOLOMON",46541,54.0878,33.0762,1.21398,3.43353,4.18985,3.99862,TRUE
726,"DEJESUS",46493,6.46764,1.74865,0.17422,7.95604,0.991547,82.6619,TRUE
727,"SHARMA",46467,3.47558,0.703725,0.348635,92.0826,2.54159,0.847914,TRUE
728,"TANNER",46437,79.3656,11.0601,0.930293,0.691259,4.54164,3.41107,TRUE
729,"SNOW",46310,81.4835,8.82099,1.47916,0.786007,4.36191,3.06845,TRUE
730,"HOBBS",46281,76.2991,15.2071,0.836196,0.505607,3.99948,3.15248,TRUE
731,"DYER",46255,79.9611,11.3436,0.609664,0.659388,4.032,3.39423,TRUE
732,"DAVID",45954,53.6994,16.164,1.68212,16.0769,3.85168,8.52592,TRUE
733,"ONEAL",45929,61.7301,28.8445,0.657537,0.561737,4.70509,3.50106,TRUE
734,"MCCLAIN",45911,59.2734,31.6112,0.483544,0.437804,4.85505,3.33907,TRUE
735,"JOHNS",45892,76.0786,13.0153,1.72579,1.00235,4.52584,3.65205,TRUE
736,"MOON",45833,62.0754,9.37752,0.894552,20.1929,4.55567,2.90402,TRUE
737,"HUTCHINSON",45820,72.0559,18.7276,0.597992,0.79223,4.37364,3.45264,TRUE
738,"BEARD",45797,72.103,19.1912,0.583008,0.543704,4.26666,3.31244,FALSE
739,"WALTER",45791,85.9492,5.58625,0.526304,1.35179,3.19932,3.38713,TRUE
740,"RUSSO",45790,90.2752,0.504477,0.152872,0.725049,2.34767,5.99476,FALSE
741,"HENSON",45780,78.4185,10.5002,1.20358,1.33901,5.02621,3.51245,TRUE
742,"MCCLURE",45586,81.7883,9.29233,0.7261,0.710745,4.21621,3.26635,FALSE
743,"MURILLO",45567,4.61738,0.410385,0.348937,0.934887,0.386244,93.3022,TRUE
744,"MOSLEY",45562,39.2103,50.8582,0.568456,0.4653,5.65603,3.24174,TRUE
745,"WILKERSON",45488,61.7284,28.9285,0.648523,0.51662,4.93097,3.24701,TRUE
746,"BEASLEY",45439,63.9495,27.395,0.600805,0.55459,4.55556,2.94461,TRUE
747,"HUERTA",45314,4.17531,0.22951,0.189787,0.319989,0.255992,94.8294,FALSE
748,"TRUONG",45309,1.33307,0.169944,0.0242777,95.6146,2.00402,0.854135,TRUE
749,"KEITH",45259,76.8223,13.7984,1.03626,0.731346,4.34168,3.27007,TRUE
750,"XIONG",45183,1.11104,0.196977,0.0376248,97.3021,0.998163,0.354115,TRUE
751,"VO",45170,1.38366,0.181536,0.0177109,95.5037,1.97919,0.934248,TRUE
752,"MACDONALD",45126,90.4711,1.33626,0.398883,1.05482,3.16447,3.57444,TRUE
753,"PRESTON",45056,71.0804,19.7909,0.907759,0.790128,4.09712,3.33363,TRUE
754,"VANCE",44920,78.7578,12.4622,0.589938,0.650045,4.18522,3.35485,TRUE
755,"DAVILA",44850,6.75362,0.83835,0.198439,0.381271,0.318841,91.5095,TRUE
756,"EATON",44833,81.8014,9.54654,0.689224,0.711529,3.84092,3.41043,TRUE
757,"ENGLISH",44777,68.8992,21.6428,0.535989,0.888849,4.56931,3.46383,TRUE
758,"HURST",44738,81.3537,10.3737,0.51634,0.587867,4.04131,3.1271,FALSE
759,"BLACKWELL",44711,62.7877,27.3087,0.717944,0.47192,5.53555,3.17819,FALSE
760,"PALACIOS",44626,4.64527,0.55573,0.156859,1.16524,0.313718,93.1632,FALSE
761,"SMALL",44613,59.2652,31.1905,1.21489,0.735212,4.18712,3.40708,TRUE
762,"KEMP",44426,69.4706,21.6562,0.612254,0.607752,4.65943,2.99374,TRUE
763,"XU",44406,2.43886,0.443634,0.0292753,96.2415,0.587758,0.258974,TRUE
764,"STAFFORD",44382,76.3508,14.6929,0.781848,0.585823,4.36438,3.22428,TRUE
765,"CORDOVA",44178,10.4532,0.627009,0.871474,1.67731,0.783195,85.5878,FALSE
766,"CHUNG",44132,2.70779,2.47213,0.0271912,88.199,4.86268,1.73117,TRUE
767,"SHANNON",44030,72.3121,19.2051,0.358846,0.697252,3.92005,3.5067,TRUE
768,"MARIN",43997,10.4962,1.15235,0.23638,0.965975,0.41821,86.7309,TRUE
769,"MCCULLOUGH",43929,70.9987,20.4603,0.409752,0.635116,4.24776,3.24842,FALSE
770,"NOLAN",43879,84.2613,7.15832,0.496821,0.736115,3.39342,3.95406,TRUE
771,"SALGADO",43867,4.52048,0.430848,0.330545,1.35865,0.328265,93.0312,FALSE
772,"MERRITT",43857,72.3967,18.9183,0.583715,0.65896,4.31402,3.12835,TRUE
773,"VU",43790,1.43868,0.203243,0.0296871,95.5309,1.93423,0.863211,TRUE
774,"STRONG",43757,64.4765,24.9674,1.3255,0.959846,4.60269,3.66798,FALSE
775,"WOODARD",43731,57.7691,33.3013,0.500789,0.537376,4.7998,3.09163,TRUE
776,"WINTERS",43495,75.6593,15.0454,0.738016,0.682837,4.36372,3.51075,FALSE
777,"BARAJAS",43327,3.46897,0.221571,0.18695,0.205415,0.17541,95.7417,FALSE
778,"KLINE",43180,91.2019,1.76239,0.338119,0.757295,3.11487,2.82538,TRUE
779,"CUEVAS",43163,7.14501,0.417024,0.203878,2.05037,0.440192,89.7435,FALSE
780,"KERR",43118,83.2645,8.06856,0.53342,0.91841,3.58319,3.63189,TRUE
781,"ZHENG",43117,1.58638,0.470812,0.0139156,97.138,0.429065,0.361806,TRUE
782,"KNOX",43026,61.2676,29.8912,0.657742,0.613582,4.27416,3.29568,TRUE
783,"DUARTE",42935,15.8169,1.84465,0.244556,0.996856,1.32759,79.7694,TRUE
784,"ODONNELL",42865,92.537,0.506241,0.219293,0.772192,2.44489,3.52035,FALSE
785,"BARR",42818,79.5553,11.5372,1.02761,0.719324,3.5359,3.62464,TRUE
786,"ROSAS",42815,4.55915,0.289618,0.198529,0.579236,0.231227,94.1422,FALSE
787,"JACOBSON",42784,91.5225,0.539921,0.479151,1.01907,3.1624,3.27693,TRUE
788,"MEADOWS",42694,78.1702,13.7467,0.426289,0.484846,4.38001,2.79196,FALSE
789,"LESTER",42692,73.2667,18.2821,1.04938,0.529373,3.85552,3.01696,TRUE
790,"BULLOCK",42676,59.9049,31.4908,0.548318,0.604555,4.36076,3.09073,FALSE
791,"GAINES",42617,40.6317,49.2198,0.565502,0.455217,5.59401,3.5338,TRUE
792,"MCINTYRE",42592,75.5353,16.0476,0.40618,0.648009,4.0618,3.30109,FALSE
793,"CONWAY",42563,79.1674,11.994,0.622606,0.805864,4.06221,3.34798,TRUE
794,"TANG",42548,2.77569,0.709787,0.0423052,92.7306,2.38319,1.35847,TRUE
795,"ORR",42533,76.4113,14.7039,0.646557,0.757059,4.19674,3.28451,TRUE
796,"NIELSEN",42520,91.1383,0.451552,0.418627,1.02775,3.11383,3.84995,TRUE
797,"LEACH",42194,77.4518,13.5564,0.829502,0.675451,4.19728,3.28957,FALSE
798,"ROACH",42179,77.1687,13.5257,0.836909,0.58797,4.28412,3.59658,FALSE
799,"KENT",42163,81.1067,10.0965,0.616654,0.908379,3.9205,3.35128,TRUE
800,"WHITEHEAD",42089,67.6851,23.1343,0.627242,0.565468,4.77559,3.21224,FALSE
801,"PRUITT",42087,69.7888,21.0255,0.700929,0.475206,4.76394,3.24566,TRUE
802,"MCKEE",42029,84.6868,6.36703,0.778034,0.778034,3.94965,3.44048,TRUE
803,"BRAVO",41827,6.37387,0.781792,0.382528,2.36211,0.494896,89.6048,TRUE
804,"DORSEY",41699,40.4542,50.1787,0.426869,0.482026,5.49174,2.9665,TRUE
805,"HULL",41685,82.3558,8.36752,0.6813,0.791652,4.20775,3.59602,FALSE
806,"BERGER",41655,90.4381,2.37186,0.271276,0.782619,2.8448,3.29132,FALSE
807,"BARTLETT",41652,87.5228,3.62528,0.494574,0.821089,3.9662,3.57006,TRUE
808,"SLOAN",41599,76.7807,13.4282,1.74523,0.713959,4.07702,3.25489,TRUE
809,"MCLEAN",41538,64.0377,26.7201,0.56334,0.792046,4.20097,3.68578,TRUE
810,"ESPARZA",41465,5.39491,0.219462,0.274931,0.291812,0.291812,93.5271,FALSE
811,"MCCALL",41386,63.6012,27.9901,0.45426,0.637897,4.05209,3.26439,TRUE
812,"STEIN",41382,91.7404,1.16959,0.369726,0.874776,2.53975,3.30579,TRUE
813,"LEBLANC",41367,83.0034,8.56238,0.662364,0.626103,3.17161,3.97418,FALSE
814,"BROWNING",41347,84.7075,7.06944,0.597383,0.541756,3.88178,3.20217,TRUE
814,"CALHOUN",41347,59.3973,31.9926,0.481292,0.578035,4.59525,2.95547,TRUE
816,"HENDRICKS",41308,72.8188,16.6893,1.15232,0.682676,4.8562,3.80072,TRUE
817,"DURHAM",41287,69.9881,21.2634,0.520745,0.508635,4.80781,2.91133,TRUE
818,"HANNA",41220,86.3246,5.68656,0.543426,0.732654,3.32848,3.38428,TRUE
819,"VENTURA",41204,17.0032,0.764489,0.25483,4.98981,1.14067,75.847,TRUE
820,"STOUT",41195,88.3991,2.27698,0.784076,0.754946,4.10244,3.68249,FALSE
821,"GENTRY",41191,79.1435,11.6579,0.643344,0.546236,4.64907,3.35996,TRUE
822,"BUCK",41103,84.8576,5.72464,1.38676,0.946403,4.0508,3.03384,TRUE
822,"MIDDLETON",41103,64.4454,27.1756,0.462253,0.562003,4.04593,3.30876,FALSE
824,"BLANKENSHIP",41049,90.202,2.00248,0.728398,0.47017,4.00984,2.58715,FALSE
825,"MCINTOSH",40973,66.1338,23.7937,1.06412,0.710224,4.81781,3.48034,FALSE
826,"QUINTERO",40966,4.74784,0.366157,0.671288,0.502856,0.27828,93.4336,FALSE
827,"MOHAMED",40957,21.7008,67.7418,0.219743,5.34951,3.53053,1.45763,TRUE
828,"BRADSHAW",40813,74.9247,15.8381,0.48514,0.659104,4.52062,3.57239,TRUE
829,"ELLISON",40780,63.3521,27.3198,0.664541,0.767533,4.56351,3.33252,TRUE
830,"FROST",40771,83.4245,7.66967,0.831473,0.917319,3.92436,3.23269,TRUE
831,"SEXTON",40756,88.0533,3.46207,0.714005,0.593778,4.28158,2.89528,FALSE
832,"LOWERY",40645,65.4422,22.5415,4.04232,0.45024,4.70907,2.81461,TRUE
833,"LIVINGSTON",40605,69.5653,19.7685,1.86923,0.748676,4.4428,3.60547,TRUE
834,"SELLERS",40541,73.3578,17.5797,0.897856,0.574727,4.46462,3.12523,TRUE
835,"PORTILLO",40506,3.88338,0.434504,0.239471,0.530786,0.227127,94.6847,FALSE
836,"GILLESPIE",40456,78.5619,13.4245,0.430097,0.642674,3.73492,3.20595,FALSE
837,"FELIX",40449,16.6234,12.5195,0.79112,3.24359,1.69844,65.124,TRUE
838,"NOBLE",40384,74.8465,13.9436,0.663629,1.9166,3.97187,4.65779,TRUE
839,"LIM",40278,3.09598,0.40717,0.0471722,90.8809,3.7266,1.8422,TRUE
840,"BUCKLEY",40231,80.1347,11.3495,0.636325,0.862519,3.56939,3.44759,TRUE
841,"HARDIN",40223,74.6414,15.3842,1.29031,0.626507,4.78582,3.27176,TRUE
842,"HOUSE",40157,71.7583,17.8973,1.36713,0.786911,4.7887,3.40165,FALSE
843,"GLASS",40133,74.0887,16.9661,0.904493,0.647846,4.08392,3.309,FALSE
844,"ENRIQUEZ",40048,4.92409,0.599281,0.417,9.00669,0.801538,84.2514,TRUE
845,"SPEARS",40009,63.2533,26.1941,1.58714,0.567372,5.10385,3.29426,FALSE
846,"HOWE",39912,87.9735,2.83624,1.17258,1.06484,3.89858,3.05422,TRUE
847,"BLANCO",39888,9.18321,1.11312,0.137886,3.41205,0.579122,85.5746,TRUE
847,"KNAPP",39888,91.777,0.704473,0.393602,0.696951,3.26163,3.16637,FALSE
849,"MEDRANO",39831,4.59692,0.376591,0.200849,2.0361,0.45442,92.3351,FALSE
850,"TREJO",39769,4.13639,0.347004,0.279112,0.188589,0.258996,94.7899,FALSE
851,"CORONA",39695,8.56027,0.312382,0.193979,0.415669,0.392997,90.1247,TRUE
852,"STARK",39649,88.9228,2.13877,0.633055,0.789427,3.78572,3.73023,TRUE
853,"REILLY",39645,92.4858,0.615462,0.118552,0.882835,2.43915,3.45819,TRUE
854,"MORSE",39517,87.4257,4.0666,0.468153,0.850267,3.94514,3.24417,TRUE
855,"BENJAMIN",39477,44.9933,42.0346,0.886592,3.24493,4.25311,4.58748,TRUE
856,"TAN",39432,3.39826,0.357578,0.0811524,91.5247,3.06097,1.5774,TRUE
857,"SCHAEFER",39427,92.566,0.486976,0.220661,0.824308,2.91932,2.98273,TRUE
858,"MCFARLAND",39411,75.7936,15.3637,0.525234,0.78912,4.18157,3.34678,FALSE
859,"WEEKS",39404,81.3369,9.97614,0.672521,0.73089,3.77627,3.50726,FALSE
860,"BENTLEY",39380,79.5201,12.0696,0.492636,0.611986,3.86237,3.44337,TRUE
861,"GILES",39371,62.2768,25.3461,0.490209,0.591806,4.67603,6.61909,TRUE
862,"PENNINGTON",39335,84.7871,7.02936,0.439812,0.505911,4.09813,3.1397,TRUE
863,"FREDERICK",39331,77.2266,13.9,0.714449,0.772927,3.89515,3.49089,TRUE
864,"HAHN",39328,86.8465,0.577197,0.28987,6.09998,3.05126,3.13517,TRUE
865,"CHENG",39305,2.52385,0.348556,0.012721,93.1714,2.63325,1.31027,TRUE
866,"RANDOLPH",39297,53.5842,36.5371,0.633636,0.587831,5.2065,3.45065,TRUE
867,"FITZPATRICK",39241,82.4979,9.39324,0.453607,0.795087,3.35618,3.50399,TRUE
868,"HERMAN",39217,87.8701,3.10325,0.976617,1.18826,3.06245,3.79937,TRUE
869,"WALLS",39209,65.9236,24.7341,0.686067,0.52539,4.94019,3.19059,FALSE
870,"HEBERT",39189,87.4786,4.74113,0.495037,0.625175,3.05953,3.6005,TRUE
871,"ZHOU",39160,2.33401,0.543922,0.00510725,96.2768,0.574566,0.265577,TRUE
872,"VALENTINE",39158,63.9001,22.2432,0.42137,0.927014,4.32351,8.18479,TRUE
873,"LUGO",39144,6.86695,1.05252,0.314224,0.411302,0.372982,90.982,TRUE
874,"CROSBY",39086,67.7122,23.1669,0.780331,0.747071,4.13959,3.45392,TRUE
875,"MAYS",39073,52.297,38.3794,0.591201,0.473473,5.12118,3.13772,TRUE
876,"PIERRE",39005,6.3479,86.2428,0.676836,0.38713,2.76631,3.57903,TRUE
877,"ZHAO",38974,2.19377,0.418228,0.0230923,96.6337,0.482373,0.248884,TRUE
878,"DONOVAN",38902,90.7254,2.04103,0.192792,0.850856,2.59884,3.59108,TRUE
879,"HICKMAN",38795,72.0273,18.2266,1.22696,0.582549,4.42067,3.51592,FALSE
880,"MCMILLAN",38777,65.8818,24.2695,1.31005,0.657606,4.55682,3.32414,FALSE
881,"NGO",38770,1.25097,0.335311,0.0128966,95.3985,2.07377,0.928553,TRUE
882,"CONRAD",38744,89.1002,2.93723,0.46975,0.818191,3.52571,3.14887,TRUE
883,"BERNAL",38729,7.52408,0.482842,0.423455,2.68016,0.599034,88.2904,TRUE
884,"MAHONEY",38677,88.2333,4.41606,0.240453,0.855806,2.84665,3.40771,FALSE
885,"LUCERO",38613,11.5453,0.297827,2.91353,3.10258,0.965996,81.1747,TRUE
886,"PACE",38580,75.5754,16.0135,0.435459,0.780197,3.88543,3.31001,TRUE
887,"DELAROSA",38542,5.57833,0.666805,0.256863,5.04904,0.66421,87.7848,FALSE
888,"MOSES",38468,52.493,33.2744,3.05189,2.66455,4.94697,3.5692,TRUE
889,"PERALTA",38418,5.20069,0.484148,0.309751,7.84007,0.890208,85.2751,FALSE
890,"COSTA",38406,79.2168,2.65323,0.341093,2.47097,3.48123,11.8367,TRUE
